dataset,graph_id,seed,artifact,absolute_path,size_bytes,sha256
p22,G00_SP18_F20_CORR_UNION,1,model_final.pt,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_1/attempt_001/model_final.pt,2302431,8b9f24e64d6fe894cfb7e4ef4a0eb1c226a7edc2aa2e8f8259c81e729c171409
p22,G00_SP18_F20_CORR_UNION,1,observation_ids.csv,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_1/attempt_001/observation_ids.csv,156347,c4381314391f7bf7b05bb55b1c318c58903724a2dc560d1152447b02e704c7eb
p22,G00_SP18_F20_CORR_UNION,1,reload_spec.json,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_1/attempt_001/reload_spec.json,449,32e30c00c0b26ed84f797390ef1baccd52cbbd5a8db5f7dc8eee1331d50c1fbb
p22,G00_SP18_F20_CORR_UNION,1,views.npz,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_1/attempt_001/views.npz,13284831,4e5829cf31184019eacc4c7bf670a95b9765fec95465e1e6d8ccd0e44291cb58
p22,G00_SP18_F20_CORR_UNION,2,run_manifest.json,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_2/attempt_001/run_manifest.json,6709,64c938d7d0337147167ac0f2c5a2ea6977329b91c2517d2807113c9393818b0d
p22,G00_SP18_F20_CORR_UNION,2,checkpoint_reload_audit.json,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_2/attempt_001/checkpoint_reload_audit.json,2833,e55c24cf208b325fa7a9a353bc24e85d652f259fb893a6dd70ac1ed526067b3f
p22,G00_SP18_F20_CORR_UNION,2,coefficient_probe.json,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_2/attempt_001/coefficient_probe.json,31261,d79e770305f7053790dd2f847ec8d43c588307d4c3237c03e746a5e39b2d5e64
p22,G00_SP18_F20_CORR_UNION,2,h00_clusters.csv,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_2/attempt_001/h00_clusters.csv,174747,5a8d900c4a791ef9148a72c754496d0767015187d3497535385da12de23da26f
p22,G00_SP18_F20_CORR_UNION,2,loss_trajectory.csv,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_2/attempt_001/loss_trajectory.csv,5473,7caeb1635ad036806f9286197f5fa7064a4eb6a549dd04e309b293cea7ee62aa
p22,G00_SP18_F20_CORR_UNION,2,model_final.pt,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_2/attempt_001/model_final.pt,2302431,26c95a782b34a4b975458d10c8028b8044e968efe14ec8ee052bf00a589a8be7
p22,G00_SP18_F20_CORR_UNION,2,observation_ids.csv,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_2/attempt_001/observation_ids.csv,156347,c4381314391f7bf7b05bb55b1c318c58903724a2dc560d1152447b02e704c7eb
p22,G00_SP18_F20_CORR_UNION,2,reload_spec.json,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_2/attempt_001/reload_spec.json,449,ed64ba2d5664f706afd2994c260f9e8467ce7147b57e87081de1f5d77ff85148
p22,G00_SP18_F20_CORR_UNION,2,views.npz,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_2/attempt_001/views.npz,13280920,e51dac938856ce042a581947f763e12073dcb3f0ccf76f7acbd7556006bf5de9
p22,G00_SP18_F20_CORR_UNION,3,run_manifest.json,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_3/attempt_001/run_manifest.json,6709,179799eb6ff14185f02a6b55fcec3c11dba431615cf09c5ec83888879fec95fc
p22,G00_SP18_F20_CORR_UNION,3,checkpoint_reload_audit.json,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_3/attempt_001/checkpoint_reload_audit.json,2839,d6d9558d020a0e5fd9ecddf3f6902d40a9b6b69946f031af22aaaebc9c1b7fb6
p22,G00_SP18_F20_CORR_UNION,3,coefficient_probe.json,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_3/attempt_001/coefficient_probe.json,31204,ee000700a16600c140712c47ed3e3af4b539f00c1f289c2096413b3fb80976c4
p22,G00_SP18_F20_CORR_UNION,3,h00_clusters.csv,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_3/attempt_001/h00_clusters.csv,174747,ae29e7bd63b72bc4093b39decc4ea981c3813abeb53d767f389a875483f5112f
p22,G00_SP18_F20_CORR_UNION,3,loss_trajectory.csv,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_3/attempt_001/loss_trajectory.csv,5461,fb5be016e07eec0313e5b8c7f1634c3ed002f45c94348fb10ec8bf7cdc5602f9
p22,G00_SP18_F20_CORR_UNION,3,model_final.pt,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_3/attempt_001/model_final.pt,2302431,73ef540e10599e51eac155c523737dd480cd7a5ca34d4c78f19cee294a1465f5
p22,G00_SP18_F20_CORR_UNION,3,observation_ids.csv,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_3/attempt_001/observation_ids.csv,156347,c4381314391f7bf7b05bb55b1c318c58903724a2dc560d1152447b02e704c7eb
p22,G00_SP18_F20_CORR_UNION,3,reload_spec.json,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_3/attempt_001/reload_spec.json,449,7e82bbf8541a9006da8fe500ab30610b3ae2e0381da5fe75ad9237cdbd74511a
p22,G00_SP18_F20_CORR_UNION,3,views.npz,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_3/attempt_001/views.npz,13276271,1d426f609eebbdec67cb98df908d3877f24ba4eb512d7b23440a0036a33e5dad
p22,G00_SP18_F20_CORR_UNION,4,run_manifest.json,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_4/attempt_001/run_manifest.json,6710,277acbc1a41557846f80cdf3f479f7a048bb4cd994df3954c15b8fc6fca4b184
p22,G00_SP18_F20_CORR_UNION,4,checkpoint_reload_audit.json,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_4/attempt_001/checkpoint_reload_audit.json,2833,8abbca39e598d9ba62ac7268208ae678cfab5d8a4d9d883d5a8fa630cd00feba
p22,G00_SP18_F20_CORR_UNION,4,coefficient_probe.json,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_4/attempt_001/coefficient_probe.json,31193,d3157ad1106a09559be678f430238120c1cc97852cc65fec631f57950b6e2753
p22,G00_SP18_F20_CORR_UNION,4,h00_clusters.csv,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_4/attempt_001/h00_clusters.csv,174747,b3f64f41056d75904a583da05e1dbcd89a2b3cf3ab694656023549735aff36e4
p22,G00_SP18_F20_CORR_UNION,4,loss_trajectory.csv,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_4/attempt_001/loss_trajectory.csv,5468,b35679ecbf2ea8335b06a425b1d229433d49a95693098c4e9f34395035c44fd9
p22,G00_SP18_F20_CORR_UNION,4,model_final.pt,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_4/attempt_001/model_final.pt,2302431,fb508c1e71cfeb2cfc1a17d3afc7c7d7e84559ad4cfc67744f4b7be096f42cbc
p22,G00_SP18_F20_CORR_UNION,4,observation_ids.csv,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_4/attempt_001/observation_ids.csv,156347,c4381314391f7bf7b05bb55b1c318c58903724a2dc560d1152447b02e704c7eb
p22,G00_SP18_F20_CORR_UNION,4,reload_spec.json,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_4/attempt_001/reload_spec.json,449,84daf68e85e1eb0e15dc11c05b3e0c1037825da71c95e2729ce2e257f54f2906
p22,G00_SP18_F20_CORR_UNION,4,views.npz,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_4/attempt_001/views.npz,13272675,129e887adac505f7d1c8242198e5e96d011ebbcbc37bb7b33957ba97a207b700
p22,G00_SP18_F20_CORR_UNION,5,run_manifest.json,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_5/attempt_001/run_manifest.json,6710,e44ccb0b5af50706a53517992a8e63ea8138bab67eff481fbaec773f36080e95
p22,G00_SP18_F20_CORR_UNION,5,checkpoint_reload_audit.json,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_5/attempt_001/checkpoint_reload_audit.json,2831,cfdfa1549f6305f2abac3902b7cd6c922edd58ea23c12cc5cfee321506435f60
p22,G00_SP18_F20_CORR_UNION,5,coefficient_probe.json,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_5/attempt_001/coefficient_probe.json,31205,608aee2b36063f015a32448b8bb60f55f1d4bc661db2eacae885e8ab0d95a939
p22,G00_SP18_F20_CORR_UNION,5,h00_clusters.csv,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_5/attempt_001/h00_clusters.csv,174747,68caee84b2899bfd9c5e6f59c48c745f3d90035d08e5ce46d93a0f9a78c8ec85
p22,G00_SP18_F20_CORR_UNION,5,loss_trajectory.csv,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_5/attempt_001/loss_trajectory.csv,5483,0c5d2b58c40a3fa9a3c3dea47d039029e7a78ef91bfe2acc3975a4a2a4e1e0b4
p22,G00_SP18_F20_CORR_UNION,5,model_final.pt,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_5/attempt_001/model_final.pt,2302431,1c03fab6f651e1550c5cece91246dbcf3e58b26c1190dabd09a085a881c62b96
p22,G00_SP18_F20_CORR_UNION,5,observation_ids.csv,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_5/attempt_001/observation_ids.csv,156347,c4381314391f7bf7b05bb55b1c318c58903724a2dc560d1152447b02e704c7eb
p22,G00_SP18_F20_CORR_UNION,5,reload_spec.json,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_5/attempt_001/reload_spec.json,449,fcf0846f3ac7aceeb1ac7621e256db5dfe557efea6e49c81bb7d20306d4021f6
p22,G00_SP18_F20_CORR_UNION,5,views.npz,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_5/attempt_001/views.npz,13273150,13bee9d4ccb241c489f0e8ea19430f1245dc9f576103f2e1fc44cd90028f6a55
p22,G00_SP18_F20_CORR_UNION,6,run_manifest.json,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_6/attempt_001/run_manifest.json,6710,3dc7496316b58295d66db34c997e9f0f787d0694165f54c6f5f30a78d350b52d
p22,G00_SP18_F20_CORR_UNION,6,checkpoint_reload_audit.json,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_6/attempt_001/checkpoint_reload_audit.json,2833,5cd51926f5ebf744ddf8dcb01ec251f73ccd6999fd1f6e57378cfc2f047413ed
p22,G00_SP18_F20_CORR_UNION,6,coefficient_probe.json,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_6/attempt_001/coefficient_probe.json,31224,136bf4c58a8445e604f664f80badcb83b101125c23a05e10b760ce55bd8d2add
p22,G00_SP18_F20_CORR_UNION,6,h00_clusters.csv,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_6/attempt_001/h00_clusters.csv,174747,c9691aa15677645adab1f546e4a0a955d3c91132ff3a3c3124a486ae302a9e4f
p22,G00_SP18_F20_CORR_UNION,6,loss_trajectory.csv,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_6/attempt_001/loss_trajectory.csv,5481,d74ae6f8e1e79ecd8ef4a925134ef2d267202282512555e88f793518ac12cfa4
p22,G00_SP18_F20_CORR_UNION,6,model_final.pt,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_6/attempt_001/model_final.pt,2302431,f2a409df8518f7fda9ca58e67d15697bc5e508618e65c778f078052bbb6257c2
p22,G00_SP18_F20_CORR_UNION,6,observation_ids.csv,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_6/attempt_001/observation_ids.csv,156347,c4381314391f7bf7b05bb55b1c318c58903724a2dc560d1152447b02e704c7eb
p22,G00_SP18_F20_CORR_UNION,6,reload_spec.json,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_6/attempt_001/reload_spec.json,449,fa90a688751c19fb374aa3c66438dfea753639571f7f6f5340557a14f0c25901
p22,G00_SP18_F20_CORR_UNION,6,views.npz,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_6/attempt_001/views.npz,13273987,8b64597ab84dbfe815b3e75c26c9bd4300daa089f6f027c42ebfeeb79815cd3a
p22,G00_SP18_F20_CORR_UNION,7,run_manifest.json,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_7/attempt_001/run_manifest.json,6709,5adfc75835cba5b34a9c29acfff888fcad357c1d93b5732a553fa0f6d533263a
p22,G00_SP18_F20_CORR_UNION,7,checkpoint_reload_audit.json,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_7/attempt_001/checkpoint_reload_audit.json,2834,f713048a5405df4491032da780ba3ed3e1fd72e242be64c3632f438a2bbf9a48
p22,G00_SP18_F20_CORR_UNION,7,coefficient_probe.json,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_7/attempt_001/coefficient_probe.json,31210,fb54cd2c8af82b4456318a9552cf083f958597c05e8d22a7476c57266908ab7b
p22,G00_SP18_F20_CORR_UNION,7,h00_clusters.csv,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_7/attempt_001/h00_clusters.csv,174747,da723e537d3dc0325b43fe498f708e1c740dbfc09f1123277f0123872b4a0994
p22,G00_SP18_F20_CORR_UNION,7,loss_trajectory.csv,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_7/attempt_001/loss_trajectory.csv,5480,c74d6ce621ad89a2fa90c41ec8d63c0efe2d96c94db5a7fa7d7a86eab2075eea
p22,G00_SP18_F20_CORR_UNION,7,model_final.pt,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_7/attempt_001/model_final.pt,2302431,21ff129242e68742d34881706cecee2808622e15fcd7b479f0cd8a812a0fd9e1
p22,G00_SP18_F20_CORR_UNION,7,observation_ids.csv,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_7/attempt_001/observation_ids.csv,156347,c4381314391f7bf7b05bb55b1c318c58903724a2dc560d1152447b02e704c7eb
p22,G00_SP18_F20_CORR_UNION,7,reload_spec.json,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_7/attempt_001/reload_spec.json,449,c818d0e61d2e76d348e66d372acdbecc075a0c128a5fefb81f30818be7a289b4
p22,G00_SP18_F20_CORR_UNION,7,views.npz,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_7/attempt_001/views.npz,13273103,e7177eaaab215c4a217916e6de55b5bb7be9c5ebef8cb44a996cce59b4146e0d
p22,G00_SP18_F20_CORR_UNION,8,run_manifest.json,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_8/attempt_001/run_manifest.json,6710,3e8e4ea9ada423013bdaaf2bde68006da77b29313edbe07e92485659d5912a61
p22,G00_SP18_F20_CORR_UNION,8,checkpoint_reload_audit.json,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_8/attempt_001/checkpoint_reload_audit.json,2833,2e313af57f8d1b870366c640d8fb3877cea0290e595c94fef7d86bcaaadf1e6c
p22,G00_SP18_F20_CORR_UNION,8,coefficient_probe.json,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_8/attempt_001/coefficient_probe.json,31193,a1fa081af621c083a8f2035269737dce844a582441fa887855ad93be3a71de41
p22,G00_SP18_F20_CORR_UNION,8,h00_clusters.csv,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_8/attempt_001/h00_clusters.csv,174747,7c7cea60a75622cdad87e6d82728e7d7e1f7f75b102af92a2476861ad5e868b1
p22,G00_SP18_F20_CORR_UNION,8,loss_trajectory.csv,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_8/attempt_001/loss_trajectory.csv,5478,df6ddc38d215b1248835fc3d897e78eaf982c8fdf0c8084a0dd4f47c303a2005
p22,G00_SP18_F20_CORR_UNION,8,model_final.pt,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_8/attempt_001/model_final.pt,2302431,d7e31d7cad9cc614c3cbefa84513c260ba5b5a4013ca20ff452e2d77ea1ee276
p22,G00_SP18_F20_CORR_UNION,8,observation_ids.csv,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_8/attempt_001/observation_ids.csv,156347,c4381314391f7bf7b05bb55b1c318c58903724a2dc560d1152447b02e704c7eb
p22,G00_SP18_F20_CORR_UNION,8,reload_spec.json,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_8/attempt_001/reload_spec.json,449,35c56a631c6988c93b2273bfcbaaf538e4363c1b88fe5966bfa28ba4ec138b11
p22,G00_SP18_F20_CORR_UNION,8,views.npz,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_8/attempt_001/views.npz,13273055,95b501f9d5dabb48559d0070b7b47512e4683629855a4b164b2b8fc68a98116a
p22,G00_SP18_F20_CORR_UNION,9,run_manifest.json,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_9/attempt_001/run_manifest.json,6709,e69d646c92d812ddd78e03cd6feeb26b79a24bb9d8e26d5f9659a28fdbdee57e
p22,G00_SP18_F20_CORR_UNION,9,checkpoint_reload_audit.json,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_9/attempt_001/checkpoint_reload_audit.json,2833,b822cb22a266593524cfbf65919b0134b1c2589769ac115c5bcc5bfbd4caa0f9
p22,G00_SP18_F20_CORR_UNION,9,coefficient_probe.json,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_9/attempt_001/coefficient_probe.json,31197,9c93f2fc488c684ff477de7609c9a53ba638d0879391056f96681f71abde3044
p22,G00_SP18_F20_CORR_UNION,9,h00_clusters.csv,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_9/attempt_001/h00_clusters.csv,174747,c4f6e710c14fc0f81caba6a27d5f8e978c1cb8d52900b71c7638a7dead455d11
p22,G00_SP18_F20_CORR_UNION,9,loss_trajectory.csv,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_9/attempt_001/loss_trajectory.csv,5458,059b3cc46dade253ee782a0b996fcb7c66aad0c267f6876e9be105bb73918c2f
p22,G00_SP18_F20_CORR_UNION,9,model_final.pt,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_9/attempt_001/model_final.pt,2302431,a581c30c2a7a1044f038404d5e21dd644b5d1ff2914631d99d3f830c9c442eda
p22,G00_SP18_F20_CORR_UNION,9,observation_ids.csv,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_9/attempt_001/observation_ids.csv,156347,c4381314391f7bf7b05bb55b1c318c58903724a2dc560d1152447b02e704c7eb
p22,G00_SP18_F20_CORR_UNION,9,reload_spec.json,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_9/attempt_001/reload_spec.json,449,be57aba9d882b81c808a3e7c758b4681927f3022350ff8d19e26109b7502e45d
p22,G00_SP18_F20_CORR_UNION,9,views.npz,/root/autodl-fs/night6d_raw_runs_20260817/G00_SP18_F20_CORR_UNION/p22/seed_9/attempt_001/views.npz,13288768,b971b0c83cef8b008d922c71b83e54679a2d4f0b72811f672e71e7948a163006
p22,G04_SP10_F10_EUC_UNION,0,run_manifest.json,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_0/attempt_001/run_manifest.json,6711,63663e8736194a472df1c8c172c4e329fc0c33adb050c680c38273a3dc63edf4
p22,G04_SP10_F10_EUC_UNION,0,checkpoint_reload_audit.json,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_0/attempt_001/checkpoint_reload_audit.json,2834,14be9ca68d1a84329288ec84ad577c5445f50eac8b26fe3d818ed67b90aed142
p22,G04_SP10_F10_EUC_UNION,0,coefficient_probe.json,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_0/attempt_001/coefficient_probe.json,31193,822dc00dbd905bc1f45246051e3f7daad93eb65fa673d44fb2aab28dbea7d532
p22,G04_SP10_F10_EUC_UNION,0,h00_clusters.csv,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_0/attempt_001/h00_clusters.csv,174747,613deac4c351ad30fa44810d636fa24411c312702f86e1de11cb72aa7e3e792f
p22,G04_SP10_F10_EUC_UNION,0,loss_trajectory.csv,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_0/attempt_001/loss_trajectory.csv,5484,0de9ca1b69da813aea9787cc46cb16fdf4b5bc20bdf02891a94468477785a759
p22,G04_SP10_F10_EUC_UNION,0,model_final.pt,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_0/attempt_001/model_final.pt,2302431,338fc2c6f392f7a19c06ff484437a92b45657b822b27b91018f467ec9266210b
p22,G04_SP10_F10_EUC_UNION,0,observation_ids.csv,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_0/attempt_001/observation_ids.csv,156347,c4381314391f7bf7b05bb55b1c318c58903724a2dc560d1152447b02e704c7eb
p22,G04_SP10_F10_EUC_UNION,0,reload_spec.json,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_0/attempt_001/reload_spec.json,447,459c37d45c266c08f5f2ff1df4d76eef479ae84594271badbc7e2a69f08131d2
p22,G04_SP10_F10_EUC_UNION,0,views.npz,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_0/attempt_001/views.npz,13261523,c33182fd61822a4e3f6befdc693a8b09bd7fc2b0da494147eadc4656bb7edfd2
p22,G04_SP10_F10_EUC_UNION,1,run_manifest.json,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_1/attempt_001/run_manifest.json,6710,c7cc940a3a73aeea6daffb3bcee2edfd3b284b3051616cb1164f71a042259e15
p22,G04_SP10_F10_EUC_UNION,1,checkpoint_reload_audit.json,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_1/attempt_001/checkpoint_reload_audit.json,2834,cdaba6d6ecc92258cadeab0ff15302fbe0d021aa224bbca425fa5625fd036e70
p22,G04_SP10_F10_EUC_UNION,1,coefficient_probe.json,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_1/attempt_001/coefficient_probe.json,31210,78dd7225cee7ea9faf15ad2b67d7257164d28c144d056e7fdc026e0e2938aff2
p22,G04_SP10_F10_EUC_UNION,1,h00_clusters.csv,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_1/attempt_001/h00_clusters.csv,174747,22f3947e70acbaf11b3fe5d5c5093d17e624e34f806bb92d1748bf7fe418ca07
p22,G04_SP10_F10_EUC_UNION,1,loss_trajectory.csv,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_1/attempt_001/loss_trajectory.csv,5454,d7a37f40b54a71f02029bdcc0f5c3e1aa1ba32a44de79b242555511446755a5a
p22,G04_SP10_F10_EUC_UNION,1,model_final.pt,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_1/attempt_001/model_final.pt,2302431,45a1e35d5b080eb57b0163b11ba34f69eb9e8470e2d6a4a7425eb3045ce2395a
p22,G04_SP10_F10_EUC_UNION,1,observation_ids.csv,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_1/attempt_001/observation_ids.csv,156347,c4381314391f7bf7b05bb55b1c318c58903724a2dc560d1152447b02e704c7eb
p22,G04_SP10_F10_EUC_UNION,1,reload_spec.json,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_1/attempt_001/reload_spec.json,447,937471a7440991a12931ca8a66a9d7c2851be9ef107fde939dd4ac5cca07027d
p22,G04_SP10_F10_EUC_UNION,1,views.npz,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_1/attempt_001/views.npz,13272865,06bc597ac56f114f0b4f452d498d9232f3c7c5ed35951e9ab28601613149e329
p22,G04_SP10_F10_EUC_UNION,2,run_manifest.json,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_2/attempt_001/run_manifest.json,6712,3d46a2aa1ee84967570a2607b3a96b06d7329d6967c3a90fb47789a5233b0e22
p22,G04_SP10_F10_EUC_UNION,2,checkpoint_reload_audit.json,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_2/attempt_001/checkpoint_reload_audit.json,2832,d1931b6c4fa1bc9fdac3b0bbbeb4057b3a21bd88437d463596db334fce7407e4
p22,G04_SP10_F10_EUC_UNION,2,coefficient_probe.json,/root/autodl-fs/night6d_raw_runs_20260817/G04_SP10_F10_EUC_UNION/p22/seed_2/attempt_001/coefficient_probe.json,31268,547abb9474054efe55c9d799713669327c602b0fda8820b0469b7f9666dc023d
