absolute_ari,absolute_nmi,ami,changed_observations,cluster_sizes,config_json,cycle_energy_ledger_json,delta_ari_vs_full,delta_nmi_vs_full,fmi,gearys_c,k,lane,morans_i,partition_sha256,solver,variant,wall_seconds
0.2755428271577712,0.42013792563053437,0.416352017706177,4.0,"[275,775,575,181,311,793,159,109,121,185]","{""capacity_scale"":1000000.0,""energy_tolerance"":1e-09,""expansion_cycles"":2,""local"":{""beta"":5.295531993069,""conflict_center"":0.3343122296500229,""conflict_penalty"":0.0474381261805809,""conflict_temperature"":0.23651578270976603,""conflict_union_weight"":0.5219875134145195,""edge_floor"":0.3657063635985952,""high_weight"":0.9800848655496802,""low_weight"":0.16718778407755552,""mass_center"":-0.3161013581382013,""mass_temperature"":0.19072759706386058,""move_fraction"":0.07988448736173517,""move_threshold"":0.22767092605240927,""neighbor_capacity"":0.5579318426747101,""retained_bias"":3.3464221191084587,""sweeps"":5,""trust_center"":0.2997569061966643,""trust_scale"":1.4739609908066273,""trust_temperature"":0.18177008478034862,""twohop_weight"":0.047096604414965285,""unary_temperature"":0.24591676637608756,""view_balance"":1.1749241685413434},""pairwise_beta"":2.5286319014389504,""scale_broad"":0.020428422019467426,""scale_fine"":0.7690692870039674,""scale_registered"":0.020880930813827345,""self_return_strength"":4.502069692824592,""size_prior"":0.2347808152637946}","[{""cycle_index"":0,""start_energy"":1370.2943788440161,""end_energy"":1369.1716274393873,""accepted_expansions"":3,""move_assignments"":4},{""cycle_index"":1,""start_energy"":1362.3027577398495,""end_energy"":1362.3027577398495,""accepted_expansions"":0,""move_assignments"":0}]",0.0,0.0,0.41617003213053055,0.45350466687129093,10,A1,0.549704453415092,db0f4674c544bb996d45d3123f4d1a4813a2eccff1def238145d9712e55fc86f,ALPHA_EXPANSION,FULL,0.2189842000079807
0.2755428271577712,0.42013792563053437,0.416352017706177,4.0,"[275,775,575,181,311,793,159,109,121,185]","{""capacity_scale"":1000000.0,""energy_tolerance"":1e-09,""expansion_cycles"":2,""local"":{""beta"":5.295531993069,""conflict_center"":0.3343122296500229,""conflict_penalty"":0.0474381261805809,""conflict_temperature"":0.23651578270976603,""conflict_union_weight"":0.5219875134145195,""edge_floor"":0.3657063635985952,""high_weight"":0.9800848655496802,""low_weight"":0.16718778407755552,""mass_center"":-0.3161013581382013,""mass_temperature"":0.19072759706386058,""move_fraction"":0.07988448736173517,""move_threshold"":0.22767092605240927,""neighbor_capacity"":0.5579318426747101,""retained_bias"":3.3464221191084587,""sweeps"":5,""trust_center"":0.2997569061966643,""trust_scale"":1.4739609908066273,""trust_temperature"":0.18177008478034862,""twohop_weight"":0.047096604414965285,""unary_temperature"":0.24591676637608756,""view_balance"":1.1749241685413434},""pairwise_beta"":2.5286319014389504,""scale_broad"":0.020428422019467426,""scale_fine"":0.7690692870039674,""scale_registered"":0.020880930813827345,""self_return_strength"":4.502069692824592,""size_prior"":0.2347808152637946}","[{""cycle_index"":0,""start_energy"":1370.2943788440161,""end_energy"":1369.1716274393873,""accepted_single_site_moves"":4},{""cycle_index"":1,""start_energy"":1362.3027577398495,""end_energy"":1362.3027577398495,""accepted_single_site_moves"":0}]",0.0,0.0,0.41617003213053055,0.45350466687129093,10,A1,0.549704453415092,db0f4674c544bb996d45d3123f4d1a4813a2eccff1def238145d9712e55fc86f,ASYNCHRONOUS_SINGLE_SITE,SINGLE_SITE_SAME_ENERGY,0.4724212000000989
0.2752087694870904,0.4198089337681337,0.41602020103766413,1.0,"[275,775,577,181,311,793,158,109,121,184]","{""capacity_scale"":1000000.0,""energy_tolerance"":1e-09,""expansion_cycles"":2,""local"":{""beta"":5.295531993069,""conflict_center"":0.3343122296500229,""conflict_penalty"":0.0474381261805809,""conflict_temperature"":0.23651578270976603,""conflict_union_weight"":0.5219875134145195,""edge_floor"":0.3657063635985952,""high_weight"":0.9800848655496802,""low_weight"":0.16718778407755552,""mass_center"":-0.3161013581382013,""mass_temperature"":0.19072759706386058,""move_fraction"":0.07988448736173517,""move_threshold"":0.22767092605240927,""neighbor_capacity"":0.5579318426747101,""retained_bias"":3.3464221191084587,""sweeps"":5,""trust_center"":0.2997569061966643,""trust_scale"":1.4739609908066273,""trust_temperature"":0.18177008478034862,""twohop_weight"":0.047096604414965285,""unary_temperature"":0.24591676637608756,""view_balance"":1.1749241685413434},""pairwise_beta"":2.5286319014389504,""scale_broad"":1e-08,""scale_fine"":1e-08,""scale_registered"":1.0,""self_return_strength"":4.502069692824592,""size_prior"":0.2347808152637946}","[{""cycle_index"":0,""start_energy"":1430.9053929421275,""end_energy"":1430.7103788012942,""accepted_expansions"":1,""move_assignments"":1},{""cycle_index"":1,""start_energy"":1429.6285267526587,""end_energy"":1429.6285267526587,""accepted_expansions"":0,""move_assignments"":0}]",-0.0003340576706807874,-0.0003289918624006516,0.41592605144420114,0.45432481916114514,10,A1,0.5489197640734537,4a5c317e3cc111b5149fa30a1cd1a86d4ff4757406278fac1ed4b643c60eeb80,ALPHA_EXPANSION,REGISTERED_SCALE_ONLY,0.18277970000053756
0.23789901217061427,0.3969674621862697,0.39314477638317197,780.0,"[280,633,435,197,260,691,408,260,145,175]","{""capacity_scale"":1000000.0,""energy_tolerance"":1e-09,""expansion_cycles"":2,""local"":{""beta"":5.295531993069,""conflict_center"":0.3343122296500229,""conflict_penalty"":0.0474381261805809,""conflict_temperature"":0.23651578270976603,""conflict_union_weight"":0.5219875134145195,""edge_floor"":0.3657063635985952,""high_weight"":0.9800848655496802,""low_weight"":0.16718778407755552,""mass_center"":-0.3161013581382013,""mass_temperature"":0.19072759706386058,""move_fraction"":0.07988448736173517,""move_threshold"":0.22767092605240927,""neighbor_capacity"":0.5579318426747101,""retained_bias"":3.3464221191084587,""sweeps"":5,""trust_center"":0.2997569061966643,""trust_scale"":1.4739609908066273,""trust_temperature"":0.18177008478034862,""twohop_weight"":0.047096604414965285,""unary_temperature"":0.24591676637608756,""view_balance"":1.1749241685413434},""pairwise_beta"":2.5286319014389504,""scale_broad"":0.020428422019467426,""scale_fine"":0.7690692870039674,""scale_registered"":0.020880930813827345,""self_return_strength"":0.0,""size_prior"":0.2347808152637946}","[{""cycle_index"":0,""start_energy"":1370.2943762810164,""end_energy"":999.3857169302164,""accepted_expansions"":10,""move_assignments"":930},{""cycle_index"":1,""start_energy"":1004.6318184069341,""end_energy"":937.9626063778503,""accepted_expansions"":10,""move_assignments"":237}]",-0.03764381498715691,-0.023170463444264655,0.3777196987504939,0.36195037357810794,10,A1,0.6393481374547733,12678f19fbcb0ba9a185594aab51dbaaae528034e48aab759b9430dd836f5a32,ALPHA_EXPANSION,NO_SELF_RETURN_STAY,0.24462060000223573
0.2754597680788201,0.4201480942308677,0.4163618976551188,3.0,"[275,775,576,181,311,793,158,109,121,185]","{""capacity_scale"":1000000.0,""energy_tolerance"":1e-09,""expansion_cycles"":2,""local"":{""beta"":5.295531993069,""conflict_center"":0.3343122296500229,""conflict_penalty"":0.0474381261805809,""conflict_temperature"":0.23651578270976603,""conflict_union_weight"":0.5219875134145195,""edge_floor"":0.3657063635985952,""high_weight"":0.9800848655496802,""low_weight"":0.16718778407755552,""mass_center"":-0.3161013581382013,""mass_temperature"":0.19072759706386058,""move_fraction"":0.07988448736173517,""move_threshold"":0.22767092605240927,""neighbor_capacity"":0.5579318426747101,""retained_bias"":3.3464221191084587,""sweeps"":5,""trust_center"":0.2997569061966643,""trust_scale"":1.4739609908066273,""trust_temperature"":0.18177008478034862,""twohop_weight"":0.047096604414965285,""unary_temperature"":0.24591676637608756,""view_balance"":1.1749241685413434},""pairwise_beta"":2.5286319014389504,""scale_broad"":0.020428422019467426,""scale_fine"":0.7690692870039674,""scale_registered"":0.020880930813827345,""self_return_strength"":4.502069692824592,""size_prior"":0.0}","[{""cycle_index"":0,""start_energy"":1171.528906536215,""end_energy"":1170.596252010231,""accepted_expansions"":2,""move_assignments"":3},{""cycle_index"":1,""start_energy"":1164.8973016748475,""end_energy"":1164.8973016748475,""accepted_expansions"":0,""move_assignments"":0}]",-8.305907895106435e-05,1.016860033331568e-05,0.4161185896230204,0.4540884918473488,10,A1,0.5491929650276646,de79606fee0f2a11392f96ba43078c3357a63ff5686388ede7866f9d0fe2d857,ALPHA_EXPANSION,NO_SIZE_PRIOR,0.2720820999966236
0.2752927992564834,0.4199077568017935,0.41611977669809175,0.0,"[274,775,577,181,311,793,158,109,121,185]","{""capacity_scale"":1000000.0,""energy_tolerance"":1e-09,""expansion_cycles"":2,""local"":{""beta"":5.295531993069,""conflict_center"":0.3343122296500229,""conflict_penalty"":0.0474381261805809,""conflict_temperature"":0.23651578270976603,""conflict_union_weight"":0.5219875134145195,""edge_floor"":0.3657063635985952,""high_weight"":0.9800848655496802,""low_weight"":0.16718778407755552,""mass_center"":-0.3161013581382013,""mass_temperature"":0.19072759706386058,""move_fraction"":0.07988448736173517,""move_threshold"":0.22767092605240927,""neighbor_capacity"":0.5579318426747101,""retained_bias"":3.3464221191084587,""sweeps"":5,""trust_center"":0.2997569061966643,""trust_scale"":1.4739609908066273,""trust_temperature"":0.18177008478034862,""twohop_weight"":0.047096604414965285,""unary_temperature"":0.24591676637608756,""view_balance"":1.1749241685413434},""pairwise_beta"":0.0,""scale_broad"":0.020428422019467426,""scale_fine"":0.7690692870039674,""scale_registered"":0.020880930813827345,""self_return_strength"":4.502069692824592,""size_prior"":0.2347808152637946}","[{""cycle_index"":0,""start_energy"":465.4179799258709,""end_energy"":465.4179799258709,""accepted_expansions"":0,""move_assignments"":0}]",-0.00025002790128775265,-0.0002301688287408843,0.41599227072287903,0.4545208417448164,10,A1,0.5487009975818602,70cd702e61556ecb586fc7cfab0ab88af57e4ed51dbcff7b69efd9df50870696,ALPHA_EXPANSION,PAIRWISE_ZERO_KEEP_STAY,0.0808647999947425
0.2365545310582656,0.37960862998053924,0.375706489421842,963.0,"[268,590,449,208,320,602,408,312,151,176]","{""capacity_scale"":1000000.0,""energy_tolerance"":1e-09,""expansion_cycles"":2,""local"":{""beta"":5.295531993069,""conflict_center"":0.3343122296500229,""conflict_penalty"":0.0474381261805809,""conflict_temperature"":0.23651578270976603,""conflict_union_weight"":0.5219875134145195,""edge_floor"":0.3657063635985952,""high_weight"":0.9800848655496802,""low_weight"":0.16718778407755552,""mass_center"":-0.3161013581382013,""mass_temperature"":0.19072759706386058,""move_fraction"":0.07988448736173517,""move_threshold"":0.22767092605240927,""neighbor_capacity"":0.5579318426747101,""retained_bias"":3.3464221191084587,""sweeps"":5,""trust_center"":0.2997569061966643,""trust_scale"":0.0,""trust_temperature"":0.18177008478034862,""twohop_weight"":0.047096604414965285,""unary_temperature"":0.24591676637608756,""view_balance"":1.1749241685413434},""pairwise_beta"":0.0,""scale_broad"":0.020428422019467426,""scale_fine"":0.7690692870039674,""scale_registered"":0.020880930813827345,""self_return_strength"":0.0,""size_prior"":0.2347808152637946}","[{""cycle_index"":0,""start_energy"":465.41796411853284,""end_energy"":94.64240082446486,""accepted_expansions"":10,""move_assignments"":1198},{""cycle_index"":1,""start_energy"":216.58859357982874,""end_energy"":108.63985303416848,""accepted_expansions"":10,""move_assignments"":489}]",-0.038988296099505576,-0.040529295649995134,0.37492459655429294,0.5027497527309178,10,A1,0.498265887878639,fa07ef71107f21cd88d96e9997cd06e28e2b789e684830da8842ea96ab7ce4dd,ALPHA_EXPANSION,PURE_DYNAMIC_UNARY,0.14967369999794755
0.2550435099549912,0.38935554180334414,0.38536273173858954,2.0,"[44,246,227,210,1,479,140,822,145,1045]","{""capacity_scale"":1000000.0,""energy_tolerance"":1e-09,""expansion_cycles"":1,""local"":{""beta"":0.13080288291405456,""conflict_center"":0.5806804407204382,""conflict_penalty"":0.004735959884525661,""conflict_temperature"":0.26048111646168104,""conflict_union_weight"":0.15361995378492538,""edge_floor"":0.20335664666256828,""high_weight"":1.3351894123609402,""low_weight"":0.6221123606382639,""mass_center"":0.3418775512451213,""mass_temperature"":0.08121357671397582,""move_fraction"":0.22969658898166767,""move_threshold"":0.09501316416470539,""neighbor_capacity"":0.7425880927111023,""retained_bias"":2.5190804730112832,""sweeps"":3,""trust_center"":1.0465392886906972,""trust_scale"":0.9783519500890165,""trust_temperature"":0.1407073992573965,""twohop_weight"":0.49402212117915084,""unary_temperature"":0.7235791314465172,""view_balance"":-0.4740380753389752},""pairwise_beta"":17.21535532667681,""scale_broad"":0.5591140509119308,""scale_fine"":0.023857803757181294,""scale_registered"":0.41702814533088794,""self_return_strength"":27.23445478930222,""size_prior"":0.0788617585914866}","[{""cycle_index"":0,""start_energy"":6959.295971981577,""end_energy"":6956.695211632337,""accepted_expansions"":2,""move_assignments"":2}]",0.0,0.0,0.4102561127002482,0.48781588290085515,10,D1,0.5179064661348247,4132938ac33f63c38dea8c8681b7ca1f0863168a8c26b12a7e6f8a11091fcbd1,ALPHA_EXPANSION,FULL,0.11837840000225697
0.2550435099549912,0.38935554180334414,0.38536273173858954,2.0,"[44,246,227,210,1,479,140,822,145,1045]","{""capacity_scale"":1000000.0,""energy_tolerance"":1e-09,""expansion_cycles"":1,""local"":{""beta"":0.13080288291405456,""conflict_center"":0.5806804407204382,""conflict_penalty"":0.004735959884525661,""conflict_temperature"":0.26048111646168104,""conflict_union_weight"":0.15361995378492538,""edge_floor"":0.20335664666256828,""high_weight"":1.3351894123609402,""low_weight"":0.6221123606382639,""mass_center"":0.3418775512451213,""mass_temperature"":0.08121357671397582,""move_fraction"":0.22969658898166767,""move_threshold"":0.09501316416470539,""neighbor_capacity"":0.7425880927111023,""retained_bias"":2.5190804730112832,""sweeps"":3,""trust_center"":1.0465392886906972,""trust_scale"":0.9783519500890165,""trust_temperature"":0.1407073992573965,""twohop_weight"":0.49402212117915084,""unary_temperature"":0.7235791314465172,""view_balance"":-0.4740380753389752},""pairwise_beta"":17.21535532667681,""scale_broad"":0.5591140509119308,""scale_fine"":0.023857803757181294,""scale_registered"":0.41702814533088794,""self_return_strength"":27.23445478930222,""size_prior"":0.0788617585914866}","[{""cycle_index"":0,""start_energy"":6959.295971981577,""end_energy"":6956.695211632337,""accepted_single_site_moves"":2}]",0.0,0.0,0.4102561127002482,0.48781588290085515,10,D1,0.5179064661348247,4132938ac33f63c38dea8c8681b7ca1f0863168a8c26b12a7e6f8a11091fcbd1,ASYNCHRONOUS_SINGLE_SITE,SINGLE_SITE_SAME_ENERGY,0.24657860001025256
0.25282455967181006,0.38769073311067376,0.3836853502636941,14.0,"[44,246,227,210,1,474,140,819,145,1053]","{""capacity_scale"":1000000.0,""energy_tolerance"":1e-09,""expansion_cycles"":1,""local"":{""beta"":0.13080288291405456,""conflict_center"":0.5806804407204382,""conflict_penalty"":0.004735959884525661,""conflict_temperature"":0.26048111646168104,""conflict_union_weight"":0.15361995378492538,""edge_floor"":0.20335664666256828,""high_weight"":1.3351894123609402,""low_weight"":0.6221123606382639,""mass_center"":0.3418775512451213,""mass_temperature"":0.08121357671397582,""move_fraction"":0.22969658898166767,""move_threshold"":0.09501316416470539,""neighbor_capacity"":0.7425880927111023,""retained_bias"":2.5190804730112832,""sweeps"":3,""trust_center"":1.0465392886906972,""trust_scale"":0.9783519500890165,""trust_temperature"":0.1407073992573965,""twohop_weight"":0.49402212117915084,""unary_temperature"":0.7235791314465172,""view_balance"":-0.4740380753389752},""pairwise_beta"":17.21535532667681,""scale_broad"":1e-08,""scale_fine"":1e-08,""scale_registered"":1.0,""self_return_strength"":27.23445478930222,""size_prior"":0.0788617585914866}","[{""cycle_index"":0,""start_energy"":6259.690404244073,""end_energy"":6240.80963052951,""accepted_expansions"":2,""move_assignments"":14}]",-0.0022189502831811425,-0.0016648086926703831,0.40871725780670143,0.4849224168912336,10,D1,0.5208182874346828,7de6d7fe33d840c436ad5631e404d7e98b6eae08b1a2729ff0d0f955687ebf4f,ALPHA_EXPANSION,REGISTERED_SCALE_ONLY,0.10362440001335926
0.2546579651152784,0.3890444821916162,0.3850499187899952,0.0,"[44,246,227,210,1,480,140,822,145,1044]","{""capacity_scale"":1000000.0,""energy_tolerance"":1e-09,""expansion_cycles"":1,""local"":{""beta"":0.13080288291405456,""conflict_center"":0.5806804407204382,""conflict_penalty"":0.004735959884525661,""conflict_temperature"":0.26048111646168104,""conflict_union_weight"":0.15361995378492538,""edge_floor"":0.20335664666256828,""high_weight"":1.3351894123609402,""low_weight"":0.6221123606382639,""mass_center"":0.3418775512451213,""mass_temperature"":0.08121357671397582,""move_fraction"":0.22969658898166767,""move_threshold"":0.09501316416470539,""neighbor_capacity"":0.7425880927111023,""retained_bias"":2.5190804730112832,""sweeps"":3,""trust_center"":1.0465392886906972,""trust_scale"":0.9783519500890165,""trust_temperature"":0.1407073992573965,""twohop_weight"":0.49402212117915084,""unary_temperature"":0.7235791314465172,""view_balance"":-0.4740380753389752},""pairwise_beta"":17.21535532667681,""scale_broad"":0.5591140509119308,""scale_fine"":0.023857803757181294,""scale_registered"":0.41702814533088794,""self_return_strength"":0.0,""size_prior"":0.0788617585914866}","[{""cycle_index"":0,""start_energy"":6959.29596327895,""end_energy"":6959.29596327895,""accepted_expansions"":0,""move_assignments"":0}]",-0.0003855448397128147,-0.0003110596117279485,0.4099142270841515,0.4884403851944813,10,D1,0.5172905851406905,7fb5479ad72e345ef46e707f3ab50bd20f6a63e5004165884cd9fe966443cb8e,ALPHA_EXPANSION,NO_SELF_RETURN_STAY,0.12941299998783506
0.2550435099549912,0.38935554180334414,0.38536273173858954,2.0,"[44,246,227,210,1,479,140,822,145,1045]","{""capacity_scale"":1000000.0,""energy_tolerance"":1e-09,""expansion_cycles"":1,""local"":{""beta"":0.13080288291405456,""conflict_center"":0.5806804407204382,""conflict_penalty"":0.004735959884525661,""conflict_temperature"":0.26048111646168104,""conflict_union_weight"":0.15361995378492538,""edge_floor"":0.20335664666256828,""high_weight"":1.3351894123609402,""low_weight"":0.6221123606382639,""mass_center"":0.3418775512451213,""mass_temperature"":0.08121357671397582,""move_fraction"":0.22969658898166767,""move_threshold"":0.09501316416470539,""neighbor_capacity"":0.7425880927111023,""retained_bias"":2.5190804730112832,""sweeps"":3,""trust_center"":1.0465392886906972,""trust_scale"":0.9783519500890165,""trust_temperature"":0.1407073992573965,""twohop_weight"":0.49402212117915084,""unary_temperature"":0.7235791314465172,""view_balance"":-0.4740380753389752},""pairwise_beta"":17.21535532667681,""scale_broad"":0.5591140509119308,""scale_fine"":0.023857803757181294,""scale_registered"":0.41702814533088794,""self_return_strength"":27.23445478930222,""size_prior"":0.0}","[{""cycle_index"":0,""start_energy"":6842.022942327523,""end_energy"":6839.361834102005,""accepted_expansions"":2,""move_assignments"":2}]",0.0,0.0,0.4102561127002482,0.48781588290085515,10,D1,0.5179064661348247,4132938ac33f63c38dea8c8681b7ca1f0863168a8c26b12a7e6f8a11091fcbd1,ALPHA_EXPANSION,NO_SIZE_PRIOR,0.11341239999455865
0.2546579651152784,0.3890444821916162,0.3850499187899952,0.0,"[44,246,227,210,1,480,140,822,145,1044]","{""capacity_scale"":1000000.0,""energy_tolerance"":1e-09,""expansion_cycles"":1,""local"":{""beta"":0.13080288291405456,""conflict_center"":0.5806804407204382,""conflict_penalty"":0.004735959884525661,""conflict_temperature"":0.26048111646168104,""conflict_union_weight"":0.15361995378492538,""edge_floor"":0.20335664666256828,""high_weight"":1.3351894123609402,""low_weight"":0.6221123606382639,""mass_center"":0.3418775512451213,""mass_temperature"":0.08121357671397582,""move_fraction"":0.22969658898166767,""move_threshold"":0.09501316416470539,""neighbor_capacity"":0.7425880927111023,""retained_bias"":2.5190804730112832,""sweeps"":3,""trust_center"":1.0465392886906972,""trust_scale"":0.9783519500890165,""trust_temperature"":0.1407073992573965,""twohop_weight"":0.49402212117915084,""unary_temperature"":0.7235791314465172,""view_balance"":-0.4740380753389752},""pairwise_beta"":0.0,""scale_broad"":0.5591140509119308,""scale_fine"":0.023857803757181294,""scale_registered"":0.41702814533088794,""self_return_strength"":27.23445478930222,""size_prior"":0.0788617585914866}","[{""cycle_index"":0,""start_energy"":169.9246183805517,""end_energy"":169.9246183805517,""accepted_expansions"":0,""move_assignments"":0}]",-0.0003855448397128147,-0.0003110596117279485,0.4099142270841515,0.4884403851944813,10,D1,0.5172905851406905,7fb5479ad72e345ef46e707f3ab50bd20f6a63e5004165884cd9fe966443cb8e,ALPHA_EXPANSION,PAIRWISE_ZERO_KEEP_STAY,0.0751239999954123
0.22652975505392048,0.3398764075091826,0.3357619884529143,948.0,"[60,296,299,468,1,606,191,605,173,660]","{""capacity_scale"":1000000.0,""energy_tolerance"":1e-09,""expansion_cycles"":1,""local"":{""beta"":0.13080288291405456,""conflict_center"":0.5806804407204382,""conflict_penalty"":0.004735959884525661,""conflict_temperature"":0.26048111646168104,""conflict_union_weight"":0.15361995378492538,""edge_floor"":0.20335664666256828,""high_weight"":1.3351894123609402,""low_weight"":0.6221123606382639,""mass_center"":0.3418775512451213,""mass_temperature"":0.08121357671397582,""move_fraction"":0.22969658898166767,""move_threshold"":0.09501316416470539,""neighbor_capacity"":0.7425880927111023,""retained_bias"":2.5190804730112832,""sweeps"":3,""trust_center"":1.0465392886906972,""trust_scale"":0.0,""trust_temperature"":0.1407073992573965,""twohop_weight"":0.49402212117915084,""unary_temperature"":0.7235791314465172,""view_balance"":-0.4740380753389752},""pairwise_beta"":0.0,""scale_broad"":0.5591140509119308,""scale_fine"":0.023857803757181294,""scale_registered"":0.41702814533088794,""self_return_strength"":0.0,""size_prior"":0.0788617585914866}","[{""cycle_index"":0,""start_energy"":169.9246097104624,""end_energy"":76.73859665449709,""accepted_expansions"":10,""move_assignments"":1302}]",-0.02851375490107072,-0.049479134294161564,0.37023973943917154,0.4720105557258948,10,D1,0.5312588111361629,5f9b30b2c749ced7e5001fab65d67b19b0887ad800f1afdc974a9ae91f7cc2b5,ALPHA_EXPANSION,PURE_DYNAMIC_UNARY,0.07838320000155363
0.5414237853091904,0.6667977615565593,0.6650415476824866,2.0,"[295,438,178,267,355,291,125]","{""capacity_scale"":1000000.0,""energy_tolerance"":1e-09,""expansion_cycles"":1,""local"":{""beta"":2.180048327009905,""conflict_center"":0.20376951223655343,""conflict_penalty"":0.6976224757755635,""conflict_temperature"":0.13338435659870002,""conflict_union_weight"":0.8305756222719978,""edge_floor"":0.18300250567523563,""high_weight"":1.836626040519011,""low_weight"":0.7185971966988541,""mass_center"":0.34228872143279326,""mass_temperature"":0.24822419707715596,""move_fraction"":0.25866872278640374,""move_threshold"":0.02548432304124774,""neighbor_capacity"":0.9833541787282329,""retained_bias"":2.2598452901158574,""sweeps"":3,""trust_center"":0.36090204684036153,""trust_scale"":0.8223415537359935,""trust_temperature"":0.16319998367234428,""twohop_weight"":0.9294620197103319,""unary_temperature"":0.8726465993406746,""view_balance"":0.9169598062054665},""pairwise_beta"":14.859146154808696,""scale_broad"":0.013065412210518537,""scale_fine"":1.1977811831196126,""scale_registered"":0.035961841292592424,""self_return_strength"":3.8166486183969712,""size_prior"":0.0}","[{""cycle_index"":0,""start_energy"":483.6722149012278,""end_energy"":481.1617860114647,""accepted_expansions"":3,""move_assignments"":4}]",0.0,0.0,0.6330318218564436,0.07924052415904849,7,MISAR_E15_5_S1,0.9226077603985555,0c47bba6e9d2070df15578c8d6ab5effb1db01f01cb4d9c75edc8e5fa0873416,ALPHA_EXPANSION,FULL,0.05715300000156276
0.5414237853091904,0.6667977615565593,0.6650415476824866,2.0,"[295,438,178,267,355,291,125]","{""capacity_scale"":1000000.0,""energy_tolerance"":1e-09,""expansion_cycles"":1,""local"":{""beta"":2.180048327009905,""conflict_center"":0.20376951223655343,""conflict_penalty"":0.6976224757755635,""conflict_temperature"":0.13338435659870002,""conflict_union_weight"":0.8305756222719978,""edge_floor"":0.18300250567523563,""high_weight"":1.836626040519011,""low_weight"":0.7185971966988541,""mass_center"":0.34228872143279326,""mass_temperature"":0.24822419707715596,""move_fraction"":0.25866872278640374,""move_threshold"":0.02548432304124774,""neighbor_capacity"":0.9833541787282329,""retained_bias"":2.2598452901158574,""sweeps"":3,""trust_center"":0.36090204684036153,""trust_scale"":0.8223415537359935,""trust_temperature"":0.16319998367234428,""twohop_weight"":0.9294620197103319,""unary_temperature"":0.8726465993406746,""view_balance"":0.9169598062054665},""pairwise_beta"":14.859146154808696,""scale_broad"":0.013065412210518537,""scale_fine"":1.1977811831196126,""scale_registered"":0.035961841292592424,""self_return_strength"":3.8166486183969712,""size_prior"":0.0}","[{""cycle_index"":0,""start_energy"":483.6722149012278,""end_energy"":481.1617860114647,""accepted_single_site_moves"":2}]",0.0,0.0,0.6330318218564436,0.07924052415904849,7,MISAR_E15_5_S1,0.9226077603985555,0c47bba6e9d2070df15578c8d6ab5effb1db01f01cb4d9c75edc8e5fa0873416,ASYNCHRONOUS_SINGLE_SITE,SINGLE_SITE_SAME_ENERGY,0.10930490000464488
0.540826113803304,0.6665072565397451,0.6647493969628293,3.0,"[297,438,178,265,356,290,125]","{""capacity_scale"":1000000.0,""energy_tolerance"":1e-09,""expansion_cycles"":1,""local"":{""beta"":2.180048327009905,""conflict_center"":0.20376951223655343,""conflict_penalty"":0.6976224757755635,""conflict_temperature"":0.13338435659870002,""conflict_union_weight"":0.8305756222719978,""edge_floor"":0.18300250567523563,""high_weight"":1.836626040519011,""low_weight"":0.7185971966988541,""mass_center"":0.34228872143279326,""mass_temperature"":0.24822419707715596,""move_fraction"":0.25866872278640374,""move_threshold"":0.02548432304124774,""neighbor_capacity"":0.9833541787282329,""retained_bias"":2.2598452901158574,""sweeps"":3,""trust_center"":0.36090204684036153,""trust_scale"":0.8223415537359935,""trust_temperature"":0.16319998367234428,""twohop_weight"":0.9294620197103319,""unary_temperature"":0.8726465993406746,""view_balance"":0.9169598062054665},""pairwise_beta"":14.859146154808696,""scale_broad"":1e-08,""scale_fine"":1e-08,""scale_registered"":1.0,""self_return_strength"":3.8166486183969712,""size_prior"":0.0}","[{""cycle_index"":0,""start_energy"":536.3335461564955,""end_energy"":534.1563770819116,""accepted_expansions"":2,""move_assignments"":3}]",-0.0005976715058864102,-0.00029050501681426866,0.6325388838241311,0.07802467546499296,7,MISAR_E15_5_S1,0.9238312892612655,abac322f81143b4673e9baa21d6f85db3046bac63f2ebbc7870a22f3731a8436,ALPHA_EXPANSION,REGISTERED_SCALE_ONLY,0.04760649999661837
