stage,dataset,source,filter_id,head,cluster_k,endpoint_seed,embedding_sha256,partition_sha256,label_policy,status,dense_n_by_n_count,absolute_ari,absolute_nmi,ami,fmi,homogeneity,v_measure,morans_i,gearys_c,exact_identity_fallback,edge_count,interior_fraction,boundary_fraction,conflict_fraction,abstain_fraction,trust_mean,surviving_directed_edges,identity_abstention_rows,endpoint_wall_seconds,head_head_id,head_fallback,head_affinity_nnz,head_affinity_sha256,head_clusters_sha256,head_graph_k,head_anchor,head_iterations,source_stage,candidate_id,model_seed,optimizer_steps,trainable_parameter_count,parameters_changed,fresh_process_status,wall_seconds,gpu_seconds,peak_gpu_mib,peak_rss_mib,head_id,labels_in_fit,operator_nnz,anisotropic_scale,representation,pca_dimension,coordinate_basis,coordinate_weight,algorithm,parent_head_id,graph_k,anchor,iterations,parent_candidate_id,potts_beta,formal_id,labels_in_fit_gradient_or_checkpoint,config_sha256,source_view_path,source_view_sha256
AUGMENTED_HEAD,P22,,BILAT_K18_Q50,,9,,,698cddf95e1a2be2b0d3b25593ae39001e908aec4bcc9015f124f540abc9b91a,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.4566607834210529,0.6075257103015111,0.6068324754139506,0.5424078764250351,0.6044095082558969,0.607525710301511,0.915811771536337,0.0872130008755981,,,,,,,,,,,,,,,,,,,TARGETED_HEAD_SEARCH,,,,,,,0.5007461365312338,,,,KMEANS_FUSED_PCA32_LINEAR_W0.30,False,,,FUSED,32.0,LINEAR,0.3,KMEANS,,,,,,,,,,,
AUGMENTED_HEAD,P22,,BILAT_K18_Q50,,9,,,2ffd1f3378c51fa2f23d92b715dccfde26ab0523b70d81e2fd7df93193d1568d,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.5211000893257061,0.6592990581637833,0.6587157723760648,0.5911446985592413,0.6751602238286281,0.6592990581637833,0.9297233207134792,0.0717546510901283,,,,,,,,,,,,,,,,,,,TARGETED_HEAD_SEARCH,,,,,,,0.7951231766492128,,,,GMM_DIAG_FUSED_PCA32_LINEAR_W0.30,False,,,FUSED,32.0,LINEAR,0.3,GMM_DIAG,,,,,,,,,,,
AUGMENTED_HEAD,P22,,BILAT_K18_Q50,,9,,,6e6e03b0d16bebd2a66235e6c4e59d851622a0de0b91a1ef179c75efd877b3a7,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.4579995979091057,0.599402264536476,0.5987105456933026,0.5394101123328557,0.6085523272720739,0.599402264536476,0.9211095132525404,0.0807475878955691,,,,,,,,,,,,,,,,,,,TARGETED_HEAD_SEARCH,,,,,,,0.880306001752615,,,,GMM_TIED_FUSED_PCA32_LINEAR_W0.30,False,,,FUSED,32.0,LINEAR,0.3,GMM_TIED,,,,,,,,,,,
AUGMENTED_HEAD,P22,,BILAT_K18_Q50,,9,,,a3377efa5661a56e3df2f3ba6bae87aef07153b70d50fc055ec440d4c8ac6aee,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.2673231767934423,0.5050916274833664,0.504167508930454,0.4167644439583042,0.4754946588053314,0.5050916274833664,0.8721150596480332,0.1317090915754607,,,,,,,,,,,,,,,,,,,TARGETED_HEAD_SEARCH,,,,,,,0.4875054880976677,,,,GMM_SPHERICAL_FUSED_PCA32_LINEAR_W0.30,False,,,FUSED,32.0,LINEAR,0.3,GMM_SPHERICAL,,,,,,,,,,,
AUGMENTED_HEAD,P22,,BILAT_K18_Q50,,9,,,ceb7e3caa49cd0a1a923fbdf4cd2f063411b28e2f221c994c616bb449e3c8bbb,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.4618666558324505,0.6150885576313097,0.6144257012504306,0.5422261329708264,0.6260781743039816,0.6150885576313097,0.9323128022265882,0.0695634313921617,,,,,,,,,,,,,,,,,,,TARGETED_HEAD_SEARCH,,,,,,,0.5541869327425957,,,,KMEANS_FUSED_PCA32_LINEAR_W0.60,False,,,FUSED,32.0,LINEAR,0.6,KMEANS,,,,,,,,,,,
AUGMENTED_HEAD,P22,,BILAT_K18_Q50,,9,,,b86234bbc29951b2faa831898f89cfb2fe21f64594d650182311e10406a3bfd2,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.3919566021982275,0.5763221902510642,0.5755783667477169,0.4852764051295409,0.5764875435706248,0.5763221902510641,0.9280024667749828,0.0748568549448152,,,,,,,,,,,,,,,,,,,TARGETED_HEAD_SEARCH,,,,,,,0.4177824147045612,,,,GMM_DIAG_FUSED_PCA32_LINEAR_W0.60,False,,,FUSED,32.0,LINEAR,0.6,GMM_DIAG,,,,,,,,,,,
AUGMENTED_HEAD,P22,,BILAT_K18_Q50,,9,,,82ba9e66421b22c34496061e50f844ab5c21d9f9fb10f8d39b4a41780e9d15fa,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.4261583095279337,0.5878736104916934,0.5871373763775433,0.5189131218393125,0.5789123977093042,0.5878736104916934,0.919613108199728,0.0842332369547414,,,,,,,,,,,,,,,,,,,TARGETED_HEAD_SEARCH,,,,,,,1.5355919878929851,,,,GMM_TIED_FUSED_PCA32_LINEAR_W0.60,False,,,FUSED,32.0,LINEAR,0.6,GMM_TIED,,,,,,,,,,,
AUGMENTED_HEAD,P22,,BILAT_K18_Q50,,9,,,4290f017d1ff0c40db4ea321908214f68bc36439ff88fffcb19737d04c549742,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.3898637304222292,0.5473396117631446,0.5465128593311341,0.501937155657811,0.5270863360278025,0.5473396117631445,0.8813481564924707,0.1208246677925053,,,,,,,,,,,,,,,,,,,TARGETED_HEAD_SEARCH,,,,,,,0.4367563780397177,,,,GMM_SPHERICAL_FUSED_PCA32_LINEAR_W0.60,False,,,FUSED,32.0,LINEAR,0.6,GMM_SPHERICAL,,,,,,,,,,,
AUGMENTED_HEAD,P22,,BILAT_K18_Q50,,9,,,6560636bb62389043c9c3c3663c4479870b1eb73240e2b75ac7c7dc4bb409603,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.5608398003059629,0.6749811898544307,0.6744202793598261,0.6256657611747833,0.6867460954298643,0.6749811898544307,0.9292265905278352,0.0731794747728071,,,,,,,,,,,,,,,,,,,TARGETED_HEAD_SEARCH,,,,,,,0.4527495745569467,,,,KMEANS_FUSED_PCA32_LINEAR_W1.20,False,,,FUSED,32.0,LINEAR,1.2,KMEANS,,,,,,,,,,,
AUGMENTED_HEAD,P22,,BILAT_K18_Q50,,9,,,622f68e833b9248bbe88d11eb7ac2b1dd653e95d2a786dea70796dacfc57e3e1,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.5581667284028263,0.6903447445536867,0.6898130337575372,0.6231875787770035,0.7050462790414478,0.6903447445536867,0.9372023320720138,0.0640962041566002,,,,,,,,,,,,,,,,,,,TARGETED_HEAD_SEARCH,,,,,,,0.410123473033309,,,,GMM_DIAG_FUSED_PCA32_LINEAR_W1.20,False,,,FUSED,32.0,LINEAR,1.2,GMM_DIAG,,,,,,,,,,,
AUGMENTED_HEAD,P22,,BILAT_K18_Q50,,9,,,5d7fd751c5b8189eb05bb4a61fd9d9d3284c1fdfa9a867ba43f02b31ecd9e7b2,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.5555664744797363,0.6871828203907192,0.6866409232319981,0.6215892871660907,0.6967537148174718,0.6871828203907192,0.923249056863768,0.0789814263682105,,,,,,,,,,,,,,,,,,,TARGETED_HEAD_SEARCH,,,,,,,0.9001541007310152,,,,GMM_TIED_FUSED_PCA32_LINEAR_W1.20,False,,,FUSED,32.0,LINEAR,1.2,GMM_TIED,,,,,,,,,,,
AUGMENTED_HEAD,P22,,BILAT_K18_Q50,,9,,,1a7f032bfd24566587bb5c14dae29fcbbc20b52575ac13b762d01bcf80caf56a,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.4435265629095706,0.5767734672261174,0.5760522265233007,0.5239950860565863,0.5931079962211453,0.5767734672261174,0.9078535326883816,0.0944856168132007,,,,,,,,,,,,,,,,,,,TARGETED_HEAD_SEARCH,,,,,,,0.3595812972635031,,,,GMM_SPHERICAL_FUSED_PCA32_LINEAR_W1.20,False,,,FUSED,32.0,LINEAR,1.2,GMM_SPHERICAL,,,,,,,,,,,
AUGMENTED_HEAD,P22,,BILAT_K18_Q50,,9,,,4da17479baebc611bd1d0b0bf9079580d39b19fb8288e6423ddc3e5c2391293e,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.388781038279996,0.5299974146516687,0.5291815849046821,0.4778177288549152,0.538212532446117,0.5299974146516688,0.9430381904779744,0.0604337698305707,,,,,,,,,,,,,,,,,,,TARGETED_HEAD_SEARCH,,,,,,,0.5115250051021576,,,,KMEANS_FUSED_PCA32_LINEAR_W2.40,False,,,FUSED,32.0,LINEAR,2.4,KMEANS,,,,,,,,,,,
AUGMENTED_HEAD,P22,,BILAT_K18_Q50,,9,,,ecda81e7d18ee3eb8bd9af1a8e0c87ff5635dfc2653bcaa2456f4227feb3cc2b,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.4561153034561807,0.6110688240762981,0.6104045271576344,0.5356433200817259,0.626909074490663,0.6110688240762981,0.941452955877884,0.060439039313953,,,,,,,,,,,,,,,,,,,TARGETED_HEAD_SEARCH,,,,,,,0.3806498441845178,,,,GMM_DIAG_FUSED_PCA32_LINEAR_W2.40,False,,,FUSED,32.0,LINEAR,2.4,GMM_DIAG,,,,,,,,,,,
AUGMENTED_HEAD,P22,,BILAT_K18_Q50,,9,,,680c536b2fbb7f53d564ccb0315d574973f61dd908b690782822e1864c11173f,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.4614345398160243,0.6044092132315081,0.6037313102513939,0.5411260030599754,0.618051628472303,0.6044092132315081,0.9431935011906278,0.0589501539768927,,,,,,,,,,,,,,,,,,,TARGETED_HEAD_SEARCH,,,,,,,1.1377317793667316,,,,GMM_TIED_FUSED_PCA32_LINEAR_W2.40,False,,,FUSED,32.0,LINEAR,2.4,GMM_TIED,,,,,,,,,,,
AUGMENTED_HEAD,P22,,BILAT_K18_Q50,,9,,,3a4bd728e04e0ea3aa6267e031ff3e8f4318106ab9f398ed862b26fc1d59b6d4,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.4282818679628495,0.5529314313086787,0.5521693119190324,0.5107128056267366,0.5684755625057778,0.5529314313086787,0.9272801436498974,0.0746884037736796,,,,,,,,,,,,,,,,,,,TARGETED_HEAD_SEARCH,,,,,,,0.5241115242242813,,,,GMM_SPHERICAL_FUSED_PCA32_LINEAR_W2.40,False,,,FUSED,32.0,LINEAR,2.4,GMM_SPHERICAL,,,,,,,,,,,
AUGMENTED_HEAD,P22,,BILAT_K18_Q50,,9,,,e64f059a2150b3c75e21db3588b8f743c92f65f17d623f98a89ef94862bb053d,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.381889724206487,0.5548015503824782,0.5540145984249436,0.4794448561427323,0.5516262207671389,0.5548015503824782,0.9053131765216792,0.0984835035441395,,,,,,,,,,,,,,,,,,,TARGETED_HEAD_SEARCH,,,,,,,0.4881943445652723,,,,KMEANS_FUSED_PCA32_POLY2_W0.15,False,,,FUSED,32.0,POLY2,0.15,KMEANS,,,,,,,,,,,
AUGMENTED_HEAD,P22,,BILAT_K18_Q50,,9,,,e535a338e84a8d691d1d67bd9a03fa40a4333d33fa8b2d4386460cf89a201eaa,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.4212055549415318,0.6039571144765506,0.603274512942687,0.5072915375365357,0.6142831577531207,0.6039571144765506,0.9380095739044276,0.0645186695970362,,,,,,,,,,,,,,,,,,,TARGETED_HEAD_SEARCH,,,,,,,0.5501918084919453,,,,GMM_DIAG_FUSED_PCA32_POLY2_W0.15,False,,,FUSED,32.0,POLY2,0.15,GMM_DIAG,,,,,,,,,,,
AUGMENTED_HEAD,P22,,BILAT_K18_Q50,,9,,,2ae3af05a2f3b780ca337155c63b6c4abb8548ffe513a63aff745ad137e00d54,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.366011330768564,0.5524740551494673,0.551650008987455,0.4752115287797987,0.5310113980287201,0.5524740551494673,0.901633017382806,0.1036560563558302,,,,,,,,,,,,,,,,,,,TARGETED_HEAD_SEARCH,,,,,,,1.5122892912477257,,,,GMM_TIED_FUSED_PCA32_POLY2_W0.15,False,,,FUSED,32.0,POLY2,0.15,GMM_TIED,,,,,,,,,,,
AUGMENTED_HEAD,P22,,BILAT_K18_Q50,,9,,,4699ad759f2039262d57e2bbdaa58ca6980fadf0b70d08d6a07e61d6de40cef9,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.2524170013590017,0.4901898888333293,0.4892140824964008,0.4070702794348577,0.4535342216985006,0.4901898888333292,0.8635213439542034,0.1394881827656937,,,,,,,,,,,,,,,,,,,TARGETED_HEAD_SEARCH,,,,,,,0.5167847815901041,,,,GMM_SPHERICAL_FUSED_PCA32_POLY2_W0.15,False,,,FUSED,32.0,POLY2,0.15,GMM_SPHERICAL,,,,,,,,,,,
AUGMENTED_HEAD,P22,,BILAT_K18_Q50,,9,,,e032a1b6177eb1180dbd5f9b72f528395bc69525ea328b0ebbae16b3bbe41ddc,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.4381898149889695,0.5946896421516304,0.5939811658522456,0.5242978901205364,0.5975780708797259,0.5946896421516304,0.9181491035003332,0.0845753689329539,,,,,,,,,,,,,,,,,,,TARGETED_HEAD_SEARCH,,,,,,,0.6123569197952747,,,,KMEANS_FUSED_PCA32_POLY2_W0.30,False,,,FUSED,32.0,POLY2,0.3,KMEANS,,,,,,,,,,,
AUGMENTED_HEAD,P22,,BILAT_K18_Q50,,9,,,37c2e9dcbd031be29d91e680e8cc87190459b70725bc1328734941737f7c5384,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.5350770913536815,0.6728533432530351,0.6722939345062815,0.6031158614314537,0.6897210773334244,0.672853343253035,0.9215298484895976,0.0797140360246535,,,,,,,,,,,,,,,,,,,TARGETED_HEAD_SEARCH,,,,,,,0.7462727185338736,,,,GMM_DIAG_FUSED_PCA32_POLY2_W0.30,False,,,FUSED,32.0,POLY2,0.3,GMM_DIAG,,,,,,,,,,,
AUGMENTED_HEAD,P22,,BILAT_K18_Q50,,9,,,8a0a3d2d4f379072f64352403a9ffb1aad92343b094e7120a9a33469ce21281b,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.4889820827748786,0.6207554707121723,0.620097152222788,0.5654961053394543,0.6275424260481309,0.6207554707121722,0.9105742316491084,0.0913385880995625,,,,,,,,,,,,,,,,,,,TARGETED_HEAD_SEARCH,,,,,,,1.0248348638415337,,,,GMM_TIED_FUSED_PCA32_POLY2_W0.30,False,,,FUSED,32.0,POLY2,0.3,GMM_TIED,,,,,,,,,,,
AUGMENTED_HEAD,P22,,BILAT_K18_Q50,,9,,,a98466ffe1a31066f0fc1f007f04d5823c4ffed17cf1ea4f22392ed894f0adfa,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.3082503776654805,0.5290446432610602,0.5281416415601058,0.4585797742246781,0.488373071865488,0.5290446432610602,0.860577212795509,0.1453954650964126,,,,,,,,,,,,,,,,,,,TARGETED_HEAD_SEARCH,,,,,,,0.537084985524416,,,,GMM_SPHERICAL_FUSED_PCA32_POLY2_W0.30,False,,,FUSED,32.0,POLY2,0.3,GMM_SPHERICAL,,,,,,,,,,,
AUGMENTED_HEAD,P22,,BILAT_K18_Q50,,9,,,9a41639290284f7a3dfaef21b1c1438b155b271f62dede57c232898cf03599ba,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.4747847715832641,0.6228955474004203,0.6222380856449983,0.5544518254009143,0.6275820287736074,0.6228955474004203,0.9216423474873692,0.0806768247377439,,,,,,,,,,,,,,,,,,,TARGETED_HEAD_SEARCH,,,,,,,0.4641556907445192,,,,KMEANS_FUSED_PCA32_POLY2_W0.60,False,,,FUSED,32.0,POLY2,0.6,KMEANS,,,,,,,,,,,
AUGMENTED_HEAD,P22,,BILAT_K18_Q50,,9,,,eb8cf81db4d95624f88b35131e349e26ac66c4e36d3a40069f49937b10e193b1,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.4646896840975302,0.6395583462803787,0.6389331196321039,0.5453472390773839,0.64663117408422,0.6395583462803786,0.9414614963701609,0.0610167505144063,,,,,,,,,,,,,,,,,,,TARGETED_HEAD_SEARCH,,,,,,,0.4320360347628593,,,,GMM_DIAG_FUSED_PCA32_POLY2_W0.60,False,,,FUSED,32.0,POLY2,0.6,GMM_DIAG,,,,,,,,,,,
AUGMENTED_HEAD,P22,,BILAT_K18_Q50,,9,,,cb9e511012ac50cf4e8f8ea3f7a892d4a579926a1f986e0f2c006fffb3e5e4c3,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.492056955331781,0.6521112148958266,0.6514935041731358,0.5715122646748405,0.6479784343724098,0.6521112148958266,0.9299607166964864,0.0731434293089206,,,,,,,,,,,,,,,,,,,TARGETED_HEAD_SEARCH,,,,,,,1.226750921458006,,,,GMM_TIED_FUSED_PCA32_POLY2_W0.60,False,,,FUSED,32.0,POLY2,0.6,GMM_TIED,,,,,,,,,,,
AUGMENTED_HEAD,P22,,BILAT_K18_Q50,,9,,,ced44ff23f490f70ecf7584f6ea4c9de7640c1bfcf4e2ca7a2793083b2eea2e9,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.4403724562300107,0.5844308348593159,0.5836729314617825,0.5345216612701136,0.566872366205663,0.5844308348593158,0.8924789861283019,0.1131363572164252,,,,,,,,,,,,,,,,,,,TARGETED_HEAD_SEARCH,,,,,,,0.5565254371613264,,,,GMM_SPHERICAL_FUSED_PCA32_POLY2_W0.60,False,,,FUSED,32.0,POLY2,0.6,GMM_SPHERICAL,,,,,,,,,,,
AUGMENTED_HEAD,P22,,BILAT_K18_Q50,,9,,,20a5f5988826487a79110c0669aead6a634ce622072cc6a6a1d5a5f2b981ee1e,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.4984286467927549,0.6155543336110642,0.6148945082803148,0.5720874766146163,0.6288206322008926,0.6155543336110642,0.9527264503527116,0.0497233810657364,,,,,,,,,,,,,,,,,,,TARGETED_HEAD_SEARCH,,,,,,,0.5318856462836266,,,,KMEANS_FUSED_PCA32_POLY2_W1.20,False,,,FUSED,32.0,POLY2,1.2,KMEANS,,,,,,,,,,,
AUGMENTED_HEAD,P22,,BILAT_K18_Q50,,9,,,a7d4b4bb96a540ad7eb9c351e815224bd916af7e15e401cc8c231554d203dd25,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.526224460227337,0.6513773439714341,0.6507911173437021,0.5949392661078166,0.6784290429341785,0.6513773439714341,0.9427723529043652,0.057634927168028,,,,,,,,,,,,,,,,,,,TARGETED_HEAD_SEARCH,,,,,,,0.4671070501208305,,,,GMM_DIAG_FUSED_PCA32_POLY2_W1.20,False,,,FUSED,32.0,POLY2,1.2,GMM_DIAG,,,,,,,,,,,
AUGMENTED_HEAD,P22,,BILAT_K18_Q50,,9,,,e8a5b1ae533bc5b19dfd2f0152f8be16e481f8c1f1e88cbdf8e55fcb2851c96d,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.5573160723659699,0.6655900840444338,0.6650241798253775,0.6219507913982023,0.6889621202223224,0.6655900840444339,0.9470073169816464,0.054488033204443,,,,,,,,,,,,,,,,,,,TARGETED_HEAD_SEARCH,,,,,,,1.0088714826852083,,,,GMM_TIED_FUSED_PCA32_POLY2_W1.20,False,,,FUSED,32.0,POLY2,1.2,GMM_TIED,,,,,,,,,,,
AUGMENTED_HEAD,P22,,BILAT_K18_Q50,,9,,,33cda88780cee1101cb9b71faede42461b1eb382606c0d52aaf3c11e53555af5,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.4589569737086929,0.5916769210254482,0.5909763970585085,0.538260463328897,0.6045236466517915,0.5916769210254483,0.938815681387732,0.0632138955844332,,,,,,,,,,,,,,,,,,,TARGETED_HEAD_SEARCH,,,,,,,0.3656997457146644,,,,GMM_SPHERICAL_FUSED_PCA32_POLY2_W1.20,False,,,FUSED,32.0,POLY2,1.2,GMM_SPHERICAL,,,,,,,,,,,
AUGMENTED_HEAD,P22,,BILAT_K18_Q50,,9,,,a9177b108410b47c81b16c0542728b8587d233cd1fa51d12dfe3c1bcdabf7ad7,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.3966089352699135,0.5524540858997146,0.5516869011486679,0.4864810674172948,0.5646664837894185,0.5524540858997146,0.9641312502250908,0.0374209455274526,,,,,,,,,,,,,,,,,,,TARGETED_HEAD_SEARCH,,,,,,,0.5534380972385406,,,,KMEANS_FUSED_PCA32_POLY2_W2.40,False,,,FUSED,32.0,POLY2,2.4,KMEANS,,,,,,,,,,,
AUGMENTED_HEAD,P22,,BILAT_K18_Q50,,9,,,133ca6a138ae0d2ce70a23bb2539c1cff2d11958909604d2238ae5d26fa1e74e,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.4765812033603945,0.6364576522276613,0.6358404038553455,0.5522453597205951,0.6567443705380578,0.6364576522276613,0.9492058958226508,0.0518275381753552,,,,,,,,,,,,,,,,,,,TARGETED_HEAD_SEARCH,,,,,,,0.6680675055831671,,,,GMM_DIAG_FUSED_PCA32_POLY2_W2.40,False,,,FUSED,32.0,POLY2,2.4,GMM_DIAG,,,,,,,,,,,
AUGMENTED_HEAD,P22,,BILAT_K18_Q50,,9,,,b94ddc289b2b4dfc7e3ef19ea90d66800e629e35026fb2d853214067ac820d3e,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.4769085268216906,0.5939561848987748,0.5932669988736987,0.5524350197071997,0.6131013753084543,0.5939561848987748,0.9493010738371422,0.0525214221847386,,,,,,,,,,,,,,,,,,,TARGETED_HEAD_SEARCH,,,,,,,1.5444177351891994,,,,GMM_TIED_FUSED_PCA32_POLY2_W2.40,False,,,FUSED,32.0,POLY2,2.4,GMM_TIED,,,,,,,,,,,
AUGMENTED_HEAD,P22,,BILAT_K18_Q50,,9,,,71e27cff038983833f2e581edb9eb2e155685114181843960f1c847f63f4c54a,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.4124552703527762,0.5587851091734963,0.5580301682260547,0.4993220853911289,0.5721752361207485,0.5587851091734963,0.9598661739263212,0.0417000481110036,,,,,,,,,,,,,,,,,,,TARGETED_HEAD_SEARCH,,,,,,,0.400140643119812,,,,GMM_SPHERICAL_FUSED_PCA32_POLY2_W2.40,False,,,FUSED,32.0,POLY2,2.4,GMM_SPHERICAL,,,,,,,,,,,
AUGMENTED_HEAD,P22,,BILAT_K18_Q50,,9,,,ae67263d7734f614fe373385b279fdfe7746a998a7c12173f77da4c0c0f7ce37,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.4501761834193555,0.6033231312096272,0.6026318220318114,0.5337289695541757,0.6078114517189424,0.6033231312096272,0.899228480433552,0.1040975268034027,,,,,,,,,,,,,,,,,,,TARGETED_HEAD_SEARCH,,,,,,,0.2165375929325819,,,,KMEANS_PRIVATE2_PCA8_NONE_W0.00,False,,,PRIVATE2,8.0,NONE,0.0,KMEANS,,,,,,,,,,,
AUGMENTED_HEAD,P22,,BILAT_K18_Q50,,9,,,e5cf493700b2076a7fe0631219f1ce4cfb3284add4a24e60932f6f122be10f72,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.4592884944854442,0.6120439003811842,0.6113787616440303,0.5387375391162696,0.6256654759963637,0.6120439003811843,0.8984153432427665,0.1038575016711196,,,,,,,,,,,,,,,,,,,TARGETED_HEAD_SEARCH,,,,,,,0.3486677389591932,,,,GMM_DIAG_PRIVATE2_PCA8_NONE_W0.00,False,,,PRIVATE2,8.0,NONE,0.0,GMM_DIAG,,,,,,,,,,,
AUGMENTED_HEAD,P22,,BILAT_K18_Q50,,9,,,d94662953386a95fb9e167441c27d26734972744e85bfbc656b3d6343a4fc3ee,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.444648012780913,0.6018705473636096,0.6011723010142288,0.5304206131834129,0.6029787973923525,0.6018705473636096,0.8941409781325012,0.1085534913901208,,,,,,,,,,,,,,,,,,,TARGETED_HEAD_SEARCH,,,,,,,0.1988258957862854,,,,GMM_TIED_PRIVATE2_PCA8_NONE_W0.00,False,,,PRIVATE2,8.0,NONE,0.0,GMM_TIED,,,,,,,,,,,
AUGMENTED_HEAD,P22,,BILAT_K18_Q50,,9,,,cf76d69ab36206f4c16f5fb95b44c618b276eae1b05d71349c195804e50f479e,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.452523344379249,0.6029363868430659,0.6022455259800087,0.5355968158260496,0.6079820778077751,0.6029363868430658,0.9060289175329304,0.0976196322204071,,,,,,,,,,,,,,,,,,,TARGETED_HEAD_SEARCH,,,,,,,0.1536348108202219,,,,GMM_SPHERICAL_PRIVATE2_PCA8_NONE_W0.00,False,,,PRIVATE2,8.0,NONE,0.0,GMM_SPHERICAL,,,,,,,,,,,
AUGMENTED_HEAD,P22,,BILAT_K18_Q50,,9,,,53ec727e8af9c8d07e2251fa74800af060cdd97ff8e9ea1e5cc2ad35a1e0d0d7,PUBLIC_BENCHMARK_HPO_ONLY_NOT_IN_UNSUPERVISED_TRAINING,PASS,,0.4507897324051482,0.6028395761193921,0.6021475267199281,0.5342018413356541,0.6074137824312461,0.6028395761193922,0.8997243062489484,0.1036037099819598,,,,,,,,,,,,,,,,,,,TARGETED_HEAD_SEARCH,,,,,,,0.2244020700454712,,,,KMEANS_PRIVATE2_PCA8_LINEAR_W0.15,False,,,PRIVATE2,8.0,LINEAR,0.15,KMEANS,,,,,,,,,,,
