lane,family,board,absolute_ari,absolute_nmi,ami,base_id,candidate_id,changed_from_strong_start,cluster_sizes_eval,cluster_sizes_full,config_sha256,evaluator_label_reads,failure,fmi,gearys_c_macro,homogeneity,k,min_cluster_size_eval,min_cluster_size_full,morans_i_macro,n_evaluated,n_total,neighbor_agreement,partition_sha256,profile_id,status,v_measure,variant,wall_seconds,evaluator_label_key,evaluator_mask_key
P22_3DOT_K18,,SECONDARY_LABEL_ASSISTED_SENSITIVITY,0.7208575296895107,0.7454325111126576,0.7437866100670136,C_GEO,TSRE_FULL_6c34d10e09aa57,371,"[630, 2225, 925, 613, 696, 569, 573, 227, 47, 103, 463, 167, 313, 150, 182, 449, 571, 293]","[630, 2225, 925, 613, 696, 569, 573, 227, 47, 103, 463, 167, 313, 150, 182, 449, 571, 293]",de8e829990e6c39ba668c107627be94441d03fa7987198bc0fb68b729c81d80e,1,,0.7503316641669314,0.1440821182627688,0.7534182011223518,18,47,47,0.8582452635667369,9196,9196,0.8994818974343065,818eb7b9c7dfe08b301411b150833c4caf804191b3f9250324472189d76e7d19,PROFILE_6c34d10e09aa57,PASS,0.7454325111126577,TSRE_FULL,2.1893981136381626,labels_k18_author_assignment,label_mask
P22_3DOT_K18,,SECONDARY_LABEL_ASSISTED_SENSITIVITY,0.7277559438707717,0.7494507733031444,0.747820128110226,C_GEO,TSRE_FULL_8b9b3cafcfe0e0,7,"[625, 2289, 937, 643, 781, 574, 572, 228, 44, 32, 415, 163, 310, 141, 158, 434, 566, 284]","[625, 2289, 937, 643, 781, 574, 572, 228, 44, 32, 415, 163, 310, 141, 158, 434, 566, 284]",2286d7e1a877ff90aef72ec25b84ffe0d786b5c6d1ddea4e60556333026406e9,1,,0.7570674355437351,0.1650333029302306,0.7517782132245783,18,32,32,0.8363315816864125,9196,9196,0.8937424378742282,c12db6f2303f0fa9bc252b43102d280d2e1b81ef2eca54d272218476fbcf6ca6,PROFILE_8b9b3cafcfe0e0,PASS,0.7494507733031444,TSRE_FULL,1.885923482477665,labels_k18_author_assignment,label_mask
MISAR_E15_5_S1_K12,,SECONDARY_LABEL_ASSISTED_SENSITIVITY,0.4523670491573373,0.5977075353765586,0.5940944069932953,NONE,INPUT_STRONG_START,0,"[279, 66, 477, 133, 38, 147, 151, 96, 67, 243, 68, 184]","[279, 66, 477, 133, 38, 147, 151, 96, 67, 243, 68, 184]",74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,1,,0.5594222114432833,0.0892581075248118,0.6976908455220245,12,38,38,0.9105400965255654,1949,1949,0.9332650373188937,2f126a0ca360975033a41e0386d0149e685fc3d896441c6bde4185a4ed595485,INPUT_STRONG_START,PASS,0.5977075353765586,INPUT_STRONG_START,0.0001631751656532,labels_primary,label_mask
MISAR_E15_5_S1_K12,,SECONDARY_LABEL_ASSISTED_SENSITIVITY,0.3994214437607491,0.5771219843496829,0.5734096823343228,C_P22,NIGHT15F_DIRECT_a0183cdc467db7,105,"[274, 72, 405, 157, 82, 146, 141, 107, 68, 244, 71, 182]","[274, 72, 405, 157, 82, 146, 141, 107, 68, 244, 71, 182]",35a990babd6d3ff6290bcd12794ca29d3ee23104ba7e7598f8cc1cf8b8100ba3,1,,0.5147491919108117,0.085096361283852,0.6854513655439302,12,68,68,0.915128683860449,1949,1949,0.9285818820430264,31a97c35eb8980d4a2a8e8134edbdbc1a7251f96dc05a005355015a176744703,PROFILE_a0183cdc467db7,PASS,0.5771219843496829,NIGHT15F_DIRECT,0.272016879171133,labels_primary,label_mask
MISAR_E15_5_S1_K12,,SECONDARY_LABEL_ASSISTED_SENSITIVITY,0.4029983631279675,0.5828230830082907,0.5791659739542788,C_P22,TSRE_SUPPORT_ONLY_ec3c0cd2390f7d,116,"[265, 72, 403, 157, 82, 146, 147, 112, 68, 244, 71, 182]","[265, 72, 403, 157, 82, 146, 147, 112, 68, 244, 71, 182]",dee5de7b6a7f28d51153d352c48fe071933a26c4f5a331a6f89bfc70ff383d5b,1,,0.5181349157397424,0.0885513270729475,0.6930258455444572,12,68,68,0.9112319617793928,1949,1949,0.9249231669837552,7c8706da584dc8f515073accad8e36e11ba35eb86c79749600e9aa51a0de5eef,PROFILE_ec3c0cd2390f7d,PASS,0.5828230830082907,TSRE_SUPPORT_ONLY,0.6072865184396505,labels_primary,label_mask
MISAR_E15_5_S1_K12,,SECONDARY_LABEL_ASSISTED_SENSITIVITY,0.4086786574680712,0.5883250845761057,0.5847152838714818,C_P22,TSRE_SUPPORT_ONLY_9e0dc0eb2114bf,113,"[261, 72, 405, 157, 79, 147, 151, 115, 68, 244, 70, 180]","[261, 72, 405, 157, 79, 147, 151, 115, 68, 244, 70, 180]",3c883fa5753725762b04fded95d8a20d06d6837c270057bbbe0c63ebcccce8a9,1,,0.5232253830517177,0.0896643257748537,0.6994703353196426,12,68,68,0.9099712271775569,1949,1949,0.9240450753695302,5af481462a053cec751bbdd9286b53059b7a3ae9ba52d8d118a458f79f4099f4,PROFILE_9e0dc0eb2114bf,PASS,0.5883250845761056,TSRE_SUPPORT_ONLY,0.6037618666887283,labels_primary,label_mask
MISAR_E15_5_S1_K12,,SECONDARY_LABEL_ASSISTED_SENSITIVITY,0.3984634854982133,0.5857257996151819,0.5821055069962413,C_P22,TSRE_SUPPORT_ONLY_2d96e44c473287,148,"[259, 71, 382, 175, 87, 143, 151, 114, 68, 249, 70, 180]","[259, 71, 382, 175, 87, 143, 151, 114, 68, 249, 70, 180]",09dbdcebd1e5dbc1399077e84d3fd7ba8291daeb3e232476c464f2e5ba38d5aa,1,,0.5146048898076068,0.1009232029656311,0.6983879808396388,12,68,68,0.8988982291077742,1949,1949,0.9135079759988292,9a0e1d65450124754831cd8ce50790e5824f17a46bf84ccc208c6f2db4a850e5,PROFILE_2d96e44c473287,PASS,0.5857257996151819,TSRE_SUPPORT_ONLY,0.6435321401804686,labels_primary,label_mask
MISAR_E15_5_S1_K12,,SECONDARY_LABEL_ASSISTED_SENSITIVITY,0.4086786574680712,0.5883250845761057,0.5847152838714818,C_P22,TSRE_FULL_8b4c8a8a4c6e70,113,"[261, 72, 405, 157, 79, 147, 151, 115, 68, 244, 70, 180]","[261, 72, 405, 157, 79, 147, 151, 115, 68, 244, 70, 180]",794325faac6774c56a3feb067bc62e21264f6f0da6626a9996a74a9637a85b8d,1,,0.5232253830517177,0.0896643257748537,0.6994703353196426,12,68,68,0.9099712271775569,1949,1949,0.9240450753695302,5af481462a053cec751bbdd9286b53059b7a3ae9ba52d8d118a458f79f4099f4,PROFILE_8b4c8a8a4c6e70,PASS,0.5883250845761056,TSRE_FULL,0.5981240384280682,labels_primary,label_mask
MISAR_E15_5_S1_K12,,SECONDARY_LABEL_ASSISTED_SENSITIVITY,0.4080065882785139,0.5848727476169261,0.5812255575922987,C_P22,TSRE_FULL_6289be70c5f55e,98,"[270, 72, 409, 154, 76, 147, 145, 112, 68, 244, 70, 182]","[270, 72, 409, 154, 76, 147, 145, 112, 68, 244, 70, 182]",3d3a04859fcaae20d6a602356c51d7ee1b69e7cf5a9418ac48e015a63beffe75,1,,0.5223732272795406,0.0876872073646228,0.6942733381202969,12,68,68,0.912118315625682,1949,1949,0.9263866530074638,6fe67fd4aabb40937e70aaea0da4047e8d36ce31287cd7363a0c8d639680b4b9,PROFILE_6289be70c5f55e,PASS,0.5848727476169262,TSRE_FULL,0.5579579025506973,labels_primary,label_mask
MISAR_E15_5_S1_K12,,SECONDARY_LABEL_ASSISTED_SENSITIVITY,0.4080629495818781,0.5803889843058503,0.5766879863744316,C_P22,TSRE_FULL_a0f49b6caa6282,74,"[273, 65, 420, 153, 77, 147, 151, 97, 68, 243, 70, 185]","[273, 65, 420, 153, 77, 147, 151, 97, 68, 243, 70, 185]",c14304ffcab059e961f27cfaf9e8c655a9d03b103808faaf8a1edc1e575ca45f,1,,0.522023754026556,0.0882933943389466,0.6869032924481242,12,65,65,0.9120731940367104,1949,1949,0.926240304405093,c1377ecef9636f72e89bed841880eb1beb12a38185e9e011c6c0e2aec03f7053,PROFILE_a0f49b6caa6282,PASS,0.5803889843058503,TSRE_FULL,0.4551503490656614,labels_primary,label_mask
