lane,arm,basin_id,candidate_id,candidate_index,candidate_sha256,evidence_score,graph0_agreement,graph0_excess,graph1_agreement,graph1_excess,graph2_agreement,graph2_excess,microcluster_score,min_cluster_size,molecular_joint,molecular_rank,path_id,path_index,path_lambda,persistence,persistence_rank,retained_ch,retained_explained,retained_min_centroid_distance,retained_within_per_observation,risk_rank,selected,size_entropy,start_id,topology_joint,topology_rank,view1_ch,view1_explained,view1_min_centroid_distance,view1_within_per_observation,view2_ch,view2_explained,view2_min_centroid_distance,view2_within_per_observation,metric_candidate_id,metric_partition_sha256,metric_arm,metric_start_id,metric_cluster_sizes_full,metric_cluster_sizes_eval,metric_status,metric_failure,metric_absolute_ari,metric_absolute_nmi,metric_ami,metric_fmi,metric_homogeneity,metric_v_measure,metric_morans_i_macro,metric_gearys_c_macro,metric_neighbor_agreement,metric_min_cluster_size_full,metric_min_cluster_size_eval,metric_n_total,metric_n_evaluated,metric_k,metric_wall_seconds
MISAR_K7,UNIFORM_MASS_MATCHED,0,AUTHORITY_STRONG_START__UNIFORM_MASS_MATCHED,3,bbfcd6c0a66fe2b1285de93cd38084d9a7ccea813bb542252eeaa5a9a9811cea,0.3153409090909091,0.9479803548444435,0.9380773849514613,0.9370701009805357,0.9250901481474356,0.8989740576515192,0.8797417683405204,0.44894817855310415,125,0.1411190176594022,0.07386363636363637,,,,0.6407983183876436,0.1534090909090909,295.1694410418007,0.4769751431195649,5.519231081483374,33.74152036042391,0.07386363636363637,False,0.9678416550391868,AUTHORITY_STRONG_START,0.9143031004798058,0.9602272727272727,25.24354097004897,0.07234967741709775,1.7702925836740626,41.36774649727402,28.695482965883965,0.08143747277001266,3.1102870829985263,84.81137367688562,AUTHORITY_STRONG_START__UNIFORM_MASS_MATCHED,bbfcd6c0a66fe2b1285de93cd38084d9a7ccea813bb542252eeaa5a9a9811cea,UNIFORM_MASS_MATCHED,AUTHORITY_STRONG_START,"[293, 440, 182, 267, 352, 290, 125]","[293, 440, 182, 267, 352, 290, 125]",PASS,,0.540415624523866,0.6637920276332995,0.6620204950961247,0.6321979954797832,0.7019722873604884,0.6637920276332994,0.9224643115139773,0.07955146783222343,0.9370701009805357,125.0,125.0,1949.0,1949.0,7.0,0.09150015562772751
MISAR_K7,PERMUTED_SUPPORT,0,AUTHORITY_STRONG_START__PERMUTED_SUPPORT,4,333adc1dd2b566977317f7f46dd2b23b4175a28821bebf10a5ac8b7ce063ee74,0.2954545454545454,0.9474792021936769,0.9375111411657945,0.9361920093663105,0.9240817221797251,0.8986131336279533,0.879370652294194,0.47049769112365314,131,0.14193419541961247,0.1590909090909091,,,,0.6388016730820121,0.07954545454545454,296.06315398468337,0.47772939774547934,5.519231081483374,33.69286168295869,0.17045454545454544,False,0.9689988184608762,AUTHORITY_STRONG_START,0.9136545052132378,0.7727272727272727,25.386167405011484,0.07272872449962238,1.7653783269121543,41.35084322754114,29.024719806634824,0.08229494940850214,3.115027631268385,84.7322023962702,AUTHORITY_STRONG_START__PERMUTED_SUPPORT,333adc1dd2b566977317f7f46dd2b23b4175a28821bebf10a5ac8b7ce063ee74,PERMUTED_SUPPORT,AUTHORITY_STRONG_START,"[293, 442, 182, 267, 350, 284, 131]","[293, 442, 182, 267, 350, 284, 131]",PASS,,0.5358217247954974,0.6603770907410952,0.6585890941829917,0.628399594277277,0.6988011201828777,0.6603770907410952,0.921293561767855,0.08058739227058799,0.9361920093663105,131.0,131.0,1949.0,1949.0,7.0,0.1829442773014307
MISAR_K7,RNA_ONLY_SUPPORT,0,AUTHORITY_STRONG_START__RNA_ONLY_SUPPORT,5,fe3347e454bdff1c5f22e18fd2c1d7d272b517fb11abe6dc2afaa07bf69792d9,0.31107954545454547,0.9477297785190602,0.9377891269185469,0.9370701009805357,0.9251022121198372,0.8988748325568747,0.8796430399775715,0.44894817855310415,125,0.14111193876969755,0.056818181818181816,,,,0.6411072608145635,0.20454545454545456,294.9305980831111,0.4767732010622619,5.519231081483374,33.754548100785534,0.07386363636363637,False,0.9680733940766867,AUTHORITY_STRONG_START,0.9141781263386518,0.9090909090909091,25.25399680283063,0.07237747558919892,1.7727425852086234,41.366506862350626,28.692010385232823,0.08142842011240362,3.1125856287225933,84.81220951364631,AUTHORITY_STRONG_START__RNA_ONLY_SUPPORT,fe3347e454bdff1c5f22e18fd2c1d7d272b517fb11abe6dc2afaa07bf69792d9,RNA_ONLY_SUPPORT,AUTHORITY_STRONG_START,"[293, 439, 183, 267, 352, 290, 125]","[293, 439, 183, 267, 352, 290, 125]",PASS,,0.5406800193511586,0.6636737906577838,0.661901887189327,0.6324154490590038,0.7019358444915482,0.6636737906577839,0.9223147605252755,0.07962843484641303,0.9370701009805357,125.0,125.0,1949.0,1949.0,7.0,0.08750292658805847
MISAR_K7,ATAC_ONLY_SUPPORT,0,AUTHORITY_STRONG_START__ATAC_ONLY_SUPPORT,6,ead4425e10d3b31479e8ef2c41d6ad83671f90ea8f5c08c23ac1b6b0a4081b6f,0.29403409090909094,0.9477297785190602,0.937782187021673,0.936631055173423,0.9245712559436625,0.8989937866168195,0.8797712059395942,0.44894817855310415,125,0.14114725899547015,0.11363636363636363,,,,0.6406349683353183,0.125,295.07785056114716,0.47689772166902816,5.519231081483374,33.74651499388206,0.07386363636363637,False,0.9679542197615361,AUTHORITY_STRONG_START,0.9140415496349766,0.8636363636363636,25.2609755062742,0.07239602844005683,1.7678179779947418,41.36567951435924,28.69930058088162,0.08144742469047657,3.1171923330272584,84.81045481070042,AUTHORITY_STRONG_START__ATAC_ONLY_SUPPORT,ead4425e10d3b31479e8ef2c41d6ad83671f90ea8f5c08c23ac1b6b0a4081b6f,ATAC_ONLY_SUPPORT,AUTHORITY_STRONG_START,"[293, 441, 183, 267, 350, 290, 125]","[293, 441, 183, 267, 350, 290, 125]",PASS,,0.5383196317857889,0.6612012533725864,0.6594162018850945,0.630466604618717,0.6992753695834513,0.6612012533725864,0.9218881923976934,0.08005549104216113,0.936631055173423,125.0,125.0,1949.0,1949.0,7.0,0.08876060508191586
MISAR_K7,FULL_TSRE,0,AUTHORITY_STRONG_START__FULL_TSRE,7,dc9f9b78913a8dde5e01c88552b335f8c511f07dd4b46972bc4a282e374ac926,0.3053977272727273,0.9474290869315872,0.937425839190027,0.937655495390019,0.9257925185357478,0.8988908312549588,0.8796516739935344,0.44894817855310415,125,0.14104139922237766,0.03409090909090909,,,,0.6411019455302989,0.18181818181818182,294.7598470870338,0.47662873523632143,5.519531513368981,33.763867919037445,0.07386363636363637,False,0.9678780538919393,AUTHORITY_STRONG_START,0.9142900105731031,0.9318181818181818,25.191654318699612,0.07221170544977867,1.7771468180273957,41.37389923524957,28.726266857578086,0.08151771538177484,3.109092083324717,84.80396483325306,AUTHORITY_STRONG_START__FULL_TSRE,dc9f9b78913a8dde5e01c88552b335f8c511f07dd4b46972bc4a282e374ac926,FULL_TSRE,AUTHORITY_STRONG_START,"[295, 438, 181, 267, 353, 290, 125]","[295, 438, 181, 267, 353, 290, 125]",PASS,,0.5419324739739171,0.6658671894979475,0.66410661292332,0.6334503545200084,0.7041807706688896,0.6658671894979475,0.9229553769534274,0.07893728117036,0.937655495390019,125.0,125.0,1949.0,1949.0,7.0,0.13579176366329193
MISAR_K7,RELATION_STAY_OFF_BASE_STAY_ON,0,AUTHORITY_STRONG_START__RELATION_STAY_OFF_BASE_STAY_ON,8,ead4425e10d3b31479e8ef2c41d6ad83671f90ea8f5c08c23ac1b6b0a4081b6f,0.29403409090909094,0.9477297785190602,0.937782187021673,0.936631055173423,0.9245712559436625,0.8989937866168195,0.8797712059395942,0.44894817855310415,125,0.14114725899547015,0.11363636363636363,,,,0.6406349683353183,0.125,295.07785056114716,0.47689772166902816,5.519231081483374,33.74651499388206,0.07386363636363637,False,0.9679542197615361,AUTHORITY_STRONG_START,0.9140415496349766,0.8636363636363636,25.2609755062742,0.07239602844005683,1.7678179779947418,41.36567951435924,28.69930058088162,0.08144742469047657,3.1171923330272584,84.81045481070042,AUTHORITY_STRONG_START__RELATION_STAY_OFF_BASE_STAY_ON,ead4425e10d3b31479e8ef2c41d6ad83671f90ea8f5c08c23ac1b6b0a4081b6f,RELATION_STAY_OFF_BASE_STAY_ON,AUTHORITY_STRONG_START,"[293, 441, 183, 267, 350, 290, 125]","[293, 441, 183, 267, 350, 290, 125]",PASS,,0.5383196317857889,0.6612012533725864,0.6594162018850945,0.630466604618717,0.6992753695834513,0.6612012533725864,0.9218881923976934,0.08005549104216113,0.936631055173423,125.0,125.0,1949.0,1949.0,7.0,0.1284432802349329
MISAR_K7,BOUNDARY_OFF,0,AUTHORITY_STRONG_START__BOUNDARY_OFF,9,dc9f9b78913a8dde5e01c88552b335f8c511f07dd4b46972bc4a282e374ac926,0.3053977272727273,0.9474290869315872,0.937425839190027,0.937655495390019,0.9257925185357478,0.8988908312549588,0.8796516739935344,0.44894817855310415,125,0.14104139922237766,0.03409090909090909,,,,0.6411019455302989,0.18181818181818182,294.7598470870338,0.47662873523632143,5.519531513368981,33.763867919037445,0.07386363636363637,False,0.9678780538919393,AUTHORITY_STRONG_START,0.9142900105731031,0.9318181818181818,25.191654318699612,0.07221170544977867,1.7771468180273957,41.37389923524957,28.726266857578086,0.08151771538177484,3.109092083324717,84.80396483325306,AUTHORITY_STRONG_START__BOUNDARY_OFF,dc9f9b78913a8dde5e01c88552b335f8c511f07dd4b46972bc4a282e374ac926,BOUNDARY_OFF,AUTHORITY_STRONG_START,"[295, 438, 181, 267, 353, 290, 125]","[295, 438, 181, 267, 353, 290, 125]",PASS,,0.5419324739739171,0.6658671894979475,0.66410661292332,0.6334503545200084,0.7041807706688896,0.6658671894979475,0.9229553769534274,0.07893728117036,0.937655495390019,125.0,125.0,1949.0,1949.0,7.0,0.12987121008336544
MISAR_K7,PRIVATE_CONFLICT_OFF,0,AUTHORITY_STRONG_START__PRIVATE_CONFLICT_OFF,10,dc9f9b78913a8dde5e01c88552b335f8c511f07dd4b46972bc4a282e374ac926,0.3053977272727273,0.9474290869315872,0.937425839190027,0.937655495390019,0.9257925185357478,0.8988908312549588,0.8796516739935344,0.44894817855310415,125,0.14104139922237766,0.03409090909090909,,,,0.6411019455302989,0.18181818181818182,294.7598470870338,0.47662873523632143,5.519531513368981,33.763867919037445,0.07386363636363637,False,0.9678780538919393,AUTHORITY_STRONG_START,0.9142900105731031,0.9318181818181818,25.191654318699612,0.07221170544977867,1.7771468180273957,41.37389923524957,28.726266857578086,0.08151771538177484,3.109092083324717,84.80396483325306,AUTHORITY_STRONG_START__PRIVATE_CONFLICT_OFF,dc9f9b78913a8dde5e01c88552b335f8c511f07dd4b46972bc4a282e374ac926,PRIVATE_CONFLICT_OFF,AUTHORITY_STRONG_START,"[295, 438, 181, 267, 353, 290, 125]","[295, 438, 181, 267, 353, 290, 125]",PASS,,0.5419324739739171,0.6658671894979475,0.66410661292332,0.6334503545200084,0.7041807706688896,0.6658671894979475,0.9229553769534274,0.07893728117036,0.937655495390019,125.0,125.0,1949.0,1949.0,7.0,0.13892786763608456
MISAR_K7,PURE_SUPPORT,0,AUTHORITY_STRONG_START__PURE_SUPPORT,11,a1c8eec45e4e2b01924278b229782f23ec140a2ff456fd4b3568efe0dfcee761,0.24857954545454544,0.9469279342808206,0.9368085357816289,0.9375091467876482,0.9255938418595088,0.8983926748635671,0.8790189233511794,0.44894817855310415,125,0.14102976489477856,0.011363636363636364,,,,0.639928676006979,0.10227272727272728,294.60539121916855,0.47649798735295235,5.519531513368981,33.772302761685445,0.07386363636363637,False,0.9673397327539826,AUTHORITY_STRONG_START,0.9138071003307724,0.8068181818181818,25.215195678541026,0.07227430944401282,1.785156071055583,41.37110746544132,28.70001767603805,0.08144929402044432,3.098022988604844,84.81028221445604,AUTHORITY_STRONG_START__PURE_SUPPORT,a1c8eec45e4e2b01924278b229782f23ec140a2ff456fd4b3568efe0dfcee761,PURE_SUPPORT,AUTHORITY_STRONG_START,"[295, 438, 178, 267, 356, 290, 125]","[295, 438, 178, 267, 356, 290, 125]",PASS,,0.5415539396067717,0.666821510626298,0.6650653670659002,0.6331395378682895,0.7049832240735393,0.6668215106262978,0.9229111598953672,0.07895423414304088,0.9375091467876482,125.0,125.0,1949.0,1949.0,7.0,0.12369885481894016
MISAR_K7,INPUT_START,1,KMEANS_RETAINED_S0__INPUT_START,12,f40749fcd6e55dbc533a6aace2a770ff12012064b00620b654bc30d215a845e6,0.5099431818181819,0.9227723765049048,0.9086435379524143,0.9126298843846041,0.8966454710105376,0.8791435683994596,0.8570328140756184,0.5351462288353002,149,0.16333515917407326,0.8238636363636364,,,,0.8681595633034773,0.2215909090909091,407.69919394252946,0.55744903597624,6.659445918866253,28.549966921641936,0.9886363636363636,False,0.9784096705717152,KMEANS_RETAINED_S0,0.8874406076795234,0.005681818181818182,30.86768990367095,0.0870654404336889,1.9617068664570998,40.71151004786568,31.925705773420074,0.089781750813002,3.262721409387212,84.04094198368134,KMEANS_RETAINED_S0__INPUT_START,f40749fcd6e55dbc533a6aace2a770ff12012064b00620b654bc30d215a845e6,INPUT_START,KMEANS_RETAINED_S0,"[149, 230, 250, 369, 407, 279, 265]","[149, 230, 250, 369, 407, 279, 265]",PASS,,0.3556349784747265,0.5354096019683647,0.5329784468474222,0.47856859088716314,0.569464885405559,0.5354096019683647,0.8940381808208301,0.10706574130941296,0.9126298843846041,149.0,149.0,1949.0,1949.0,7.0,0.00017283298075199127
MISAR_K7,DIRECT_BASE,1,KMEANS_RETAINED_S0__DIRECT_BASE,13,e930da2f00087c2fd31b7cb2462bb1d3f0c74d39dfdf63d147edfe0bc172144b,0.6065340909090909,0.9465771274163226,0.9366761079239893,0.9326796429094102,0.9202029613767809,0.8994891211812477,0.880861141773789,0.5207798871216008,145,0.16206904977911746,0.3465909090909091,,,,0.8886510409599598,0.5511363636363636,400.8030950533425,0.5532364720119867,6.703461204532522,28.821728982086295,0.8636363636363636,False,0.9753761738326345,KMEANS_RETAINED_S0,0.9125800703581864,0.6647727272727273,30.49212778021075,0.08609733333837759,1.9292263793729292,40.754681928396636,31.7655632298999,0.08937164544460112,3.248564861619547,84.0788072335857,KMEANS_RETAINED_S0__DIRECT_BASE,e930da2f00087c2fd31b7cb2462bb1d3f0c74d39dfdf63d147edfe0bc172144b,DIRECT_BASE,KMEANS_RETAINED_S0,"[145, 219, 242, 380, 413, 284, 266]","[145, 219, 242, 380, 413, 284, 266]",PASS,,0.36185820674032193,0.5487716788267133,0.5464060275167727,0.4840522685952837,0.58271793392723,0.5487716788267133,0.9193090892049482,0.0826834958262814,0.9326796429094102,145.0,145.0,1949.0,1949.0,7.0,0.09862674959003925
MISAR_K7,BIMODAL_SUPPORT,1,KMEANS_RETAINED_S0__BIMODAL_SUPPORT,14,4fac4ca154cbc6dfc72b1dd202bf3fcd4b78a8223f310786ce8ecdd569dd691e,0.6463068181818181,0.9428184825355724,0.9322240346035372,0.9293136250548807,0.9162170310491993,0.8952316698354614,0.875820456770943,0.5135967162647511,143,0.1633840831887787,0.8579545454545454,,,,0.8923174037310275,0.8465909090909091,402.17384078147956,0.5540801824293482,6.643731822430141,28.76729930852258,0.5454545454545454,False,0.9753794851214649,KMEANS_RETAINED_S0,0.9080871741412264,0.3352272727272727,30.83721170630159,0.0869869515894498,1.9324960978990158,40.715010188524616,32.20276741952997,0.09049039994744253,3.2527302325670044,83.97551202680287,KMEANS_RETAINED_S0__BIMODAL_SUPPORT,4fac4ca154cbc6dfc72b1dd202bf3fcd4b78a8223f310786ce8ecdd569dd691e,BIMODAL_SUPPORT,KMEANS_RETAINED_S0,"[143, 227, 241, 382, 411, 286, 259]","[143, 227, 241, 382, 411, 286, 259]",PASS,,0.3641240710933213,0.5521275133600332,0.5497793993066676,0.48592520918847953,0.586282408884149,0.5521275133600333,0.9147982150760053,0.08708383616016713,0.9293136250548807,143.0,143.0,1949.0,1949.0,7.0,0.0970131866633892
MISAR_K7,UNIFORM_MASS_MATCHED,1,KMEANS_RETAINED_S0__UNIFORM_MASS_MATCHED,15,a7a516bded197b34a3708b73a3fd24b6126dfd4459935d5508bea481aad26286,0.6264204545454546,0.9433196351863391,0.9328128823171077,0.930045368066735,0.9170779845257645,0.8959167201269957,0.8766229611146836,0.5135967162647511,143,0.16308307057683133,0.5852272727272727,,,,0.8927147157268975,0.8806818181818182,401.9050178884877,0.5539149700072631,6.642880467074864,28.777957536769765,0.5454545454545454,False,0.9752510773183919,KMEANS_RETAINED_S0,0.9088379426525185,0.4943181818181818,30.724421457068654,0.08669637156999063,1.9347080272121486,40.72796834774639,32.135999631226746,0.09031972684634436,3.2519231068019203,83.99127036630043,KMEANS_RETAINED_S0__UNIFORM_MASS_MATCHED,a7a516bded197b34a3708b73a3fd24b6126dfd4459935d5508bea481aad26286,UNIFORM_MASS_MATCHED,KMEANS_RETAINED_S0,"[143, 224, 243, 382, 411, 288, 258]","[143, 224, 243, 382, 411, 288, 258]",PASS,,0.3633630280274187,0.5507969649323917,0.5484416880250305,0.4853055296770349,0.5848288104590192,0.5507969649323918,0.9156923116159413,0.08623597225712623,0.930045368066735,143.0,143.0,1949.0,1949.0,7.0,0.0986555851995945
MISAR_K7,PERMUTED_SUPPORT,1,KMEANS_RETAINED_S0__PERMUTED_SUPPORT,16,ffbd0249b5446ef5aa2afbe8b0d9eed2bde77d5e3ab675e67d18b300ef761265,0.5227272727272727,0.9433196351863391,0.9328185845867362,0.9298990194643642,0.916911559942772,0.8958117338395728,0.8765089954321471,0.5135967162647511,143,0.16290941568017275,0.4318181818181818,,,,0.8913655375582893,0.6534090909090909,401.73328616978694,0.5538093635089613,6.641891664960535,28.784770451616478,0.5454545454545454,False,0.9753588098036157,KMEANS_RETAINED_S0,0.9087463799872184,0.4602272727272727,30.644206239422644,0.08648960159781759,1.9303931013182347,40.73718907196097,32.11418764358811,0.09026395674339263,3.251085719998422,83.99641964999232,KMEANS_RETAINED_S0__PERMUTED_SUPPORT,ffbd0249b5446ef5aa2afbe8b0d9eed2bde77d5e3ab675e67d18b300ef761265,PERMUTED_SUPPORT,KMEANS_RETAINED_S0,"[143, 224, 244, 382, 410, 289, 257]","[143, 224, 244, 382, 410, 289, 257]",PASS,,0.3640209832572682,0.5496667629970995,0.5473057088761983,0.48583842143455497,0.5836628887613973,0.5496667629970996,0.9155406794542275,0.08625464042289264,0.9298990194643642,143.0,143.0,1949.0,1949.0,7.0,0.20130308903753757
MISAR_K7,RNA_ONLY_SUPPORT,1,KMEANS_RETAINED_S0__RNA_ONLY_SUPPORT,17,eeb173295ecec60dad1079c55818ed80297921c003facb60b1af215b3d41e3cd,0.6420454545454546,0.9428184825355724,0.9322195932041989,0.9296063222596225,0.9165584908434176,0.8954077798694415,0.8760210721491353,0.5135967162647511,143,0.16318520932139818,0.6931818181818182,,,,0.8927560163593484,0.9715909090909091,402.1997903580171,0.5540961239711066,6.636446613317518,28.766270883489355,0.5454545454545454,False,0.9752714133809498,KMEANS_RETAINED_S0,0.9082663853989171,0.35795454545454547,30.756260473665737,0.0867784167402012,1.9347080272121486,40.724309615873,32.15739473719488,0.09037442440042336,3.2506874512252533,83.98622011162458,KMEANS_RETAINED_S0__RNA_ONLY_SUPPORT,eeb173295ecec60dad1079c55818ed80297921c003facb60b1af215b3d41e3cd,RNA_ONLY_SUPPORT,KMEANS_RETAINED_S0,"[143, 225, 242, 382, 411, 288, 258]","[143, 225, 242, 382, 411, 288, 258]",PASS,,0.36360050288671963,0.5512771191081002,0.5489243900607416,0.4855008392831414,0.5853450896121216,0.5512771191081001,0.9151285495548588,0.08678432074222807,0.9296063222596225,143.0,143.0,1949.0,1949.0,7.0,0.09944743476808071
MISAR_K7,ATAC_ONLY_SUPPORT,1,KMEANS_RETAINED_S0__ATAC_ONLY_SUPPORT,18,2fded0a5a04c6e38f76437e768719b658eece69318f3ae4f5b256a21c810b649,0.6392045454545455,0.9433196351863391,0.9328345541745787,0.9297526708619933,0.9167578897011234,0.8958264891201801,0.8765558350860134,0.5207798871216008,145,0.16304653062461516,0.5340909090909091,,,,0.8915881541672488,0.7159090909090909,402.009821304171,0.5539793943555827,6.650095001783923,28.773801375868537,0.8636363636363636,False,0.9758226045756992,KMEANS_RETAINED_S0,0.9087160929872384,0.4431818181818182,30.763652402262757,0.08679746270882614,1.9327639605950409,40.723460277730496,32.06705537297071,0.09014342297691322,3.251085719998422,84.00754859767581,KMEANS_RETAINED_S0__ATAC_ONLY_SUPPORT,2fded0a5a04c6e38f76437e768719b658eece69318f3ae4f5b256a21c810b649,ATAC_ONLY_SUPPORT,KMEANS_RETAINED_S0,"[145, 226, 244, 382, 410, 286, 256]","[145, 226, 244, 382, 410, 286, 256]",PASS,,0.3640446316229161,0.5518577105181629,0.5495088795262333,0.4858216401189486,0.5861367808113496,0.5518577105181629,0.915470844880087,0.08642883008595559,0.9297526708619933,145.0,145.0,1949.0,1949.0,7.0,0.10112060979008675
MISAR_K7,INPUT_START,1,KMEANS_RETAINED_S1__INPUT_START,19,d54f7ebe247d79f3e39dd323414919bfa0f68272b8d80d1d8a5f35a0e0b413e5,0.4914772727272727,0.9227723765049048,0.908641489506837,0.9130689301917166,0.8971625346756095,0.8795091345348998,0.8574620647542939,0.5351462288353002,149,0.16323979300468713,0.7159090909090909,,,,0.868186358093984,0.23863636363636365,407.63973707002106,0.5574130555771732,6.66508335929697,28.552288098832104,0.9886363636363636,False,0.9783712502736123,KMEANS_RETAINED_S1,0.8877553629789134,0.022727272727272728,30.827348390571494,0.08696154823825156,1.9617068664570998,40.71614302852581,31.90839830694659,0.08973744632322424,3.262721409387212,84.0450326411235,KMEANS_RETAINED_S1__INPUT_START,d54f7ebe247d79f3e39dd323414919bfa0f68272b8d80d1d8a5f35a0e0b413e5,INPUT_START,KMEANS_RETAINED_S1,"[149, 369, 279, 407, 266, 250, 229]","[149, 369, 279, 407, 266, 250, 229]",PASS,,0.3554082764180854,0.5350465324440232,0.5326134194242168,0.4783835594709806,0.5690668809546068,0.5350465324440232,0.8945922213019905,0.10651588256319851,0.9130689301917166,149.0,149.0,1949.0,1949.0,7.0,0.00018451176583766937
MISAR_K7,DIRECT_BASE,1,KMEANS_RETAINED_S1__DIRECT_BASE,20,7b7839966e1355d6c25cee0f85afb86cd87fc2e33a6d668718769110682a5bbc,0.6065340909090909,0.9465771274163226,0.9366761079239893,0.9326796429094102,0.9202029613767809,0.8994891211812477,0.880861141773789,0.5207798871216008,145,0.16206904977911746,0.3465909090909091,,,,0.8886510409599598,0.5511363636363636,400.80309505334225,0.5532364720119866,6.703461204532522,28.8217289820863,0.8636363636363636,False,0.9753761738326346,KMEANS_RETAINED_S1,0.9125800703581864,0.6647727272727273,30.49212778021075,0.08609733333837759,1.9292263793729292,40.754681928396636,31.7655632298999,0.08937164544460112,3.248564861619547,84.0788072335857,KMEANS_RETAINED_S1__DIRECT_BASE,7b7839966e1355d6c25cee0f85afb86cd87fc2e33a6d668718769110682a5bbc,DIRECT_BASE,KMEANS_RETAINED_S1,"[145, 380, 284, 413, 266, 242, 219]","[145, 380, 284, 413, 266, 242, 219]",PASS,,0.36185820674032193,0.5487716788267134,0.5464060275167728,0.4840522685952837,0.58271793392723,0.5487716788267133,0.9193090892049481,0.08268349582628136,0.9326796429094102,145.0,145.0,1949.0,1949.0,7.0,0.09978590160608292
MISAR_K7,BIMODAL_SUPPORT,1,KMEANS_RETAINED_S1__BIMODAL_SUPPORT,21,bbf92066ddfd921c071e2ee2a817794e86179221422a03d111a6871d12e3dd9f,0.6534090909090909,0.9428184825355724,0.9322323659443981,0.9296063222596225,0.9165742148080359,0.8955731550259503,0.8762404264597402,0.5207798871216008,145,0.16306630673675848,0.5568181818181818,,,,0.8920265124837305,0.7954545454545454,402.2665087892655,0.554137105714471,6.650364889857482,28.76362705822953,0.8636363636363636,False,0.9756531850792067,KMEANS_RETAINED_S1,0.908349002404058,0.3977272727272727,30.780577647437305,0.08684106913287265,1.9324960978990158,40.7215156877792,32.05214869623811,0.09010529472144585,3.2527302325670044,84.0110690000722,KMEANS_RETAINED_S1__BIMODAL_SUPPORT,bbf92066ddfd921c071e2ee2a817794e86179221422a03d111a6871d12e3dd9f,BIMODAL_SUPPORT,KMEANS_RETAINED_S1,"[145, 382, 286, 411, 258, 241, 226]","[145, 382, 286, 411, 258, 241, 226]",PASS,,0.3637509467624163,0.5516919098081515,0.5493419732379828,0.4855967094138099,0.5859068400401738,0.5516919098081514,0.9152637729432186,0.08662227173199637,0.9296063222596225,145.0,145.0,1949.0,1949.0,7.0,0.10496781580150127
MISAR_K7,UNIFORM_MASS_MATCHED,1,KMEANS_RETAINED_S1__UNIFORM_MASS_MATCHED,22,5ecd77df04747c5434b6572e74db49081878f528ba00158545e833e617bdd1c9,0.6335227272727273,0.9433196351863391,0.9328114146646292,0.9303380652714767,0.9174231347747722,0.8962822862624359,0.877053606074068,0.5135967162647511,143,0.1629815782985658,0.4715909090909091,,,,0.8927432903987522,0.9545454545454546,401.82860069497985,0.5538679833933022,6.649750766373674,28.78098874985795,0.5454545454545454,False,0.9752127170113122,KMEANS_RETAINED_S1,0.9090960518378232,0.5625,30.681372261046917,0.08658541572260786,1.9347080272121486,40.73291632572384,32.11826690468609,0.09027438734486141,3.2519231068019203,83.9954565869317,KMEANS_RETAINED_S1__UNIFORM_MASS_MATCHED,5ecd77df04747c5434b6572e74db49081878f528ba00158545e833e617bdd1c9,UNIFORM_MASS_MATCHED,KMEANS_RETAINED_S1,"[143, 382, 288, 411, 259, 243, 223]","[143, 382, 288, 411, 259, 243, 223]",PASS,,0.3631067993193522,0.5502872044695606,0.5479291980632047,0.48509630514598384,0.5842753938558188,0.5502872044695606,0.9160564460201827,0.0858816755989708,0.9303380652714767,143.0,143.0,1949.0,1949.0,7.0,0.10788028128445148
MISAR_K7,PERMUTED_SUPPORT,1,KMEANS_RETAINED_S1__PERMUTED_SUPPORT,23,41c8d3f7878799e6cd35e007784551f505c6e5cf2ad3fd13b487051d2a43db23,0.5383522727272727,0.9433196351863391,0.9328171591100735,0.9301917166691058,0.9172567289000929,0.896177299975013,0.8769396781500574,0.5135967162647511,143,0.16280959965851508,0.4034090909090909,,,,0.8913948033760327,0.6761363636363636,401.66109308418845,0.5537649534083131,6.6488157573314615,28.78763544798427,0.5454545454545454,False,0.9753214714868015,KMEANS_RETAINED_S1,0.909004522053408,0.5284090909090909,30.60187160119269,0.08638043827096745,1.9303931013182347,40.74205711406908,32.09669987927983,0.09021923811577878,3.251085719998422,84.00054854500429,KMEANS_RETAINED_S1__PERMUTED_SUPPORT,41c8d3f7878799e6cd35e007784551f505c6e5cf2ad3fd13b487051d2a43db23,PERMUTED_SUPPORT,KMEANS_RETAINED_S1,"[143, 382, 289, 410, 258, 244, 223]","[143, 382, 289, 410, 258, 244, 223]",PASS,,0.36376580233617267,0.5491578132001231,0.5467940353422642,0.48562993122179543,0.5831106495788657,0.5491578132001232,0.9159049238954949,0.0859002265011543,0.9301917166691058,143.0,143.0,1949.0,1949.0,7.0,0.19123958609998226
