dataset,seed,candidate_id,role,ari,nmi,q,neighbor_agreement,moran_i,geary_c,boundary_disagreement,cluster_file_sha256
tonsil,0,C00_G04_H05_CONFIRMED,candidate,0.1522327250963723,0.2733283147344344,0.21278051991540337,0.7200811826841025,0.5741961814432107,0.42301700226000316,0.2799188173158975,2bf2da2dfbee6c2b2c0d5d2436176476542689ce9a96ae12d6c225631f3e4166
tonsil,0,C01_G00_H05,candidate,0.14810278930250037,0.2537581586384203,0.20093047397046032,0.7166678198297931,0.5860242763753023,0.41070089714057956,0.2833321801702069,d02b8879a304a2e67a405aff5a5edc031de1cfec61ae952422cf20d8e2d204af
tonsil,0,C02_DUAL_ARITHMETIC_MEAN,candidate,0.14345051239765086,0.26820600121069194,0.20582825680417138,0.7208653336100925,0.5806281559533121,0.4167118515361976,0.27913466638990747,6dfc3ac707d87e8527b93cd1743f3e0de49b513e36dc4cf89705a869ad6dbee7
tonsil,0,C03_DUAL_ELEMENTWISE_MAX,candidate,0.14556841732173456,0.2685212973928836,0.2070448573573091,0.7195046011208746,0.5786799803219042,0.4186904615443359,0.28049539887912545,f1c0eb51d80f9fd79d822882d97de0b479ab5a8ec53aa84285226f01cc9fe438
tonsil,0,C04_DUAL_ELEMENTWISE_MIN,candidate,0.13877737239764254,0.2634165647086101,0.2010969685531263,0.7237251781637031,0.5841028703782569,0.41304100617951467,0.2762748218362969,d237ea8847cae25f43423e24d2f316d7d386cacbfaa2043fef94007dc101721b
tonsil,0,C05_DUAL_HARMONIC_INTERSECTION,candidate,0.13950359437723095,0.2643105852977605,0.20190708983749572,0.722341382411956,0.5833345868335525,0.41364626486344386,0.277658617588044,11bfd904c425d49fd85bd309754d4f8984d54493a88eed015b26750fa4fbf556
tonsil,0,C06_DUAL_ROW_STOCHASTIC_MEAN,candidate,0.15077472169228043,0.2714040964604334,0.21108940907635693,0.7080652229064324,0.5725648993703495,0.4242060469026758,0.29193477709356763,eda33de7c466f10dee2c0c17944a9236b250711874d49241474231cd3eba7172
tonsil,0,C07_DUAL_LOCAL_RELIABILITY,candidate,0.1429732876508634,0.2675385898635322,0.20525593875719778,0.7208192070850342,0.5811038974242468,0.4162399897115552,0.2791807929149658,0264200b4943b15d9b4d4e57d8fc89f4109d471e994af606b96332898807b3a5
tonsil,0,C08_SIX_VIEW_SUPPORT_MEDIAN,candidate,0.14392809218700608,0.26845851724830094,0.2061933047176535,0.7207038907723886,0.5802490396295232,0.417106873528478,0.2792961092276114,27a1984be0b3e105d6631c65c2edc5b303a95f5177f887931e676c9d543d7457
tonsil,0,C09_DUAL_SPARSE_SNF10,candidate,0.14077930723556717,0.26550893457190183,0.20314412090373452,0.7215341682234369,0.5818197907388092,0.41503858469656485,0.27846583177656314,b6d036d2b56de0bd701977348950127fab1e242f0e5b9d1250f58ba322b8c513
tonsil,0,C10_DUAL_MEAN_SPATIAL05,candidate,0.18885881139159616,0.2782210774789796,0.2335399444352879,0.7135542793883622,0.6129874434081244,0.38600059216065236,0.28644572061163776,0585b0a34d8e056f35a880d343e78a2a4f438a1397cad98221ee4d1417911ac7
tonsil,0,C11_DUAL_MEAN_SPATIAL10,candidate,0.19010988229397946,0.27806432440156337,0.2340871033477714,0.7222260660993104,0.6232286873372623,0.37586354497491153,0.2777739339006896,747fc1a10fdc397ed838933722e6aba1035c051f7f63f4a3559a6976d6b33b55
tonsil,0,REFERENCE_G00_H00,reference,0.08839312285471572,0.16267057025354578,0.12553184655413074,0.6760995410410757,0.5446298691849103,0.4535532049519613,0.3239004589589243,257d19004ba695914c88ea51036097e36f8c1de6f84b67e0fbfcca867b36ad62
tonsil,1,C00_G04_H05_CONFIRMED,candidate,0.14861514560681205,0.2701300690467603,0.20937260732678617,0.7227565211374801,0.5785466906620068,0.41858951690633706,0.2772434788625199,51705075e5e6ee47dcc4d5fe95e01b3ed11b349eb724a910ee2600ef95914efd
tonsil,1,C01_G00_H05,candidate,0.14559862683029934,0.26888735706881606,0.2072429919495577,0.7258469983163819,0.5859064329414547,0.4114653652355932,0.2741530016836181,a42465dfce6ae7dbe8bb9ebe61c25fc58f0c656e558b48255c756a2631479dc2
tonsil,1,C02_DUAL_ARITHMETIC_MEAN,candidate,0.14710126070229917,0.2703806805961192,0.20874097064920918,0.7243940127770474,0.5830779749272779,0.4143059986013597,0.2756059872229526,4abd798dfb5d365f9dfa0b3d8c2adec8b70aba17c5e7b0e2d88e93a89aea9c31
tonsil,1,C03_DUAL_ELEMENTWISE_MAX,candidate,0.14966900910894562,0.27162397168234,0.21064649039564282,0.7219954334740193,0.5808948906958553,0.41661771442439693,0.2780045665259807,c366b4b8ad42e391ff6c682491e0d006110de61e751679eafa5e377ce706a2f6
tonsil,1,C04_DUAL_ELEMENTWISE_MIN,candidate,0.14364810904121939,0.2667055286359262,0.2051768188385728,0.7261698839917895,0.5855412618082754,0.4117144521926771,0.2738301160082105,3e58792124fea383ac9329d6c4e53dc60d1df0549082b5c85cb33ed067edbd4b
tonsil,1,C05_DUAL_HARMONIC_INTERSECTION,candidate,0.1430738255510885,0.2661320225222471,0.2046029240366678,0.7263543900920224,0.586370019433534,0.4108709901136694,0.2736456099079776,9fe8df2fe49ef87757dbf1b77a1a5c3fb4c6ccc5df7a4958de7f53442d64f0a7
tonsil,1,C06_DUAL_ROW_STOCHASTIC_MEAN,candidate,0.14575963467641015,0.26772525461107305,0.20674244464374159,0.7257778085287945,0.5844601342299227,0.41255498344893243,0.2742221914712055,fe56abe38eaf796e379478b8860d6011d5748de68a1dc1db5603c82484572809
tonsil,1,C07_DUAL_LOCAL_RELIABILITY,candidate,0.14732878592774779,0.27047697893567246,0.20890288243171012,0.7245785188772804,0.5837588760932455,0.41354940051199446,0.2754214811227196,cefc7bc2f74e08c01823fa17859a95690cbf0c3000e02d94c2c7d6d8e1c1fcd9
tonsil,1,C08_SIX_VIEW_SUPPORT_MEDIAN,candidate,0.14725339737838605,0.2704538677753298,0.20885363257685793,0.7245785188772804,0.5832049145052287,0.41417444658629277,0.2754214811227196,dad226de70863e2a7779ead463caf24a2d4cc168d5288d44b1eb0913734c7b11
tonsil,1,C09_DUAL_SPARSE_SNF10,candidate,0.14348559725100343,0.26801727749643045,0.20575143737371693,0.7317511935238359,0.5873479636993127,0.4094123459318179,0.2682488064761641,96b5ad9a6e0c196709935c860f1dff2bc0f038d2cee51a142801b2e0af6e7ab4
tonsil,1,C10_DUAL_MEAN_SPATIAL05,candidate,0.13626914512354102,0.26261483292234866,0.19944198902294485,0.7281763878318227,0.592511983083476,0.4044806095367387,0.2718236121681773,4425a8f7354e77c0d00d3b4964c427c7a6bae2038b3296facad640a9b0707f2a
tonsil,1,C11_DUAL_MEAN_SPATIAL10,candidate,0.11766773550212184,0.22358146103412155,0.1706245982681217,0.7812680181738508,0.6634676699606447,0.33345091084342604,0.21873198182614917,b7f5c1e6b40ba7cec981a69b0e44bdc5388e633f0802d59dc5383ec7e25bdaac
tonsil,1,REFERENCE_G00_H00,reference,0.06415882065105331,0.15656844151785188,0.1103636310844526,0.7587352106829032,0.5805747152517059,0.4169991961582921,0.24126478931709683,1b948ce0d9ee5b0baca188c9b9605364f4906b37a6d283cc94d085ebc304e052
tonsil,2,C00_G04_H05_CONFIRMED,candidate,0.1553315607124325,0.2730142678484609,0.2141729142804467,0.7206116377222722,0.5759348312096273,0.4216963132599873,0.2793883622777278,8008eba54a4e3c7751aec4fd97ac3dc96c3e04bf4b2970bfbc5272ad9a675610
tonsil,2,C01_G00_H05,candidate,0.15287590965258077,0.27403418478683705,0.21345504721970893,0.7262390737793768,0.5856814111701214,0.41213310651956825,0.2737609262206232,fee43a8713f850e28c9c4160d98c8ed01ff8b6ef73dce99d9e9c8b8fa96824e5
tonsil,2,C02_DUAL_ARITHMETIC_MEAN,candidate,0.1523254214640502,0.27268249972515907,0.21250396059460464,0.7226642680873636,0.5809927128047704,0.41674641475636254,0.2773357319126364,fb33d19cec158167e5e2451417fc7936eabf6cfd5966dfddaa4ecd8c5357f46d
tonsil,2,C03_DUAL_ELEMENTWISE_MAX,candidate,0.15546773949063594,0.2743085905514517,0.2148881650210438,0.7218339906363154,0.5798874998910989,0.417942610105293,0.27816600936368463,aab0869c76531db93381cebdf3d690bd49beaf78c25f37d4934352a0901243ab
tonsil,2,C04_DUAL_ELEMENTWISE_MIN,candidate,0.1472229767082102,0.2680278724093328,0.20762542455877148,0.7281302613067645,0.587682785810625,0.40945687030545697,0.2718697386932355,c6f53876c44d7a467e6ba84f627e394757840ebfb17a9523455ae73ceaff3ebc
tonsil,2,C05_DUAL_HARMONIC_INTERSECTION,candidate,0.14673616266333445,0.26714988732708933,0.2069430249952119,0.7273691736433036,0.5875129586874177,0.4098098921342924,0.27263082635669644,6418955be45046cb047f404a278704f6cedd700e365b353fe770f0e8ccfc878d
tonsil,2,C06_DUAL_ROW_STOCHASTIC_MEAN,candidate,0.1520580615530925,0.2716152413578658,0.21183665145547914,0.7242325699393436,0.5823688416242586,0.415074507391891,0.2757674300606564,160437e3219aff1a889349f265a9df0a472933bc416e895b76190be4be1e6684
tonsil,2,C07_DUAL_LOCAL_RELIABILITY,candidate,0.15225479354190805,0.27259446919943603,0.21242463137067202,0.7231947231255333,0.5820786340968721,0.4156938096754352,0.27680527687446665,1188654e6645c8855e0c987270a7e35968dcb833802c263379f39d1da8cee1ac
tonsil,2,C08_SIX_VIEW_SUPPORT_MEDIAN,candidate,0.15281137609298387,0.27294090536960997,0.2128761407312969,0.7223183191494269,0.5804354971929702,0.4173167483307466,0.2776816808505731,669d8dfb7aa960e3b7eb105568bf52b852c012c83a21cb123e20007ee2ddf7ca
tonsil,2,C09_DUAL_SPARSE_SNF10,candidate,0.1410861218065228,0.26151137613219655,0.20129874896935968,0.7206347009848013,0.5848719294649135,0.4123381878540051,0.2793652990151987,1ce000ecf603546f66c4e58eed3af8964f6c2eb2b95f71a09b58281b760aff4c
tonsil,2,C10_DUAL_MEAN_SPATIAL05,candidate,0.14037678278593332,0.2635390897834894,0.20195793628471137,0.7258931248414401,0.5924709154760387,0.4050170578888447,0.2741068751585599,b320e304a9a517ce69333fd644c38e92e51a284d8334651dff7ac3ed19eaa61e
tonsil,2,C11_DUAL_MEAN_SPATIAL10,candidate,0.16735379670476666,0.23994900615336182,0.20365140142906424,0.70917225950783,0.5927506669239626,0.40457562195461644,0.29082774049217,2cbd01049e8672c9a90ffcfe9b48cc436b5b0a6a87059d33614e3c5b5188ed65
tonsil,2,REFERENCE_G00_H00,reference,0.052746499186793305,0.14749844294196854,0.10012247106438092,0.7589427800456653,0.6019348510391738,0.3961879485666948,0.2410572199543347,9fbaf7f0b9132e6823c562e3dfc8baa9a38df299a7c44a6e1fd03fd1e09508e7
tonsil,3,C00_G04_H05_CONFIRMED,candidate,0.15463883708914133,0.27374193978974287,0.2141903884394421,0.7216033580110243,0.5778897913902156,0.4191514111759904,0.27839664198897573,76ca94a14a5c79a3d60b02b278abe40f2af96d81c811d276dc6c9b4281d21dcb
tonsil,3,C01_G00_H05,candidate,0.15279192396908806,0.2710043756247364,0.21189814979691224,0.724509329089693,0.586580965970781,0.41134370449623503,0.275490670910307,56137466d97cee73a9856896414e17c6fc083934eef565a9417720b921056160
tonsil,3,C02_DUAL_ARITHMETIC_MEAN,candidate,0.15297977187116055,0.27214385271432634,0.21256181229274346,0.7219723702114901,0.5823833360342426,0.41522060824505536,0.2780276297885099,3b9f8a24942a438b07cb4282ca12b99b2895a173d5ad8673e18bae3c537704cd
tonsil,3,C03_DUAL_ELEMENTWISE_MAX,candidate,0.15696430095097014,0.2752883486967027,0.21612632482383642,0.7208883968726216,0.5802612758817811,0.4177193698723749,0.27911160312737837,d9a78bb1cbfdac6db793a9a06298cfe2c2b6b8cd6e84b4f8e586fece1772bc39
tonsil,3,C04_DUAL_ELEMENTWISE_MIN,candidate,0.14736137509287048,0.2678637407959442,0.20761255794440736,0.7271154777554832,0.586915961690158,0.41002611766316366,0.27288452224451676,80e63b3830b55a9bfd959dbbb6e3005a9489448e065559749620524f7b808e2a
tonsil,3,C05_DUAL_HARMONIC_INTERSECTION,candidate,0.14661072632594274,0.26532945249471157,0.20597008941032716,0.7265388961922553,0.5872507905884619,0.4096840059598925,0.2734611038077447,8052ebd46703e45007ec66b11bef8bbff395e074f3e2f11a029dec98dbb2d54f
tonsil,3,C06_DUAL_ROW_STOCHASTIC_MEAN,candidate,0.152131061040026,0.27200983129566586,0.21207044616784593,0.7232408496505915,0.5819443351559701,0.4152350674050268,0.27675915034940846,7277876ce65ce5fc08eeb95a8f8ddf62190bb2458bc993e8e2390f10be2bb422
tonsil,3,C07_DUAL_LOCAL_RELIABILITY,candidate,0.1525781574568823,0.2717563676927885,0.2121672625748354,0.7220415599990775,0.58247882439703,0.41513469196322644,0.2779584400009225,f5fc03a98c2a1aa4b51172ac28ebf1a4505127a458d985c111d059f104868563
tonsil,3,C08_SIX_VIEW_SUPPORT_MEDIAN,candidate,0.15268217255703806,0.2720431141275121,0.21236264334227506,0.7218570538988446,0.5818251518663794,0.4155897687634531,0.2781429461011554,89ebd6e9b670392b766c42e3e9652df0aee716a2739cbc2178ddd72f7ecd070d
tonsil,3,C09_DUAL_SPARSE_SNF10,candidate,0.1380299796433782,0.2615514667877231,0.19979072321555066,0.7228487741875966,0.586678411355962,0.4107283699142493,0.27715122581240337,066d936789ee523799b815c2001ff8a241aaddbbf790bafc5850330776f6c922
tonsil,3,C10_DUAL_MEAN_SPATIAL05,candidate,0.1380799781088743,0.26142801513703656,0.19975399662295543,0.7246938351899259,0.5917117937904041,0.40576532796375075,0.2753061648100741,5a86670016c14731dc576fe6ee958b42a7bd550499ccaf91a14d3ad71819a592
tonsil,3,C11_DUAL_MEAN_SPATIAL10,candidate,0.15915599063279195,0.2414221021256505,0.20028904637922124,0.7448050001153164,0.6376184182342661,0.3607880907660295,0.25519499988468364,864e17c4bfb69dbad0e98e6a2c29bad290461fe70e1e3556bea340732d90ae3b
tonsil,3,REFERENCE_G00_H00,reference,0.06768095771223619,0.15346051424656165,0.11057073597939893,0.7543301275398417,0.5844221152369531,0.41311425116509115,0.24566987246015826,4ab58c3f9b24e19538dcf37719795c4a9a446d9959e996c6cc4a7434379c9554
tonsil,4,C00_G04_H05_CONFIRMED,candidate,0.15395375517720053,0.27339873762538497,0.21367624640129274,0.7214419151733205,0.5766686516004614,0.4208211001475613,0.27855808482667954,849066d1794437486810e4dfcc5c042796b87d908b5a83a238cbf17e4f2c76c8
tonsil,4,C01_G00_H05,candidate,0.1451390536151097,0.26501000102576294,0.20507452732043632,0.7277151225812404,0.5898727704999444,0.4077899653672882,0.2722848774187596,2efe43fecdb62438195292843313819b8c2ed78034fa784cf89bbb87cd419f1e
tonsil,4,C02_DUAL_ARITHMETIC_MEAN,candidate,0.1497542647020278,0.27034107137507324,0.21004766803855052,0.7228026476625383,0.5828351288590777,0.4148914775783717,0.2771973523374617,d6ffed1e037d3fdd5e853ef7363973a21f8412e4cde0ab61c20371d72e716d64
tonsil,4,C03_DUAL_ELEMENTWISE_MAX,candidate,0.15414399487065503,0.2718540056169568,0.2129990002438059,0.7238635577388778,0.5817944773422887,0.41602376039712097,0.2761364422611222,e23629eea23f57c9ec0a8e41ae86994428cb5bc907d6d93ced8ba0b00d7b960e
tonsil,4,C04_DUAL_ELEMENTWISE_MIN,candidate,0.14374882663303862,0.26176259432186966,0.20275571047745414,0.7289374754952835,0.589717017780394,0.40759386240116713,0.27106252450471646,4a353e0133a31f0b88a424fa6fa5cf1dd57d8df025d7083edb4ffb22ea2388b3
tonsil,4,C05_DUAL_HARMONIC_INTERSECTION,candidate,0.14149179842062704,0.2603613496656133,0.20092657404312017,0.7288913489702253,0.5904517426302114,0.40678079713273685,0.27110865102977466,f8d893441563da51bf400ac5d545b1a8188668367a94af9ca9b1ad85bd804259
tonsil,4,C06_DUAL_ROW_STOCHASTIC_MEAN,candidate,0.14595136266692144,0.2657042225796957,0.20582779262330858,0.724509329089693,0.58601891645596,0.4116833793497159,0.275490670910307,1b8da30b7bddcf3c97b641aff6ef1fb180d0aead8e5ae30cc05d123a8a032e4d
tonsil,4,C07_DUAL_LOCAL_RELIABILITY,candidate,0.14953307835771015,0.2695641928032003,0.20954863558045522,0.7229871537627712,0.5828787254073204,0.4147929337442747,0.27701284623722877,43b4c71f23defa94debdc0aa7a6ca0642121fb350ea31f5fa5cb1c0f64c9ae17
tonsil,4,C08_SIX_VIEW_SUPPORT_MEDIAN,candidate,0.1501703236317395,0.27118590759389927,0.21067811561281938,0.7232177863880624,0.5832616274127773,0.41446893657123396,0.27678221361193756,1d762afff5a99288d54479941127f3887fce4d28b59d3e7327c50bb0267910fe
tonsil,4,C09_DUAL_SPARSE_SNF10,candidate,0.15053228559720183,0.26717374316192294,0.20885301437956239,0.7225950782997763,0.5818808085325765,0.4162670351900496,0.2774049217002237,e34f4862acd1ad284471dc6a5bb3a251b5f4e6b898e33000c95ddedeff432e33
tonsil,4,C10_DUAL_MEAN_SPATIAL05,candidate,0.14019047464736883,0.2644625009261394,0.2023264877867541,0.7195968541709911,0.5867699426097439,0.41019120641846607,0.28040314582900894,1b149b38e905cd622f2086a0bcdcf8d0fd02bd34defe9ff36df57625d7d26e3f
tonsil,4,C11_DUAL_MEAN_SPATIAL10,candidate,0.19010258874386426,0.27489905851565594,0.2325008236297601,0.7324892179247676,0.6340660316847447,0.36468713405627884,0.2675107820752324,e0de6d80d48bbcf7a06bfcf9d351676e554663270662c7bf7772f5a22857d4d7
tonsil,4,REFERENCE_G00_H00,reference,0.15490667531387664,0.24803360145707906,0.20147013838547784,0.7265388961922553,0.5884382685954972,0.4115388242505582,0.2734611038077447,07305603e349d91f7d0dafba094211976ecbf66b966f633c51f14e954f0b9ff4
