dataset,seed,candidate_id,delta_ari,delta_nmi,delta_q,delta_neighbor_agreement,delta_moran_i,delta_geary_c,delta_boundary_disagreement,ari,nmi,q,neighbor_agreement,moran_i,geary_c,boundary_disagreement
p22,0,C02_DUAL_ARITHMETIC_MEAN,0.05223817536719971,0.0743674800334635,0.06330282770033158,0.10063771302913693,0.09144043853613482,-0.09676854086478778,-0.10063771302913693,0.45627803122063876,0.6153091102867356,0.5357935707536872,0.9052226498075866,0.8580207189436717,0.14280564517512287,0.0947773501924134
p22,0,C03_DUAL_ELEMENTWISE_MAX,0.05390488564490703,0.0675506752208922,0.060727780432899614,0.0918416712479384,0.07961665467164647,-0.0850944590373314,-0.0918416712479384,0.4579447414983461,0.6084923054741643,0.5332185234862552,0.8964266080263881,0.8461969350791834,0.15447972700257925,0.10357339197361193
p22,0,C04_DUAL_ELEMENTWISE_MIN,0.01740862449239844,0.05686088243018228,0.03713475346129036,0.12065970313358987,0.13948280058909412,-0.13997316070989108,-0.12065970313358987,0.4214484803458375,0.5978025126834544,0.509625496514646,0.9252446399120395,0.906063080996631,0.09960102533001959,0.07475536008796047
p22,0,C05_DUAL_HARMONIC_INTERSECTION,0.021878883027466933,0.0608552924267034,0.041367087727085194,0.12261682242990657,0.14148602833776125,-0.14208202917751145,-0.12261682242990657,0.425918738880906,0.6017969226799755,0.5138578307804408,0.9272017592083562,0.9080663087452981,0.09749215686239919,0.07279824079164376
p22,0,C06_DUAL_ROW_STOCHASTIC_MEAN,0.07124585360892682,0.08866421992577089,0.07995503676734883,0.10080263881253437,0.09733882239358616,-0.10218659648486245,-0.10080263881253437,0.47528570946236587,0.629605850179043,0.5524457798207044,0.905387575590984,0.863919102801123,0.1373875895550482,0.09461242440901596
p22,0,C07_DUAL_LOCAL_RELIABILITY,0.05296601965549652,0.07651510830732411,0.06474056398141026,0.10182517866959873,0.09436803485945144,-0.0996665534365444,-0.10182517866959873,0.45700587550893557,0.6174567385605962,0.5372313070347658,0.9064101154480484,0.8609483152669883,0.13990763260336625,0.09358988455195161
p22,0,C08_SIX_VIEW_SUPPORT_MEDIAN,0.051717172578613135,0.07418605788358512,0.06295161523109916,0.10050577240241898,0.09159026171247497,-0.09693006198263765,-0.10050577240241898,0.4557570284320522,0.6151276881368573,0.5354423582844547,0.9050907091808686,0.8581705421200119,0.142644124057273,0.09490929081913135
p22,0,C09_DUAL_SPARSE_SNF10,-0.0855769735491318,-0.040355012119258404,-0.06296599283419513,0.14179219351291916,0.1760019326308011,-0.18002054111504323,-0.14179219351291916,0.31846288230430725,0.5005866181340137,0.40952475021916046,0.9463771302913688,0.942582213038338,0.059553644924867415,0.05362286970863117
p22,0,C10_DUAL_MEAN_SPATIAL05,0.07705438277864213,0.09415179257130646,0.08560308767497427,0.10113249037932937,0.09812916051561349,-0.10291642555045508,-0.10113249037932937,0.4810942386320812,0.6350934228245786,0.5580938307283299,0.905717427157779,0.8647094409231504,0.13665776048945558,0.09428257284222097
p22,0,C11_DUAL_MEAN_SPATIAL10,0.0835870296455411,0.1011376879361583,0.09236235879084975,0.10195711929631668,0.1030283214762483,-0.10753740899228567,-0.10195711929631668,0.48762688549898014,0.6420793181894304,0.5648531018442053,0.9065420560747663,0.8696086018837852,0.13203677704762498,0.09345794392523366
p22,1,C00_G04_H05_CONFIRMED,-0.041616513224728535,-0.004058487725957627,-0.02283750047534311,0.06590434304562942,0.06979668425794816,-0.07187751537090212,-0.06590434304562942,0.3427756247697922,0.5406958529399833,0.44173573885488776,0.8919406267179769,0.8290853459207845,0.17133130946039976,0.10805937328202309
p22,1,C01_G00_H05,0.02201713180715492,0.046762666279752896,0.03438989904345391,0.08471687740516765,0.10669138982994997,-0.10765652069668111,-0.08471687740516765,0.40640926980167563,0.5915170069456939,0.4989631383736848,0.9107531610775151,0.8659800514927863,0.13555230413462077,0.08924683892248486
p22,1,C02_DUAL_ARITHMETIC_MEAN,0.01095682664496711,0.04320293176214052,0.027079879203553814,0.0807586586036283,0.10135107783963704,-0.10259311334968774,-0.0807586586036283,0.3953489646394878,0.5879572724280815,0.4916531185337847,0.9067949422759758,0.8606397395024734,0.14061571148161414,0.09320505772402421
p22,1,C03_DUAL_ELEMENTWISE_MAX,0.013194366223085618,0.04110709735869522,0.027150731790890392,0.07316107751511813,0.09020577515930295,-0.09134937190945,-0.07316107751511813,0.39758650421760633,0.5858614380246362,0.49172397112112126,0.8991973611874656,0.8494944368221393,0.15185945292185188,0.10080263881253437
p22,1,C04_DUAL_ELEMENTWISE_MIN,0.020070747045198123,0.053857651289317854,0.036964199167258016,0.09879054425508516,0.14529500125221606,-0.1434876495315509,-0.09879054425508516,0.40446288503971883,0.5986119919552588,0.5015374384974889,0.9248268279274326,0.9045836629150524,0.09972117529975097,0.07517317207256735
p22,1,C05_DUAL_HARMONIC_INTERSECTION,0.025230986777973363,0.05767378069743723,0.04145238373770521,0.1000549752611325,0.1496079021988228,-0.148276182632581,-0.1000549752611325,0.4096231247724941,0.6024281213633782,0.5060256230679361,0.92609125893348,0.9088965638616592,0.09493264219872088,0.07390874106652001
p22,1,C06_DUAL_ROW_STOCHASTIC_MEAN,0.027899256634860148,0.04880938698069903,0.038354321807779534,0.08237493128092355,0.11003946832518341,-0.11112778566259732,-0.08237493128092355,0.41229139462938086,0.59356372764664,0.5029275611380104,0.908411214953271,0.8693281299880198,0.13208103916870456,0.09158878504672896
p22,1,C07_DUAL_LOCAL_RELIABILITY,0.011977495390291526,0.04440260823621589,0.02819005181325368,0.08090159428257282,0.10153717008155494,-0.1027770345469736,-0.08090159428257282,0.39636963338481224,0.5891569489021569,0.49276329114348455,0.9069378779549203,0.8608258317443913,0.14043179028432828,0.09306212204507969
p22,1,C08_SIX_VIEW_SUPPORT_MEDIAN,0.011065985675779433,0.04331150672655337,0.027188746201166403,0.08051676745464531,0.101143328055888,-0.10238067164524284,-0.08051676745464531,0.39545812367030014,0.5880658473924943,0.49176198553139727,0.9065530511269928,0.8604319897187244,0.14082815318605904,0.0934469488730072
p22,1,C09_DUAL_SPARSE_SNF10,-0.03244464329505259,-0.02852158461411547,-0.03048311395458403,0.12347443650357337,0.18515297384944762,-0.18574811426805596,-0.12347443650357337,0.3519474946994681,0.5162327560518255,0.43409012537564684,0.9495107201759209,0.944441635512284,0.05746071056324591,0.050489279824079136
p22,1,C10_DUAL_MEAN_SPATIAL05,0.04227638033382214,0.05599832535318128,0.049137352843501736,0.0859153380978559,0.11466994931986352,-0.11603524932069803,-0.0859153380978559,0.42666851832834285,0.6007526660191223,0.5137105921737326,0.9119516217702034,0.8739586109826999,0.12717357551060385,0.08804837822979661
p22,1,C11_DUAL_MEAN_SPATIAL10,0.04810390121926411,0.05944068032114502,0.05377229077020451,0.08837822979659149,0.11649601340425508,-0.11781102471205623,-0.08837822979659149,0.4324960392137848,0.604195020987086,0.5183455301004354,0.914414513468939,0.8757846750670915,0.12539780011924564,0.08558548653106102
p22,2,C00_G04_H05_CONFIRMED,-0.031572547558806674,0.012486527112839041,-0.009543010222983761,0.06395821880153929,0.048852853887262904,-0.05451222311516207,-0.06395821880153929,0.3758358297485455,0.5584648599374542,0.4671503448429999,0.8874986256184717,0.8326659706924474,0.16787454004982552,0.1125013743815283
p22,2,C01_G00_H05,0.07966575379733737,0.09016569207542413,0.08491572293638072,0.08704782847718529,0.08666254825250852,-0.09196380631913023,-0.08704782847718529,0.48707413110468956,0.6361440249000393,0.5616090780023644,0.9105882352941177,0.870475665057693,0.13042295684585736,0.0894117647058823
p22,2,C02_DUAL_ARITHMETIC_MEAN,0.07838240329653162,0.09128004772210963,0.08483122550932065,0.07766904892798232,0.07374364756794904,-0.07918347145414475,-0.07766904892798232,0.4857907806038838,0.6372583805467248,0.5615245805753043,0.9012094557449147,0.8575567643731336,0.14320329171084284,0.09879054425508527
p22,2,C03_DUAL_ELEMENTWISE_MAX,0.08581869608821657,0.09285463456415588,0.08933666532618623,0.07250137438152826,0.06673175679451326,-0.0721234929411676,-0.07250137438152826,0.49322707339556876,0.638832967388771,0.5660300203921699,0.8960417811984607,0.8505448735996978,0.15026327022382,0.10395821880153933
p22,2,C04_DUAL_ELEMENTWISE_MIN,0.03545145107333092,0.07199262231973036,0.05372203669653064,0.10069268829026934,0.12198419619758405,-0.12490564294441049,-0.10069268829026934,0.4428598283806831,0.6179709551443455,0.5304153917625143,0.9242330951072018,0.9057973130027686,0.0974811202205771,0.07576690489279825
p22,2,C05_DUAL_HARMONIC_INTERSECTION,0.03375855494427571,0.07114411959910849,0.052451337271692156,0.10034084661902143,0.12180193570429187,-0.1247167392688864,-0.10034084661902143,0.4411669322516279,0.6171224524237237,0.5291446923376758,0.9238812534359538,0.9056150525094764,0.09767002389610119,0.07611874656404616
p22,2,C06_DUAL_ROW_STOCHASTIC_MEAN,0.08487344308919054,0.09524271641452642,0.09005807975185853,0.08086860912589333,0.08060596560996514,-0.08583282865558525,-0.08086860912589333,0.4922818203965427,0.6412210492391416,0.5667514348178422,0.9044090159428257,0.8644190824151496,0.13655393450940234,0.09559098405717426
p22,2,C07_DUAL_LOCAL_RELIABILITY,0.07365599191655336,0.08737869965690237,0.08051734578672787,0.07972512369433749,0.07701714000027948,-0.08248215791194163,-0.07972512369433749,0.48106436922390555,0.6333570324815175,0.5572107008527115,0.9032655305112699,0.860830256805464,0.13990460525304596,0.0967344694887301
p22,2,C08_SIX_VIEW_SUPPORT_MEDIAN,0.07306406155507517,0.08731241255730748,0.08018823705619138,0.07813084112149526,0.0757369810566546,-0.08110648684949559,-0.07813084112149526,0.48047243886242735,0.6332907453819226,0.556881592122175,0.9016712479384277,0.8595500978618391,0.141280276315492,0.09832875206157232
p22,2,C09_DUAL_SPARSE_SNF10,-0.0590376756480987,-0.03557665928922471,-0.047307167468661704,0.12404617921935124,0.15932440475554666,-0.16369458156316552,-0.12404617921935124,0.3483707016592535,0.5104016735353905,0.42938618759732194,0.9475865860362837,0.9431375215607312,0.05869218160182207,0.05241341396371635
p22,2,C10_DUAL_MEAN_SPATIAL05,0.08560201853398175,0.0956288536633032,0.09061543609864253,0.08313358988455188,0.08505324471192299,-0.09032750796994737,-0.08313358988455188,0.49301039584133394,0.6416071864879184,0.5673087911646262,0.9066739967014843,0.8688663615171075,0.13205925519504022,0.0933260032985157
p22,2,C11_DUAL_MEAN_SPATIAL10,0.08628051710184104,0.09759370974290293,0.09193711342237199,0.08533260032985157,0.09031288496957368,-0.09534556828944338,-0.08533260032985157,0.4936888944091932,0.6435720425675181,0.5686304684883556,0.908873007146784,0.8741260017747582,0.12704119487554422,0.09112699285321602
p22,3,C00_G04_H05_CONFIRMED,0.023029384178932744,0.044871274789020754,0.033950329483976804,0.07374381528312257,0.0729722211247581,-0.07287597732859225,-0.07374381528312257,0.45530558730704257,0.6128566713657209,0.5340811293363817,0.8987355689939527,0.8471559824337667,0.15343777122992674,0.10126443100604732
p22,3,C01_G00_H05,0.03348301700816003,0.06127789112916182,0.04738045406866098,0.09656954370533266,0.11345063939184685,-0.1118854736683266,-0.09656954370533266,0.46575922013626986,0.6292632877058619,0.5475112539210659,0.9215612974161628,0.8876344007008554,0.11442827489019239,0.07843870258383723
p22,3,C02_DUAL_ARITHMETIC_MEAN,0.046381726239634935,0.06422142118514018,0.05530157371238764,0.08448598130841123,0.09408447595235936,-0.09341097850209612,-0.08448598130841123,0.47865792936774476,0.6322068177618403,0.5554323735647926,0.9094777350192413,0.8682682372613679,0.13290277005642287,0.09052226498075866
p22,3,C03_DUAL_ELEMENTWISE_MAX,0.05881499018706321,0.07035213391697126,0.06458356205201721,0.07714128642111051,0.08440734565875518,-0.08381128538075677,-0.07714128642111051,0.49109119331517304,0.6383375304936714,0.5647143619044221,0.9021330401319406,0.8585911069677638,0.14250246317776222,0.09786695986805938
p22,3,C04_DUAL_ELEMENTWISE_MIN,-0.013717924079440835,0.02404432720798866,0.005163201564273967,0.10020890599230348,0.1323891709023396,-0.12784945017711052,-0.10020890599230348,0.418558279048669,0.5920297237846888,0.5052940014166789,0.9252006597031336,0.9065729322113482,0.09846429838140847,0.07479934029686641
p22,3,C05_DUAL_HARMONIC_INTERSECTION,-0.007825025465117708,0.029947623487752484,0.011061299011317471,0.1038152831225948,0.13640810260999603,-0.13218444784910216,-0.1038152831225948,0.4244511776629921,0.5979330200644526,0.5111920988637224,0.9288070368334249,0.9105918639190046,0.09412930070941682,0.07119296316657509
p22,3,C06_DUAL_ROW_STOCHASTIC_MEAN,0.05936292406235005,0.07595724126462644,0.06766008266348833,0.08380428807036833,0.09342564236251594,-0.09252570252969575,-0.08380428807036833,0.4916391271904599,0.6439426378413265,0.5677908825158933,0.9087960417811984,0.8676094036715245,0.13378804602882324,0.09120395821880156
p22,3,C07_DUAL_LOCAL_RELIABILITY,0.0489382459189987,0.06761466960869933,0.05827645776384904,0.08562946673996708,0.09591157746340029,-0.09520958121531034,-0.08562946673996708,0.48121444904710853,0.6356000661853994,0.558407257616254,0.9106212204507972,0.8700953387724089,0.13110416734320865,0.08937877954920281
p22,3,C08_SIX_VIEW_SUPPORT_MEDIAN,0.04902690160702977,0.066144071315412,0.05758548646122086,0.08390324354040679,0.09311913017372242,-0.09246388096534527,-0.08390324354040679,0.4813031047351396,0.6341294678921121,0.5577162863136258,0.9088949972512369,0.867302891482731,0.13384986759317372,0.0911050027487631
p22,3,C09_DUAL_SPARSE_SNF10,-0.06108197553022715,-0.05256592014544481,-0.05682394783783595,0.12372732270478282,0.1704850238997735,-0.16884902568235333,-0.12372732270478282,0.3711942275978827,0.5154194764312553,0.443306852014569,0.9487190764156129,0.9446687852087821,0.05746472287616565,0.05128092358438707
p22,3,C10_DUAL_MEAN_SPATIAL05,0.06194973144630017,0.07934978074930421,0.07064975609780222,0.0854755360087961,0.09913045698257117,-0.09807577269601686,-0.0854755360087961,0.49422593457441,0.6473351773260043,0.5707805559502072,0.9104672897196262,0.8733142182915797,0.12823797586250213,0.0895327102803738
p22,3,C11_DUAL_MEAN_SPATIAL10,0.06471432884955242,0.08239526995848911,0.07355479940402077,0.0868059373282023,0.10307668240302181,-0.10201311599928249,-0.0868059373282023,0.49699053197766224,0.6503806665351892,0.5736855992564257,0.9117976910390324,0.8772604437120304,0.1243006325592365,0.08820230896096759
p22,4,C00_G04_H05_CONFIRMED,0.03851961721537117,0.06454961883780486,0.051534618026587986,0.08878504672897192,0.09165611651696759,-0.0926354489715909,-0.08878504672897192,0.4602328518736244,0.6169391428177579,0.5385859973456911,0.9050467289719626,0.853948894475063,0.14671777894846988,0.09495327102803741
p22,4,C01_G00_H05,0.04085101796973334,0.07546725631779472,0.05815913714376397,0.10207806487080817,0.11521040481091482,-0.11481173666374746,-0.10207806487080817,0.46256425262798656,0.6278567802977477,0.5452105164628671,0.9183397471137988,0.8775031827690102,0.12454149125631332,0.08166025288620116
p22,4,C02_DUAL_ARITHMETIC_MEAN,0.03978009104145769,0.07102623376266493,0.05540316240206122,0.0959648158328752,0.10472655124344565,-0.10559324392935024,-0.0959648158328752,0.4614933256997109,0.6234157577426179,0.5424545417211644,0.9122264980758659,0.867019329201541,0.13375998399071054,0.08777350192413413
p22,4,C03_DUAL_ELEMENTWISE_MAX,0.040509129001341904,0.06798969754579254,0.05424941327356714,0.09087410665200657,0.09442116677960666,-0.09530161195852957,-0.09087410665200657,0.4622223636595951,0.6203792215257455,0.5413007925926703,0.9071357888949972,0.856713944737702,0.1440516159615312,0.09286421110500276
p22,4,C04_DUAL_ELEMENTWISE_MIN,0.016135487078299593,0.05787654264230657,0.03700601486030308,0.10910390324354036,0.1395208367050701,-0.1369136868528399,-0.10910390324354036,0.4378487217365528,0.6102660666222596,0.5240573941794062,0.925365585486531,0.9018136146631655,0.1024395410672209,0.07463441451346897
p22,4,C05_DUAL_HARMONIC_INTERSECTION,0.01460423065006955,0.057059856973617484,0.03583204381184346,0.10885101704233091,0.14046451768853163,-0.13802839408084905,-0.10885101704233091,0.43631746530832277,0.6094493809535705,0.5228834231309466,0.9251126992853216,0.902757295646627,0.10132483383921172,0.07488730071467842
p22,4,C06_DUAL_ROW_STOCHASTIC_MEAN,0.049881141947084984,0.07623668419249796,0.06305891306979139,0.09677844969763605,0.10864585634362056,-0.10918144739030969,-0.09677844969763605,0.4715943766053382,0.628626208172451,0.5501102923888945,0.9130401319406267,0.8709386343017159,0.1301717805297511,0.08695986805937328
p22,4,C07_DUAL_LOCAL_RELIABILITY,0.046660877290461256,0.07536008396452254,0.061010480627491814,0.0966465090709181,0.1092865491222601,-0.10963069085623489,-0.0966465090709181,0.4683741119487145,0.6277496079444755,0.548061859946595,0.9129081913139088,0.8715793270803555,0.1297225370638259,0.08709180868609123
p22,4,C08_SIX_VIEW_SUPPORT_MEDIAN,0.039628700959878804,0.0715244167364576,0.055576558848168145,0.09577789994502472,0.10543476494274251,-0.1062437047873267,-0.09577789994502472,0.461341935618132,0.6239139407164106,0.5426279381672713,0.9120395821880154,0.8677275429008379,0.13310952313273408,0.0879604178119846
p22,4,C09_DUAL_SPARSE_SNF10,-0.08839082272917498,-0.03956772047789103,-0.063979271603533,0.1305772402418911,0.17954900861778877,-0.1790130025298331,-0.1305772402418911,0.33332241192907824,0.512821803502062,0.42307210771557013,0.9468389224848818,0.9418417865758841,0.06034022539022767,0.05316107751511823
p22,4,C10_DUAL_MEAN_SPATIAL05,0.05672546945965756,0.08250419846584744,0.06961483396275248,0.09462341946124242,0.10619326363755144,-0.10614537524981893,-0.09462341946124242,0.4784387041179108,0.6348937224458004,0.5566662132818556,0.9108851017042331,0.8684860415956468,0.13320785267024185,0.08911489829576691
p22,4,C11_DUAL_MEAN_SPATIAL10,0.05319035953413093,0.08606877557634884,0.06962956755523986,0.10114348543155582,0.12114215752121793,-0.12024538064585125,-0.10114348543155582,0.47490359419238415,0.6384582995563018,0.556680946874343,0.9174051676745465,0.8834349354793133,0.11910784727420953,0.0825948323254535
p22,5,C00_G04_H05_CONFIRMED,0.05752302207285809,0.0692451174660631,0.06338406976946054,0.08892798240791644,0.07454321931206742,-0.07970597665559434,-0.08892798240791644,0.45307040343631905,0.6052176507727846,0.5291440271045518,0.8930291368884002,0.8410479111434799,0.15974788125999928,0.10697086311159976
p22,5,C01_G00_H05,0.002497016053302936,0.04477912261954731,0.023638069336425094,0.10613523914238587,0.10208995615829497,-0.104609077130914,-0.10613523914238587,0.3980443974167639,0.5807516559262688,0.48939802667151633,0.9102363936228697,0.8685946479897074,0.13484478078467962,0.08976360637713032
p22,5,C02_DUAL_ARITHMETIC_MEAN,0.06034710924330522,0.0784877943283333,0.06941745178581926,0.1003188565145684,0.09082994097609542,-0.09592082051987086,-0.1003188565145684,0.4558944906067662,0.6144603276350548,0.5351774091209105,0.9044200109950522,0.8573346328075079,0.14353303739572276,0.0955799890049478
p22,5,C03_DUAL_ELEMENTWISE_MAX,0.06064762551972103,0.07159131251995765,0.06611946901983934,0.09249037932930182,0.08000594910999681,-0.08541809214621265,-0.09249037932930182,0.456195006883182,0.6075638458266791,0.5318794263549306,0.8965915338097856,0.8465106409414093,0.15403576576938097,0.10340846619021438
p22,5,C04_DUAL_ELEMENTWISE_MIN,0.034822747303545065,0.06340511209241673,0.049113929697980896,0.12304562946673991,0.141092956682622,-0.14089195301650953,-0.12304562946673991,0.430370128667006,0.5993776453991382,0.5148738870330721,0.9271467839472237,0.9075976485140345,0.09856190489908408,0.07285321605277628
p22,5,C05_DUAL_HARMONIC_INTERSECTION,0.031437126591990605,0.06214216838489084,0.04678964748844072,0.12346344145134691,0.14066122757922017,-0.14070437851157658,-0.12346344145134691,0.42698450795545156,0.5981147016916123,0.512549604823532,0.9275645959318307,0.9071659194106326,0.09874947940401706,0.07243540406816928
p22,5,C06_DUAL_ROW_STOCHASTIC_MEAN,0.07752179117918201,0.08827844586821043,0.08290011852369616,0.10203408466190211,0.09828458640455706,-0.10302606456584945,-0.10203408466190211,0.47306917254264297,0.6242509791749319,0.5486600758587874,0.9061352391423859,0.8647892782359695,0.13642779334974417,0.09386476085761408
p22,5,C07_DUAL_LOCAL_RELIABILITY,0.018211497787072872,0.0487378062896584,0.03347465203836564,0.10104452996151725,0.09607978409236695,-0.09991087200050205,-0.10104452996151725,0.41375887915053383,0.5847103395963799,0.4992346093734569,0.905145684442001,0.8625844759237794,0.13954298591509157,0.09485431555799895
p22,5,C08_SIX_VIEW_SUPPORT_MEDIAN,0.05934519340923178,0.07744096695200953,0.06839308018062062,0.10015393073117096,0.09071281392714858,-0.0957846094021968,-0.10015393073117096,0.45489257477269274,0.613413500258731,0.5341530375157119,0.9042550852116548,0.857217505758561,0.14366924851339682,0.09574491478834524
p22,5,C09_DUAL_SPARSE_SNF10,-0.0619452877793214,-0.020646620531848958,-0.04129595415558518,0.14351841671247934,0.17532830944332944,-0.1794695410386044,-0.14351841671247934,0.33360209358413956,0.5153259127748725,0.42446400317950606,0.9476195711929631,0.9418330012747419,0.05998431687698923,0.05238042880703686
p22,5,C10_DUAL_MEAN_SPATIAL05,0.0849461953239351,0.09539999005972577,0.09017309269183038,0.10217702034084664,0.0990883998831742,-0.10381876871207815,-0.10217702034084664,0.48049357668739606,0.6313725233664472,0.5559330500269216,0.9062781748213304,0.8655930917145866,0.13563508920351547,0.09372182517866956
p22,5,C11_DUAL_MEAN_SPATIAL10,0.08858546092644559,0.09936131320613495,0.09397338706629021,0.10368334249587685,0.10021281130425264,-0.10492151216774598,-0.10368334249587685,0.48413284228990655,0.6353338465128564,0.5597333444013814,0.9077844969763607,0.8667175031356651,0.13453234574784764,0.09221550302363934
p22,6,C00_G04_H05_CONFIRMED,0.01677312145303933,0.05470264734899921,0.03573788440101927,0.0925563496426608,0.07727778983928957,-0.08195762397893203,-0.0925563496426608,0.4095243408998225,0.5876923466461128,0.49860834377296764,0.8959208356239692,0.8429703038051719,0.158405472731678,0.10407916437603082
p22,6,C01_G00_H05,0.013449684577517829,0.05871930450773899,0.03608449454262841,0.11256734469488727,0.11118710186168668,-0.11458845730883233,-0.11256734469488727,0.406200904024301,0.5917090038048526,0.4989549539145768,0.9159318306761957,0.876879615827569,0.1257746394017777,0.08406816932380434
p22,6,C02_DUAL_ARITHMETIC_MEAN,0.049479192999962895,0.07664793209487208,0.06306356254741752,0.10635514018691594,0.09798214209916023,-0.10294960298215852,-0.10635514018691594,0.44223041244674605,0.6096376313919857,0.5259340219193659,0.9097196261682243,0.8636746560650426,0.1374134937284515,0.09028037383177567
p22,6,C03_DUAL_ELEMENTWISE_MAX,0.060025389768304016,0.07871710107713559,0.06937124542271977,0.09642660802638814,0.08419535211973117,-0.08951787544381254,-0.09642660802638814,0.45277660921508717,0.6117068003742492,0.5322417047946681,0.8997910940076965,0.8498878660856135,0.15084522126679747,0.10020890599230348
p22,6,C04_DUAL_ELEMENTWISE_MIN,0.043632612479090394,0.07370830036817655,0.058670456423633444,0.12614623419461246,0.14434039446800606,-0.14538518368408074,-0.12614623419461246,0.43638383192587354,0.6066979996652901,0.5215409157955818,0.9295107201759208,0.9100329084338884,0.09497791302652928,0.07048927982407915
p22,6,C05_DUAL_HARMONIC_INTERSECTION,0.04116245910816613,0.07261806211455502,0.0568902606113606,0.12372732270478293,0.14022560448205335,-0.141800318945894,-0.12372732270478293,0.4339136785549493,0.6056077614116686,0.519760719983309,0.9270918086860913,0.9059181184479357,0.09856277776471602,0.07290819131390869
p22,6,C06_DUAL_ROW_STOCHASTIC_MEAN,0.0777544600580396,0.09110292014287458,0.08442869010045706,0.10554150632215509,0.10007946451409677,-0.10466215204685297,-0.10554150632215509,0.47050567950482275,0.6240926194399882,0.5472991494724054,0.9089059923034635,0.8657719784799791,0.13570094466375704,0.09109400769653653
p22,6,C07_DUAL_LOCAL_RELIABILITY,0.015142896514868165,0.057623977435651064,0.03638343697525959,0.10590434304562946,0.0979737234007042,-0.10240762301250272,-0.10590434304562946,0.4078941159616513,0.5906136767327647,0.49925389634720796,0.9092688290269378,0.8636662373665865,0.1379554736981073,0.09073117097306216
p22,6,C08_SIX_VIEW_SUPPORT_MEDIAN,0.033451618768490954,0.06719175511033648,0.050321686939413746,0.10660802638812539,0.0981583142883442,-0.10292320207265332,-0.10660802638812539,0.4262028382152741,0.6001814544074501,0.5131921463113621,0.9099725123694338,0.8638508282542265,0.1374398946379567,0.09002748763056623
p22,6,C09_DUAL_SPARSE_SNF10,-0.06265657709344619,-0.03774784826016486,-0.050202212676805524,0.1436503573391974,0.17769286532967443,-0.181214367240379,-0.1436503573391974,0.33009464235333696,0.49524185103694873,0.41266824669514285,0.9470148433205058,0.9433853792955568,0.05914872947023101,0.052985156679494216
p22,6,C10_DUAL_MEAN_SPATIAL05,0.08121121906466722,0.09539149413306891,0.08830135659886806,0.10604727872457398,0.10389921686100867,-0.10857957729281348,-0.10604727872457398,0.47396243851145037,0.6283811934301825,0.5511718159708164,0.9094117647058824,0.869591730826891,0.13178351941779654,0.09058823529411764
p22,6,C11_DUAL_MEAN_SPATIAL10,0.08748861207064751,0.09968039859141209,0.0935845053310298,0.1064540956569544,0.10706593656465069,-0.11161891592644005,-0.1064540956569544,0.48023983151743066,0.6326700978885257,0.5564549647029782,0.9098185816382628,0.872758450530533,0.12874418078416996,0.09018141836173721
p22,7,C00_G04_H05_CONFIRMED,0.053438069370537744,0.07789427062906407,0.06566616999980096,0.1105442550852116,0.10109866639484388,-0.10674741544709304,-0.1105442550852116,0.45307708534032387,0.6142439836786321,0.533660534509478,0.9005827377680043,0.8490723250659653,0.15144152311606207,0.09941726223199565
p22,7,C01_G00_H05,0.05040527728861732,0.0806472217655203,0.06552624952706881,0.1307531610775151,0.13833821842755278,-0.1423051000278725,-0.1307531610775151,0.45004429325840345,0.6169969348150883,0.5335206140367459,0.9207916437603079,0.8863118770986742,0.1158838385352826,0.07920835623969213
p22,7,C02_DUAL_ARITHMETIC_MEAN,0.06000709601899179,0.0868769971649418,0.07344204659196679,0.12327652556349644,0.12263170542846091,-0.12786900035335008,-0.12327652556349644,0.4596461119887779,0.6232267102145098,0.5414364111016439,0.9133150082462892,0.8706053640995823,0.13031993820980503,0.0866849917537108
p22,7,C03_DUAL_ELEMENTWISE_MAX,0.06016572966640604,0.08407867508738087,0.07212220237689343,0.11504123144584932,0.1083152594613912,-0.11379098957010941,-0.11504123144584932,0.45980474563619217,0.6204283881369489,0.5401165668865705,0.9050797141286421,0.8562889181325126,0.1443979489930457,0.09492028587135792
p22,7,C04_DUAL_ELEMENTWISE_MIN,0.02726209838901167,0.0653264602878928,0.04629427933845226,0.14222100054975262,0.167092829902314,-0.16750864453301492,-0.14222100054975262,0.4269011143587978,0.6016761733374608,0.5142886438481293,0.9322594832325454,0.9150664885734354,0.09068029403014019,0.06774051676745463
p22,7,C05_DUAL_HARMONIC_INTERSECTION,0.026273241540936354,0.06546962594790073,0.045871433744418544,0.1414513468938977,0.1660181035446059,-0.16638470950273304,-0.1414513468938977,0.4259122575107225,0.6018193389974688,0.5138657982540956,0.9314898295766905,0.9139917622157273,0.09180422906042209,0.06851017042330954
p22,7,C06_DUAL_ROW_STOCHASTIC_MEAN,0.07751669318181115,0.09515687488782654,0.08633678403481887,0.1210665200659703,0.12437690354515107,-0.12948878117695545,-0.1210665200659703,0.4771557091515973,0.6315065879373946,0.5543311485444959,0.911105002748763,0.8723505622162725,0.12870015738619967,0.08889499725123695
p22,7,C07_DUAL_LOCAL_RELIABILITY,0.07115770122620202,0.09158551257613368,0.0813716069011679,0.12412314458493678,0.12633324633657494,-0.13119343908036207,-0.12412314458493678,0.47079671719598815,0.6279352256257017,0.549365971410845,0.9141616272677295,0.8743069050076964,0.12699549948279304,0.08583837273227046
