dataset,max,mean,median,metric,min,n_seeds,sd,variant
p22,0.7307518163223734,0.7168574135013962,0.711615837510496,spatial_cluster_moran_mean,0.7075003574363062,5,0.010501809488744514,UNIFORM_WITHIN
p22,0.29984303833688514,0.2906745835093081,0.2957267472263438,spatial_cluster_geary_mean,0.277703033756211,5,0.009998535945521738,UNIFORM_WITHIN
p22,0.22789120269682472,0.2091629512831666,0.21688777729447584,boundary_disagreement,0.18647373858199212,5,0.01915858870751635,UNIFORM_WITHIN
p22,0.10329968482255936,0.09783680438995361,0.09730134159326553,embedding_silhouette,0.09256178140640259,5,0.0038728257723096753,UNIFORM_WITHIN
p22,3.9536566284251773,3.666964219583794,3.656683115147443,embedding_davies_bouldin,3.338291363161182,5,0.22147920561750925,UNIFORM_WITHIN
p22,47.46167122386396,45.41423181928694,45.13825701735914,runtime_seconds,44.398091869428754,5,1.1866695535155762,UNIFORM_WITHIN
p22,1367.87158203125,1367.87158203125,1367.87158203125,gpu_peak_allocated_mib,1367.87158203125,5,0.0,UNIFORM_WITHIN
p22,1474.0,1474.0,1474.0,gpu_peak_reserved_mib,1474.0,5,0.0,UNIFORM_WITHIN
p22,1431.68359375,1431.68359375,1431.68359375,cpu_peak_rss_mib,1431.68359375,5,0.0,UNIFORM_WITHIN
p22,0.47553753886109396,0.4565315191965077,0.46066878748299867,ari,0.43216038586838257,5,0.01950333827650363,UNIFORM_CROSS
p22,0.6023789057607789,0.5885761937668263,0.5917797092751025,nmi,0.5690438038967492,5,0.0140070495345415,UNIFORM_CROSS
p22,0.6016821475293319,0.5878575385648335,0.5910639810794766,ami,0.5682956760906474,5,0.01402784317485184,UNIFORM_CROSS
p22,0.5570592241492146,0.5405287846446486,0.5448383183268241,fmi,0.5185652082014707,5,0.01757998496963881,UNIFORM_CROSS
p22,0.6034936272456963,0.5911705255874037,0.5925222655705756,homogeneity,0.5748450322956075,5,0.011477616254621648,UNIFORM_CROSS
p22,0.602378905760779,0.5885761937668263,0.5917797092751025,v_measure,0.5690438038967494,5,0.014007049534541467,UNIFORM_CROSS
p22,0.5928858417508336,0.5718337059066384,0.5870639468484165,hungarian_macro_f1,0.5385547542463329,5,0.02632053895092293,UNIFORM_CROSS
p22,0.6138223653749875,0.6062343268508972,0.6096463366537755,hungarian_weighted_f1,0.5923699697676035,5,0.00872854975548516,UNIFORM_CROSS
p22,0.6337296590247927,0.6102948298687586,0.6304228947661366,hungarian_balanced_accuracy,0.5764187404282309,5,0.02917377680808265,UNIFORM_CROSS
p22,0.8737290669856459,0.867205850369726,0.8672792518486299,spatial_neighbor_agreement,0.8616586015658982,5,0.004793970543295205,UNIFORM_CROSS
p22,0.8287403368618903,0.8255865015363402,0.8271957608831899,spatial_cluster_moran_mean,0.8211357094741252,5,0.003532483075602431,UNIFORM_CROSS
p22,0.18532433213366245,0.18124276401378672,0.179340203957599,spatial_cluster_geary_mean,0.1784086630294881,5,0.003229853618481686,UNIFORM_CROSS
p22,0.13834139843410176,0.13279414963027403,0.13272074815137014,boundary_disagreement,0.1262709330143541,5,0.004793970543295205,UNIFORM_CROSS
p22,0.1086246594786644,0.10068011730909347,0.0986061543226242,embedding_silhouette,0.09690212458372116,5,0.004654105323453384,UNIFORM_CROSS
p22,2.7572116396053805,2.6096750243911884,2.539282409865418,embedding_davies_bouldin,2.4926220047391485,5,0.12909565283775365,UNIFORM_CROSS
p22,47.50102870725095,46.72379203177989,46.54358201287687,runtime_seconds,46.23065558820963,5,0.517330857189681,UNIFORM_CROSS
p22,1439.71533203125,1439.71533203125,1439.71533203125,gpu_peak_allocated_mib,1439.71533203125,5,0.0,UNIFORM_CROSS
p22,1514.0,1514.0,1514.0,gpu_peak_reserved_mib,1514.0,5,0.0,UNIFORM_CROSS
p22,1431.68359375,1431.68359375,1431.68359375,cpu_peak_rss_mib,1431.68359375,5,0.0,UNIFORM_CROSS
p22,0.41543206906239394,0.3849273420755613,0.4047060072260543,ari,0.33207465942578973,5,0.03632754829546779,UNIFORM_ALL
p22,0.547457088047036,0.536092339437782,0.5377867618941556,nmi,0.5144380531472593,5,0.012874536638816938,UNIFORM_ALL
p22,0.5466422835419742,0.5352478480657545,0.5369541821834218,ami,0.5135327009660309,5,0.012910444856309279,UNIFORM_ALL
p22,0.513748550084374,0.4939998211317766,0.5048985011672265,fmi,0.46083608109490776,5,0.022684960016076998,UNIFORM_ALL
p22,0.5361679569996759,0.5195668354108939,0.5266015968415307,homogeneity,0.48720781356173887,5,0.01962312813508626,UNIFORM_ALL
p22,0.547457088047036,0.536092339437782,0.5377867618941556,v_measure,0.5144380531472593,5,0.012874536638816938,UNIFORM_ALL
p22,0.5193765263353094,0.5016871799328543,0.5127903265381879,hungarian_macro_f1,0.44626911741548625,5,0.031134246345445683,UNIFORM_ALL
p22,0.5869321574721262,0.5554380314661793,0.5816736406518446,hungarian_weighted_f1,0.5072209342567552,5,0.03907668238084126,UNIFORM_ALL
p22,0.5799492036087242,0.5449754222308683,0.5474936970262413,hungarian_balanced_accuracy,0.49511006604102636,5,0.030910937490483098,UNIFORM_ALL
p22,0.8409974445411048,0.8300742170508917,0.8278735319704219,spatial_neighbor_agreement,0.8195546976946498,5,0.009451715906518386,UNIFORM_ALL
p22,0.7713078486182291,0.7618937369126364,0.7620948022753166,spatial_cluster_moran_mean,0.752970514275825,5,0.007517824063288292,UNIFORM_ALL
p22,0.25872205756328986,0.24722944563718469,0.24624064419092673,spatial_cluster_geary_mean,0.2370721016869885,5,0.008709276768158112,UNIFORM_ALL
p22,0.18044530230535016,0.16992578294910832,0.1721264680295781,boundary_disagreement,0.1590025554588952,5,0.009451715906518386,UNIFORM_ALL
p22,0.07371500134468079,0.06945067942142487,0.06997013092041016,embedding_silhouette,0.06356468796730042,5,0.0038831112419585225,UNIFORM_ALL
p22,2.924454973393223,2.8536695363538622,2.8701733930300555,embedding_davies_bouldin,2.722522380788574,5,0.07858502271579622,UNIFORM_ALL
p22,44.35822405107319,43.45244649872184,43.46383190155029,runtime_seconds,42.51706747338176,5,0.6800839358285361,UNIFORM_ALL
p22,1295.87158203125,1295.87158203125,1295.87158203125,gpu_peak_allocated_mib,1295.87158203125,5,0.0,UNIFORM_ALL
p22,1400.0,1400.0,1400.0,gpu_peak_reserved_mib,1400.0,5,0.0,UNIFORM_ALL
p22,1431.68359375,1431.68359375,1431.68359375,cpu_peak_rss_mib,1431.68359375,5,0.0,UNIFORM_ALL
