dataset,hungarian_f1,seed,true_domain,variant
p22,0.0,2,L4,DROP_MOD2_RECON
p22,0.0,2,L5,DROP_MOD2_RECON
p22,0.5486798679867987,2,L6a/b,DROP_MOD2_RECON
p22,0.7278911564625851,2,VL,DROP_MOD2_RECON
p22,0.8233782915863841,2,ccg/aco,DROP_MOD2_RECON
p22,0.2178791169019182,2,others,DROP_MOD2_RECON
p22,0.3600120809423136,3,ACB,DROP_MOD2_RECON
p22,0.3903363334912364,3,CP,DROP_MOD2_RECON
p22,0.5190999476713762,3,L1-L3,DROP_MOD2_RECON
p22,0.0,3,L4,DROP_MOD2_RECON
p22,0.06981818181818182,3,L5,DROP_MOD2_RECON
p22,0.2438732815301853,3,L6a/b,DROP_MOD2_RECON
p22,0.6996466431095406,3,VL,DROP_MOD2_RECON
p22,0.7969639468690701,3,ccg/aco,DROP_MOD2_RECON
p22,0.45647558386411896,3,others,DROP_MOD2_RECON
p22,0.48079957916885846,4,ACB,DROP_MOD2_RECON
p22,0.539829853054911,4,CP,DROP_MOD2_RECON
p22,0.6137123745819398,4,L1-L3,DROP_MOD2_RECON
p22,0.0035398230088495575,4,L4,DROP_MOD2_RECON
p22,0.38507462686567173,4,L5,DROP_MOD2_RECON
p22,0.0,4,L6a/b,DROP_MOD2_RECON
p22,0.7081967213114755,4,VL,DROP_MOD2_RECON
p22,0.8205128205128205,4,ccg/aco,DROP_MOD2_RECON
p22,0.43181181741809016,4,others,DROP_MOD2_RECON
p22,0.35692574902301344,0,ACB,DROP_CORR1
p22,0.6438631790744467,0,CP,DROP_CORR1
p22,0.55324790101635,0,L1-L3,DROP_CORR1
p22,0.3670150987224158,0,L4,DROP_CORR1
p22,0.0,0,L5,DROP_CORR1
p22,0.44806392132759676,0,L6a/b,DROP_CORR1
p22,0.6647230320699707,0,VL,DROP_CORR1
p22,0.75045759609518,0,ccg/aco,DROP_CORR1
p22,0.2579750346740638,0,others,DROP_CORR1
p22,0.3788927335640138,1,ACB,DROP_CORR1
p22,0.6119402985074627,1,CP,DROP_CORR1
p22,0.6750376695128076,1,L1-L3,DROP_CORR1
p22,0.0,1,L4,DROP_CORR1
p22,0.07977606717984605,1,L5,DROP_CORR1
p22,0.43978730059430726,1,L6a/b,DROP_CORR1
p22,0.6984126984126984,1,VL,DROP_CORR1
p22,0.7327887981330221,1,ccg/aco,DROP_CORR1
p22,0.29053646775165765,1,others,DROP_CORR1
p22,0.3882000855066267,2,ACB,DROP_CORR1
p22,0.6140189776553413,2,CP,DROP_CORR1
p22,0.54176072234763,2,L1-L3,DROP_CORR1
p22,0.3478260869565218,2,L4,DROP_CORR1
p22,0.0032626427406199023,2,L5,DROP_CORR1
p22,0.014673514306676448,2,L6a/b,DROP_CORR1
p22,0.6791277258566978,2,VL,DROP_CORR1
p22,0.7468430547203848,2,ccg/aco,DROP_CORR1
p22,0.43675927724888286,2,others,DROP_CORR1
p22,0.38124452234881684,3,ACB,DROP_CORR1
p22,0.672561323445522,3,CP,DROP_CORR1
p22,0.49438202247191004,3,L1-L3,DROP_CORR1
p22,0.3425531914893617,3,L4,DROP_CORR1
p22,0.00801924619085806,3,L5,DROP_CORR1
p22,0.019688269073010665,3,L6a/b,DROP_CORR1
p22,0.6962025316455696,3,VL,DROP_CORR1
p22,0.7791063561988673,3,ccg/aco,DROP_CORR1
p22,0.4364640883977901,3,others,DROP_CORR1
p22,0.04174820613176778,4,ACB,DROP_CORR1
p22,0.6312014345487149,4,CP,DROP_CORR1
p22,0.50747621205256,4,L1-L3,DROP_CORR1
p22,0.33537832310838445,4,L4,DROP_CORR1
p22,0.006541291905151267,4,L5,DROP_CORR1
p22,0.4322178105501985,4,L6a/b,DROP_CORR1
p22,0.6863905325443787,4,VL,DROP_CORR1
p22,0.738238841978287,4,ccg/aco,DROP_CORR1
p22,0.4024560424225509,4,others,DROP_CORR1
p22,0.531850353892821,0,ACB,DROP_CORR2
p22,0.8003165391717224,0,CP,DROP_CORR2
p22,0.6778017241379309,0,L1-L3,DROP_CORR2
p22,0.42358078602620086,0,L4,DROP_CORR2
p22,0.3798024149286498,0,L5,DROP_CORR2
p22,0.7025160335471139,0,L6a/b,DROP_CORR2
p22,0.0,0,VL,DROP_CORR2
p22,0.8097826086956522,0,ccg/aco,DROP_CORR2
p22,0.4325551232166017,0,others,DROP_CORR2
p22,0.6012918379330594,1,ACB,DROP_CORR2
p22,0.821917808219178,1,CP,DROP_CORR2
p22,0.6851134477033758,1,L1-L3,DROP_CORR2
p22,0.41456016177957533,1,L4,DROP_CORR2
p22,0.345360824742268,1,L5,DROP_CORR2
p22,0.60703933747412,1,L6a/b,DROP_CORR2
p22,0.650137741046832,1,VL,DROP_CORR2
p22,0.7965242577842143,1,ccg/aco,DROP_CORR2
p22,0.46363925055573196,1,others,DROP_CORR2
p22,0.5855555555555556,2,ACB,DROP_CORR2
p22,0.8315301391035549,2,CP,DROP_CORR2
p22,0.6659230340211935,2,L1-L3,DROP_CORR2
p22,0.4142538975501114,2,L4,DROP_CORR2
p22,0.0,2,L5,DROP_CORR2
p22,0.675588371019843,2,L6a/b,DROP_CORR2
p22,0.06839622641509434,2,VL,DROP_CORR2
p22,0.81419624217119,2,ccg/aco,DROP_CORR2
p22,0.4884856943475227,2,others,DROP_CORR2
p22,0.6106246351430239,3,ACB,DROP_CORR2
p22,0.8089238845144358,3,CP,DROP_CORR2
p22,0.6790393013100438,3,L1-L3,DROP_CORR2
p22,0.44739756367663347,3,L4,DROP_CORR2
p22,0.35156771180787194,3,L5,DROP_CORR2
p22,0.6880081300813009,3,L6a/b,DROP_CORR2
p22,0.0,3,VL,DROP_CORR2
p22,0.8168624740843125,3,ccg/aco,DROP_CORR2
p22,0.47642834842335313,3,others,DROP_CORR2
p22,0.5540691192865106,4,ACB,DROP_CORR2
p22,0.8070356958096224,4,CP,DROP_CORR2
p22,0.6896168795113825,4,L1-L3,DROP_CORR2
p22,0.42982456140350883,4,L4,DROP_CORR2
p22,0.5643564356435643,4,L5,DROP_CORR2
p22,0.0,4,L6a/b,DROP_CORR2
p22,0.6333333333333333,4,VL,DROP_CORR2
p22,0.7977126518942101,4,ccg/aco,DROP_CORR2
p22,0.5976014289359531,4,others,DROP_CORR2
p22,0.5532859680284192,0,ACB,UNIFORM_WITHIN
p22,0.7231467473524962,0,CP,UNIFORM_WITHIN
p22,0.6687898089171974,0,L1-L3,UNIFORM_WITHIN
p22,0.4311377245508982,0,L4,UNIFORM_WITHIN
p22,0.4341199606686332,0,L5,UNIFORM_WITHIN
p22,0.0017361111111111108,0,L6a/b,UNIFORM_WITHIN
p22,0.6028985507246377,0,VL,UNIFORM_WITHIN
p22,0.7804175665946723,0,ccg/aco,UNIFORM_WITHIN
p22,0.45414294750158124,0,others,UNIFORM_WITHIN
p22,0.015178050204319905,1,ACB,UNIFORM_WITHIN
p22,0.7945736434108528,1,CP,UNIFORM_WITHIN
p22,0.6807817589576547,1,L1-L3,UNIFORM_WITHIN
p22,0.4108352144469526,1,L4,UNIFORM_WITHIN
p22,0.003127443315089914,1,L5,UNIFORM_WITHIN
p22,0.706605222734255,1,L6a/b,UNIFORM_WITHIN
p22,0.5860215053763442,1,VL,UNIFORM_WITHIN
p22,0.7489878542510122,1,ccg/aco,UNIFORM_WITHIN
p22,0.48277174947648965,1,others,UNIFORM_WITHIN
p22,0.5525394045534151,2,ACB,UNIFORM_WITHIN
p22,0.7266208544965642,2,CP,UNIFORM_WITHIN
p22,0.6844919786096256,2,L1-L3,UNIFORM_WITHIN
p22,0.42622950819672134,2,L4,UNIFORM_WITHIN
p22,0.4260700389105058,2,L5,UNIFORM_WITHIN
p22,0.0,2,L6a/b,UNIFORM_WITHIN
p22,0.6297376093294461,2,VL,UNIFORM_WITHIN
p22,0.7839549612948629,2,ccg/aco,UNIFORM_WITHIN
p22,0.40356083086053407,2,others,UNIFORM_WITHIN
p22,0.6030465949820788,3,ACB,UNIFORM_WITHIN
p22,0.7468123861566485,3,CP,UNIFORM_WITHIN
p22,0.7013123359580052,3,L1-L3,UNIFORM_WITHIN
p22,0.010135135135135134,3,L4,UNIFORM_WITHIN
p22,0.3359580052493438,3,L5,UNIFORM_WITHIN
p22,0.6781496062992127,3,L6a/b,UNIFORM_WITHIN
p22,0.6149253731343284,3,VL,UNIFORM_WITHIN
p22,0.7689075630252101,3,ccg/aco,UNIFORM_WITHIN
p22,0.448966613672496,3,others,UNIFORM_WITHIN
p22,0.5146198830409356,4,ACB,UNIFORM_WITHIN
p22,0.6992366412213741,4,CP,UNIFORM_WITHIN
p22,0.3769028871391077,4,L1-L3,UNIFORM_WITHIN
p22,0.41219512195121955,4,L4,UNIFORM_WITHIN
p22,0.003215434083601286,4,L5,UNIFORM_WITHIN
p22,0.6837186424003936,4,L6a/b,UNIFORM_WITHIN
p22,0.6017699115044248,4,VL,UNIFORM_WITHIN
p22,0.7840342124019957,4,ccg/aco,UNIFORM_WITHIN
p22,0.4144437215354587,4,others,UNIFORM_WITHIN
p22,0.5650224215246636,0,ACB,UNIFORM_CROSS
p22,0.831773336706299,0,CP,UNIFORM_CROSS
p22,0.7098530212302667,0,L1-L3,UNIFORM_CROSS
p22,0.4237461617195497,0,L4,UNIFORM_CROSS
p22,0.34285714285714286,0,L5,UNIFORM_CROSS
p22,0.7123958843704067,0,L6a/b,UNIFORM_CROSS
p22,0.0,0,VL,UNIFORM_CROSS
p22,0.8361581920903954,0,ccg/aco,UNIFORM_CROSS
p22,0.4251866277182733,0,others,UNIFORM_CROSS
p22,0.596574128765505,1,ACB,UNIFORM_CROSS
p22,0.833290783763084,1,CP,UNIFORM_CROSS
p22,0.7012425715829281,1,L1-L3,UNIFORM_CROSS
p22,0.4136504653567735,1,L4,UNIFORM_CROSS
p22,0.0,1,L5,UNIFORM_CROSS
p22,0.7349643221202855,1,L6a/b,UNIFORM_CROSS
p22,0.6408839779005524,1,VL,UNIFORM_CROSS
p22,0.8201438848920862,1,ccg/aco,UNIFORM_CROSS
p22,0.5952224413762874,1,others,UNIFORM_CROSS
p22,0.6226635514018691,2,ACB,UNIFORM_CROSS
p22,0.8404227893787058,2,CP,UNIFORM_CROSS
p22,0.6879120879120879,2,L1-L3,UNIFORM_CROSS
p22,0.42229367631296894,2,L4,UNIFORM_CROSS
p22,0.0,2,L5,UNIFORM_CROSS
p22,0.7211822660098521,2,L6a/b,UNIFORM_CROSS
p22,0.6388888888888888,2,VL,UNIFORM_CROSS
p22,0.8176555716353112,2,ccg/aco,UNIFORM_CROSS
p22,0.5815918185860383,2,others,UNIFORM_CROSS
p22,0.6063132817153067,3,ACB,UNIFORM_CROSS
p22,0.8352881183069862,3,CP,UNIFORM_CROSS
p22,0.6898047722342732,3,L1-L3,UNIFORM_CROSS
p22,0.4316546762589928,3,L4,UNIFORM_CROSS
p22,0.34293552812071326,3,L5,UNIFORM_CROSS
p22,0.7238578680203045,3,L6a/b,UNIFORM_CROSS
p22,0.0,3,VL,UNIFORM_CROSS
p22,0.8265734265734266,3,ccg/aco,UNIFORM_CROSS
p22,0.4769375588327581,3,others,UNIFORM_CROSS
p22,0.5751121076233184,4,ACB,UNIFORM_CROSS
p22,0.8323139653414883,4,CP,UNIFORM_CROSS
p22,0.6845270639693821,4,L1-L3,UNIFORM_CROSS
p22,0.43861490031479533,4,L4,UNIFORM_CROSS
p22,0.0,4,L5,UNIFORM_CROSS
p22,0.7287449392712549,4,L6a/b,UNIFORM_CROSS
p22,0.6353591160220995,4,VL,UNIFORM_CROSS
p22,0.8162083936324167,4,ccg/aco,UNIFORM_CROSS
p22,0.5726950354609929,4,others,UNIFORM_CROSS
p22,0.5912743972445466,0,ACB,UNIFORM_ALL
p22,0.8175182481751824,0,CP,UNIFORM_ALL
p22,0.6708004509582863,0,L1-L3,UNIFORM_ALL
p22,0.4169453734671126,0,L4,UNIFORM_ALL
p22,0.4118203309692672,0,L5,UNIFORM_ALL
p22,0.0017730496453900709,0,L6a/b,UNIFORM_ALL
p22,0.6390532544378699,0,VL,UNIFORM_ALL
p22,0.76657824933687,0,ccg/aco,UNIFORM_ALL
p22,0.3586253827832596,0,others,UNIFORM_ALL
p22,0.5873476494486362,1,ACB,UNIFORM_ALL
p22,0.8088657105606258,1,CP,UNIFORM_ALL
p22,0.6662870159453304,1,L1-L3,UNIFORM_ALL
p22,0.40985442329227323,1,L4,UNIFORM_ALL
p22,0.0,1,L5,UNIFORM_ALL
p22,0.718034617532105,1,L6a/b,UNIFORM_ALL
p22,0.08647140864714087,1,VL,UNIFORM_ALL
p22,0.768729641693811,1,ccg/aco,UNIFORM_ALL
p22,0.5643137254901961,1,others,UNIFORM_ALL
p22,0.5973271353864031,2,ACB,UNIFORM_ALL
p22,0.8098095486564049,2,CP,UNIFORM_ALL
p22,0.6533409480296973,2,L1-L3,UNIFORM_ALL
p22,0.42276422764227645,2,L4,UNIFORM_ALL
p22,0.3971920289855072,2,L5,UNIFORM_ALL
p22,0.001813236627379873,2,L6a/b,UNIFORM_ALL
p22,0.0,2,VL,UNIFORM_ALL
p22,0.7637795275590551,2,ccg/aco,UNIFORM_ALL
p22,0.3703954038526529,2,others,UNIFORM_ALL
p22,0.5868405453467694,3,ACB,UNIFORM_ALL
p22,0.8124191461836998,3,CP,UNIFORM_ALL
p22,0.6497403346797461,3,L1-L3,UNIFORM_ALL
p22,0.42626728110599077,3,L4,UNIFORM_ALL
p22,0.0,3,L5,UNIFORM_ALL
p22,0.713734142305571,3,L6a/b,UNIFORM_ALL
p22,0.08310249307479224,3,VL,UNIFORM_ALL
p22,0.7706302794022092,3,ccg/aco,UNIFORM_ALL
p22,0.5723787167449139,3,others,UNIFORM_ALL
p22,0.5939323220536756,4,ACB,UNIFORM_ALL
p22,0.8135064935064935,4,CP,UNIFORM_ALL
p22,0.6640226628895184,4,L1-L3,UNIFORM_ALL
p22,0.43757159221076747,4,L4,UNIFORM_ALL
p22,0.0,4,L5,UNIFORM_ALL
p22,0.7158469945355191,4,L6a/b,UNIFORM_ALL
p22,0.09065155807365438,4,VL,UNIFORM_ALL
p22,0.768125408229915,4,ccg/aco,UNIFORM_ALL
p22,0.5764381402679276,4,others,UNIFORM_ALL
