bh_fdr_q_value,channel,dataset,domain,domain_mean,domain_median,domain_n,epsilon_squared,kruskal_h,n_domains,n_observations,p_value,seed
1.2856015885661766e-12,rna_spatial_attention,placenta,STB-progenitor,0.3456481040455401,0.34221169352531433,40,0.04052314139875038,75.94422959073563,10,1662,1.0284812708525148e-12,0
1.2856015885661766e-12,rna_spatial_attention,placenta,vCTB,0.4254237753275323,0.40104177594184875,438,0.04052314139875038,75.94422959073563,10,1662,1.0284812708525148e-12,0
1.2856015885661766e-12,rna_feature_attention,placenta,EVT,0.5848451312315666,0.6331108808517456,59,0.04052314139874983,75.94422959073472,10,1662,1.0284812708529413e-12,0
1.2856015885661766e-12,rna_feature_attention,placenta,EVT-progenitor,0.6049503574245855,0.6290339231491089,19,0.04052314139874983,75.94422959073472,10,1662,1.0284812708529413e-12,0
1.2856015885661766e-12,rna_feature_attention,placenta,Endothelial,0.4158651383839688,0.4160827696323395,53,0.04052314139874983,75.94422959073472,10,1662,1.0284812708529413e-12,0
1.2856015885661766e-12,rna_feature_attention,placenta,Erythroblasts,0.5285077439621091,0.5655445456504822,24,0.04052314139874983,75.94422959073472,10,1662,1.0284812708529413e-12,0
1.2856015885661766e-12,rna_feature_attention,placenta,FIB1,0.5964047622222167,0.6228407025337219,104,0.04052314139874983,75.94422959073472,10,1662,1.0284812708529413e-12,0
1.2856015885661766e-12,rna_feature_attention,placenta,FIB2,0.5552011824317642,0.5764271020889282,347,0.04052314139874983,75.94422959073472,10,1662,1.0284812708529413e-12,0
1.2856015885661766e-12,rna_feature_attention,placenta,Hofbauer cells,0.5010476004911794,0.5400655269622803,225,0.04052314139874983,75.94422959073472,10,1662,1.0284812708529413e-12,0
1.2856015885661766e-12,rna_feature_attention,placenta,STB,0.6138476045543682,0.637256920337677,353,0.04052314139874983,75.94422959073472,10,1662,1.0284812708529413e-12,0
1.2856015885661766e-12,rna_feature_attention,placenta,STB-progenitor,0.6543518895283341,0.6577882766723633,40,0.04052314139874983,75.94422959073472,10,1662,1.0284812708529413e-12,0
1.2856015885661766e-12,rna_feature_attention,placenta,vCTB,0.574576223477483,0.5989582538604736,438,0.04052314139874983,75.94422959073472,10,1662,1.0284812708529413e-12,0
5.6923541084130406e-05,modality2_spatial_attention,placenta,EVT,0.5097448179277323,0.5133615136146545,59,0.015840003562139236,35.16768588465402,10,1662,5.565857350448306e-05,0
5.6923541084130406e-05,modality2_spatial_attention,placenta,EVT-progenitor,0.4765266085925855,0.4786013662815094,19,0.015840003562139236,35.16768588465402,10,1662,5.565857350448306e-05,0
5.6923541084130406e-05,modality2_spatial_attention,placenta,Endothelial,0.49882800286670903,0.5017489194869995,53,0.015840003562139236,35.16768588465402,10,1662,5.565857350448306e-05,0
5.6923541084130406e-05,modality2_spatial_attention,placenta,Erythroblasts,0.498763844370842,0.4980897754430771,24,0.015840003562139236,35.16768588465402,10,1662,5.565857350448306e-05,0
5.6923541084130406e-05,modality2_spatial_attention,placenta,FIB1,0.4906654142989562,0.48936478793621063,104,0.015840003562139236,35.16768588465402,10,1662,5.565857350448306e-05,0
5.6923541084130406e-05,modality2_spatial_attention,placenta,FIB2,0.4947052371261443,0.495027631521225,347,0.015840003562139236,35.16768588465402,10,1662,5.565857350448306e-05,0
5.6923541084130406e-05,modality2_spatial_attention,placenta,Hofbauer cells,0.4944324787457784,0.493661105632782,225,0.015840003562139236,35.16768588465402,10,1662,5.565857350448306e-05,0
5.6923541084130406e-05,modality2_spatial_attention,placenta,STB,0.5027701411470138,0.5048421621322632,353,0.015840003562139236,35.16768588465402,10,1662,5.565857350448306e-05,0
5.6923541084130406e-05,modality2_spatial_attention,placenta,STB-progenitor,0.5051001593470573,0.504666656255722,40,0.015840003562139236,35.16768588465402,10,1662,5.565857350448306e-05,0
5.6923541084130406e-05,modality2_spatial_attention,placenta,vCTB,0.5055405505715984,0.5045160055160522,438,0.015840003562139236,35.16768588465402,10,1662,5.565857350448306e-05,0
5.6923541084130406e-05,modality2_feature_attention,placenta,EVT,0.49025518358764003,0.48663851618766785,59,0.015840003562139236,35.16768588465402,10,1662,5.565857350448306e-05,0
5.6923541084130406e-05,modality2_feature_attention,placenta,EVT-progenitor,0.5234733961130443,0.5213986039161682,19,0.015840003562139236,35.16768588465402,10,1662,5.565857350448306e-05,0
5.6923541084130406e-05,modality2_feature_attention,placenta,Endothelial,0.5011720033186786,0.4982510805130005,53,0.015840003562139236,35.16768588465402,10,1662,5.565857350448306e-05,0
5.6923541084130406e-05,modality2_feature_attention,placenta,Erythroblasts,0.5012361394862334,0.5019102096557617,24,0.015840003562139236,35.16768588465402,10,1662,5.565857350448306e-05,0
5.6923541084130406e-05,modality2_feature_attention,placenta,FIB1,0.5093345822623143,0.5106352269649506,104,0.015840003562139236,35.16768588465402,10,1662,5.565857350448306e-05,0
5.6923541084130406e-05,modality2_feature_attention,placenta,FIB2,0.5052947646774545,0.5049723386764526,347,0.015840003562139236,35.16768588465402,10,1662,5.565857350448306e-05,0
5.6923541084130406e-05,modality2_feature_attention,placenta,Hofbauer cells,0.5055675223138597,0.5063388347625732,225,0.015840003562139236,35.16768588465402,10,1662,5.565857350448306e-05,0
5.6923541084130406e-05,modality2_feature_attention,placenta,STB,0.4972298615546132,0.4951578676700592,353,0.015840003562139236,35.16768588465402,10,1662,5.565857350448306e-05,0
5.6923541084130406e-05,modality2_feature_attention,placenta,STB-progenitor,0.4948998339474201,0.49533332884311676,40,0.015840003562139236,35.16768588465402,10,1662,5.565857350448306e-05,0
5.6923541084130406e-05,modality2_feature_attention,placenta,vCTB,0.4944594518779075,0.49548399448394775,438,0.015840003562139236,35.16768588465402,10,1662,5.565857350448306e-05,0
7.966861170311995e-23,cross_omics_rna_attention,placenta,EVT,0.9281964201038166,0.9651767611503601,59,0.0714614066627821,127.05424380691602,10,1662,4.780116702187197e-23,1
7.966861170311995e-23,cross_omics_rna_attention,placenta,EVT-progenitor,0.861177384853363,0.852508544921875,19,0.0714614066627821,127.05424380691602,10,1662,4.780116702187197e-23,1
7.966861170311995e-23,cross_omics_rna_attention,placenta,Endothelial,0.9306983779061515,0.9544058442115784,53,0.0714614066627821,127.05424380691602,10,1662,4.780116702187197e-23,1
7.966861170311995e-23,cross_omics_rna_attention,placenta,Erythroblasts,0.92442836612463,0.933047890663147,24,0.0714614066627821,127.05424380691602,10,1662,4.780116702187197e-23,1
7.966861170311995e-23,cross_omics_rna_attention,placenta,FIB1,0.8795236910764987,0.8905878961086273,104,0.0714614066627821,127.05424380691602,10,1662,4.780116702187197e-23,1
7.966861170311995e-23,cross_omics_rna_attention,placenta,FIB2,0.8658849736111995,0.9067168831825256,347,0.0714614066627821,127.05424380691602,10,1662,4.780116702187197e-23,1
7.966861170311995e-23,cross_omics_rna_attention,placenta,Hofbauer cells,0.8978929187191858,0.9339194893836975,225,0.0714614066627821,127.05424380691602,10,1662,4.780116702187197e-23,1
7.966861170311995e-23,cross_omics_rna_attention,placenta,STB,0.8796755760992553,0.9165186882019043,353,0.0714614066627821,127.05424380691602,10,1662,4.780116702187197e-23,1
7.966861170311995e-23,cross_omics_rna_attention,placenta,STB-progenitor,0.8289831221103668,0.8304754197597504,40,0.0714614066627821,127.05424380691602,10,1662,4.780116702187197e-23,1
7.966861170311995e-23,cross_omics_rna_attention,placenta,vCTB,0.8636717256073538,0.8925945162773132,438,0.0714614066627821,127.05424380691602,10,1662,4.780116702187197e-23,1
7.966861170311995e-23,cross_omics_modality2_attention,placenta,EVT,0.07180357858601769,0.03482326120138168,59,0.0714614066627821,127.05424380691602,10,1662,4.780116702187197e-23,1
7.966861170311995e-23,cross_omics_modality2_attention,placenta,EVT-progenitor,0.13882261975423285,0.1474914699792862,19,0.0714614066627821,127.05424380691602,10,1662,4.780116702187197e-23,1
7.966861170311995e-23,cross_omics_modality2_attention,placenta,Endothelial,0.06930162316574803,0.04559420421719551,53,0.0714614066627821,127.05424380691602,10,1662,4.780116702187197e-23,1
7.966861170311995e-23,cross_omics_modality2_attention,placenta,Erythroblasts,0.07557163542757432,0.06695213541388512,24,0.0714614066627821,127.05424380691602,10,1662,4.780116702187197e-23,1
7.966861170311995e-23,cross_omics_modality2_attention,placenta,FIB1,0.1204763136875744,0.10941211134195328,104,0.0714614066627821,127.05424380691602,10,1662,4.780116702187197e-23,1
7.966861170311995e-23,cross_omics_modality2_attention,placenta,FIB2,0.13411502694974115,0.09328309446573257,347,0.0714614066627821,127.05424380691602,10,1662,4.780116702187197e-23,1
7.966861170311995e-23,cross_omics_modality2_attention,placenta,Hofbauer cells,0.10210708035777012,0.06608051061630249,225,0.0714614066627821,127.05424380691602,10,1662,4.780116702187197e-23,1
7.966861170311995e-23,cross_omics_modality2_attention,placenta,STB,0.12032442532015421,0.08348129689693451,353,0.0714614066627821,127.05424380691602,10,1662,4.780116702187197e-23,1
7.966861170311995e-23,cross_omics_modality2_attention,placenta,STB-progenitor,0.17101687770336865,0.16952455043792725,40,0.0714614066627821,127.05424380691602,10,1662,4.780116702187197e-23,1
7.966861170311995e-23,cross_omics_modality2_attention,placenta,vCTB,0.1363282746350452,0.10740549117326736,438,0.0714614066627821,127.05424380691602,10,1662,4.780116702187197e-23,1
3.254059396368048e-11,rna_spatial_attention,placenta,EVT,0.4107963254643699,0.3240763545036316,59,0.036132657170351336,68.69114964542041,10,1662,2.7478723791552407e-11,1
3.254059396368048e-11,rna_spatial_attention,placenta,EVT-progenitor,0.39782144521412094,0.35168904066085815,19,0.036132657170351336,68.69114964542041,10,1662,2.7478723791552407e-11,1
3.254059396368048e-11,rna_spatial_attention,placenta,Endothelial,0.5737913478657884,0.587529182434082,53,0.036132657170351336,68.69114964542041,10,1662,2.7478723791552407e-11,1
3.254059396368048e-11,rna_spatial_attention,placenta,Erythroblasts,0.4510309686884284,0.3721424341201782,24,0.036132657170351336,68.69114964542041,10,1662,2.7478723791552407e-11,1
3.254059396368048e-11,rna_spatial_attention,placenta,FIB1,0.40110348408611923,0.35054996609687805,104,0.036132657170351336,68.69114964542041,10,1662,2.7478723791552407e-11,1
3.254059396368048e-11,rna_spatial_attention,placenta,FIB2,0.4400994056239939,0.39451834559440613,347,0.036132657170351336,68.69114964542041,10,1662,2.7478723791552407e-11,1
3.254059396368048e-11,rna_spatial_attention,placenta,Hofbauer cells,0.47648591400848495,0.44524630904197693,225,0.036132657170351336,68.69114964542041,10,1662,2.7478723791552407e-11,1
3.254059396368048e-11,rna_spatial_attention,placenta,STB,0.3686243697958695,0.3378589451313019,353,0.036132657170351336,68.69114964542041,10,1662,2.7478723791552407e-11,1
3.254059396368048e-11,rna_spatial_attention,placenta,STB-progenitor,0.3895929051563144,0.35387368500232697,40,0.036132657170351336,68.69114964542041,10,1662,2.7478723791552407e-11,1
3.254059396368048e-11,rna_spatial_attention,placenta,vCTB,0.4110633725359968,0.37596718966960907,438,0.036132657170351336,68.69114964542041,10,1662,2.7478723791552407e-11,1
3.254059396368048e-11,rna_feature_attention,placenta,EVT,0.5892036701157942,0.6759235858917236,59,0.036132657170351336,68.69114964542041,10,1662,2.7478723791552407e-11,1
3.254059396368048e-11,rna_feature_attention,placenta,EVT-progenitor,0.6021785485117059,0.6483109593391418,19,0.036132657170351336,68.69114964542041,10,1662,2.7478723791552407e-11,1
3.254059396368048e-11,rna_feature_attention,placenta,Endothelial,0.4262086511501726,0.4124707579612732,53,0.036132657170351336,68.69114964542041,10,1662,2.7478723791552407e-11,1
3.254059396368048e-11,rna_feature_attention,placenta,Erythroblasts,0.5489690393830339,0.6278575956821442,24,0.036132657170351336,68.69114964542041,10,1662,2.7478723791552407e-11,1
3.254059396368048e-11,rna_feature_attention,placenta,FIB1,0.5988965170601239,0.6494500041007996,104,0.036132657170351336,68.69114964542041,10,1662,2.7478723791552407e-11,1
3.254059396368048e-11,rna_feature_attention,placenta,FIB2,0.5599005957877515,0.6054816246032715,347,0.036132657170351336,68.69114964542041,10,1662,2.7478723791552407e-11,1
3.254059396368048e-11,rna_feature_attention,placenta,Hofbauer cells,0.5235140858093897,0.5547536611557007,225,0.036132657170351336,68.69114964542041,10,1662,2.7478723791552407e-11,1
3.254059396368048e-11,rna_feature_attention,placenta,STB,0.6313756337922288,0.6621410250663757,353,0.036132657170351336,68.69114964542041,10,1662,2.7478723791552407e-11,1
3.254059396368048e-11,rna_feature_attention,placenta,STB-progenitor,0.610407093167305,0.6461262702941895,40,0.036132657170351336,68.69114964542041,10,1662,2.7478723791552407e-11,1
3.254059396368048e-11,rna_feature_attention,placenta,vCTB,0.5889366292160804,0.6240328252315521,438,0.036132657170351336,68.69114964542041,10,1662,2.7478723791552407e-11,1
1.5440250959145735e-07,modality2_spatial_attention,placenta,EVT,0.5150503415172383,0.508066713809967,59,0.02444489514762355,49.3829667838741,10,1662,1.406778420722167e-07,1
1.5440250959145735e-07,modality2_spatial_attention,placenta,EVT-progenitor,0.46628175597441823,0.4668998122215271,19,0.02444489514762355,49.3829667838741,10,1662,1.406778420722167e-07,1
1.5440250959145735e-07,modality2_spatial_attention,placenta,Endothelial,0.4929292325703603,0.49988308548927307,53,0.02444489514762355,49.3829667838741,10,1662,1.406778420722167e-07,1
1.5440250959145735e-07,modality2_spatial_attention,placenta,Erythroblasts,0.507186455031236,0.5080696940422058,24,0.02444489514762355,49.3829667838741,10,1662,1.406778420722167e-07,1
1.5440250959145735e-07,modality2_spatial_attention,placenta,FIB1,0.4926499930711893,0.487668439745903,104,0.02444489514762355,49.3829667838741,10,1662,1.406778420722167e-07,1
1.5440250959145735e-07,modality2_spatial_attention,placenta,FIB2,0.4927708570998409,0.4906002879142761,347,0.02444489514762355,49.3829667838741,10,1662,1.406778420722167e-07,1
1.5440250959145735e-07,modality2_spatial_attention,placenta,Hofbauer cells,0.49000085208151073,0.4869029223918915,225,0.02444489514762355,49.3829667838741,10,1662,1.406778420722167e-07,1
1.5440250959145735e-07,modality2_spatial_attention,placenta,STB,0.5005484212390424,0.5003634691238403,353,0.02444489514762355,49.3829667838741,10,1662,1.406778420722167e-07,1
1.5440250959145735e-07,modality2_spatial_attention,placenta,STB-progenitor,0.5035712890326977,0.4996994882822037,40,0.02444489514762355,49.3829667838741,10,1662,1.406778420722167e-07,1
1.5440250959145735e-07,modality2_spatial_attention,placenta,vCTB,0.5051855901468835,0.5064194202423096,438,0.02444489514762355,49.3829667838741,10,1662,1.406778420722167e-07,1
1.5440250959145735e-07,modality2_feature_attention,placenta,EVT,0.4849496574725135,0.49193331599235535,59,0.02444525898902913,49.38356784987612,10,1662,1.4064130514193492e-07,1
1.5440250959145735e-07,modality2_feature_attention,placenta,EVT-progenitor,0.533718250299755,0.5331001877784729,19,0.02444525898902913,49.38356784987612,10,1662,1.4064130514193492e-07,1
1.5440250959145735e-07,modality2_feature_attention,placenta,Endothelial,0.5070707674296397,0.5001168847084045,53,0.02444525898902913,49.38356784987612,10,1662,1.4064130514193492e-07,1
1.5440250959145735e-07,modality2_feature_attention,placenta,Erythroblasts,0.4928135387599468,0.4919303059577942,24,0.02444525898902913,49.38356784987612,10,1662,1.4064130514193492e-07,1
1.5440250959145735e-07,modality2_feature_attention,placenta,FIB1,0.5073500040632027,0.5123315453529358,104,0.02444525898902913,49.38356784987612,10,1662,1.4064130514193492e-07,1
1.5440250959145735e-07,modality2_feature_attention,placenta,FIB2,0.5072291426425022,0.5093997120857239,347,0.02444525898902913,49.38356784987612,10,1662,1.4064130514193492e-07,1
1.5440250959145735e-07,modality2_feature_attention,placenta,Hofbauer cells,0.5099991472562154,0.5130970478057861,225,0.02444525898902913,49.38356784987612,10,1662,1.4064130514193492e-07,1
1.5440250959145735e-07,modality2_feature_attention,placenta,STB,0.4994515806183261,0.49963653087615967,353,0.02444525898902913,49.38356784987612,10,1662,1.4064130514193492e-07,1
1.5440250959145735e-07,modality2_feature_attention,placenta,STB-progenitor,0.4964287169277668,0.5003005266189575,40,0.02444525898902913,49.38356784987612,10,1662,1.4064130514193492e-07,1
1.5440250959145735e-07,modality2_feature_attention,placenta,vCTB,0.49481441073766036,0.4935805946588516,438,0.02444525898902913,49.38356784987612,10,1662,1.4064130514193492e-07,1
2.9616252591553915e-18,cross_omics_rna_attention,placenta,EVT,0.9120391728514332,0.9428980946540833,59,0.057654866872541496,104.24584007343856,10,1662,2.1718585233806206e-18,2
2.9616252591553915e-18,cross_omics_rna_attention,placenta,EVT-progenitor,0.8719123319575661,0.883392333984375,19,0.057654866872541496,104.24584007343856,10,1662,2.1718585233806206e-18,2
2.9616252591553915e-18,cross_omics_rna_attention,placenta,Endothelial,0.9167552882770322,0.9383529424667358,53,0.057654866872541496,104.24584007343856,10,1662,2.1718585233806206e-18,2
2.9616252591553915e-18,cross_omics_rna_attention,placenta,Erythroblasts,0.8922196254134178,0.9043974280357361,24,0.057654866872541496,104.24584007343856,10,1662,2.1718585233806206e-18,2
2.9616252591553915e-18,cross_omics_rna_attention,placenta,FIB1,0.8774395797115105,0.8893111050128937,104,0.057654866872541496,104.24584007343856,10,1662,2.1718585233806206e-18,2
2.9616252591553915e-18,cross_omics_rna_attention,placenta,FIB2,0.8548296994022402,0.8933650851249695,347,0.057654866872541496,104.24584007343856,10,1662,2.1718585233806206e-18,2
2.9616252591553915e-18,cross_omics_rna_attention,placenta,Hofbauer cells,0.8915282400449117,0.9277305006980896,225,0.057654866872541496,104.24584007343856,10,1662,2.1718585233806206e-18,2
2.9616252591553915e-18,cross_omics_rna_attention,placenta,STB,0.869099249667554,0.9053899645805359,353,0.057654866872541496,104.24584007343856,10,1662,2.1718585233806206e-18,2
2.9616252591553915e-18,cross_omics_rna_attention,placenta,STB-progenitor,0.8334361746907234,0.8449104428291321,40,0.057654866872541496,104.24584007343856,10,1662,2.1718585233806206e-18,2
2.9616252591553915e-18,cross_omics_rna_attention,placenta,vCTB,0.8466248534041453,0.8803572356700897,438,0.057654866872541496,104.24584007343856,10,1662,2.1718585233806206e-18,2
2.9616252591553915e-18,cross_omics_modality2_attention,placenta,EVT,0.0879608226971606,0.05710194259881973,59,0.057654866872541496,104.24584007343856,10,1662,2.1718585233806206e-18,2
2.9616252591553915e-18,cross_omics_modality2_attention,placenta,EVT-progenitor,0.12808768372786672,0.11660761386156082,19,0.057654866872541496,104.24584007343856,10,1662,2.1718585233806206e-18,2
2.9616252591553915e-18,cross_omics_modality2_attention,placenta,Endothelial,0.08324471592270541,0.06164700165390968,53,0.057654866872541496,104.24584007343856,10,1662,2.1718585233806206e-18,2
2.9616252591553915e-18,cross_omics_modality2_attention,placenta,Erythroblasts,0.10778037179261446,0.09560251235961914,24,0.057654866872541496,104.24584007343856,10,1662,2.1718585233806206e-18,2
2.9616252591553915e-18,cross_omics_modality2_attention,placenta,FIB1,0.12256041588261724,0.11068888008594513,104,0.057654866872541496,104.24584007343856,10,1662,2.1718585233806206e-18,2
2.9616252591553915e-18,cross_omics_modality2_attention,placenta,FIB2,0.14517029943830342,0.10663491487503052,347,0.057654866872541496,104.24584007343856,10,1662,2.1718585233806206e-18,2
2.9616252591553915e-18,cross_omics_modality2_attention,placenta,Hofbauer cells,0.10847176203504205,0.0722694918513298,225,0.057654866872541496,104.24584007343856,10,1662,2.1718585233806206e-18,2
2.9616252591553915e-18,cross_omics_modality2_attention,placenta,STB,0.13090074821652334,0.09461004287004471,353,0.057654866872541496,104.24584007343856,10,1662,2.1718585233806206e-18,2
2.9616252591553915e-18,cross_omics_modality2_attention,placenta,STB-progenitor,0.1665638185106218,0.15508954226970673,40,0.057654866872541496,104.24584007343856,10,1662,2.1718585233806206e-18,2
2.9616252591553915e-18,cross_omics_modality2_attention,placenta,vCTB,0.15337514625564558,0.1196427270770073,438,0.057654866872541496,104.24584007343856,10,1662,2.1718585233806206e-18,2
7.689268357523218e-19,rna_spatial_attention,placenta,EVT,0.4148385022151268,0.37042832374572754,59,0.0594406329843848,107.1959256902037,10,1662,5.467924165349844e-19,2
7.689268357523218e-19,rna_spatial_attention,placenta,EVT-progenitor,0.3899951690905972,0.3104225695133209,19,0.0594406329843848,107.1959256902037,10,1662,5.467924165349844e-19,2
7.689268357523218e-19,rna_spatial_attention,placenta,Endothelial,0.6337163847572399,0.6280360221862793,53,0.0594406329843848,107.1959256902037,10,1662,5.467924165349844e-19,2
7.689268357523218e-19,rna_spatial_attention,placenta,Erythroblasts,0.4977255730579297,0.45604442059993744,24,0.0594406329843848,107.1959256902037,10,1662,5.467924165349844e-19,2
7.689268357523218e-19,rna_spatial_attention,placenta,FIB1,0.4268010752991988,0.3885664790868759,104,0.0594406329843848,107.1959256902037,10,1662,5.467924165349844e-19,2
7.689268357523218e-19,rna_spatial_attention,placenta,FIB2,0.4614779120606373,0.4194406569004059,347,0.0594406329843848,107.1959256902037,10,1662,5.467924165349844e-19,2
7.689268357523218e-19,rna_spatial_attention,placenta,Hofbauer cells,0.5133681619167327,0.4749513566493988,225,0.0594406329843848,107.1959256902037,10,1662,5.467924165349844e-19,2
7.689268357523218e-19,rna_spatial_attention,placenta,STB,0.3866641841216736,0.35322752594947815,353,0.0594406329843848,107.1959256902037,10,1662,5.467924165349844e-19,2
7.689268357523218e-19,rna_spatial_attention,placenta,STB-progenitor,0.3685671154409647,0.32500945031642914,40,0.0594406329843848,107.1959256902037,10,1662,5.467924165349844e-19,2
7.689268357523218e-19,rna_spatial_attention,placenta,vCTB,0.4247637562385705,0.39737464487552643,438,0.0594406329843848,107.1959256902037,10,1662,5.467924165349844e-19,2
7.689268357523218e-19,rna_feature_attention,placenta,EVT,0.5851615042252055,0.6295716762542725,59,0.0594406329843848,107.1959256902037,10,1662,5.467924165349844e-19,2
7.689268357523218e-19,rna_feature_attention,placenta,EVT-progenitor,0.6100048164003774,0.6895774602890015,19,0.0594406329843848,107.1959256902037,10,1662,5.467924165349844e-19,2
7.689268357523218e-19,rna_feature_attention,placenta,Endothelial,0.3662836197412239,0.3719639778137207,53,0.0594406329843848,107.1959256902037,10,1662,5.467924165349844e-19,2
7.689268357523218e-19,rna_feature_attention,placenta,Erythroblasts,0.5022744314434627,0.5439555943012238,24,0.0594406329843848,107.1959256902037,10,1662,5.467924165349844e-19,2
7.689268357523218e-19,rna_feature_attention,placenta,FIB1,0.5731989252739228,0.6114335358142853,104,0.0594406329843848,107.1959256902037,10,1662,5.467924165349844e-19,2
7.689268357523218e-19,rna_feature_attention,placenta,FIB2,0.5385220880252484,0.5805593729019165,347,0.0594406329843848,107.1959256902037,10,1662,5.467924165349844e-19,2
7.689268357523218e-19,rna_feature_attention,placenta,Hofbauer cells,0.48663183974723023,0.5250486135482788,225,0.0594406329843848,107.1959256902037,10,1662,5.467924165349844e-19,2
7.689268357523218e-19,rna_feature_attention,placenta,STB,0.6133358138309998,0.6467725038528442,353,0.0594406329843848,107.1959256902037,10,1662,5.467924165349844e-19,2
7.689268357523218e-19,rna_feature_attention,placenta,STB-progenitor,0.6314328867942095,0.6749905347824097,40,0.0594406329843848,107.1959256902037,10,1662,5.467924165349844e-19,2
7.689268357523218e-19,rna_feature_attention,placenta,vCTB,0.5752362402827909,0.6026253700256348,438,0.0594406329843848,107.1959256902037,10,1662,5.467924165349844e-19,2
2.383768391393763e-05,modality2_spatial_attention,placenta,EVT,0.5138040432485483,0.5186523199081421,59,0.017161769203295794,37.35124272384465,10,1662,2.2778231295540403e-05,2
2.383768391393763e-05,modality2_spatial_attention,placenta,EVT-progenitor,0.4634320296739277,0.4699166715145111,19,0.017161769203295794,37.35124272384465,10,1662,2.2778231295540403e-05,2
2.383768391393763e-05,modality2_spatial_attention,placenta,Endothelial,0.4946797102127435,0.49737119674682617,53,0.017161769203295794,37.35124272384465,10,1662,2.2778231295540403e-05,2
2.383768391393763e-05,modality2_spatial_attention,placenta,Erythroblasts,0.5016201846301556,0.49944062530994415,24,0.017161769203295794,37.35124272384465,10,1662,2.2778231295540403e-05,2
2.383768391393763e-05,modality2_spatial_attention,placenta,FIB1,0.49037310337791074,0.49039487540721893,104,0.017161769203295794,37.35124272384465,10,1662,2.2778231295540403e-05,2
2.383768391393763e-05,modality2_spatial_attention,placenta,FIB2,0.49240247136577747,0.49098339676856995,347,0.017161769203295794,37.35124272384465,10,1662,2.2778231295540403e-05,2
2.383768391393763e-05,modality2_spatial_attention,placenta,Hofbauer cells,0.4921176917023129,0.49242088198661804,225,0.017161769203295794,37.35124272384465,10,1662,2.2778231295540403e-05,2
2.383768391393763e-05,modality2_spatial_attention,placenta,STB,0.5002901644443317,0.5011504888534546,353,0.017161769203295794,37.35124272384465,10,1662,2.2778231295540403e-05,2
2.383768391393763e-05,modality2_spatial_attention,placenta,STB-progenitor,0.501676719635725,0.5011027455329895,40,0.017161769203295794,37.35124272384465,10,1662,2.2778231295540403e-05,2
2.383768391393763e-05,modality2_spatial_attention,placenta,vCTB,0.5064264059611107,0.5012335777282715,438,0.017161769203295794,37.35124272384465,10,1662,2.2778231295540403e-05,2
2.383768391393763e-05,modality2_feature_attention,placenta,EVT,0.48619595624632755,0.4813477098941803,59,0.017162132783027202,37.35184335756094,10,1662,2.277259977236161e-05,2
2.383768391393763e-05,modality2_feature_attention,placenta,EVT-progenitor,0.5365679718946156,0.5300833582878113,19,0.017162132783027202,37.35184335756094,10,1662,2.277259977236161e-05,2
2.383768391393763e-05,modality2_feature_attention,placenta,Endothelial,0.5053202914741804,0.5026288628578186,53,0.017162132783027202,37.35184335756094,10,1662,2.277259977236161e-05,2
2.383768391393763e-05,modality2_feature_attention,placenta,Erythroblasts,0.49837982282042503,0.500559389591217,24,0.017162132783027202,37.35184335756094,10,1662,2.277259977236161e-05,2
2.383768391393763e-05,modality2_feature_attention,placenta,FIB1,0.5096268997742579,0.5096051394939423,104,0.017162132783027202,37.35184335756094,10,1662,2.277259977236161e-05,2
2.383768391393763e-05,modality2_feature_attention,placenta,FIB2,0.5075975289777651,0.5090166330337524,347,0.017162132783027202,37.35184335756094,10,1662,2.277259977236161e-05,2
2.383768391393763e-05,modality2_feature_attention,placenta,Hofbauer cells,0.5078823109467824,0.5075791478157043,225,0.017162132783027202,37.35184335756094,10,1662,2.277259977236161e-05,2
2.383768391393763e-05,modality2_feature_attention,placenta,STB,0.49970983378272554,0.49884945154190063,353,0.017162132783027202,37.35184335756094,10,1662,2.277259977236161e-05,2
2.383768391393763e-05,modality2_feature_attention,placenta,STB-progenitor,0.4983232781291008,0.4988972097635269,40,0.017162132783027202,37.35184335756094,10,1662,2.277259977236161e-05,2
2.383768391393763e-05,modality2_feature_attention,placenta,vCTB,0.4935735923378435,0.4987664222717285,438,0.017162132783027202,37.35184335756094,10,1662,2.277259977236161e-05,2
5.71031236266748e-25,cross_omics_rna_attention,placenta,EVT,0.9200969752618822,0.9559694528579712,59,0.07781675751128812,137.55328340864799,10,1662,3.2992915873189883e-25,3
5.71031236266748e-25,cross_omics_rna_attention,placenta,EVT-progenitor,0.876471597897379,0.8761228919029236,19,0.07781675751128812,137.55328340864799,10,1662,3.2992915873189883e-25,3
5.71031236266748e-25,cross_omics_rna_attention,placenta,Endothelial,0.9173378708227625,0.9320533871650696,53,0.07781675751128812,137.55328340864799,10,1662,3.2992915873189883e-25,3
5.71031236266748e-25,cross_omics_rna_attention,placenta,Erythroblasts,0.8980864062905312,0.9113783240318298,24,0.07781675751128812,137.55328340864799,10,1662,3.2992915873189883e-25,3
5.71031236266748e-25,cross_omics_rna_attention,placenta,FIB1,0.8913071333215787,0.900064617395401,104,0.07781675751128812,137.55328340864799,10,1662,3.2992915873189883e-25,3
5.71031236266748e-25,cross_omics_rna_attention,placenta,FIB2,0.8497846694260578,0.8847171068191528,347,0.07781675751128812,137.55328340864799,10,1662,3.2992915873189883e-25,3
