config_id,registry_order,success_cells,failure_cells,a1_success,a1_mean_ari,a1_mean_delta_ari,a1_wins_ari,a1_std_ari,a1_mean_nmi,a1_mean_delta_nmi,a1_wins_nmi,a1_std_nmi,a1_mean_q,a1_mean_delta_q,a1_wins_q,a1_std_q,a1_mean_neighbor_agreement,a1_mean_delta_neighbor_agreement,a1_wins_neighbor_agreement,a1_std_neighbor_agreement,a1_mean_moran_i,a1_mean_delta_moran_i,a1_wins_moran_i,a1_std_moran_i,a1_mean_geary_c,a1_mean_delta_geary_c,a1_wins_geary_c,a1_std_geary_c,a1_mean_boundary_disagreement,a1_mean_delta_boundary_disagreement,a1_wins_boundary_disagreement,a1_std_boundary_disagreement,tonsil_success,tonsil_mean_ari,tonsil_mean_delta_ari,tonsil_wins_ari,tonsil_std_ari,tonsil_mean_nmi,tonsil_mean_delta_nmi,tonsil_wins_nmi,tonsil_std_nmi,tonsil_mean_q,tonsil_mean_delta_q,tonsil_wins_q,tonsil_std_q,tonsil_mean_neighbor_agreement,tonsil_mean_delta_neighbor_agreement,tonsil_wins_neighbor_agreement,tonsil_std_neighbor_agreement,tonsil_mean_moran_i,tonsil_mean_delta_moran_i,tonsil_wins_moran_i,tonsil_std_moran_i,tonsil_mean_geary_c,tonsil_mean_delta_geary_c,tonsil_wins_geary_c,tonsil_std_geary_c,tonsil_mean_boundary_disagreement,tonsil_mean_delta_boundary_disagreement,tonsil_wins_boundary_disagreement,tonsil_std_boundary_disagreement,d1_success,d1_mean_ari,d1_mean_delta_ari,d1_wins_ari,d1_std_ari,d1_mean_nmi,d1_mean_delta_nmi,d1_wins_nmi,d1_std_nmi,d1_mean_q,d1_mean_delta_q,d1_wins_q,d1_std_q,d1_mean_neighbor_agreement,d1_mean_delta_neighbor_agreement,d1_wins_neighbor_agreement,d1_std_neighbor_agreement,d1_mean_moran_i,d1_mean_delta_moran_i,d1_wins_moran_i,d1_std_moran_i,d1_mean_geary_c,d1_mean_delta_geary_c,d1_wins_geary_c,d1_std_geary_c,d1_mean_boundary_disagreement,d1_mean_delta_boundary_disagreement,d1_wins_boundary_disagreement,d1_std_boundary_disagreement,p22_success,p22_mean_ari,p22_mean_delta_ari,p22_wins_ari,p22_std_ari,p22_mean_nmi,p22_mean_delta_nmi,p22_wins_nmi,p22_std_nmi,p22_mean_q,p22_mean_delta_q,p22_wins_q,p22_std_q,p22_mean_neighbor_agreement,p22_mean_delta_neighbor_agreement,p22_wins_neighbor_agreement,p22_std_neighbor_agreement,p22_mean_moran_i,p22_mean_delta_moran_i,p22_wins_moran_i,p22_std_moran_i,p22_mean_geary_c,p22_mean_delta_geary_c,p22_wins_geary_c,p22_std_geary_c,p22_mean_boundary_disagreement,p22_mean_delta_boundary_disagreement,p22_wins_boundary_disagreement,p22_std_boundary_disagreement,complete_eligible,priority_weighted_q,priority_weighted_delta_q,priority_weighted_delta_ari,priority_weighted_delta_nmi,balanced_macro_q,balanced_macro_delta_q,human_lymph_equal_mean_delta_q,worst_dataset_delta_q,total_q_wins,mean_runtime_seconds,mean_peak_gpu_mib
R00__E0_ADAPTER_ONLY__H01,0,8,0,2,0.25565745739595414,-0.015200132326344054,0,0.015561663230684806,0.3798556018451925,-0.034147456629113476,0,0.009813074106629897,0.3177565296205733,-0.024673794477728772,0,0.012687368668657321,0.6833429644611384,0.061152845998266314,2,0.014526232921803968,0.6375178161829087,0.08315407518166218,2,0.01226045350137996,0.37444445729918324,-0.08417040107875925,0,0.012361748387600777,0.31665703553886165,-0.061152845998266286,0,0.014526232921803968,2,0.17738566857217264,0.026961733220580486,2,0.02271011815769688,0.26034052852472284,-0.011388663365874588,1,0.03170794422611021,0.21886309854844774,0.007786534927352984,1,0.027209031191903554,0.7168869208238198,-0.00453193108697153,1,0.011105876934155266,0.604584112231795,0.028212676179186158,2,0.03263854956350196,0.3935879991784489,-0.027215260404721192,0,0.03235816854766596,0.2831130791761802,0.00453193108697153,1,0.011105876934155266,2,0.23391542558482406,-0.010876167386630428,0,0.0032687514506607273,0.358328128289383,-0.019987383984298585,0,0.003348387988331783,0.2961217769371035,-0.015431775685464527,0,3.9818268835527926e-05,0.6895731050173632,0.06108549874266561,2,0.0005715448177474761,0.6400475294288035,0.0739471137071589,2,0.009880380201246179,0.3674606350829067,-0.07575313493041519,0,0.009781820013298125,0.31042689498263676,-0.061085498742665584,0,0.0005715448177474761,2,0.4407128787171331,0.07240500840331338,2,0.01681107371490041,0.6113868325510716,0.05453043856128226,2,0.0025847610622421724,0.5260498556341024,0.0634677234822979,2,0.007113156326329079,0.917328202308961,0.025090709180868587,2,0.005131286152645632,0.8947811427452319,0.06093632512419167,2,0.009588569832075322,0.10807506173570422,-0.058197158672231845,0,0.008947147036016624,0.08267179769103905,-0.025090709180868503,0,0.005131286152645632,True,0.37041649089362216,0.013355290917108888,0.02286693799600313,0.0038436438382145853,0.33969781518505676,0.007787172061614396,-0.02005278508159665,-0.024673794477728772,3,24.68877146206796,632.3259887695312
R00__E0_ADAPTER_ONLY__H02,1,8,0,2,0.25565745739595414,-0.015200132326344054,0,0.015561663230684806,0.3798556018451925,-0.034147456629113476,0,0.009813074106629897,0.3177565296205733,-0.024673794477728772,0,0.012687368668657321,0.6833429644611384,0.061152845998266314,2,0.014526232921803968,0.6375178161829087,0.08315407518166218,2,0.01226045350137996,0.37444445729918324,-0.08417040107875925,0,0.012361748387600777,0.31665703553886165,-0.061152845998266286,0,0.014526232921803968,2,0.17738566857217264,0.026961733220580486,2,0.02271011815769688,0.26034052852472284,-0.011388663365874588,1,0.03170794422611021,0.21886309854844774,0.007786534927352984,1,0.027209031191903554,0.7168869208238198,-0.00453193108697153,1,0.011105876934155266,0.604584112231795,0.028212676179186158,2,0.03263854956350196,0.3935879991784489,-0.027215260404721192,0,0.03235816854766596,0.2831130791761802,0.00453193108697153,1,0.011105876934155266,2,0.23391542558482406,-0.010876167386630428,0,0.0032687514506607273,0.358328128289383,-0.019987383984298585,0,0.003348387988331783,0.2961217769371035,-0.015431775685464527,0,3.9818268835527926e-05,0.6895731050173632,0.06108549874266561,2,0.0005715448177474761,0.6400475294288035,0.0739471137071589,2,0.009880380201246179,0.3674606350829067,-0.07575313493041519,0,0.009781820013298125,0.31042689498263676,-0.061085498742665584,0,0.0005715448177474761,2,0.4407128787171331,0.07240500840331338,2,0.01681107371490041,0.6113868325510716,0.05453043856128226,2,0.0025847610622421724,0.5260498556341024,0.0634677234822979,2,0.007113156326329079,0.917328202308961,0.025090709180868587,2,0.005131286152645632,0.8947811427452319,0.06093632512419167,2,0.009588569832075322,0.10807506173570422,-0.058197158672231845,0,0.008947147036016624,0.08267179769103905,-0.025090709180868503,0,0.005131286152645632,True,0.37041649089362216,0.013355290917108888,0.02286693799600313,0.0038436438382145853,0.33969781518505676,0.007787172061614396,-0.02005278508159665,-0.024673794477728772,3,24.68877146206796,632.3259887695312
R07__E0_ADAPTER_ONLY__H01,28,8,0,2,0.2584556122806947,-0.012401977441603526,0,0.017361596456062223,0.38240131739324157,-0.03160174108106445,0,0.010857115583597338,0.32042846483696813,-0.022001859261333967,0,0.014109356019829789,0.6854232880670326,0.06323316960416059,2,0.014158480189606375,0.6388979751548467,0.08453423415360017,2,0.010495440325800404,0.37322846040401986,-0.08538639797392264,0,0.01073209956958469,0.3145767119329674,-0.06323316960416056,0,0.014158480189606375,2,0.17817715667765338,0.027753221326061242,2,0.0187533921991075,0.25946034059110645,-0.012268851299490943,1,0.029003688634718153,0.21881874863437994,0.007742185013285177,1,0.023878540416912824,0.7173135911806083,-0.004105260730182914,1,0.011970210968678398,0.6049326552085248,0.028561219155916084,2,0.034123856036417176,0.39290183572403803,-0.02790142385913208,0,0.033822178135197306,0.2826864088193916,0.004105260730182914,1,0.011970210968678398,2,0.23797745280011728,-0.0068141401713372185,1,0.00010433460691579686,0.3590405642132005,-0.01927494806048105,0,0.0053756334049126385,0.29850900850665885,-0.013044544115909162,0,0.0027399840059142075,0.6900969943719315,0.061609388097233875,2,0.003429268906484856,0.6409547988434471,0.07485438312180254,2,0.011464578492998327,0.3667043940289967,-0.0765093759843252,0,0.011088674100685036,0.3099030056280685,-0.06160938809723385,0,0.003429268906484856,2,0.4356012710558895,0.0672934007420698,2,0.013455991395687206,0.6072439592469632,0.05038756525717386,2,0.0012534076201923287,0.5214226151514263,0.05884048299962186,2,0.006101291887747399,0.9181968114348542,0.025959318306761903,2,0.0018348235333702598,0.8984657259035325,0.06462090828249228,2,0.003539998288088432,0.1049270109334121,-0.06134520947452396,0,0.003528674191149912,0.08180318856514573,-0.02595931830676182,0,0.0018348235333702596,True,0.37005509593406294,0.012993895957549642,0.022911644055398427,0.0030761478597008327,0.33979470928235833,0.007884066158915976,-0.017523201688621565,-0.022001859261333967,3,24.669719625730067,643.0625610351562
R07__E0_ADAPTER_ONLY__H02,29,8,0,2,0.2584556122806947,-0.012401977441603526,0,0.017361596456062223,0.38240131739324157,-0.03160174108106445,0,0.010857115583597338,0.32042846483696813,-0.022001859261333967,0,0.014109356019829789,0.6854232880670326,0.06323316960416059,2,0.014158480189606375,0.6388979751548467,0.08453423415360017,2,0.010495440325800404,0.37322846040401986,-0.08538639797392264,0,0.01073209956958469,0.3145767119329674,-0.06323316960416056,0,0.014158480189606375,2,0.17817715667765338,0.027753221326061242,2,0.0187533921991075,0.25946034059110645,-0.012268851299490943,1,0.029003688634718153,0.21881874863437994,0.007742185013285177,1,0.023878540416912824,0.7173135911806083,-0.004105260730182914,1,0.011970210968678398,0.6049326552085248,0.028561219155916084,2,0.034123856036417176,0.39290183572403803,-0.02790142385913208,0,0.033822178135197306,0.2826864088193916,0.004105260730182914,1,0.011970210968678398,2,0.23797745280011728,-0.0068141401713372185,1,0.00010433460691579686,0.3590405642132005,-0.01927494806048105,0,0.0053756334049126385,0.29850900850665885,-0.013044544115909162,0,0.0027399840059142075,0.6900969943719315,0.061609388097233875,2,0.003429268906484856,0.6409547988434471,0.07485438312180254,2,0.011464578492998327,0.3667043940289967,-0.0765093759843252,0,0.011088674100685036,0.3099030056280685,-0.06160938809723385,0,0.003429268906484856,2,0.4356012710558895,0.0672934007420698,2,0.013455991395687206,0.6072439592469632,0.05038756525717386,2,0.0012534076201923287,0.5214226151514263,0.05884048299962186,2,0.006101291887747399,0.9181968114348542,0.025959318306761903,2,0.0018348235333702598,0.8984657259035325,0.06462090828249228,2,0.003539998288088432,0.1049270109334121,-0.06134520947452396,0,0.003528674191149912,0.08180318856514573,-0.02595931830676182,0,0.0018348235333702596,True,0.37005509593406294,0.012993895957549642,0.022911644055398427,0.0030761478597008327,0.33979470928235833,0.007884066158915976,-0.017523201688621565,-0.022001859261333967,3,24.669719625730067,643.0625610351562
R03__E0_ADAPTER_ONLY__H01,12,8,0,2,0.2536248499285242,-0.017232739793774043,0,0.011565680858051111,0.3808504282524964,-0.03315263022180964,0,0.005160194922096977,0.3172376390905103,-0.025192685007791843,0,0.008362937890074045,0.6846142733314071,0.06242415486853503,2,0.004964661884667187,0.63117749334092,0.07681375233967341,2,0.00966130065247669,0.38041315008066473,-0.07820170829727777,0,0.009241228461669438,0.31538572666859294,-0.062424154868535,0,0.004964661884667187,2,0.17240573601948406,0.021981800667891918,1,0.034560529397576915,0.2654535246855146,-0.006275667205082824,1,0.019175828169775505,0.21892963035249935,0.007853066731404582,1,0.0268681787836762,0.7210844346041191,-0.0003344173066722189,1,0.013454256197765248,0.6095095110348047,0.0331380749821959,2,0.035400672955248444,0.38807959900754296,-0.032723660575627145,0,0.0341059455224792,0.2789155653958809,0.0003344173066722189,1,0.013454256197765248,2,0.24410441430699403,-0.0006871786644604416,1,0.009970323984797348,0.3679219373297471,-0.010393574943934447,0,0.009627798198770207,0.30601317581837056,-0.005540376804197472,1,0.009799061091783747,0.694407855346665,0.06592024907196747,2,0.010795846557452351,0.6481985005069463,0.08209808478530173,2,0.009492321914059076,0.35994818066669526,-0.08326558934662665,0,0.010473183206263283,0.3055921446533349,-0.06592024907196745,0,0.010795846557452351,2,0.4199240652051012,0.0516161948912815,2,0.018006971643781466,0.5948783909692215,0.03802199697943204,2,0.021320683831693627,0.5074012280871614,0.04481909593535685,2,0.019663827737737585,0.914656404617922,0.02241891148982955,2,0.0019592183491920013,0.8956896453868894,0.06184482776584921,2,0.0038016287754778803,0.10939325860096294,-0.05687896180697312,0,0.005054552141779979,0.08534359538207809,-0.02241891148982947,0,0.0019592183491920013,True,0.36624257811060157,0.009181378134088257,0.016882958697573686,0.0014797975706027661,0.3373954183371354,0.005484775213693029,-0.015366530905994658,-0.025192685007791843,4,37.60341851878911,1045.2738037109375
R03__E0_ADAPTER_ONLY__H02,13,8,0,2,0.2536248499285242,-0.017232739793774043,0,0.011565680858051111,0.3808504282524964,-0.03315263022180964,0,0.005160194922096977,0.3172376390905103,-0.025192685007791843,0,0.008362937890074045,0.6846142733314071,0.06242415486853503,2,0.004964661884667187,0.63117749334092,0.07681375233967341,2,0.00966130065247669,0.38041315008066473,-0.07820170829727777,0,0.009241228461669438,0.31538572666859294,-0.062424154868535,0,0.004964661884667187,2,0.17240573601948406,0.021981800667891918,1,0.034560529397576915,0.2654535246855146,-0.006275667205082824,1,0.019175828169775505,0.21892963035249935,0.007853066731404582,1,0.0268681787836762,0.7210844346041191,-0.0003344173066722189,1,0.013454256197765248,0.6095095110348047,0.0331380749821959,2,0.035400672955248444,0.38807959900754296,-0.032723660575627145,0,0.0341059455224792,0.2789155653958809,0.0003344173066722189,1,0.013454256197765248,2,0.24410441430699403,-0.0006871786644604416,1,0.009970323984797348,0.3679219373297471,-0.010393574943934447,0,0.009627798198770207,0.30601317581837056,-0.005540376804197472,1,0.009799061091783747,0.694407855346665,0.06592024907196747,2,0.010795846557452351,0.6481985005069463,0.08209808478530173,2,0.009492321914059076,0.35994818066669526,-0.08326558934662665,0,0.010473183206263283,0.3055921446533349,-0.06592024907196745,0,0.010795846557452351,2,0.4199240652051012,0.0516161948912815,2,0.018006971643781466,0.5948783909692215,0.03802199697943204,2,0.021320683831693627,0.5074012280871614,0.04481909593535685,2,0.019663827737737585,0.914656404617922,0.02241891148982955,2,0.0019592183491920013,0.8956896453868894,0.06184482776584921,2,0.0038016287754778803,0.10939325860096294,-0.05687896180697312,0,0.005054552141779979,0.08534359538207809,-0.02241891148982947,0,0.0019592183491920013,True,0.36624257811060157,0.009181378134088257,0.016882958697573686,0.0014797975706027661,0.3373954183371354,0.005484775213693029,-0.015366530905994658,-0.025192685007791843,4,37.60341851878911,1045.2738037109375
R05__E1_ADAPTER_C06_MEAN__H01,22,8,0,2,0.2533231636739153,-0.017534426048382915,0,0.008164430573386505,0.3930940609539386,-0.020908997520367373,0,0.0038212535937393144,0.32320861231392695,-0.01922171178437515,0,0.0059928420835628805,0.6377925455070789,0.015602427044206835,2,0.005761459471095304,0.5757253341638061,0.021361593162559533,2,0.00547156347137769,0.4362745078159873,-0.022340350561955186,0,0.005122218292866109,0.36220745449292113,-0.015602427044206807,0,0.005761459471095304,2,0.14980186417642902,-0.0006220711751631358,1,0.0008475992461896854,0.26514350557983,-0.006585686310767391,1,0.008217024300515395,0.2074726848781295,-0.0036038787429652497,1,0.003684712527162855,0.706427731266865,-0.014991120643926326,0,0.00039139654393499705,0.5743856611739276,-0.0019857748786811236,1,0.0020233328785194985,0.42207162012688926,0.001268360543719177,1,0.0019632082769448834,0.293572268733135,0.014991120643926326,2,0.00039139654393499705,2,0.24506420639428272,0.00027261342282822176,1,0.02438956956779511,0.3775831895372851,-0.0007323227363964235,1,0.006038755846124455,0.3113236979657839,-0.00022985465678412864,1,0.015214162706959793,0.6588432523051131,0.030355646030415517,2,0.013632402319606577,0.6002904475874637,0.034190031865819204,2,0.02550707626444251,0.4085694024899936,-0.03464436752332831,0,0.02486574077117466,0.34115674769488685,-0.03035564603041549,0,0.013632402319606577,2,0.4134291392752097,0.04512126896138996,1,0.033111237756197155,0.5875238210936384,0.030667427103849065,2,0.01670098604603236,0.500476480184424,0.03789434803261954,1,0.024906111901114757,0.8932985156679494,0.0010610225398570705,1,0.00705163112189333,0.8362420146852625,0.002397197064222256,1,0.012675661415642222,0.16482119742564005,-0.0014510229822960186,1,0.012992303017009599,0.10670148433205057,-0.0010610225398569872,1,0.00705163112189333,True,0.36492074836619554,0.007859548389682232,0.011383680303823342,0.004335416475541115,0.3356203688355661,0.003709725712123753,-0.00972578322057964,-0.01922171178437515,3,24.55473149730824,643.2059936523438
R05__E1_ADAPTER_C06_MEAN__H02,23,8,0,2,0.2533231636739153,-0.017534426048382915,0,0.008164430573386505,0.3930940609539386,-0.020908997520367373,0,0.0038212535937393144,0.32320861231392695,-0.01922171178437515,0,0.0059928420835628805,0.6377925455070789,0.015602427044206835,2,0.005761459471095304,0.5757253341638061,0.021361593162559533,2,0.00547156347137769,0.4362745078159873,-0.022340350561955186,0,0.005122218292866109,0.36220745449292113,-0.015602427044206807,0,0.005761459471095304,2,0.14980186417642902,-0.0006220711751631358,1,0.0008475992461896854,0.26514350557983,-0.006585686310767391,1,0.008217024300515395,0.2074726848781295,-0.0036038787429652497,1,0.003684712527162855,0.706427731266865,-0.014991120643926326,0,0.00039139654393499705,0.5743856611739276,-0.0019857748786811236,1,0.0020233328785194985,0.42207162012688926,0.001268360543719177,1,0.0019632082769448834,0.293572268733135,0.014991120643926326,2,0.00039139654393499705,2,0.24506420639428272,0.00027261342282822176,1,0.02438956956779511,0.3775831895372851,-0.0007323227363964235,1,0.006038755846124455,0.3113236979657839,-0.00022985465678412864,1,0.015214162706959793,0.6588432523051131,0.030355646030415517,2,0.013632402319606577,0.6002904475874637,0.034190031865819204,2,0.02550707626444251,0.4085694024899936,-0.03464436752332831,0,0.02486574077117466,0.34115674769488685,-0.03035564603041549,0,0.013632402319606577,2,0.4134291392752097,0.04512126896138996,1,0.033111237756197155,0.5875238210936384,0.030667427103849065,2,0.01670098604603236,0.500476480184424,0.03789434803261954,1,0.024906111901114757,0.8932985156679494,0.0010610225398570705,1,0.00705163112189333,0.8362420146852625,0.002397197064222256,1,0.012675661415642222,0.16482119742564005,-0.0014510229822960186,1,0.012992303017009599,0.10670148433205057,-0.0010610225398569872,1,0.00705163112189333,True,0.36492074836619554,0.007859548389682232,0.011383680303823342,0.004335416475541115,0.3356203688355661,0.003709725712123753,-0.00972578322057964,-0.01922171178437515,3,24.55473149730824,643.2059936523438
R09__E1_ADAPTER_C06_MEAN__H01,38,8,0,2,0.25240614968608693,-0.018451440036211256,0,0.008380034509993198,0.3921725979345904,-0.021830460539715574,0,0.004100676611063139,0.3222893738103387,-0.02014095028796342,0,0.006240355560528178,0.6382981797168448,0.016108061253972794,2,0.006353949984080262,0.5757720861406123,0.02140834513936568,2,0.006865267255421857,0.43627507770243035,-0.022339780675512122,0,0.006325980882092178,0.3617018202831552,-0.016108061253972766,0,0.006353949984080262,2,0.14998287169894753,-0.00044106365264461045,0,0.0019811188082618854,0.2657068264119803,-0.00602236547861712,1,0.007545419376011984,0.2078448490554639,-0.0032317145656308444,1,0.0027821502838750595,0.7068544016236536,-0.014564450287137654,0,0.0006034030052331074,0.5748554387294611,-0.0015159973231476664,1,0.0008791077807009805,0.42159346576275436,0.0007902061795842796,1,0.0007444811205506925,0.29314559837634635,0.014564450287137654,2,0.0006034030052331074,2,0.24416273561478538,-0.0006288573566691075,1,0.026035071884595903,0.37673530303532765,-0.001580209238353919,1,0.008025111015232216,0.31044901932505653,-0.0011045332975115063,1,0.017030091449914058,0.6588133157705665,0.03032570949586877,2,0.012235292765112695,0.6009352403030324,0.03483482458138781,2,0.024247661772420496,0.4080399310915725,-0.03517383892174941,0,0.023368360308694328,0.3411866842294336,-0.03032570949586874,0,0.012235292765112695,2,0.41402098101730783,0.0457131107034881,1,0.03418766436991125,0.5885340333221314,0.03167763933234202,2,0.018550780397584676,0.5012775071697196,0.038695375017915146,1,0.02636922238374796,0.8931170973062121,0.0008796041781198305,1,0.007805774692812453,0.8365268520035265,0.00268203438248632,1,0.014560181550515557,0.1644639536130304,-0.001808266794905658,1,0.015021686434630092,0.1068829026937878,-0.0008796041781197472,1,0.007805774692812453,True,0.3648084531515703,0.007747253175056942,0.011163354850104052,0.004331151500009766,0.3354651873401447,0.0035545442167023433,-0.010622741792737464,-0.02014095028796342,3,41.12512181745842,1083.0326538085938
R09__E1_ADAPTER_C06_MEAN__H02,39,8,0,2,0.25240614968608693,-0.018451440036211256,0,0.008380034509993198,0.3921725979345904,-0.021830460539715574,0,0.004100676611063139,0.3222893738103387,-0.02014095028796342,0,0.006240355560528178,0.6382981797168448,0.016108061253972794,2,0.006353949984080262,0.5757720861406123,0.02140834513936568,2,0.006865267255421857,0.43627507770243035,-0.022339780675512122,0,0.006325980882092178,0.3617018202831552,-0.016108061253972766,0,0.006353949984080262,2,0.14998287169894753,-0.00044106365264461045,0,0.0019811188082618854,0.2657068264119803,-0.00602236547861712,1,0.007545419376011984,0.2078448490554639,-0.0032317145656308444,1,0.0027821502838750595,0.7068544016236536,-0.014564450287137654,0,0.0006034030052331074,0.5748554387294611,-0.0015159973231476664,1,0.0008791077807009805,0.42159346576275436,0.0007902061795842796,1,0.0007444811205506925,0.29314559837634635,0.014564450287137654,2,0.0006034030052331074,2,0.24416273561478538,-0.0006288573566691075,1,0.026035071884595903,0.37673530303532765,-0.001580209238353919,1,0.008025111015232216,0.31044901932505653,-0.0011045332975115063,1,0.017030091449914058,0.6588133157705665,0.03032570949586877,2,0.012235292765112695,0.6009352403030324,0.03483482458138781,2,0.024247661772420496,0.4080399310915725,-0.03517383892174941,0,0.023368360308694328,0.3411866842294336,-0.03032570949586874,0,0.012235292765112695,2,0.41402098101730783,0.0457131107034881,1,0.03418766436991125,0.5885340333221314,0.03167763933234202,2,0.018550780397584676,0.5012775071697196,0.038695375017915146,1,0.02636922238374796,0.8931170973062121,0.0008796041781198305,1,0.007805774692812453,0.8365268520035265,0.00268203438248632,1,0.014560181550515557,0.1644639536130304,-0.001808266794905658,1,0.015021686434630092,0.1068829026937878,-0.0008796041781197472,1,0.007805774692812453,True,0.3648084531515703,0.007747253175056942,0.011163354850104052,0.004331151500009766,0.3354651873401447,0.0035545442167023433,-0.010622741792737464,-0.02014095028796342,3,41.12512181745842,1083.0326538085938
R01__E0_ADAPTER_ONLY__H01,4,8,0,2,0.23254804135466833,-0.038309548367629884,0,0.0030223961935119986,0.36851243552084323,-0.04549062295346279,0,0.010236548781813157,0.3005302384377557,-0.04190008566054634,0,0.006629472487662549,0.6348309737070211,0.012640855244149096,2,0.019511325513815438,0.5709770190211932,0.016613278019946665,2,0.003981313810324153,0.43911349983087666,-0.01950135854706586,0,0.003341899940154414,0.36516902629297887,-0.012640855244149068,0,0.019511325513815438,2,0.1658577931943569,0.015433857842764742,2,0.017657629453799298,0.2544998308051358,-0.01722936108546165,0,0.017752946020819803,0.2101788119997463,-0.0008977516213484332,1,0.01770528773730954,0.7093221707142692,-0.012096681196522074,0,0.001549277986409298,0.5988765861569377,0.022505150104328964,2,0.01831025103495894,0.3988233392632762,-0.02197992031989396,0,0.01639561855799376,0.29067782928573077,0.012096681196522074,2,0.001549277986409298,2,0.21790764895832776,-0.026883944013126715,0,0.00801464873848958,0.35945319154910743,-0.01886232072457411,0,0.0009684051227719163,0.2886804202537176,-0.02287313236885044,0,0.0035231218078588607,0.6627200335289187,0.03423242725422104,2,0.026989616393630997,0.6068415376256304,0.04074112190398582,2,0.03868285805191425,0.40213991523602416,-0.04107385477729775,0,0.03824982391586708,0.3372799664710813,-0.034232427254221015,0,0.026989616393630993,2,0.42504149340574876,0.05673362309192903,1,0.06442336549309566,0.5749912916174854,0.018134897627696045,1,0.03459052643798856,0.5000163925116171,0.03743426035981262,1,0.04950694596554211,0.8611269928532161,-0.031110500274876274,0,0.012447256258160105,0.8111632021310193,-0.02268161549002079,0,0.018003427721059444,0.19045347580758976,0.02418125539965371,2,0.019341021002890663,0.1388730071467839,0.031110500274876357,2,0.012447256258160105,True,0.35383522385189625,-0.0032259761246170443,0.00587347366340072,-0.01232542591263486,0.3248514658007092,-0.007059177322733149,-0.03238660901469839,-0.04190008566054634,2,35.90368073084392,875.0577392578125
R01__E0_ADAPTER_ONLY__H02,5,8,0,2,0.23254804135466833,-0.038309548367629884,0,0.0030223961935119986,0.36851243552084323,-0.04549062295346279,0,0.010236548781813157,0.3005302384377557,-0.04190008566054634,0,0.006629472487662549,0.6348309737070211,0.012640855244149096,2,0.019511325513815438,0.5709770190211932,0.016613278019946665,2,0.003981313810324153,0.43911349983087666,-0.01950135854706586,0,0.003341899940154414,0.36516902629297887,-0.012640855244149068,0,0.019511325513815438,2,0.1658577931943569,0.015433857842764742,2,0.017657629453799298,0.2544998308051358,-0.01722936108546165,0,0.017752946020819803,0.2101788119997463,-0.0008977516213484332,1,0.01770528773730954,0.7093221707142692,-0.012096681196522074,0,0.001549277986409298,0.5988765861569377,0.022505150104328964,2,0.01831025103495894,0.3988233392632762,-0.02197992031989396,0,0.01639561855799376,0.29067782928573077,0.012096681196522074,2,0.001549277986409298,2,0.21790764895832776,-0.026883944013126715,0,0.00801464873848958,0.35945319154910743,-0.01886232072457411,0,0.0009684051227719163,0.2886804202537176,-0.02287313236885044,0,0.0035231218078588607,0.6627200335289187,0.03423242725422104,2,0.026989616393630997,0.6068415376256304,0.04074112190398582,2,0.03868285805191425,0.40213991523602416,-0.04107385477729775,0,0.03824982391586708,0.3372799664710813,-0.034232427254221015,0,0.026989616393630993,2,0.42504149340574876,0.05673362309192903,1,0.06442336549309566,0.5749912916174854,0.018134897627696045,1,0.03459052643798856,0.5000163925116171,0.03743426035981262,1,0.04950694596554211,0.8611269928532161,-0.031110500274876274,0,0.012447256258160105,0.8111632021310193,-0.02268161549002079,0,0.018003427721059444,0.19045347580758976,0.02418125539965371,2,0.019341021002890663,0.1388730071467839,0.031110500274876357,2,0.012447256258160105,True,0.35383522385189625,-0.0032259761246170443,0.00587347366340072,-0.01232542591263486,0.3248514658007092,-0.007059177322733149,-0.03238660901469839,-0.04190008566054634,2,35.90368073084392,875.0577392578125
