stage,config_id,dataset,seed,success,status,runtime_seconds,peak_rss_mib,gpu_allocation_mib,ari,nmi,q,neighbor_agreement,moran_i,geary_c,boundary_disagreement
H,H07,d1,6,True,success,2.7543131448328495,830.875,0.0,0.2370089152464532,0.3688578581860986,0.3029333867162759,0.6608190635851994,0.6107557469992859,0.39891871620389147,0.3391809364148006
H,H08,d1,6,True,success,3.838251193985343,830.875,0.0,0.19626232181882108,0.3558221483736099,0.2760422350962155,0.572985271225003,0.5230963128729109,0.4816550831525367,0.427014728774997
H,H09,d1,6,True,success,3.339551927521825,830.875,0.0,0.21245204145658472,0.358236350859646,0.28534419615811535,0.6193868997724823,0.5816264052427919,0.42407786932011116,0.3806131002275177
H,H10,d1,6,True,success,3.822138302028179,830.875,0.0,0.20282271729584997,0.3623137510607117,0.2825682341782808,0.5848401389055203,0.5419017459878829,0.4628378728350679,0.41515986109447967
H,H11,d1,6,True,success,4.004733605310321,830.875,0.0,0.21172305986627535,0.353886107516548,0.28280458369141165,0.6117830199976051,0.5728872382862892,0.4323107221284035,0.3882169800023949
H,H12,d1,6,True,success,4.058241240680218,830.875,0.0,0.14101515750002552,0.3336799373334242,0.23734754741672487,0.5464315650820261,0.5157931050135002,0.48594906583367736,0.45356843491797394
H,H13,d1,6,True,success,5.014650432392955,830.875,0.0,0.20322466913126147,0.3714805572037221,0.2873526131674918,0.5917854149203688,0.5662830461088474,0.4387105879247173,0.40821458507963115
H,H14,d1,6,True,success,0.9023256357759237,830.875,0.0,0.21750809596162576,0.3627508045939311,0.2901294502777784,0.6084001915938211,0.5429073303536869,0.462697025613382,0.3915998084061789
H,H15,d1,6,True,success,0.8822908997535706,830.875,0.0,0.2239888137990629,0.3685177910402916,0.29625330241967723,0.6559094719195306,0.611609439407394,0.3981756315726203,0.34409052808046936
H,H16,d1,6,False,scientific_numerical_failure,14.256743285804987,830.875,0.0,,,,,,,
H,H17,d1,6,True,success,9.685118172317743,830.875,0.0,0.2276493626824109,0.35735467342502464,0.2925020180537178,0.7177882888276853,0.6693943465091668,0.3330750414534035,0.2822117111723147
H,H00,d1,7,True,success,1.9079212918877602,830.875,0.0,0.23851991147994456,0.37601025785252834,0.3072650846662365,0.6353430726859058,0.5772678459003938,0.4326198582438442,0.36465692731409416
H,H01,d1,7,True,success,2.3098886869847775,830.875,0.0,0.23843975717823065,0.3798516070901182,0.3091456821341744,0.6547120105376601,0.5966228796851099,0.41271427238046315,0.34528798946233985
H,H02,d1,7,True,success,2.315707243978977,830.875,0.0,0.2364618086082998,0.3787982726002207,0.30763004060426025,0.6526763261884804,0.5973743362387001,0.41197959572049275,0.34732367381151963
H,H03,d1,7,True,success,2.241849770769477,830.875,0.0,0.23516961729562494,0.37723636225595636,0.30620298977579063,0.6502814034247395,0.5962577936319144,0.4131697760626031,0.3497185965752605
H,H04,d1,7,True,success,2.2659037206321955,830.875,0.0,0.23361429789364904,0.3757173265468652,0.3046658122202571,0.6457011136390851,0.5892194859348939,0.42012556720025945,0.3542988863609149
H,H05,d1,7,True,success,2.29301524348557,830.875,0.0,0.23473192871859655,0.37365844158591377,0.3041951851522552,0.641210633457071,0.5840911462987691,0.42579096086790774,0.35878936654292903
H,H06,d1,7,True,success,2.4152313861995935,830.875,0.0,0.23848862957442563,0.37977629949545666,0.30913246453494114,0.6530056280684948,0.5976585408767432,0.41174862173059,0.3469943719315052
H,H07,d1,7,True,success,2.3254996798932552,830.875,0.0,0.2381395566535159,0.3791073185636853,0.3086234376086006,0.6552508681595018,0.5963393727085753,0.4129542750086223,0.34474913184049816
H,H08,d1,7,True,success,5.28424009680748,830.875,0.0,0.19393932004818396,0.3533973409425107,0.27366833049534733,0.5687342833193629,0.5119891262868315,0.4936199211885836,0.43126571668063707
H,H09,d1,7,True,success,3.4744319412857294,830.875,0.0,0.21021479433981705,0.3655205471634737,0.2878676707516454,0.5996886600407136,0.5633577279952713,0.4421760658894408,0.40031133995928636
H,H10,d1,7,True,success,3.348717560991645,830.875,0.0,0.20851851464161564,0.3624567335216052,0.28548762408161044,0.5926236378876781,0.5547796430782436,0.45085066681542935,0.40737636211232187
H,H11,d1,7,True,success,3.541894543915987,830.875,0.0,0.21107346675503888,0.3659060718768084,0.2884897693159236,0.5988504370734044,0.5619792054316147,0.44363802185809564,0.40114956292659565
H,H12,d1,7,True,success,6.548720156773925,830.875,0.0,0.18531634729941146,0.3625203351493604,0.2739183412243859,0.5467309304274938,0.507433699548834,0.4977465401384067,0.45326906957250623
H,H13,d1,7,True,success,4.1992027927190065,830.875,0.0,0.17942053480688808,0.3512706736320766,0.26534560421948233,0.5735540653813914,0.5373252931057063,0.46725323071330216,0.4264459346186086
H,H14,d1,7,True,success,0.9780238997191191,830.875,0.0,0.2183769646284368,0.358263574357436,0.28832026949293643,0.6079810801101665,0.5523467562618583,0.45499122628510014,0.3920189198898335
H,H15,d1,7,True,success,1.0630850438028574,830.875,0.0,0.22209462460764176,0.36483339434467393,0.29346400947615786,0.6392348221769848,0.5857771936225289,0.42155060031908914,0.3607651778230152
H,H16,d1,7,False,scientific_numerical_failure,16.72393188625574,830.875,0.0,,,,,,,
H,H17,d1,7,True,success,9.619415067136288,830.875,0.0,0.21561675040240136,0.35107454927969567,0.2833456498410485,0.722697880493354,0.6786505591300855,0.32530234172737205,0.27730211950664596
H,H00,d1,8,True,success,1.913215285167098,830.875,0.0,0.23613413319484772,0.37434535725388773,0.3052397452243677,0.6259729373727697,0.5606046065343,0.4483041558615602,0.3740270626272303
H,H01,d1,8,True,success,2.2412498090416193,830.875,0.0,0.24465342303231122,0.37724218513740276,0.310947804084857,0.6436055562208118,0.5850403968377081,0.42428629317228983,0.35639444377918816
H,H02,d1,8,True,success,2.204559711739421,830.875,0.0,0.23995094999164196,0.3771353659449281,0.308543157968285,0.6408813315770566,0.5824467878795138,0.42690508684086065,0.3591186684229434
H,H03,d1,8,True,success,2.2973178699612617,830.875,0.0,0.23863060927215043,0.37676180712127755,0.307696208196714,0.640462220093402,0.5824401740589712,0.4269921737360036,0.35953777990659797
H,H04,d1,8,True,success,2.251671899110079,830.875,0.0,0.23498117215672132,0.37481007063014404,0.3048956213934327,0.6377080589151,0.5791601857322664,0.430428594050988,0.36229194108490004
H,H05,d1,8,True,success,2.316967947408557,830.875,0.0,0.2364606786911506,0.37529563010256917,0.3058781543968599,0.6334271344749132,0.5729797676094156,0.4365255416124569,0.36657286552508683
H,H06,d1,8,True,success,2.2644680086523294,830.875,0.0,0.25078557798760476,0.37958771641112105,0.3151866471993629,0.6384265357442223,0.5772155034112368,0.43229122728557073,0.36157346425577774
H,H07,d1,8,True,success,2.2470272835344076,830.875,0.0,0.24203854874324052,0.37623169190341116,0.30913512032332585,0.6440246677044665,0.585397122627896,0.4238800608981914,0.35597533229553346
H,H08,d1,8,True,success,3.57333623431623,830.875,0.0,0.2212984326288718,0.36989928103213887,0.29559885683050535,0.5817866123817507,0.5076607495286656,0.49870080508496273,0.41821338761824933
H,H09,d1,8,True,success,3.812646586447954,830.875,0.0,0.22472213189675788,0.3650677503676674,0.29489494113221265,0.6222009340198779,0.5586446063603803,0.4473303018356886,0.37779906598012214
H,H10,d1,8,True,success,3.481474196538329,830.875,0.0,0.21072333792479742,0.3722516610592579,0.2914874994920277,0.5862770925637648,0.5252546251105502,0.48031766206956644,0.4137229074362352
H,H11,d1,8,True,success,5.194821819663048,830.875,0.0,0.22481821959444437,0.3676301559538796,0.296224187774162,0.6208238534307269,0.5570780179727927,0.44880031417285415,0.3791761465692731
H,H12,d1,8,True,success,3.451319620013237,830.875,0.0,0.13687194551339732,0.33421548448170857,0.23554371499755294,0.5373308585798108,0.49201170986478415,0.5114183404070757,0.4626691414201892
H,H13,d1,8,True,success,6.8922742158174515,830.875,0.0,0.15626361907959946,0.3347458764937409,0.24550474778667017,0.554334810202371,0.5231495428138696,0.4833174065295336,0.44566518979762904
H,H14,d1,8,True,success,0.8260602112859488,830.875,0.0,0.228204435712769,0.36753361815225216,0.2978690269325106,0.6103161298048138,0.5505577413626113,0.45631565727891993,0.38968387019518624
H,H15,d1,8,True,success,0.8554972521960735,830.875,0.0,0.22544451055327713,0.36652068789059283,0.295982599221935,0.6378876781223806,0.5863743039783123,0.4208807385014839,0.36211232187761944
H,H16,d1,8,True,success,8.389986511319876,830.875,0.0,0.2575334126921749,0.378126064547243,0.317829738619709,0.6497126092683511,0.5858602793328604,0.41940355609128155,0.35028739073164894
H,H17,d1,8,False,scientific_numerical_failure,20.914094891399145,830.875,0.0,,,,,,,
H,H00,d1,9,True,success,1.8823120705783367,830.875,0.0,0.2518324143016672,0.38062809438702594,0.3162302543443466,0.6342354209076757,0.5709398620355636,0.4394423089802927,0.3657645790923243
H,H01,d1,9,True,success,2.324731668457389,830.875,0.0,0.2582812575995528,0.3867684261317722,0.3225248418656625,0.6467788288827685,0.5835271659068793,0.426734236069339,0.3532211711172315
H,H02,d1,9,True,success,2.4445565808564425,830.875,0.0,0.2570304232095308,0.387181189331775,0.3221058062706529,0.6462998443300204,0.5835366098291523,0.4268120155065425,0.3537001556699796
H,H03,d1,9,True,success,2.24271085485816,830.875,0.0,0.25725051523394626,0.38602123203789074,0.3216358736359185,0.6436654292899054,0.581893571149135,0.42844612743209176,0.35633457071009456
H,H04,d1,9,True,success,2.341619150713086,830.875,0.0,0.2550169293921852,0.3849346654799932,0.31997579743608917,0.64195904682074,0.5803421830733143,0.43020474985817325,0.35804095317926
H,H05,d1,9,True,success,2.2730158250778913,830.875,0.0,0.25327724777205257,0.3834818713246773,0.31837955954836494,0.6402227278170279,0.5775124679297301,0.4328570096488436,0.35977727218297206
H,H06,d1,9,True,success,2.458440324291587,830.875,0.0,0.2543043594074159,0.3841724691773553,0.31923841429238564,0.6414201891988983,0.5806184726698447,0.4295101884362544,0.3585798108011017
H,H07,d1,9,True,success,2.2852538004517555,830.875,0.0,0.2586069688538507,0.38767251094659566,0.32313973990022316,0.6462699077954736,0.5833688403490653,0.4268556474931417,0.35373009220452645
H,H08,d1,9,True,success,4.070216543972492,830.875,0.0,0.2034370493050799,0.36077165628013536,0.2821043527926076,0.5794216261525565,0.5320237020690385,0.4727697160289547,0.42057837384744345
H,H09,d1,9,True,success,3.734095634892583,830.875,0.0,0.18933174460650062,0.34423247040420324,0.2667821075053519,0.6015746617171597,0.540471485906811,0.46320209996729816,0.3984253382828403
H,H10,d1,9,True,success,4.446318309754133,830.875,0.0,0.2061386033756764,0.3645494762538335,0.285344039814755,0.5898994132439229,0.5451699761336222,0.459446825764548,0.4101005867560771
H,H11,d1,9,True,success,4.328612696379423,830.875,0.0,0.21035682764018518,0.36802100119452535,0.2891889144173553,0.5918153514549156,0.5452940967971576,0.4591258384995385,0.4081846485450844
H,H12,d1,9,True,success,4.783892055973411,830.875,0.0,0.16252576815873457,0.3454435291957698,0.2539846486772522,0.5481080110166447,0.5164721811329508,0.4870128326136364,0.45189198898335525
H,H13,d1,9,True,success,4.067291848361492,830.875,0.0,0.1577412413699229,0.333535073160932,0.24563815726542745,0.5725661597413484,0.5384198536243371,0.4643813578641668,0.4274338402586516
H,H14,d1,9,True,success,0.7701399121433496,830.875,0.0,0.21845743289870861,0.3671730301297623,0.2928152315142355,0.6194168363070292,0.5648735110944558,0.4423097552400705,0.38058316369297085
H,H15,d1,9,True,success,0.925546258687973,830.875,0.0,0.22530020904964296,0.3709616369444622,0.29813092299705257,0.6388157106933301,0.5870938524338485,0.4202009498463137,0.3611842893066699
H,H16,d1,9,False,scientific_numerical_failure,16.623287431895733,830.875,0.0,,,,,,,
H,H17,d1,9,True,success,9.529162887483835,830.875,0.0,0.22920831443961645,0.3648406720724033,0.2970244932560099,0.7155430487366783,0.6619024280443446,0.340807273208089,0.2844569512633217
H,H00,p22,0,True,success,47.573048708960414,1398.01953125,0.0,0.3938401158578473,0.5730169350395954,0.48342852544872134,0.8925343595382078,0.8386042893212958,0.16121313135547247,0.10746564046179219
H,H01,p22,0,True,success,44.56853369809687,1398.01953125,0.0,0.47528570946236587,0.629605850179043,0.5524457798207044,0.905387575590984,0.863919102801123,0.1373875895550482,0.09461242440901596
H,H02,p22,0,True,success,44.500514974817634,1398.01953125,0.0,0.47085955933260437,0.6251967466266408,0.5480281529796226,0.9063881253435954,0.8653280201062672,0.13580850629499575,0.09361187465640464
H,H03,p22,0,True,success,44.86729762330651,1398.01953125,0.0,0.4575817387427283,0.6135807228255084,0.5355812307841183,0.9024628916987356,0.8555538126724924,0.14506218095041523,0.09753710830126439
H,H04,p22,0,True,success,44.88167458586395,1398.01953125,0.0,0.45681765154639253,0.6115475361966948,0.5341825938715437,0.900043980208906,0.8507571246446112,0.14997497126154405,0.09995601979109403
H,H05,p22,0,True,success,44.22830342873931,1398.01953125,0.0,0.4554657491946498,0.6092070088495608,0.5323363790221053,0.8984826827927432,0.8489187850794031,0.15187935556344065,0.10151731720725676
H,H06,p22,0,True,success,44.34006637893617,1398.01953125,0.0,0.4793810958790917,0.6323480552727344,0.5558645755759131,0.905607476635514,0.864452581514697,0.13715373258272245,0.094392523364486
H,H07,p22,0,True,success,43.409884721040726,1398.01953125,0.0,0.47216534200988164,0.6271420508864853,0.5496536964481835,0.9062122045079715,0.864756796100385,0.13656305652039566,0.09378779549202854
H,H08,p22,0,True,success,4.783495744690299,1398.01953125,0.0,0.4613377821985625,0.6048608854187256,0.533099333808644,0.8663771302913689,0.8117891791576657,0.1890345272022115,0.13362286970863113
H,H09,p22,0,True,success,4.630064520984888,1398.01953125,0.0,0.4702393174868781,0.6184936508184821,0.5443664841526801,0.8874656404617922,0.8494244250854512,0.15128780761993013,0.11253435953820778
H,H10,p22,0,True,success,4.666408069431782,1398.01953125,0.0,0.4388804264094669,0.5916300769374385,0.5152552516734528,0.8727872457394172,0.8154536521702859,0.18527828398298618,0.12721275426058276
H,H11,p22,0,True,success,5.215214649215341,1398.01953125,0.0,0.4943426686536675,0.6181306517674968,0.5562366602105822,0.8906432105552501,0.8501042992212691,0.15109923893515878,0.10935678944474991
H,H12,p22,0,True,success,7.8111440278589725,1398.01953125,0.0,0.3383748743669556,0.5416411428449109,0.44000800860593325,0.7632765255634965,0.7386993474806746,0.2613803104932513,0.23672347443650354
H,H13,p22,0,True,success,7.107567084953189,1398.01953125,0.0,0.3309747639170168,0.5412792012326262,0.4361269825748215,0.8031995601979109,0.7832269600394226,0.21740602473606463,0.19680043980208906
H,H14,p22,0,True,success,1.3830842841416597,1398.01953125,0.0,0.4398868737320179,0.6041173002736863,0.5220020870028521,0.8822319956019791,0.8374369251943808,0.16270163641267044,0.11776800439802093
H,H15,p22,0,True,success,1.4306530822068453,1398.01953125,0.0,0.5054244644005629,0.6440549650844931,0.5747397147425279,0.893974711379879,0.8650568169186719,0.13642509657661975,0.10602528862012095
H,H16,p22,0,False,scientific_numerical_failure,53.87341250665486,1398.01953125,0.0,,,,,,,
H,H17,p22,0,False,scientific_numerical_failure,70.43011932820082,1398.01953125,0.0,,,,,,,
H,H00,p22,1,True,success,45.75813038833439,1398.01953125,0.0,0.3427756247697922,0.5406958529399833,0.44173573885488776,0.8919406267179769,0.8290853459207845,0.17133130946039976,0.10805937328202309
H,H01,p22,1,True,success,41.1850975882262,1398.01953125,0.0,0.41229139462938086,0.5935637276466401,0.5029275611380105,0.908411214953271,0.8693281299880198,0.1320810391687046,0.09158878504672896
H,H02,p22,1,True,success,40.920419216156006,1398.01953125,0.0,0.4065832402403834,0.5920485429526693,0.49931589159652634,0.9071357888949972,0.8639608816641764,0.13714851858767962,0.09286421110500276
H,H03,p22,1,True,success,41.31864633411169,1398.01953125,0.0,0.4048060867978266,0.5896123782722171,0.49720923253502186,0.9044529961517317,0.859061459946513,0.14204588240231983,0.09554700384826831
H,H04,p22,1,True,success,41.08846736140549,1398.01953125,0.0,0.40112897973018313,0.5870871262002226,0.4941080529652029,0.9016822429906542,0.854186988623818,0.1470381764917263,0.09831775700934575
H,H05,p22,1,True,success,41.44014214165509,1398.01953125,0.0,0.3984169025517892,0.5850272124007903,0.4917220574762897,0.8974051676745465,0.848879657066049,0.15239675879300807,0.10259483232545352
H,H06,p22,1,True,success,41.33332614786923,1398.01953125,0.0,0.40819419096394827,0.5934136279260631,0.5008039094450056,0.9078174821330401,0.8643821608375073,0.13660321089525743,0.09218251786695986
H,H07,p22,1,True,success,41.10521161556244,1398.01953125,0.0,0.4100134760397624,0.5932001546546329,0.5016068153471976,0.9061902144035184,0.8647919841855671,0.13651071361153644,0.09380978559648157
H,H08,p22,1,True,success,4.209928907454014,1398.01953125,0.0,0.43505777344326235,0.5837691363086908,0.5094134548759766,0.8495107201759209,0.805454026935216,0.19591616276868987,0.15048927982407911
H,H09,p22,1,True,success,5.408108862116933,1398.01953125,0.0,0.5651261890488664,0.6560433078028227,0.6105847484258445,0.8824848818031885,0.8463799968777829,0.15461901609278644,0.11751511819681149
H,H10,p22,1,True,success,4.592887783423066,1398.01953125,0.0,0.4881505309611774,0.6161996404139483,0.5521750856875628,0.8593512919186366,0.80188483289524,0.1988929421816578,0.14064870808136343
H,H11,p22,1,True,success,4.976200964301825,1398.01953125,0.0,0.5029029080173086,0.6288797506684646,0.5658913293428867,0.8777240241891149,0.8353404282534961,0.16568049283250652,0.12227597581088512
H,H12,p22,1,True,success,4.516299767419696,1398.01953125,0.0,0.32735253115874674,0.5283561475518801,0.4278543393553134,0.7585046728971963,0.7288134054520887,0.2712969930440099,0.24149532710280375
H,H13,p22,1,True,success,4.402182059362531,1398.01953125,0.0,0.3611274638396617,0.5595579218139661,0.46034269282681395,0.7985156679494227,0.7690726577742902,0.23048350976694343,0.20148433205057725
H,H14,p22,1,True,success,1.2996063604950905,1398.01953125,0.0,0.43865706152968986,0.6008573614309798,0.5197572114803348,0.8744804837822979,0.8318356785724321,0.16958705222952694,0.12551951621770208
H,H15,p22,1,True,success,1.323017442598939,1398.01953125,0.0,0.45032753616417287,0.6188336102387675,0.5345805732014701,0.8969213853765805,0.8616504404539886,0.13926522598163313,0.1030786146234195
H,H16,p22,1,False,scientific_numerical_failure,52.84164937958121,1398.01953125,0.0,,,,,,,
H,H17,p22,1,True,success,19.962001729756594,1398.01953125,0.0,0.4829886855451404,0.6545327006923911,0.5687606931187658,0.9234854315557999,0.8922542489156449,0.10856141191101615,0.07651456844420013
H,H00,p22,2,True,success,45.61591401696205,1408.43359375,0.0,0.3758358297485455,0.5584648599374542,0.4671503448429999,0.8874986256184717,0.8326659706924474,0.16787454004982555,0.1125013743815283
H,H01,p22,2,True,success,49.36104037426412,1408.43359375,0.0,0.4922818203965427,0.6412210492391416,0.5667514348178422,0.9044090159428257,0.8644190824151496,0.13655393450940234,0.09559098405717426
H,H02,p22,2,True,success,48.49600412324071,1408.43359375,0.0,0.49082678902041926,0.639220032572478,0.5650234107964486,0.9017592083562397,0.8591988621321777,0.14137663006361073,0.09824079164376032
H,H03,p22,2,True,success,48.54863126948476,1408.43359375,0.0,0.48917962199445836,0.6383671477893235,0.5637733848918909,0.90021990104453,0.857022543846597,0.1436047780812063,0.09978009895547002
H,H04,p22,2,True,success,49.75168462283909,1408.43359375,0.0,0.4874240177218983,0.6364003616133878,0.561912189667643,0.8974931280923585,0.8538839448919383,0.14685986356628936,0.10250687190764152
H,H05,p22,2,True,success,48.94878248311579,1408.43359375,0.0,0.4798111860713614,0.6299314968774877,0.5548713414744246,0.8927872457394173,0.8491112322273913,0.15198324321341058,0.10721275426058274
H,H06,p22,2,True,success,49.099859377369285,1408.43359375,0.0,0.48926446354319236,0.6393804405023865,0.5643224520227894,0.9045299615173172,0.8647169970526606,0.13624345114456193,0.09547003848268276
H,H07,p22,2,True,success,48.554053511470556,1408.43359375,0.0,0.4922586674255426,0.6413048077985575,0.5667817376120501,0.9044420010995052,0.8642517977841792,0.13674066638970217,0.09555799890049477
H,H08,p22,2,True,success,4.36381009966135,1408.43359375,0.0,0.434899409932384,0.5858961418803267,0.5103977759063554,0.8527982407916438,0.7973183062448346,0.2029364657797228,0.1472017592083562
H,H09,p22,2,True,success,4.3653871063143015,1408.43359375,0.0,0.4473109601032784,0.5997443119898037,0.5235276360465411,0.8791753710830127,0.8497556456599972,0.15108663078702514,0.12082462891698731
H,H10,p22,2,True,success,4.661899421364069,1408.43359375,0.0,0.4864202124041909,0.6277465400975832,0.5570833762508871,0.8859043430456295,0.8486372148765768,0.15226161147694312,0.11409565695437052
H,H11,p22,2,True,success,4.535795867443085,1408.43359375,0.0,0.47063708211816113,0.6154799852129584,0.5430585336655598,0.871610775151182,0.8234704826958512,0.17673132445393105,0.12838922484881798
H,H12,p22,2,True,success,7.692090220749378,1408.43359375,0.0,0.3649998887959911,0.5571877270577823,0.4610938079268867,0.7746454095656954,0.7599601618240008,0.2394414499920011,0.2253545904343046
H,H13,p22,2,True,success,5.733834244310856,1408.43359375,0.0,0.33184653060452557,0.5495080481919727,0.44067728939824913,0.8105772402418912,0.794947242839349,0.20529431750293817,0.18942275975810885
H,H14,p22,2,True,success,1.3317832741886377,1408.43359375,0.0,0.43427518177278324,0.603284056139916,0.5187796189563496,0.8825288620120946,0.8404399940498986,0.15885610211328594,0.11747113798790543
H,H15,p22,2,True,success,1.397564835846424,1408.43359375,0.0,0.45904076745857536,0.6296510200459721,0.5443458937522737,0.8978339747113799,0.8748831492082995,0.12641758525945682,0.10216602528862007
H,H16,p22,2,True,success,15.642815532162786,1408.43359375,0.0,0.4613987068085133,0.6177852838158581,0.5395919953121857,0.9138207806487081,0.8755499572213777,0.12412954957785044,0.08617921935129191
H,H17,p22,2,True,success,22.644097646698356,1408.43359375,0.0,0.4943676707570398,0.64536167800401,0.5698646743805249,0.9247498625618472,0.8951100289453896,0.10609961593428288,0.07525013743815279
H,H00,p22,3,True,success,44.819352217018604,1427.35546875,0.0,0.45530558730704257,0.6128566713657208,0.5340811293363816,0.8987355689939527,0.8471559824337667,0.15343777122992674,0.10126443100604732
H,H01,p22,3,True,success,44.45653925463557,1427.35546875,0.0,0.4916391271904599,0.6439426378413264,0.5677908825158932,0.9087960417811984,0.8676094036715245,0.13378804602882324,0.09120395821880156
H,H02,p22,3,True,success,45.46162408404052,1427.35546875,0.0,0.48953528237498045,0.6405904088164238,0.5650628455957021,0.9073117097306213,0.8657431689170525,0.13566763522415562,0.09268829026937875
H,H03,p22,3,True,success,44.2964303791523,1427.35546875,0.0,0.4879909843275361,0.6377655476656713,0.5628782659966037,0.9059813084112149,0.8631882439487644,0.1381968162107322,0.09401869158878506
H,H04,p22,3,True,success,44.79343630000949,1427.35546875,0.0,0.48051736537484147,0.6302142586691375,0.5553658120219895,0.9046728971962616,0.8607254389117067,0.14059015870985295,0.09532710280373835
H,H05,p22,3,True,success,44.712030505761504,1427.35546875,0.0,0.46147286943689897,0.6183091487607582,0.5398910090988286,0.9041451346893897,0.8546793038460304,0.1460356171609678,0.09585486531061027
H,H06,p22,3,True,success,45.61634471453726,1427.35546875,0.0,0.49143283448990455,0.6433086820404442,0.5673707582651744,0.9099505222649807,0.8699558036832925,0.1313399148945583,0.09004947773501926
H,H07,p22,3,True,success,44.49024672806263,1427.35546875,0.0,0.49168259503375095,0.644047463820326,0.5678650294270384,0.9089059923034635,0.867739462614781,0.13364920356690294,0.09109400769653653
H,H08,p22,3,True,success,5.018222134560347,1427.35546875,0.0,0.4463759328648408,0.5925968559230997,0.5194863943939703,0.8588125343595382,0.7890316270320407,0.21180750212120603,0.1411874656404618
H,H09,p22,3,True,success,4.859043842181563,1427.35546875,0.0,0.4678462949254127,0.6159112734993318,0.5418787842123722,0.882671797691039,0.8358863044465529,0.16553460745969611,0.11732820230896102
H,H10,p22,3,True,success,4.600349642336369,1427.35546875,0.0,0.4767342218767281,0.6226271261743176,0.5496806740255229,0.8802968664101154,0.8353793236907312,0.16548952953096957,0.1197031335898846
H,H11,p22,3,True,success,5.715699948370457,1427.35546875,0.0,0.45420761531905773,0.6078751437599843,0.531041379539521,0.8810225398570644,0.8260474397087287,0.1744850489567348,0.11897746014293564
H,H12,p22,3,True,success,5.138349071145058,1427.35546875,0.0,0.3345797967345017,0.548583109275718,0.44158145300510987,0.7830786146234194,0.7538964695596263,0.24451730996812845,0.21692138537658057
H,H13,p22,3,True,success,7.895657129585743,1427.35546875,0.0,0.3245480582723704,0.5424731309178062,0.43351059459508834,0.8102693787795492,0.8004186030255059,0.20028431254180412,0.1897306212204508
H,H14,p22,3,True,success,1.3148021437227726,1427.35546875,0.0,0.5029391355630497,0.6436658001213074,0.5733024678421785,0.888785046728972,0.8487135765270187,0.15190721388694864,0.11121495327102804
H,H15,p22,3,True,success,1.4623175282031298,1427.35546875,0.0,0.5114927754470376,0.650137221253099,0.5808149983500683,0.8956679494227597,0.8675378070117008,0.1339183237450681,0.10433205057724027
H,H16,p22,3,True,success,14.603320423513651,1427.35546875,0.0,0.43585401966139065,0.6112868750162386,0.5235704473388146,0.9248378229796591,0.8851674374029399,0.11835151270197208,0.07516217702034089
H,H17,p22,3,False,scientific_numerical_failure,74.95258406549692,1427.35546875,0.0,,,,,,,
H,H00,p22,4,True,success,41.155326679348946,1427.35546875,0.0,0.4602328518736244,0.6169391428177579,0.5385859973456911,0.9050467289719626,0.8539488944750628,0.14671777894846985,0.09495327102803741
H,H01,p22,4,True,success,34.58332322910428,1427.35546875,0.0,0.4715943766053382,0.6286262081724509,0.5501102923888945,0.9130401319406267,0.8709386343017159,0.13017178052975112,0.08695986805937328
H,H02,p22,4,True,success,34.560026943683624,1427.35546875,0.0,0.4697787961051167,0.6258060281522343,0.5477924121286755,0.9112919186366135,0.869667149094474,0.1313752959866251,0.08870808136338648
H,H03,p22,4,True,success,35.86619541980326,1427.35546875,0.0,0.4607144483239381,0.6203048387241047,0.5405096435240214,0.9092138537658054,0.8642941831366431,0.13640605026502542,0.09078614623419456
H,H04,p22,4,True,success,35.23916992172599,1427.35546875,0.0,0.46018542534421764,0.6197104156158246,0.5399479204800212,0.9082902693787795,0.8619315369767523,0.13868981693992014,0.09170973062122045
H,H05,p22,4,True,success,35.28543480485678,1427.35546875,0.0,0.46115826849307845,0.6190101600916804,0.5400842142923794,0.9071467839472237,0.8578445621834532,0.14282686908474124,0.0928532160527763
H,H06,p22,4,True,success,35.476262241601944,1427.35546875,0.0,0.4736696594994582,0.6298227495903487,0.5517462045449034,0.9095547003848268,0.8663403184603661,0.13500084572725332,0.09044529961517322
H,H07,p22,4,True,success,35.52421076968312,1427.35546875,0.0,0.4717745472782799,0.6288847595173208,0.5503296533978004,0.9131610775151182,0.8711932365221532,0.12992340020942894,0.08683892248488179
H,H08,p22,4,True,success,4.872288092970848,1427.35546875,0.0,0.4449705619283226,0.5906405043566465,0.5178055331424846,0.8644529961517318,0.7927067584606781,0.20825910203553766,0.13554700384826823
H,H09,p22,4,True,success,4.421146754175425,1427.35546875,0.0,0.4672028759539144,0.6138966900295705,0.5405497829917425,0.8839472237493128,0.8460974173480733,0.15521402565832046,0.11605277625068722
H,H10,p22,4,True,success,4.340113967657089,1427.35546875,0.0,0.44903444538365905,0.5958975410525336,0.5224659932180963,0.8804068169323804,0.8459888882114597,0.15553420970552692,0.11959318306761957
H,H11,p22,4,True,success,4.554524188861251,1427.35546875,0.0,0.46472558830349237,0.6115251641861956,0.538125376244844,0.8836173721825179,0.8442174343353301,0.15693230301976133,0.1163826278174821
H,H12,p22,4,True,success,5.236333047971129,1427.35546875,0.0,0.32812196579995234,0.552442139035343,0.4402820524176477,0.7805057724024189,0.7564952903561702,0.24251037821020635,0.21949422759758108
H,H13,p22,4,True,success,6.543708877637982,1427.35546875,0.0,0.3243815726450872,0.5410835262275376,0.43273254943631245,0.8096866410115447,0.7999824533196735,0.20081080590068967,0.19031335898845525
