ablation,ablation_config_json,absolute_ari,absolute_nmi,algorithm,ami,changed_observations,cluster_sizes,config_id,config_json,delta_ari,delta_nmi,evaluated_observations,failure,family,fmi,full_config_id,gearys_c,initial_partition_sha256,is_matched_full,k,lane,max_neighbor_mass,max_row_mass,mean_agreement_gate,mean_edge_conflict,mean_edge_weight,mean_neighbor_mass,mean_prototype_margin,mean_retained_weight,mean_self_return,mean_view1_weight,mean_view2_weight,min_cluster_size,min_neighbor_mass,min_row_mass,morans_i,night15d_ari,night15d_nmi,objective,observed_cardinality,partition_sha256,stage,status,study,sweeps_completed,total_moves,total_observations,wall_seconds
RETAINED_UNARY_DOMINANT,"{""beta"":4.839347405697612,""conflict_center"":0.12918643017949344,""conflict_penalty"":0.004815765130396877,""conflict_temperature"":0.0499605269330666,""conflict_union_weight"":0.8779859833638175,""edge_floor"":0.004837918874818679,""high_weight"":0.048978973856951095,""low_weight"":0.19601159743558783,""mass_center"":-0.34486249982580897,""mass_temperature"":0.16049064222184575,""move_fraction"":0.0028892441257238584,""move_threshold"":0.5689292940920301,""neighbor_capacity"":0.8540840319724727,""retained_bias"":8.0,""sweeps"":4,""trust_center"":-0.4697594189519594,""trust_scale"":0.32941333760002184,""trust_temperature"":0.07678751289545846,""twohop_weight"":0.40738227197476373,""unary_temperature"":0.02,""view_balance"":0.0}",0.45198447127149144,0.5961209105385684,CONTINUOUS_RELIABILITY_ENERGY,0.5924948103143426,7.0,"[277,66,477,133,38,147,152,96,68,243,68,184]",MISAR_E15_5_S1_K12__CEM_I01_038__RETAINED_UNARY_DOMINANT,"{""beta"":4.839347405697612,""conflict_center"":0.12918643017949344,""conflict_penalty"":0.004815765130396877,""conflict_temperature"":0.0499605269330666,""conflict_union_weight"":0.8779859833638175,""edge_floor"":0.004837918874818679,""high_weight"":0.048978973856951095,""low_weight"":0.19601159743558783,""mass_center"":-0.34486249982580897,""mass_temperature"":0.16049064222184575,""move_fraction"":0.0028892441257238584,""move_threshold"":0.5689292940920301,""neighbor_capacity"":0.8540840319724727,""retained_bias"":8.0,""sweeps"":4,""trust_center"":-0.4697594189519594,""trust_scale"":0.32941333760002184,""trust_temperature"":0.07678751289545846,""twohop_weight"":0.40738227197476373,""unary_temperature"":0.02,""view_balance"":0.0}",0.0007893703163238119,-0.0003909894811706671,1949,,RNA_ATAC,0.5591112535559002,MISAR_E15_5_S1_K12__CEM_I01_038,0.0898138174489944,d69bce79660adb10097944ec7afcb06025469f1b018218573ce9eec395c2f1db,False,12,MISAR_E15_5_S1_K12,0.8536309003829956,1.000000238418579,0.35827261209487915,0.21570195257663727,0.4657437801361084,0.8462842106819153,1.2542051076889038,0.8083299398422241,0.15371575951576233,0.0690506249666214,0.12261942774057388,38.0,0.8027155995368958,0.9999997615814209,0.9098965734133696,0.4511951009551676,0.5965119000197391,0.6606267899599904,12.0,a78a11bc6b36ed49ab0b76616f7b9b147c1a7c293a856ff2c209539fe7da7880,MATCHED_ABLATION,PASS,MISAR_E15_5_S1,3.0,7.0,1949,0.0736013000132516
SINGLE_SCALE_DOMINANT,"{""beta"":4.839347405697612,""conflict_center"":0.12918643017949344,""conflict_penalty"":0.004815765130396877,""conflict_temperature"":0.0499605269330666,""conflict_union_weight"":0.8779859833638175,""edge_floor"":0.004837918874818679,""high_weight"":0.0001,""low_weight"":0.0001,""mass_center"":-0.34486249982580897,""mass_temperature"":0.16049064222184575,""move_fraction"":0.0028892441257238584,""move_threshold"":0.5689292940920301,""neighbor_capacity"":0.8540840319724727,""retained_bias"":4.585069268422039,""sweeps"":4,""trust_center"":-0.4697594189519594,""trust_scale"":0.32941333760002184,""trust_temperature"":0.07678751289545846,""twohop_weight"":0.0001,""unary_temperature"":0.5082207234403688,""view_balance"":1.7511996014834468}",0.45070213812817633,0.593809887068,CONTINUOUS_RELIABILITY_ENERGY,0.5901600735124394,6.0,"[279,66,477,133,38,148,151,96,65,245,68,183]",MISAR_E15_5_S1_K12__CEM_I01_038__SINGLE_SCALE_DOMINANT,"{""beta"":4.839347405697612,""conflict_center"":0.12918643017949344,""conflict_penalty"":0.004815765130396877,""conflict_temperature"":0.0499605269330666,""conflict_union_weight"":0.8779859833638175,""edge_floor"":0.004837918874818679,""high_weight"":0.0001,""low_weight"":0.0001,""mass_center"":-0.34486249982580897,""mass_temperature"":0.16049064222184575,""move_fraction"":0.0028892441257238584,""move_threshold"":0.5689292940920301,""neighbor_capacity"":0.8540840319724727,""retained_bias"":4.585069268422039,""sweeps"":4,""trust_center"":-0.4697594189519594,""trust_scale"":0.32941333760002184,""trust_temperature"":0.07678751289545846,""twohop_weight"":0.0001,""unary_temperature"":0.5082207234403688,""view_balance"":1.7511996014834468}",-0.0004929628269912945,-0.002702012951739108,1949,,RNA_ATAC,0.5579539643985227,MISAR_E15_5_S1_K12__CEM_I01_038,0.09077746504530827,d69bce79660adb10097944ec7afcb06025469f1b018218573ce9eec395c2f1db,False,12,MISAR_E15_5_S1_K12,0.8536309003829956,1.000000238418579,0.35827261209487915,0.21570195257663727,0.4657437801361084,0.8462842106819153,1.1990286111831665,0.9459142684936523,0.15371575951576233,0.048017505556344986,0.006068216171115637,38.0,0.8027155995368958,0.9999997615814209,0.9091809734320804,0.4511951009551676,0.5965119000197391,0.6585355986019763,12.0,253d3e40f9c32988081f8fc9b56e165dedaf9d96bebb4ef12bd3440f3f145c84,MATCHED_ABLATION,PASS,MISAR_E15_5_S1,3.0,6.0,1949,0.07308599998941645
TRUST_TERM_NEAR_ZERO,"{""beta"":4.839347405697612,""conflict_center"":0.12918643017949344,""conflict_penalty"":0.004815765130396877,""conflict_temperature"":0.0499605269330666,""conflict_union_weight"":0.8779859833638175,""edge_floor"":0.004837918874818679,""high_weight"":0.048978973856951095,""low_weight"":0.19601159743558783,""mass_center"":-0.34486249982580897,""mass_temperature"":0.16049064222184575,""move_fraction"":0.0028892441257238584,""move_threshold"":0.5689292940920301,""neighbor_capacity"":0.8540840319724727,""retained_bias"":4.585069268422039,""sweeps"":4,""trust_center"":-0.4697594189519594,""trust_scale"":0.0001,""trust_temperature"":0.07678751289545846,""twohop_weight"":0.40738227197476373,""unary_temperature"":0.5082207234403688,""view_balance"":1.7511996014834468}",0.45236704915733733,0.5977075353765589,CONTINUOUS_RELIABILITY_ENERGY,0.5940944069932955,5.0,"[279,66,477,133,38,147,151,96,67,243,68,184]",MISAR_E15_5_S1_K12__CEM_I01_038__TRUST_TERM_NEAR_ZERO,"{""beta"":4.839347405697612,""conflict_center"":0.12918643017949344,""conflict_penalty"":0.004815765130396877,""conflict_temperature"":0.0499605269330666,""conflict_union_weight"":0.8779859833638175,""edge_floor"":0.004837918874818679,""high_weight"":0.048978973856951095,""low_weight"":0.19601159743558783,""mass_center"":-0.34486249982580897,""mass_temperature"":0.16049064222184575,""move_fraction"":0.0028892441257238584,""move_threshold"":0.5689292940920301,""neighbor_capacity"":0.8540840319724727,""retained_bias"":4.585069268422039,""sweeps"":4,""trust_center"":-0.4697594189519594,""trust_scale"":0.0001,""trust_temperature"":0.07678751289545846,""twohop_weight"":0.40738227197476373,""unary_temperature"":0.5082207234403688,""view_balance"":1.7511996014834468}",0.0011719482021697036,0.0011956353568197686,1949,,RNA_ATAC,0.5594222114432833,MISAR_E15_5_S1_K12__CEM_I01_038,0.08925810752481184,d69bce79660adb10097944ec7afcb06025469f1b018218573ce9eec395c2f1db,False,12,MISAR_E15_5_S1_K12,0.8536309003829956,1.000000238418579,0.35827261209487915,0.21570195257663727,0.4657437801361084,0.8462842106819153,1.2487579584121704,0.9560942053794861,0.15371575951576233,0.03922368586063385,0.00468206312507391,38.0,0.8027155995368958,0.9999997615814209,0.9105400965255658,0.4511951009551676,0.5965119000197391,0.6615646865391329,12.0,2f126a0ca360975033a41e0386d0149e685fc3d896441c6bde4185a4ed595485,MATCHED_ABLATION,PASS,MISAR_E15_5_S1,2.0,5.0,1949,0.05051869999442715
FULL,"{""beta"":9.919574615913367,""conflict_center"":0.4569439824900015,""conflict_penalty"":0.1768397227400519,""conflict_temperature"":0.29260604891636205,""conflict_union_weight"":0.10125265238382358,""edge_floor"":0.027514896511702167,""high_weight"":0.16556879790464632,""low_weight"":0.29881854953826775,""mass_center"":-0.20497524026984748,""mass_temperature"":0.09300654456239436,""move_fraction"":0.1667102920239988,""move_threshold"":0.16721811113055982,""neighbor_capacity"":0.8618269298811844,""retained_bias"":0.6134388759221325,""sweeps"":4,""trust_center"":0.3175293280585807,""trust_scale"":0.047295372491093716,""trust_temperature"":0.4197585781575693,""twohop_weight"":0.4721098484841425,""unary_temperature"":0.631666978924999,""view_balance"":-0.5958185482390679}",0.5891910297854036,0.7100418847809442,CONTINUOUS_RELIABILITY_ENERGY,0.7095404212686452,28.0,"[1154,614,1494,811,993,1527,613,1832,158]",P22__CEM_I05_011__FULL,"{""beta"":9.919574615913367,""conflict_center"":0.4569439824900015,""conflict_penalty"":0.1768397227400519,""conflict_temperature"":0.29260604891636205,""conflict_union_weight"":0.10125265238382358,""edge_floor"":0.027514896511702167,""high_weight"":0.16556879790464632,""low_weight"":0.29881854953826775,""mass_center"":-0.20497524026984748,""mass_temperature"":0.09300654456239436,""move_fraction"":0.1667102920239988,""move_threshold"":0.16721811113055982,""neighbor_capacity"":0.8618269298811844,""retained_bias"":0.6134388759221325,""sweeps"":4,""trust_center"":0.3175293280585807,""trust_scale"":0.047295372491093716,""trust_temperature"":0.4197585781575693,""twohop_weight"":0.4721098484841425,""unary_temperature"":0.631666978924999,""view_balance"":-0.5958185482390679}",0.002005195683344896,0.001948075236735347,9196,,RNA_ATAC,0.6500914474252544,P22__CEM_I05_011,0.07075082845551617,fd6859f0de243f28b9a7b23369dc97362ff40ca51aba3d92c3cfca6d44780f98,True,9,P22,0.8617701530456543,1.000000238418579,0.6613003611564636,0.24809858202934265,0.33624768257141113,0.852891206741333,0.9169622659683228,0.5855242013931274,0.14710883796215057,0.1757376343011856,0.23873814940452576,158.0,0.734136164188385,0.9999998211860657,0.9316972048707112,0.5871858341020587,0.7080938095442089,0.837705689458734,9.0,8d8de5e6abdac8ba3e9d2d322dcce1e3a9d9c4678716b0debe9dfea560455a2d,MATCHED_ABLATION,PASS,P22,3.0,28.0,9196,0.24650589999509975
UNIFORM_EDGE_EVIDENCE,"{""beta"":9.919574615913367,""conflict_center"":0.4569439824900015,""conflict_penalty"":0.0001,""conflict_temperature"":0.29260604891636205,""conflict_union_weight"":0.10125265238382358,""edge_floor"":0.9999,""high_weight"":0.16556879790464632,""low_weight"":0.29881854953826775,""mass_center"":-0.20497524026984748,""mass_temperature"":0.09300654456239436,""move_fraction"":0.1667102920239988,""move_threshold"":0.16721811113055982,""neighbor_capacity"":0.8618269298811844,""retained_bias"":0.6134388759221325,""sweeps"":4,""trust_center"":0.3175293280585807,""trust_scale"":0.047295372491093716,""trust_temperature"":0.4197585781575693,""twohop_weight"":0.4721098484841425,""unary_temperature"":0.631666978924999,""view_balance"":-0.5958185482390679}",0.5873083709613107,0.7088059344182905,CONTINUOUS_RELIABILITY_ENERGY,0.708302459361105,19.0,"[1160,616,1488,811,992,1526,604,1836,163]",P22__CEM_I05_011__UNIFORM_EDGE_EVIDENCE,"{""beta"":9.919574615913367,""conflict_center"":0.4569439824900015,""conflict_penalty"":0.0001,""conflict_temperature"":0.29260604891636205,""conflict_union_weight"":0.10125265238382358,""edge_floor"":0.9999,""high_weight"":0.16556879790464632,""low_weight"":0.29881854953826775,""mass_center"":-0.20497524026984748,""mass_temperature"":0.09300654456239436,""move_fraction"":0.1667102920239988,""move_threshold"":0.16721811113055982,""neighbor_capacity"":0.8618269298811844,""retained_bias"":0.6134388759221325,""sweeps"":4,""trust_center"":0.3175293280585807,""trust_scale"":0.047295372491093716,""trust_temperature"":0.4197585781575693,""twohop_weight"":0.4721098484841425,""unary_temperature"":0.631666978924999,""view_balance"":-0.5958185482390679}",0.0001225368592520093,0.0007121248740816766,9196,,RNA_ATAC,0.6484791102242442,P22__CEM_I05_011,0.06934321398385862,fd6859f0de243f28b9a7b23369dc97362ff40ca51aba3d92c3cfca6d44780f98,False,9,P22,0.8618245720863342,1.000000238418579,0.6613003611564636,0.24809858202934265,0.9658733606338501,0.8618240356445312,0.9336234927177429,0.5867712497711182,0.13817599415779114,0.17392461001873016,0.23930421471595764,163.0,0.8618234395980835,0.9999998211860657,0.933325992711683,0.5871858341020587,0.7080938095442089,0.8353904480077123,9.0,7a2b084dd886680fd9084f5ac486843a1dcccf657e0f2c665ac4d543dea9936d,MATCHED_ABLATION,PASS,P22,4.0,19.0,9196,0.31545579999510664
NO_REJECTED_MASS_SELF_RETURN,"{""beta"":9.919574615913367,""conflict_center"":0.4569439824900015,""conflict_penalty"":0.1768397227400519,""conflict_temperature"":0.29260604891636205,""conflict_union_weight"":0.10125265238382358,""edge_floor"":0.027514896511702167,""high_weight"":0.16556879790464632,""low_weight"":0.29881854953826775,""mass_center"":-2.0,""mass_temperature"":0.005,""move_fraction"":0.1667102920239988,""move_threshold"":0.16721811113055982,""neighbor_capacity"":1.0,""retained_bias"":0.6134388759221325,""sweeps"":4,""trust_center"":0.3175293280585807,""trust_scale"":0.047295372491093716,""trust_temperature"":0.4197585781575693,""twohop_weight"":0.4721098484841425,""unary_temperature"":0.631666978924999,""view_balance"":-0.5958185482390679}",0.5895617004326321,0.7107881350597716,CONTINUOUS_RELIABILITY_ENERGY,0.710287364635006,111.0,"[1155,609,1506,813,994,1516,619,1840,144]",P22__CEM_I05_011__NO_REJECTED_MASS_SELF_RETURN,"{""beta"":9.919574615913367,""conflict_center"":0.4569439824900015,""conflict_penalty"":0.1768397227400519,""conflict_temperature"":0.29260604891636205,""conflict_union_weight"":0.10125265238382358,""edge_floor"":0.027514896511702167,""high_weight"":0.16556879790464632,""low_weight"":0.29881854953826775,""mass_center"":-2.0,""mass_temperature"":0.005,""move_fraction"":0.1667102920239988,""move_threshold"":0.16721811113055982,""neighbor_capacity"":1.0,""retained_bias"":0.6134388759221325,""sweeps"":4,""trust_center"":0.3175293280585807,""trust_scale"":0.047295372491093716,""trust_temperature"":0.4197585781575693,""twohop_weight"":0.4721098484841425,""unary_temperature"":0.631666978924999,""view_balance"":-0.5958185482390679}",0.0023758663305734062,0.002694325515562701,9196,,RNA_ATAC,0.6504509374657039,P22__CEM_I05_011,0.07020396457095407,fd6859f0de243f28b9a7b23369dc97362ff40ca51aba3d92c3cfca6d44780f98,False,9,P22,1.0,1.000000238418579,0.6613003611564636,0.24809858202934265,0.33624768257141113,1.0,0.8794083595275879,0.5819123387336731,0.0,0.18020136654376984,0.23788630962371826,144.0,1.0,0.9999997615814209,0.9323735594753421,0.5871858341020587,0.7080938095442089,0.8383375477035522,9.0,c31ebaa93d0f6fbd617b60ecbe82e3b3a262f9d47b34d39959e7760314ffa0b5,MATCHED_ABLATION,PASS,P22,4.0,111.0,9196,0.3217814000090584
RETAINED_UNARY_DOMINANT,"{""beta"":9.919574615913367,""conflict_center"":0.4569439824900015,""conflict_penalty"":0.1768397227400519,""conflict_temperature"":0.29260604891636205,""conflict_union_weight"":0.10125265238382358,""edge_floor"":0.027514896511702167,""high_weight"":0.16556879790464632,""low_weight"":0.29881854953826775,""mass_center"":-0.20497524026984748,""mass_temperature"":0.09300654456239436,""move_fraction"":0.1667102920239988,""move_threshold"":0.16721811113055982,""neighbor_capacity"":0.8618269298811844,""retained_bias"":8.0,""sweeps"":4,""trust_center"":0.3175293280585807,""trust_scale"":0.047295372491093716,""trust_temperature"":0.4197585781575693,""twohop_weight"":0.4721098484841425,""unary_temperature"":0.02,""view_balance"":0.0}",0.5888626223050262,0.7096384297891902,CONTINUOUS_RELIABILITY_ENERGY,0.7091362685279868,28.0,"[1154,614,1494,811,993,1527,613,1832,158]",P22__CEM_I05_011__RETAINED_UNARY_DOMINANT,"{""beta"":9.919574615913367,""conflict_center"":0.4569439824900015,""conflict_penalty"":0.1768397227400519,""conflict_temperature"":0.29260604891636205,""conflict_union_weight"":0.10125265238382358,""edge_floor"":0.027514896511702167,""high_weight"":0.16556879790464632,""low_weight"":0.29881854953826775,""mass_center"":-0.20497524026984748,""mass_temperature"":0.09300654456239436,""move_fraction"":0.1667102920239988,""move_threshold"":0.16721811113055982,""neighbor_capacity"":0.8618269298811844,""retained_bias"":8.0,""sweeps"":4,""trust_center"":0.3175293280585807,""trust_scale"":0.047295372491093716,""trust_temperature"":0.4197585781575693,""twohop_weight"":0.4721098484841425,""unary_temperature"":0.02,""view_balance"":0.0}",0.0016767882029674608,0.001544620244981365,9196,,RNA_ATAC,0.6498104494332099,P22__CEM_I05_011,0.0714976446169341,fd6859f0de243f28b9a7b23369dc97362ff40ca51aba3d92c3cfca6d44780f98,False,9,P22,0.8617701530456543,1.000000238418579,0.6613003611564636,0.24809858202934265,0.33624768257141113,0.852891206741333,0.9181505441665649,0.6499778032302856,0.14710883796215057,0.29428964853286743,0.055732518434524536,158.0,0.734136164188385,0.9999998211860657,0.9308582448740729,0.5871858341020587,0.7080938095442089,0.8372360727312427,9.0,56420efb95456f6e2c1d6e8639a273aea641b5034c6747705e4485f0efcac8b1,MATCHED_ABLATION,PASS,P22,3.0,28.0,9196,0.24874570000974927
SINGLE_SCALE_DOMINANT,"{""beta"":9.919574615913367,""conflict_center"":0.4569439824900015,""conflict_penalty"":0.1768397227400519,""conflict_temperature"":0.29260604891636205,""conflict_union_weight"":0.10125265238382358,""edge_floor"":0.027514896511702167,""high_weight"":0.0001,""low_weight"":0.0001,""mass_center"":-0.20497524026984748,""mass_temperature"":0.09300654456239436,""move_fraction"":0.1667102920239988,""move_threshold"":0.16721811113055982,""neighbor_capacity"":0.8618269298811844,""retained_bias"":0.6134388759221325,""sweeps"":4,""trust_center"":0.3175293280585807,""trust_scale"":0.047295372491093716,""trust_temperature"":0.4197585781575693,""twohop_weight"":0.0001,""unary_temperature"":0.631666978924999,""view_balance"":-0.5958185482390679}",0.5892152653200956,0.7095637539666154,CONTINUOUS_RELIABILITY_ENERGY,0.7090612088472171,35.0,"[1154,614,1494,811,994,1526,614,1837,152]",P22__CEM_I05_011__SINGLE_SCALE_DOMINANT,"{""beta"":9.919574615913367,""conflict_center"":0.4569439824900015,""conflict_penalty"":0.1768397227400519,""conflict_temperature"":0.29260604891636205,""conflict_union_weight"":0.10125265238382358,""edge_floor"":0.027514896511702167,""high_weight"":0.0001,""low_weight"":0.0001,""mass_center"":-0.20497524026984748,""mass_temperature"":0.09300654456239436,""move_fraction"":0.1667102920239988,""move_threshold"":0.16721811113055982,""neighbor_capacity"":0.8618269298811844,""retained_bias"":0.6134388759221325,""sweeps"":4,""trust_center"":0.3175293280585807,""trust_scale"":0.047295372491093716,""trust_temperature"":0.4197585781575693,""twohop_weight"":0.0001,""unary_temperature"":0.631666978924999,""view_balance"":-0.5958185482390679}",0.0020294312180368923,0.001469944422406555,9196,,RNA_ATAC,0.6501313606910377,P22__CEM_I05_011,0.07241032130554438,fd6859f0de243f28b9a7b23369dc97362ff40ca51aba3d92c3cfca6d44780f98,False,9,P22,0.8617701530456543,1.000000238418579,0.6613003611564636,0.24809858202934265,0.33624768257141113,0.852891206741333,0.8334171772003174,0.6310784816741943,0.14710883796215057,0.17337670922279358,0.1955447793006897,152.0,0.734136164188385,0.9999998211860657,0.9298863802572424,0.5871858341020587,0.7080938095442089,0.8375625792084109,9.0,03702dd27f355509432ebb2558da2f00362327dc69d69fdca24df6a75515e7ec,MATCHED_ABLATION,PASS,P22,3.0,35.0,9196,0.2516382000030717
TRUST_TERM_NEAR_ZERO,"{""beta"":9.919574615913367,""conflict_center"":0.4569439824900015,""conflict_penalty"":0.1768397227400519,""conflict_temperature"":0.29260604891636205,""conflict_union_weight"":0.10125265238382358,""edge_floor"":0.027514896511702167,""high_weight"":0.16556879790464632,""low_weight"":0.29881854953826775,""mass_center"":-0.20497524026984748,""mass_temperature"":0.09300654456239436,""move_fraction"":0.1667102920239988,""move_threshold"":0.16721811113055982,""neighbor_capacity"":0.8618269298811844,""retained_bias"":0.6134388759221325,""sweeps"":4,""trust_center"":0.3175293280585807,""trust_scale"":0.0001,""trust_temperature"":0.4197585781575693,""twohop_weight"":0.4721098484841425,""unary_temperature"":0.631666978924999,""view_balance"":-0.5958185482390679}",0.5891910297854036,0.7100418847809442,CONTINUOUS_RELIABILITY_ENERGY,0.7095404212686452,28.0,"[1154,614,1494,811,993,1527,613,1832,158]",P22__CEM_I05_011__TRUST_TERM_NEAR_ZERO,"{""beta"":9.919574615913367,""conflict_center"":0.4569439824900015,""conflict_penalty"":0.1768397227400519,""conflict_temperature"":0.29260604891636205,""conflict_union_weight"":0.10125265238382358,""edge_floor"":0.027514896511702167,""high_weight"":0.16556879790464632,""low_weight"":0.29881854953826775,""mass_center"":-0.20497524026984748,""mass_temperature"":0.09300654456239436,""move_fraction"":0.1667102920239988,""move_threshold"":0.16721811113055982,""neighbor_capacity"":0.8618269298811844,""retained_bias"":0.6134388759221325,""sweeps"":4,""trust_center"":0.3175293280585807,""trust_scale"":0.0001,""trust_temperature"":0.4197585781575693,""twohop_weight"":0.4721098484841425,""unary_temperature"":0.631666978924999,""view_balance"":-0.5958185482390679}",0.002005195683344896,0.001948075236735347,9196,,RNA_ATAC,0.6500914474252544,P22__CEM_I05_011,0.07075082845551617,fd6859f0de243f28b9a7b23369dc97362ff40ca51aba3d92c3cfca6d44780f98,False,9,P22,0.8617701530456543,1.000000238418579,0.6613003611564636,0.24809858202934265,0.33624768257141113,0.852891206741333,0.9169622659683228,0.5855242013931274,0.14710883796215057,0.1757376343011856,0.23873814940452576,158.0,0.734136164188385,0.9999998211860657,0.9316972048707112,0.5871858341020587,0.7080938095442089,0.837705689458734,9.0,8d8de5e6abdac8ba3e9d2d322dcce1e3a9d9c4678716b0debe9dfea560455a2d,MATCHED_ABLATION,PASS,P22,3.0,28.0,9196,0.2462091000052169
FULL,"{""beta"":4.1931956136618025,""conflict_center"":0.7081873029627044,""conflict_penalty"":0.13092235672441385,""conflict_temperature"":0.4658460281761583,""conflict_union_weight"":0.2885118895696024,""edge_floor"":0.0019433484462731449,""high_weight"":0.0011386765638059866,""low_weight"":0.2140886019110835,""mass_center"":-0.7841270514572837,""mass_temperature"":0.2721246754453635,""move_fraction"":0.0015998551588666907,""move_threshold"":0.6762337863665228,""neighbor_capacity"":0.7362180179959327,""retained_bias"":7.377408612780243,""sweeps"":3,""trust_center"":-0.6870209335327497,""trust_scale"":0.28718878268123327,""trust_temperature"":0.02821807402396183,""twohop_weight"":0.02974645467780174,""unary_temperature"":0.19514712539226511,""view_balance"":3.679472152140641}",0.7283067896750458,0.7501143785801062,CONTINUOUS_RELIABILITY_ENERGY,0.7484879896655295,6.0,"[626,2289,939,642,778,576,573,228,43,32,415,163,310,141,157,434,566,284]",P22_3DOT_K18__CEM_I00_020__FULL,"{""beta"":4.1931956136618025,""conflict_center"":0.7081873029627044,""conflict_penalty"":0.13092235672441385,""conflict_temperature"":0.4658460281761583,""conflict_union_weight"":0.2885118895696024,""edge_floor"":0.0019433484462731449,""high_weight"":0.0011386765638059866,""low_weight"":0.2140886019110835,""mass_center"":-0.7841270514572837,""mass_temperature"":0.2721246754453635,""move_fraction"":0.0015998551588666907,""move_threshold"":0.6762337863665228,""neighbor_capacity"":0.7362180179959327,""retained_bias"":7.377408612780243,""sweeps"":3,""trust_center"":-0.6870209335327497,""trust_scale"":0.28718878268123327,""trust_temperature"":0.02821807402396183,""twohop_weight"":0.02974645467780174,""unary_temperature"":0.19514712539226511,""view_balance"":3.679472152140641}",0.00035460436193324174,0.000440205779074998,9196,,RNA_ATAC,0.7575629411458965,P22_3DOT_K18__CEM_I00_020,0.16609185041356903,08c4766cba372904744d1fab67c41555ba15281ea1ce8ecba212bf060b476d65,True,18,P22_3DOT_K18,0.7331683039665222,1.000000238418579,0.7231114506721497,0.24809858202934265,0.33909347653388977,0.7219122648239136,0.47860610485076904,0.44371476769447327,0.2780877351760864,0.5536506175994873,0.002634595613926649,32.0,0.6957299709320068,0.9999998211860657,0.8351995766385241,0.7279521853131126,0.7496741728010312,0.990846822178083,18.0,2fa0bd0aa0099a53444b7d9645cc4020fedb237134db21a8ddef94566d7282c3,MATCHED_ABLATION,PASS,P22,2.0,6.0,9196,0.2933255999960238
UNIFORM_EDGE_EVIDENCE,"{""beta"":4.1931956136618025,""conflict_center"":0.7081873029627044,""conflict_penalty"":0.0001,""conflict_temperature"":0.4658460281761583,""conflict_union_weight"":0.2885118895696024,""edge_floor"":0.9999,""high_weight"":0.0011386765638059866,""low_weight"":0.2140886019110835,""mass_center"":-0.7841270514572837,""mass_temperature"":0.2721246754453635,""move_fraction"":0.0015998551588666907,""move_threshold"":0.6762337863665228,""neighbor_capacity"":0.7362180179959327,""retained_bias"":7.377408612780243,""sweeps"":3,""trust_center"":-0.6870209335327497,""trust_scale"":0.28718878268123327,""trust_temperature"":0.02821807402396183,""twohop_weight"":0.02974645467780174,""unary_temperature"":0.19514712539226511,""view_balance"":3.679472152140641}",0.7280195722742973,0.7496798939960668,CONTINUOUS_RELIABILITY_ENERGY,0.7480507242819251,4.0,"[626,2289,938,642,778,576,573,228,43,32,415,163,311,141,157,434,566,284]",P22_3DOT_K18__CEM_I00_020__UNIFORM_EDGE_EVIDENCE,"{""beta"":4.1931956136618025,""conflict_center"":0.7081873029627044,""conflict_penalty"":0.0001,""conflict_temperature"":0.4658460281761583,""conflict_union_weight"":0.2885118895696024,""edge_floor"":0.9999,""high_weight"":0.0011386765638059866,""low_weight"":0.2140886019110835,""mass_center"":-0.7841270514572837,""mass_temperature"":0.2721246754453635,""move_fraction"":0.0015998551588666907,""move_threshold"":0.6762337863665228,""neighbor_capacity"":0.7362180179959327,""retained_bias"":7.377408612780243,""sweeps"":3,""trust_center"":-0.6870209335327497,""trust_scale"":0.28718878268123327,""trust_temperature"":0.02821807402396183,""twohop_weight"":0.02974645467780174,""unary_temperature"":0.19514712539226511,""view_balance"":3.679472152140641}",6.738696118469001e-05,5.721195035612858e-06,9196,,RNA_ATAC,0.7573042607012568,P22_3DOT_K18__CEM_I00_020,0.16588266722909878,08c4766cba372904744d1fab67c41555ba15281ea1ce8ecba212bf060b476d65,False,18,P22_3DOT_K18,0.7351208329200745,1.000000238418579,0.7231114506721497,0.24809858202934265,0.9668903946876526,0.7350379824638367,0.4787014126777649,0.44408032298088074,0.26496201753616333,0.5533396601676941,0.0025799686554819345,32.0,0.734967827796936,0.9999998211860657,0.8354732522186373,0.7279521853131126,0.7496741728010312,0.9904075351729207,18.0,fb1e9457e4ce0532a03159ab61c0a1db2a80392e5062a2cecdd40f57582631da,MATCHED_ABLATION,PASS,P22,2.0,4.0,9196,0.2921834000007948
