dataset,geary_c,mean_one_vs_rest_geary_c,predicted_cluster,seed,variant
placenta,0.5021169456984066,0.7611448243572154,5,1,UNIFORM_ALL
placenta,0.9648416419877248,0.7611448243572154,6,1,UNIFORM_ALL
placenta,0.8071948524041539,0.7611448243572154,7,1,UNIFORM_ALL
placenta,0.8097040325313102,0.7611448243572154,8,1,UNIFORM_ALL
placenta,0.976484958227517,0.7611448243572154,9,1,UNIFORM_ALL
placenta,0.3666879574094063,0.7611448243572154,10,1,UNIFORM_ALL
placenta,0.8956959276765137,0.7527668925022382,1,2,UNIFORM_ALL
placenta,0.5886930142933593,0.7527668925022382,2,2,UNIFORM_ALL
placenta,0.8140222515712441,0.7527668925022382,3,2,UNIFORM_ALL
placenta,0.8119519056922565,0.7527668925022382,4,2,UNIFORM_ALL
placenta,0.5041719232313906,0.7527668925022382,5,2,UNIFORM_ALL
placenta,0.9498045212597025,0.7527668925022382,6,2,UNIFORM_ALL
placenta,0.8161970254792931,0.7527668925022382,7,2,UNIFORM_ALL
placenta,0.8110514986966133,0.7527668925022382,8,2,UNIFORM_ALL
placenta,0.961843242477978,0.7527668925022382,9,2,UNIFORM_ALL
placenta,0.3742376146440298,0.7527668925022382,10,2,UNIFORM_ALL
placenta,0.9773213355619316,0.7547307678828813,1,3,UNIFORM_ALL
placenta,0.8675343318508117,0.7547307678828813,2,3,UNIFORM_ALL
placenta,0.5224825281113489,0.7547307678828813,3,3,UNIFORM_ALL
placenta,0.8251325157909128,0.7547307678828813,4,3,UNIFORM_ALL
placenta,0.8010062446698945,0.7547307678828813,5,3,UNIFORM_ALL
placenta,0.9493514856637825,0.7547307678828813,6,3,UNIFORM_ALL
placenta,0.9549235069205825,0.7547307678828813,7,3,UNIFORM_ALL
placenta,0.5119230823028826,0.7547307678828813,8,3,UNIFORM_ALL
placenta,0.7837099298822121,0.7547307678828813,9,3,UNIFORM_ALL
placenta,0.3539227180744539,0.7547307678828813,10,3,UNIFORM_ALL
placenta,0.8874340872687759,0.7553744080458825,1,4,UNIFORM_ALL
placenta,0.8352107558755747,0.7553744080458825,2,4,UNIFORM_ALL
placenta,0.5296818407819083,0.7553744080458825,3,4,UNIFORM_ALL
placenta,0.8306903290477146,0.7553744080458825,4,4,UNIFORM_ALL
placenta,0.8053001601347494,0.7553744080458825,5,4,UNIFORM_ALL
placenta,0.967400417139001,0.7553744080458825,6,4,UNIFORM_ALL
placenta,0.533975458367185,0.7553744080458825,7,4,UNIFORM_ALL
placenta,0.9795060504201705,0.7553744080458825,8,4,UNIFORM_ALL
placenta,0.8618086988857608,0.7553744080458825,9,4,UNIFORM_ALL
placenta,0.3227362825379857,0.7553744080458825,10,4,UNIFORM_ALL
p22,0.20330744111245053,0.21525689721147506,1,0,FULL_IGE
p22,0.25898576911269117,0.21525689721147506,2,0,FULL_IGE
p22,0.278325259245182,0.21525689721147506,3,0,FULL_IGE
p22,0.24396672077321,0.21525689721147506,4,0,FULL_IGE
p22,0.17781330924741956,0.21525689721147506,5,0,FULL_IGE
p22,0.20247900366761554,0.21525689721147506,6,0,FULL_IGE
p22,0.23057518270925276,0.21525689721147506,7,0,FULL_IGE
p22,0.2435538000973755,0.21525689721147506,8,0,FULL_IGE
p22,0.09830558893807853,0.21525689721147506,9,0,FULL_IGE
p22,0.28478019928538395,0.2152949157948309,1,1,FULL_IGE
p22,0.16731292119051006,0.2152949157948309,2,1,FULL_IGE
p22,0.251759288002647,0.2152949157948309,3,1,FULL_IGE
p22,0.23801370018600737,0.2152949157948309,4,1,FULL_IGE
p22,0.19655167880301097,0.2152949157948309,5,1,FULL_IGE
p22,0.2546982742841722,0.2152949157948309,6,1,FULL_IGE
p22,0.2126430837337056,0.2152949157948309,7,1,FULL_IGE
p22,0.23445835228942627,0.2152949157948309,8,1,FULL_IGE
p22,0.09743674437861467,0.2152949157948309,9,1,FULL_IGE
p22,0.2514624991779252,0.21705263120807156,1,2,FULL_IGE
p22,0.1872116314984894,0.21705263120807156,2,2,FULL_IGE
p22,0.24946041790336448,0.21705263120807156,3,2,FULL_IGE
p22,0.13759363728513918,0.21705263120807156,4,2,FULL_IGE
p22,0.21574925696310865,0.21705263120807156,5,2,FULL_IGE
p22,0.3075301504327941,0.21705263120807156,6,2,FULL_IGE
p22,0.19568841955177022,0.21705263120807156,7,2,FULL_IGE
p22,0.28815078117218307,0.21705263120807156,8,2,FULL_IGE
p22,0.12062688688786961,0.21705263120807156,9,2,FULL_IGE
p22,0.22888136230437728,0.22199386218665154,1,3,FULL_IGE
p22,0.17196125706266607,0.22199386218665154,2,3,FULL_IGE
p22,0.270375094218095,0.22199386218665154,3,3,FULL_IGE
p22,0.2629342965140006,0.22199386218665154,4,3,FULL_IGE
p22,0.26476457658129937,0.22199386218665154,5,3,FULL_IGE
p22,0.21015511834608605,0.22199386218665154,6,3,FULL_IGE
p22,0.29629531987992536,0.22199386218665154,7,3,FULL_IGE
p22,0.21085943829546447,0.22199386218665154,8,3,FULL_IGE
p22,0.08171829647794977,0.22199386218665154,9,3,FULL_IGE
p22,0.26718300279614654,0.21046785408977156,1,4,FULL_IGE
p22,0.2011287061551009,0.21046785408977156,2,4,FULL_IGE
p22,0.26566344704828104,0.21046785408977156,3,4,FULL_IGE
p22,0.26871041318583316,0.21046785408977156,4,4,FULL_IGE
p22,0.2833027401159413,0.21046785408977156,5,4,FULL_IGE
p22,0.11967039959744008,0.21046785408977156,6,4,FULL_IGE
p22,0.19675220056902099,0.21046785408977156,7,4,FULL_IGE
p22,0.19313241664713543,0.21046785408977156,8,4,FULL_IGE
p22,0.09866736069304455,0.21046785408977156,9,4,FULL_IGE
p22,0.2828932034660881,0.19957793495429924,1,0,DROP_RNA_RECON
p22,0.17760876028267208,0.19957793495429924,2,0,DROP_RNA_RECON
p22,0.2355578719207662,0.19957793495429924,3,0,DROP_RNA_RECON
p22,0.2157957426264672,0.19957793495429924,4,0,DROP_RNA_RECON
p22,0.07900423207768889,0.19957793495429924,5,0,DROP_RNA_RECON
p22,0.19114446156609896,0.19957793495429924,6,0,DROP_RNA_RECON
p22,0.1973978563990628,0.19957793495429924,7,0,DROP_RNA_RECON
p22,0.27684088487857683,0.19957793495429924,8,0,DROP_RNA_RECON
p22,0.13995840137127197,0.19957793495429924,9,0,DROP_RNA_RECON
p22,0.19380913112047193,0.19924774080185992,1,1,DROP_RNA_RECON
p22,0.23546636809392524,0.19924774080185992,2,1,DROP_RNA_RECON
p22,0.2713076042316129,0.19924774080185992,3,1,DROP_RNA_RECON
p22,0.21315608508842732,0.19924774080185992,4,1,DROP_RNA_RECON
p22,0.08721561764603084,0.19924774080185992,5,1,DROP_RNA_RECON
p22,0.1978037531341036,0.19924774080185992,6,1,DROP_RNA_RECON
p22,0.18846614397996608,0.19924774080185992,7,1,DROP_RNA_RECON
p22,0.2787495852319821,0.19924774080185992,8,1,DROP_RNA_RECON
p22,0.12725537869021922,0.19924774080185992,9,1,DROP_RNA_RECON
p22,0.18334137640826018,0.20098981688437584,1,2,DROP_RNA_RECON
p22,0.22205056707692314,0.20098981688437584,2,2,DROP_RNA_RECON
p22,0.282178471223893,0.20098981688437584,3,2,DROP_RNA_RECON
p22,0.21711798589178966,0.20098981688437584,4,2,DROP_RNA_RECON
p22,0.23174601983912613,0.20098981688437584,5,2,DROP_RNA_RECON
p22,0.20371683686652964,0.20098981688437584,6,2,DROP_RNA_RECON
p22,0.07356602803889124,0.20098981688437584,7,2,DROP_RNA_RECON
p22,0.2710151775148303,0.20098981688437584,8,2,DROP_RNA_RECON
p22,0.12417588909913918,0.20098981688437584,9,2,DROP_RNA_RECON
p22,0.26572132255399494,0.19229107062348685,1,3,DROP_RNA_RECON
p22,0.18259127252858276,0.19229107062348685,2,3,DROP_RNA_RECON
p22,0.23304391384263634,0.19229107062348685,3,3,DROP_RNA_RECON
p22,0.26918939847958645,0.19229107062348685,4,3,DROP_RNA_RECON
p22,0.20701606787373206,0.19229107062348685,5,3,DROP_RNA_RECON
p22,0.07239271482936875,0.19229107062348685,6,3,DROP_RNA_RECON
p22,0.18887611171665836,0.19229107062348685,7,3,DROP_RNA_RECON
p22,0.1853448528992622,0.19229107062348685,8,3,DROP_RNA_RECON
p22,0.1264439808875596,0.19229107062348685,9,3,DROP_RNA_RECON
p22,0.16155605291619077,0.1843578158294114,1,4,DROP_RNA_RECON
p22,0.1833837161277347,0.1843578158294114,2,4,DROP_RNA_RECON
p22,0.0748990544044975,0.1843578158294114,3,4,DROP_RNA_RECON
p22,0.1732129719389063,0.1843578158294114,4,4,DROP_RNA_RECON
p22,0.2093088912947089,0.1843578158294114,5,4,DROP_RNA_RECON
p22,0.18336413593844267,0.1843578158294114,6,4,DROP_RNA_RECON
p22,0.2760165062824084,0.1843578158294114,7,4,DROP_RNA_RECON
p22,0.27213268207178876,0.1843578158294114,8,4,DROP_RNA_RECON
p22,0.12534633149002478,0.1843578158294114,9,4,DROP_RNA_RECON
p22,0.1045830506386406,0.2509221953852035,1,0,DROP_MOD2_RECON
p22,0.16053936541824723,0.2509221953852035,2,0,DROP_MOD2_RECON
p22,0.2820788638636704,0.2509221953852035,3,0,DROP_MOD2_RECON
p22,0.2762161644993169,0.2509221953852035,4,0,DROP_MOD2_RECON
p22,0.3198420207284229,0.2509221953852035,5,0,DROP_MOD2_RECON
p22,0.19024275292880155,0.2509221953852035,6,0,DROP_MOD2_RECON
p22,0.2580628262413798,0.2509221953852035,7,0,DROP_MOD2_RECON
p22,0.30264552470964384,0.2509221953852035,8,0,DROP_MOD2_RECON
p22,0.36408918943870877,0.2509221953852035,9,0,DROP_MOD2_RECON
p22,0.24228749397708393,0.21984870905016796,1,1,DROP_MOD2_RECON
p22,0.13848464602590552,0.21984870905016796,2,1,DROP_MOD2_RECON
p22,0.13663296279864087,0.21984870905016796,3,1,DROP_MOD2_RECON
p22,0.17198346196454034,0.21984870905016796,4,1,DROP_MOD2_RECON
p22,0.21562331977527288,0.21984870905016796,5,1,DROP_MOD2_RECON
p22,0.3244462853228954,0.21984870905016796,6,1,DROP_MOD2_RECON
p22,0.15421744035908574,0.21984870905016796,7,1,DROP_MOD2_RECON
p22,0.2608023106393549,0.21984870905016796,8,1,DROP_MOD2_RECON
p22,0.334160460588732,0.21984870905016796,9,1,DROP_MOD2_RECON
p22,0.2694717710509147,0.2502180835669457,1,2,DROP_MOD2_RECON
p22,0.16303278870324,0.2502180835669457,2,2,DROP_MOD2_RECON
p22,0.1592583604228924,0.2502180835669457,3,2,DROP_MOD2_RECON
p22,0.20652909899205263,0.2502180835669457,4,2,DROP_MOD2_RECON
p22,0.3382032953319754,0.2502180835669457,5,2,DROP_MOD2_RECON
p22,0.34065691276630705,0.2502180835669457,6,2,DROP_MOD2_RECON
p22,0.18215064418024027,0.2502180835669457,7,2,DROP_MOD2_RECON
p22,0.31868086499738146,0.2502180835669457,8,2,DROP_MOD2_RECON
p22,0.27397901565750765,0.2502180835669457,9,2,DROP_MOD2_RECON
p22,0.30567419707582044,0.2652178765866762,1,3,DROP_MOD2_RECON
p22,0.1321752257831388,0.2652178765866762,2,3,DROP_MOD2_RECON
p22,0.23977047759831577,0.2652178765866762,3,3,DROP_MOD2_RECON
p22,0.13809358211732578,0.2652178765866762,4,3,DROP_MOD2_RECON
p22,0.34763094568687436,0.2652178765866762,5,3,DROP_MOD2_RECON
p22,0.15974938991085055,0.2652178765866762,6,3,DROP_MOD2_RECON
p22,0.3600405500713727,0.2652178765866762,7,3,DROP_MOD2_RECON
p22,0.34159618989998713,0.2652178765866762,8,3,DROP_MOD2_RECON
p22,0.36223033113640096,0.2652178765866762,9,3,DROP_MOD2_RECON
p22,0.22128774474810717,0.26941616401506496,1,4,DROP_MOD2_RECON
p22,0.4303864531169016,0.26941616401506496,2,4,DROP_MOD2_RECON
p22,0.3385471691738463,0.26941616401506496,3,4,DROP_MOD2_RECON
p22,0.30756377147322495,0.26941616401506496,4,4,DROP_MOD2_RECON
p22,0.08019214185167371,0.26941616401506496,5,4,DROP_MOD2_RECON
p22,0.347667145397451,0.26941616401506496,6,4,DROP_MOD2_RECON
p22,0.17170126749500625,0.26941616401506496,7,4,DROP_MOD2_RECON
p22,0.23223054786978392,0.26941616401506496,8,4,DROP_MOD2_RECON
p22,0.2951692350095899,0.26941616401506496,9,4,DROP_MOD2_RECON
p22,0.2504906641819258,0.3243387589198064,1,0,DROP_CORR1
p22,0.3450271383019193,0.3243387589198064,2,0,DROP_CORR1
p22,0.18757001687141622,0.3243387589198064,3,0,DROP_CORR1
p22,0.3981246100077386,0.3243387589198064,4,0,DROP_CORR1
p22,0.3956146999679595,0.3243387589198064,5,0,DROP_CORR1
p22,0.18031687685202266,0.3243387589198064,6,0,DROP_CORR1
p22,0.3765861680960184,0.3243387589198064,7,0,DROP_CORR1
p22,0.22191867683456526,0.3243387589198064,8,0,DROP_CORR1
p22,0.5633999791646919,0.3243387589198064,9,0,DROP_CORR1
p22,0.26891379112512837,0.33383438768074214,1,1,DROP_CORR1
p22,0.27814324627419895,0.33383438768074214,2,1,DROP_CORR1
p22,0.20681417450821646,0.33383438768074214,3,1,DROP_CORR1
p22,0.4083894277704642,0.33383438768074214,4,1,DROP_CORR1
p22,0.4878265556354888,0.33383438768074214,5,1,DROP_CORR1
p22,0.21297613730548606,0.33383438768074214,6,1,DROP_CORR1
p22,0.3696142236591377,0.33383438768074214,7,1,DROP_CORR1
p22,0.2221976924281363,0.33383438768074214,8,1,DROP_CORR1
p22,0.5496342404204222,0.33383438768074214,9,1,DROP_CORR1
p22,0.19952250748832745,0.32676185438658367,1,2,DROP_CORR1
p22,0.19886160955346352,0.32676185438658367,2,2,DROP_CORR1
p22,0.39508582369389417,0.32676185438658367,3,2,DROP_CORR1
p22,0.24566160559798234,0.32676185438658367,4,2,DROP_CORR1
p22,0.37922203978605357,0.32676185438658367,5,2,DROP_CORR1
p22,0.39445432633637695,0.32676185438658367,6,2,DROP_CORR1
p22,0.37050968935411727,0.32676185438658367,7,2,DROP_CORR1
p22,0.2162229744244936,0.32676185438658367,8,2,DROP_CORR1
p22,0.541316113244544,0.32676185438658367,9,2,DROP_CORR1
p22,0.19421037165972263,0.33682783154114593,1,3,DROP_CORR1
p22,0.2444941908156788,0.33682783154114593,2,3,DROP_CORR1
p22,0.2072201700064089,0.33682783154114593,3,3,DROP_CORR1
p22,0.4341495690389519,0.33682783154114593,4,3,DROP_CORR1
p22,0.3792898826950237,0.33682783154114593,5,3,DROP_CORR1
p22,0.5067038550916888,0.33682783154114593,6,3,DROP_CORR1
p22,0.2227095022324722,0.33682783154114593,7,3,DROP_CORR1
p22,0.458483858658642,0.33682783154114593,8,3,DROP_CORR1
p22,0.38418908367172394,0.33682783154114593,9,3,DROP_CORR1
p22,0.2644129997836058,0.3319401006811162,1,4,DROP_CORR1
p22,0.3962422048793737,0.3319401006811162,2,4,DROP_CORR1
p22,0.1888427507253095,0.3319401006811162,3,4,DROP_CORR1
p22,0.4483150431063571,0.3319401006811162,4,4,DROP_CORR1
p22,0.19509629567565842,0.3319401006811162,5,4,DROP_CORR1
p22,0.31661528771657826,0.3319401006811162,6,4,DROP_CORR1
p22,0.21317129529061266,0.3319401006811162,7,4,DROP_CORR1
p22,0.5422968140714546,0.3319401006811162,8,4,DROP_CORR1
p22,0.42246821488109604,0.3319401006811162,9,4,DROP_CORR1
p22,0.22588732260255331,0.22114083979787658,1,0,DROP_CORR2
p22,0.25766986787538193,0.22114083979787658,2,0,DROP_CORR2
p22,0.277740104594689,0.22114083979787658,3,0,DROP_CORR2
p22,0.271928234843901,0.22114083979787658,4,0,DROP_CORR2
p22,0.14381827036145303,0.22114083979787658,5,0,DROP_CORR2
p22,0.2227889960365679,0.22114083979787658,6,0,DROP_CORR2
p22,0.22143109698843041,0.22114083979787658,7,0,DROP_CORR2
p22,0.26882688108198877,0.22114083979787658,8,0,DROP_CORR2
p22,0.10017678379592383,0.22114083979787658,9,0,DROP_CORR2
p22,0.09717511639838651,0.2035600436525016,1,1,DROP_CORR2
p22,0.19494000052463886,0.2035600436525016,2,1,DROP_CORR2
p22,0.2688771043110576,0.2035600436525016,3,1,DROP_CORR2
p22,0.26212645481027863,0.2035600436525016,4,1,DROP_CORR2
p22,0.2180148072315028,0.2035600436525016,5,1,DROP_CORR2
p22,0.16058035812983143,0.2035600436525016,6,1,DROP_CORR2
p22,0.28359049684038923,0.2035600436525016,7,1,DROP_CORR2
p22,0.2480965508938447,0.2035600436525016,8,1,DROP_CORR2
p22,0.09863950373258462,0.2035600436525016,9,1,DROP_CORR2
p22,0.32021379895322827,0.2125444133156081,1,2,DROP_CORR2
p22,0.27247212873974685,0.2125444133156081,2,2,DROP_CORR2
p22,0.08946096414665985,0.2125444133156081,3,2,DROP_CORR2
p22,0.24029615935212775,0.2125444133156081,4,2,DROP_CORR2
p22,0.297004683221162,0.2125444133156081,5,2,DROP_CORR2
p22,0.1607727950298228,0.2125444133156081,6,2,DROP_CORR2
p22,0.1861216711357119,0.2125444133156081,7,2,DROP_CORR2
p22,0.244258470605652,0.2125444133156081,8,2,DROP_CORR2
p22,0.10229904865636143,0.2125444133156081,9,2,DROP_CORR2
p22,0.14110487000897795,0.2199336958885644,1,3,DROP_CORR2
p22,0.22988376175683506,0.2199336958885644,2,3,DROP_CORR2
p22,0.25654042025743273,0.2199336958885644,3,3,DROP_CORR2
p22,0.21670671166244496,0.2199336958885644,4,3,DROP_CORR2
p22,0.29455169847660223,0.2199336958885644,5,3,DROP_CORR2
p22,0.3045153441434976,0.2199336958885644,6,3,DROP_CORR2
p22,0.22012299061134802,0.2199336958885644,7,3,DROP_CORR2
p22,0.23888585738039264,0.2199336958885644,8,3,DROP_CORR2
p22,0.07709160869954834,0.2199336958885644,9,3,DROP_CORR2
p22,0.11670155194660217,0.1992004838671767,1,4,DROP_CORR2
p22,0.2679752852286674,0.1992004838671767,2,4,DROP_CORR2
p22,0.21899740026991912,0.1992004838671767,3,4,DROP_CORR2
p22,0.21586782322951092,0.1992004838671767,4,4,DROP_CORR2
p22,0.11769362589793467,0.1992004838671767,5,4,DROP_CORR2
p22,0.1812849785800555,0.1992004838671767,6,4,DROP_CORR2
p22,0.3204791911730109,0.1992004838671767,7,4,DROP_CORR2
p22,0.2579062620539389,0.1992004838671767,8,4,DROP_CORR2
p22,0.09589823642495063,0.1992004838671767,9,4,DROP_CORR2
p22,0.18478160274187838,0.2822636259088155,1,0,UNIFORM_WITHIN
p22,0.33637505240147275,0.2822636259088155,2,0,UNIFORM_WITHIN
p22,0.30040560639279323,0.2822636259088155,3,0,UNIFORM_WITHIN
p22,0.1940741769787142,0.2822636259088155,4,0,UNIFORM_WITHIN
p22,0.2553608802424478,0.2822636259088155,5,0,UNIFORM_WITHIN
p22,0.4544117979950436,0.2822636259088155,6,0,UNIFORM_WITHIN
p22,0.2884850380420759,0.2822636259088155,7,0,UNIFORM_WITHIN
p22,0.14549231355436448,0.2822636259088155,8,0,UNIFORM_WITHIN
p22,0.380986164830549,0.2822636259088155,9,0,UNIFORM_WITHIN
p22,0.3620460466564207,0.2957267472263438,1,1,UNIFORM_WITHIN
p22,0.2822994430106926,0.2957267472263438,2,1,UNIFORM_WITHIN
p22,0.17948269186260407,0.2957267472263438,3,1,UNIFORM_WITHIN
p22,0.38201677940134354,0.2957267472263438,4,1,UNIFORM_WITHIN
p22,0.23541928541130008,0.2957267472263438,5,1,UNIFORM_WITHIN
p22,0.4534554163578182,0.2957267472263438,6,1,UNIFORM_WITHIN
p22,0.33580491965729947,0.2957267472263438,7,1,UNIFORM_WITHIN
p22,0.2614599224453193,0.2957267472263438,8,1,UNIFORM_WITHIN
p22,0.16955622023429578,0.2957267472263438,9,1,UNIFORM_WITHIN
p22,0.17911980126108767,0.277703033756211,1,2,UNIFORM_WITHIN
p22,0.3048147372596279,0.277703033756211,2,2,UNIFORM_WITHIN
p22,0.29856668516750984,0.277703033756211,3,2,UNIFORM_WITHIN
p22,0.18919536478209953,0.277703033756211,4,2,UNIFORM_WITHIN
p22,0.24356081698403267,0.277703033756211,5,2,UNIFORM_WITHIN
p22,0.4152103904648408,0.277703033756211,6,2,UNIFORM_WITHIN
p22,0.3000298518083233,0.277703033756211,7,2,UNIFORM_WITHIN
p22,0.17374133338197686,0.277703033756211,8,2,UNIFORM_WITHIN
p22,0.3950883226964005,0.277703033756211,9,2,UNIFORM_WITHIN
p22,0.3254786132793103,0.29984303833688514,1,3,UNIFORM_WITHIN
p22,0.31731749557107963,0.29984303833688514,2,3,UNIFORM_WITHIN
p22,0.2084322854045032,0.29984303833688514,3,3,UNIFORM_WITHIN
p22,0.24041418181219146,0.29984303833688514,4,3,UNIFORM_WITHIN
p22,0.4478773187197726,0.29984303833688514,5,3,UNIFORM_WITHIN
p22,0.2752308326158468,0.29984303833688514,6,3,UNIFORM_WITHIN
p22,0.31183143517683676,0.29984303833688514,7,3,UNIFORM_WITHIN
p22,0.14884418087949755,0.29984303833688514,8,3,UNIFORM_WITHIN
p22,0.42316100157292796,0.29984303833688514,9,3,UNIFORM_WITHIN
p22,0.27567762331310813,0.2978364723182852,1,4,UNIFORM_WITHIN
p22,0.30875766938763605,0.2978364723182852,2,4,UNIFORM_WITHIN
p22,0.2997676673190345,0.2978364723182852,3,4,UNIFORM_WITHIN
p22,0.18732616896431387,0.2978364723182852,4,4,UNIFORM_WITHIN
p22,0.4139596479275997,0.2978364723182852,5,4,UNIFORM_WITHIN
p22,0.2722665042186736,0.2978364723182852,6,4,UNIFORM_WITHIN
p22,0.4552593680376498,0.2978364723182852,7,4,UNIFORM_WITHIN
p22,0.29706724399934814,0.2978364723182852,8,4,UNIFORM_WITHIN
p22,0.17044635769720326,0.2978364723182852,9,4,UNIFORM_WITHIN
p22,0.26162279274407024,0.179340203957599,1,0,UNIFORM_CROSS
p22,0.14847754903435556,0.179340203957599,2,0,UNIFORM_CROSS
p22,0.23223635463667733,0.179340203957599,3,0,UNIFORM_CROSS
p22,0.07021533213316866,0.179340203957599,4,0,UNIFORM_CROSS
p22,0.22807936918186925,0.179340203957599,5,0,UNIFORM_CROSS
p22,0.18855687816547634,0.179340203957599,6,0,UNIFORM_CROSS
p22,0.18324207018757888,0.179340203957599,7,0,UNIFORM_CROSS
p22,0.2306305511641738,0.179340203957599,8,0,UNIFORM_CROSS
p22,0.07100093837102112,0.179340203957599,9,0,UNIFORM_CROSS
p22,0.07072501063045546,0.18532433213366245,1,1,UNIFORM_CROSS
p22,0.23537434461228057,0.18532433213366245,2,1,UNIFORM_CROSS
p22,0.192837027574936,0.18532433213366245,3,1,UNIFORM_CROSS
p22,0.20518580317642357,0.18532433213366245,4,1,UNIFORM_CROSS
p22,0.18870579849912616,0.18532433213366245,5,1,UNIFORM_CROSS
p22,0.1647829315131441,0.18532433213366245,6,1,UNIFORM_CROSS
p22,0.28721286274623997,0.18532433213366245,7,1,UNIFORM_CROSS
p22,0.23673435951407074,0.18532433213366245,8,1,UNIFORM_CROSS
p22,0.08636085093628552,0.18532433213366245,9,1,UNIFORM_CROSS
p22,0.07297018307762482,0.18413956938924345,1,2,UNIFORM_CROSS
p22,0.1711763563943886,0.18413956938924345,2,2,UNIFORM_CROSS
p22,0.24060479650451316,0.18413956938924345,3,2,UNIFORM_CROSS
p22,0.1983836816826789,0.18413956938924345,4,2,UNIFORM_CROSS
p22,0.20034655992074002,0.18413956938924345,5,2,UNIFORM_CROSS
p22,0.29220161548127466,0.18413956938924345,6,2,UNIFORM_CROSS
p22,0.17441060445772488,0.18413956938924345,7,2,UNIFORM_CROSS
p22,0.23516628931848924,0.18413956938924345,8,2,UNIFORM_CROSS
p22,0.07199603766575667,0.18413956938924345,9,2,UNIFORM_CROSS
p22,0.07155254475491037,0.1784086630294881,1,3,UNIFORM_CROSS
p22,0.23044159426123065,0.1784086630294881,2,3,UNIFORM_CROSS
p22,0.1941729200338954,0.1784086630294881,3,3,UNIFORM_CROSS
p22,0.22691534307520056,0.1784086630294881,4,3,UNIFORM_CROSS
p22,0.25182990729931803,0.1784086630294881,5,3,UNIFORM_CROSS
p22,0.1644814754707448,0.1784086630294881,6,3,UNIFORM_CROSS
p22,0.1750878566576142,0.1784086630294881,7,3,UNIFORM_CROSS
p22,0.23118696134909697,0.1784086630294881,8,3,UNIFORM_CROSS
p22,0.06000936436338179,0.1784086630294881,9,3,UNIFORM_CROSS
p22,0.06899418732289118,0.1790010515589405,1,4,UNIFORM_CROSS
p22,0.14419790203277708,0.1790010515589405,2,4,UNIFORM_CROSS
p22,0.22949101431719268,0.1790010515589405,3,4,UNIFORM_CROSS
p22,0.18965335425870042,0.1790010515589405,4,4,UNIFORM_CROSS
p22,0.19061725219179348,0.1790010515589405,5,4,UNIFORM_CROSS
p22,0.2994070854644634,0.1790010515589405,6,4,UNIFORM_CROSS
p22,0.18126961386285614,0.1790010515589405,7,4,UNIFORM_CROSS
p22,0.23645084961909743,0.1790010515589405,8,4,UNIFORM_CROSS
p22,0.07092820496069266,0.1790010515589405,9,4,UNIFORM_CROSS
p22,0.2073617640208536,0.25284916043283173,1,0,UNIFORM_ALL
p22,0.2663204341436287,0.25284916043283173,2,0,UNIFORM_ALL
p22,0.1218093735614493,0.25284916043283173,3,0,UNIFORM_ALL
p22,0.39279129756444464,0.25284916043283173,4,0,UNIFORM_ALL
p22,0.18657886674743734,0.25284916043283173,5,0,UNIFORM_ALL
p22,0.2324717004697573,0.25284916043283173,6,0,UNIFORM_ALL
p22,0.38448222611396804,0.25284916043283173,7,0,UNIFORM_ALL
p22,0.34349693323486946,0.25284916043283173,8,0,UNIFORM_ALL
p22,0.14032984803907697,0.25284916043283173,9,0,UNIFORM_ALL
p22,0.12367255443792874,0.24624064419092673,1,1,UNIFORM_ALL
p22,0.20951173194752556,0.24624064419092673,2,1,UNIFORM_ALL
p22,0.2758113664646791,0.24624064419092673,3,1,UNIFORM_ALL
p22,0.27415628108810425,0.24624064419092673,4,1,UNIFORM_ALL
p22,0.35461295785582386,0.24624064419092673,5,1,UNIFORM_ALL
p22,0.24906863897151138,0.24624064419092673,6,1,UNIFORM_ALL
p22,0.2373507955621887,0.24624064419092673,7,1,UNIFORM_ALL
p22,0.3389414406084563,0.24624064419092673,8,1,UNIFORM_ALL
p22,0.1530400307821227,0.24624064419092673,9,1,UNIFORM_ALL
p22,0.21282797720003788,0.25872205756328986,1,2,UNIFORM_ALL
p22,0.2712117366555521,0.25872205756328986,2,2,UNIFORM_ALL
p22,0.24192793983708594,0.25872205756328986,3,2,UNIFORM_ALL
p22,0.35103189865199436,0.25872205756328986,4,2,UNIFORM_ALL
p22,0.20954921863790305,0.25872205756328986,5,2,UNIFORM_ALL
p22,0.12411800429645803,0.25872205756328986,6,2,UNIFORM_ALL
p22,0.34159316288919095,0.25872205756328986,7,2,UNIFORM_ALL
p22,0.1592017597185947,0.25872205756328986,8,2,UNIFORM_ALL
p22,0.41703682018279176,0.25872205756328986,9,2,UNIFORM_ALL
p22,0.27298273236063486,0.24126326431188655,1,3,UNIFORM_ALL
p22,0.1940300323902085,0.24126326431188655,2,3,UNIFORM_ALL
p22,0.2684744520265621,0.24126326431188655,3,3,UNIFORM_ALL
p22,0.1154251444504351,0.24126326431188655,4,3,UNIFORM_ALL
p22,0.345078325411677,0.24126326431188655,5,3,UNIFORM_ALL
p22,0.24969703030609788,0.24126326431188655,6,3,UNIFORM_ALL
p22,0.2405114252149733,0.24126326431188655,7,3,UNIFORM_ALL
p22,0.33559639548067094,0.24126326431188655,8,3,UNIFORM_ALL
p22,0.14957384116571945,0.24126326431188655,9,3,UNIFORM_ALL
p22,0.2567946318036841,0.2370721016869885,1,4,UNIFORM_ALL
p22,0.2001371185128459,0.2370721016869885,2,4,UNIFORM_ALL
