corr1_raw_rms_gradient,corr1_weighted_gradient_influence,corr1_weighted_gradient_share,corr2_raw_rms_gradient,corr2_weighted_gradient_influence,corr2_weighted_gradient_share,dataset,diagnostic_grad_fields_unchanged,diagnostic_optimizer_state_unchanged,diagnostic_parameter_state_unchanged,diagnostic_rng_state_unchanged,fraction_of_training,mod2_recon_raw_rms_gradient,mod2_recon_weighted_gradient_influence,mod2_recon_weighted_gradient_share,rna_recon_raw_rms_gradient,rna_recon_weighted_gradient_influence,rna_recon_weighted_gradient_share,seed,step,variant
0.0010062612005554,4.150192648469939e-05,0.2631443117399055,0.0002392485350992,2.961223193488608e-05,0.1877573175900846,a1,True,True,True,True,0.1,0.001133688000177,4.390326027280234e-05,0.2783700465539531,1.1247401475974426e-05,4.269804249424924e-05,0.2707283241160567,3,20,FULL_IGE
0.0012297614915543,5.071990352805783e-05,0.2932700926122107,0.0001489319263657,1.8433578889934057e-05,0.106585719060662,a1,True,True,True,True,0.2,0.0010238113706103,3.964817221946589e-05,0.2292516808963435,1.689674052908663e-05,6.414439341090031e-05,0.3708925074307835,3,40,FULL_IGE
0.0014368377978948,5.92604948156115e-05,0.3594210954377629,9.853052207183636e-05,1.2195304230584328e-05,0.0739657949092704,a1,True,True,True,True,0.4,0.0009445456229928,3.657852276756725e-05,0.2218525640651708,1.4973506026533974e-05,5.6843298247558565e-05,0.3447605455877958,3,80,FULL_IGE
0.0013654389317821,5.6315742011007845e-05,0.3780763900496836,8.218918726684656e-05,1.0172707117626872e-05,0.0682945877426832,a1,True,True,True,True,0.5,0.0009009622079205,3.489070917582234e-05,0.2342391825164945,1.2531861370373645e-05,4.757418417642968e-05,0.3193898396911386,3,100,FULL_IGE
0.0010518363447709,4.338161367100307e-05,0.3859593504816787,5.338469267147647e-05,6.607521757676679e-06,0.058786075253606,a1,True,True,True,True,1.0,0.0007937617875631,3.0739260139075034e-05,0.2734823321128533,8.34269902143688e-06,3.167104135963835e-05,0.281772242151862,3,200,FULL_IGE
0.0012289514320338,7.917416295301273e-05,0.2500000024941695,0.0006234281014185,7.917416325236784e-05,0.2500000034394118,a1,True,True,True,True,0.0,0.0012781900352399,7.917416276349186e-05,0.2500000018957392,2.1132069668334968e-05,7.917415968359803e-05,0.2499999921706794,4,0,FULL_IGE
0.0010494006276987,6.760675331400969e-05,0.2387855367860905,0.0005941014578634,7.54497362347403e-05,0.2664867766020649,a1,True,True,True,True,0.005,0.0012220852025158,7.569889458313852e-05,0.2673667983018301,1.718131462424138e-05,6.437212109290793e-05,0.2273608883100142,4,1,FULL_IGE
0.0009438740955594,6.080829518647362e-05,0.2558887711447558,0.0004808509123517,6.10671359663767e-05,0.2569780049226217,a1,True,True,True,True,0.025,0.0011309677123519,7.005485825212089e-05,0.2947994436595032,1.2199042317257122e-05,4.570536343918773e-05,0.1923337802731193,4,5,FULL_IGE
0.0008627335523586,5.558088389745046e-05,0.2673746504701259,0.0003617215319749,4.593793503904413e-05,0.2209867577321344,a1,True,True,True,True,0.05,0.0010848228213267,6.7196532798152e-05,0.3232523164413797,1.0452328488128213e-05,3.916106362381155e-05,0.1883862753563599,4,10,FULL_IGE
0.0007408018773283,4.772553822930637e-05,0.2638849669740937,0.0002058353898046,2.614069644666855e-05,0.1445376432501512,a1,True,True,True,True,0.1,0.0010218141561621,6.32936246438813e-05,0.3499643308069624,1.1663131166411672e-05,4.369749976567176e-05,0.2416130589687925,4,20,FULL_IGE
