lane,ablation,full_ari,full_nmi,ablated_ari,ablated_nmi,full_minus_ablated_ari,full_minus_ablated_nmi,full_partition_sha256,ablated_partition_sha256
tonsil_s2,NORMALIZATION_ROW,0.2514763908366844,0.30133852810517564,0.2514763908366844,0.30133852810517564,0.0,0.0,32b5eae3bf02cf0164270e754e2137cb30f3290aec68a097da67f15f43a69a21,32b5eae3bf02cf0164270e754e2137cb30f3290aec68a097da67f15f43a69a21
tonsil_s2,NORMALIZATION_MASS,0.2514763908366844,0.30133852810517564,0.24351332655972785,0.2947812365504459,0.007963064276956533,0.006557291554729727,32b5eae3bf02cf0164270e754e2137cb30f3290aec68a097da67f15f43a69a21,ce16c44dfa61cf7c9abecd0ba645b12cbd49c0db9e0694fd4f46a20cd0386bbf
tonsil_s2,NORMALIZATION_SELF,0.2514763908366844,0.30133852810517564,0.23702433610252355,0.27985094277533046,0.014452054734160835,0.021487585329845182,32b5eae3bf02cf0164270e754e2137cb30f3290aec68a097da67f15f43a69a21,f0491ddd9124f1fe975277e1a5dd22176922dc29181cdee9adf2cbd54d38e564
tonsil_s2,NO_MULTISCALE_FEATURE,0.2514763908366844,0.30133852810517564,0.24946260815756774,0.2992104061074081,0.0020137826791166435,0.002128121997767518,32b5eae3bf02cf0164270e754e2137cb30f3290aec68a097da67f15f43a69a21,b1e92bda1d410d4b4654f9635774f605f88f6cc0bb9a1b9f201518d6a6d041a8
tonsil_s2,NO_MODALITY_MARGIN_UNARY,0.2514763908366844,0.30133852810517564,0.23568362202440007,0.2909907557621359,0.015792768812284308,0.01034777234303974,32b5eae3bf02cf0164270e754e2137cb30f3290aec68a097da67f15f43a69a21,78bc8dbae12f4002156009616cf89bf946bbd2a22f2c6cadac83d8c93b9fa386
tonsil_s2,NO_MULTIMODAL_EDGE,0.2514763908366844,0.30133852810517564,0.24809502128469307,0.30097340437767633,0.003381369551991309,0.00036512372749930577,32b5eae3bf02cf0164270e754e2137cb30f3290aec68a097da67f15f43a69a21,9d59635de47fc91a4632842b7809ccf64e95525d6c862294d4049ac07f227eb0
tonsil_s2,NO_SWITCH_TRUST,0.2514763908366844,0.30133852810517564,0.2514763908366844,0.30133852810517564,0.0,0.0,32b5eae3bf02cf0164270e754e2137cb30f3290aec68a097da67f15f43a69a21,32b5eae3bf02cf0164270e754e2137cb30f3290aec68a097da67f15f43a69a21
tonsil_s2,UNIT_EDGE_TEMPERATURE,0.2514763908366844,0.30133852810517564,0.2514763908366844,0.30133852810517564,0.0,0.0,32b5eae3bf02cf0164270e754e2137cb30f3290aec68a097da67f15f43a69a21,32b5eae3bf02cf0164270e754e2137cb30f3290aec68a097da67f15f43a69a21
tonsil_s3,NORMALIZATION_ROW,0.32552633510009144,0.28736250568224364,0.3108158538971829,0.2761364437601597,0.01471048120290852,0.011226061922083919,0a2bc17777e90b34f70d878fcb5886f06bfe09ef6219d08c0c862c04cc292589,b185b04d49bfe81ec6c4cc96f08e21e0c594483f3bf29cc2a76d5036443de3b0
tonsil_s3,NORMALIZATION_MASS,0.32552633510009144,0.28736250568224364,0.3058869751993795,0.274416153624306,0.019639359900711917,0.012946352057937649,0a2bc17777e90b34f70d878fcb5886f06bfe09ef6219d08c0c862c04cc292589,735ecbeaff6f9d231a2e13337bcf1d888a1087fa0488632db2a083a4469c0b85
tonsil_s3,NORMALIZATION_SELF,0.32552633510009144,0.28736250568224364,0.32552633510009144,0.28736250568224364,0.0,0.0,0a2bc17777e90b34f70d878fcb5886f06bfe09ef6219d08c0c862c04cc292589,0a2bc17777e90b34f70d878fcb5886f06bfe09ef6219d08c0c862c04cc292589
tonsil_s3,NO_MULTISCALE_FEATURE,0.32552633510009144,0.28736250568224364,0.32552633510009144,0.28736250568224364,0.0,0.0,0a2bc17777e90b34f70d878fcb5886f06bfe09ef6219d08c0c862c04cc292589,0a2bc17777e90b34f70d878fcb5886f06bfe09ef6219d08c0c862c04cc292589
tonsil_s3,NO_MODALITY_MARGIN_UNARY,0.32552633510009144,0.28736250568224364,0.24769093420949387,0.17842134385164546,0.07783540089059757,0.10894116183059818,0a2bc17777e90b34f70d878fcb5886f06bfe09ef6219d08c0c862c04cc292589,8e0deeb88ea51e4f151fd655cd47f803343df4982b786c6e3962799afbc6424a
tonsil_s3,NO_MULTIMODAL_EDGE,0.32552633510009144,0.28736250568224364,0.30763591011105806,0.27507606596175466,0.01789042498903337,0.012286439720488984,0a2bc17777e90b34f70d878fcb5886f06bfe09ef6219d08c0c862c04cc292589,fa4e9e9efd64f9583a9c234254078dc41bf74666068e18e01e3798e5b4141dbd
tonsil_s3,NO_SWITCH_TRUST,0.32552633510009144,0.28736250568224364,0.3249908483919577,0.28720494411892705,0.0005354867081337478,0.00015756156331658833,0a2bc17777e90b34f70d878fcb5886f06bfe09ef6219d08c0c862c04cc292589,d2745fef68b11c7ddde43a54a512517d20c1f0469c576575505c6fbc02167561
tonsil_s3,UNIT_EDGE_TEMPERATURE,0.32552633510009144,0.28736250568224364,0.32423502648367797,0.2862809873276142,0.0012913086164134668,0.0010815183546294405,0a2bc17777e90b34f70d878fcb5886f06bfe09ef6219d08c0c862c04cc292589,11ddd846443b02e4cb5eea913260a67271ff8c2f3a64a1d2784b91f72c20572d
