absolute_ari,absolute_nmi,changed_observations,collapse_guard_triggered,config_json,delta_vs_night15c_ari,delta_vs_night15c_nmi,k,lane,max_rejected_mass,max_row_mass,mean_rejected_mass,mean_retained_weight,mean_row_mass,mean_view1_weight,mean_view2_weight,min_row_mass,observed_cardinality,partition_sha256,steps_completed,variant,wall_seconds
0.43955531035684464,0.5742982050996677,0,False,"{""source"": ""night15c_authority""}",0.0,0.0,12,MISAR_E15_5_S1_K12,,,,,,,,,12,d147e7c4b7c018a07a654fa7d5b98c1ef86aca5599075b56da134007020f29e0,0,NIGHT15C_AUTHORITY,0.0
0.4511951009551676,0.5965119000197391,72,False,"{""beta"":6.0,""edge_mode"":""spatial"",""feature"":""views_low_high"",""margin_temperature"":0.5,""normalization"":""row"",""retained_weight"":0.35,""steps"":10,""switch_penalty"":0.1,""tau"":0.5,""unary_mode"":""retained""}",0.011639790598322985,0.022213694920071414,12,MISAR_E15_5_S1_K12,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,12,d69bce79660adb10097944ec7afcb06025469f1b018218573ce9eec395c2f1db,10,FULL,0.05795280000893399
0.4511951009551676,0.5965119000197391,72,False,"{""beta"":6.0,""edge_mode"":""spatial"",""feature"":""views_low_high"",""margin_temperature"":0.5,""normalization"":""row"",""retained_weight"":0.35,""steps"":10,""switch_penalty"":0.1,""tau"":0.5,""unary_mode"":""retained""}",0.011639790598322985,0.022213694920071414,12,MISAR_E15_5_S1_K12,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,12,d69bce79660adb10097944ec7afcb06025469f1b018218573ce9eec395c2f1db,10,NORMALIZATION_ROW,0.04651269999158103
0.4511951009551676,0.5965119000197391,72,False,"{""beta"":6.0,""edge_mode"":""spatial"",""feature"":""views_low_high"",""margin_temperature"":0.5,""normalization"":""mass"",""retained_weight"":0.35,""steps"":10,""switch_penalty"":0.1,""tau"":0.5,""unary_mode"":""retained""}",0.011639790598322985,0.022213694920071414,12,MISAR_E15_5_S1_K12,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,12,d69bce79660adb10097944ec7afcb06025469f1b018218573ce9eec395c2f1db,10,NORMALIZATION_MASS,0.05979539999680128
0.4511951009551676,0.5965119000197391,72,False,"{""beta"":6.0,""edge_mode"":""spatial"",""feature"":""views_low_high"",""margin_temperature"":0.5,""normalization"":""self"",""retained_weight"":0.35,""steps"":10,""switch_penalty"":0.1,""tau"":0.5,""unary_mode"":""retained""}",0.011639790598322985,0.022213694920071414,12,MISAR_E15_5_S1_K12,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,12,d69bce79660adb10097944ec7afcb06025469f1b018218573ce9eec395c2f1db,10,NORMALIZATION_SELF,0.05928289999428671
0.44033425274637783,0.5859849327328137,59,False,"{""beta"":6.0,""edge_mode"":""spatial"",""feature"":""retained"",""margin_temperature"":0.5,""normalization"":""row"",""retained_weight"":0.35,""steps"":10,""switch_penalty"":0.1,""tau"":0.5,""unary_mode"":""retained""}",0.0007789423895331882,0.011686727633146043,12,MISAR_E15_5_S1_K12,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,12,44e0ccf225416e7bf865017a983b8db19ec0f42cdc7b63d44b1318f816b95661,10,NO_MULTISCALE_FEATURE,0.03834080000524409
0.4511951009551676,0.5965119000197391,72,False,"{""beta"":6.0,""edge_mode"":""spatial"",""feature"":""views_low_high"",""margin_temperature"":0.5,""normalization"":""row"",""retained_weight"":1.0,""steps"":10,""switch_penalty"":0.1,""tau"":0.5,""unary_mode"":""retained""}",0.011639790598322985,0.022213694920071414,12,MISAR_E15_5_S1_K12,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,12,d69bce79660adb10097944ec7afcb06025469f1b018218573ce9eec395c2f1db,10,NO_MODALITY_MARGIN_UNARY,0.04694799998833332
0.4511951009551676,0.5965119000197391,72,False,"{""beta"":6.0,""edge_mode"":""spatial"",""feature"":""views_low_high"",""margin_temperature"":0.5,""normalization"":""row"",""retained_weight"":0.35,""steps"":10,""switch_penalty"":0.1,""tau"":0.5,""unary_mode"":""retained""}",0.011639790598322985,0.022213694920071414,12,MISAR_E15_5_S1_K12,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,12,d69bce79660adb10097944ec7afcb06025469f1b018218573ce9eec395c2f1db,10,NO_MULTIMODAL_EDGE,0.04787029999715742
0.4486762356005866,0.5942146363866496,80,False,"{""beta"":6.0,""edge_mode"":""spatial"",""feature"":""views_low_high"",""margin_temperature"":0.5,""normalization"":""row"",""retained_weight"":0.35,""steps"":10,""switch_penalty"":0.0,""tau"":0.5,""unary_mode"":""retained""}",0.009120925243741973,0.01991643128698195,12,MISAR_E15_5_S1_K12,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,12,08cf31cd882e26171903340d937fe9a937f152d5fd814c4c38ff8235866360fc,10,NO_SWITCH_TRUST,0.046213399997213855
0.4511951009551676,0.5965119000197391,72,False,"{""beta"":6.0,""edge_mode"":""spatial"",""feature"":""views_low_high"",""margin_temperature"":0.5,""normalization"":""row"",""retained_weight"":0.35,""steps"":10,""switch_penalty"":0.1,""tau"":1.0,""unary_mode"":""retained""}",0.011639790598322985,0.022213694920071414,12,MISAR_E15_5_S1_K12,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,12,d69bce79660adb10097944ec7afcb06025469f1b018218573ce9eec395c2f1db,10,UNIT_EDGE_TEMPERATURE,0.05983919999562204
