lane,stage,candidate_id,parent_candidate_id,start_name,start_partition_sha256,config_json,complexity,status,failure,partition_key,exact_k,finite,min_cluster_size,cluster_sizes,normalized_cluster_entropy,graph_same_fraction,partition_sha256,repair_enabled,repair_threshold,repair_merged_clusters,repair_split_clusters,repair_boundary_moves,wall_seconds,absolute_ari,absolute_nmi,ami,fmi,morans_i,gearys_c,evaluated_observations,source_stage,source_directory
D1,coarse,COARSE_5798f009099780e5,,extra::nonmicro_balanced__coordinate_off,a113620e542a286e80940ec7d5f6b2dd40aff9595bc50e608ed632d91bec2f73,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""molecular_resnet_w0.1"",""merge_boundary_weight"":0.0,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.03,""seed"":0,""split_cluster_score"":""mean"",""split_mode"":""pca_quantile"",""split_quantile"":0.35}",1,PASS,,p_a113620e542a286e80940ec7d5f6b2dd40aff9595bc50e608ed632d91bec2f73,1,1,47,"[116,344,640,548,213,47,153,245,123,930]",0.8704360932444359,0.5635349635349636,a113620e542a286e80940ec7d5f6b2dd40aff9595bc50e608ed632d91bec2f73,1,11,0,0,0,0.0011704000062309,0.2836016978612205,0.3936738027250412,0.389570789949998,0.4234363323836962,0.4938444403193013,0.5099636327179125,3359,coarse_d1,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_d1
D1,coarse,COARSE_3d6bb479350a6113,,extra::nonmicro_balanced__coordinate_off,a113620e542a286e80940ec7d5f6b2dd40aff9595bc50e608ed632d91bec2f73,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""molecular_resnet_w0.1"",""merge_boundary_weight"":0.25,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.05,""seed"":1,""split_cluster_score"":""mean"",""split_mode"":""pca_quantile"",""split_quantile"":0.5}",1,PASS,,p_a113620e542a286e80940ec7d5f6b2dd40aff9595bc50e608ed632d91bec2f73,1,1,47,"[116,344,640,548,213,47,153,245,123,930]",0.8704360932444359,0.5635349635349636,a113620e542a286e80940ec7d5f6b2dd40aff9595bc50e608ed632d91bec2f73,1,17,0,0,0,0.0010780000011436,0.2836016978612205,0.3936738027250412,0.389570789949998,0.4234363323836962,0.4938444403193013,0.5099636327179125,3359,coarse_d1,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_d1
D1,coarse,COARSE_d6ba06b3046ae68b,,extra::nonmicro_balanced__coordinate_off,a113620e542a286e80940ec7d5f6b2dd40aff9595bc50e608ed632d91bec2f73,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""molecular_resnet_w0.1"",""merge_boundary_weight"":0.75,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.075,""seed"":2,""split_cluster_score"":""mean"",""split_mode"":""kmeans2"",""split_quantile"":0.5}",1,PASS,,p_a113620e542a286e80940ec7d5f6b2dd40aff9595bc50e608ed632d91bec2f73,1,1,47,"[116,344,640,548,213,47,153,245,123,930]",0.8704360932444359,0.5635349635349636,a113620e542a286e80940ec7d5f6b2dd40aff9595bc50e608ed632d91bec2f73,1,26,0,0,0,0.0010765000188257,0.2836016978612205,0.3936738027250412,0.389570789949998,0.4234363323836962,0.4938444403193013,0.5099636327179125,3359,coarse_d1,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_d1
D1,coarse,COARSE_a1742929e51670b3,,extra::nonmicro_balanced__coordinate_off,a113620e542a286e80940ec7d5f6b2dd40aff9595bc50e608ed632d91bec2f73,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""molecular_resnet_w0.1"",""merge_boundary_weight"":0.25,""merge_mode"":""clusterwise"",""min_cluster_fraction_of_equal"":0.1,""seed"":3,""split_cluster_score"":""sse"",""split_mode"":""pca_quantile"",""split_quantile"":0.35}",1,PASS,,p_a113620e542a286e80940ec7d5f6b2dd40aff9595bc50e608ed632d91bec2f73,1,1,47,"[116,344,640,548,213,47,153,245,123,930]",0.8704360932444359,0.5635349635349636,a113620e542a286e80940ec7d5f6b2dd40aff9595bc50e608ed632d91bec2f73,1,34,0,0,0,0.0010647999879438,0.2836016978612205,0.3936738027250412,0.389570789949998,0.4234363323836962,0.4938444403193013,0.5099636327179125,3359,coarse_d1,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_d1
D1,coarse,COARSE_7cd2d83365b4a6d9,,extra::nonmicro_balanced__coordinate_off,a113620e542a286e80940ec7d5f6b2dd40aff9595bc50e608ed632d91bec2f73,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""molecular_resnet_w0.1"",""merge_boundary_weight"":0.75,""merge_mode"":""clusterwise"",""min_cluster_fraction_of_equal"":0.15,""seed"":4,""split_cluster_score"":""mean"",""split_mode"":""pca_quantile"",""split_quantile"":0.65}",1,PASS,,p_8a28645970260099b89dab55a78db12e989ca8cae0b8667583abab724e2f2ef2,1,1,123,"[163,344,640,548,213,153,245,123,604,326]",0.9356677217533088,0.4986700986700986,8a28645970260099b89dab55a78db12e989ca8cae0b8667583abab724e2f2ef2,1,51,1,1,0,0.0094977999979164,0.2492766538289119,0.3788560487665149,0.3748100010644095,0.3856763563336056,0.4718135984866466,0.5307375751270369,3359,coarse_d1,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_d1
D1,coarse,COARSE_742c49cd9a2ed3d6,,extra::nonmicro_balanced__coordinate_off,a113620e542a286e80940ec7d5f6b2dd40aff9595bc50e608ed632d91bec2f73,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""molecular_resnet_w0.1"",""merge_boundary_weight"":0.75,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.2,""seed"":5,""split_cluster_score"":""boundary"",""split_mode"":""kmeans2"",""split_quantile"":0.5}",1,PASS,,p_122589a977f7e7899f2921ab8d7fd7eafd785de672adb71a96096f40c2f5a1cb,1,1,123,"[144,344,640,550,213,153,260,123,508,424]",0.9390498673902214,0.4942084942084942,122589a977f7e7899f2921ab8d7fd7eafd785de672adb71a96096f40c2f5a1cb,1,68,1,1,0,0.0282707000151276,0.2434185370021272,0.3781996700685573,0.3741587160248658,0.3799892229054688,0.4713883144810257,0.5304599095953975,3359,coarse_d1,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_d1
D1,coarse,COARSE_843f112b8495f77c,,extra::nonmicro_balanced__coordinate_off,a113620e542a286e80940ec7d5f6b2dd40aff9595bc50e608ed632d91bec2f73,"{""boundary_refine_beta"":0.02,""boundary_refine_sweeps"":1,""enabled"":true,""feature_mode"":""molecular_resnet_w0.1"",""merge_boundary_weight"":0.25,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.05,""seed"":6,""split_cluster_score"":""mean"",""split_mode"":""pca_quantile"",""split_quantile"":0.5}",2,PASS,,p_6364f8d29b8f22c3f627a43590d3889736d6ebb4496a703b3ee2bd12bed208ff,1,1,56,"[119,303,662,470,204,56,161,251,139,994]",0.8688350517109331,0.7919347919347919,6364f8d29b8f22c3f627a43590d3889736d6ebb4496a703b3ee2bd12bed208ff,1,17,0,0,840,0.1448701999906916,0.2447285005384033,0.3768638322367534,0.3726371846963493,0.3930933602790798,0.7465393972187048,0.257934419940647,3359,coarse_d1,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_d1
D1,coarse,COARSE_8a4deee239eba21c,,extra::nonmicro_balanced__coordinate_off,a113620e542a286e80940ec7d5f6b2dd40aff9595bc50e608ed632d91bec2f73,"{""boundary_refine_beta"":0.05,""boundary_refine_sweeps"":1,""enabled"":true,""feature_mode"":""molecular_resnet_w0.1"",""merge_boundary_weight"":0.75,""merge_mode"":""clusterwise"",""min_cluster_fraction_of_equal"":0.075,""seed"":7,""split_cluster_score"":""sse"",""split_mode"":""kmeans2"",""split_quantile"":0.5}",2,PASS,,p_3db56de11042b9f8024d8579d8d324f982974f46f84ced59f037b1841e45ea1a,1,1,48,"[126,299,665,468,201,48,155,266,128,1003]",0.864729368298561,0.7987987987987988,3db56de11042b9f8024d8579d8d324f982974f46f84ced59f037b1841e45ea1a,1,26,0,0,896,0.1422601999947801,0.2415800313887657,0.3716568061028364,0.3673870600877143,0.3911311786662925,0.7555420597498492,0.2492267032323108,3359,coarse_d1,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_d1
D1,coarse,COARSE_e729c0a0ea80804e,,extra::nonmicro_balanced__coordinate_off,a113620e542a286e80940ec7d5f6b2dd40aff9595bc50e608ed632d91bec2f73,"{""boundary_refine_beta"":0.05,""boundary_refine_sweeps"":2,""enabled"":true,""feature_mode"":""molecular_resnet_w0.1"",""merge_boundary_weight"":0.75,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.1,""seed"":8,""split_cluster_score"":""boundary"",""split_mode"":""pca_quantile"",""split_quantile"":0.4}",2,PASS,,p_8bc0e2e66888ee23e60728b7b1364b0df37ee5f500793282b24e5004700b7d52,1,1,60,"[128,296,652,444,201,60,159,266,118,1035]",0.8643552335797884,0.8426426426426427,8bc0e2e66888ee23e60728b7b1364b0df37ee5f500793282b24e5004700b7d52,1,34,0,0,1164,0.2641568999970332,0.2338615313688156,0.359073485822643,0.3547123531733494,0.3856183685881144,0.8064410838836616,0.1977392657178554,3359,coarse_d1,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_d1
D1,coarse,COARSE_a50e1840fe6defe8,,extra::nonmicro_balanced__coordinate_off,a113620e542a286e80940ec7d5f6b2dd40aff9595bc50e608ed632d91bec2f73,"{""boundary_refine_beta"":0.1,""boundary_refine_sweeps"":1,""enabled"":true,""feature_mode"":""molecular_resnet_w0.1"",""merge_boundary_weight"":0.25,""merge_mode"":""clusterwise"",""min_cluster_fraction_of_equal"":0.15,""seed"":9,""split_cluster_score"":""boundary"",""split_mode"":""pca_quantile"",""split_quantile"":0.6}",2,PASS,,p_2543f9299ddc4521249396699acfb83cc2ff6e69dbb62ade26f9a1af761e6d8e,1,1,122,"[181,332,699,517,205,155,270,122,513,365]",0.9400938988419894,0.7708279708279708,2543f9299ddc4521249396699acfb83cc2ff6e69dbb62ade26f9a1af761e6d8e,1,51,1,1,1080,0.1560064000077545,0.2093726069506676,0.3550059603458473,0.3508157615644822,0.3505733719941371,0.7447583709513965,0.2581501244105362,3359,coarse_d1,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_d1
D1,coarse,COARSE_f91f0d3a4e6d35fe,,extra::nonmicro_balanced__coordinate_off,a113620e542a286e80940ec7d5f6b2dd40aff9595bc50e608ed632d91bec2f73,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""molecular_resnet_w0.1_coord_w0.03"",""merge_boundary_weight"":0.0,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.03,""seed"":0,""split_cluster_score"":""mean"",""split_mode"":""pca_quantile"",""split_quantile"":0.35}",1,PASS,,p_a113620e542a286e80940ec7d5f6b2dd40aff9595bc50e608ed632d91bec2f73,1,1,47,"[116,344,640,548,213,47,153,245,123,930]",0.8704360932444359,0.5635349635349636,a113620e542a286e80940ec7d5f6b2dd40aff9595bc50e608ed632d91bec2f73,1,11,0,0,0,0.0011304999934509,0.2836016978612205,0.3936738027250412,0.389570789949998,0.4234363323836962,0.4938444403193013,0.5099636327179125,3359,coarse_d1,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_d1
D1,coarse,COARSE_1141099262f3bfd4,,extra::nonmicro_balanced__coordinate_off,a113620e542a286e80940ec7d5f6b2dd40aff9595bc50e608ed632d91bec2f73,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""molecular_resnet_w0.1_coord_w0.03"",""merge_boundary_weight"":0.25,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.05,""seed"":1,""split_cluster_score"":""mean"",""split_mode"":""pca_quantile"",""split_quantile"":0.5}",1,PASS,,p_a113620e542a286e80940ec7d5f6b2dd40aff9595bc50e608ed632d91bec2f73,1,1,47,"[116,344,640,548,213,47,153,245,123,930]",0.8704360932444359,0.5635349635349636,a113620e542a286e80940ec7d5f6b2dd40aff9595bc50e608ed632d91bec2f73,1,17,0,0,0,0.0011801999935414,0.2836016978612205,0.3936738027250412,0.389570789949998,0.4234363323836962,0.4938444403193013,0.5099636327179125,3359,coarse_d1,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_d1
D1,coarse,COARSE_9a7a97fc7ad1c9f7,,extra::nonmicro_balanced__coordinate_off,a113620e542a286e80940ec7d5f6b2dd40aff9595bc50e608ed632d91bec2f73,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""molecular_resnet_w0.1_coord_w0.03"",""merge_boundary_weight"":0.75,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.075,""seed"":2,""split_cluster_score"":""mean"",""split_mode"":""kmeans2"",""split_quantile"":0.5}",1,PASS,,p_a113620e542a286e80940ec7d5f6b2dd40aff9595bc50e608ed632d91bec2f73,1,1,47,"[116,344,640,548,213,47,153,245,123,930]",0.8704360932444359,0.5635349635349636,a113620e542a286e80940ec7d5f6b2dd40aff9595bc50e608ed632d91bec2f73,1,26,0,0,0,0.0010723000159487,0.2836016978612205,0.3936738027250412,0.389570789949998,0.4234363323836962,0.4938444403193013,0.5099636327179125,3359,coarse_d1,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_d1
D1,coarse,COARSE_8d8c74decfad3b39,,extra::nonmicro_balanced__coordinate_off,a113620e542a286e80940ec7d5f6b2dd40aff9595bc50e608ed632d91bec2f73,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""molecular_resnet_w0.1_coord_w0.03"",""merge_boundary_weight"":0.25,""merge_mode"":""clusterwise"",""min_cluster_fraction_of_equal"":0.1,""seed"":3,""split_cluster_score"":""sse"",""split_mode"":""pca_quantile"",""split_quantile"":0.35}",1,PASS,,p_a113620e542a286e80940ec7d5f6b2dd40aff9595bc50e608ed632d91bec2f73,1,1,47,"[116,344,640,548,213,47,153,245,123,930]",0.8704360932444359,0.5635349635349636,a113620e542a286e80940ec7d5f6b2dd40aff9595bc50e608ed632d91bec2f73,1,34,0,0,0,0.0011067999876104,0.2836016978612205,0.3936738027250412,0.389570789949998,0.4234363323836962,0.4938444403193013,0.5099636327179125,3359,coarse_d1,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_d1
D1,coarse,COARSE_7228c52ee009529d,,extra::nonmicro_balanced__coordinate_off,a113620e542a286e80940ec7d5f6b2dd40aff9595bc50e608ed632d91bec2f73,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""molecular_resnet_w0.1_coord_w0.03"",""merge_boundary_weight"":0.75,""merge_mode"":""clusterwise"",""min_cluster_fraction_of_equal"":0.15,""seed"":4,""split_cluster_score"":""mean"",""split_mode"":""pca_quantile"",""split_quantile"":0.65}",1,PASS,,p_3feae5c99173726296ab768173ae8b75013252eb2bd21324a897e6f946e8b8dc,1,1,123,"[163,344,640,548,213,153,245,123,604,326]",0.9356677217533088,0.4990990990990991,3feae5c99173726296ab768173ae8b75013252eb2bd21324a897e6f946e8b8dc,1,51,1,1,0,0.0076327999995555,0.2495202299617371,0.3788302538968578,0.3747840381704596,0.3858873053174795,0.4720259785378125,0.530546076539797,3359,coarse_d1,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_d1
D1,coarse,COARSE_61f8370afd1a05c4,,extra::nonmicro_balanced__coordinate_off,a113620e542a286e80940ec7d5f6b2dd40aff9595bc50e608ed632d91bec2f73,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""molecular_resnet_w0.1_coord_w0.03"",""merge_boundary_weight"":0.75,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.2,""seed"":5,""split_cluster_score"":""boundary"",""split_mode"":""kmeans2"",""split_quantile"":0.5}",1,PASS,,p_41c284812316cdc6b838f02692703b5084115cbd926b8ef41f118dd56c4cf047,1,1,123,"[144,344,640,550,213,153,260,123,458,474]",0.9395222002738954,0.4938652938652939,41c284812316cdc6b838f02692703b5084115cbd926b8ef41f118dd56c4cf047,1,68,1,1,0,0.0261377999850083,0.2430318834195929,0.378149407995632,0.3741093616706533,0.3795829703854326,0.4714391989333908,0.5303562550895858,3359,coarse_d1,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_d1
D1,coarse,COARSE_cd4d8afbac20efc3,,extra::nonmicro_balanced__coordinate_off,a113620e542a286e80940ec7d5f6b2dd40aff9595bc50e608ed632d91bec2f73,"{""boundary_refine_beta"":0.02,""boundary_refine_sweeps"":1,""enabled"":true,""feature_mode"":""molecular_resnet_w0.1_coord_w0.03"",""merge_boundary_weight"":0.25,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.05,""seed"":6,""split_cluster_score"":""mean"",""split_mode"":""pca_quantile"",""split_quantile"":0.5}",2,PASS,,p_6364f8d29b8f22c3f627a43590d3889736d6ebb4496a703b3ee2bd12bed208ff,1,1,56,"[119,303,662,470,204,56,161,251,139,994]",0.8688350517109331,0.7919347919347919,6364f8d29b8f22c3f627a43590d3889736d6ebb4496a703b3ee2bd12bed208ff,1,17,0,0,840,0.1419635000056587,0.2447285005384033,0.3768638322367534,0.3726371846963493,0.3930933602790798,0.7465393972187048,0.257934419940647,3359,coarse_d1,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_d1
D1,coarse,COARSE_e376935be17d97e7,,extra::nonmicro_balanced__coordinate_off,a113620e542a286e80940ec7d5f6b2dd40aff9595bc50e608ed632d91bec2f73,"{""boundary_refine_beta"":0.05,""boundary_refine_sweeps"":1,""enabled"":true,""feature_mode"":""molecular_resnet_w0.1_coord_w0.03"",""merge_boundary_weight"":0.75,""merge_mode"":""clusterwise"",""min_cluster_fraction_of_equal"":0.075,""seed"":7,""split_cluster_score"":""sse"",""split_mode"":""kmeans2"",""split_quantile"":0.5}",2,PASS,,p_3db56de11042b9f8024d8579d8d324f982974f46f84ced59f037b1841e45ea1a,1,1,48,"[126,299,665,468,201,48,155,266,128,1003]",0.864729368298561,0.7987987987987988,3db56de11042b9f8024d8579d8d324f982974f46f84ced59f037b1841e45ea1a,1,26,0,0,896,0.1416117000044323,0.2415800313887657,0.3716568061028364,0.3673870600877143,0.3911311786662925,0.7555420597498492,0.2492267032323108,3359,coarse_d1,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_d1
D1,coarse,COARSE_669cd56d202cfb74,,extra::nonmicro_balanced__coordinate_off,a113620e542a286e80940ec7d5f6b2dd40aff9595bc50e608ed632d91bec2f73,"{""boundary_refine_beta"":0.05,""boundary_refine_sweeps"":2,""enabled"":true,""feature_mode"":""molecular_resnet_w0.1_coord_w0.03"",""merge_boundary_weight"":0.75,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.1,""seed"":8,""split_cluster_score"":""boundary"",""split_mode"":""pca_quantile"",""split_quantile"":0.4}",2,PASS,,p_8749cb034b9600c3175138feb311637d4bbc144528cc4c4060aa9887d9e520ca,1,1,60,"[128,296,652,446,201,60,159,266,118,1033]",0.8645732513384061,0.842985842985843,8749cb034b9600c3175138feb311637d4bbc144528cc4c4060aa9887d9e520ca,1,34,0,0,1166,0.2635222999961115,0.2336716474713203,0.3590192164405948,0.3546583534115257,0.3853912028304752,0.8067451337890252,0.1974403212267245,3359,coarse_d1,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_d1
D1,coarse,COARSE_763d0d92d42ab48b,,extra::nonmicro_balanced__coordinate_off,a113620e542a286e80940ec7d5f6b2dd40aff9595bc50e608ed632d91bec2f73,"{""boundary_refine_beta"":0.1,""boundary_refine_sweeps"":1,""enabled"":true,""feature_mode"":""molecular_resnet_w0.1_coord_w0.03"",""merge_boundary_weight"":0.25,""merge_mode"":""clusterwise"",""min_cluster_fraction_of_equal"":0.15,""seed"":9,""split_cluster_score"":""boundary"",""split_mode"":""pca_quantile"",""split_quantile"":0.6}",2,PASS,,p_a96f759c13c2fc1473baf30f4fcaacb5fabb05afc654e656040b1be452c9365e,1,1,122,"[181,331,699,517,205,155,270,122,517,362]",0.9399018084479368,0.7719433719433719,a96f759c13c2fc1473baf30f4fcaacb5fabb05afc654e656040b1be452c9365e,1,51,1,1,1080,0.1577697999891825,0.2090040627463948,0.3545886559571854,0.3503952321511162,0.350286304359277,0.745674478075975,0.2572333486282755,3359,coarse_d1,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_d1
D1,coarse,COARSE_7bbc0373e7967753,,extra::nonmicro_balanced__coordinate_off,a113620e542a286e80940ec7d5f6b2dd40aff9595bc50e608ed632d91bec2f73,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""molecular_resnet_w0.1_coord_w0.1"",""merge_boundary_weight"":0.0,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.03,""seed"":0,""split_cluster_score"":""mean"",""split_mode"":""pca_quantile"",""split_quantile"":0.35}",1,PASS,,p_a113620e542a286e80940ec7d5f6b2dd40aff9595bc50e608ed632d91bec2f73,1,1,47,"[116,344,640,548,213,47,153,245,123,930]",0.8704360932444359,0.5635349635349636,a113620e542a286e80940ec7d5f6b2dd40aff9595bc50e608ed632d91bec2f73,1,11,0,0,0,0.0010803999903146,0.2836016978612205,0.3936738027250412,0.389570789949998,0.4234363323836962,0.4938444403193013,0.5099636327179125,3359,coarse_d1,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_d1
D1,coarse,COARSE_cd8cf7c1ce58b78a,,extra::nonmicro_balanced__coordinate_off,a113620e542a286e80940ec7d5f6b2dd40aff9595bc50e608ed632d91bec2f73,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""molecular_resnet_w0.1_coord_w0.1"",""merge_boundary_weight"":0.25,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.05,""seed"":1,""split_cluster_score"":""mean"",""split_mode"":""pca_quantile"",""split_quantile"":0.5}",1,PASS,,p_a113620e542a286e80940ec7d5f6b2dd40aff9595bc50e608ed632d91bec2f73,1,1,47,"[116,344,640,548,213,47,153,245,123,930]",0.8704360932444359,0.5635349635349636,a113620e542a286e80940ec7d5f6b2dd40aff9595bc50e608ed632d91bec2f73,1,17,0,0,0,0.0009996999870054,0.2836016978612205,0.3936738027250412,0.389570789949998,0.4234363323836962,0.4938444403193013,0.5099636327179125,3359,coarse_d1,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_d1
D1,coarse,COARSE_7dcc7997472ab280,,extra::nonmicro_balanced__coordinate_off,a113620e542a286e80940ec7d5f6b2dd40aff9595bc50e608ed632d91bec2f73,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""molecular_resnet_w0.1_coord_w0.1"",""merge_boundary_weight"":0.75,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.075,""seed"":2,""split_cluster_score"":""mean"",""split_mode"":""kmeans2"",""split_quantile"":0.5}",1,PASS,,p_a113620e542a286e80940ec7d5f6b2dd40aff9595bc50e608ed632d91bec2f73,1,1,47,"[116,344,640,548,213,47,153,245,123,930]",0.8704360932444359,0.5635349635349636,a113620e542a286e80940ec7d5f6b2dd40aff9595bc50e608ed632d91bec2f73,1,26,0,0,0,0.0010361000022385,0.2836016978612205,0.3936738027250412,0.389570789949998,0.4234363323836962,0.4938444403193013,0.5099636327179125,3359,coarse_d1,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_d1
D1,coarse,COARSE_992b1e823959c900,,extra::nonmicro_balanced__coordinate_off,a113620e542a286e80940ec7d5f6b2dd40aff9595bc50e608ed632d91bec2f73,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""molecular_resnet_w0.1_coord_w0.1"",""merge_boundary_weight"":0.25,""merge_mode"":""clusterwise"",""min_cluster_fraction_of_equal"":0.1,""seed"":3,""split_cluster_score"":""sse"",""split_mode"":""pca_quantile"",""split_quantile"":0.35}",1,PASS,,p_a113620e542a286e80940ec7d5f6b2dd40aff9595bc50e608ed632d91bec2f73,1,1,47,"[116,344,640,548,213,47,153,245,123,930]",0.8704360932444359,0.5635349635349636,a113620e542a286e80940ec7d5f6b2dd40aff9595bc50e608ed632d91bec2f73,1,34,0,0,0,0.0010764000180643,0.2836016978612205,0.3936738027250412,0.389570789949998,0.4234363323836962,0.4938444403193013,0.5099636327179125,3359,coarse_d1,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_d1
D1,coarse,COARSE_2492fb00c82fd934,,extra::nonmicro_balanced__coordinate_off,a113620e542a286e80940ec7d5f6b2dd40aff9595bc50e608ed632d91bec2f73,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""molecular_resnet_w0.1_coord_w0.1"",""merge_boundary_weight"":0.75,""merge_mode"":""clusterwise"",""min_cluster_fraction_of_equal"":0.15,""seed"":4,""split_cluster_score"":""mean"",""split_mode"":""pca_quantile"",""split_quantile"":0.65}",1,PASS,,p_aec3ac2779d9274b603633ff6229726462fe7bef06af1ed5be35bf8407d48d34,1,1,123,"[163,344,640,548,213,153,245,123,604,326]",0.9356677217533088,0.4993564993564993,aec3ac2779d9274b603633ff6229726462fe7bef06af1ed5be35bf8407d48d34,1,51,1,1,0,0.00807429998531,0.2492971528103873,0.3787635471047371,0.3747168968593157,0.3856941094659118,0.4721985909896517,0.530331879002486,3359,coarse_d1,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_d1
D1,coarse,COARSE_750b135224ceebdc,,extra::nonmicro_balanced__coordinate_off,a113620e542a286e80940ec7d5f6b2dd40aff9595bc50e608ed632d91bec2f73,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""molecular_resnet_w0.1_coord_w0.1"",""merge_boundary_weight"":0.75,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.2,""seed"":5,""split_cluster_score"":""boundary"",""split_mode"":""kmeans2"",""split_quantile"":0.5}",1,PASS,,p_a670a8f5f30523835272bbd426b23b52a36f699126e17d05fca002467bacf553,1,1,123,"[144,344,640,550,213,153,260,123,505,427]",0.9391174590692748,0.4942084942084942,a670a8f5f30523835272bbd426b23b52a36f699126e17d05fca002467bacf553,1,68,1,1,0,0.0268331000115722,0.2430808365925153,0.3777143436291615,0.3736704122723042,0.3796852672457295,0.4714514715068126,0.530394302339787,3359,coarse_d1,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_d1
