lane,stage,candidate_id,parent_candidate_id,start_name,start_partition_sha256,config_json,complexity,status,failure,partition_key,exact_k,finite,min_cluster_size,cluster_sizes,normalized_cluster_entropy,graph_same_fraction,partition_sha256,repair_enabled,repair_threshold,repair_merged_clusters,repair_split_clusters,repair_boundary_moves,wall_seconds,absolute_ari,absolute_nmi,ami,fmi,morans_i,gearys_c,evaluated_observations,source_stage,source_directory,parameter__boundary_refine_beta,parameter__boundary_refine_sweeps,parameter__enabled,parameter__feature_mode,parameter__merge_boundary_weight,parameter__merge_mode,parameter__min_cluster_fraction_of_equal,parameter__seed,parameter__split_cluster_score,parameter__split_mode,parameter__split_quantile,delta_ari_vs_headline,delta_nmi_vs_headline
tonsil_s2,coarse,COARSE_fce7edbb6ba658ab,,parent_frontier,b56c96f9aa3c3463a0fb10094ed18b971aa96c78966e50609a578247ca8d6196,"{""boundary_refine_beta"":0.1,""boundary_refine_sweeps"":1,""enabled"":true,""feature_mode"":""retained"",""merge_boundary_weight"":0.25,""merge_mode"":""clusterwise"",""min_cluster_fraction_of_equal"":0.15,""seed"":9,""split_cluster_score"":""boundary"",""split_mode"":""pca_quantile"",""split_quantile"":0.6}",2,PASS,,p_a15b8dfc7dec12da3a200185ebf61d9c68e907c3f43d0b106fe3e03d1cb971b3,1,1,440,"[1023,1428,440,1628]",0.9340907282044631,0.832129386946238,a15b8dfc7dec12da3a200185ebf61d9c68e907c3f43d0b106fe3e03d1cb971b3,1,170,0,0,209,0.1607582999859005,0.2524909859145241,0.3079161420819196,0.3073364458397276,0.5111246275925658,0.7628580769112405,0.2362375319796393,4518,coarse_primary,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_primary_other,0.1,1,True,retained,0.25,clusterwise,0.15,9,boundary,pca_quantile,0.6,-0.005773259094255079,-0.006407938916590916
tonsil_s3,coarse,COARSE_6f0fe04e060b0169,,parent_frontier,0003aaac74f65273cf1b21b9f52070eb6f8ad11328b2b0f96d815c3e9ce83f43,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":false,""feature_mode"":""retained"",""merge_boundary_weight"":0.0,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.0,""seed"":0,""split_cluster_score"":""mean"",""split_mode"":""pca_quantile"",""split_quantile"":0.5}",0,PASS,,p_0003aaac74f65273cf1b21b9f52070eb6f8ad11328b2b0f96d815c3e9ce83f43,1,1,294,"[2470,573,1184,294]",0.8083977791012936,0.7930912687199774,0003aaac74f65273cf1b21b9f52070eb6f8ad11328b2b0f96d815c3e9ce83f43,0,0,0,0,0,0.0012468000059016,0.350644182009914,0.3097714630576775,0.3091290246560089,0.6146168233278212,0.6998615447437957,0.3070206899992176,4460,coarse_primary,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_primary_other,0.0,0,False,retained,0.0,pointwise,0.0,0,mean,pca_quantile,0.5,0.0,0.0
tonsil_s3,coarse,COARSE_40b8d329db2bb3cd,,parent_frontier,0003aaac74f65273cf1b21b9f52070eb6f8ad11328b2b0f96d815c3e9ce83f43,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""retained"",""merge_boundary_weight"":0.0,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.03,""seed"":0,""split_cluster_score"":""mean"",""split_mode"":""pca_quantile"",""split_quantile"":0.35}",1,PASS,,p_0003aaac74f65273cf1b21b9f52070eb6f8ad11328b2b0f96d815c3e9ce83f43,1,1,294,"[2470,573,1184,294]",0.8083977791012936,0.7930912687199774,0003aaac74f65273cf1b21b9f52070eb6f8ad11328b2b0f96d815c3e9ce83f43,1,34,0,0,0,0.0014020999951753,0.350644182009914,0.3097714630576775,0.3091290246560089,0.6146168233278212,0.6998615447437957,0.3070206899992176,4460,coarse_primary,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_primary_other,0.0,0,True,retained,0.0,pointwise,0.03,0,mean,pca_quantile,0.35,0.0,0.0
tonsil_s3,coarse,COARSE_b01e8fcbd6cac103,,parent_frontier,0003aaac74f65273cf1b21b9f52070eb6f8ad11328b2b0f96d815c3e9ce83f43,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""retained"",""merge_boundary_weight"":0.25,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.05,""seed"":1,""split_cluster_score"":""mean"",""split_mode"":""pca_quantile"",""split_quantile"":0.5}",1,PASS,,p_0003aaac74f65273cf1b21b9f52070eb6f8ad11328b2b0f96d815c3e9ce83f43,1,1,294,"[2470,573,1184,294]",0.8083977791012936,0.7930912687199774,0003aaac74f65273cf1b21b9f52070eb6f8ad11328b2b0f96d815c3e9ce83f43,1,57,0,0,0,0.0012322999828029,0.350644182009914,0.3097714630576775,0.3091290246560089,0.6146168233278212,0.6998615447437957,0.3070206899992176,4460,coarse_primary,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_primary_other,0.0,0,True,retained,0.25,pointwise,0.05,1,mean,pca_quantile,0.5,0.0,0.0
tonsil_s3,coarse,COARSE_5beb5af07cef5848,,parent_frontier,0003aaac74f65273cf1b21b9f52070eb6f8ad11328b2b0f96d815c3e9ce83f43,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""retained"",""merge_boundary_weight"":0.75,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.075,""seed"":2,""split_cluster_score"":""mean"",""split_mode"":""kmeans2"",""split_quantile"":0.5}",1,PASS,,p_0003aaac74f65273cf1b21b9f52070eb6f8ad11328b2b0f96d815c3e9ce83f43,1,1,294,"[2470,573,1184,294]",0.8083977791012936,0.7930912687199774,0003aaac74f65273cf1b21b9f52070eb6f8ad11328b2b0f96d815c3e9ce83f43,1,85,0,0,0,0.0011996999965049,0.350644182009914,0.3097714630576775,0.3091290246560089,0.6146168233278212,0.6998615447437957,0.3070206899992176,4460,coarse_primary,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_primary_other,0.0,0,True,retained,0.75,pointwise,0.075,2,mean,kmeans2,0.5,0.0,0.0
tonsil_s3,coarse,COARSE_b3e7b680143ca9f5,,parent_frontier,0003aaac74f65273cf1b21b9f52070eb6f8ad11328b2b0f96d815c3e9ce83f43,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""retained"",""merge_boundary_weight"":0.25,""merge_mode"":""clusterwise"",""min_cluster_fraction_of_equal"":0.1,""seed"":3,""split_cluster_score"":""sse"",""split_mode"":""pca_quantile"",""split_quantile"":0.35}",1,PASS,,p_0003aaac74f65273cf1b21b9f52070eb6f8ad11328b2b0f96d815c3e9ce83f43,1,1,294,"[2470,573,1184,294]",0.8083977791012936,0.7930912687199774,0003aaac74f65273cf1b21b9f52070eb6f8ad11328b2b0f96d815c3e9ce83f43,1,114,0,0,0,0.0011590000067371,0.350644182009914,0.3097714630576775,0.3091290246560089,0.6146168233278212,0.6998615447437957,0.3070206899992176,4460,coarse_primary,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_primary_other,0.0,0,True,retained,0.25,clusterwise,0.1,3,sse,pca_quantile,0.35,0.0,0.0
tonsil_s3,coarse,COARSE_7d2816006fa5d8e8,,parent_frontier,0003aaac74f65273cf1b21b9f52070eb6f8ad11328b2b0f96d815c3e9ce83f43,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""retained"",""merge_boundary_weight"":0.75,""merge_mode"":""clusterwise"",""min_cluster_fraction_of_equal"":0.15,""seed"":4,""split_cluster_score"":""mean"",""split_mode"":""pca_quantile"",""split_quantile"":0.65}",1,PASS,,p_0003aaac74f65273cf1b21b9f52070eb6f8ad11328b2b0f96d815c3e9ce83f43,1,1,294,"[2470,573,1184,294]",0.8083977791012936,0.7930912687199774,0003aaac74f65273cf1b21b9f52070eb6f8ad11328b2b0f96d815c3e9ce83f43,1,170,0,0,0,0.0011389999999664,0.350644182009914,0.3097714630576775,0.3091290246560089,0.6146168233278212,0.6998615447437957,0.3070206899992176,4460,coarse_primary,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_primary_other,0.0,0,True,retained,0.75,clusterwise,0.15,4,mean,pca_quantile,0.65,0.0,0.0
tonsil_s3,coarse,COARSE_649fa1282dab75e3,,parent_frontier,0003aaac74f65273cf1b21b9f52070eb6f8ad11328b2b0f96d815c3e9ce83f43,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""retained"",""merge_boundary_weight"":0.75,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.2,""seed"":5,""split_cluster_score"":""boundary"",""split_mode"":""kmeans2"",""split_quantile"":0.5}",1,PASS,,p_0003aaac74f65273cf1b21b9f52070eb6f8ad11328b2b0f96d815c3e9ce83f43,1,1,294,"[2470,573,1184,294]",0.8083977791012936,0.7930912687199774,0003aaac74f65273cf1b21b9f52070eb6f8ad11328b2b0f96d815c3e9ce83f43,1,227,0,0,0,0.0011341999925207,0.350644182009914,0.3097714630576775,0.3091290246560089,0.6146168233278212,0.6998615447437957,0.3070206899992176,4460,coarse_primary,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_primary_other,0.0,0,True,retained,0.75,pointwise,0.2,5,boundary,kmeans2,0.5,0.0,0.0
tonsil_s3,coarse,COARSE_abed51f4c6c5e60e,,parent_frontier,0003aaac74f65273cf1b21b9f52070eb6f8ad11328b2b0f96d815c3e9ce83f43,"{""boundary_refine_beta"":0.02,""boundary_refine_sweeps"":1,""enabled"":true,""feature_mode"":""retained"",""merge_boundary_weight"":0.25,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.05,""seed"":6,""split_cluster_score"":""mean"",""split_mode"":""pca_quantile"",""split_quantile"":0.5}",2,PASS,,p_033c88401b8e07e419282430c170ca725d2344f9b2c874a39a966e8ae4c6620b,1,1,280,"[2597,578,1066,280]",0.7894240775630416,0.7911839502684375,033c88401b8e07e419282430c170ca725d2344f9b2c874a39a966e8ae4c6620b,1,57,0,0,542,0.1708950999891385,0.2957712485212218,0.2482185845339062,0.2475101066569536,0.5886484625653379,0.6875684962102897,0.3214110729715105,4460,coarse_primary,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_primary_other,0.02,1,True,retained,0.25,pointwise,0.05,6,mean,pca_quantile,0.5,-0.05487293348869221,-0.06155287852377131
tonsil_s3,coarse,COARSE_6bad3ca9af9af6f6,,parent_frontier,0003aaac74f65273cf1b21b9f52070eb6f8ad11328b2b0f96d815c3e9ce83f43,"{""boundary_refine_beta"":0.05,""boundary_refine_sweeps"":1,""enabled"":true,""feature_mode"":""retained"",""merge_boundary_weight"":0.75,""merge_mode"":""clusterwise"",""min_cluster_fraction_of_equal"":0.075,""seed"":7,""split_cluster_score"":""sse"",""split_mode"":""kmeans2"",""split_quantile"":0.5}",2,PASS,,p_8d2f58703736f49141e8749e1365db6843244f5dbd8d47eaae6b81ef9af0aee9,1,1,281,"[2633,582,1025,281]",0.784743783516644,0.8099039276631816,8d2f58703736f49141e8749e1365db6843244f5dbd8d47eaae6b81ef9af0aee9,1,85,0,0,463,0.1837633000104688,0.3098368518636969,0.2607226151899354,0.2600238080467913,0.5987264555121309,0.7113113144317934,0.2976426628939277,4460,coarse_primary,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_primary_other,0.05,1,True,retained,0.75,clusterwise,0.075,7,sse,kmeans2,0.5,-0.04080733014621707,-0.04904884786774211
tonsil_s3,coarse,COARSE_d3bebc51bc7b392e,,parent_frontier,0003aaac74f65273cf1b21b9f52070eb6f8ad11328b2b0f96d815c3e9ce83f43,"{""boundary_refine_beta"":0.05,""boundary_refine_sweeps"":2,""enabled"":true,""feature_mode"":""retained"",""merge_boundary_weight"":0.75,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.1,""seed"":8,""split_cluster_score"":""boundary"",""split_mode"":""pca_quantile"",""split_quantile"":0.4}",2,PASS,,p_3047a38971a5b357bc6731018526ac82f89cb18a674c92130ea90237af4046ff,1,1,272,"[2700,590,959,272]",0.7730090562609465,0.8142130545351794,3047a38971a5b357bc6731018526ac82f89cb18a674c92130ea90237af4046ff,1,114,0,0,698,0.3479945999861229,0.2663137137803856,0.2203922676426024,0.2196496129538232,0.5776573895554077,0.7114181795199429,0.2975366075302002,4460,coarse_primary,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_primary_other,0.05,2,True,retained,0.75,pointwise,0.1,8,boundary,pca_quantile,0.4,-0.08433046822952839,-0.08937919541507511
tonsil_s3,coarse,COARSE_981aa21a9e470775,,parent_frontier,0003aaac74f65273cf1b21b9f52070eb6f8ad11328b2b0f96d815c3e9ce83f43,"{""boundary_refine_beta"":0.1,""boundary_refine_sweeps"":1,""enabled"":true,""feature_mode"":""retained"",""merge_boundary_weight"":0.25,""merge_mode"":""clusterwise"",""min_cluster_fraction_of_equal"":0.15,""seed"":9,""split_cluster_score"":""boundary"",""split_mode"":""pca_quantile"",""split_quantile"":0.6}",2,PASS,,p_0dc17420c7d4d14415e4b24eb7020728efba819940d1f32810fe010dfe2afc25,1,1,285,"[2617,588,1031,285]",0.7884999826648144,0.8253743995478949,0dc17420c7d4d14415e4b24eb7020728efba819940d1f32810fe010dfe2afc25,1,170,0,0,428,0.1676905999775044,0.3181793708415365,0.2654453643775408,0.264752853025911,0.6024798802880837,0.7365068843810818,0.2727151490364997,4460,coarse_primary,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_primary_other,0.1,1,True,retained,0.25,clusterwise,0.15,9,boundary,pca_quantile,0.6,-0.03246481116837746,-0.044326098680136705
P22,coarse,COARSE_4fe4e43c98d7c0fd,,night15f_authority,3fb0397efa846c8df34debc9a63b54e343261e525450a00d2e319513861ab4e8,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""molecular_coord_w0.3"",""merge_boundary_weight"":0.0,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.03,""seed"":0,""split_cluster_score"":""mean"",""split_mode"":""pca_quantile"",""split_quantile"":0.35}",1,PASS,,p_3fb0397efa846c8df34debc9a63b54e343261e525450a00d2e319513861ab4e8,1,1,166,"[1147,620,1490,793,1033,1519,614,1814,166]",0.9394060863968504,0.955821673440263,3fb0397efa846c8df34debc9a63b54e343261e525450a00d2e319513861ab4e8,1,31,0,0,0,0.0023673000105191,0.5939121542899773,0.7142428513607495,0.7137491497344995,0.6540724542323064,0.9294834701115052,0.0732161909050027,9196,coarse_primary,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_primary_other,0.0,0,True,molecular_coord_w0.3,0.0,pointwise,0.03,0,mean,pca_quantile,0.35,-0.0016394919957621878,-0.003687708859894001
P22,coarse,COARSE_baaf7d48a1c4b572,,night15f_authority,3fb0397efa846c8df34debc9a63b54e343261e525450a00d2e319513861ab4e8,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""molecular_coord_w0.3"",""merge_boundary_weight"":0.25,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.05,""seed"":1,""split_cluster_score"":""mean"",""split_mode"":""pca_quantile"",""split_quantile"":0.5}",1,PASS,,p_3fb0397efa846c8df34debc9a63b54e343261e525450a00d2e319513861ab4e8,1,1,166,"[1147,620,1490,793,1033,1519,614,1814,166]",0.9394060863968504,0.955821673440263,3fb0397efa846c8df34debc9a63b54e343261e525450a00d2e319513861ab4e8,1,52,0,0,0,0.0020631000224966,0.5939121542899773,0.7142428513607495,0.7137491497344995,0.6540724542323064,0.9294834701115052,0.0732161909050027,9196,coarse_primary,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_primary_other,0.0,0,True,molecular_coord_w0.3,0.25,pointwise,0.05,1,mean,pca_quantile,0.5,-0.0016394919957621878,-0.003687708859894001
P22,coarse,COARSE_42ad8e8d9fbfc192,,night15f_authority,3fb0397efa846c8df34debc9a63b54e343261e525450a00d2e319513861ab4e8,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""molecular_coord_w0.3"",""merge_boundary_weight"":0.75,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.075,""seed"":2,""split_cluster_score"":""mean"",""split_mode"":""kmeans2"",""split_quantile"":0.5}",1,PASS,,p_3fb0397efa846c8df34debc9a63b54e343261e525450a00d2e319513861ab4e8,1,1,166,"[1147,620,1490,793,1033,1519,614,1814,166]",0.9394060863968504,0.955821673440263,3fb0397efa846c8df34debc9a63b54e343261e525450a00d2e319513861ab4e8,1,77,0,0,0,0.0024832999915815,0.5939121542899773,0.7142428513607495,0.7137491497344995,0.6540724542323064,0.9294834701115052,0.0732161909050027,9196,coarse_primary,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_primary_other,0.0,0,True,molecular_coord_w0.3,0.75,pointwise,0.075,2,mean,kmeans2,0.5,-0.0016394919957621878,-0.003687708859894001
P22,coarse,COARSE_745d33b76fd24469,,night15f_authority,3fb0397efa846c8df34debc9a63b54e343261e525450a00d2e319513861ab4e8,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""molecular_coord_w0.3"",""merge_boundary_weight"":0.25,""merge_mode"":""clusterwise"",""min_cluster_fraction_of_equal"":0.1,""seed"":3,""split_cluster_score"":""sse"",""split_mode"":""pca_quantile"",""split_quantile"":0.35}",1,PASS,,p_3fb0397efa846c8df34debc9a63b54e343261e525450a00d2e319513861ab4e8,1,1,166,"[1147,620,1490,793,1033,1519,614,1814,166]",0.9394060863968504,0.955821673440263,3fb0397efa846c8df34debc9a63b54e343261e525450a00d2e319513861ab4e8,1,103,0,0,0,0.0023706000065431,0.5939121542899773,0.7142428513607495,0.7137491497344995,0.6540724542323064,0.9294834701115052,0.0732161909050027,9196,coarse_primary,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_primary_other,0.0,0,True,molecular_coord_w0.3,0.25,clusterwise,0.1,3,sse,pca_quantile,0.35,-0.0016394919957621878,-0.003687708859894001
P22,coarse,COARSE_384711c14edd4eb3,,night15f_authority,3fb0397efa846c8df34debc9a63b54e343261e525450a00d2e319513861ab4e8,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""molecular_coord_w0.3"",""merge_boundary_weight"":0.75,""merge_mode"":""clusterwise"",""min_cluster_fraction_of_equal"":0.15,""seed"":4,""split_cluster_score"":""mean"",""split_mode"":""pca_quantile"",""split_quantile"":0.65}",1,PASS,,p_3fb0397efa846c8df34debc9a63b54e343261e525450a00d2e319513861ab4e8,1,1,166,"[1147,620,1490,793,1033,1519,614,1814,166]",0.9394060863968504,0.955821673440263,3fb0397efa846c8df34debc9a63b54e343261e525450a00d2e319513861ab4e8,1,154,0,0,0,0.0020815000170841,0.5939121542899773,0.7142428513607495,0.7137491497344995,0.6540724542323064,0.9294834701115052,0.0732161909050027,9196,coarse_primary,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_primary_other,0.0,0,True,molecular_coord_w0.3,0.75,clusterwise,0.15,4,mean,pca_quantile,0.65,-0.0016394919957621878,-0.003687708859894001
P22,coarse,COARSE_68d75aa089be1e67,,night15f_authority,3fb0397efa846c8df34debc9a63b54e343261e525450a00d2e319513861ab4e8,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""molecular_coord_w0.3"",""merge_boundary_weight"":0.75,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.2,""seed"":5,""split_cluster_score"":""boundary"",""split_mode"":""kmeans2"",""split_quantile"":0.5}",1,PASS,,p_06a28a526991694eb8322c0ec92765b1b14c21b926196653fda48ff9e262e89b,1,1,620,"[1147,620,1490,818,1049,1519,647,691,1215]",0.9763750254078752,0.9367108243104892,06a28a526991694eb8322c0ec92765b1b14c21b926196653fda48ff9e262e89b,1,205,1,1,0,0.0494347999920137,0.5213362776873849,0.6906392083137012,0.6901165955800306,0.5906763161978213,0.9223643971168995,0.0789879455919745,9196,coarse_primary,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_primary_other,0.0,0,True,molecular_coord_w0.3,0.75,pointwise,0.2,5,boundary,kmeans2,0.5,-0.07421536859835465,-0.02729135190694232
P22,coarse,COARSE_11127c6e4a074e34,,night15f_authority,3fb0397efa846c8df34debc9a63b54e343261e525450a00d2e319513861ab4e8,"{""boundary_refine_beta"":0.02,""boundary_refine_sweeps"":1,""enabled"":true,""feature_mode"":""molecular_coord_w0.3"",""merge_boundary_weight"":0.25,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.05,""seed"":6,""split_cluster_score"":""mean"",""split_mode"":""pca_quantile"",""split_quantile"":0.5}",2,PASS,,p_34dfdd07ae1a3710752f5c001bd16b797335bbd848f2a15c254d66a7436c5242,1,1,169,"[1154,622,1483,803,1018,1524,607,1816,169]",0.9396038465255117,0.9585828188502468,34dfdd07ae1a3710752f5c001bd16b797335bbd848f2a15c254d66a7436c5242,1,52,0,0,93,0.295888599997852,0.5940351502820841,0.7157078005931671,0.7152167137519285,0.6541755796572307,0.933463157113409,0.0687846918098895,9196,coarse_primary,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_primary_other,0.02,1,True,molecular_coord_w0.3,0.25,pointwise,0.05,6,mean,pca_quantile,0.5,-0.0015164960036554431,-0.0022227596274764228
P22,coarse,COARSE_3e1b567c19b32cbc,,night15f_authority,3fb0397efa846c8df34debc9a63b54e343261e525450a00d2e319513861ab4e8,"{""boundary_refine_beta"":0.05,""boundary_refine_sweeps"":1,""enabled"":true,""feature_mode"":""molecular_coord_w0.3"",""merge_boundary_weight"":0.75,""merge_mode"":""clusterwise"",""min_cluster_fraction_of_equal"":0.075,""seed"":7,""split_cluster_score"":""sse"",""split_mode"":""kmeans2"",""split_quantile"":0.5}",2,PASS,,p_4b5cf752aace787c5b4a9f2f9cfdbd1e9f816f6d0a256a7808b8ced875be8ec3,1,1,167,"[1154,623,1481,803,1017,1524,610,1817,167]",0.9395347529455896,0.9587379393788974,4b5cf752aace787c5b4a9f2f9cfdbd1e9f816f6d0a256a7808b8ced875be8ec3,1,77,0,0,99,0.2956752000027336,0.595306270880999,0.7171728520185863,0.7166842580117436,0.655263720941051,0.9335647999907688,0.0686758348594139,9196,coarse_primary,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_primary_other,0.05,1,True,molecular_coord_w0.3,0.75,clusterwise,0.075,7,sse,kmeans2,0.5,-0.0002453754047405665,-0.0007577082020572279
P22,coarse,COARSE_2f34c292592781ae,,night15f_authority,3fb0397efa846c8df34debc9a63b54e343261e525450a00d2e319513861ab4e8,"{""boundary_refine_beta"":0.05,""boundary_refine_sweeps"":2,""enabled"":true,""feature_mode"":""molecular_coord_w0.3"",""merge_boundary_weight"":0.75,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.1,""seed"":8,""split_cluster_score"":""boundary"",""split_mode"":""pca_quantile"",""split_quantile"":0.4}",2,PASS,,p_949186845c2731cf4fd4ad4e6dc873abb5f2e888bb8b87893c758e61e1d14931,1,1,170,"[1158,623,1479,804,1015,1525,607,1815,170]",0.9397860968368054,0.9592033009648496,949186845c2731cf4fd4ad4e6dc873abb5f2e888bb8b87893c758e61e1d14931,1,103,0,0,119,0.5911966999992728,0.5942217695474148,0.7159621567861402,0.7154715690403884,0.6543290618877715,0.9344055430616516,0.0676956000737068,9196,coarse_primary,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_primary_other,0.05,2,True,molecular_coord_w0.3,0.75,pointwise,0.1,8,boundary,pca_quantile,0.4,-0.0013298767383247423,-0.0019684034345033297
P22,coarse,COARSE_37bb46957925373f,,night15f_authority,3fb0397efa846c8df34debc9a63b54e343261e525450a00d2e319513861ab4e8,"{""boundary_refine_beta"":0.1,""boundary_refine_sweeps"":1,""enabled"":true,""feature_mode"":""molecular_coord_w0.3"",""merge_boundary_weight"":0.25,""merge_mode"":""clusterwise"",""min_cluster_fraction_of_equal"":0.15,""seed"":9,""split_cluster_score"":""boundary"",""split_mode"":""pca_quantile"",""split_quantile"":0.6}",2,PASS,,p_331a1acf7adb1e499510522f2e852081032b0d97beed69a6dfbca8865f0a8e26,1,1,167,"[1154,623,1481,803,1015,1524,610,1819,167]",0.939477158859384,0.958831011696088,331a1acf7adb1e499510522f2e852081032b0d97beed69a6dfbca8865f0a8e26,1,154,0,0,101,0.29735539999092,0.5955516462857395,0.7179305602206435,0.7174432596967804,0.6554770871185194,0.9338250435884894,0.0684171951769981,9196,coarse_primary,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_primary_other,0.1,1,True,molecular_coord_w0.3,0.25,clusterwise,0.15,9,boundary,pca_quantile,0.6,0.0,0.0
MISAR_E15_5_S1,coarse,COARSE_70f0dc1c240066ff,,parent_frontier,0c47bba6e9d2070df15578c8d6ab5effb1db01f01cb4d9c75edc8e5fa0873416,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":false,""feature_mode"":""retained"",""merge_boundary_weight"":0.0,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.0,""seed"":0,""split_cluster_score"":""mean"",""split_mode"":""pca_quantile"",""split_quantile"":0.5}",0,PASS,,p_0c47bba6e9d2070df15578c8d6ab5effb1db01f01cb4d9c75edc8e5fa0873416,1,1,125,"[295,438,178,267,355,291,125]",0.9673929740558403,0.9372164495829064,0c47bba6e9d2070df15578c8d6ab5effb1db01f01cb4d9c75edc8e5fa0873416,0,0,0,0,0,0.0010493999870959,0.5414237853091904,0.6667977615565593,0.6650415476824866,0.6330318218564436,0.9226077603985556,0.0792405241590485,1949,coarse_primary,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_primary_other,0.0,0,False,retained,0.0,pointwise,0.0,0,mean,pca_quantile,0.5,0.0,0.0
MISAR_E15_5_S1,coarse,COARSE_83b015b890a19c90,,parent_frontier,0c47bba6e9d2070df15578c8d6ab5effb1db01f01cb4d9c75edc8e5fa0873416,"{""boundary_refine_beta"":0.0,""boundary_refine_sweeps"":0,""enabled"":true,""feature_mode"":""retained"",""merge_boundary_weight"":0.0,""merge_mode"":""pointwise"",""min_cluster_fraction_of_equal"":0.03,""seed"":0,""split_cluster_score"":""mean"",""split_mode"":""pca_quantile"",""split_quantile"":0.35}",1,PASS,,p_0c47bba6e9d2070df15578c8d6ab5effb1db01f01cb4d9c75edc8e5fa0873416,1,1,125,"[295,438,178,267,355,291,125]",0.9673929740558403,0.9372164495829064,0c47bba6e9d2070df15578c8d6ab5effb1db01f01cb4d9c75edc8e5fa0873416,1,9,0,0,0,0.0009181999776046,0.5414237853091904,0.6667977615565593,0.6650415476824866,0.6330318218564436,0.9226077603985556,0.0792405241590485,1949,coarse_primary,D:\文档\ChatGPT\博士第一篇科研论文项目\night16b_local_work\working\coarse_primary_other,0.0,0,True,retained,0.0,pointwise,0.03,0,mean,pca_quantile,0.35,0.0,0.0
