dataset,graph_id,head_id,seed,ari,nmi,q,neighbor_agreement,moran_i,geary_c,boundary_disagreement,training_runtime_seconds,head_runtime_seconds,effective_runtime_seconds,peak_gpu_allocated_mib,process_peak_rss_mib,checkpoint_file_sha256,cluster_file_sha256
p22,G00_SP18_F20_CORR_UNION,H05_EQUAL3_AFFINITY_SPECTRAL,9,0.4640093376725348,0.628295493035055,0.5461524153537949,0.9151072017592083,0.8753222502986072,0.1266427341338327,0.08489279824079166,63.95610625483096,23.40594078786671,87.36204704269767,1620.66796875,1305.4609375,a581c30c2a7a1044f038404d5e21dd644b5d1ff2914631d99d3f830c9c442eda,74856dcb2b6ab73697ffbc37a367faf8afb9bd9808b16e8771f60a671ebc1a6e
p22,G04_SP10_F10_EUC_UNION,H00_FUSED_PCA20_MCLUST_EEE,0,0.4130206176131099,0.5470065679815854,0.4800135927973477,0.7987025838372732,0.7359806336586998,0.26399320889031996,0.20129741616272678,56.75900859199464,5.416451849043369,62.17546044103801,1613.5166015625,1305.4609375,338fc2c6f392f7a19c06ff484437a92b45657b822b27b91018f467ec9266210b,613deac4c351ad30fa44810d636fa24411c312702f86e1de11cb72aa7e3e792f
p22,G04_SP10_F10_EUC_UNION,H00_FUSED_PCA20_MCLUST_EEE,1,0.39529147934033737,0.529471191468951,0.4623813354046442,0.7839032435404069,0.7251740529213457,0.2798029857998866,0.21609675645959314,58.24509189464152,6.328824130818248,64.57391602545977,1613.5166015625,1343.76171875,45a1e35d5b080eb57b0163b11ba34f69eb9e8470e2d6a4a7425eb3045ce2395a,22f3947e70acbaf11b3fe5d5c5093d17e624e34f806bb92d1748bf7fe418ca07
p22,G04_SP10_F10_EUC_UNION,H00_FUSED_PCA20_MCLUST_EEE,2,0.42112594953679694,0.5590905745267754,0.49010826203178615,0.8004837822979659,0.72619237046452,0.2775485809829459,0.1995162177020341,60.55319126136601,6.328557590954006,66.88174885232002,1613.5166015625,1352.65234375,6353616ee4a9fdb3933933048dbdf8143c961050bc9a6aab54c2f247cd5d963d,3c4f41918696c365f526dd493cd2cefdc7a16b6578ccff4be7a973ffa342ec35
p22,G04_SP10_F10_EUC_UNION,H00_FUSED_PCA20_MCLUST_EEE,3,0.3972028880663533,0.5367050157595589,0.4669539519129561,0.7813963716327652,0.7233124159779974,0.2831782343448773,0.2186036283672348,60.39608756825328,5.54151155333966,65.93759912159294,1613.5166015625,1352.65234375,d5916b95ac0db5843b470d783852675aac9692a6edfc7741eec151c8d88a8d81,44e0dc50f0360ec335e9510906ef149f37fb12e3aaa93c1f2ce35e7d66fec147
p22,G04_SP10_F10_EUC_UNION,H00_FUSED_PCA20_MCLUST_EEE,4,0.3866336684390531,0.5228187795596989,0.454726223999376,0.7779329301814184,0.7221459738519596,0.2834406700690579,0.2220670698185816,59.093525611795485,6.088388846255839,65.18191445805132,1613.5166015625,1352.65234375,c9edb8c26acbbfd68fc50aba92255dfdd003e10962e931699de04561b54318b1,83853cd12c4931d9a9291b437d0197ff1d11b68e883ecbcdbb3a9356eb20eb61
p22,G04_SP10_F10_EUC_UNION,H00_FUSED_PCA20_MCLUST_EEE,5,0.36748120235257176,0.521315797827392,0.4443985000899819,0.7968444200109951,0.7107359687683461,0.29171647001361617,0.2031555799890049,57.63612096570432,5.980175165459514,63.616296131163836,1613.5166015625,1352.65234375,03d327e61612158525a0baedf0e29e3160a366e08c952583e66a7fcf77437b47,fa11fd6030c54995199d9327d57260c1ace4c3cd87d1beb95d2bd4dedf1502f3
p22,G04_SP10_F10_EUC_UNION,H00_FUSED_PCA20_MCLUST_EEE,6,0.38460519914276525,0.520848344573748,0.4527267718582566,0.7720175920835624,0.7145369886009336,0.2909508969751513,0.22798240791643765,58.64382649958134,6.452788486145437,65.09661498572677,1613.5166015625,1352.65234375,d44338417bf26857d952e2800e3d31e12f8ea387e84283b9bd19f48184ecd346,ad6643b477b92cebae695ccba3edf23f6455f3f6671702400b5ddf32b76c5a8e
p22,G04_SP10_F10_EUC_UNION,H00_FUSED_PCA20_MCLUST_EEE,7,0.3472984150279969,0.5274899839434077,0.43739419948570235,0.8167234744365036,0.7181114939907964,0.2865763535024417,0.18327652556349638,54.98481989931315,5.2754747634753585,60.26029466278851,1613.5166015625,1352.65234375,dc820d070a6bbd561f59bcb91f919bb951ad651d05d6584e15be2ff90cc3c2d0,8e96c9d091c40cf9b85b6ca4eb9161af4bc72f691743db1b8ea7d0b2605bf873
p22,G04_SP10_F10_EUC_UNION,H00_FUSED_PCA20_MCLUST_EEE,8,0.3440590114581053,0.5252760816520533,0.43466754655507933,0.8227267729521716,0.7240939853752129,0.2811343479994861,0.17727322704782844,58.06551864743233,5.8542420621961355,63.91976070962846,1613.5166015625,1352.65234375,15c46bf08780de82e690c8a2a6d15339421f01f9ba97b8d58ffca431bcb1ec42,77ce7936b2bb6bbd9e51d181d99490222ea4e7c6bfe99884625aa5d7860b3523
p22,G04_SP10_F10_EUC_UNION,H00_FUSED_PCA20_MCLUST_EEE,9,0.399962805145666,0.5347678613565577,0.46736533325111185,0.7881143485431555,0.733315579817372,0.2721027044571857,0.21188565145684446,58.26084181945771,5.7090322794392705,63.96987409889698,1613.5166015625,1359.3125,7828e6429ed42723cf86627ac3e4a3744b33582a86aa5780a246fa1ca16ded06,fb4d203b4e8bd369e7b3cd8f679322e0ec96243be88f13685d24a3ca755b3223
p22,G04_SP10_F10_EUC_UNION,H05_EQUAL3_AFFINITY_SPECTRAL,0,0.3938401158578473,0.5730169350395954,0.48342852544872134,0.8925343595382078,0.838604289321296,0.16121313135547247,0.10746564046179219,56.75900859199464,55.704157090745866,112.46316568274051,1613.5166015625,1456.015625,338fc2c6f392f7a19c06ff484437a92b45657b822b27b91018f467ec9266210b,c750111e88ad5e70f620dc11d313bb8b8399507cf7a3943beaaac88f7350c4bb
p22,G04_SP10_F10_EUC_UNION,H05_EQUAL3_AFFINITY_SPECTRAL,1,0.3427756247697922,0.5406958529399833,0.44173573885488776,0.8919406267179769,0.8290853459207845,0.17133130946039976,0.10805937328202309,58.24509189464152,53.713257792405784,111.9583496870473,1613.5166015625,1479.7109375,45a1e35d5b080eb57b0163b11ba34f69eb9e8470e2d6a4a7425eb3045ce2395a,310c55d99c7294e153155b297dbd9f51ef77a63688ac33c8d71f26b1aa5322d3
p22,G04_SP10_F10_EUC_UNION,H05_EQUAL3_AFFINITY_SPECTRAL,2,0.3758358297485455,0.5584648599374542,0.4671503448429999,0.8874986256184717,0.8326659706924474,0.16787454004982552,0.1125013743815283,60.55319126136601,52.59604481048882,113.14923607185483,1613.5166015625,1479.7109375,6353616ee4a9fdb3933933048dbdf8143c961050bc9a6aab54c2f247cd5d963d,138646011a9ec067df5eb04c2f811aaded794c91c6631bbd9d6cdf531fe7d3ec
p22,G04_SP10_F10_EUC_UNION,H05_EQUAL3_AFFINITY_SPECTRAL,3,0.45530558730704257,0.6128566713657209,0.5340811293363817,0.8987355689939527,0.8471559824337667,0.15343777122992674,0.10126443100604732,60.39608756825328,53.17827159631997,113.57435916457325,1613.5166015625,1479.7109375,d5916b95ac0db5843b470d783852675aac9692a6edfc7741eec151c8d88a8d81,1d86e8f5590de6851e9717b7a71756cb4d1b0a7a194ac57a15aee4aa1cfd7398
p22,G04_SP10_F10_EUC_UNION,H05_EQUAL3_AFFINITY_SPECTRAL,4,0.4602328518736244,0.6169391428177579,0.5385859973456911,0.9050467289719626,0.853948894475063,0.14671777894846988,0.09495327102803741,59.093525611795485,48.07940056081861,107.1729261726141,1613.5166015625,1479.7109375,c9edb8c26acbbfd68fc50aba92255dfdd003e10962e931699de04561b54318b1,0af0176a661dcc66f7d5889c295e9fa45901a9007806edde0db098ff4d330f15
p22,G04_SP10_F10_EUC_UNION,H05_EQUAL3_AFFINITY_SPECTRAL,5,0.45307040343631905,0.6052176507727846,0.5291440271045518,0.8930291368884002,0.8410479111434799,0.15974788125999928,0.10697086311159976,57.63612096570432,57.446208694018424,115.08232965972275,1613.5166015625,1479.7109375,03d327e61612158525a0baedf0e29e3160a366e08c952583e66a7fcf77437b47,f4237e02f59e7bbdb6dafe1727ea48ee49ee91b5352e320a52abe44e103dd35e
p22,G04_SP10_F10_EUC_UNION,H05_EQUAL3_AFFINITY_SPECTRAL,6,0.4095243408998225,0.5876923466461128,0.49860834377296764,0.8959208356239692,0.8429703038051719,0.158405472731678,0.10407916437603082,58.64382649958134,50.84505068976432,109.48887718934566,1613.5166015625,1479.7109375,d44338417bf26857d952e2800e3d31e12f8ea387e84283b9bd19f48184ecd346,b5be75c1a96441d9e51b46dbf5c8c4165797540c1d8450420a88e824c05becef
p22,G04_SP10_F10_EUC_UNION,H05_EQUAL3_AFFINITY_SPECTRAL,7,0.45307708534032387,0.6142439836786321,0.533660534509478,0.9005827377680043,0.8490723250659653,0.15144152311606207,0.09941726223199565,54.98481989931315,64.55524647701532,119.54006637632847,1613.5166015625,1481.921875,dc820d070a6bbd561f59bcb91f919bb951ad651d05d6584e15be2ff90cc3c2d0,b2843e61424f16252c1336f0fcd94f49271a41f10d4e1f2e8bc46e67bc1f43a2
p22,G04_SP10_F10_EUC_UNION,H05_EQUAL3_AFFINITY_SPECTRAL,8,0.3985024417919459,0.5792151252292156,0.48885878351058076,0.8978889499725123,0.8440455412596529,0.15555053008309852,0.10211105002748766,58.06551864743233,57.36412681546062,115.42964546289295,1613.5166015625,1481.921875,15c46bf08780de82e690c8a2a6d15339421f01f9ba97b8d58ffca431bcb1ec42,859f6de1b8b14010446ede7622bc24d4a1820411bce8709e1a5f5616ef31403b
p22,G04_SP10_F10_EUC_UNION,H05_EQUAL3_AFFINITY_SPECTRAL,9,0.46057249829339975,0.6147209739345133,0.5376467361139565,0.894040681693238,0.8400194534034144,0.16025404305247892,0.10595931830676197,58.26084181945771,39.0958132231608,97.35665504261851,1613.5166015625,1481.921875,7828e6429ed42723cf86627ac3e4a3744b33582a86aa5780a246fa1ca16ded06,e47a3710eff60ec6eae1b760d419d3b13ea958eb042765c7ef9abf67c3a0d111
