ami,ari,cpu_peak_rss_mib,dataset,embedding_davies_bouldin,embedding_silhouette,fmi,gpu_peak_allocated_mib,gpu_peak_reserved_mib,homogeneity,hungarian_balanced_accuracy,hungarian_macro_f1,hungarian_weighted_f1,n_observations_evaluated,n_observations_trained,nmi,runtime_seconds,seed,spatial_cluster_moran_mean,spatial_neighbor_agreement,v_measure,variant
0.5530682052031194,0.41758880184794206,1420.1953125,p22,2.6045226760651694,0.1487583965063095,0.5087163782798113,1117.46923828125,1224.0,0.555303966640214,0.5720755158872008,0.5399639168323699,0.5916867688661747,9196,9196,0.5538487053968613,48.35932311043143,3,0.782709662088235,0.8241694758590692,0.5538487053968612,C0
0.5531277995895455,0.39090355231044677,1420.1953125,p22,2.313202692175528,0.153396874666214,0.48937947921443403,1117.46923828125,1224.0,0.5485389656507333,0.5983844859757261,0.5470931771052644,0.5666624375585154,9196,9196,0.5539189539445794,48.23670323379338,4,0.797783884532358,0.8469307307525011,0.5539189539445792,C0
0.5463454462864291,0.42362252007378987,1420.1953125,p22,2.6344124047929736,0.14708945155143738,0.5157685004885975,1117.46923828125,1224.0,0.5449461648544415,0.5584994773511052,0.5234136394181752,0.5934090624664902,9196,9196,0.5471432590644913,48.40195086970925,0,0.7455246734069814,0.8016392996955198,0.5471432590644912,C1
0.538293925552991,0.39694291696176115,1420.1953125,p22,2.5775444118614477,0.14140450954437256,0.4894481145037352,1117.46923828125,1224.0,0.5429721293229941,0.5754876244551492,0.5313100872400875,0.5772469105397364,9196,9196,0.5390964592045957,51.32792526856065,1,0.789960926561303,0.8263375380600261,0.5390964592045956,C1
0.5680794520076475,0.43741990202306374,1420.1953125,p22,2.432396336926179,0.13190683722496033,0.5260855000025756,1117.46923828125,1224.0,0.5684766695629778,0.5672444667091283,0.5282659151882133,0.5941355761774869,9196,9196,0.5688363666020492,49.73909311555326,2,0.7932039503015423,0.8357030230535015,0.5688363666020493,C1
0.5551664169414533,0.41958617969913126,1413.59765625,p22,2.6460614606559734,0.1461862027645111,0.5102258248049479,1117.46923828125,1224.0,0.557698333674043,0.573625438693236,0.5416245655208616,0.5940980041606132,9196,9196,0.5559428320775773,48.35409435816109,3,0.7835379838519765,0.825025826446281,0.5559428320775773,C1
0.5552764060447084,0.3932501809169568,1436.9140625,p22,2.344083133119236,0.15065397322177887,0.49103864929435637,1117.46923828125,1224.0,0.5510963060905654,0.5995724380572605,0.5505418866586209,0.5710787068173138,9196,9196,0.5560631307973531,48.01674233190715,4,0.7983208022783953,0.8466045019573728,0.5560631307973531,C1
0.535679175224874,0.350295463134889,1420.1953125,p22,3.6331310458990607,0.08068349957466125,0.44566876906434827,1511.49072265625,1586.0,0.546932205905784,0.5537128412632114,0.5188866499528187,0.5630540809863159,9196,9196,0.5364763657757007,48.157305259257555,0,0.7918702454658626,0.8208460200086994,0.5364763657757008,IGE
0.5441563550223394,0.37375926575587815,1436.9140625,p22,3.302786684645314,0.0658431127667427,0.46632620564886057,1511.49072265625,1586.0,0.5570812601267574,0.5089387307952127,0.4781166020478806,0.5304052861680191,9196,9196,0.5449363700224794,48.74043668247759,1,0.790457099812791,0.8156331557198782,0.5449363700224794,IGE
0.5636257179107697,0.44045514416282044,1436.9140625,p22,3.1181293004427553,0.08491016179323196,0.5261698900406389,1511.49072265625,1586.0,0.5675466862610485,0.6234769204106726,0.5789728183989423,0.5993401735552456,9196,9196,0.5643861642313074,47.34622322767973,2,0.7905512696059989,0.8334262179208352,0.5643861642313075,IGE
0.553760523883735,0.38223214758839263,1436.9140625,p22,3.6406245398203385,0.06156386062502861,0.47390396175250193,1511.49072265625,1586.0,0.5659463514923335,0.5080231992683311,0.4977638809933803,0.5541202447983706,9196,9196,0.5545254612192911,47.877124674618244,3,0.7839965066603223,0.8089794475859069,0.5545254612192911,IGE
0.5605382592885556,0.393756266725923,1419.01171875,p22,3.4237172761442185,0.06947917491197586,0.4810928886533626,1511.49072265625,1586.0,0.5780788188092321,0.5070767102855575,0.47451702967496767,0.5321323730650712,9196,9196,0.5612845688448382,53.99132922664285,4,0.7856320189333861,0.8171827424967377,0.5612845688448381,IGE
0.585655666573728,0.45918873988806225,1436.9140625,p22,1.657345115215476,0.209831103682518,0.5525179400846786,1117.46923828125,1224.0,0.5716893359785028,0.5805959411945065,0.5444974601215559,0.6191274261688448,9196,9196,0.5864035070771103,48.752594996243715,0,0.7971274018190075,0.8518105698129621,0.5864035070771103,ILN
0.5475365233486427,0.4196967126972151,1436.9140625,p22,1.731943915331805,0.2184603065252304,0.51283115578176,1117.46923828125,1224.0,0.5435618895045872,0.5737295617424577,0.5238371278717739,0.5931579961228771,9196,9196,0.5483384841454889,51.71539852581918,1,0.7915205291667573,0.8352884406263593,0.5483384841454889,ILN
0.5929721725929814,0.4743317477164816,1375.81640625,p22,1.6413672037812281,0.2149377465248108,0.560853449117344,1117.46923828125,1224.0,0.5877263297983519,0.6364832933778596,0.5946803894959634,0.6270685580745511,9196,9196,0.593692617782817,48.11842867359519,2,0.797178389163546,0.8470802522836016,0.593692617782817,ILN
0.6000612029492214,0.48406109916458095,1436.9140625,p22,1.6253036540528478,0.22145773470401764,0.5697104379933388,1117.46923828125,1224.0,0.5934785994615136,0.6428791506292625,0.5966828449587983,0.6313216363493884,9196,9196,0.6007706517973851,47.77771447971463,3,0.7933179584330701,0.8450753044802087,0.6007706517973851,ILN
0.6022441350682155,0.48029000565021657,1436.9140625,p22,1.6216925138328542,0.23194639384746552,0.5654150658398753,1117.46923828125,1224.0,0.597318056413072,0.6396802578724718,0.6010864357459267,0.6300236419707027,9196,9196,0.6029477225987504,47.84470999985933,4,0.7968674345816029,0.8472841452805567,0.6029477225987505,ILN
