dataset,has_gradient,l2_norm,loss,loss_non_none_numel,loss_rms_gradient,loss_sq_sum,numel,parameter,rms,seed
a1,True,0.006783690303564072,L_corr1_raw,200000,0.0019525214237462209,0.7624679820375938,64,attention1.u_omega,0.0008479612912857694,2
a1,False,0.0,L_corr1_raw,200000,0.0019525214237462209,0.7624679820375938,4096,attention2.w_omega,0.0,2
a1,False,0.0,L_corr1_raw,200000,0.0019525214237462209,0.7624679820375938,64,attention2.u_omega,0.0,2
a1,False,0.0,L_corr1_raw,200000,0.0019525214237462209,0.7624679820375938,4096,cross_attention.w_omega,0.0,2
a1,False,0.0,L_corr1_raw,200000,0.0019525214237462209,0.7624679820375938,64,cross_attention.u_omega,0.0,2
a1,True,0.20245929062366486,L_corr2_raw,390080,0.0005544109365809063,0.11989946949312996,192000,encoder1.weight,0.0004620479929010652,2
a1,True,0.199264794588089,L_corr2_raw,390080,0.0005544109365809063,0.11989946949312996,192000,decoder1.weight,0.00045475758097363424,2
a1,True,0.18176677823066711,L_corr2_raw,390080,0.0005544109365809063,0.11989946949312996,1920,encoder2.weight,0.004148240375086671,2
a1,False,0.0,L_corr2_raw,390080,0.0005544109365809063,0.11989946949312996,1920,decoder2.weight,0.0,2
a1,False,0.0,L_corr2_raw,390080,0.0005544109365809063,0.11989946949312996,4096,attention1.w_omega,0.0,2
a1,False,0.0,L_corr2_raw,390080,0.0005544109365809063,0.11989946949312996,64,attention1.u_omega,0.0,2
a1,True,0.0687028169631958,L_corr2_raw,390080,0.0005544109365809063,0.11989946949312996,4096,attention2.w_omega,0.0010734815101467849,2
a1,True,0.03800012171268463,L_corr2_raw,390080,0.0005544109365809063,0.11989946949312996,64,attention2.u_omega,0.004750015324856026,2
a1,False,0.0,L_corr2_raw,390080,0.0005544109365809063,0.11989946949312996,4096,cross_attention.w_omega,0.0,2
a1,False,0.0,L_corr2_raw,390080,0.0005544109365809063,0.11989946949312996,64,cross_attention.u_omega,0.0,2
a1,True,0.008961893618106842,L_rna_recon_raw,398400,1.8005950703191103e-05,0.0001291669614731381,192000,encoder1.weight,2.045263084813832e-05,3
a1,True,0.00651025352999568,L_rna_recon_raw,398400,1.8005950703191103e-05,0.0001291669614731381,192000,decoder1.weight,1.4857552885563263e-05,3
a1,True,0.0018772236071527004,L_rna_recon_raw,398400,1.8005950703191103e-05,0.0001291669614731381,1920,encoder2.weight,4.284157221961176e-05,3
a1,False,0.0,L_rna_recon_raw,398400,1.8005950703191103e-05,0.0001291669614731381,1920,decoder2.weight,0.0,3
a1,True,5.9225047152722254e-05,L_rna_recon_raw,398400,1.8005950703191103e-05,0.0001291669614731381,4096,attention1.w_omega,9.253913750307429e-07,3
a1,True,3.1591731385560706e-05,L_rna_recon_raw,398400,1.8005950703191103e-05,0.0001291669614731381,64,attention1.u_omega,3.9489663964644556e-06,3
a1,True,8.90835071913898e-05,L_rna_recon_raw,398400,1.8005950703191103e-05,0.0001291669614731381,4096,attention2.w_omega,1.391929747812764e-06,3
a1,True,7.263838779181242e-05,L_rna_recon_raw,398400,1.8005950703191103e-05,0.0001291669614731381,64,attention2.u_omega,9.079797812399218e-06,3
a1,True,0.0013437368907034397,L_rna_recon_raw,398400,1.8005950703191103e-05,0.0001291669614731381,4096,cross_attention.w_omega,2.0995887975730674e-05,3
a1,True,0.0010586335556581616,L_rna_recon_raw,398400,1.8005950703191103e-05,0.0001291669614731381,64,cross_attention.u_omega,0.00013232919286855952,3
a1,True,0.767343282699585,L_mod2_recon_raw,208320,0.0017650971913693416,0.6490351455462208,192000,encoder1.weight,0.0017512134888571973,3
a1,False,0.0,L_mod2_recon_raw,208320,0.0017650971913693416,0.6490351455462208,192000,decoder1.weight,0.0,3
a1,True,0.14345678687095642,L_mod2_recon_raw,208320,0.0017650971913693416,0.6490351455462208,1920,encoder2.weight,0.00327393823362314,3
a1,True,0.19083960354328156,L_mod2_recon_raw,208320,0.0017650971913693416,0.6490351455462208,1920,decoder2.weight,0.004355298211857562,3
a1,True,0.003655394073575735,L_mod2_recon_raw,208320,0.0017650971913693416,0.6490351455462208,4096,attention1.w_omega,5.711553276544768e-05,3
a1,True,0.00220258766785264,L_mod2_recon_raw,208320,0.0017650971913693416,0.6490351455462208,64,attention1.u_omega,0.00027532344588616816,3
a1,True,0.0043778871186077595,L_mod2_recon_raw,208320,0.0017650971913693416,0.6490351455462208,4096,attention2.w_omega,6.840448227775757e-05,3
a1,True,0.003798338584601879,L_mod2_recon_raw,208320,0.0017650971913693416,0.6490351455462208,64,attention2.u_omega,0.00047479231902240396,3
a1,True,0.04451669007539749,L_mod2_recon_raw,208320,0.0017650971913693416,0.6490351455462208,4096,cross_attention.w_omega,0.0006955732649876597,3
a1,True,0.034442003816366196,L_mod2_recon_raw,208320,0.0017650971913693416,0.6490351455462208,64,cross_attention.u_omega,0.004305250287978628,3
a1,True,0.7349984645843506,L_corr1_raw,200000,0.001657350321655973,0.5493620177386315,192000,encoder1.weight,0.0016773969140775598,3
a1,False,0.0,L_corr1_raw,200000,0.001657350321655973,0.5493620177386315,192000,decoder1.weight,0.0,3
a1,True,0.06044243276119232,L_corr1_raw,200000,0.001657350321655973,0.5493620177386315,1920,encoder2.weight,0.0013794034939541033,3
a1,True,0.07336197793483734,L_corr1_raw,200000,0.001657350321655973,0.5493620177386315,1920,decoder2.weight,0.0016742503927756306,3
a1,True,0.008076689206063747,L_corr1_raw,200000,0.001657350321655973,0.5493620177386315,4096,attention1.w_omega,0.00012619827418450052,3
a1,True,0.006222485564649105,L_corr1_raw,200000,0.001657350321655973,0.5493620177386315,64,attention1.u_omega,0.0007778107147852655,3
a1,False,0.0,L_corr1_raw,200000,0.001657350321655973,0.5493620177386315,4096,attention2.w_omega,0.0,3
a1,False,0.0,L_corr1_raw,200000,0.001657350321655973,0.5493620177386315,64,attention2.u_omega,0.0,3
a1,False,0.0,L_corr1_raw,200000,0.001657350321655973,0.5493620177386315,4096,cross_attention.w_omega,0.0,3
a1,False,0.0,L_corr1_raw,200000,0.001657350321655973,0.5493620177386315,64,cross_attention.u_omega,0.0,3
a1,True,0.1833447515964508,L_corr2_raw,390080,0.000552268142946511,0.11897443967643641,192000,encoder1.weight,0.00041842522982165513,3
a1,True,0.18500788509845734,L_corr2_raw,390080,0.000552268142946511,0.11897443967643641,192000,decoder1.weight,0.0004222207813381686,3
a1,True,0.1957288682460785,L_corr2_raw,390080,0.000552268142946511,0.11897443967643641,1920,encoder2.weight,0.004466879888220929,3
a1,False,0.0,L_corr2_raw,390080,0.000552268142946511,0.11897443967643641,1920,decoder2.weight,0.0,3
a1,False,0.0,L_corr2_raw,390080,0.000552268142946511,0.11897443967643641,4096,attention1.w_omega,0.0,3
a1,False,0.0,L_corr2_raw,390080,0.000552268142946511,0.11897443967643641,64,attention1.u_omega,0.0,3
a1,True,0.08883006125688553,L_corr2_raw,390080,0.000552268142946511,0.11897443967643641,4096,attention2.w_omega,0.0013879696580956702,3
a1,True,0.07021864503622055,L_corr2_raw,390080,0.000552268142946511,0.11897443967643641,64,attention2.u_omega,0.008777330632963255,3
a1,False,0.0,L_corr2_raw,390080,0.000552268142946511,0.11897443967643641,4096,cross_attention.w_omega,0.0,3
a1,False,0.0,L_corr2_raw,390080,0.000552268142946511,0.11897443967643641,64,cross_attention.u_omega,0.0,3
a1,True,0.010316077619791031,L_rna_recon_raw,398400,2.1132069550781662e-05,0.00017791124241803088,192000,encoder1.weight,2.354311882959674e-05,4
a1,True,0.006444466300308704,L_rna_recon_raw,398400,2.1132069550781662e-05,0.00017791124241803088,192000,decoder1.weight,1.470741475500016e-05,4
a1,True,0.003585020313039422,L_rna_recon_raw,398400,2.1132069550781662e-05,0.00017791124241803088,1920,encoder2.weight,8.181652120398826e-05,4
a1,False,0.0,L_rna_recon_raw,398400,2.1132069550781662e-05,0.00017791124241803088,1920,decoder2.weight,0.0,4
a1,True,5.7989269407698885e-05,L_rna_recon_raw,398400,2.1132069550781662e-05,0.00017791124241803088,4096,attention1.w_omega,9.060823169072287e-07,4
a1,True,5.097812390886247e-05,L_rna_recon_raw,398400,2.1132069550781662e-05,0.00017791124241803088,64,attention1.u_omega,6.372265197511818e-06,4
a1,True,0.000895691046025604,L_rna_recon_raw,398400,2.1132069550781662e-05,0.00017791124241803088,4096,attention2.w_omega,1.3995172691972763e-05,4
a1,True,0.0005146047915332019,L_rna_recon_raw,398400,2.1132069550781662e-05,0.00017791124241803088,64,attention2.u_omega,6.432559647372271e-05,4
a1,True,0.00339754531159997,L_rna_recon_raw,398400,2.1132069550781662e-05,0.00017791124241803088,4096,cross_attention.w_omega,5.308664642998486e-05,4
a1,True,0.0021189404651522636,L_rna_recon_raw,398400,2.1132069550781662e-05,0.00017791124241803088,64,cross_attention.u_omega,0.000264867547133758,4
a1,True,0.5096551179885864,L_mod2_recon_raw,208320,0.0012781900329838995,0.34034691649056564,192000,encoder1.weight,0.001163123375278692,4
a1,False,0.0,L_mod2_recon_raw,208320,0.0012781900329838995,0.34034691649056564,192000,decoder1.weight,0.0,4
a1,True,0.18043576180934906,L_mod2_recon_raw,208320,0.0012781900329838995,0.34034691649056564,1920,encoder2.weight,0.0041178640703281475,4
a1,True,0.1948128640651703,L_mod2_recon_raw,208320,0.0012781900329838995,0.34034691649056564,1920,decoder2.weight,0.004445975098921684,4
a1,True,0.002054635901004076,L_mod2_recon_raw,208320,0.0012781900329838995,0.34034691649056564,4096,attention1.w_omega,3.210368605935741e-05,4
a1,True,0.0015802719863131642,L_mod2_recon_raw,208320,0.0012781900329838995,0.34034691649056564,64,attention1.u_omega,0.00019753398950295557,4
a1,True,0.019324978813529015,L_mod2_recon_raw,208320,0.0012781900329838995,0.34034691649056564,4096,attention2.w_omega,0.00030195278342060966,4
a1,True,0.011433463543653488,L_mod2_recon_raw,208320,0.0012781900329838995,0.34034691649056564,64,attention2.u_omega,0.0014291829885247288,4
a1,True,0.08167652040719986,L_mod2_recon_raw,208320,0.0012781900329838995,0.34034691649056564,4096,cross_attention.w_omega,0.0012761956245791995,4
a1,True,0.05392121523618698,L_mod2_recon_raw,208320,0.0012781900329838995,0.34034691649056564,64,cross_attention.u_omega,0.0067401517721146,4
a1,True,0.544929563999176,L_corr1_raw,200000,0.0012289514324907529,0.30206432468421474,192000,encoder1.weight,0.0012436259735638033,4
a1,False,0.0,L_corr1_raw,200000,0.0012289514324907529,0.30206432468421474,192000,decoder1.weight,0.0,4
a1,True,0.040606554597616196,L_corr1_raw,200000,0.0012289514324907529,0.30206432468421474,1920,encoder2.weight,0.000926713523258138,4
a1,True,0.0582052506506443,L_corr1_raw,200000,0.0012289514324907529,0.30206432468421474,1920,decoder2.weight,0.0013283470438772412,4
a1,True,0.0067867981269955635,L_corr1_raw,200000,0.0012289514324907529,0.30206432468421474,4096,attention1.w_omega,0.00010604372629285958,4
a1,True,0.005766522604972124,L_corr1_raw,200000,0.0012289514324907529,0.30206432468421474,64,attention1.u_omega,0.0007208153214141953,4
a1,False,0.0,L_corr1_raw,200000,0.0012289514324907529,0.30206432468421474,4096,attention2.w_omega,0.0,4
a1,False,0.0,L_corr1_raw,200000,0.0012289514324907529,0.30206432468421474,64,attention2.u_omega,0.0,4
a1,False,0.0,L_corr1_raw,200000,0.0012289514324907529,0.30206432468421474,4096,cross_attention.w_omega,0.0,4
a1,False,0.0,L_corr1_raw,200000,0.0012289514324907529,0.30206432468421474,64,cross_attention.u_omega,0.0,4
a1,True,0.21673822402954102,L_corr2_raw,390080,0.0006234280993543829,0.1516095050828063,192000,encoder1.weight,0.0004946350638936327,4
a1,True,0.21878798305988312,L_corr2_raw,390080,0.0006234280993543829,0.1516095050828063,192000,decoder1.weight,0.0004993129775487453,4
a1,True,0.2046358734369278,L_corr2_raw,390080,0.0006234280993543829,0.1516095050828063,1920,encoder2.weight,0.004670153446146629,4
a1,False,0.0,L_corr2_raw,390080,0.0006234280993543829,0.1516095050828063,1920,decoder2.weight,0.0,4
a1,False,0.0,L_corr2_raw,390080,0.0006234280993543829,0.1516095050828063,4096,attention1.w_omega,0.0,4
a1,False,0.0,L_corr2_raw,390080,0.0006234280993543829,0.1516095050828063,64,attention1.u_omega,0.0,4
a1,True,0.10255683213472366,L_corr2_raw,390080,0.0006234280993543829,0.1516095050828063,4096,attention2.w_omega,0.001602450565209542,4
a1,True,0.06612201035022736,L_corr2_raw,390080,0.0006234280993543829,0.1516095050828063,64,attention2.u_omega,0.00826525090756788,4
a1,False,0.0,L_corr2_raw,390080,0.0006234280993543829,0.1516095050828063,4096,cross_attention.w_omega,0.0,4
a1,False,0.0,L_corr2_raw,390080,0.0006234280993543829,0.1516095050828063,64,cross_attention.u_omega,0.0,4
placenta,True,0.037349507212638855,L_rna_recon_raw,825472,4.689354725294047e-05,0.0018152168687734136,384000,encoder1.weight,6.027250393463096e-05,0
placenta,True,0.015785833820700645,L_rna_recon_raw,825472,4.689354725294047e-05,0.0018152168687734136,384000,decoder1.weight,2.5474279384694867e-05,0
placenta,True,0.0032439345959573984,L_rna_recon_raw,825472,4.689354725294047e-05,0.0018152168687734136,7936,encoder2.weight,3.641423964969862e-05,0
placenta,False,0.0,L_rna_recon_raw,825472,4.689354725294047e-05,0.0018152168687734136,7936,decoder2.weight,0.0,0
placenta,True,0.0018972642719745636,L_rna_recon_raw,825472,4.689354725294047e-05,0.0018152168687734136,16384,attention1.w_omega,1.482237677069488e-05,0
placenta,True,0.0012744952691718936,L_rna_recon_raw,825472,4.689354725294047e-05,0.0018152168687734136,128,attention1.u_omega,0.00011265053157299598,0
placenta,True,0.00039384193951264024,L_rna_recon_raw,825472,4.689354725294047e-05,0.0018152168687734136,16384,attention2.w_omega,3.0768901138798726e-06,0
placenta,True,0.00024897261755540967,L_rna_recon_raw,825472,4.689354725294047e-05,0.0018152168687734136,128,attention2.u_omega,2.2006279285042625e-05,0
placenta,True,0.01013222336769104,L_rna_recon_raw,825472,4.689354725294047e-05,0.0018152168687734136,16384,cross_attention.w_omega,7.915799310121276e-05,0
placenta,True,0.007239663507789373,L_rna_recon_raw,825472,4.689354725294047e-05,0.0018152168687734136,128,cross_attention.u_omega,0.0006399018836818802,0
placenta,True,0.6295916438102722,L_mod2_recon_raw,449408,0.0009971485938939718,0.4468487644886898,384000,encoder1.weight,0.0010159991713450578,0
placenta,False,0.0,L_mod2_recon_raw,449408,0.0009971485938939718,0.4468487644886898,384000,decoder1.weight,0.0,0
placenta,True,0.07630384713411331,L_mod2_recon_raw,449408,0.0009971485938939718,0.4468487644886898,7936,encoder2.weight,0.0008565360027736485,0
placenta,True,0.1239786297082901,L_mod2_recon_raw,449408,0.0009971485938939718,0.4468487644886898,7936,decoder2.weight,0.001391701230504538,0
placenta,True,0.031037144362926483,L_mod2_recon_raw,449408,0.0009971485938939718,0.4468487644886898,16384,attention1.w_omega,0.0002424776891005232,0
placenta,True,0.0210297591984272,L_mod2_recon_raw,449408,0.0009971485938939718,0.4468487644886898,128,attention1.u_omega,0.0018587857809161583,0
placenta,True,0.00748861487954855,L_mod2_recon_raw,449408,0.0009971485938939718,0.4468487644886898,16384,attention2.w_omega,5.850480532789547e-05,0
placenta,True,0.005080678965896368,L_mod2_recon_raw,449408,0.0009971485938939718,0.4468487644886898,128,attention2.u_omega,0.00044907283009744587,0
placenta,True,0.135771706700325,L_mod2_recon_raw,449408,0.0009971485938939718,0.4468487644886898,16384,cross_attention.w_omega,0.0010607164424533313,0
placenta,True,0.09668879956007004,L_mod2_recon_raw,449408,0.0009971485938939718,0.4468487644886898,128,cross_attention.u_omega,0.008546163568774539,0
placenta,True,1.738779067993164,L_corr1_raw,416384,0.0027571464911029103,3.1652915307358405,384000,encoder1.weight,0.0028059426297618578,0
placenta,False,0.0,L_corr1_raw,416384,0.0027571464911029103,3.1652915307358405,384000,decoder1.weight,0.0,0
placenta,True,0.19571202993392944,L_corr1_raw,416384,0.0027571464911029103,3.1652915307358405,7936,encoder2.weight,0.0021969323880925797,0
placenta,True,0.2358342707157135,L_corr1_raw,416384,0.0027571464911029103,3.1652915307358405,7936,decoder2.weight,0.002647317773569059,0
placenta,True,0.17711210250854492,L_corr1_raw,416384,0.0027571464911029103,3.1652915307358405,16384,attention1.w_omega,0.001383688299954748,0
placenta,True,0.1290319561958313,L_corr1_raw,416384,0.0027571464911029103,3.1652915307358405,128,attention1.u_omega,0.01140492043441464,0
placenta,False,0.0,L_corr1_raw,416384,0.0027571464911029103,3.1652915307358405,16384,attention2.w_omega,0.0,0
placenta,False,0.0,L_corr1_raw,416384,0.0027571464911029103,3.1652915307358405,128,attention2.u_omega,0.0,0
placenta,False,0.0,L_corr1_raw,416384,0.0027571464911029103,3.1652915307358405,16384,cross_attention.w_omega,0.0,0
placenta,False,0.0,L_corr1_raw,416384,0.0027571464911029103,3.1652915307358405,128,cross_attention.u_omega,0.0,0
placenta,True,0.07907767593860626,L_corr2_raw,792448,0.00014850419993309041,0.017476249905865892,384000,encoder1.weight,0.00012761104679720703,0
placenta,True,0.0798424556851387,L_corr2_raw,792448,0.00014850419993309041,0.017476249905865892,384000,decoder1.weight,0.00012884521679409027,0
placenta,True,0.06670425087213516,L_corr2_raw,792448,0.00014850419993309041,0.017476249905865892,7936,encoder2.weight,0.0007487772746948495,0
placenta,False,0.0,L_corr2_raw,792448,0.00014850419993309041,0.017476249905865892,7936,decoder2.weight,0.0,0
placenta,False,0.0,L_corr2_raw,792448,0.00014850419993309041,0.017476249905865892,16384,attention1.w_omega,0.0,0
placenta,False,0.0,L_corr2_raw,792448,0.00014850419993309041,0.017476249905865892,128,attention1.u_omega,0.0,0
placenta,True,0.015957346186041832,L_corr2_raw,792448,0.00014850419993309041,0.017476249905865892,16384,attention2.w_omega,0.00012466677298892816,0
placenta,True,0.01200247835367918,L_corr2_raw,792448,0.00014850419993309041,0.017476249905865892,128,attention2.u_omega,0.0010608792270705577,0
placenta,False,0.0,L_corr2_raw,792448,0.00014850419993309041,0.017476249905865892,16384,cross_attention.w_omega,0.0,0
placenta,False,0.0,L_corr2_raw,792448,0.00014850419993309041,0.017476249905865892,128,cross_attention.u_omega,0.0,0
placenta,True,0.041401393711566925,L_rna_recon_raw,825472,5.122534796292487e-05,0.0021660684711075446,384000,encoder1.weight,6.681121074146678e-05,1
placenta,True,0.017894389107823372,L_rna_recon_raw,825472,5.122534796292487e-05,0.0021660684711075446,384000,decoder1.weight,2.8876948025360955e-05,1
placenta,True,0.0021692703012377024,L_rna_recon_raw,825472,5.122534796292487e-05,0.0021660684711075446,7936,encoder2.weight,2.4350778697074106e-05,1
placenta,False,0.0,L_rna_recon_raw,825472,5.122534796292487e-05,0.0021660684711075446,7936,decoder2.weight,0.0,1
placenta,True,0.0026135605294257402,L_rna_recon_raw,825472,5.122534796292487e-05,0.0021660684711075446,16384,attention1.w_omega,2.041844103519869e-05,1
placenta,True,0.001829108688980341,L_rna_recon_raw,825472,5.122534796292487e-05,0.0021660684711075446,128,attention1.u_omega,0.00016167189953241964,1
placenta,True,0.0005438200896605849,L_rna_recon_raw,825472,5.122534796292487e-05,0.0021660684711075446,16384,attention2.w_omega,4.248594388406834e-06,1
placenta,True,0.00040907497168518603,L_rna_recon_raw,825472,5.122534796292487e-05,0.0021660684711075446,128,attention2.u_omega,3.6157461225539775e-05,1
placenta,True,0.008751430548727512,L_rna_recon_raw,825472,5.122534796292487e-05,0.0021660684711075446,16384,cross_attention.w_omega,6.837055625620601e-05,1
placenta,True,0.006312782410532236,L_rna_recon_raw,825472,5.122534796292487e-05,0.0021660684711075446,128,cross_attention.u_omega,0.0005579764108061256,1
placenta,True,0.8467599153518677,L_mod2_recon_raw,449408,0.0013257255553583286,0.7898562430956739,384000,encoder1.weight,0.0013664529453017,1
placenta,False,0.0,L_mod2_recon_raw,449408,0.0013257255553583286,0.7898562430956739,384000,decoder1.weight,0.0,1
placenta,True,0.0733116865158081,L_mod2_recon_raw,449408,0.0013257255553583286,0.7898562430956739,7936,encoder2.weight,0.0008229479941565626,1
placenta,True,0.15971432626247406,L_mod2_recon_raw,449408,0.0013257255553583286,0.7898562430956739,7936,decoder2.weight,0.001792846330883911,1
placenta,True,0.04430188238620758,L_mod2_recon_raw,449408,0.0013257255553583286,0.7898562430956739,16384,attention1.w_omega,0.000346108437067653,1
placenta,True,0.031730227172374725,L_mod2_recon_raw,449408,0.0013257255553583286,0.7898562430956739,128,attention1.u_omega,0.0028045821081283304,1
placenta,True,0.009412739425897598,L_mod2_recon_raw,449408,0.0013257255553583286,0.7898562430956739,16384,attention2.w_omega,7.353703098464261e-05,1
placenta,True,0.006977971643209457,L_mod2_recon_raw,449408,0.0013257255553583286,0.7898562430956739,128,attention2.u_omega,0.0006167713796922096,1
placenta,True,0.16060325503349304,L_mod2_recon_raw,449408,0.0013257255553583286,0.7898562430956739,16384,cross_attention.w_omega,0.001254712849790083,1
placenta,True,0.11432607471942902,L_mod2_recon_raw,449408,0.0013257255553583286,0.7898562430956739,128,cross_attention.u_omega,0.010105092636693614,1
placenta,True,2.1974079608917236,L_corr1_raw,416384,0.0034898452132337897,5.071148902260745,384000,encoder1.weight,0.003546051797894662,1
placenta,False,0.0,L_corr1_raw,416384,0.0034898452132337897,5.071148902260745,384000,decoder1.weight,0.0,1
