corr1_raw_rms_gradient,corr1_weighted_gradient_influence,corr1_weighted_gradient_share,corr2_raw_rms_gradient,corr2_weighted_gradient_influence,corr2_weighted_gradient_share,dataset,diagnostic_grad_fields_unchanged,diagnostic_optimizer_state_unchanged,diagnostic_parameter_state_unchanged,diagnostic_rng_state_unchanged,fraction_of_training,mod2_recon_raw_rms_gradient,mod2_recon_weighted_gradient_influence,mod2_recon_weighted_gradient_share,rna_recon_raw_rms_gradient,rna_recon_weighted_gradient_influence,rna_recon_weighted_gradient_share,seed,step,variant
0.0016125346070596,0.0024188019105894,0.1714149030229272,0.0007032873006389,0.0070328730063897,0.4984034612694142,a1,True,True,True,True,0.0,0.001835013408197,0.0045875335204927,0.3251079015966431,1.6455158311164556e-05,7.159446200488993e-05,0.0050737341110153,1,0,C1
0.0013947409223451,0.0020921113835177,0.1610425966644563,0.0006576672247835,0.0065766722478357,0.5062466485038213,a1,True,True,True,True,0.005,0.0017011547792318,0.0042528869480796,0.3273706949041706,1.594456971697985e-05,6.937295097380583e-05,0.0053400599275517,1,1,C1
0.0013596166827887,0.002039425024183,0.1939779051821854,0.0004924880579419,0.0049248805794197,0.468425172163872,a1,True,True,True,True,0.025,0.0013927534034512,0.003481883508628,0.331175925117724,1.551603023315134e-05,6.75084259894586e-05,0.0064209975362184,1,5,C1
0.0017833333489806,0.0026750000234709,0.2923660666959803,0.0003255250081446,0.0032552500814462,0.3557849174106966,a1,True,True,True,True,0.05,0.0012603114033781,0.0031507785084452,0.344366621107202,1.573475839511425e-05,6.846008654385316e-05,0.007482394786121,1,10,C1
0.0015132142483187,0.002269821372478,0.3413452832438037,0.0001478046296302,0.0014780462963027,0.2222748176470455,a1,True,True,True,True,0.1,0.0011343566032062,0.0028358915080155,0.4264732907133789,1.5140680871931277e-05,6.587532498415275e-05,0.0099066083957717,1,20,C1
0.0014842811128779,0.0022264216693169,0.3979548652759092,8.656207252783839e-05,0.0008656207252783,0.1547227031858132,a1,True,True,True,True,0.2,0.0009699671513226,0.0024249178783067,0.4334344571227374,1.7858095633166883e-05,7.769847759051871e-05,0.01388797441554,1,40,C1
0.0013331994014355,0.0019997991021532,0.4167597729908777,5.710255678501831e-05,0.0005710255678501,0.1190021966571478,a1,True,True,True,True,0.4,0.0008585612069862,0.0021464030174657,0.4473121491767749,1.866699877130636e-05,8.121792018074102e-05,0.0169258811751996,1,80,C1
0.0012846088144085,0.0019269132216128,0.4204999462843802,5.280023431126408e-05,0.0005280023431126,0.1152231218440953,a1,True,True,True,True,0.5,0.0008193721638931,0.0020484304097328,0.4470179910535818,1.817745116277324e-05,7.908795600805183e-05,0.0172589408179428,1,100,C1
0.0010405745842918,0.0015608618764377,0.4253679764973488,4.28699017963008e-05,0.000428699017963,0.116829577651997,a1,True,True,True,True,1.0,0.000640541611508,0.00160135402877,0.4364029470873826,1.804786850096024e-05,7.852415705928277e-05,0.0213994987632714,1,200,C1
0.0019525214221262,0.0029287821331894,0.2151522867736374,0.0005544109347539,0.0055441093475393,0.4072777523219918,a1,True,True,True,True,0.0,0.0020183594874867,0.0050458987187169,0.3706785273843028,2.1561218764540838e-05,9.38103315949071e-05,0.0068914335200678,2,0,C1
