L_corr1_raw,L_corr2_raw,L_mod2_recon_raw,L_rna_recon_raw,checkpoint_state_sha256,corr1_coefficient,corr1_contribution,corr1_contribution_fraction,corr2_coefficient,corr2_contribution,corr2_contribution_fraction,cross_omics_modality2_attention,cross_omics_rna_attention,dataset,embedding_finite,embedding_l2_mean,fraction_of_training,gradient_norm,mod2_recon_coefficient,mod2_recon_contribution,mod2_recon_contribution_fraction,modality2_feature_attention,modality2_spatial_attention,rna_feature_attention,rna_recon_coefficient,rna_recon_contribution,rna_recon_contribution_fraction,rna_spatial_attention,seed,step,total_loss,variant,wall_seconds
0.1248077154159545,0.1097140461206436,1.0125774145126345,1.0015140771865845,4f4db86f46d1a7b0ebfb1c22820e006531b55d38f81eb39846e17dc170425f47,1.5,0.1872115731239318,0.0327368945363944,10.0,1.0971404314041138,0.1918522984191482,0.504930317401886,0.4950696527957916,a1,True,1.9155744314193728,0.05,2.271056070403544,2.5,2.5314435958862305,0.4426628153404734,0.503143310546875,0.4968566298484802,0.5009788274765015,1.9,1.902876734733581,0.3327479917039839,0.4990211427211761,2,10,5.718672335147858,C0,0.4668016787618398
0.1336156576871872,0.074651725590229,0.960694432258606,1.0015499591827393,fed13b3ba45134a0ce5ad490f642c7d5bc76df9614156b43cf28b030ca16c384,1.5,0.2004234790802002,0.0381641123294359,10.0,0.7465172410011292,0.1421498517647588,0.5093609690666199,0.4906390011310577,a1,True,1.9213011264801023,0.1,1.2427955275238256,2.5,2.40173602104187,0.4573322632325743,0.503974199295044,0.4960257709026336,0.5006225109100342,1.9,1.9029449224472048,0.3623537726732308,0.499377429485321,2,20,5.251621663570404,C0,0.7353193070739508
0.1246867030858993,0.0557202361524105,0.9149238467216492,1.0017390251159668,5895d7dfa735a78c732592306dacb1060570a06f7955995a6452af566e9a9dd6,1.5,0.1870300471782684,0.0378998741070793,10.0,0.5572023391723633,0.1129117958606623,0.5179129242897034,0.4820870459079742,a1,True,2.0168769359588623,0.2,0.7564380885635563,2.5,2.2873096466064453,0.4635017151424053,0.5040967464447021,0.4959031939506531,0.5001829266548157,1.9,1.903304100036621,0.385686614889853,0.4998170137405395,2,40,4.934846132993698,C0,1.1807744950056076
0.1202453002333641,0.0428342036902904,0.8625432252883911,1.001725435256958,da8b5523364c04284ea0b28c8ed72864873c49da95234b7a6628dbf4ce8a9951,1.5,0.1803679466247558,0.0386363678439434,10.0,0.4283420443534851,0.0917545556090314,0.5173373818397522,0.482662558555603,a1,True,2.125452041625977,0.4,0.5336969023259878,2.5,2.156358003616333,0.4619104590921652,0.5015131235122681,0.4984868764877319,0.5008773803710938,1.9,1.903278350830078,0.4076986174548598,0.4991225898265838,2,80,4.668346345424652,C0,2.02068885974586
0.1202064678072929,0.040025133639574,0.8439447283744812,1.0016416311264038,1c2ba43cb44bd65b054ef67ee7b9be5023e9e6dd7429a5112347a56b363fd2b3,1.5,0.1803096979856491,0.0392528683451404,10.0,0.4002513289451599,0.0871334869703033,0.5150080919265747,0.4849918484687805,a1,True,2.1764566898345947,0.5,0.4938192577341035,2.5,2.1098618507385254,0.4593104551706659,0.5000671744346619,0.4999327957630157,0.5013703107833862,1.9,1.9031190872192385,0.4143031895138903,0.4986296892166137,2,100,4.593541964888573,C0,2.4869859237223864
0.1138400733470916,0.0326331034302711,0.7836748361587524,1.0002808570861816,5ebe718b0e7e8103499472ad8044538d857f10fe75f0a1f4c1924db2b54354b3,1.5,0.1707601100206375,0.0391938236275764,10.0,0.3263310194015503,0.074901336249349,0.4993942677974701,0.5006057024002075,a1,True,2.3661606311798096,1.0,0.3980770837426963,2.5,1.9591870307922363,0.4496836581390456,0.494128406047821,0.5058715343475342,0.500826895236969,1.9,1.9005335569381716,0.4362211819840288,0.4991730451583862,2,200,4.356811717152596,C0,4.459552748128772
0.1361702531576156,0.2118832916021347,1.1016173362731934,1.0018877983093262,b5bfd7ee66b7bbe04e306e9af2333c7c7a10a9e603fc6843a886f9273083aae6,1.5,0.2042553722858429,0.0292599362918378,10.0,2.11883282661438,0.3035264768117368,0.5012072324752808,0.4987927377223968,a1,True,2.084010601043701,0.0,4.387554974450494,2.5,2.7540433406829834,0.3945214845099561,0.4958631694316864,0.5041368007659912,0.5008237361907959,1.9,1.903586745262146,0.2726921023864691,0.4991762340068817,3,0,6.980718284845352,C0,0.0323083363473415
0.124444231390953,0.2011986076831817,1.085582256317139,1.0017725229263306,3bd7dd8058635ae05229da5c4a41ec4f4c1d834eebcdd1e676d57d9771c5f7bd,1.5,0.186666339635849,0.027386590905419,10.0,2.011986017227173,0.2951867919450105,0.50058913230896,0.49941086769104,a1,True,2.0563859939575195,0.005,4.387554980661792,2.5,2.7139556407928467,0.3981756593869265,0.4959935247898102,0.5040064454078674,0.5007659792900085,1.9,1.9033677577972408,0.2792509577626439,0.499233990907669,3,1,6.81597575545311,C0,0.1113730240613222
0.1053664907813072,0.1630511283874511,1.0378553867340088,1.0014551877975464,0be1233b43e885309800b1229ce539079f01c10e59f36d990ea7e93d2885c0e7,1.5,0.1580497324466705,0.0251432760980877,10.0,1.6305112838745115,0.2593892109582503,0.4989739656448364,0.5010260343551636,a1,True,1.9844679832458496,0.025,3.201350297350489,2.5,2.5946383476257324,0.412766964797316,0.4964936971664428,0.5035063028335571,0.5005335807800293,1.9,1.9027647972106931,0.3027005481463459,0.4994663596153259,3,5,6.285964161157608,C0,0.2708260864019394
0.1077443212270736,0.1264505088329315,1.0006825923919678,1.0012962818145752,a4fde9a26faaae1b9371596c3c289d79d5cbd1e66f9da1cf2e4855872fa1439a,1.5,0.1616164743900299,0.0277201376998905,10.0,1.26450514793396,0.2168854193561855,0.4986390769481659,0.5013608932495117,a1,True,1.9571391344070437,0.05,2.362618267522361,2.5,2.501706600189209,0.4290877628886575,0.4970676600933075,0.5029322504997253,0.5005056262016296,1.9,1.9024629592895508,0.3263066800552663,0.4994943737983703,3,10,5.83029118180275,C0,0.4608469437807798
