corr1_gradient_share_latter_max,corr1_gradient_share_latter_min,corr1_gradient_share_persistent_above_090,corr1_gradient_share_persistent_below_001,corr1_scalar_latter_max,corr1_scalar_latter_min,corr2_gradient_share_latter_max,corr2_gradient_share_latter_min,corr2_gradient_share_persistent_above_090,corr2_gradient_share_persistent_below_001,corr2_scalar_latter_max,corr2_scalar_latter_min,cross_omics_modality2_attention_latter_mean,cross_omics_modality2_attention_persistent_above_095,cross_omics_modality2_attention_persistent_below_005,cross_omics_rna_attention_latter_mean,cross_omics_rna_attention_persistent_above_095,cross_omics_rna_attention_persistent_below_005,dataset,mod2_recon_gradient_share_latter_max,mod2_recon_gradient_share_latter_min,mod2_recon_gradient_share_persistent_above_090,mod2_recon_gradient_share_persistent_below_001,mod2_recon_scalar_latter_max,mod2_recon_scalar_latter_min,modality2_feature_attention_latter_mean,modality2_feature_attention_persistent_above_095,modality2_feature_attention_persistent_below_005,modality2_spatial_attention_latter_mean,modality2_spatial_attention_persistent_above_095,modality2_spatial_attention_persistent_below_005,rna_feature_attention_latter_mean,rna_feature_attention_persistent_above_095,rna_feature_attention_persistent_below_005,rna_recon_gradient_share_latter_max,rna_recon_gradient_share_latter_min,rna_recon_gradient_share_persistent_above_090,rna_recon_gradient_share_persistent_below_001,rna_recon_scalar_latter_max,rna_recon_scalar_latter_min,rna_spatial_attention_latter_mean,rna_spatial_attention_persistent_above_095,rna_spatial_attention_persistent_below_005,seed,variant
0.4020679495740569,0.3718905727030627,False,False,0.0150002229563277,0.0132580052947931,0.0516567519653901,0.0370598332895663,False,False,0.010898653217042,0.0081036467204536,0.17557588964700693,False,False,0.8244241774082184,False,False,placenta,0.2745122161323651,0.2521358456083907,False,False,0.044199720610112,0.0437174685663277,0.5021038353443146,False,False,0.4978961646556854,False,False,0.6142721474170685,False,False,0.3243168297231565,0.2863600010040116,False,False,0.9331786617568908,0.9316436208780527,0.3857278674840927,False,False,2,IGE
0.4018584145062742,0.3713519480320677,False,False,0.0158204579425901,0.0144474820513146,0.0539025141621544,0.0377098082432108,False,False,0.0123200281988568,0.0091314898448976,0.17617478966712946,False,False,0.8238252401351929,False,False,placenta,0.2733435100749888,0.2502431494475969,False,False,0.0461577662890283,0.0455256224800148,0.5001983791589737,False,False,0.4998016506433487,False,False,0.6256943643093109,False,False,0.3245023883581808,0.2870882671755262,False,False,0.9295224297324972,0.9270747234608,0.37430568039417267,False,False,3,IGE
0.3993769787995131,0.3713864890969137,False,False,0.0153639674840048,0.0138495088750902,0.0521877231869342,0.0366163567586094,False,False,0.0109148279798704,0.0080265700904385,0.1702320799231529,False,False,0.8297679424285889,False,False,placenta,0.269035216595531,0.2450338171769554,False,False,0.0464934583368876,0.045614978763642,0.5024646520614624,False,False,0.4975353628396988,False,False,0.6127465069293976,False,False,0.3313919705391965,0.2949714478463464,False,False,0.9309944836619144,0.9287422048081516,0.3872535675764084,False,False,4,IGE
0.4250918050412502,0.4238931830120835,False,False,0.0711134071514983,0.0448521646941976,0.1548209181505867,0.1067546462858379,False,False,0.0819897540687426,0.0637642619602884,0.49778351187705994,False,False,0.5022165030241013,False,False,placenta,0.4196880194404274,0.3905489638666444,False,False,0.3935424134896644,0.3868076778951245,0.5007791370153427,False,False,0.4992208629846573,False,False,0.6320022642612457,False,False,0.0484655292324843,0.0307369349706851,False,False,0.4978411598558495,0.4600891608846345,0.36799781024456024,False,False,0,ILN
0.4236266779585792,0.4205609963502823,False,False,0.0701462289011772,0.0453662543667088,0.1559879958504733,0.1059446352765574,False,False,0.0845364096117435,0.0656224444548719,0.49901144206523895,False,False,0.5009885877370834,False,False,placenta,0.4201443653862097,0.3930609694926731,False,False,0.3884743398351755,0.3819669107224208,0.502454549074173,False,False,0.497545450925827,False,False,0.627086877822876,False,False,0.0502843213786536,0.0303900383065712,False,False,0.5005369613432438,0.4633504507646583,0.3729131519794464,False,False,1,ILN
0.4149211888006157,0.4135917079472945,False,False,0.0709573968691005,0.0442886887603456,0.1685041559970133,0.1191682681507457,False,False,0.0833724594805981,0.0647881952820454,0.4971699714660644,False,False,0.5028300881385803,False,False,placenta,0.413032983221298,0.3834823810241081,False,False,0.3918672261981858,0.3846063884822879,0.5017920732498169,False,False,0.4982079714536667,False,False,0.6282921433448792,False,False,0.0542070406806616,0.0330922741782628,False,False,0.499055889759423,0.4610637551680134,0.3717079311609268,False,False,2,ILN
0.4272268545553123,0.4264854560961912,False,False,0.0711893575515714,0.0452592985861051,0.151940715405779,0.1016631639136933,False,False,0.0826597542017637,0.0639612175870568,0.4919537305831909,False,False,0.5080462396144867,False,False,placenta,0.4174425529103883,0.389798772146155,False,False,0.3919992330598799,0.3847719012765027,0.5003102570772171,False,False,0.4996897727251053,False,False,0.6467496156692505,False,False,0.054408827079727,0.0310336578927536,False,False,0.498780250766958,0.4613789869701621,0.3532504588365555,False,False,3,ILN
0.4233318597868902,0.4232149306363351,False,False,0.0735093283087132,0.0464599940404374,0.1548805263808751,0.107503909271757,False,False,0.0822411077686851,0.0634600363456945,0.4957837760448456,False,False,0.5042162388563156,False,False,placenta,0.4167801979839906,0.3895510920345103,False,False,0.3907052135426146,0.3834934200752768,0.5022121667861938,False,False,0.4977878481149673,False,False,0.6183363497257233,False,False,0.052500962107917,0.0322365217977246,False,False,0.4993747560712534,0.4607561438473247,0.3816636800765991,False,False,4,ILN
0.4452587745812053,0.4407648974025405,False,False,0.0158379741421656,0.0141048821367545,0.0446474434078097,0.0393593868767308,False,False,0.0035408852487868,0.0022802428158457,0.3649509400129318,False,False,0.635049045085907,False,False,p22,0.4779994468227266,0.4749873764649263,False,False,0.7102130482356689,0.7015501490408745,0.32424667477607727,False,False,0.6757533550262451,False,False,0.33547945320606226,False,False,0.0418762688980021,0.0351064055460586,False,False,0.2820647260065252,0.2704080923733786,0.6645205616950989,False,False,0,C0
0.4418777719242211,0.4317717421735572,False,False,0.0150317107589063,0.0137061851406217,0.0659326961096417,0.0441732690665849,False,False,0.0037151341694387,0.0024172958450775,0.4245021194219589,False,False,0.5754978954792023,False,False,p22,0.4796180377065268,0.4718286143673725,False,False,0.7102027256074049,0.7014365133627127,0.30937658250331873,False,False,0.6906234323978424,False,False,0.31987191736698145,False,False,0.034330921302667,0.0304669473494285,False,False,0.2824400056515879,0.27105042946425,0.6801280975341797,False,False,1,C0
