dataset,phase,method,candidate_id,filter_id,model_seed,endpoint_seed,endpoint_n_init,k,total_observations,evaluated_observations,ordered_id_sha256,embedding_sha256,partition_sha256,endpoint_wall_seconds,absolute_ari,absolute_nmi,ami,fmi,homogeneity,v_measure,morans_i,gearys_c,endpoint_reused,endpoint_reuse_of_filter_id,source_endpoint_wall_seconds,formal_phase,reference_absolute_ari,reference_absolute_nmi,reference_ami,reference_fmi,reference_homogeneity,reference_v_measure,reference_morans_i,reference_gearys_c,reference_method,delta_ari,delta_nmi,win_ari,win_nmi,win_both,family,study,semantic_lane
P22,FORMAL_DEVELOPMENT_CYCLE3,NIGHT14A_UNIFIED_TCF,C15_BAL_XREC_600_WEAK_ALIGN,W01_FIXED_LOW60,2,10,10,9,9196,9196,47ac590e9225804548e509f74ecaa31567c00cf0139e3fc37e01a64685c5a087,8817edc5e1e8eaf0ab899bebc371c5e137004d5536f04214dd65cf9a45116d8d,18c577ba388d8d4cb50f6b52cdbd13fb06d567e62fddbd8aabbd8cc7d007bac8,4.586051132529974,0.476441134078919,0.6163975799544723,0.6157315157602494,0.5550375444176897,0.6232756778652722,0.6163975799544723,0.8526318417839688,0.1499365101530785,False,,4.586051132529974,DEVELOPMENT,0.4388533353945451,0.5823166626876042,0.5816016071750612,0.5213385935769698,0.5960628237405732,0.5823166626876041,0.8217347877550933,0.1797043222942521,N02_HIER_MODEL_SEED0,0.03758779868437395,0.03408091726686813,True,True,True,RNA+ATAC,P22,COMMON_HEAD_ROBUSTNESS
P22,FORMAL_DEVELOPMENT_CYCLE3,NIGHT14A_UNIFIED_TCF,C15_BAL_XREC_600_WEAK_ALIGN,W01_FIXED_LOW60,2,11,10,9,9196,9196,47ac590e9225804548e509f74ecaa31567c00cf0139e3fc37e01a64685c5a087,8817edc5e1e8eaf0ab899bebc371c5e137004d5536f04214dd65cf9a45116d8d,b31b8a156dbdd03a1cbd0a113fa584fe3c4c0ad24fb381f00b55e9945037534a,4.406531199812889,0.4764927845764034,0.6165328402388116,0.6158670191092038,0.5550792200299367,0.6234197649743788,0.6165328402388117,0.8529520799986637,0.1496279093326466,False,,4.406531199812889,DEVELOPMENT,0.4388533353945451,0.5823166626876043,0.5816016071750613,0.5213385935769698,0.5960628237405733,0.5823166626876042,0.8217347877550935,0.1797043222942521,N02_HIER_MODEL_SEED0,0.03763944918185835,0.034216177551207316,True,True,True,RNA+ATAC,P22,COMMON_HEAD_ROBUSTNESS
P22,FORMAL_DEVELOPMENT_CYCLE3,NIGHT14A_UNIFIED_TCF,C15_BAL_XREC_600_WEAK_ALIGN,W01_FIXED_LOW60,2,12,10,9,9196,9196,47ac590e9225804548e509f74ecaa31567c00cf0139e3fc37e01a64685c5a087,8817edc5e1e8eaf0ab899bebc371c5e137004d5536f04214dd65cf9a45116d8d,8f8d4cb3412ca065603926496e533c5199bc56d1982174f7cc49963c8148a365,4.303678072988987,0.4765409614254171,0.6166638303103931,0.6159981641227547,0.5551459434172005,0.6234863708556029,0.6166638303103932,0.8526816059430091,0.1498975982223078,False,,4.303678072988987,DEVELOPMENT,0.4385650219094394,0.5820793667511536,0.5813638821366109,0.5210991011252637,0.5958014299932641,0.5820793667511535,0.8218642566843901,0.1795792478893599,N02_HIER_MODEL_SEED0,0.037975939515977664,0.0345844635592395,True,True,True,RNA+ATAC,P22,COMMON_HEAD_ROBUSTNESS
P22,FORMAL_DEVELOPMENT_CYCLE3,NIGHT14A_UNIFIED_TCF,C15_BAL_XREC_600_WEAK_ALIGN,W01_FIXED_LOW60,2,13,10,9,9196,9196,47ac590e9225804548e509f74ecaa31567c00cf0139e3fc37e01a64685c5a087,8817edc5e1e8eaf0ab899bebc371c5e137004d5536f04214dd65cf9a45116d8d,0868c0cdaa1c203243bdb1d18d3fb94e581dfd3531f9ee259c6d3a6b47c67f1e,4.485249847173691,0.4764316410596561,0.6164688094543848,0.6158028931086186,0.5550203650939181,0.6233697898338498,0.6164688094543849,0.8530940444074474,0.1494538355032235,False,,4.485249847173691,DEVELOPMENT,0.4388533353945451,0.5823166626876043,0.5816016071750613,0.5213385935769698,0.5960628237405733,0.5823166626876042,0.8217347877550935,0.1797043222942521,N02_HIER_MODEL_SEED0,0.037578305665111,0.03415214676678047,True,True,True,RNA+ATAC,P22,COMMON_HEAD_ROBUSTNESS
P22,FORMAL_DEVELOPMENT_CYCLE3,NIGHT14A_UNIFIED_TCF,C15_BAL_XREC_600_WEAK_ALIGN,W01_FIXED_LOW60,2,14,10,9,9196,9196,47ac590e9225804548e509f74ecaa31567c00cf0139e3fc37e01a64685c5a087,8817edc5e1e8eaf0ab899bebc371c5e137004d5536f04214dd65cf9a45116d8d,fa35942555b70cb8304f8f34bd10fb8d3c033643372afd1dc2c448b28a14ae73,4.415496613830328,0.4765409614254171,0.6166638303103931,0.6159981641227547,0.5551459434172005,0.6234863708556029,0.6166638303103932,0.8526816059430092,0.1498975982223077,False,,4.415496613830328,DEVELOPMENT,0.4392465154846904,0.5825541290903777,0.5818395647341542,0.5216472292835306,0.5963746974333399,0.5825541290903776,0.8213934696379562,0.1800370812129311,N02_HIER_MODEL_SEED0,0.03729444594072667,0.03410970122001533,True,True,True,RNA+ATAC,P22,COMMON_HEAD_ROBUSTNESS
P22,FORMAL_DEVELOPMENT_CYCLE3,NIGHT14A_UNIFIED_TCF,C15_BAL_XREC_600_WEAK_ALIGN,W01_FIXED_LOW60,2,15,10,9,9196,9196,47ac590e9225804548e509f74ecaa31567c00cf0139e3fc37e01a64685c5a087,8817edc5e1e8eaf0ab899bebc371c5e137004d5536f04214dd65cf9a45116d8d,18b02dc3fe86bc92f1327558cc9fe9d9afc83f4b95a6845bbecc152ed76a4849,4.305864650756121,0.4765202730547213,0.616626007180113,0.6159603435568566,0.5551041793869324,0.623510062129333,0.6166260071801128,0.8528265279626703,0.1497492011125056,False,,4.305864650756121,DEVELOPMENT,0.4385650219094394,0.5820793667511538,0.5813638821366112,0.5210991011252637,0.5958014299932644,0.5820793667511538,0.82186425668439,0.1795792478893598,N02_HIER_MODEL_SEED0,0.037955251145281865,0.03454664042895916,True,True,True,RNA+ATAC,P22,COMMON_HEAD_ROBUSTNESS
P22,FORMAL_DEVELOPMENT_CYCLE3,NIGHT14A_UNIFIED_TCF,C15_BAL_XREC_600_WEAK_ALIGN,W01_FIXED_LOW60,2,16,10,9,9196,9196,47ac590e9225804548e509f74ecaa31567c00cf0139e3fc37e01a64685c5a087,8817edc5e1e8eaf0ab899bebc371c5e137004d5536f04214dd65cf9a45116d8d,fd8fd85bae1bcf76b6af464846213262e8d2d45a41fe27799da9b0abe3f1f8be,4.183980917558074,0.4754690902357124,0.6188400046754523,0.618174235791178,0.5551951546613805,0.6226515170014839,0.6188400046754523,0.8548796351679012,0.1474004589623849,False,,4.183980917558074,DEVELOPMENT,0.4385650219094394,0.5820793667511535,0.5813638821366108,0.5210991011252637,0.5958014299932641,0.5820793667511535,0.8218642566843901,0.1795792478893598,N02_HIER_MODEL_SEED0,0.036904068326272965,0.036760637924298845,True,True,True,RNA+ATAC,P22,COMMON_HEAD_ROBUSTNESS
P22,FORMAL_DEVELOPMENT_CYCLE3,NIGHT14A_UNIFIED_TCF,C15_BAL_XREC_600_WEAK_ALIGN,W01_FIXED_LOW60,2,17,10,9,9196,9196,47ac590e9225804548e509f74ecaa31567c00cf0139e3fc37e01a64685c5a087,8817edc5e1e8eaf0ab899bebc371c5e137004d5536f04214dd65cf9a45116d8d,479b45167cb465f3e348761194de12c72af7134d61f3d94db97047461518a84a,3.9904498253017664,0.4765409614254171,0.6166638303103932,0.6159981641227548,0.5551459434172005,0.623486370855603,0.6166638303103932,0.8526816059430091,0.1498975982223078,False,,3.9904498253017664,DEVELOPMENT,0.4385650219094394,0.5820793667511537,0.581363882136611,0.5210991011252637,0.5958014299932642,0.5820793667511537,0.8218642566843901,0.1795792478893599,N02_HIER_MODEL_SEED0,0.037975939515977664,0.0345844635592395,True,True,True,RNA+ATAC,P22,COMMON_HEAD_ROBUSTNESS
P22,FORMAL_DEVELOPMENT_CYCLE3,NIGHT14A_UNIFIED_TCF,C15_BAL_XREC_600_WEAK_ALIGN,W01_FIXED_LOW60,2,18,10,9,9196,9196,47ac590e9225804548e509f74ecaa31567c00cf0139e3fc37e01a64685c5a087,8817edc5e1e8eaf0ab899bebc371c5e137004d5536f04214dd65cf9a45116d8d,ee5738dc57991dc2dec6870a221eb75c33e4c537e27d52d36d95ec6781332010,3.8080515321344137,0.4766895634351714,0.6201473100513999,0.6194836290631283,0.5562806249438442,0.623804235765372,0.6201473100513999,0.8558242903340917,0.1464109892502122,False,,3.8080515321344137,DEVELOPMENT,0.4386739727896583,0.5821811157354526,0.5814658062593373,0.5211922028254538,0.5959063131969685,0.5821811157354525,0.8218546257319318,0.1795864649674116,N02_HIER_MODEL_SEED0,0.038015590645513075,0.03796619431594728,True,True,True,RNA+ATAC,P22,COMMON_HEAD_ROBUSTNESS
P22,FORMAL_DEVELOPMENT_CYCLE3,NIGHT14A_UNIFIED_TCF,C15_BAL_XREC_600_WEAK_ALIGN,W01_FIXED_LOW60,2,19,10,9,9196,9196,47ac590e9225804548e509f74ecaa31567c00cf0139e3fc37e01a64685c5a087,8817edc5e1e8eaf0ab899bebc371c5e137004d5536f04214dd65cf9a45116d8d,ca246b9c2dc00aa022f54681087dd66d1f2c626096d2c4e3d932c90eff94834f,3.9010996483266354,0.4763290310264316,0.6164347669564209,0.6157687669854541,0.5549430496744718,0.623312751645487,0.6164347669564209,0.852903649193847,0.1496707529581937,False,,3.9010996483266354,DEVELOPMENT,0.4385650219094394,0.5820793667511536,0.5813638821366109,0.5210991011252637,0.5958014299932642,0.5820793667511536,0.8218642566843901,0.1795792478893598,N02_HIER_MODEL_SEED0,0.03776400911699218,0.034355400205267284,True,True,True,RNA+ATAC,P22,COMMON_HEAD_ROBUSTNESS
P22,FORMAL_DEVELOPMENT_CYCLE3,NIGHT14A_UNIFIED_TCF,C15_BAL_XREC_600_WEAK_ALIGN,W02_TCF_FINAL,2,0,10,9,9196,9196,47ac590e9225804548e509f74ecaa31567c00cf0139e3fc37e01a64685c5a087,52330f197347f616664622b6615dc90c90f719fb2d1ef1a527af2d5d06399e69,eed2cf3be8ae1c91afce5f443ab1591e38051d47dbc72a75d5483b0fe98fedc1,4.109094992280006,0.479919711734058,0.6218041385206525,0.6211470195115643,0.5581395156640008,0.6283325008757586,0.6218041385206525,0.8666742630617378,0.1359816382439615,False,,4.109094992280006,DEVELOPMENT,0.4387377093127926,0.5823016870416567,0.5815866379858474,0.5212231474260103,0.5960747074479689,0.5823016870416569,0.8211040886382276,0.1803658682633744,N02_HIER_MODEL_SEED0,0.04118200242126541,0.03950245147899578,True,True,True,RNA+ATAC,P22,COMMON_HEAD_ROBUSTNESS
P22,FORMAL_DEVELOPMENT_CYCLE3,NIGHT14A_UNIFIED_TCF,C15_BAL_XREC_600_WEAK_ALIGN,W02_TCF_FINAL,2,1,10,9,9196,9196,47ac590e9225804548e509f74ecaa31567c00cf0139e3fc37e01a64685c5a087,52330f197347f616664622b6615dc90c90f719fb2d1ef1a527af2d5d06399e69,8be07139365651b65ea6a1a4b38b9c77595498cc9960b20e4b74d8ed5b7b1764,3.904229568317533,0.479919711734058,0.6218041385206525,0.6211470195115643,0.5581395156640008,0.6283325008757586,0.6218041385206525,0.8666742630617377,0.1359816382439615,False,,3.904229568317533,DEVELOPMENT,0.4385650219094394,0.5820793667511538,0.5813638821366112,0.5210991011252637,0.5958014299932644,0.5820793667511538,0.8218642566843901,0.1795792478893598,N02_HIER_MODEL_SEED0,0.041354689824618596,0.039724771769498735,True,True,True,RNA+ATAC,P22,COMMON_HEAD_ROBUSTNESS
P22,FORMAL_DEVELOPMENT_CYCLE3,NIGHT14A_UNIFIED_TCF,C15_BAL_XREC_600_WEAK_ALIGN,W02_TCF_FINAL,2,2,10,9,9196,9196,47ac590e9225804548e509f74ecaa31567c00cf0139e3fc37e01a64685c5a087,52330f197347f616664622b6615dc90c90f719fb2d1ef1a527af2d5d06399e69,f27242b3c1a1a79946ae524883be2db4b226f95af8fd6dd8e92dec7fe28e0eda,4.004003232344985,0.4804035126609338,0.6225793233276777,0.6219235173854873,0.5585615750272053,0.6290844641669949,0.6225793233276778,0.8667893839885706,0.1358611246931512,False,,4.004003232344985,DEVELOPMENT,0.4383172797042117,0.5819121977128962,0.5811963838767334,0.5209012378320093,0.5955954559820916,0.5819121977128962,0.8221817177197042,0.1792530098655501,N02_HIER_MODEL_SEED0,0.04208623295672209,0.040667125614781585,True,True,True,RNA+ATAC,P22,COMMON_HEAD_ROBUSTNESS
P22,FORMAL_DEVELOPMENT_CYCLE3,NIGHT14A_UNIFIED_TCF,C15_BAL_XREC_600_WEAK_ALIGN,W02_TCF_FINAL,2,3,10,9,9196,9196,47ac590e9225804548e509f74ecaa31567c00cf0139e3fc37e01a64685c5a087,52330f197347f616664622b6615dc90c90f719fb2d1ef1a527af2d5d06399e69,57d4f5907f0ec88e1c0931da8c2ea61386d6bae6fc49b26c2fa33b3f102bc96d,4.285517137497664,0.480654251561398,0.6233074163495315,0.6226528069185918,0.5587961388144825,0.6297562847468406,0.6233074163495315,0.8673602726121973,0.1352654608009491,False,,4.285517137497664,DEVELOPMENT,0.4390665367228186,0.5826929255375828,0.5819784384836885,0.5215237533272151,0.5963925272989428,0.5826929255375828,0.8225108216400048,0.1789133079019239,N02_HIER_MODEL_SEED0,0.041587714838579426,0.04061449081194868,True,True,True,RNA+ATAC,P22,COMMON_HEAD_ROBUSTNESS
P22,FORMAL_DEVELOPMENT_CYCLE3,NIGHT14A_UNIFIED_TCF,C15_BAL_XREC_600_WEAK_ALIGN,W02_TCF_FINAL,2,4,10,9,9196,9196,47ac590e9225804548e509f74ecaa31567c00cf0139e3fc37e01a64685c5a087,52330f197347f616664622b6615dc90c90f719fb2d1ef1a527af2d5d06399e69,45b7e260256bf98cc9ab9baf746c760c66cb17dd59a61b20f443f43be60dece3,4.306285317987204,0.4798805609964025,0.6217789607770676,0.6211217904607143,0.5581077500109713,0.6283002845599938,0.6217789607770676,0.866904434675756,0.135760384878113,False,,4.306285317987204,DEVELOPMENT,0.4385650219094394,0.5820793667511536,0.5813638821366109,0.5210991011252637,0.5958014299932642,0.5820793667511536,0.8218642566843901,0.1795792478893598,N02_HIER_MODEL_SEED0,0.041315539086963116,0.03969959402591405,True,True,True,RNA+ATAC,P22,COMMON_HEAD_ROBUSTNESS
P22,FORMAL_DEVELOPMENT_CYCLE3,NIGHT14A_UNIFIED_TCF,C15_BAL_XREC_600_WEAK_ALIGN,W02_TCF_FINAL,2,5,10,9,9196,9196,47ac590e9225804548e509f74ecaa31567c00cf0139e3fc37e01a64685c5a087,52330f197347f616664622b6615dc90c90f719fb2d1ef1a527af2d5d06399e69,655bd8a9d453afce6b591464b8be83d889e0d437035cc9b3aeb8890ec542c44c,4.201848080381751,0.4805455992329268,0.6227213771310761,0.6220658412549992,0.5586757035966935,0.6292494251669736,0.622721377131076,0.8664931896315959,0.1361621634630864,False,,4.201848080381751,DEVELOPMENT,0.4387360435722253,0.5825191671105336,0.5818043113517676,0.5212680096324656,0.5961560675048578,0.5825191671105336,0.8231343224790836,0.1782826432000818,N02_HIER_MODEL_SEED0,0.04180955566070149,0.04020221002054247,True,True,True,RNA+ATAC,P22,COMMON_HEAD_ROBUSTNESS
P22,FORMAL_DEVELOPMENT_CYCLE3,NIGHT14A_UNIFIED_TCF,C15_BAL_XREC_600_WEAK_ALIGN,W02_TCF_FINAL,2,6,10,9,9196,9196,47ac590e9225804548e509f74ecaa31567c00cf0139e3fc37e01a64685c5a087,52330f197347f616664622b6615dc90c90f719fb2d1ef1a527af2d5d06399e69,a1b1c35ccda39a9916baed0b6ff91fe3a0343588770179a52e264a63ff00dfc0,4.099428679794073,0.4801090493647668,0.6219875654138556,0.6213307580733146,0.558303139841403,0.6285112581929564,0.6219875654138557,0.8665173505382469,0.1361356955563758,False,,4.099428679794073,DEVELOPMENT,0.4385650219094394,0.5820793667511536,0.5813638821366109,0.5210991011252637,0.5958014299932642,0.5820793667511536,0.8218642566843901,0.1795792478893598,N02_HIER_MODEL_SEED0,0.04154402745532737,0.03990819866270201,True,True,True,RNA+ATAC,P22,COMMON_HEAD_ROBUSTNESS
P22,FORMAL_DEVELOPMENT_CYCLE3,NIGHT14A_UNIFIED_TCF,C15_BAL_XREC_600_WEAK_ALIGN,W02_TCF_FINAL,2,7,10,9,9196,9196,47ac590e9225804548e509f74ecaa31567c00cf0139e3fc37e01a64685c5a087,52330f197347f616664622b6615dc90c90f719fb2d1ef1a527af2d5d06399e69,957f6fe2e1221626c9e726ef49c92812c5456dbd4c56dccda60d9161866a45a1,4.0991459637880325,0.479919711734058,0.6218041385206526,0.6211470195115644,0.5581395156640008,0.6283325008757588,0.6218041385206526,0.8666742630617378,0.1359816382439614,False,,4.0991459637880325,DEVELOPMENT,0.4385650219094394,0.5820793667511536,0.5813638821366109,0.5210991011252637,0.5958014299932642,0.5820793667511536,0.8218642566843901,0.1795792478893598,N02_HIER_MODEL_SEED0,0.041354689824618596,0.03972477176949907,True,True,True,RNA+ATAC,P22,COMMON_HEAD_ROBUSTNESS
P22,FORMAL_DEVELOPMENT_CYCLE3,NIGHT14A_UNIFIED_TCF,C15_BAL_XREC_600_WEAK_ALIGN,W02_TCF_FINAL,2,8,10,9,9196,9196,47ac590e9225804548e509f74ecaa31567c00cf0139e3fc37e01a64685c5a087,52330f197347f616664622b6615dc90c90f719fb2d1ef1a527af2d5d06399e69,00eaea322420ebf310bf877d2d97cffefbc6487e91367b7f9157d75658aa33f6,4.504856364801526,0.480654251561398,0.6233074163495315,0.6226528069185918,0.5587961388144825,0.6297562847468406,0.6233074163495315,0.8673602726121973,0.1352654608009491,False,,4.504856364801526,DEVELOPMENT,0.4389237600015332,0.5823500865444042,0.5816351092321607,0.5213919034697162,0.5961140847719648,0.5823500865444042,0.8215868157185591,0.179850750796579,N02_HIER_MODEL_SEED0,0.0417304915598648,0.04095732980512723,True,True,True,RNA+ATAC,P22,COMMON_HEAD_ROBUSTNESS
P22,FORMAL_DEVELOPMENT_CYCLE3,NIGHT14A_UNIFIED_TCF,C15_BAL_XREC_600_WEAK_ALIGN,W02_TCF_FINAL,2,9,10,9,9196,9196,47ac590e9225804548e509f74ecaa31567c00cf0139e3fc37e01a64685c5a087,52330f197347f616664622b6615dc90c90f719fb2d1ef1a527af2d5d06399e69,5902478d91e2fec96b86603a15e52f61961c554ab6bcd1d11e25dc698e0793c1,4.301650185137987,0.4798805609964025,0.6217789607770676,0.6211217904607143,0.5581077500109713,0.6283002845599938,0.6217789607770676,0.866904434675756,0.135760384878113,False,,4.301650185137987,DEVELOPMENT,0.4390357153213546,0.5823708500723904,0.5816559928462305,0.5214598334759233,0.5962040268763161,0.5823708500723904,0.8214404645428836,0.1799885448265517,N02_HIER_MODEL_SEED0,0.040844845675047925,0.0394081107046772,True,True,True,RNA+ATAC,P22,COMMON_HEAD_ROBUSTNESS
P22,FORMAL_DEVELOPMENT_CYCLE3,NIGHT14A_UNIFIED_TCF,C15_BAL_XREC_600_WEAK_ALIGN,W02_TCF_FINAL,2,10,10,9,9196,9196,47ac590e9225804548e509f74ecaa31567c00cf0139e3fc37e01a64685c5a087,52330f197347f616664622b6615dc90c90f719fb2d1ef1a527af2d5d06399e69,3b83cf626a753d3e9fb9d3555cb1ed0a6aab8bcb6e41b63d07201735e175422d,3.893602803349495,0.480654251561398,0.6233074163495315,0.6226528069185918,0.5587961388144825,0.6297562847468406,0.6233074163495315,0.8673602726121972,0.1352654608009491,False,,3.893602803349495,DEVELOPMENT,0.4388533353945451,0.5823166626876042,0.5816016071750612,0.5213385935769698,0.5960628237405732,0.5823166626876041,0.8217347877550933,0.1797043222942521,N02_HIER_MODEL_SEED0,0.04180091616685294,0.04099075366192728,True,True,True,RNA+ATAC,P22,COMMON_HEAD_ROBUSTNESS
P22,FORMAL_DEVELOPMENT_CYCLE3,NIGHT14A_UNIFIED_TCF,C15_BAL_XREC_600_WEAK_ALIGN,W02_TCF_FINAL,2,11,10,9,9196,9196,47ac590e9225804548e509f74ecaa31567c00cf0139e3fc37e01a64685c5a087,52330f197347f616664622b6615dc90c90f719fb2d1ef1a527af2d5d06399e69,94c5a42ca2fca708027828bd992f644cf1839837b72b86391e5f32aca7943fed,4.297883590683341,0.480654251561398,0.6233074163495315,0.6226528069185918,0.5587961388144825,0.6297562847468406,0.6233074163495315,0.8673602726121972,0.1352654608009491,False,,4.297883590683341,DEVELOPMENT,0.4388533353945451,0.5823166626876043,0.5816016071750613,0.5213385935769698,0.5960628237405733,0.5823166626876042,0.8217347877550935,0.1797043222942521,N02_HIER_MODEL_SEED0,0.04180091616685294,0.04099075366192717,True,True,True,RNA+ATAC,P22,COMMON_HEAD_ROBUSTNESS
P22,FORMAL_DEVELOPMENT_CYCLE3,NIGHT14A_UNIFIED_TCF,C15_BAL_XREC_600_WEAK_ALIGN,W02_TCF_FINAL,2,12,10,9,9196,9196,47ac590e9225804548e509f74ecaa31567c00cf0139e3fc37e01a64685c5a087,52330f197347f616664622b6615dc90c90f719fb2d1ef1a527af2d5d06399e69,5f51bd1db1341e34d83f9139e42516ff897bf649af3f730481235e34f5da07fc,4.11260299384594,0.480654251561398,0.6233074163495315,0.6226528069185918,0.5587961388144825,0.6297562847468406,0.6233074163495315,0.8673602726121973,0.1352654608009491,False,,4.11260299384594,DEVELOPMENT,0.4385650219094394,0.5820793667511536,0.5813638821366109,0.5210991011252637,0.5958014299932641,0.5820793667511535,0.8218642566843901,0.1795792478893599,N02_HIER_MODEL_SEED0,0.042089229651958604,0.04122804959837789,True,True,True,RNA+ATAC,P22,COMMON_HEAD_ROBUSTNESS
P22,FORMAL_DEVELOPMENT_CYCLE3,NIGHT14A_UNIFIED_TCF,C15_BAL_XREC_600_WEAK_ALIGN,W02_TCF_FINAL,2,13,10,9,9196,9196,47ac590e9225804548e509f74ecaa31567c00cf0139e3fc37e01a64685c5a087,52330f197347f616664622b6615dc90c90f719fb2d1ef1a527af2d5d06399e69,3d2f942873000f6759deb3bee6d5acb9945b182d637b781cbc6b7c18fedbb5de,3.793297316879034,0.480654251561398,0.6233074163495315,0.6226528069185918,0.5587961388144825,0.6297562847468406,0.6233074163495315,0.8673602726121972,0.1352654608009491,False,,3.793297316879034,DEVELOPMENT,0.4388533353945451,0.5823166626876043,0.5816016071750613,0.5213385935769698,0.5960628237405733,0.5823166626876042,0.8217347877550935,0.1797043222942521,N02_HIER_MODEL_SEED0,0.04180091616685294,0.04099075366192717,True,True,True,RNA+ATAC,P22,COMMON_HEAD_ROBUSTNESS
P22,FORMAL_DEVELOPMENT_CYCLE3,NIGHT14A_UNIFIED_TCF,C15_BAL_XREC_600_WEAK_ALIGN,W02_TCF_FINAL,2,14,10,9,9196,9196,47ac590e9225804548e509f74ecaa31567c00cf0139e3fc37e01a64685c5a087,52330f197347f616664622b6615dc90c90f719fb2d1ef1a527af2d5d06399e69,c2ef443f85505a531661afdebd57a24132a7ce8e88fa1fc071841cbb9126b5bc,4.2993572652339935,0.4804516098051362,0.6222546837886401,0.621598338258352,0.5585952553630803,0.6287790107062452,0.62225468378864,0.8664780844963725,0.1361776406493378,False,,4.2993572652339935,DEVELOPMENT,0.4392465154846904,0.5825541290903777,0.5818395647341542,0.5216472292835306,0.5963746974333399,0.5825541290903776,0.8213934696379562,0.1800370812129311,N02_HIER_MODEL_SEED0,0.04120509432044578,0.03970055469826239,True,True,True,RNA+ATAC,P22,COMMON_HEAD_ROBUSTNESS
P22,FORMAL_DEVELOPMENT_CYCLE3,NIGHT14A_UNIFIED_TCF,C15_BAL_XREC_600_WEAK_ALIGN,W02_TCF_FINAL,2,15,10,9,9196,9196,47ac590e9225804548e509f74ecaa31567c00cf0139e3fc37e01a64685c5a087,52330f197347f616664622b6615dc90c90f719fb2d1ef1a527af2d5d06399e69,9036c1c6ec087e4f46f356f1895ff9645840b5cc1810cd9bc704668232484d59,3.992416184395552,0.4805619597357363,0.6232336480065851,0.6225789220010095,0.5587140219054298,0.629692580023572,0.6232336480065852,0.8673203033973997,0.1353149665830239,False,,3.992416184395552,DEVELOPMENT,0.4385650219094394,0.5820793667511538,0.5813638821366112,0.5210991011252637,0.5958014299932644,0.5820793667511538,0.82186425668439,0.1795792478893598,N02_HIER_MODEL_SEED0,0.041996937826296876,0.0411542812554313,True,True,True,RNA+ATAC,P22,COMMON_HEAD_ROBUSTNESS
P22,FORMAL_DEVELOPMENT_CYCLE3,NIGHT14A_UNIFIED_TCF,C15_BAL_XREC_600_WEAK_ALIGN,W02_TCF_FINAL,2,16,10,9,9196,9196,47ac590e9225804548e509f74ecaa31567c00cf0139e3fc37e01a64685c5a087,52330f197347f616664622b6615dc90c90f719fb2d1ef1a527af2d5d06399e69,b39cdc0da28bc37e88b42ebb7ed7794642bc518de4b7b147603d6e79519d8141,4.804654920473695,0.4788737939944786,0.623654316483117,0.6229968316451737,0.558151405613834,0.6273501257970966,0.623654316483117,0.868714549495433,0.1338546189600616,False,,4.804654920473695,DEVELOPMENT,0.4385650219094394,0.5820793667511535,0.5813638821366108,0.5210991011252637,0.5958014299932641,0.5820793667511535,0.8218642566843901,0.1795792478893598,N02_HIER_MODEL_SEED0,0.04030877208503919,0.04157494973196352,True,True,True,RNA+ATAC,P22,COMMON_HEAD_ROBUSTNESS
P22,FORMAL_DEVELOPMENT_CYCLE3,NIGHT14A_UNIFIED_TCF,C15_BAL_XREC_600_WEAK_ALIGN,W02_TCF_FINAL,2,17,10,9,9196,9196,47ac590e9225804548e509f74ecaa31567c00cf0139e3fc37e01a64685c5a087,52330f197347f616664622b6615dc90c90f719fb2d1ef1a527af2d5d06399e69,2be3a2d60e251aff270d273a680ff070523d8fbf96c8d0fdc5d0b2889d162caa,4.50396934337914,0.479919711734058,0.6218041385206526,0.6211470195115644,0.5581395156640008,0.6283325008757588,0.6218041385206525,0.8666742630617378,0.1359816382439615,False,,4.50396934337914,DEVELOPMENT,0.4385650219094394,0.5820793667511537,0.581363882136611,0.5210991011252637,0.5958014299932642,0.5820793667511537,0.8218642566843901,0.1795792478893599,N02_HIER_MODEL_SEED0,0.041354689824618596,0.03972477176949896,True,True,True,RNA+ATAC,P22,COMMON_HEAD_ROBUSTNESS
P22,FORMAL_DEVELOPMENT_CYCLE3,NIGHT14A_UNIFIED_TCF,C15_BAL_XREC_600_WEAK_ALIGN,W02_TCF_FINAL,2,18,10,9,9196,9196,47ac590e9225804548e509f74ecaa31567c00cf0139e3fc37e01a64685c5a087,52330f197347f616664622b6615dc90c90f719fb2d1ef1a527af2d5d06399e69,92a58c7551c35e2212974f9256a996c9fd88df69aa7a465db1c88237b390ef66,4.507078245282173,0.4806661895796629,0.6233152954969604,0.6226607022807428,0.558805779910862,0.629766518365285,0.6233152954969604,0.8672559046695475,0.135370714074175,False,,4.507078245282173,DEVELOPMENT,0.4386739727896583,0.5821811157354526,0.5814658062593373,0.5211922028254538,0.5959063131969685,0.5821811157354525,0.8218546257319318,0.1795864649674116,N02_HIER_MODEL_SEED0,0.04199221679000459,0.041134179761507794,True,True,True,RNA+ATAC,P22,COMMON_HEAD_ROBUSTNESS
