candidate_index,candidate_id,profile_id,arm,start_index,start_name,partition_sha256,changed_observations,structure_feasible,ari,nmi,ami,fmi,homogeneity,v_measure,moran_indicator_macro,geary_indicator_macro,neighbor_agreement,observed_k,min_cluster_size,cluster_sizes
86,RNA_CHROMATIN_FAMILY_GEOMETRIC_CENTER__PURE_DYNAMIC_UNARY__ATAC_REGULATORY_KMEANS_S1,RNA_CHROMATIN_FAMILY_GEOMETRIC_CENTER,PURE_DYNAMIC_UNARY,8,ATAC_REGULATORY_KMEANS_S1,cb198fa4d4203481cd24e87aa092c36af4c9a4592c1efebe4df7c93aff06317e,570,True,0.19654912698240876,0.26458962488816956,0.25534470506727475,0.31607402268727647,0.29156361505845485,0.26458962488816956,0.12165695094302971,0.8803333637562296,0.22123254694270583,10,103,"[154, 205, 167, 104, 228, 240, 170, 103, 130, 161]"
87,RNA_CHROMATIN_FAMILY_GEOMETRIC_CENTER__PURE_DYNAMIC_UNARY__LOWPASS_FUSED_KMEANS_S0,RNA_CHROMATIN_FAMILY_GEOMETRIC_CENTER,PURE_DYNAMIC_UNARY,9,LOWPASS_FUSED_KMEANS_S0,8e8c5661669ea667805f033d81d06b5de3b756d10bdcefd680edf15bfd6dd90b,233,True,0.32371979878175094,0.4577397290659172,0.450858356832418,0.43045312889163667,0.5002665287442724,0.45773972906591714,0.264848962448018,0.7446488813214227,0.2912855079441502,10,55,"[277, 189, 55, 212, 134, 228, 122, 116, 175, 154]"
88,RNA_CHROMATIN_FAMILY_GEOMETRIC_CENTER__PURE_DYNAMIC_UNARY__LOWPASS_FUSED_KMEANS_S1,RNA_CHROMATIN_FAMILY_GEOMETRIC_CENTER,PURE_DYNAMIC_UNARY,10,LOWPASS_FUSED_KMEANS_S1,4db1e1acce6f82f1bbfa80d983e0f621b4c97c4a4814ec3135da3880e0a69d89,212,True,0.3274841341622496,0.46814400629370595,0.4614494656423526,0.4335098108165503,0.5153254646569163,0.46814400629370595,0.2320950508605862,0.7732214393753403,0.2799711121810303,10,85,"[85, 184, 183, 179, 229, 228, 119, 123, 131, 201]"
89,RNA_CHROMATIN_FAMILY_GEOMETRIC_CENTER__PURE_DYNAMIC_UNARY__FUSED_GMM_DIAG_S0,RNA_CHROMATIN_FAMILY_GEOMETRIC_CENTER,PURE_DYNAMIC_UNARY,11,FUSED_GMM_DIAG_S0,9922faf3b983e4aaab6def99975e2d9c676898472ee84709e18b6f36d9bf673a,403,True,0.3115676257218498,0.434236206044978,0.42701275458274035,0.4200870477918741,0.4721484318658831,0.4342362060449779,0.2356532381072038,0.7752648841972076,0.27154549831487723,10,50,"[242, 117, 143, 124, 191, 239, 50, 257, 212, 87]"
90,RNA_CHROMATIN_FAMILY_GEOMETRIC_CENTER__PURE_DYNAMIC_UNARY__FUSED_GMM_DIAG_S1,RNA_CHROMATIN_FAMILY_GEOMETRIC_CENTER,PURE_DYNAMIC_UNARY,12,FUSED_GMM_DIAG_S1,03822c459e666cac68e1b7a3d4fca8f2dabdb5d2f8f7eff45cb331542b6fe766,321,True,0.3273013992622325,0.4873291168573004,0.4807949506972634,0.4339149994275902,0.5311583044725876,0.48732911685730035,0.16480888361518148,0.8349200610845076,0.2645642753972075,10,72,"[229, 132, 198, 117, 72, 183, 109, 210, 306, 106]"
91,RNA_CHROMATIN_FAMILY_GEOMETRIC_CENTER__SINGLE_SITE_SAME_ENERGY__FUSED_KMEANS_S0,RNA_CHROMATIN_FAMILY_GEOMETRIC_CENTER,SINGLE_SITE_SAME_ENERGY,0,FUSED_KMEANS_S0,d9929e8e570146565795702cdab2aad7c123a9f41715ea6680b764c43ddb7d69,716,True,0.10997234768886548,0.1939942542269212,0.1835470571685659,0.24749584704740016,0.2082980945540824,0.19399425422692124,0.6860066137708335,0.3219459553109424,0.7181030332209918,10,52,"[274, 52, 119, 106, 169, 279, 54, 294, 199, 116]"
92,RNA_CHROMATIN_FAMILY_GEOMETRIC_CENTER__SINGLE_SITE_SAME_ENERGY__FUSED_KMEANS_S1,RNA_CHROMATIN_FAMILY_GEOMETRIC_CENTER,SINGLE_SITE_SAME_ENERGY,1,FUSED_KMEANS_S1,01d68e4a4cbb6cabbe94a1ac96b9d9d11bacfbb9dadbd19c1b8267a6f1239164,659,True,0.1311501279525022,0.22923325768451847,0.21928334595862944,0.26491020292209694,0.24717247318301522,0.2292332576845185,0.59450545518695,0.4075632927652871,0.6711603273952816,10,54,"[303, 128, 235, 95, 109, 161, 54, 189, 299, 89]"
93,RNA_CHROMATIN_FAMILY_GEOMETRIC_CENTER__SINGLE_SITE_SAME_ENERGY__FUSED_KMEANS_S2,RNA_CHROMATIN_FAMILY_GEOMETRIC_CENTER,SINGLE_SITE_SAME_ENERGY,2,FUSED_KMEANS_S2,59d3f0babc0516deba788d365b3b732a8a0c004261f6bffa452e68208ed81fe0,673,True,0.15483712187643514,0.22116019125953956,0.21087435216777142,0.29338458759728564,0.23423632109446094,0.22116019125953956,0.6007664166523663,0.40101423068337255,0.6798266730861819,10,65,"[65, 264, 252, 94, 86, 428, 194, 97, 95, 87]"
94,RNA_CHROMATIN_FAMILY_GEOMETRIC_CENTER__SINGLE_SITE_SAME_ENERGY__FUSED_KMEANS_S3,RNA_CHROMATIN_FAMILY_GEOMETRIC_CENTER,SINGLE_SITE_SAME_ENERGY,3,FUSED_KMEANS_S3,bce2b7d995e1bc91208481c7ebe86dcb2b67fc3c7474a021b9e2b084b49db3b6,713,True,0.13268345614529456,0.2009632044385036,0.19032321136269784,0.27765277433117264,0.21121859991678502,0.2009632044385036,0.7057614951614744,0.31060134969577635,0.7260471834376505,10,53,"[125, 64, 312, 228, 89, 87, 170, 441, 53, 93]"
95,RNA_CHROMATIN_FAMILY_GEOMETRIC_CENTER__SINGLE_SITE_SAME_ENERGY__FUSED_KMEANS_S4,RNA_CHROMATIN_FAMILY_GEOMETRIC_CENTER,SINGLE_SITE_SAME_ENERGY,4,FUSED_KMEANS_S4,f3463b50cf0c788dfcea163fef54111fe07f30900f341d237ca96b2456e62071,638,True,0.1482146985170817,0.23936239336326634,0.22960781326988286,0.27814742147361127,0.2595247083509475,0.23936239336326634,0.5934314623283565,0.4059572297233964,0.6612903225806451,10,62,"[62, 129, 154, 169, 175, 321, 177, 108, 280, 87]"
96,RNA_CHROMATIN_FAMILY_GEOMETRIC_CENTER__SINGLE_SITE_SAME_ENERGY__RNA_KMEANS_S0,RNA_CHROMATIN_FAMILY_GEOMETRIC_CENTER,SINGLE_SITE_SAME_ENERGY,5,RNA_KMEANS_S0,36cb34a210a55136c1001dcbe2a0d0c8add69948cbe28da6bfcf5976c014d9b1,697,True,0.12062682741505434,0.23181570171361257,0.22165274432322235,0.265183072894915,0.24477481917206045,0.23181570171361257,0.6532806830627403,0.34812938029972096,0.7070293692826192,10,52,"[443, 116, 73, 84, 59, 221, 193, 181, 240, 52]"
97,RNA_CHROMATIN_FAMILY_GEOMETRIC_CENTER__SINGLE_SITE_SAME_ENERGY__RNA_KMEANS_S1,RNA_CHROMATIN_FAMILY_GEOMETRIC_CENTER,SINGLE_SITE_SAME_ENERGY,6,RNA_KMEANS_S1,5e485ef7b665cb92692638949e5414442a1dff9ee38e3ba30b593a6ce4131073,688,True,0.10844432831561375,0.21318458915825322,0.20293306560689045,0.25049476779074675,0.22811377931161345,0.21318458915825322,0.6970183799861406,0.3149359942866191,0.7238805970149254,10,55,"[178, 55, 253, 87, 103, 151, 147, 144, 427, 117]"
98,RNA_CHROMATIN_FAMILY_GEOMETRIC_CENTER__SINGLE_SITE_SAME_ENERGY__ATAC_REGULATORY_KMEANS_S0,RNA_CHROMATIN_FAMILY_GEOMETRIC_CENTER,SINGLE_SITE_SAME_ENERGY,7,ATAC_REGULATORY_KMEANS_S0,13499f0eb89337eba7667ff76c851f630328dee2494336a5eddb5ab17020b5bb,871,True,0.06422096677721748,0.12310041913568898,0.11206058299058325,0.1976608635916529,0.1354783552761308,0.12310041913568898,0.6217313724623224,0.3764361223437419,0.6689937409725566,10,81,"[81, 125, 107, 207, 178, 216, 220, 144, 195, 189]"
99,RNA_CHROMATIN_FAMILY_GEOMETRIC_CENTER__SINGLE_SITE_SAME_ENERGY__ATAC_REGULATORY_KMEANS_S1,RNA_CHROMATIN_FAMILY_GEOMETRIC_CENTER,SINGLE_SITE_SAME_ENERGY,8,ATAC_REGULATORY_KMEANS_S1,94a173d3b115640f4fe2ed3d39f8d7ec9818908b0198e095b84bae9898dcb6df,836,True,0.07917444299329038,0.1274065185488426,0.11635975499457238,0.21325370458756346,0.13963492192005159,0.1274065185488426,0.5933594579001051,0.40737890105664815,0.642513240250361,10,100,"[160, 217, 148, 109, 274, 241, 182, 102, 100, 129]"
100,RNA_CHROMATIN_FAMILY_GEOMETRIC_CENTER__SINGLE_SITE_SAME_ENERGY__LOWPASS_FUSED_KMEANS_S0,RNA_CHROMATIN_FAMILY_GEOMETRIC_CENTER,SINGLE_SITE_SAME_ENERGY,9,LOWPASS_FUSED_KMEANS_S0,64897d95258bfcff6a78e21a9af165abb4a42169cacafe79b20bc16fbfe57da8,649,True,0.12176540638310208,0.21805159631354645,0.2079289129559429,0.25834350538401324,0.2345794980465574,0.21805159631354645,0.6995162381065214,0.30714492204728827,0.724602792489167,10,56,"[373, 194, 56, 185, 104, 250, 83, 119, 189, 109]"
101,RNA_CHROMATIN_FAMILY_GEOMETRIC_CENTER__SINGLE_SITE_SAME_ENERGY__LOWPASS_FUSED_KMEANS_S1,RNA_CHROMATIN_FAMILY_GEOMETRIC_CENTER,SINGLE_SITE_SAME_ENERGY,10,LOWPASS_FUSED_KMEANS_S1,5243b9627818013fcb51ab2b4c0034c408722319af45b4e2af02dafa183a3058,649,True,0.1259956252942586,0.21559878932390655,0.20560009882352712,0.25633637704324586,0.23499042387515112,0.21559878932390655,0.6548762530211646,0.3519745988827129,0.6928261916225325,10,81,"[87, 220, 219, 138, 259, 240, 95, 115, 81, 208]"
102,RNA_CHROMATIN_FAMILY_GEOMETRIC_CENTER__SINGLE_SITE_SAME_ENERGY__FUSED_GMM_DIAG_S0,RNA_CHROMATIN_FAMILY_GEOMETRIC_CENTER,SINGLE_SITE_SAME_ENERGY,11,FUSED_GMM_DIAG_S0,f74de1bca13050f7668bb8a7046142d76e2690fd9f49236ffb687a9f5b03ec84,706,True,0.04893835352733638,0.16684222852958974,0.15504680917181365,0.24233949593212464,0.16564129345537829,0.16684222852958974,0.7030132177866617,0.30274339513374926,0.7676937891189215,10,34,"[216, 34, 77, 67, 115, 133, 43, 692, 223, 62]"
103,RNA_CHROMATIN_FAMILY_GEOMETRIC_CENTER__SINGLE_SITE_SAME_ENERGY__FUSED_GMM_DIAG_S1,RNA_CHROMATIN_FAMILY_GEOMETRIC_CENTER,SINGLE_SITE_SAME_ENERGY,12,FUSED_GMM_DIAG_S1,975067b005f9ea67e32b3efaf72fd088a010b86eaec40936c0d82b548e46cd17,681,True,0.06112663188150208,0.18806501081545776,0.17659741091691894,0.25153217044213505,0.1872283958599267,0.18806501081545773,0.608091326635739,0.381488621953235,0.7337506018295619,10,35,"[145, 92, 211, 69, 53, 103, 35, 208, 693, 53]"
104,MISAR_FROZEN__FULL_FROZEN_ENERGY__FUSED_KMEANS_S0,MISAR_FROZEN,FULL_FROZEN_ENERGY,0,FUSED_KMEANS_S0,33e6a11aa4d3d767b3ead3f7aa37ff9ef58da5bd2b81b1167b2ec85e7b58a9c9,932,True,0.05373552240054534,0.13441342942117776,0.12286722277699812,0.22272093513674945,0.13680942724124662,0.1344134294211778,0.8065645310502056,0.20759916658720062,0.9008184882041406,10,5,"[397, 5, 56, 73, 168, 464, 52, 196, 134, 117]"
105,MISAR_FROZEN__FULL_FROZEN_ENERGY__FUSED_KMEANS_S1,MISAR_FROZEN,FULL_FROZEN_ENERGY,1,FUSED_KMEANS_S1,c3d95570ca024d6a96380b9856fe5ae51561cf0a20e95c73e65ff6bb45e53371,783,True,0.07854194551520911,0.18943284091501952,0.17856336960322194,0.23950516964606153,0.1966485529156752,0.18943284091501952,0.677737616972294,0.31677153633653427,0.7987481945113144,10,23,"[528, 89, 247, 76, 124, 146, 23, 138, 213, 78]"
106,MISAR_FROZEN__FULL_FROZEN_ENERGY__FUSED_KMEANS_S2,MISAR_FROZEN,FULL_FROZEN_ENERGY,2,FUSED_KMEANS_S2,f0a3c4f8e55a213c2b8f7d0353e531ae51882d971d409d971593c50088db098c,909,True,0.08799764839500492,0.15262437034618587,0.14095618017194977,0.268126737252086,0.14838418825329025,0.15262437034618587,0.6732583613755809,0.32212090098168833,0.8748194511314396,10,6,"[12, 432, 238, 100, 75, 547, 153, 78, 21, 6]"
107,MISAR_FROZEN__FULL_FROZEN_ENERGY__FUSED_KMEANS_S3,MISAR_FROZEN,FULL_FROZEN_ENERGY,3,FUSED_KMEANS_S3,f58c15f03da4be966fc3a76643ea2b80aa70dd376188fe4beaeee75f64f069fc,1019,True,0.030131258101427524,0.14484142535416691,0.131846429763986,0.26643696694031255,0.13324694558024505,0.14484142535416694,0.8231405929996793,0.18528570599461464,0.9164660568127106,10,14,"[197, 14, 877, 246, 75, 31, 64, 53, 53, 52]"
108,MISAR_FROZEN__FULL_FROZEN_ENERGY__FUSED_KMEANS_S4,MISAR_FROZEN,FULL_FROZEN_ENERGY,4,FUSED_KMEANS_S4,cd3389f7a40445a11d632d2340e9e827ac71af502c7f609698337e9c6cfefde2,763,True,0.09589153327702173,0.20677063116225192,0.19617118267310807,0.24933540078904348,0.21560904521117633,0.20677063116225194,0.6712331828466075,0.31949373616971777,0.7905633124699085,10,26,"[26, 92, 107, 207, 162, 451, 146, 72, 332, 67]"
109,MISAR_FROZEN__FULL_FROZEN_ENERGY__RNA_KMEANS_S0,MISAR_FROZEN,FULL_FROZEN_ENERGY,5,RNA_KMEANS_S0,c1ba4d0aac0e8b73396f8eb5128eaf20ad85f263d471356d0da11a816797a409,1003,True,0.03699614429874174,0.16978639764844583,0.15641226472759212,0.3145719598785061,0.1442140067630854,0.16978639764844583,0.7504475316841834,0.25089021035752773,0.9270582571015888,10,9,"[1078, 110, 13, 80, 9, 139, 28, 27, 134, 44]"
110,MISAR_FROZEN__FULL_FROZEN_ENERGY__RNA_KMEANS_S1,MISAR_FROZEN,FULL_FROZEN_ENERGY,6,RNA_KMEANS_S1,3779d7873e1e54990f54a2faf18acd7bccacf7fec3d26642638c8d979dff21e9,945,True,0.03137511338149376,0.16119861975683358,0.14828441056787164,0.27750793524642337,0.14877144486581645,0.16119861975683358,0.8505296466741175,0.16554842562935262,0.9145402022147328,10,42,"[112, 55, 135, 81, 42, 44, 127, 59, 946, 61]"
111,MISAR_FROZEN__FULL_FROZEN_ENERGY__ATAC_REGULATORY_KMEANS_S0,MISAR_FROZEN,FULL_FROZEN_ENERGY,7,ATAC_REGULATORY_KMEANS_S0,d86f1b87593dedabd7ee90befcf75275e12ef8832006538b9a7bca3cbee10b69,1134,True,0.057033882311146346,0.11996270393064686,0.10841305971158105,0.20989771681751945,0.12651705043429093,0.11996270393064686,0.8536056985554377,0.137046001604139,0.8952816562349543,10,20,"[20, 71, 61, 241, 186, 227, 190, 119, 419, 128]"
112,MISAR_FROZEN__FULL_FROZEN_ENERGY__ATAC_REGULATORY_KMEANS_S1,MISAR_FROZEN,FULL_FROZEN_ENERGY,8,ATAC_REGULATORY_KMEANS_S1,b104ba9aad655c7ad8ef1f7938db81a98a899e341fd18ab63f66c050db97858f,1144,True,0.047493259346432684,0.10757232340536395,0.09548044242467259,0.21304318392191698,0.11047975851915526,0.10757232340536393,0.8152454025716045,0.19598370472673052,0.8830043331728454,10,25,"[358, 406, 114, 36, 321, 25, 122, 48, 87, 145]"
113,MISAR_FROZEN__FULL_FROZEN_ENERGY__LOWPASS_FUSED_KMEANS_S0,MISAR_FROZEN,FULL_FROZEN_ENERGY,9,LOWPASS_FUSED_KMEANS_S0,92c7c9fd1e40f35b03c03d0ef4513a017e2be11f5b5c2bb90725b535f4333672,915,True,0.05930144474825593,0.14492084397707292,0.13308500021804529,0.23619042372364873,0.1462541623293709,0.1449208439770729,0.9091748099762027,0.09933844591678585,0.9215214251324025,10,22,"[567, 192, 53, 71, 53, 349, 22, 111, 147, 97]"
114,MISAR_FROZEN__FULL_FROZEN_ENERGY__LOWPASS_FUSED_KMEANS_S1,MISAR_FROZEN,FULL_FROZEN_ENERGY,10,LOWPASS_FUSED_KMEANS_S1,b4c80c4c336b9c51d9e5e7cf973af88f803ccbdaed75a93ae82926ab0b9617ad,866,True,0.06281978270476626,0.14778037024779173,0.13660825888999856,0.2170773468247677,0.15549437031986976,0.14778037024779173,0.7870766551912155,0.22530459873898606,0.8700048146364949,10,15,"[80, 179, 224, 96, 454, 223, 91, 128, 15, 172]"
115,MISAR_FROZEN__FULL_FROZEN_ENERGY__FUSED_GMM_DIAG_S0,MISAR_FROZEN,FULL_FROZEN_ENERGY,11,FUSED_GMM_DIAG_S0,3a0b75117d1bb6f645c0920f3be5c65a306401f37fe8b28695c18f27fa61122d,1014,False,0.06437323761999376,0.12426902441318802,0.1128374800087508,0.23941279975640153,0.12417913432875154,0.12426902441318802,0.8155195667789199,0.18344462575454387,0.9150216658642273,10,1,"[463, 1, 83, 61, 173, 179, 44, 124, 470, 64]"
116,MISAR_FROZEN__FULL_FROZEN_ENERGY__FUSED_GMM_DIAG_S1,MISAR_FROZEN,FULL_FROZEN_ENERGY,12,FUSED_GMM_DIAG_S1,99dcf2ae207ef71ba4a0f91959f0723b3c23d45e5130449642f74907a6a9df86,834,True,0.023876890215939816,0.14382046969170365,0.13031423358775443,0.2857434529881789,0.12705018724903056,0.14382046969170365,0.704501453108555,0.2877414108947112,0.8873375060182956,10,15,"[114, 38, 182, 46, 45, 60, 15, 144, 998, 20]"
117,P22_FROZEN__FULL_FROZEN_ENERGY__FUSED_KMEANS_S0,P22_FROZEN,FULL_FROZEN_ENERGY,0,FUSED_KMEANS_S0,d048d965a33a4ad28a0f04d8f4c879a9b50afa0576545dd015ba8b63c3836345,694,True,0.10574493677566785,0.3462294687565788,0.336913575150225,0.2960632417289159,0.3433608976651024,0.34622946875657884,0.2857659008828934,0.7084649724876289,0.5984593163216178,10,66,"[106, 67, 68, 76, 93, 149, 757, 179, 101, 66]"
118,P22_FROZEN__FULL_FROZEN_ENERGY__FUSED_KMEANS_S1,P22_FROZEN,FULL_FROZEN_ENERGY,1,FUSED_KMEANS_S1,ced75c8ec3b64c585035b3b6f2659fbcd8205902dae0d97047341806171199da,1223,False,0.0382285684028883,0.09338709756029535,0.08199696189724344,0.24461875955756845,0.08592256284624836,0.09338709756029535,0.6542391361320813,0.3693914743390884,0.9631680308136735,10,1,"[4, 182, 593, 202, 9, 2, 96, 1, 70, 503]"
119,P22_FROZEN__FULL_FROZEN_ENERGY__FUSED_KMEANS_S2,P22_FROZEN,FULL_FROZEN_ENERGY,2,FUSED_KMEANS_S2,50b1132bcd08e7acd13ec540527cc1a5c64ed8bce519c83d5d995ac30dadda0d,1389,False,0.013946685433279093,0.09862031468633292,0.08327838323568493,0.36417571035573043,0.06796344899265398,0.09862031468633291,0.48346103460987966,0.5054499949844797,0.9571497351949928,10,1,"[1351, 36, 16, 19, 207, 7, 7, 14, 1, 4]"
120,P22_FROZEN__FULL_FROZEN_ENERGY__FUSED_KMEANS_S3,P22_FROZEN,FULL_FROZEN_ENERGY,3,FUSED_KMEANS_S3,0d35342a19b24f4bb7130e7f605e25e6849f8c88e4c6e8e011dee3f469559677,349,True,0.25663133665509996,0.4159583440030924,0.4083341180964421,0.377000877880383,0.444814395456794,0.41595834400309245,0.25308875869278263,0.7473798163205346,0.4292248435243139,10,76,"[99, 76, 205, 158, 107, 100, 126, 287, 410, 94]"
121,P22_FROZEN__FULL_FROZEN_ENERGY__FUSED_KMEANS_S4,P22_FROZEN,FULL_FROZEN_ENERGY,4,FUSED_KMEANS_S4,9a2ee205fd0a6d10915a9e2a5beed2b15d4d9f35951a8cc76dcf4ca6c5e627d6,1185,False,0.03643108822692743,0.10746599304529873,0.09549153447805697,0.26728663435910655,0.09628182577572786,0.10746599304529873,0.758260957486711,0.27883764001519873,0.970871449205585,10,1,"[60, 250, 3, 5, 258, 24, 1, 161, 833, 67]"
122,P22_FROZEN__FULL_FROZEN_ENERGY__RNA_KMEANS_S0,P22_FROZEN,FULL_FROZEN_ENERGY,5,RNA_KMEANS_S0,03e1254b7ce37ffb233c81e62f8ac23f2b8e179993bc081b22f9d47ac39c9fa8,1221,False,0.032158074465315864,0.11973725285116053,0.10780610350642425,0.30754443196857795,0.09657199899052218,0.11973725285116055,0.624485824599902,0.39989197598879683,0.9684641309581127,10,1,"[1, 4, 1, 170, 5, 82, 1026, 7, 325, 41]"
123,P22_FROZEN__FULL_FROZEN_ENERGY__RNA_KMEANS_S1,P22_FROZEN,FULL_FROZEN_ENERGY,6,RNA_KMEANS_S1,fd78a0d1c1c89c4bb4e73fe2007143269dccd257d828ae2a5fc6a62f9d374f4f,1396,True,0.011393590824856685,0.1371588592776908,0.12090861599394093,0.38334726755127213,0.090964397516303,0.13715885927769078,0.5647426523477892,0.4644907829202146,0.9597977852672124,10,3,"[71, 66, 21, 1446, 9, 5, 17, 11, 13, 3]"
124,P22_FROZEN__FULL_FROZEN_ENERGY__ATAC_REGULATORY_KMEANS_S0,P22_FROZEN,FULL_FROZEN_ENERGY,7,ATAC_REGULATORY_KMEANS_S0,b8e97d4d14c5e6048c48a8e6588072f869bcc2112ae23de7e2779016f80c539a,0,True,0.06629165240949143,0.12242528327347704,0.11147662007721795,0.19670621397209284,0.13569754754026359,0.12242528327347706,0.03522491736082954,0.9632693724971577,0.1362542128069331,10,120,"[120, 149, 142, 176, 198, 194, 170, 148, 205, 160]"
125,P22_FROZEN__FULL_FROZEN_ENERGY__ATAC_REGULATORY_KMEANS_S1,P22_FROZEN,FULL_FROZEN_ENERGY,8,ATAC_REGULATORY_KMEANS_S1,180069f0beb60a9cb51ccca94c3a02f52d646e43c73b8c54e5f23e322626d8c7,0,True,0.07906724473081134,0.13274201007046635,0.12188838796475697,0.20928993208015326,0.14678420003288886,0.13274201007046635,0.0296519280979885,0.9699854343235457,0.13216177178623015,10,113,"[146, 210, 173, 113, 209, 218, 176, 144, 126, 147]"
126,P22_FROZEN__FULL_FROZEN_ENERGY__LOWPASS_FUSED_KMEANS_S0,P22_FROZEN,FULL_FROZEN_ENERGY,9,LOWPASS_FUSED_KMEANS_S0,653afd8d9e197affc5476b3a69dcae6a9560717dea94192f900578c3e9bed464,74,True,0.33135567521206843,0.5013667433336352,0.49507460325787667,0.43704634587908153,0.5508403202454676,0.5013667433336352,0.2538071506735847,0.747456473511546,0.3252286952335099,10,94,"[282, 192, 138, 181, 150, 218, 104, 94, 167, 136]"
127,P22_FROZEN__FULL_FROZEN_ENERGY__LOWPASS_FUSED_KMEANS_S1,P22_FROZEN,FULL_FROZEN_ENERGY,10,LOWPASS_FUSED_KMEANS_S1,7e8b35ef2253371ac51d0c4aba9235bfc0e8e8cfb307f2311f7e20276fede0ce,1329,True,0.018930995254545873,0.144702285095485,0.12931936263808283,0.3856377127762001,0.09683400010997158,0.144702285095485,0.48272586201971357,0.5505326548778035,0.9530572941742899,10,2,"[77, 4, 79, 6, 33, 8, 2, 1428, 9, 16]"
128,P22_FROZEN__FULL_FROZEN_ENERGY__FUSED_GMM_DIAG_S0,P22_FROZEN,FULL_FROZEN_ENERGY,11,FUSED_GMM_DIAG_S0,a06de20190a86085e96dc02e64442d2fe4b0c4458338e1be072604004f6282e1,1047,True,0.02862579998134244,0.2312442394378447,0.21835753789786044,0.31207704109790446,0.19515911514884962,0.2312442394378447,0.33789761243607386,0.6476959956122015,0.7811747713047665,10,25,"[53, 25, 34, 37, 43, 62, 1091, 228, 58, 31]"
129,P22_FROZEN__FULL_FROZEN_ENERGY__FUSED_GMM_DIAG_S1,P22_FROZEN,FULL_FROZEN_ENERGY,12,FUSED_GMM_DIAG_S1,a5ffaa67415d08614200fa647772055a49e325236f19dc5cc9f652484499f598,1071,True,0.024276270641745486,0.2229071789398216,0.2098316862336571,0.31451205971785173,0.1856123174153304,0.22290717893982157,0.3770932187467648,0.6234714790650813,0.803562831006259,10,17,"[61, 28, 93, 36, 1119, 42, 24, 45, 197, 17]"
