lane,start_index,start_id,certificate_config_id,full_candidate_id,full_partition_sha256,absolute_ari,absolute_nmi,baseline_ari,baseline_nmi,delta_ari_vs_noop,delta_nmi_vs_noop,dual_gain_vs_noop,dominating_key_controls,byte_exact_key_controls,independent_dual_gain,strictly_beaten_key_controls,strict_independent_dual_gain,trusted_fraction,changed_from_initial,min_cluster_size_full
PLACENTA_K10,1,FUSED_KMEANS_S1,Q50_S3_KEEP1_E1E6,FUSED_KMEANS_S1__Q50_S3_KEEP1_E1E6__CCSR_FULL,fb8989b27dcb96886c81a2a4e4eba30e34f40782a56f1c38e72d8925a258a4d1,0.0960519248613236,0.1988457740190577,0.3380489586061912,0.5351160094694808,-0.2419970337448676,-0.3362702354504231,False,CCSR_RANDOM_MASK_COUNT_MATCHED,,False,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_CERTIFICATE_DISABLED,False,0.2954271961492178,807,59
PLACENTA_K10,1,FUSED_KMEANS_S1,Q65_S2_KEEP0_E1E6,FUSED_KMEANS_S1__Q65_S2_KEEP0_E1E6__CCSR_FULL,66455336e39762ce3f53598ef64a686b7a3df80748e7a30d4b4e8e5430d87b81,0.1198578209837582,0.2156326708836737,0.3380489586061912,0.5351160094694808,-0.21819113762243303,-0.31948333858580713,False,CCSR_CERTIFICATE_DISABLED,,False,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_RANDOM_MASK_COUNT_MATCHED,False,0.35018050541516244,803,106
PLACENTA_K10,1,FUSED_KMEANS_S1,Q65_S2_KEEP1_E1E6,FUSED_KMEANS_S1__Q65_S2_KEEP1_E1E6__CCSR_FULL,76dc79f51a97a2c5def0ab9e54898e7fa16c1c614ffe74113a905dcec488b37c,0.1318680384359765,0.2314889183544298,0.3380489586061912,0.5351160094694808,-0.20618092017021472,-0.303627091115051,False,CCSR_RANDOM_MASK_COUNT_MATCHED,,False,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_CERTIFICATE_DISABLED,False,0.35018050541516244,740,105
PLACENTA_K10,1,FUSED_KMEANS_S1,Q65_S3_KEEP0_E1E6,FUSED_KMEANS_S1__Q65_S3_KEEP0_E1E6__CCSR_FULL,8432fadace27f8f4c7f0e9f77d5f55961612e2c24648e1830b35994206fd1da6,0.070375102502891,0.1611180450175825,0.3380489586061912,0.5351160094694808,-0.2676738561033002,-0.37399796445189826,False,CCSR_CERTIFICATE_DISABLED,,False,NIGHT15F_ORIGINAL_SELF_RETURN,False,0.22382671480144403,925,59
PLACENTA_K10,1,FUSED_KMEANS_S1,Q65_S3_KEEP1_E1E6,FUSED_KMEANS_S1__Q65_S3_KEEP1_E1E6__CCSR_FULL,86442b15a55d3caa60e49340d2707bbb541eedea5605001bed23f6bc40dea755,0.080234391239376,0.1664507090538768,0.3380489586061912,0.5351160094694808,-0.25781456736681524,-0.36866530041560397,False,CCSR_RANDOM_MASK_COUNT_MATCHED,,False,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_CERTIFICATE_DISABLED,False,0.22382671480144403,868,70
PLACENTA_K10,1,FUSED_KMEANS_S1,Q80_S2_KEEP0_E1E6,FUSED_KMEANS_S1__Q80_S2_KEEP0_E1E6__CCSR_FULL,567ecf7354067a00e5ef157dfb20507d7c3ac048f0c9324baf5680bd7f726781,0.0728188416190126,0.1639212418513176,0.3380489586061912,0.5351160094694808,-0.26523011698717863,-0.37119476761816317,False,CCSR_CERTIFICATE_DISABLED,,False,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_RANDOM_MASK_COUNT_MATCHED,False,0.2003610108303249,948,66
PLACENTA_K10,1,FUSED_KMEANS_S1,Q80_S2_KEEP1_E1E6,FUSED_KMEANS_S1__Q80_S2_KEEP1_E1E6__CCSR_FULL,a39ba009b2a1ac9506dc1ce39e5de7bfcbfb16a2e5911dacdd11a9678bcfcb23,0.0832447712434461,0.1786532676370809,0.3380489586061912,0.5351160094694808,-0.2548041873627451,-0.3564627418323999,False,,,False,NIGHT15F_ORIGINAL_SELF_RETURN,False,0.2003610108303249,871,73
PLACENTA_K10,1,FUSED_KMEANS_S1,Q80_S3_KEEP0_E1E6,FUSED_KMEANS_S1__Q80_S3_KEEP0_E1E6__CCSR_FULL,40b548c2f8d59d170b203242358ecef1122adaea7b4d6fef4b26d86ceb0e8c7b,0.0555734987557232,0.1503109194649227,0.3380489586061912,0.5351160094694808,-0.282475459850468,-0.3848050900045581,False,CCSR_CERTIFICATE_DISABLED,,False,NIGHT15F_ORIGINAL_SELF_RETURN,False,0.14259927797833935,993,39
PLACENTA_K10,1,FUSED_KMEANS_S1,Q80_S3_KEEP1_E1E6,FUSED_KMEANS_S1__Q80_S3_KEEP1_E1E6__CCSR_FULL,26e130be1d518156942440f8d47388a2dd60f112bc266929f899f3fbbe0fe93d,0.060247782345796,0.1533144128884973,0.3380489586061912,0.5351160094694808,-0.27780117626039524,-0.3818015965809835,False,,,False,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_CERTIFICATE_DISABLED,False,0.14259927797833935,950,39
PLACENTA_K10,2,FUSED_KMEANS_S2,Q50_S2_KEEP0_E1E6,FUSED_KMEANS_S2__Q50_S2_KEEP0_E1E6__CCSR_FULL,492b3a41e8c38b6fd0a4ce8ec55995271b528799c9b0e226578789d8a85cdc7f,0.2065710354031412,0.2897893106349642,0.417145824870958,0.527824740818264,-0.21057478946781683,-0.2380354301832998,False,,,False,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_CERTIFICATE_DISABLED|CCSR_RANDOM_MASK_COUNT_MATCHED,False,0.49338146811071,622,77
PLACENTA_K10,2,FUSED_KMEANS_S2,Q50_S2_KEEP1_E1E6,FUSED_KMEANS_S2__Q50_S2_KEEP1_E1E6__CCSR_FULL,78c107f299f3e6a2f46c05ae05a6f951cb06f28e66b053e29aa06d0778def67a,0.2292006421517519,0.3072495097801109,0.417145824870958,0.527824740818264,-0.18794518271920613,-0.22057523103815313,False,,,False,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_CERTIFICATE_DISABLED|CCSR_RANDOM_MASK_COUNT_MATCHED,False,0.49338146811071,574,75
PLACENTA_K10,2,FUSED_KMEANS_S2,Q50_S3_KEEP0_E1E6,FUSED_KMEANS_S2__Q50_S3_KEEP0_E1E6__CCSR_FULL,a4d012a2b94a846b248b945e2c5b4c301590ad4299df4e72f2cbebf401b60485,0.123543916668799,0.1917550314657126,0.417145824870958,0.527824740818264,-0.29360190820215903,-0.3360697093525514,False,,,False,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_CERTIFICATE_DISABLED|CCSR_RANDOM_MASK_COUNT_MATCHED,False,0.30024067388688325,822,72
PLACENTA_K10,2,FUSED_KMEANS_S2,Q50_S3_KEEP1_E1E6,FUSED_KMEANS_S2__Q50_S3_KEEP1_E1E6__CCSR_FULL,662ce37e829d5f8cd3e2bb631b49ff2f3bf6d828d569fb7c24cc5e5fb7ed0c58,0.1421715209057054,0.2070590016886107,0.417145824870958,0.527824740818264,-0.27497430396525263,-0.32076573912965334,False,,,False,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_CERTIFICATE_DISABLED|CCSR_RANDOM_MASK_COUNT_MATCHED,False,0.30024067388688325,771,74
PLACENTA_K10,2,FUSED_KMEANS_S2,Q65_S2_KEEP0_E1E6,FUSED_KMEANS_S2__Q65_S2_KEEP0_E1E6__CCSR_FULL,e5947de80926c7f0cea3e434e96b3fc5c744e9febaf8a300cf25c4838966f701,0.1321237709173866,0.2181738713511319,0.417145824870958,0.527824740818264,-0.2850220539535714,-0.30965086946713216,False,,,False,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_CERTIFICATE_DISABLED|CCSR_RANDOM_MASK_COUNT_MATCHED,False,0.3471720818291215,786,77
PLACENTA_K10,2,FUSED_KMEANS_S2,Q65_S2_KEEP1_E1E6,FUSED_KMEANS_S2__Q65_S2_KEEP1_E1E6__CCSR_FULL,b002ed2f55abed0f5d0bd662e58c43fdf04642bdda2dfc597ff1e2f4cc585ce5,0.1534642027790163,0.2332517712330361,0.417145824870958,0.527824740818264,-0.26368162209194174,-0.29457296958522794,False,,,False,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_CERTIFICATE_DISABLED|CCSR_RANDOM_MASK_COUNT_MATCHED,False,0.3471720818291215,721,75
PLACENTA_K10,2,FUSED_KMEANS_S2,Q65_S3_KEEP0_E1E6,FUSED_KMEANS_S2__Q65_S3_KEEP0_E1E6__CCSR_FULL,daa30b4ab963621ca771f311da73b9c9cc632a5b90e1b8a6306fda4b2d7e4e69,0.0894059924312963,0.1630590923684091,0.417145824870958,0.527824740818264,-0.32773983243966176,-0.36476564844985493,False,,,False,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_CERTIFICATE_DISABLED|CCSR_RANDOM_MASK_COUNT_MATCHED,False,0.22382671480144403,908,72
PLACENTA_K10,2,FUSED_KMEANS_S2,Q65_S3_KEEP1_E1E6,FUSED_KMEANS_S2__Q65_S3_KEEP1_E1E6__CCSR_FULL,9a138dcb512eb7c3f01cf306a84ec61a35a580cea5834edbed653062bbc4e249,0.1037201221031382,0.1747859659856589,0.417145824870958,0.527824740818264,-0.31342570276781984,-0.35303877483260515,False,,,False,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_CERTIFICATE_DISABLED|CCSR_RANDOM_MASK_COUNT_MATCHED,False,0.22382671480144403,860,74
PLACENTA_K10,2,FUSED_KMEANS_S2,Q80_S2_KEEP0_E1E6,FUSED_KMEANS_S2__Q80_S2_KEEP0_E1E6__CCSR_FULL,35e7df17912306766c924ef3c6cc5fbd3b84ef40d2b24e7285589157694082b2,0.0736723369173681,0.1641493544288937,0.417145824870958,0.527824740818264,-0.3434734879535899,-0.36367538638937036,False,,,False,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_CERTIFICATE_DISABLED,False,0.19975932611311673,951,75
PLACENTA_K10,2,FUSED_KMEANS_S2,Q80_S2_KEEP1_E1E6,FUSED_KMEANS_S2__Q80_S2_KEEP1_E1E6__CCSR_FULL,e43bbbc3722b2bdec659643d4d66a76e25949dc4d81f94de2fdf40dc356bd31e,0.1003300007788159,0.1862716003067974,0.417145824870958,0.527824740818264,-0.31681582409214215,-0.3415531405114666,False,,,False,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_CERTIFICATE_DISABLED|CCSR_RANDOM_MASK_COUNT_MATCHED,False,0.19975932611311673,872,53
PLACENTA_K10,2,FUSED_KMEANS_S2,Q80_S3_KEEP0_E1E6,FUSED_KMEANS_S2__Q80_S3_KEEP0_E1E6__CCSR_FULL,6129b70ee70b5cf364e2c428a4a05b2c45a74ec1ae9c6296268a534fe04cdae9,0.059043900149726,0.1486453756907981,0.417145824870958,0.527824740818264,-0.35810192472123203,-0.3791793651274659,False,,,False,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_CERTIFICATE_DISABLED,False,0.13959085439229843,1013,46
PLACENTA_K10,2,FUSED_KMEANS_S2,Q80_S3_KEEP1_E1E6,FUSED_KMEANS_S2__Q80_S3_KEEP1_E1E6__CCSR_FULL,4a3cc59b25dab49c068b3245f3c7526e6c567c35b6f85c83f93200942a96da24,0.071747974560691,0.1563681083190387,0.417145824870958,0.527824740818264,-0.34539785031026704,-0.37145663249922534,False,,,False,NIGHT15F_ORIGINAL_SELF_RETURN|CCSR_CERTIFICATE_DISABLED,False,0.13959085439229843,952,38
