dataset,variant,deterministic_embedding_sha256,training_seed,endpoint_seed,k,total_observations,evaluated_observations,ordered_id_sha256,partition_sha256,inertia,centroid_margin,change_rate_vs_endpoint_seed0,wall_seconds,absolute_ari,absolute_nmi,ami,fmi,homogeneity,v_measure,morans_i,gearys_c,identity_ari,identity_nmi,delta_ari,delta_nmi,win_both
tonsil_s3,B10_MIXTURE,a74e74bf14fade1d450b81ea4fe221e5ae106a01d88af82a7a9f09a19ec53bba,NOT_APPLICABLE,11,4,4521,4460,8c1a0339e72f5fa6067f7fe9135ea490b5574a198212ced689c50910935e535b,371d4e45959662dae6c17f66270329003096d23420dca7ca515656ae437639a2,249193.375,0.10074508912105123,0.013050210130502116,2.7867875453084707,0.19641207861089405,0.25207167916154716,0.25142990114944874,0.4793830915079299,0.27797512972787036,0.25207167916154716,0.72866965283695,0.27140703377368747,0.19641207861089405,0.25207167916154716,0.0,0.0,False
tonsil_s3,B10_MIXTURE,a74e74bf14fade1d450b81ea4fe221e5ae106a01d88af82a7a9f09a19ec53bba,NOT_APPLICABLE,12,4,4521,4460,8c1a0339e72f5fa6067f7fe9135ea490b5574a198212ced689c50910935e535b,3f28278d702d46bddb7392f493a9ab34586e827bd8050f8fe9d0edcd2051be58,249188.84375,0.1013704130153794,0.015483300154833013,2.8961741477251053,0.19359958485850448,0.2459177358174391,0.24527000307527258,0.4779462635945517,0.27091336771995167,0.2459177358174391,0.7418146660913014,0.2578962545979282,0.19359958485850448,0.2459177358174391,0.0,0.0,False
tonsil_s3,B10_MIXTURE,a74e74bf14fade1d450b81ea4fe221e5ae106a01d88af82a7a9f09a19ec53bba,NOT_APPLICABLE,13,4,4521,4460,8c1a0339e72f5fa6067f7fe9135ea490b5574a198212ced689c50910935e535b,460fee6f1a453c35c5678a1c8adb5f91a820c25dd0b25f4dae4c82ca09473aa9,249192.953125,0.10075385743171916,0.010174740101747348,2.9045806750655174,0.19695595240743305,0.2520895251439745,0.2514476168102349,0.4798818538116653,0.2779322287266637,0.2520895251439745,0.7279648444328624,0.2720572865632575,0.19695595240743305,0.2520895251439745,0.0,0.0,False
tonsil_s3,B10_MIXTURE,a74e74bf14fade1d450b81ea4fe221e5ae106a01d88af82a7a9f09a19ec53bba,NOT_APPLICABLE,14,4,4521,4460,8c1a0339e72f5fa6067f7fe9135ea490b5574a198212ced689c50910935e535b,fd4fec2444a9c4681861f6169a3f7b613a9b28b488c9f65c65a421f1f123dfe7,249188.84375,0.1014386282051411,0.01614687016146865,3.2107607182115316,0.19201528351713565,0.24607009140828476,0.24542266359111345,0.4767701579690442,0.27115252771447607,0.24607009140828473,0.7399608005359585,0.25966960728574734,0.19201528351713565,0.24607009140828476,0.0,0.0,False
tonsil_s3,B10_MIXTURE,a74e74bf14fade1d450b81ea4fe221e5ae106a01d88af82a7a9f09a19ec53bba,NOT_APPLICABLE,15,4,4521,4460,8c1a0339e72f5fa6067f7fe9135ea490b5574a198212ced689c50910935e535b,39c0616de2ec7fcd457d1ef298c6ae7d08c4ccdefcb5d8b8c414b5991dbb92a6,249224.40625,0.10159154333254156,0.03450564034505643,2.895304473116994,0.18348533530740016,0.2381486936990697,0.23749955902844522,0.46839190810201886,0.26441852096764745,0.23814869369906974,0.7298224279843321,0.2696918788554061,0.18348533530740016,0.2381486936990697,0.0,0.0,False
tonsil_s3,B10_MIXTURE,a74e74bf14fade1d450b81ea4fe221e5ae106a01d88af82a7a9f09a19ec53bba,NOT_APPLICABLE,16,4,4521,4460,8c1a0339e72f5fa6067f7fe9135ea490b5574a198212ced689c50910935e535b,65f13c5b446b109b835624d4b868428445a764bf6431432200f88940ad99b99b,249189.4375,0.10148214322434317,0.014598540145985384,3.20033061131835,0.1940105131489789,0.2474175059029599,0.24677116408663852,0.47816921389142897,0.27260754397741654,0.2474175059029599,0.7398434073848562,0.25976600146638534,0.1940105131489789,0.2474175059029599,0.0,0.0,False
tonsil_s3,B10_MIXTURE,a74e74bf14fade1d450b81ea4fe221e5ae106a01d88af82a7a9f09a19ec53bba,NOT_APPLICABLE,17,4,4521,4460,8c1a0339e72f5fa6067f7fe9135ea490b5574a198212ced689c50910935e535b,21046e1a0ef9df473be83892878feefcdfcbd97bfde4c478ec457d10a62a4e12,249191.234375,0.1010129122956459,0.007962840079628442,2.8010452669113874,0.19832456516636032,0.24928255011818393,0.24863961902872922,0.4801964412722801,0.27540756294371177,0.24928255011818387,0.7312976769075089,0.2684091415856681,0.19832456516636032,0.24928255011818393,0.0,0.0,False
tonsil_s3,B10_MIXTURE,a74e74bf14fade1d450b81ea4fe221e5ae106a01d88af82a7a9f09a19ec53bba,NOT_APPLICABLE,18,4,4521,4460,8c1a0339e72f5fa6067f7fe9135ea490b5574a198212ced689c50910935e535b,46e3dd30a51b7e004bb2b1b86390d0185dcb44edf529310bd2940a776da1f0b7,249193.40625,0.10108424773810404,0.025215660252156602,3.202968832105398,0.18881892907491094,0.24462697199204553,0.24397629610272736,0.475571859134351,0.2687619953244676,0.24462697199204556,0.7372510615224425,0.2628632165929037,0.18881892907491094,0.24462697199204553,0.0,0.0,False
tonsil_s3,B10_MIXTURE,a74e74bf14fade1d450b81ea4fe221e5ae106a01d88af82a7a9f09a19ec53bba,NOT_APPLICABLE,19,4,4521,4460,8c1a0339e72f5fa6067f7fe9135ea490b5574a198212ced689c50910935e535b,8f474a85820c03324bd7db60a0e66f27fcd05799dad0e6029cd4ecd67a20cad2,249192.328125,0.10079813098374393,0.00928998009289983,3.101070960983634,0.19723938173895106,0.25125368081282634,0.25061111622176174,0.4800477741198223,0.27703592544442274,0.25125368081282634,0.7277870820490844,0.27221400119215405,0.19723938173895106,0.25125368081282634,0.0,0.0,False
tonsil_s3,B10_MIXTURE,a74e74bf14fade1d450b81ea4fe221e5ae106a01d88af82a7a9f09a19ec53bba,NOT_APPLICABLE,20,4,4521,4460,8c1a0339e72f5fa6067f7fe9135ea490b5574a198212ced689c50910935e535b,332089945f3f0897386bb0f38dc5f2945aefdec46cf203eeb194172e1737c062,249193.390625,0.1010842471248073,0.025215660252156602,2.9011694863438606,0.18881892907491094,0.24462697199204553,0.24397629610272736,0.475571859134351,0.2687619953244676,0.24462697199204556,0.7372510615224425,0.2628632165929037,0.18881892907491094,0.24462697199204553,0.0,0.0,False
tonsil_s3,B10_MIXTURE,a74e74bf14fade1d450b81ea4fe221e5ae106a01d88af82a7a9f09a19ec53bba,NOT_APPLICABLE,21,4,4521,4460,8c1a0339e72f5fa6067f7fe9135ea490b5574a198212ced689c50910935e535b,d7415f56fe7b3dc45cf920509350754ba66d176f4dcb363a6a335e9f94f5ca61,249250.65625,0.10137376598601439,0.2983853129838532,3.1857981756329536,0.13543590497328867,0.23208948054866133,0.23141762480150618,0.44602609489643646,0.25120524741507294,0.2320894805486613,0.6945636134578358,0.3052705083764785,0.13543590497328867,0.23208948054866133,0.0,0.0,False
tonsil_s3,B10_MIXTURE,a74e74bf14fade1d450b81ea4fe221e5ae106a01d88af82a7a9f09a19ec53bba,NOT_APPLICABLE,22,4,4521,4460,8c1a0339e72f5fa6067f7fe9135ea490b5574a198212ced689c50910935e535b,8e64566895928dae45fb631e4f0bf67ff9d52a503f217335488afd87624793f0,249190.625,0.10109444079936385,0.004202610042026156,3.000890279188752,0.19759931540295173,0.24980310634498828,0.24916053440842262,0.4797696412779349,0.27594647625200874,0.2498031063449883,0.7319470169539879,0.26771630829127707,0.19759931540295173,0.24980310634498828,0.0,0.0,False
tonsil_s3,B10_MIXTURE,a74e74bf14fade1d450b81ea4fe221e5ae106a01d88af82a7a9f09a19ec53bba,NOT_APPLICABLE,23,4,4521,4460,8c1a0339e72f5fa6067f7fe9135ea490b5574a198212ced689c50910935e535b,e30659b8e099995af6a9576e6e2f5e036aab3e5742e9bef63516906d09909c1c,249192.09375,0.10094247975569533,0.00862641008626408,3.0086652375757694,0.19533573125449558,0.2494722047125744,0.2488294655514329,0.47801792394894,0.2756336301502562,0.2494722047125744,0.7323100373275133,0.26747754890018227,0.19533573125449558,0.2494722047125744,0.0,0.0,False
tonsil_s3,B10_MIXTURE,a74e74bf14fade1d450b81ea4fe221e5ae106a01d88af82a7a9f09a19ec53bba,NOT_APPLICABLE,24,4,4521,4460,8c1a0339e72f5fa6067f7fe9135ea490b5574a198212ced689c50910935e535b,90ae3bab27440ff7f5597b4aa515cba2f1441f7bb800ddf86724b65d07d72bf7,249190.859375,0.10109443228823967,0.023446140234461454,2.9918083418160677,0.19025584298896847,0.24574161750912388,0.24509198192737477,0.4764915046843804,0.2700185666643922,0.24574161750912388,0.7382223911165322,0.2618964938844533,0.19025584298896847,0.24574161750912388,0.0,0.0,False
tonsil_s3,B10_MIXTURE,a74e74bf14fade1d450b81ea4fe221e5ae106a01d88af82a7a9f09a19ec53bba,NOT_APPLICABLE,25,4,4521,4460,8c1a0339e72f5fa6067f7fe9135ea490b5574a198212ced689c50910935e535b,6f68c81481dea89d34e9601ab6cddb04925614bdb61eed212f16ab8cff10a31c,249190.796875,0.10111455925300387,0.022561380225613825,2.8091128524392843,0.19084188154534956,0.2459869779329562,0.24533749667362736,0.476936242021395,0.2702646188873831,0.2459869779329562,0.7379274317178478,0.26217160117919697,0.19084188154534956,0.2459869779329562,0.0,0.0,False
tonsil_s3,B10_MIXTURE,a74e74bf14fade1d450b81ea4fe221e5ae106a01d88af82a7a9f09a19ec53bba,NOT_APPLICABLE,26,4,4521,4460,8c1a0339e72f5fa6067f7fe9135ea490b5574a198212ced689c50910935e535b,e6b8566902efa047a3edc6f092a883e30fb91b42f8a9680ae281f3b6333b523a,249195.71875,0.10100456823669798,0.02853351028533513,3.078017633408308,0.18817244277599365,0.24544632078858342,0.24479641604582975,0.4750823921641888,0.2696890799539248,0.24544632078858344,0.7378606504030328,0.262225360878905,0.18817244277599365,0.24544632078858342,0.0,0.0,False
tonsil_s3,B10_MIXTURE,a74e74bf14fade1d450b81ea4fe221e5ae106a01d88af82a7a9f09a19ec53bba,NOT_APPLICABLE,27,4,4521,4460,8c1a0339e72f5fa6067f7fe9135ea490b5574a198212ced689c50910935e535b,b7c7f9629847dba32b5f07b1de5b1b91f1618f98def52c49e2fd0073e7db8183,249190.265625,0.10084964290283102,0.007962840079628442,3.4269538670778275,0.19641113294904472,0.25122494297829906,0.2505829374431376,0.4791917413260682,0.27724780403746907,0.25122494297829906,0.7286329545417941,0.2711840778530334,0.19641113294904472,0.25122494297829906,0.0,0.0,False
tonsil_s3,B10_MIXTURE,a74e74bf14fade1d450b81ea4fe221e5ae106a01d88af82a7a9f09a19ec53bba,NOT_APPLICABLE,28,4,4521,4460,8c1a0339e72f5fa6067f7fe9135ea490b5574a198212ced689c50910935e535b,c22c11bf0c1f3166bfea9ac820f1a3a951691560ac9b7828880f360bdc8a9ec3,249190.34375,0.10107800327857387,0.004202610042026156,2.895278764888644,0.19751478930006613,0.2500181706483031,0.24937604015280723,0.47950953008981384,0.2762929990002377,0.2500181706483031,0.7306099326726444,0.26903132290634724,0.19751478930006613,0.2500181706483031,0.0,0.0,False
tonsil_s3,B10_MIXTURE,a74e74bf14fade1d450b81ea4fe221e5ae106a01d88af82a7a9f09a19ec53bba,NOT_APPLICABLE,29,4,4521,4460,8c1a0339e72f5fa6067f7fe9135ea490b5574a198212ced689c50910935e535b,2323a46ca2f10791a8bfff2a8ada391b8d7f1ba56155d25eb3010332d0faef25,249193.359375,0.10074509006509506,0.013050210130502116,2.8922552559524775,0.19641207861089405,0.25207167916154716,0.25142990114944874,0.4793830915079299,0.27797512972787036,0.2520716791615471,0.72866965283695,0.2714070337736875,0.19641207861089405,0.25207167916154716,0.0,0.0,False
tonsil_s3,P4_ONLY,1f50ccc1991e58f670ae8a7ddfc390caffbc426eb5f2fdacd567a6ed718abb25,NOT_APPLICABLE,0,4,4521,4460,8c1a0339e72f5fa6067f7fe9135ea490b5574a198212ced689c50910935e535b,766670d9a9c88af8512c9ee9cba24bbae3ea32c8d7761595c87d1f1d58e68625,132680.71875,0.12331080129646799,0.0,3.154002359136939,0.12627041642536813,0.21607420946398004,0.2153997070528708,0.43479862832174204,0.23762569619864374,0.2160742094639801,0.7744115690530874,0.22535450834672363,0.19693335953155391,0.24977913607109717,-0.07066294310618579,-0.03370492660711713,False
tonsil_s3,P4_ONLY,1f50ccc1991e58f670ae8a7ddfc390caffbc426eb5f2fdacd567a6ed718abb25,NOT_APPLICABLE,1,4,4521,4460,8c1a0339e72f5fa6067f7fe9135ea490b5574a198212ced689c50910935e535b,291815aef0453c1290f66861c7a01ec60a0be68bbb6036660e820848c919631f,132680.609375,0.12317204352553243,0.007078080070780812,3.300571320578456,0.12297658719319209,0.2149002381630524,0.2142242548489808,0.4331334776925973,0.23617112036011775,0.21490023816305243,0.7741896755986224,0.22563917329977173,0.13727421548343638,0.22515076563313513,-0.014297628290244294,-0.010250527470082732,False
tonsil_s3,P4_ONLY,1f50ccc1991e58f670ae8a7ddfc390caffbc426eb5f2fdacd567a6ed718abb25,NOT_APPLICABLE,2,4,4521,4460,8c1a0339e72f5fa6067f7fe9135ea490b5574a198212ced689c50910935e535b,766670d9a9c88af8512c9ee9cba24bbae3ea32c8d7761595c87d1f1d58e68625,132680.71875,0.12331080158477484,0.0,3.2920509316027164,0.12627041642536813,0.21607420946398004,0.2153997070528708,0.43479862832174204,0.23762569619864374,0.2160742094639801,0.7744115690530874,0.22535450834672363,0.19455571126462207,0.2498462993534736,-0.06828529483925394,-0.03377208988949357,False
tonsil_s3,P4_ONLY,1f50ccc1991e58f670ae8a7ddfc390caffbc426eb5f2fdacd567a6ed718abb25,NOT_APPLICABLE,3,4,4521,4460,8c1a0339e72f5fa6067f7fe9135ea490b5574a198212ced689c50910935e535b,f019e123b2916ac73653ef01fa76def72b835a50e2403e4a2f753aa7158b8fea,132680.734375,0.1233108013652755,0.0,3.305998295545578,0.12627041642536813,0.21607420946398004,0.2153997070528708,0.43479862832174204,0.23762569619864374,0.21607420946398007,0.7744115690530873,0.22535450834672363,0.19201528351713565,0.24607009140828476,-0.06574486709176752,-0.02999588194430472,False
tonsil_s3,P4_ONLY,1f50ccc1991e58f670ae8a7ddfc390caffbc426eb5f2fdacd567a6ed718abb25,NOT_APPLICABLE,4,4,4521,4460,8c1a0339e72f5fa6067f7fe9135ea490b5574a198212ced689c50910935e535b,fcd4cd2a64ec0ab926021404749b01e6edd942050b672209b889d9fd68df7f24,132680.71875,0.12331079963310057,0.0,3.291967697441578,0.12627041642536813,0.21607420946398004,0.2153997070528708,0.43479862832174204,0.23762569619864374,0.21607420946398007,0.7744115690530873,0.22535450834672363,0.19641207861089405,0.2520716791615471,-0.07014166218552592,-0.035997469697567064,False
tonsil_s3,P4_ONLY,1f50ccc1991e58f670ae8a7ddfc390caffbc426eb5f2fdacd567a6ed718abb25,NOT_APPLICABLE,5,4,4521,4460,8c1a0339e72f5fa6067f7fe9135ea490b5574a198212ced689c50910935e535b,e5bdbe47fa29abffc0439a64152620068d96801586852f7d815797d05218cc97,132680.71875,0.12331080161640397,0.0,3.5113230384886265,0.12627041642536813,0.21607420946398004,0.2153997070528708,0.43479862832174204,0.23762569619864374,0.2160742094639801,0.7744115690530874,0.22535450834672363,0.19668211078788672,0.25252078480570184,-0.0704116943625186,-0.0364465753417218,False
tonsil_s3,P4_ONLY,1f50ccc1991e58f670ae8a7ddfc390caffbc426eb5f2fdacd567a6ed718abb25,NOT_APPLICABLE,6,4,4521,4460,8c1a0339e72f5fa6067f7fe9135ea490b5574a198212ced689c50910935e535b,1fcd656f4d789dceb8d5184dad76f70570c62e4c8376b404a69c56eecba62d66,132680.5625,0.12339530156426311,0.003096660030966647,3.284127214923501,0.12461893133526966,0.21469910051815458,0.21402312889264324,0.43394846019015987,0.23601505636279488,0.21469910051815463,0.7742977922942436,0.2254389589007586,0.19577452800222017,0.2487815934322371,-0.07115559666695051,-0.034082492914082524,False
tonsil_s3,P4_ONLY,1f50ccc1991e58f670ae8a7ddfc390caffbc426eb5f2fdacd567a6ed718abb25,NOT_APPLICABLE,7,4,4521,4460,8c1a0339e72f5fa6067f7fe9135ea490b5574a198212ced689c50910935e535b,a55362aae41e5a003b8c6a8d409433c9629a35d71954dad1655b77d7750a3ad1,132681.0625,0.12318434488817474,0.0084052200840522,3.4135466814041138,0.12453042728261314,0.214984588786062,0.2143089649608401,0.43384208162487753,0.23636349153289193,0.21498458878606203,0.7740415999462933,0.22573758528515891,0.18881892907491094,0.24462697199204558,-0.0642885017922978,-0.029642383205983586,False
tonsil_s3,P4_ONLY,1f50ccc1991e58f670ae8a7ddfc390caffbc426eb5f2fdacd567a6ed718abb25,NOT_APPLICABLE,8,4,4521,4460,8c1a0339e72f5fa6067f7fe9135ea490b5574a198212ced689c50910935e535b,727fcc825c00848d26bb682a2ae5345ce4bc680a27824ce55135de566f09414c,132680.734375,0.12331080234800852,0.0,3.3993980903178453,0.12627041642536813,0.21607420946398004,0.2153997070528708,0.43479862832174204,0.23762569619864374,0.21607420946398007,0.7744115690530873,0.22535450834672363,0.19786128561192934,0.2515912280452826,-0.07159086918656121,-0.03551701858130257,False
tonsil_s3,P4_ONLY,1f50ccc1991e58f670ae8a7ddfc390caffbc426eb5f2fdacd567a6ed718abb25,NOT_APPLICABLE,9,4,4521,4460,8c1a0339e72f5fa6067f7fe9135ea490b5574a198212ced689c50910935e535b,5ea51a56af6f1cf71ec38f81517c0c91e20ecc752d1c783c237d2c901ae5b75e,132680.921875,0.12316994751712246,0.007520460075204571,3.2033351324498653,0.1235025845113721,0.21469387790621514,0.21401786998195832,0.43330632502161054,0.23599743526144054,0.2146938779062152,0.7747437703536777,0.22504319865187483,0.19730139555585924,0.2509773592013452,-0.07379881104448714,-0.03628348129513004,False
tonsil_s3,P18_ONLY,4d92eaa30181cd696532a15f85769004188bab06bd78e5b9d7484466651bcbbc,NOT_APPLICABLE,0,4,4521,4460,8c1a0339e72f5fa6067f7fe9135ea490b5574a198212ced689c50910935e535b,371fc6ca566a9ec02755c9dbe2259ccf9452ab4f3aecbad03cd8f91ca93da914,82115.8515625,0.14975993456829662,0.0,3.3045269772410393,0.03927016636714444,0.0964569584210986,0.0956591184899163,0.39471528507442566,0.10338728453234931,0.0964569584210986,0.8673449971602761,0.13169924949210596,0.19693335953155391,0.24977913607109717,-0.15766319316440947,-0.15332217764999856,False
tonsil_s3,P18_ONLY,4d92eaa30181cd696532a15f85769004188bab06bd78e5b9d7484466651bcbbc,NOT_APPLICABLE,1,4,4521,4460,8c1a0339e72f5fa6067f7fe9135ea490b5574a198212ced689c50910935e535b,63856ae13cf374440cd8e7212c732b24fe99f0b73e233e68654fa58d6955c491,82115.8359375,0.14976737965602746,0.00022119000221187957,3.393971934914589,0.039311798334440214,0.09612284926945794,0.09532480205026413,0.3946751304241349,0.1030403367690767,0.09612284926945792,0.8672996372954922,0.13177779523882174,0.13727421548343638,0.22515076563313513,-0.09796241714899617,-0.1290279163636772,False
tonsil_s3,P18_ONLY,4d92eaa30181cd696532a15f85769004188bab06bd78e5b9d7484466651bcbbc,NOT_APPLICABLE,2,4,4521,4460,8c1a0339e72f5fa6067f7fe9135ea490b5574a198212ced689c50910935e535b,046422af1a1bb09ae71428bc1d642db43c0b5e78ff138153556cd62b1972a2dd,82169.90625,0.1498759041193814,0.041362530413625254,2.901518039405346,0.053117791465353434,0.10262614179851819,0.10182186162764034,0.4116864716915788,0.108400852404345,0.10262614179851817,0.8643046130780548,0.13528647308372518,0.19455571126462207,0.2498462993534736,-0.14143791979926862,-0.14722015755495543,False
tonsil_s3,P18_ONLY,4d92eaa30181cd696532a15f85769004188bab06bd78e5b9d7484466651bcbbc,NOT_APPLICABLE,3,4,4521,4460,8c1a0339e72f5fa6067f7fe9135ea490b5574a198212ced689c50910935e535b,21636106e2fc645f54a27d736c456523d6db5826fbf6278d584bd0bc6fc2a8d6,82115.8515625,0.1497599321575408,0.0,3.204985400661826,0.03927016636714444,0.0964569584210986,0.0956591184899163,0.39471528507442566,0.10338728453234931,0.0964569584210986,0.867344997160276,0.13169924949210593,0.19201528351713565,0.24607009140828476,-0.1527451171499912,-0.14961313298718615,False
tonsil_s3,P18_ONLY,4d92eaa30181cd696532a15f85769004188bab06bd78e5b9d7484466651bcbbc,NOT_APPLICABLE,4,4,4521,4460,8c1a0339e72f5fa6067f7fe9135ea490b5574a198212ced689c50910935e535b,6a42a605fa46e8e22f39cabce5d4386ad82f017cd7a297c7dbedebb8bae9cf31,82169.765625,0.1498655152586081,0.039814200398141986,3.102764330804348,0.0525408599994105,0.10201379026596394,0.10120872009666898,0.411523789792182,0.10772233391701498,0.10201379026596395,0.8649494410398951,0.1346793221622873,0.19641207861089405,0.2520716791615471,-0.14387121861148355,-0.15005788889558316,False
tonsil_s3,P18_ONLY,4d92eaa30181cd696532a15f85769004188bab06bd78e5b9d7484466651bcbbc,NOT_APPLICABLE,5,4,4521,4460,8c1a0339e72f5fa6067f7fe9135ea490b5574a198212ced689c50910935e535b,d3dbdf42efec8e7e46ed3c9243947137b10b3d97d9aa5a72d54fbe580587da33,82169.96875,0.14981270600417582,0.041804910418049124,3.2936026640236378,0.05280378401396227,0.10239398610698709,0.1015894418450584,0.4114751192635765,0.1081485586509037,0.10239398610698712,0.8644206736880037,0.13514673572123115,0.19668211078788672,0.25252078480570184,-0.14387832677392445,-0.15012679869871476,False
tonsil_s3,P18_ONLY,4d92eaa30181cd696532a15f85769004188bab06bd78e5b9d7484466651bcbbc,NOT_APPLICABLE,6,4,4521,4460,8c1a0339e72f5fa6067f7fe9135ea490b5574a198212ced689c50910935e535b,91bc84d45e1f3bce648cd4e6a40693ccc8bcf94a3c7fd3ad93cc18975643c588,82370.7109375,0.14699465323690672,0.3390842733908427,3.2908583153039217,0.0439564930807661,0.08868569497172334,0.08786667799929412,0.40724934109144106,0.09342468326919974,0.08868569497172335,0.9037257615587232,0.09513419564015393,0.19577452800222017,0.2487815934322371,-0.15181803492145407,-0.16009589846051375,False
tonsil_s3,P18_ONLY,4d92eaa30181cd696532a15f85769004188bab06bd78e5b9d7484466651bcbbc,NOT_APPLICABLE,7,4,4521,4460,8c1a0339e72f5fa6067f7fe9135ea490b5574a198212ced689c50910935e535b,6ab579cab0732593007179c58836fb4aa7c569e31453ae60743a0d4b318d11e5,82115.734375,0.14971831722295517,0.001548330015483268,3.410674484446645,0.0395382550610481,0.09623345155621077,0.09543544795185979,0.39481875100847075,0.10315224567062173,0.09623345155621077,0.8674088638579878,0.13165403653509208,0.18881892907491094,0.24462697199204558,-0.14928067401386283,-0.1483935204358348,False
tonsil_s3,P18_ONLY,4d92eaa30181cd696532a15f85769004188bab06bd78e5b9d7484466651bcbbc,NOT_APPLICABLE,8,4,4521,4460,8c1a0339e72f5fa6067f7fe9135ea490b5574a198212ced689c50910935e535b,f05db1ce31eb44e5fd9c4d3b8f7a4a9df7ce0bc9b4a6099c7e5b9cde330f1d18,82437.9765625,0.1489735205417878,0.3328909533289095,3.196256035938859,0.03987941341961016,0.09418763003551153,0.09337103189960576,0.41027074540561537,0.09890625295291644,0.09418763003551155,0.8928661390663897,0.10615791557441681,0.19786128561192934,0.2515912280452826,-0.15798187219231918,-0.15740359800977108,False
tonsil_s3,P18_ONLY,4d92eaa30181cd696532a15f85769004188bab06bd78e5b9d7484466651bcbbc,NOT_APPLICABLE,9,4,4521,4460,8c1a0339e72f5fa6067f7fe9135ea490b5574a198212ced689c50910935e535b,fd1ecc79de30c57e0473e7420159dbc1a673d48da194f62ad42b5419268e04ba,82115.84375,0.1497599327447653,0.0,3.3031484503299,0.03927016636714444,0.0964569584210986,0.0956591184899163,0.39471528507442566,0.10338728453234931,0.0964569584210986,0.8673449971602761,0.13169924949210596,0.19730139555585924,0.2509773592013452,-0.1580312291887148,-0.1545204007802466,False
tonsil_s3,FIXED_BETA_0.04,97bfcf1c1fc055cb0a68e3373d87ff68bbef324b52daec7b467c67fdff514c7a,NOT_APPLICABLE,0,4,4521,4460,8c1a0339e72f5fa6067f7fe9135ea490b5574a198212ced689c50910935e535b,b861812cdfcc1bf3a824019f13c0dd59f6e822e6ed1ea17d3fc6128dc2e63922,238888.4375,0.10325826419213267,0.0,3.2251056153327227,0.1896731705715823,0.24391676470200932,0.2432678988694613,0.47492232238425997,0.26894595766046897,0.24391676470200935,0.7419930392360274,0.2576265095213285,0.19693335953155391,0.24977913607109717,-0.007260188959971603,-0.005862371369087849,False
tonsil_s3,FIXED_BETA_0.04,97bfcf1c1fc055cb0a68e3373d87ff68bbef324b52daec7b467c67fdff514c7a,NOT_APPLICABLE,1,4,4521,4460,8c1a0339e72f5fa6067f7fe9135ea490b5574a198212ced689c50910935e535b,75034113eee119466769b9a8169d38a7f850e04ab7cf1bd760710bde52a15805,238889.1875,0.10341080747419812,0.003981420039814165,3.183873165398836,0.1914166462773395,0.24534279745882182,0.24469493053406435,0.4762652821838827,0.27042604475428245,0.24534279745882187,0.7422588655226665,0.2573299465978868,0.13727421548343638,0.22515076563313513,0.05414243079390313,0.020192031825686685,True
tonsil_s3,FIXED_BETA_0.04,97bfcf1c1fc055cb0a68e3373d87ff68bbef324b52daec7b467c67fdff514c7a,NOT_APPLICABLE,2,4,4521,4460,8c1a0339e72f5fa6067f7fe9135ea490b5574a198212ced689c50910935e535b,710db2ae917438e4d5ff04b6cb120b351884867f27edd644ef532a56c2a128b1,238901.546875,0.1027971995079883,0.015704490157044892,2.8203414417803288,0.1962931794624937,0.24993266089183602,0.24929050713896816,0.4785722557628323,0.2762214843417471,0.24993266089183602,0.7350193528553,0.2648384162789369,0.19455571126462207,0.2498462993534736,0.0017374681978716278,8.636153836241722e-05,True
tonsil_s3,FIXED_BETA_0.04,97bfcf1c1fc055cb0a68e3373d87ff68bbef324b52daec7b467c67fdff514c7a,NOT_APPLICABLE,3,4,4521,4460,8c1a0339e72f5fa6067f7fe9135ea490b5574a198212ced689c50910935e535b,ddde7c205cef1cd1663973fca126c6902ff1ab49ab2dc1ca51f99e11dc55f3fd,238893.609375,0.10295894980393143,0.00906879009068795,3.087930431589484,0.19016807132931976,0.2454743735748781,0.2448247099228596,0.4763176355369868,0.26980600591698356,0.24547437357487809,0.7402961367500213,0.25985227446490927,0.19201528351713565,0.24607009140828476,-0.0018472121878158887,-0.0005957178334066449,False
tonsil_s3,FIXED_BETA_0.04,97bfcf1c1fc055cb0a68e3373d87ff68bbef324b52daec7b467c67fdff514c7a,NOT_APPLICABLE,4,4,4521,4460,8c1a0339e72f5fa6067f7fe9135ea490b5574a198212ced689c50910935e535b,a01dd329c6c70f94f4df691c3aa864f38365c9185897b7f17d0c403389b8394e,238901.609375,0.10276449649797548,0.0168104401681044,3.3038616962730885,0.19632944646895092,0.24943358512740385,0.24879115818468878,0.47851549871802873,0.2757339177824034,0.24943358512740382,0.7344715845410459,0.26536018497277297,0.19641207861089405,0.2520716791615471,-8.263214194312307e-05,-0.0026380940341432513,False
tonsil_s3,FIXED_BETA_0.04,97bfcf1c1fc055cb0a68e3373d87ff68bbef324b52daec7b467c67fdff514c7a,NOT_APPLICABLE,5,4,4521,4460,8c1a0339e72f5fa6067f7fe9135ea490b5574a198212ced689c50910935e535b,a11b6f61ffa41be013f2972000b92ea842bb7693e270a5345d66611009468a5f,238901.84375,0.10292917182813856,0.021013050210130557,3.3955389000475407,0.1965368550717475,0.24821647395045915,0.24757274364668855,0.4789308242433429,0.2742770274308075,0.24821647395045912,0.7330619877973956,0.2666037139295222,0.19668211078788672,0.25252078480570184,-0.00014525571613921429,-0.004304310855242688,False
