source_file,dataset,candidate_id,mechanism,training_seed,endpoint_seed,k,total_observations,evaluated_observations,ordered_id_sha256,embedding_sha256,partition_sha256,reference_method,reference_ari,reference_nmi,delta_ari,delta_nmi,win_both,inertia,endpoint_wall_seconds,absolute_ari,absolute_nmi,ami,fmi,homogeneity,v_measure,morans_i,gearys_c,family,semantic_lane,status
stage_b_discovery/S10_SHARED_PRIVATE_ORTHOGONAL/S10_SHARED_PRIVATE_ORTHOGONAL_endpoint_metrics.csv,MISAR_E15_5_S1,S10_SHARED_PRIVATE_ORTHOGONAL,SHARED_PRIVATE_ORTHOGONAL,0,1,7,1949,1949,9f0514cee55d307a0ff81d44ffffc2da742dbe2d02b849576b7ef5903743dd1b,353c4de39e476977a9cc78bf6a56bd4f8f84f85a9c098904f5f31cb12dd8cd3e,d94c09be676ebd3eac00b0bd48e972a5f07c24ab39a4f56a693fc1fe4df61f85,SIMPLE_CONCAT,0.2021466839622214,0.3561877505161702,-0.0592310151905271,-0.049100671310969,False,112780.625,0.4016966950148344,0.1429156687716942,0.3070870792052012,0.3030600281296053,0.3361454922337329,0.3002061758059193,0.3070870792052012,0.658454073727553,0.3478064675327834,RNA+ATAC,TRAINABLE_COMMON_ENDPOINT_REPRESENTATION,PASS_ENGINEERING
stage_b_discovery/S10_SHARED_PRIVATE_ORTHOGONAL/S10_SHARED_PRIVATE_ORTHOGONAL_endpoint_metrics.csv,MISAR_E15_5_S1,S10_SHARED_PRIVATE_ORTHOGONAL,SHARED_PRIVATE_ORTHOGONAL,0,2,7,1949,1949,9f0514cee55d307a0ff81d44ffffc2da742dbe2d02b849576b7ef5903743dd1b,353c4de39e476977a9cc78bf6a56bd4f8f84f85a9c098904f5f31cb12dd8cd3e,fe718fa9ec76852c85ed65edd4e850b079ab26e56b5356d6c425faf1be4c0595,SIMPLE_CONCAT,0.2021466839622214,0.3561877505161702,-0.0403640421037145,-0.0562682793172928,False,112527.7734375,0.389506883919239,0.1617826418585069,0.2999194711988773,0.2959651328332411,0.343152220637023,0.2995747597997231,0.2999194711988773,0.577901809287029,0.4280264374198437,RNA+ATAC,TRAINABLE_COMMON_ENDPOINT_REPRESENTATION,PASS_ENGINEERING
stage_b_discovery/S10_SHARED_PRIVATE_ORTHOGONAL/S10_SHARED_PRIVATE_ORTHOGONAL_endpoint_metrics.csv,MISAR_E15_5_S1,S10_SHARED_PRIVATE_ORTHOGONAL,SHARED_PRIVATE_ORTHOGONAL,0,3,7,1949,1949,9f0514cee55d307a0ff81d44ffffc2da742dbe2d02b849576b7ef5903743dd1b,353c4de39e476977a9cc78bf6a56bd4f8f84f85a9c098904f5f31cb12dd8cd3e,fef9cca827aa72269d7e6bac8b65db26fcb7ccae21d04aa12d430fa6b934178c,SIMPLE_CONCAT,0.2021466839622214,0.3561877505161702,-0.066618709786704,-0.0661933687668192,False,112655.9375,0.3892275057733059,0.1355279741755173,0.2899943817493509,0.2858354888542442,0.3322992603177707,0.2816840216776188,0.289994381749351,0.6551527311003005,0.3540406439032097,RNA+ATAC,TRAINABLE_COMMON_ENDPOINT_REPRESENTATION,PASS_ENGINEERING
stage_b_discovery/S10_SHARED_PRIVATE_ORTHOGONAL/S10_SHARED_PRIVATE_ORTHOGONAL_endpoint_metrics.csv,MISAR_E15_5_S1,S10_SHARED_PRIVATE_ORTHOGONAL,SHARED_PRIVATE_ORTHOGONAL,0,4,7,1949,1949,9f0514cee55d307a0ff81d44ffffc2da742dbe2d02b849576b7ef5903743dd1b,353c4de39e476977a9cc78bf6a56bd4f8f84f85a9c098904f5f31cb12dd8cd3e,23eb973482a40583a218a3455c6b1dd4eaec66d2d8988135aca2ba2c74f543a3,SIMPLE_CONCAT,0.2021466839622214,0.3561877505161702,-0.0552567639637742,-0.0806627025613422,False,112666.2265625,0.3276687134057283,0.1468899199984472,0.2755250479548279,0.2714545673097834,0.3278109560598388,0.2768832256780918,0.2755250479548279,0.5922688564202464,0.4165216695542316,RNA+ATAC,TRAINABLE_COMMON_ENDPOINT_REPRESENTATION,PASS_ENGINEERING
stage_b_discovery/S10_SHARED_PRIVATE_ORTHOGONAL/S10_SHARED_PRIVATE_ORTHOGONAL_endpoint_metrics.csv,MISAR_E15_5_S1,S10_SHARED_PRIVATE_ORTHOGONAL,SHARED_PRIVATE_ORTHOGONAL,0,5,7,1949,1949,9f0514cee55d307a0ff81d44ffffc2da742dbe2d02b849576b7ef5903743dd1b,353c4de39e476977a9cc78bf6a56bd4f8f84f85a9c098904f5f31cb12dd8cd3e,69b52d988789205d144aed182e7f737c318bd0a58340c72c83b1893d772e7175,SIMPLE_CONCAT,0.2021466839622214,0.3561877505161702,-0.0350913115961312,-0.0475220184459733,False,112527.5625,0.470125637948513,0.1670553723660901,0.3086657320701969,0.3045697213079533,0.3597719530190642,0.2973489356084174,0.3086657320701969,0.6204238717780083,0.3844212425685228,RNA+ATAC,TRAINABLE_COMMON_ENDPOINT_REPRESENTATION,PASS_ENGINEERING
stage_b_discovery/S10_SHARED_PRIVATE_ORTHOGONAL/S10_SHARED_PRIVATE_ORTHOGONAL_endpoint_metrics.csv,MISAR_E15_5_S1,S10_SHARED_PRIVATE_ORTHOGONAL,SHARED_PRIVATE_ORTHOGONAL,0,6,7,1949,1949,9f0514cee55d307a0ff81d44ffffc2da742dbe2d02b849576b7ef5903743dd1b,353c4de39e476977a9cc78bf6a56bd4f8f84f85a9c098904f5f31cb12dd8cd3e,c007ecae72e0732fb5a54c6d0ad8aad6be1b3eb2f40868fb2194accdbdd44308,SIMPLE_CONCAT,0.2021466839622214,0.3561877505161702,-0.024056148018083,-0.0327546479680908,False,112558.671875,0.4131526332348585,0.1780905359441383,0.3234331025480793,0.3194745829460207,0.3651530268942975,0.3145430652584477,0.3234331025480793,0.6132907506870812,0.3883751894834041,RNA+ATAC,TRAINABLE_COMMON_ENDPOINT_REPRESENTATION,PASS_ENGINEERING
stage_b_discovery/S10_SHARED_PRIVATE_ORTHOGONAL/S10_SHARED_PRIVATE_ORTHOGONAL_endpoint_metrics.csv,MISAR_E15_5_S1,S10_SHARED_PRIVATE_ORTHOGONAL,SHARED_PRIVATE_ORTHOGONAL,0,7,7,1949,1949,9f0514cee55d307a0ff81d44ffffc2da742dbe2d02b849576b7ef5903743dd1b,353c4de39e476977a9cc78bf6a56bd4f8f84f85a9c098904f5f31cb12dd8cd3e,5617efaf58610413b65c520a9784b1fe20d1d65ef07ab651694240fefdf0be62,SIMPLE_CONCAT,0.2021466839622214,0.3561877505161702,-0.0356544395829576,-0.0573459410497629,False,112541.03125,0.4008185230195522,0.1664922443792637,0.2988418094664072,0.294877841010064,0.346891966697335,0.2983079578359787,0.2988418094664071,0.5766111183121835,0.4279878716087991,RNA+ATAC,TRAINABLE_COMMON_ENDPOINT_REPRESENTATION,PASS_ENGINEERING
stage_b_discovery/S10_SHARED_PRIVATE_ORTHOGONAL/S10_SHARED_PRIVATE_ORTHOGONAL_endpoint_metrics.csv,MISAR_E15_5_S1,S10_SHARED_PRIVATE_ORTHOGONAL,SHARED_PRIVATE_ORTHOGONAL,0,8,7,1949,1949,9f0514cee55d307a0ff81d44ffffc2da742dbe2d02b849576b7ef5903743dd1b,353c4de39e476977a9cc78bf6a56bd4f8f84f85a9c098904f5f31cb12dd8cd3e,dab32cf9efc15a6c6c2a8fc5c7c5bba0d00b9c3617e8ed2145191d0dc9fdba62,SIMPLE_CONCAT,0.2021466839622214,0.3561877505161702,-0.0525037551665197,-0.0622952128818679,False,112449.109375,0.4252059832215309,0.1496429287957016,0.2938925376343023,0.2898071270389634,0.3415254725225038,0.2879025271833205,0.2938925376343023,0.6063426910642064,0.4016236993531378,RNA+ATAC,TRAINABLE_COMMON_ENDPOINT_REPRESENTATION,PASS_ENGINEERING
stage_b_discovery/S10_SHARED_PRIVATE_ORTHOGONAL/S10_SHARED_PRIVATE_ORTHOGONAL_endpoint_metrics.csv,MISAR_E15_5_S1,S10_SHARED_PRIVATE_ORTHOGONAL,SHARED_PRIVATE_ORTHOGONAL,0,9,7,1949,1949,9f0514cee55d307a0ff81d44ffffc2da742dbe2d02b849576b7ef5903743dd1b,353c4de39e476977a9cc78bf6a56bd4f8f84f85a9c098904f5f31cb12dd8cd3e,218faac358d0973be3645dbf141246331e40a7bc1269c821680ba181ba963de5,SIMPLE_CONCAT,0.2021466839622214,0.3561877505161702,-0.0408406370184782,-0.058144853247359,False,112520.7421875,0.4498711675405502,0.1613060469437432,0.2980428972688111,0.2940655662523845,0.3437017712117661,0.2969524739018711,0.2980428972688111,0.5827870461608251,0.4226925905186648,RNA+ATAC,TRAINABLE_COMMON_ENDPOINT_REPRESENTATION,PASS_ENGINEERING
stage_b_discovery/X10_MODALITY_DROPOUT_CROSS_RECON/X10_MODALITY_DROPOUT_CROSS_RECON_endpoint_metrics.csv,tonsil_s1,X10_MODALITY_DROPOUT_CROSS_RECON,MODALITY_DROPOUT_CROSS_RECON,0,0,4,4326,4326,9a30299971a5d7e475f17257fe9e0b34c500544ec6da856aec78b09648d5ba83,ef90cc1c2ba89d4bb59eb053347825518600d5b42624b003c465cb0a51631ef1,a08eef4a348335983a65c889140f77e5b097a66fc94ef6e33ff8aac04b0dfda8,SIMPLE_CONCAT,0.1418066616082619,0.2842230497175844,0.0517439407959677,0.0028842272605099,True,213945.9375,0.6418492067605257,0.1935506024042296,0.2871072769780943,0.2864957067418954,0.4649921662032347,0.3294709649632961,0.2871072769780943,0.6797513995008438,0.3205407005262641,RNA+protein,TRAINABLE_COMMON_ENDPOINT_REPRESENTATION,PASS_ENGINEERING
stage_b_discovery/X10_MODALITY_DROPOUT_CROSS_RECON/X10_MODALITY_DROPOUT_CROSS_RECON_endpoint_metrics.csv,tonsil_s1,X10_MODALITY_DROPOUT_CROSS_RECON,MODALITY_DROPOUT_CROSS_RECON,0,1,4,4326,4326,9a30299971a5d7e475f17257fe9e0b34c500544ec6da856aec78b09648d5ba83,ef90cc1c2ba89d4bb59eb053347825518600d5b42624b003c465cb0a51631ef1,2a0e75d092b1a9e9d0c0f8ea5c9af525fb232327019ccf2541a870ddd3bd7666,SIMPLE_CONCAT,0.1418066616082619,0.2842230497175844,0.0517439407959677,0.0028842272605099,True,213945.9375,0.516426594927907,0.1935506024042296,0.2871072769780943,0.2864957067418954,0.4649921662032347,0.3294709649632961,0.2871072769780943,0.6797513995008438,0.3205407005262641,RNA+protein,TRAINABLE_COMMON_ENDPOINT_REPRESENTATION,PASS_ENGINEERING
stage_b_discovery/X10_MODALITY_DROPOUT_CROSS_RECON/X10_MODALITY_DROPOUT_CROSS_RECON_endpoint_metrics.csv,tonsil_s1,X10_MODALITY_DROPOUT_CROSS_RECON,MODALITY_DROPOUT_CROSS_RECON,0,2,4,4326,4326,9a30299971a5d7e475f17257fe9e0b34c500544ec6da856aec78b09648d5ba83,ef90cc1c2ba89d4bb59eb053347825518600d5b42624b003c465cb0a51631ef1,a0982f8d6c8002fb1455712860c994874008adbcbff8064d8aa03ceb20fa3597,SIMPLE_CONCAT,0.1418066616082619,0.2842230497175844,0.0386617126795806,-0.004193355894179,False,213947.9375,0.5744724199175835,0.1804683742878425,0.2800296938234053,0.2794114059333354,0.4562599235429546,0.3210194767504966,0.2800296938234055,0.683505438571166,0.3170217759884197,RNA+protein,TRAINABLE_COMMON_ENDPOINT_REPRESENTATION,PASS_ENGINEERING
stage_b_discovery/X10_MODALITY_DROPOUT_CROSS_RECON/X10_MODALITY_DROPOUT_CROSS_RECON_endpoint_metrics.csv,tonsil_s1,X10_MODALITY_DROPOUT_CROSS_RECON,MODALITY_DROPOUT_CROSS_RECON,0,3,4,4326,4326,9a30299971a5d7e475f17257fe9e0b34c500544ec6da856aec78b09648d5ba83,ef90cc1c2ba89d4bb59eb053347825518600d5b42624b003c465cb0a51631ef1,2e8e0eab0476a1330868b912042f787d054bd1762c763dc582f94949ec7fc979,SIMPLE_CONCAT,0.1418066616082619,0.2842230497175844,0.0507432498919461,0.0019301975296946,True,213942.921875,0.6054644621908665,0.192549911500208,0.2861532472472791,0.2855408456500571,0.4642979601058457,0.3283693666657242,0.286153247247279,0.6788102732790926,0.321488522536646,RNA+protein,TRAINABLE_COMMON_ENDPOINT_REPRESENTATION,PASS_ENGINEERING
stage_b_discovery/X10_MODALITY_DROPOUT_CROSS_RECON/X10_MODALITY_DROPOUT_CROSS_RECON_endpoint_metrics.csv,tonsil_s1,X10_MODALITY_DROPOUT_CROSS_RECON,MODALITY_DROPOUT_CROSS_RECON,0,4,4,4326,4326,9a30299971a5d7e475f17257fe9e0b34c500544ec6da856aec78b09648d5ba83,ef90cc1c2ba89d4bb59eb053347825518600d5b42624b003c465cb0a51631ef1,0324d900c2fed61ae17fd8202d91033af2453ebcac62733be17bfd7d355b3d4d,SIMPLE_CONCAT,0.1418066616082619,0.2842230497175844,0.0351612617726823,-0.0023544952197027,False,213947.421875,0.7052324879914522,0.1769679233809442,0.2818685544978816,0.2812522774046787,0.4534794873770904,0.3233499183717522,0.2818685544978815,0.6830410944599219,0.3174401327314856,RNA+protein,TRAINABLE_COMMON_ENDPOINT_REPRESENTATION,PASS_ENGINEERING
stage_b_discovery/X10_MODALITY_DROPOUT_CROSS_RECON/X10_MODALITY_DROPOUT_CROSS_RECON_endpoint_metrics.csv,tonsil_s1,X10_MODALITY_DROPOUT_CROSS_RECON,MODALITY_DROPOUT_CROSS_RECON,0,5,4,4326,4326,9a30299971a5d7e475f17257fe9e0b34c500544ec6da856aec78b09648d5ba83,ef90cc1c2ba89d4bb59eb053347825518600d5b42624b003c465cb0a51631ef1,81ee882b7ccca485740274bc0655b546923d3d1328598436c0a62a9871575fc0,SIMPLE_CONCAT,0.1418066616082619,0.2842230497175844,0.0484129953504986,0.0001996107740174,True,213941.140625,0.5061923656612635,0.1902196569587605,0.2844226604916018,0.2838086346581271,0.4627552045217058,0.326310691132686,0.2844226604916019,0.679668572707704,0.3206964675526458,RNA+protein,TRAINABLE_COMMON_ENDPOINT_REPRESENTATION,PASS_ENGINEERING
stage_b_discovery/X10_MODALITY_DROPOUT_CROSS_RECON/X10_MODALITY_DROPOUT_CROSS_RECON_endpoint_metrics.csv,tonsil_s1,X10_MODALITY_DROPOUT_CROSS_RECON,MODALITY_DROPOUT_CROSS_RECON,0,6,4,4326,4326,9a30299971a5d7e475f17257fe9e0b34c500544ec6da856aec78b09648d5ba83,ef90cc1c2ba89d4bb59eb053347825518600d5b42624b003c465cb0a51631ef1,adae87d5893d3d0bcda34b13e4d442531103da860074ee056a53cdbb54ee2512,SIMPLE_CONCAT,0.1418066616082619,0.2842230497175844,0.0501676291409176,0.000860296012614,True,213941.046875,0.6038403995335102,0.1919742907491795,0.2850833457301984,0.2844696932525919,0.4641315422543232,0.3269672042602332,0.2850833457301984,0.6799677088798215,0.3204176883021113,RNA+protein,TRAINABLE_COMMON_ENDPOINT_REPRESENTATION,PASS_ENGINEERING
stage_b_discovery/X10_MODALITY_DROPOUT_CROSS_RECON/X10_MODALITY_DROPOUT_CROSS_RECON_endpoint_metrics.csv,tonsil_s1,X10_MODALITY_DROPOUT_CROSS_RECON,MODALITY_DROPOUT_CROSS_RECON,0,7,4,4326,4326,9a30299971a5d7e475f17257fe9e0b34c500544ec6da856aec78b09648d5ba83,ef90cc1c2ba89d4bb59eb053347825518600d5b42624b003c465cb0a51631ef1,e08ee16c79d8e4bd38688f094874becb2c4343a6f2c69a274af4eadc09b3ec8e,SIMPLE_CONCAT,0.1418066616082619,0.2842230497175844,0.029890060910292,-0.0054039367170464,False,213958.859375,0.6790958866477013,0.171696722518554,0.2788191130005379,0.278198719145702,0.450980198742406,0.3190907265553312,0.2788191130005379,0.6866719125401488,0.3139667927962686,RNA+protein,TRAINABLE_COMMON_ENDPOINT_REPRESENTATION,PASS_ENGINEERING
stage_b_discovery/X10_MODALITY_DROPOUT_CROSS_RECON/X10_MODALITY_DROPOUT_CROSS_RECON_endpoint_metrics.csv,tonsil_s1,X10_MODALITY_DROPOUT_CROSS_RECON,MODALITY_DROPOUT_CROSS_RECON,0,8,4,4326,4326,9a30299971a5d7e475f17257fe9e0b34c500544ec6da856aec78b09648d5ba83,ef90cc1c2ba89d4bb59eb053347825518600d5b42624b003c465cb0a51631ef1,fa408a5f07ebfc082f517ed1a7690bc7805cc644a566a592e61cfefd9a007ead,SIMPLE_CONCAT,0.1418066616082619,0.2842230497175844,0.0512794935436732,0.0022209616611516,True,213944.046875,0.6029240246862173,0.1930861551519351,0.286444011378736,0.2858318065468268,0.4647110226686038,0.3286752527488453,0.286444011378736,0.6786384398832526,0.321667086699572,RNA+protein,TRAINABLE_COMMON_ENDPOINT_REPRESENTATION,PASS_ENGINEERING
stage_b_discovery/X10_MODALITY_DROPOUT_CROSS_RECON/X10_MODALITY_DROPOUT_CROSS_RECON_endpoint_metrics.csv,tonsil_s1,X10_MODALITY_DROPOUT_CROSS_RECON,MODALITY_DROPOUT_CROSS_RECON,0,9,4,4326,4326,9a30299971a5d7e475f17257fe9e0b34c500544ec6da856aec78b09648d5ba83,ef90cc1c2ba89d4bb59eb053347825518600d5b42624b003c465cb0a51631ef1,f4f774a969c53a1c4f5624d93d51659095dcfec1635ec5ce24a4f7c669fa200c,SIMPLE_CONCAT,0.1418066616082619,0.2842230497175844,0.0517439407959677,0.0028842272605099,True,213945.9375,0.5799563135951757,0.1935506024042296,0.2871072769780943,0.2864957067418954,0.4649921662032347,0.3294709649632961,0.2871072769780944,0.6797513995008437,0.3205407005262642,RNA+protein,TRAINABLE_COMMON_ENDPOINT_REPRESENTATION,PASS_ENGINEERING
stage_b_discovery/X10_MODALITY_DROPOUT_CROSS_RECON/X10_MODALITY_DROPOUT_CROSS_RECON_endpoint_metrics.csv,MISAR_E15_5_S1,X10_MODALITY_DROPOUT_CROSS_RECON,MODALITY_DROPOUT_CROSS_RECON,0,0,7,1949,1949,9f0514cee55d307a0ff81d44ffffc2da742dbe2d02b849576b7ef5903743dd1b,ac0e2c8331dd0c3786531c69de13964ea7852612e4ae9639f9c9f56f52cd6c85,451bb63213c620821a744a10bd7e3caee82d7e6ae1f156e89c6726d36dd6bffc,SIMPLE_CONCAT,0.2021466839622214,0.3561877505161702,-0.0454899146691932,-0.0512843766680705,False,114162.125,0.3531654104590416,0.1566567692930281,0.3049033738480997,0.3009140860072238,0.3418863392324009,0.3011892665278619,0.3049033738480997,0.6498383819760113,0.3575367242623616,RNA+ATAC,TRAINABLE_COMMON_ENDPOINT_REPRESENTATION,PASS_ENGINEERING
stage_b_discovery/X10_MODALITY_DROPOUT_CROSS_RECON/X10_MODALITY_DROPOUT_CROSS_RECON_endpoint_metrics.csv,MISAR_E15_5_S1,X10_MODALITY_DROPOUT_CROSS_RECON,MODALITY_DROPOUT_CROSS_RECON,0,1,7,1949,1949,9f0514cee55d307a0ff81d44ffffc2da742dbe2d02b849576b7ef5903743dd1b,ac0e2c8331dd0c3786531c69de13964ea7852612e4ae9639f9c9f56f52cd6c85,485c52698239260eaa0cc6ff354bdf9fcde852b2d94c3e22a49872b06e4a031b,SIMPLE_CONCAT,0.2021466839622214,0.3561877505161702,-0.0063262627369612,-0.0291925085931863,False,113980.5859375,0.3953352682292461,0.1958204212252601,0.3269952419229838,0.323154217399831,0.3728731210922175,0.3238126199621899,0.3269952419229839,0.617120624630482,0.3861897518914738,RNA+ATAC,TRAINABLE_COMMON_ENDPOINT_REPRESENTATION,PASS_ENGINEERING
stage_b_discovery/X10_MODALITY_DROPOUT_CROSS_RECON/X10_MODALITY_DROPOUT_CROSS_RECON_endpoint_metrics.csv,MISAR_E15_5_S1,X10_MODALITY_DROPOUT_CROSS_RECON,MODALITY_DROPOUT_CROSS_RECON,0,2,7,1949,1949,9f0514cee55d307a0ff81d44ffffc2da742dbe2d02b849576b7ef5903743dd1b,ac0e2c8331dd0c3786531c69de13964ea7852612e4ae9639f9c9f56f52cd6c85,2905e0372387827f7ca26782a3ffc58431c6b0b2253625670a932a97b825b9a9,SIMPLE_CONCAT,0.2021466839622214,0.3561877505161702,-0.0252264287706922,-0.0405480479288158,False,114164.90625,0.3293810486793518,0.1769202551915291,0.3156397025873543,0.3118260436222925,0.3464141777185261,0.3197577099563914,0.3156397025873543,0.6205105560912764,0.3875253414905873,RNA+ATAC,TRAINABLE_COMMON_ENDPOINT_REPRESENTATION,PASS_ENGINEERING
stage_b_discovery/X10_MODALITY_DROPOUT_CROSS_RECON/X10_MODALITY_DROPOUT_CROSS_RECON_endpoint_metrics.csv,MISAR_E15_5_S1,X10_MODALITY_DROPOUT_CROSS_RECON,MODALITY_DROPOUT_CROSS_RECON,0,3,7,1949,1949,9f0514cee55d307a0ff81d44ffffc2da742dbe2d02b849576b7ef5903743dd1b,ac0e2c8331dd0c3786531c69de13964ea7852612e4ae9639f9c9f56f52cd6c85,a03c79356610ee70e212e385e089bdae9f0df810f0f8afb3c6eb517298d3431c,SIMPLE_CONCAT,0.2021466839622214,0.3561877505161702,-0.0359803731271698,-0.0518011715050361,False,114309.8125,0.3647335637360811,0.1661663108350515,0.304386579011134,0.3005428204038676,0.3359932380082479,0.3102849577207345,0.304386579011134,0.5988737541747279,0.4078396914684229,RNA+ATAC,TRAINABLE_COMMON_ENDPOINT_REPRESENTATION,PASS_ENGINEERING
stage_b_discovery/X10_MODALITY_DROPOUT_CROSS_RECON/X10_MODALITY_DROPOUT_CROSS_RECON_endpoint_metrics.csv,MISAR_E15_5_S1,X10_MODALITY_DROPOUT_CROSS_RECON,MODALITY_DROPOUT_CROSS_RECON,0,4,7,1949,1949,9f0514cee55d307a0ff81d44ffffc2da742dbe2d02b849576b7ef5903743dd1b,ac0e2c8331dd0c3786531c69de13964ea7852612e4ae9639f9c9f56f52cd6c85,d79db30f3e6ac9f31238aa633bc05d0dd7f77cef9280a72d3bab15494b6ed96c,SIMPLE_CONCAT,0.2021466839622214,0.3561877505161702,-0.0102435173038207,-0.0191842800786531,False,114286.984375,0.3261558543890714,0.1919031666584006,0.337003470437517,0.3332826740573105,0.3614937801116955,0.3392102250521456,0.337003470437517,0.670230203796006,0.3373752805586398,RNA+ATAC,TRAINABLE_COMMON_ENDPOINT_REPRESENTATION,PASS_ENGINEERING
stage_b_discovery/X10_MODALITY_DROPOUT_CROSS_RECON/X10_MODALITY_DROPOUT_CROSS_RECON_endpoint_metrics.csv,MISAR_E15_5_S1,X10_MODALITY_DROPOUT_CROSS_RECON,MODALITY_DROPOUT_CROSS_RECON,0,5,7,1949,1949,9f0514cee55d307a0ff81d44ffffc2da742dbe2d02b849576b7ef5903743dd1b,ac0e2c8331dd0c3786531c69de13964ea7852612e4ae9639f9c9f56f52cd6c85,2f3aac46cf78c17d4beb9e716afe7e820bd326e2a14c521526abf586f4b0d7bf,SIMPLE_CONCAT,0.2021466839622214,0.3561877505161702,-0.0484018133323905,-0.0512915188738359,False,114166.8828125,0.3632069043815136,0.1537448706298308,0.3048962316423342,0.3009760993918458,0.3359075220951861,0.3049681838193132,0.3048962316423342,0.6289375484036304,0.3791801724049446,RNA+ATAC,TRAINABLE_COMMON_ENDPOINT_REPRESENTATION,PASS_ENGINEERING
stage_b_discovery/X10_MODALITY_DROPOUT_CROSS_RECON/X10_MODALITY_DROPOUT_CROSS_RECON_endpoint_metrics.csv,MISAR_E15_5_S1,X10_MODALITY_DROPOUT_CROSS_RECON,MODALITY_DROPOUT_CROSS_RECON,0,6,7,1949,1949,9f0514cee55d307a0ff81d44ffffc2da742dbe2d02b849576b7ef5903743dd1b,ac0e2c8331dd0c3786531c69de13964ea7852612e4ae9639f9c9f56f52cd6c85,4fc6f0581df0bcb8bdad0a2bf70bc2b0853ee418477e8428211ad86644b53ada,SIMPLE_CONCAT,0.2021466839622214,0.3561877505161702,-0.0065033348307449,-0.0207494509647983,False,114342.703125,0.3365374002605676,0.1956433491314764,0.3354382995513719,0.3317457076736342,0.3632739859040545,0.339958962106123,0.3354382995513719,0.6303419529393245,0.3753567859616953,RNA+ATAC,TRAINABLE_COMMON_ENDPOINT_REPRESENTATION,PASS_ENGINEERING
stage_b_discovery/X10_MODALITY_DROPOUT_CROSS_RECON/X10_MODALITY_DROPOUT_CROSS_RECON_endpoint_metrics.csv,MISAR_E15_5_S1,X10_MODALITY_DROPOUT_CROSS_RECON,MODALITY_DROPOUT_CROSS_RECON,0,7,7,1949,1949,9f0514cee55d307a0ff81d44ffffc2da742dbe2d02b849576b7ef5903743dd1b,ac0e2c8331dd0c3786531c69de13964ea7852612e4ae9639f9c9f56f52cd6c85,2f38883d1f981febfba0df320ab5a02c52cfdd69ae433996604da885111f4e9f,SIMPLE_CONCAT,0.2021466839622214,0.3561877505161702,0.0031682007626186,-0.0196843580894786,False,114017.8125,0.3869085889309644,0.20531488472484,0.3365033924266916,0.3326116057876321,0.3858868328410315,0.3268543525694513,0.3365033924266916,0.6334940684536325,0.3676838778293546,RNA+ATAC,TRAINABLE_COMMON_ENDPOINT_REPRESENTATION,PASS_ENGINEERING
stage_b_discovery/X10_MODALITY_DROPOUT_CROSS_RECON/X10_MODALITY_DROPOUT_CROSS_RECON_endpoint_metrics.csv,MISAR_E15_5_S1,X10_MODALITY_DROPOUT_CROSS_RECON,MODALITY_DROPOUT_CROSS_RECON,0,8,7,1949,1949,9f0514cee55d307a0ff81d44ffffc2da742dbe2d02b849576b7ef5903743dd1b,ac0e2c8331dd0c3786531c69de13964ea7852612e4ae9639f9c9f56f52cd6c85,15d744d2786a3d07b9cdbe095577f91dd922bc8ccfb632143b33561c22d143f2,SIMPLE_CONCAT,0.2021466839622214,0.3561877505161702,-0.0239844084718141,-0.0390405943410255,False,114180.34375,0.3904090654104948,0.1781622754904072,0.3171471561751446,0.3133000363793917,0.3538728732329163,0.3179430369233119,0.3171471561751446,0.6357539694292481,0.3710874163631206,RNA+ATAC,TRAINABLE_COMMON_ENDPOINT_REPRESENTATION,PASS_ENGINEERING
stage_b_discovery/X10_MODALITY_DROPOUT_CROSS_RECON/X10_MODALITY_DROPOUT_CROSS_RECON_endpoint_metrics.csv,MISAR_E15_5_S1,X10_MODALITY_DROPOUT_CROSS_RECON,MODALITY_DROPOUT_CROSS_RECON,0,9,7,1949,1949,9f0514cee55d307a0ff81d44ffffc2da742dbe2d02b849576b7ef5903743dd1b,ac0e2c8331dd0c3786531c69de13964ea7852612e4ae9639f9c9f56f52cd6c85,08c3e7b8aa4495d95ff108423b199c4ca922fe530a287527292b39beb1fd059d,SIMPLE_CONCAT,0.2021466839622214,0.3561877505161702,-0.0555672822120154,-0.0654340249219506,False,114252.0859375,0.3362151179462671,0.1465794017502059,0.2907537255942195,0.2867613698610096,0.3291571419503957,0.2913565727530176,0.2907537255942195,0.6223900865035646,0.3848101050795467,RNA+ATAC,TRAINABLE_COMMON_ENDPOINT_REPRESENTATION,PASS_ENGINEERING
stage_b_neighborhood/E11_EDGE_RELIABILITY_ANCHORED_R10/E11_EDGE_RELIABILITY_ANCHORED_R10_endpoint_metrics.csv,A1,E11_EDGE_RELIABILITY_ANCHORED_R10,EDGE_RELIABILITY,0,0,10,3484,3484,7a65e31e47074141430212884f034ddcf80e16410aa13b96c82a18d1bfacfaad,c8b4212f9fa29329d5df749e81f1facdcc34b4c7e99514c0ca50a20a7c163f54,50f2a0cb14d5082f5aa7cdc404a13f19ce8107bfb01455d55e28354329116d15,C00_G04_COMMON_BRIDGE,0.2304603078741277,0.3760111948360975,-0.0174817371510696,-0.0238401516757337,False,158872.953125,0.871601952239871,0.212978570723058,0.3521710431603638,0.3481642312897818,0.3664382191312544,0.3829428872188462,0.3521710431603638,0.4927380566471649,0.5076421873841872,RNA+protein,TRAINABLE_COMMON_ENDPOINT_REPRESENTATION,PASS_ENGINEERING
