dataset,has_gradient,l2_norm,loss,loss_non_none_numel,loss_rms_gradient,loss_sq_sum,numel,parameter,repeat,rms,seed
a1,False,0.0,L_corr2_raw,390080,0.0006234281002174121,0.15160950550256103,4096,attention1.w_omega,2,0.0,4
a1,False,0.0,L_corr2_raw,390080,0.0006234281002174121,0.15160950550256103,64,attention1.u_omega,2,0.0,4
a1,True,0.10255683958530426,L_corr2_raw,390080,0.0006234281002174121,0.15160950550256103,4096,attention2.w_omega,2,0.0016024506042583964,4
a1,True,0.06612201035022736,L_corr2_raw,390080,0.0006234281002174121,0.15160950550256103,64,attention2.u_omega,2,0.008265251136194493,4
a1,False,0.0,L_corr2_raw,390080,0.0006234281002174121,0.15160950550256103,4096,cross_attention.w_omega,2,0.0,4
a1,False,0.0,L_corr2_raw,390080,0.0006234281002174121,0.15160950550256103,64,cross_attention.u_omega,2,0.0,4
placenta,True,0.03726668283343315,L_rna_recon_raw,825472,4.680028175022048e-05,0.001808003562545053,384000,encoder1.weight,1,6.013885228553644e-05,0
placenta,True,0.015784889459609985,L_rna_recon_raw,825472,4.680028175022048e-05,0.001808003562545053,384000,decoder1.weight,1,2.547275659093896e-05,0
placenta,True,0.0032345005311071873,L_rna_recon_raw,825472,4.680028175022048e-05,0.001808003562545053,7936,encoder2.weight,1,3.630833913902561e-05,0
placenta,False,0.0,L_rna_recon_raw,825472,4.680028175022048e-05,0.001808003562545053,7936,decoder2.weight,1,0.0,0
placenta,True,0.0018502662423998117,L_rna_recon_raw,825472,4.680028175022048e-05,0.001808003562545053,16384,attention1.w_omega,1,1.4455204674546567e-05,0
placenta,True,0.0012439765268936753,L_rna_recon_raw,825472,4.680028175022048e-05,0.001808003562545053,128,attention1.u_omega,1,0.00010995303405379004,0
placenta,True,0.0003942195908166468,L_rna_recon_raw,825472,4.680028175022048e-05,0.001808003562545053,16384,attention2.w_omega,1,3.079840606886087e-06,0
placenta,True,0.00024871816276572645,L_rna_recon_raw,825472,4.680028175022048e-05,0.001808003562545053,128,attention2.u_omega,1,2.198378962923538e-05,0
placenta,True,0.010106001980602741,L_rna_recon_raw,825472,4.680028175022048e-05,0.001808003562545053,16384,cross_attention.w_omega,1,7.895313738998883e-05,0
placenta,True,0.007228665053844452,L_rna_recon_raw,825472,4.680028175022048e-05,0.001808003562545053,128,cross_attention.u_omega,1,0.0006389297815454597,0
placenta,True,0.6285797953605652,L_mod2_recon_raw,449408,0.0009954565430840782,0.4453335453583383,384000,encoder1.weight,1,0.0010143663095772664,0
placenta,False,0.0,L_mod2_recon_raw,449408,0.0009954565430840782,0.4453335453583383,384000,decoder1.weight,1,0.0,0
placenta,True,0.07628434151411057,L_mod2_recon_raw,449408,0.0009954565430840782,0.4453335453583383,7936,encoder2.weight,1,0.0008563170515189365,0
placenta,True,0.12391779571771622,L_mod2_recon_raw,449408,0.0009954565430840782,0.4453335453583383,7936,decoder2.weight,1,0.0013910183305148685,0
placenta,True,0.030303705483675003,L_mod2_recon_raw,449408,0.0009954565430840782,0.4453335453583383,16384,attention1.w_omega,1,0.00023674769400735307,0
placenta,True,0.02052733488380909,L_mod2_recon_raw,449408,0.0009954565430840782,0.4453335453583383,128,attention1.u_omega,1,0.001814377239036955,0
placenta,True,0.007496214937418699,L_mod2_recon_raw,449408,0.0009954565430840782,0.4453335453583383,16384,attention2.w_omega,1,5.856417956960301e-05,0
placenta,True,0.005072012078016996,L_mod2_recon_raw,449408,0.0009954565430840782,0.4453335453583383,128,attention2.u_omega,1,0.00044830677059997157,0
placenta,True,0.13537196815013885,L_mod2_recon_raw,449408,0.0009954565430840782,0.4453335453583383,16384,cross_attention.w_omega,1,0.0010575935676392246,0
placenta,True,0.09643063694238663,L_mod2_recon_raw,449408,0.0009954565430840782,0.4453335453583383,128,cross_attention.u_omega,1,0.008523344449693129,0
placenta,True,1.737810492515564,L_corr1_raw,416384,0.002755300034322787,3.1610533685810758,384000,encoder1.weight,1,0.0028043796174831927,0
placenta,False,0.0,L_corr1_raw,416384,0.002755300034322787,3.1610533685810758,384000,decoder1.weight,1,0.0,0
placenta,True,0.19563786685466766,L_corr1_raw,416384,0.002755300034322787,3.1610533685810758,7936,encoder2.weight,1,0.0021960999566552016,0
placenta,True,0.23575502634048462,L_corr1_raw,416384,0.002755300034322787,3.1610533685810758,7936,decoder2.weight,1,0.0026464283500333688,0
placenta,True,0.17539887130260468,L_corr1_raw,416384,0.002755300034322787,3.1610533685810758,16384,attention1.w_omega,1,0.001370303659306158,0
placenta,True,0.12825247645378113,L_corr1_raw,416384,0.002755300034322787,3.1610533685810758,128,attention1.u_omega,1,0.011336024701264262,0
placenta,False,0.0,L_corr1_raw,416384,0.002755300034322787,3.1610533685810758,16384,attention2.w_omega,1,0.0,0
placenta,False,0.0,L_corr1_raw,416384,0.002755300034322787,3.1610533685810758,128,attention2.u_omega,1,0.0,0
placenta,False,0.0,L_corr1_raw,416384,0.002755300034322787,3.1610533685810758,16384,cross_attention.w_omega,1,0.0,0
placenta,False,0.0,L_corr1_raw,416384,0.002755300034322787,3.1610533685810758,128,cross_attention.u_omega,1,0.0,0
placenta,True,0.07907767593860626,L_corr2_raw,792448,0.0001485041999651603,0.01747624991341398,384000,encoder1.weight,1,0.00012761104672118613,0
placenta,True,0.0798424556851387,L_corr2_raw,792448,0.0001485041999651603,0.01747624991341398,384000,decoder1.weight,1,0.0001288452167474867,0
placenta,True,0.06670424342155457,L_corr2_raw,792448,0.0001485041999651603,0.01747624991341398,7936,encoder2.weight,1,0.0007487772750007082,0
placenta,False,0.0,L_corr2_raw,792448,0.0001485041999651603,0.01747624991341398,7936,decoder2.weight,1,0.0,0
placenta,False,0.0,L_corr2_raw,792448,0.0001485041999651603,0.01747624991341398,16384,attention1.w_omega,1,0.0,0
placenta,False,0.0,L_corr2_raw,792448,0.0001485041999651603,0.01747624991341398,128,attention1.u_omega,1,0.0,0
placenta,True,0.015957346186041832,L_corr2_raw,792448,0.0001485041999651603,0.01747624991341398,16384,attention2.w_omega,1,0.00012466677504903865,0
placenta,True,0.01200247835367918,L_corr2_raw,792448,0.0001485041999651603,0.01747624991341398,128,attention2.u_omega,1,0.0010608792549048618,0
placenta,False,0.0,L_corr2_raw,792448,0.0001485041999651603,0.01747624991341398,16384,cross_attention.w_omega,1,0.0,0
placenta,False,0.0,L_corr2_raw,792448,0.0001485041999651603,0.01747624991341398,128,cross_attention.u_omega,1,0.0,0
placenta,True,0.03726668283343315,L_rna_recon_raw,825472,4.6800281797306436e-05,0.0018080035661831332,384000,encoder1.weight,2,6.013885236712257e-05,0
placenta,True,0.015784889459609985,L_rna_recon_raw,825472,4.6800281797306436e-05,0.0018080035661831332,384000,decoder1.weight,2,2.547275663651217e-05,0
placenta,True,0.0032345005311071873,L_rna_recon_raw,825472,4.6800281797306436e-05,0.0018080035661831332,7936,encoder2.weight,2,3.6308339205093605e-05,0
placenta,False,0.0,L_rna_recon_raw,825472,4.6800281797306436e-05,0.0018080035661831332,7936,decoder2.weight,2,0.0,0
placenta,True,0.00185026612598449,L_rna_recon_raw,825472,4.6800281797306436e-05,0.0018080035661831332,16384,attention1.w_omega,2,1.4455204479096064e-05,0
placenta,True,0.0012439765268936753,L_rna_recon_raw,825472,4.6800281797306436e-05,0.0018080035661831332,128,attention1.u_omega,2,0.00010995303092497975,0
placenta,True,0.0003942195908166468,L_rna_recon_raw,825472,4.6800281797306436e-05,0.0018080035661831332,16384,attention2.w_omega,2,3.0798406204388208e-06,0
placenta,True,0.0002487181918695569,L_rna_recon_raw,825472,4.6800281797306436e-05,0.0018080035661831332,128,attention2.u_omega,2,2.1983789586710836e-05,0
placenta,True,0.010106001049280167,L_rna_recon_raw,825472,4.6800281797306436e-05,0.0018080035661831332,16384,cross_attention.w_omega,2,7.895313741181481e-05,0
placenta,True,0.007228665053844452,L_rna_recon_raw,825472,4.6800281797306436e-05,0.0018080035661831332,128,cross_attention.u_omega,2,0.0006389297758188345,0
placenta,True,0.6285797953605652,L_mod2_recon_raw,449408,0.0009954565438614167,0.44533354605384823,384000,encoder1.weight,2,0.0010143663100585644,0
placenta,False,0.0,L_mod2_recon_raw,449408,0.0009954565438614167,0.44533354605384823,384000,decoder1.weight,2,0.0,0
placenta,True,0.07628434151411057,L_mod2_recon_raw,449408,0.0009954565438614167,0.44533354605384823,7936,encoder2.weight,2,0.000856317052734117,0
placenta,True,0.12391779571771622,L_mod2_recon_raw,449408,0.0009954565438614167,0.44533354605384823,7936,decoder2.weight,2,0.0013910183352878163,0
placenta,True,0.030303705483675003,L_mod2_recon_raw,449408,0.0009954565438614167,0.44533354605384823,16384,attention1.w_omega,2,0.00023674769660735274,0
placenta,True,0.02052733488380909,L_mod2_recon_raw,449408,0.0009954565438614167,0.44533354605384823,128,attention1.u_omega,2,0.0018143772488830572,0
placenta,True,0.007496214937418699,L_mod2_recon_raw,449408,0.0009954565438614167,0.44533354605384823,16384,attention2.w_omega,2,5.856417969725436e-05,0
placenta,True,0.005072012078016996,L_mod2_recon_raw,449408,0.0009954565438614167,0.44533354605384823,128,attention2.u_omega,2,0.0004483067793464005,0
placenta,True,0.13537198305130005,L_mod2_recon_raw,449408,0.0009954565438614167,0.44533354605384823,16384,cross_attention.w_omega,2,0.0010575935709609024,0
placenta,True,0.09643063694238663,L_mod2_recon_raw,449408,0.0009954565438614167,0.44533354605384823,128,cross_attention.u_omega,2,0.008523344476074106,0
placenta,True,1.737810492515564,L_corr1_raw,416384,0.0027553000400116884,3.1610533816344066,384000,encoder1.weight,2,0.0028043796232079705,0
placenta,False,0.0,L_corr1_raw,416384,0.0027553000400116884,3.1610533816344066,384000,decoder1.weight,2,0.0,0
placenta,True,0.19563786685466766,L_corr1_raw,416384,0.0027553000400116884,3.1610533816344066,7936,encoder2.weight,2,0.002196099957857538,0
placenta,True,0.23575502634048462,L_corr1_raw,416384,0.0027553000400116884,3.1610533816344066,7936,decoder2.weight,2,0.0026464283560344234,0
placenta,True,0.17539887130260468,L_corr1_raw,416384,0.0027553000400116884,3.1610533816344066,16384,attention1.w_omega,2,0.0013703036718058302,0
placenta,True,0.12825247645378113,L_corr1_raw,416384,0.0027553000400116884,3.1610533816344066,128,attention1.u_omega,2,0.01133602465587287,0
placenta,False,0.0,L_corr1_raw,416384,0.0027553000400116884,3.1610533816344066,16384,attention2.w_omega,2,0.0,0
placenta,False,0.0,L_corr1_raw,416384,0.0027553000400116884,3.1610533816344066,128,attention2.u_omega,2,0.0,0
placenta,False,0.0,L_corr1_raw,416384,0.0027553000400116884,3.1610533816344066,16384,cross_attention.w_omega,2,0.0,0
placenta,False,0.0,L_corr1_raw,416384,0.0027553000400116884,3.1610533816344066,128,cross_attention.u_omega,2,0.0,0
placenta,True,0.07907767593860626,L_corr2_raw,792448,0.0001485042001159377,0.017476249948901505,384000,encoder1.weight,2,0.00012761104695081508,0
placenta,True,0.0798424556851387,L_corr2_raw,792448,0.0001485042001159377,0.017476249948901505,384000,decoder1.weight,2,0.0001288452169632137,0
placenta,True,0.06670424342155457,L_corr2_raw,792448,0.0001485042001159377,0.017476249948901505,7936,encoder2.weight,2,0.0007487772758890096,0
placenta,False,0.0,L_corr2_raw,792448,0.0001485042001159377,0.017476249948901505,7936,decoder2.weight,2,0.0,0
placenta,False,0.0,L_corr2_raw,792448,0.0001485042001159377,0.017476249948901505,16384,attention1.w_omega,2,0.0,0
placenta,False,0.0,L_corr2_raw,792448,0.0001485042001159377,0.017476249948901505,128,attention1.u_omega,2,0.0,0
placenta,True,0.015957346186041832,L_corr2_raw,792448,0.0001485042001159377,0.017476249948901505,16384,attention2.w_omega,2,0.00012466677222282925,0
placenta,True,0.01200247835367918,L_corr2_raw,792448,0.0001485042001159377,0.017476249948901505,128,attention2.u_omega,2,0.0010608792277458387,0
placenta,False,0.0,L_corr2_raw,792448,0.0001485042001159377,0.017476249948901505,16384,cross_attention.w_omega,2,0.0,0
placenta,False,0.0,L_corr2_raw,792448,0.0001485042001159377,0.017476249948901505,128,cross_attention.u_omega,2,0.0,0
placenta,True,0.04135889187455177,L_rna_recon_raw,825472,5.1173059888412324e-05,0.0021616487160645414,384000,encoder1.weight,1,6.674262532812006e-05,1
placenta,True,0.017882071435451508,L_rna_recon_raw,825472,5.1173059888412324e-05,0.0021616487160645414,384000,decoder1.weight,1,2.885706908621956e-05,1
placenta,True,0.002156991744413972,L_rna_recon_raw,825472,5.1173059888412324e-05,0.0021616487160645414,7936,encoder2.weight,1,2.421294572816189e-05,1
placenta,False,0.0,L_rna_recon_raw,825472,5.1173059888412324e-05,0.0021616487160645414,7936,decoder2.weight,1,0.0,1
placenta,True,0.0026122911367565393,L_rna_recon_raw,825472,5.1173059888412324e-05,0.0021616487160645414,16384,attention1.w_omega,1,2.040852510649569e-05,1
placenta,True,0.0018238095799461007,L_rna_recon_raw,825472,5.1173059888412324e-05,0.0021616487160645414,128,attention1.u_omega,1,0.00016120351632275694,1
placenta,True,0.0005457478109747171,L_rna_recon_raw,825472,5.1173059888412324e-05,0.0021616487160645414,16384,attention2.w_omega,1,4.263654733361246e-06,1
placenta,True,0.0004110720765311271,L_rna_recon_raw,825472,5.1173059888412324e-05,0.0021616487160645414,128,attention2.u_omega,1,3.6333981315118994e-05,1
placenta,True,0.008744338527321815,L_rna_recon_raw,825472,5.1173059888412324e-05,0.0021616487160645414,16384,cross_attention.w_omega,1,6.831514291038341e-05,1
placenta,True,0.006291981320828199,L_rna_recon_raw,825472,5.1173059888412324e-05,0.0021616487160645414,128,cross_attention.u_omega,1,0.0005561378403723274,1
placenta,True,0.8440688848495483,L_mod2_recon_raw,449408,0.0013216303050055738,0.784983948054546,384000,encoder1.weight,1,0.0013621102785770984,1
placenta,False,0.0,L_mod2_recon_raw,449408,0.0013216303050055738,0.784983948054546,384000,decoder1.weight,1,0.0,1
placenta,True,0.07327328622341156,L_mod2_recon_raw,449408,0.0013216303050055738,0.784983948054546,7936,encoder2.weight,1,0.0008225169164385295,1
placenta,True,0.15955428779125214,L_mod2_recon_raw,449408,0.0013216303050055738,0.784983948054546,7936,decoder2.weight,1,0.0017910498109227938,1
placenta,True,0.04430936649441719,L_mod2_recon_raw,449408,0.0013216303050055738,0.784983948054546,16384,attention1.w_omega,1,0.0003461669287543293,1
placenta,True,0.031747668981552124,L_mod2_recon_raw,449408,0.0013216303050055738,0.784983948054546,128,attention1.u_omega,1,0.0028061240873853846,1
placenta,True,0.009419498033821583,L_mod2_recon_raw,449408,0.0013216303050055738,0.784983948054546,16384,attention2.w_omega,1,7.358982816464815e-05,1
placenta,True,0.006994664203375578,L_mod2_recon_raw,449408,0.0013216303050055738,0.784983948054546,128,attention2.u_omega,1,0.0006182468322321466,1
placenta,True,0.16019701957702637,L_mod2_recon_raw,449408,0.0013216303050055738,0.784983948054546,16384,cross_attention.w_omega,1,0.0012515392185445252,1
placenta,True,0.11372411996126175,L_mod2_recon_raw,449408,0.0013216303050055738,0.784983948054546,128,cross_attention.u_omega,1,0.010051887014575335,1
placenta,True,2.1961629390716553,L_corr1_raw,416384,0.003487667039193624,5.0648205999399805,384000,encoder1.weight,1,0.003544042632823661,1
placenta,False,0.0,L_corr1_raw,416384,0.003487667039193624,5.0648205999399805,384000,decoder1.weight,1,0.0,1
placenta,True,0.2520557940006256,L_corr1_raw,416384,0.003487667039193624,5.0648205999399805,7936,encoder2.weight,1,0.0028294097909727623,1
placenta,True,0.35641905665397644,L_corr1_raw,416384,0.003487667039193624,5.0648205999399805,7936,decoder2.weight,1,0.0040009221242977636,1
placenta,True,0.17822816967964172,L_corr1_raw,416384,0.003487667039193624,5.0648205999399805,16384,attention1.w_omega,1,0.0013924075742362597,1
placenta,True,0.139130100607872,L_corr1_raw,416384,0.003487667039193624,5.0648205999399805,128,attention1.u_omega,1,0.012297479507693727,1
placenta,False,0.0,L_corr1_raw,416384,0.003487667039193624,5.0648205999399805,16384,attention2.w_omega,1,0.0,1
placenta,False,0.0,L_corr1_raw,416384,0.003487667039193624,5.0648205999399805,128,attention2.u_omega,1,0.0,1
placenta,False,0.0,L_corr1_raw,416384,0.003487667039193624,5.0648205999399805,16384,cross_attention.w_omega,1,0.0,1
placenta,False,0.0,L_corr1_raw,416384,0.003487667039193624,5.0648205999399805,128,cross_attention.u_omega,1,0.0,1
placenta,True,0.07671252638101578,L_corr2_raw,792448,0.00014232630207799396,0.01605244183621745,384000,encoder1.weight,1,0.00012379431493685856,1
placenta,True,0.07612419128417969,L_corr2_raw,792448,0.00014232630207799396,0.01605244183621745,384000,decoder1.weight,1,0.00012284488231074938,1
placenta,True,0.06345362216234207,L_corr2_raw,792448,0.00014232630207799396,0.01605244183621745,7936,encoder2.weight,1,0.0007122879292416743,1
placenta,False,0.0,L_corr2_raw,792448,0.00014232630207799396,0.01605244183621745,7936,decoder2.weight,1,0.0,1
placenta,False,0.0,L_corr2_raw,792448,0.00014232630207799396,0.01605244183621745,16384,attention1.w_omega,1,0.0,1
placenta,False,0.0,L_corr2_raw,792448,0.00014232630207799396,0.01605244183621745,128,attention1.u_omega,1,0.0,1
placenta,True,0.01502139214426279,L_corr2_raw,792448,0.00014232630207799396,0.01605244183621745,16384,attention2.w_omega,1,0.00011735462488534422,1
placenta,True,0.010987851768732071,L_corr2_raw,792448,0.00014232630207799396,0.01605244183621745,128,attention2.u_omega,1,0.0009711980359232148,1
placenta,False,0.0,L_corr2_raw,792448,0.00014232630207799396,0.01605244183621745,16384,cross_attention.w_omega,1,0.0,1
placenta,False,0.0,L_corr2_raw,792448,0.00014232630207799396,0.01605244183621745,128,cross_attention.u_omega,1,0.0,1
placenta,True,0.04135889187455177,L_rna_recon_raw,825472,5.1173059729011504e-05,0.0021616487025977456,384000,encoder1.weight,2,6.674262511064015e-05,1
placenta,True,0.017882071435451508,L_rna_recon_raw,825472,5.1173059729011504e-05,0.0021616487025977456,384000,decoder1.weight,2,2.8857069025113606e-05,1
placenta,True,0.002156991744413972,L_rna_recon_raw,825472,5.1173059729011504e-05,0.0021616487025977456,7936,encoder2.weight,2,2.4212945472743192e-05,1
placenta,False,0.0,L_rna_recon_raw,825472,5.1173059729011504e-05,0.0021616487025977456,7936,decoder2.weight,2,0.0,1
placenta,True,0.0026122911367565393,L_rna_recon_raw,825472,5.1173059729011504e-05,0.0021616487025977456,16384,attention1.w_omega,2,2.0408525139196764e-05,1
placenta,True,0.0018238095799461007,L_rna_recon_raw,825472,5.1173059729011504e-05,0.0021616487025977456,128,attention1.u_omega,2,0.00016120351867165652,1
placenta,True,0.0005457478109747171,L_rna_recon_raw,825472,5.1173059729011504e-05,0.0021616487025977456,16384,attention2.w_omega,2,4.263654683557327e-06,1
placenta,True,0.0004110720765311271,L_rna_recon_raw,825472,5.1173059729011504e-05,0.0021616487025977456,128,attention2.u_omega,2,3.6333981511582506e-05,1
placenta,True,0.008744337595999241,L_rna_recon_raw,825472,5.1173059729011504e-05,0.0021616487025977456,16384,cross_attention.w_omega,2,6.831514268243988e-05,1
placenta,True,0.006291981320828199,L_rna_recon_raw,825472,5.1173059729011504e-05,0.0021616487025977456,128,cross_attention.u_omega,2,0.0005561378370700894,1
placenta,True,0.8440688848495483,L_mod2_recon_raw,449408,0.0013216303015732157,0.7849839439772395,384000,encoder1.weight,2,0.0013621102750833764,1
placenta,False,0.0,L_mod2_recon_raw,449408,0.0013216303015732157,0.7849839439772395,384000,decoder1.weight,2,0.0,1
placenta,True,0.07327328622341156,L_mod2_recon_raw,449408,0.0013216303015732157,0.7849839439772395,7936,encoder2.weight,2,0.0008225169213543946,1
placenta,True,0.15955428779125214,L_mod2_recon_raw,449408,0.0013216303015732157,0.7849839439772395,7936,decoder2.weight,2,0.0017910498037823983,1
placenta,True,0.04430937021970749,L_mod2_recon_raw,449408,0.0013216303015732157,0.7849839439772395,16384,attention1.w_omega,2,0.00034616693992054246,1
placenta,True,0.031747668981552124,L_mod2_recon_raw,449408,0.0013216303015732157,0.7849839439772395,128,attention1.u_omega,2,0.00280612418216012,1
placenta,True,0.009419498033821583,L_mod2_recon_raw,449408,0.0013216303015732157,0.7849839439772395,16384,attention2.w_omega,2,7.358982806009042e-05,1
placenta,True,0.006994664203375578,L_mod2_recon_raw,449408,0.0013216303015732157,0.7849839439772395,128,attention2.u_omega,2,0.0006182468288644172,1
placenta,True,0.16019701957702637,L_mod2_recon_raw,449408,0.0013216303015732157,0.7849839439772395,16384,cross_attention.w_omega,2,0.0012515392125845223,1
placenta,True,0.11372411996126175,L_mod2_recon_raw,449408,0.0013216303015732157,0.7849839439772395,128,cross_attention.u_omega,2,0.010051886923932154,1
placenta,True,2.1961629390716553,L_corr1_raw,416384,0.0034876670333178943,5.064820582874408,384000,encoder1.weight,2,0.0035440426269526194,1
placenta,False,0.0,L_corr1_raw,416384,0.0034876670333178943,5.064820582874408,384000,decoder1.weight,2,0.0,1
placenta,True,0.2520557940006256,L_corr1_raw,416384,0.0034876670333178943,5.064820582874408,7936,encoder2.weight,2,0.0028294097800719187,1
placenta,True,0.35641905665397644,L_corr1_raw,416384,0.0034876670333178943,5.064820582874408,7936,decoder2.weight,2,0.004000922114349903,1
placenta,True,0.17822816967964172,L_corr1_raw,416384,0.0034876670333178943,5.064820582874408,16384,attention1.w_omega,2,0.0013924075804386904,1
placenta,True,0.139130100607872,L_corr1_raw,416384,0.0034876670333178943,5.064820582874408,128,attention1.u_omega,2,0.012297479429118642,1
placenta,False,0.0,L_corr1_raw,416384,0.0034876670333178943,5.064820582874408,16384,attention2.w_omega,2,0.0,1
placenta,False,0.0,L_corr1_raw,416384,0.0034876670333178943,5.064820582874408,128,attention2.u_omega,2,0.0,1
placenta,False,0.0,L_corr1_raw,416384,0.0034876670333178943,5.064820582874408,16384,cross_attention.w_omega,2,0.0,1
placenta,False,0.0,L_corr1_raw,416384,0.0034876670333178943,5.064820582874408,128,cross_attention.u_omega,2,0.0,1
placenta,True,0.07671252638101578,L_corr2_raw,792448,0.00014232630222699855,0.016052441869828776,384000,encoder1.weight,2,0.00012379431496231975,1
placenta,True,0.07612419128417969,L_corr2_raw,792448,0.00014232630222699855,0.016052441869828776,384000,decoder1.weight,2,0.00012284488235764294,1
placenta,True,0.06345362216234207,L_corr2_raw,792448,0.00014232630222699855,0.016052441869828776,7936,encoder2.weight,2,0.000712287930389121,1
placenta,False,0.0,L_corr2_raw,792448,0.00014232630222699855,0.016052441869828776,7936,decoder2.weight,2,0.0,1
placenta,False,0.0,L_corr2_raw,792448,0.00014232630222699855,0.016052441869828776,16384,attention1.w_omega,2,0.0,1
placenta,False,0.0,L_corr2_raw,792448,0.00014232630222699855,0.016052441869828776,128,attention1.u_omega,2,0.0,1
placenta,True,0.01502139214426279,L_corr2_raw,792448,0.00014232630222699855,0.016052441869828776,16384,attention2.w_omega,2,0.0001173546275137291,1
placenta,True,0.010987851768732071,L_corr2_raw,792448,0.00014232630222699855,0.016052441869828776,128,attention2.u_omega,2,0.0009711980507513873,1
placenta,False,0.0,L_corr2_raw,792448,0.00014232630222699855,0.016052441869828776,16384,cross_attention.w_omega,2,0.0,1
placenta,False,0.0,L_corr2_raw,792448,0.00014232630222699855,0.016052441869828776,128,cross_attention.u_omega,2,0.0,1
placenta,True,0.035095397382974625,L_rna_recon_raw,825472,4.4308682923294395e-05,0.00162061564890605,384000,encoder1.weight,1,5.663495009087274e-05,2
placenta,True,0.015830375254154205,L_rna_recon_raw,825472,4.4308682923294395e-05,0.00162061564890605,384000,decoder1.weight,1,2.55461581460109e-05,2
placenta,True,0.0031574515160173178,L_rna_recon_raw,825472,4.4308682923294395e-05,0.00162061564890605,7936,encoder2.weight,1,3.544344133397487e-05,2
placenta,False,0.0,L_rna_recon_raw,825472,4.4308682923294395e-05,0.00162061564890605,7936,decoder2.weight,1,0.0,2
placenta,True,0.0021542387548834085,L_rna_recon_raw,825472,4.4308682923294395e-05,0.00162061564890605,16384,attention1.w_omega,1,1.68299903926647e-05,2
placenta,True,0.0013605691492557526,L_rna_recon_raw,825472,4.4308682923294395e-05,0.00162061564890605,128,attention1.u_omega,1,0.00012025845851655032,2
placenta,True,0.00032850829302333295,L_rna_recon_raw,825472,4.4308682923294395e-05,0.00162061564890605,16384,attention2.w_omega,1,2.566470921315885e-06,2
placenta,True,0.00019948506087530404,L_rna_recon_raw,825472,4.4308682923294395e-05,0.00162061564890605,128,attention2.u_omega,1,1.763215545419842e-05,2
placenta,True,0.00885850377380848,L_rna_recon_raw,825472,4.4308682923294395e-05,0.00162061564890605,16384,cross_attention.w_omega,1,6.920706237372522e-05,2
placenta,True,0.006576163228601217,L_rna_recon_raw,825472,4.4308682923294395e-05,0.00162061564890605,128,cross_attention.u_omega,1,0.0005812562036640552,2
placenta,True,0.6555381417274475,L_mod2_recon_raw,449408,0.0010451860930145896,0.4909395769943295,384000,encoder1.weight,1,0.0010578701042096865,2
placenta,False,0.0,L_mod2_recon_raw,449408,0.0010451860930145896,0.4909395769943295,384000,decoder1.weight,1,0.0,2
placenta,True,0.08294027298688889,L_mod2_recon_raw,449408,0.0010451860930145896,0.4909395769943295,7936,encoder2.weight,1,0.0009310320442506369,2
placenta,True,0.1333855390548706,L_mod2_recon_raw,449408,0.0010451860930145896,0.4909395769943295,7936,decoder2.weight,1,0.0014972969095039023,2
placenta,True,0.036579638719558716,L_mod2_recon_raw,449408,0.0010451860930145896,0.4909395769943295,16384,attention1.w_omega,1,0.0002857784302720347,2
placenta,True,0.02267015539109707,L_mod2_recon_raw,449408,0.0010451860930145896,0.4909395769943295,128,attention1.u_omega,1,0.002003777701615727,2
placenta,True,0.006373730022460222,L_mod2_recon_raw,449408,0.0010451860930145896,0.4909395769943295,16384,attention2.w_omega,1,4.9794764281518726e-05,2
placenta,True,0.0038973349146544933,L_mod2_recon_raw,449408,0.0010451860930145896,0.4909395769943295,128,attention2.u_omega,1,0.00034447899175505656,2
placenta,True,0.1481265425682068,L_mod2_recon_raw,449408,0.0010451860930145896,0.4909395769943295,16384,cross_attention.w_omega,1,0.0011572385813296564,2
placenta,True,0.11264660954475403,L_mod2_recon_raw,449408,0.0010451860930145896,0.4909395769943295,128,cross_attention.u_omega,1,0.009956647394267288,2
placenta,True,1.9630720615386963,L_corr1_raw,416384,0.0031014616342342465,4.005224456427969,384000,encoder1.weight,1,0.003167893807026848,2
placenta,False,0.0,L_corr1_raw,416384,0.0031014616342342465,4.005224456427969,384000,decoder1.weight,1,0.0,2
placenta,True,0.21325750648975372,L_corr1_raw,416384,0.0031014616342342465,4.005224456427969,7936,encoder2.weight,1,0.0023938861012624264,2
placenta,True,0.28334304690361023,L_corr1_raw,416384,0.0031014616342342465,4.005224456427969,7936,decoder2.weight,1,0.0031806196669045676,2
placenta,True,0.13785570859909058,L_corr1_raw,416384,0.0031014616342342465,4.005224456427969,16384,attention1.w_omega,1,0.0010769977182766297,2
placenta,True,0.08250189572572708,L_corr1_raw,416384,0.0031014616342342465,4.005224456427969,128,attention1.u_omega,1,0.007292206319249158,2
placenta,False,0.0,L_corr1_raw,416384,0.0031014616342342465,4.005224456427969,16384,attention2.w_omega,1,0.0,2
placenta,False,0.0,L_corr1_raw,416384,0.0031014616342342465,4.005224456427969,128,attention2.u_omega,1,0.0,2
placenta,False,0.0,L_corr1_raw,416384,0.0031014616342342465,4.005224456427969,16384,cross_attention.w_omega,1,0.0,2
placenta,False,0.0,L_corr1_raw,416384,0.0031014616342342465,4.005224456427969,128,cross_attention.u_omega,1,0.0,2
placenta,True,0.08227823674678802,L_corr2_raw,792448,0.00015136512972481155,0.01815609508563283,384000,encoder1.weight,1,0.00013277594034946766,2
placenta,True,0.0803731381893158,L_corr2_raw,792448,0.00015136512972481155,0.01815609508563283,384000,decoder1.weight,1,0.00012970159369117914,2
