absolute_ari,absolute_nmi,ami,arm,candidate_id,changed_from_initial,cluster_sizes_eval,cluster_sizes_full,config_id,evaluator_label_reads,failure,fmi,gearys_c_macro,homogeneity,k,lane,min_cluster_size_eval,min_cluster_size_full,morans_i_macro,n_evaluated,n_total,neighbor_agreement,partition_sha256,start_id,start_role,status,v_measure,wall_seconds
0.5876188136355369,0.7091091039731716,0.7086057149140587,LEARNED_RELATION,METHOD_NIGHT16H_START__L04_MIX050_POWER2__LEARNED_RELATION,3,"[1147, 624, 1514, 790, 1070, 1520, 543, 1823, 165]","[1147, 624, 1514, 790, 1070, 1520, 543, 1823, 165]",L04_MIX050_POWER2,1,,0.6488039204951687,0.06912471303857738,0.7197709745683258,9,P22_K9,165,165,0.9333540655250991,9196,9196,0.9587999875903577,b437ce6db8a249e059c4a12a1f8a6319a8fce8c33de72c1c9283cbc737e453da,METHOD_NIGHT16H_START,NIGHT16H_LOCKED_METHOD_START,PASS,0.7091091039731716,0.8016612995415926
0.4783709631885838,0.6071249240502686,0.6064567142460551,INPUT_START,ROBUSTNESS_0__INPUT_START,0,"[920, 2260, 930, 823, 1080, 749, 709, 714, 1011]","[920, 2260, 930, 823, 1080, 749, 709, 714, 1011]",INPUT,1,,0.5544711927858604,0.17513783885296888,0.6253052535966026,9,P22_K9,709,709,0.8264983390458281,9196,9196,0.8574752582756802,b358fa4db94439aecf33b74e85f7f1777eb18b41744e2291646d2510165f0c90,ROBUSTNESS_0,PREREGISTERED_KMEANS_ROBUSTNESS_START,PASS,0.6071249240502686,0.0
0.5110431447558779,0.6391867421937667,0.6385711652068337,RELATION_DISABLED,ROBUSTNESS_0__L01_MIX025__RELATION_DISABLED,743,"[1073, 2347, 746, 958, 1047, 709, 701, 691, 924]","[1073, 2347, 746, 958, 1047, 709, 701, 691, 924]",L01_MIX025,1,,0.5830172714763593,0.09128245898944055,0.6563536355120727,9,P22_K9,691,691,0.9104304816718426,9196,9196,0.9268451586883009,8fccaac65284ab59507597b980f8a29a0ce91b14072fc10903b8f67294d78c6e,ROBUSTNESS_0,PREREGISTERED_KMEANS_ROBUSTNESS_START,PASS,0.6391867421937667,0.8585586752742529
0.5123213044729474,0.6424122037406184,0.6418030174220003,ZERO_RELATION,ROBUSTNESS_0__L01_MIX025__ZERO_RELATION,627,"[1023, 2319, 827, 912, 1049, 714, 705, 710, 937]","[1023, 2319, 827, 912, 1049, 714, 705, 710, 937]",L01_MIX025,1,,0.5839050974089105,0.09795122937858741,0.6605953311523761,9,P22_K9,705,705,0.9035283967672485,9196,9196,0.921167747339683,48bb5d2e3e3f801235dd4a78f3a699c79c73625baf46603414c6348ba778745d,ROBUSTNESS_0,PREREGISTERED_KMEANS_ROBUSTNESS_START,PASS,0.6424122037406184,0.9851144067943096
0.5115049460053697,0.6418382424735679,0.6412278701737778,UNIFORM_MASS_MATCHED,ROBUSTNESS_0__L01_MIX025__UNIFORM_MASS_MATCHED,648,"[1028, 2329, 823, 907, 1050, 712, 705, 704, 938]","[1028, 2329, 823, 907, 1050, 712, 705, 704, 938]",L01_MIX025,1,,0.5832587785472029,0.09708119700937966,0.6597860196666868,9,P22_K9,704,704,0.9044625786260647,9196,9196,0.9219743740886669,fce1ef1af1cd174669a677c4dc93121674f23bed0e92b568d7468c71c53729d5,ROBUSTNESS_0,PREREGISTERED_KMEANS_ROBUSTNESS_START,PASS,0.6418382424735679,0.8382851351052523
0.5120062973419578,0.6419988591753514,0.6413887975666508,PERMUTED_RELATION,ROBUSTNESS_0__L01_MIX025__PERMUTED_RELATION,645,"[1027, 2327, 825, 913, 1046, 709, 705, 705, 939]","[1027, 2327, 825, 913, 1046, 709, 705, 705, 939]",L01_MIX025,1,,0.5836782022978809,0.09685330910904184,0.6599903722005531,9,P22_K9,705,705,0.9046755081063496,9196,9196,0.9221605187230478,4a1d36217fc1aee42d06c4099d809cf39f67fa7aec8726461a0951d7093ccd57,ROBUSTNESS_0,PREREGISTERED_KMEANS_ROBUSTNESS_START,PASS,0.6419988591753515,1.217630198225379
0.512444750940032,0.6425657898548813,0.6419568697834711,LEARNED_RELATION,ROBUSTNESS_0__L01_MIX025__LEARNED_RELATION,628,"[1023, 2319, 827, 912, 1049, 715, 705, 710, 936]","[1023, 2319, 827, 912, 1049, 715, 705, 710, 936]",L01_MIX025,1,,0.5840102926441402,0.09794300125243448,0.6607579960220998,9,P22_K9,705,705,0.9035296581777287,9196,9196,0.921167747339683,3e829df90e65808fc9d27b6f9b80a422a014d5ce31e7a4b7969554d5a8c6c504,ROBUSTNESS_0,PREREGISTERED_KMEANS_ROBUSTNESS_START,PASS,0.6425657898548813,0.8372315410524607
0.5110431447558779,0.6391867421937667,0.6385711652068337,RELATION_DISABLED,ROBUSTNESS_0__L02_MIX050__RELATION_DISABLED,743,"[1073, 2347, 746, 958, 1047, 709, 701, 691, 924]","[1073, 2347, 746, 958, 1047, 709, 701, 691, 924]",L02_MIX050,1,,0.5830172714763593,0.09128245898944055,0.6563536355120727,9,P22_K9,691,691,0.9104304816718426,9196,9196,0.9268451586883009,8fccaac65284ab59507597b980f8a29a0ce91b14072fc10903b8f67294d78c6e,ROBUSTNESS_0,PREREGISTERED_KMEANS_ROBUSTNESS_START,PASS,0.6391867421937667,0.8861436322331429
0.5136241688515456,0.6423337402134772,0.6417243901890406,ZERO_RELATION,ROBUSTNESS_0__L02_MIX050__ZERO_RELATION,591,"[1043, 2319, 828, 892, 1047, 715, 708, 708, 936]","[1043, 2319, 828, 892, 1047, 715, 708, 708, 936]",L02_MIX050,1,,0.5850284715120426,0.10104296033878438,0.6604831089880312,9,P22_K9,708,708,0.9004064689948557,9196,9196,0.9185617224583501,cc18eb3408613c84caa805a27781d246a602d04d6fde526f667655517892e700,ROBUSTNESS_0,PREREGISTERED_KMEANS_ROBUSTNESS_START,PASS,0.6423337402134773,0.9821054916828871
0.5123685364207601,0.6425594977408868,0.6419504692578887,UNIFORM_MASS_MATCHED,ROBUSTNESS_0__L02_MIX050__UNIFORM_MASS_MATCHED,631,"[1028, 2322, 820, 905, 1053, 713, 705, 708, 942]","[1028, 2322, 820, 905, 1053, 713, 705, 708, 942]",L02_MIX050,1,,0.5839669618308275,0.09801685070790443,0.6606489577952711,9,P22_K9,705,705,0.9034940480861218,9196,9196,0.9211987714454131,307b06cea5a76ae280c1701c94a825302238c08589a19a03834519dcda214213,ROBUSTNESS_0,PREREGISTERED_KMEANS_ROBUSTNESS_START,PASS,0.6425594977408868,0.836827302351594
