mode,partition_sha256,absolute_ari,absolute_nmi,ami,fmi,morans_i,gearys_c,dataset,lane,candidate_id,mechanism_family,config_sha256,training_seed,endpoint_seed,head,k,total_observations,evaluated_observations,delta_ari_vs_retained,delta_nmi_vs_retained,status,wall_seconds,peak_gpu_mib,peak_rss_mib,experiment_phase
RETAINED_TEACHER,fbf21dccbcc67855181353238b59953ff541b726bf30071dc89554854273d1a9,0.1607414481055021,0.2909157780169758,0.2902764283261132,0.4628878767302947,0.6797173099658796,0.3200961126889805,tonsil_s1,tonsil_s1,S30_BOUNDARY_GRAPH,BOUNDARY_GRAPH,28fc2a227eccf611f1adbcbc2e9c7d472c65f80c749f3ef4d79b9988816d4900,0,0,GMM_TIED,4,4326,4326,0.0,0.0,PASS,0.9906070306897165,46.55224609375,934.109375,SCREEN
SAPR_FULL,fb22356c7ea35c75880ec7414893078d54e76e3dfdeec52359c2f10646c29003,0.1712110815546747,0.2861347433311724,0.2855077693373065,0.4596927270941473,0.6998801847695135,0.300025371434832,tonsil_s1,tonsil_s1,S30_BOUNDARY_GRAPH,BOUNDARY_GRAPH,28fc2a227eccf611f1adbcbc2e9c7d472c65f80c749f3ef4d79b9988816d4900,0,0,GMM_TIED,4,4326,4326,0.0104696334491726,-0.0047810346858034,PASS,0.9906070306897165,46.55224609375,934.109375,SCREEN
SAPR_RESIDUAL_DISABLED,9e825dba71ef70326883660946e5cb94873c0898ae66a282b9ddbe1478dc36c9,0.1466690290009801,0.2703387120291521,0.2697047480003395,0.4383103166434619,0.6641547226020685,0.3359689369982488,tonsil_s1,tonsil_s1,S30_BOUNDARY_GRAPH,BOUNDARY_GRAPH,28fc2a227eccf611f1adbcbc2e9c7d472c65f80c749f3ef4d79b9988816d4900,0,0,GMM_TIED,4,4326,4326,-0.0140724191045219,-0.0205770659878236,PASS,0.9906070306897165,46.55224609375,934.109375,SCREEN
RETAINED_TEACHER,ae3066fa154362eec0efeccedfa2790637233655c49a0018b29c865077fe4667,0.4107535716930893,0.6064179094949806,0.6057539990652927,0.4944280545021607,0.8997778442278445,0.1001896341368456,P22,P22,S30_BOUNDARY_GRAPH,BOUNDARY_GRAPH,28fc2a227eccf611f1adbcbc2e9c7d472c65f80c749f3ef4d79b9988816d4900,0,0,GMM_DIAG+REFINE_T0.50_S2,9,9196,9196,0.0,0.0,PASS,1.0430284142494202,83.58642578125,934.92578125,SCREEN
SAPR_FULL,65ecc64585b6f6d291f3316437734f7cd9e97f1649eb4f6825c6c4bee7dc9c19,0.4490923151304902,0.6314979207869291,0.630876263589491,0.5277609898156925,0.9215525861541236,0.078531730664044,P22,P22,S30_BOUNDARY_GRAPH,BOUNDARY_GRAPH,28fc2a227eccf611f1adbcbc2e9c7d472c65f80c749f3ef4d79b9988816d4900,0,0,GMM_DIAG+REFINE_T0.50_S2,9,9196,9196,0.0383387434374009,0.0250800112919484,PASS,1.0430284142494202,83.58642578125,934.92578125,SCREEN
SAPR_RESIDUAL_DISABLED,73fc01953e9d4c70bf4ea2b17a4fcd1dda30172cb06bc0fb986dfc2f8280847a,0.4405110563233072,0.6197755596238194,0.619135833580736,0.5200922453432824,0.9071791625013992,0.0928258497451592,P22,P22,S30_BOUNDARY_GRAPH,BOUNDARY_GRAPH,28fc2a227eccf611f1adbcbc2e9c7d472c65f80c749f3ef4d79b9988816d4900,0,0,GMM_DIAG+REFINE_T0.50_S2,9,9196,9196,0.0297574846302179,0.0133576501288387,PASS,1.0430284142494202,83.58642578125,934.92578125,SCREEN
RETAINED_TEACHER,f0e5245b581ecebb6fc50707f93ea024df435dab939a0688bf5d960bc44e2aca,0.3514171699802645,0.5366722568151729,0.534236822998133,0.4758400027867638,0.9214136163000596,0.0784680222496969,MISAR_E15_5_S1,MISAR_E15_5_S1,S30_BOUNDARY_GRAPH,BOUNDARY_GRAPH,28fc2a227eccf611f1adbcbc2e9c7d472c65f80c749f3ef4d79b9988816d4900,0,0,GMM_TIED+REFINE_T0.50_S1,7,1949,1949,0.0,0.0,PASS,1.002340279519558,30.62744140625,934.92578125,SCREEN
SAPR_FULL,ea8d7fd2e10b5f3d49e462fdc3b4fdeb6fbfa483c91ff0daad5c1c5806c70666,0.4145394807301598,0.5630570207611235,0.5606765201854117,0.533717792425618,0.9141433991507874,0.0857763047845201,MISAR_E15_5_S1,MISAR_E15_5_S1,S30_BOUNDARY_GRAPH,BOUNDARY_GRAPH,28fc2a227eccf611f1adbcbc2e9c7d472c65f80c749f3ef4d79b9988816d4900,0,0,GMM_TIED+REFINE_T0.50_S1,7,1949,1949,0.0631223107498952,0.0263847639459505,PASS,1.002340279519558,30.62744140625,934.92578125,SCREEN
SAPR_RESIDUAL_DISABLED,27e1459b5f40fcf0658f675ad7e0e973a367c962cd67247a71a12656dfdc414b,0.4036321382846644,0.564396449080984,0.5620000920372407,0.5261531509940974,0.909588860884668,0.0900518223563273,MISAR_E15_5_S1,MISAR_E15_5_S1,S30_BOUNDARY_GRAPH,BOUNDARY_GRAPH,28fc2a227eccf611f1adbcbc2e9c7d472c65f80c749f3ef4d79b9988816d4900,0,0,GMM_TIED+REFINE_T0.50_S1,7,1949,1949,0.0522149683043998,0.027724192265811,PASS,1.002340279519558,30.62744140625,934.92578125,SCREEN
RETAINED_TEACHER,2d2dd19e9e9bb20cc27f7029d5b14bcb154c0738e8d5bcda56355c7eb1ea1553,0.3561334252217696,0.5778900366307157,0.574222982664307,0.4774940691101633,0.8696600857674022,0.1306894984666931,MISAR_E15_5_S1,MISAR_E15_5_S1_K12,S30_BOUNDARY_GRAPH,BOUNDARY_GRAPH,28fc2a227eccf611f1adbcbc2e9c7d472c65f80c749f3ef4d79b9988816d4900,0,1,GMM_TIED+REFINE_T0.50_S2,12,1949,1949,0.0,0.0,PASS,1.010462014004588,30.74267578125,934.92578125,SCREEN
SAPR_FULL,86a5f68d799c335ae1ac9bc5a71f0cb4d3856256a7b6edfe46f83c3d94a3c1b9,0.3407097865418294,0.5804394917542697,0.5768596567349126,0.4652290007986738,0.8691523521641079,0.1308875496809795,MISAR_E15_5_S1,MISAR_E15_5_S1_K12,S30_BOUNDARY_GRAPH,BOUNDARY_GRAPH,28fc2a227eccf611f1adbcbc2e9c7d472c65f80c749f3ef4d79b9988816d4900,0,1,GMM_TIED+REFINE_T0.50_S2,12,1949,1949,-0.0154236386799402,0.0025494551235539,PASS,1.010462014004588,30.74267578125,934.92578125,SCREEN
SAPR_RESIDUAL_DISABLED,610ad5267c6e42f33255ff38286b9aeb6167d98865a00b0662d984a59265f5ba,0.3748451899563686,0.5850924091212805,0.5814911304160203,0.4945518042691513,0.8794729101376982,0.1204780382303295,MISAR_E15_5_S1,MISAR_E15_5_S1_K12,S30_BOUNDARY_GRAPH,BOUNDARY_GRAPH,28fc2a227eccf611f1adbcbc2e9c7d472c65f80c749f3ef4d79b9988816d4900,0,1,GMM_TIED+REFINE_T0.50_S2,12,1949,1949,0.0187117647345989,0.0072023724905647,PASS,1.010462014004588,30.74267578125,934.92578125,SCREEN
RETAINED_TEACHER,778247f76e4d3e1a47fee244da2297fa1b48dcd34db7ff29a9bd5960b8065aa7,0.2389411529541879,0.3928634402768866,0.3889277017461162,0.3845863966718307,0.5687759284703141,0.4327094670922682,A1,A1,S31_BOUNDARY_GRAPH_STRONG,BOUNDARY_GRAPH,f2874551bc8a5937348832b6c50cff13a5d46cca90eb5686962ccf9a691dc2aa,0,0,GMM_TIED+REFINE_T0.90_S1,10,3484,3484,0.0,0.0,PASS,1.26669442653656,41.298828125,934.92578125,SCREEN
SAPR_FULL,1b121dd3d536fbb81171685f5648d88b79238ccaaa47c4178596c8270b165143,0.2338902700584212,0.3947744427718134,0.3909464316092056,0.3737412594835128,0.56073539438555,0.4389971991423641,A1,A1,S31_BOUNDARY_GRAPH_STRONG,BOUNDARY_GRAPH,f2874551bc8a5937348832b6c50cff13a5d46cca90eb5686962ccf9a691dc2aa,0,0,GMM_TIED+REFINE_T0.90_S1,10,3484,3484,-0.0050508828957667,0.0019110024949268,PASS,1.26669442653656,41.298828125,934.92578125,SCREEN
SAPR_RESIDUAL_DISABLED,3d78753135322a44e3976a8cd9a6c152e199a06a0551872dd84fac5f7f7426a1,0.2156778700689269,0.3730485712655575,0.3690579465081219,0.35908675016157,0.4975936903364334,0.5015820264836265,A1,A1,S31_BOUNDARY_GRAPH_STRONG,BOUNDARY_GRAPH,f2874551bc8a5937348832b6c50cff13a5d46cca90eb5686962ccf9a691dc2aa,0,0,GMM_TIED+REFINE_T0.90_S1,10,3484,3484,-0.023263282885261,-0.0198148690113291,PASS,1.26669442653656,41.298828125,934.92578125,SCREEN
RETAINED_TEACHER,fbf21dccbcc67855181353238b59953ff541b726bf30071dc89554854273d1a9,0.1607414481055021,0.2909157780169758,0.2902764283261132,0.4628878767302947,0.6797173099658796,0.3200961126889805,tonsil_s1,tonsil_s1,S31_BOUNDARY_GRAPH_STRONG,BOUNDARY_GRAPH,f2874551bc8a5937348832b6c50cff13a5d46cca90eb5686962ccf9a691dc2aa,0,0,GMM_TIED,4,4326,4326,0.0,0.0,PASS,1.2492200564593077,46.55224609375,935.82421875,SCREEN
SAPR_FULL,10ee3ce31f691a8547bcc46cfa79c11157c3d542e10864e5412fceb6b2c4500f,0.1612238966071558,0.2844734294298541,0.2838236892262714,0.4652044959011328,0.7016841951344579,0.2978984933426967,tonsil_s1,tonsil_s1,S31_BOUNDARY_GRAPH_STRONG,BOUNDARY_GRAPH,f2874551bc8a5937348832b6c50cff13a5d46cca90eb5686962ccf9a691dc2aa,0,0,GMM_TIED,4,4326,4326,0.0004824485016537,-0.0064423485871217,PASS,1.2492200564593077,46.55224609375,935.82421875,SCREEN
SAPR_RESIDUAL_DISABLED,a8c94fef1d48bfd940eda951b24d40ccf43943b7243b3410311b812c404d185a,0.1397718589098769,0.2642352691532978,0.2635955395067079,0.4337947004719714,0.6604859677436032,0.3396574941878237,tonsil_s1,tonsil_s1,S31_BOUNDARY_GRAPH_STRONG,BOUNDARY_GRAPH,f2874551bc8a5937348832b6c50cff13a5d46cca90eb5686962ccf9a691dc2aa,0,0,GMM_TIED,4,4326,4326,-0.0209695891956251,-0.0266805088636779,PASS,1.2492200564593077,46.55224609375,935.82421875,SCREEN
RETAINED_TEACHER,ae3066fa154362eec0efeccedfa2790637233655c49a0018b29c865077fe4667,0.4107535716930893,0.6064179094949806,0.6057539990652927,0.4944280545021607,0.8997778442278445,0.1001896341368456,P22,P22,S31_BOUNDARY_GRAPH_STRONG,BOUNDARY_GRAPH,f2874551bc8a5937348832b6c50cff13a5d46cca90eb5686962ccf9a691dc2aa,0,0,GMM_DIAG+REFINE_T0.50_S2,9,9196,9196,0.0,0.0,PASS,1.2376358155161142,83.58642578125,938.03515625,SCREEN
SAPR_FULL,33301b3533c9a25ece47d894d4f18cdf09f2c3314ef0da26588830422de638fa,0.4868030446643516,0.6349132243448948,0.634286886200076,0.5628700814805366,0.9169130499131506,0.0831490510585269,P22,P22,S31_BOUNDARY_GRAPH_STRONG,BOUNDARY_GRAPH,f2874551bc8a5937348832b6c50cff13a5d46cca90eb5686962ccf9a691dc2aa,0,0,GMM_DIAG+REFINE_T0.50_S2,9,9196,9196,0.0760494729712623,0.0284953148499141,PASS,1.2376358155161142,83.58642578125,938.03515625,SCREEN
SAPR_RESIDUAL_DISABLED,48bb5b7ab21c8b691a1d563e6157115b12a3b9756f8c6a71f94f580ccc325d99,0.4824826909804698,0.626227100213476,0.6255846760141481,0.5595431317352563,0.9053693522032928,0.0947058486800172,P22,P22,S31_BOUNDARY_GRAPH_STRONG,BOUNDARY_GRAPH,f2874551bc8a5937348832b6c50cff13a5d46cca90eb5686962ccf9a691dc2aa,0,0,GMM_DIAG+REFINE_T0.50_S2,9,9196,9196,0.0717291192873805,0.0198091907184954,PASS,1.2376358155161142,83.58642578125,938.03515625,SCREEN
RETAINED_TEACHER,f0e5245b581ecebb6fc50707f93ea024df435dab939a0688bf5d960bc44e2aca,0.3514171699802645,0.5366722568151729,0.534236822998133,0.4758400027867638,0.9214136163000596,0.0784680222496969,MISAR_E15_5_S1,MISAR_E15_5_S1,S31_BOUNDARY_GRAPH_STRONG,BOUNDARY_GRAPH,f2874551bc8a5937348832b6c50cff13a5d46cca90eb5686962ccf9a691dc2aa,0,0,GMM_TIED+REFINE_T0.50_S1,7,1949,1949,0.0,0.0,PASS,1.18445504643023,30.62744140625,938.03515625,SCREEN
SAPR_FULL,8cf878e9ebcd968ea495eef6d74c320a624575c40c5ba662d3475615ba7fd98a,0.3794508627208851,0.5619695724058846,0.5596569467742367,0.4994936801221284,0.9222912634790592,0.0778314328328353,MISAR_E15_5_S1,MISAR_E15_5_S1,S31_BOUNDARY_GRAPH_STRONG,BOUNDARY_GRAPH,f2874551bc8a5937348832b6c50cff13a5d46cca90eb5686962ccf9a691dc2aa,0,0,GMM_TIED+REFINE_T0.50_S1,7,1949,1949,0.0280336927406205,0.0252973155907116,PASS,1.18445504643023,30.62744140625,938.03515625,SCREEN
SAPR_RESIDUAL_DISABLED,4ca1cd0833ac1820a2df7db8dd5128fd2bf368ab9a3798e881a426486e57fb70,0.3765176256470092,0.5468340032691474,0.5443849699005101,0.5025656050361433,0.9089041715819428,0.0909335690763222,MISAR_E15_5_S1,MISAR_E15_5_S1,S31_BOUNDARY_GRAPH_STRONG,BOUNDARY_GRAPH,f2874551bc8a5937348832b6c50cff13a5d46cca90eb5686962ccf9a691dc2aa,0,0,GMM_TIED+REFINE_T0.50_S1,7,1949,1949,0.0251004556667446,0.0101617464539744,PASS,1.18445504643023,30.62744140625,938.03515625,SCREEN
RETAINED_TEACHER,2d2dd19e9e9bb20cc27f7029d5b14bcb154c0738e8d5bcda56355c7eb1ea1553,0.3561334252217696,0.5778900366307157,0.574222982664307,0.4774940691101633,0.8696600857674022,0.1306894984666931,MISAR_E15_5_S1,MISAR_E15_5_S1_K12,S31_BOUNDARY_GRAPH_STRONG,BOUNDARY_GRAPH,f2874551bc8a5937348832b6c50cff13a5d46cca90eb5686962ccf9a691dc2aa,0,1,GMM_TIED+REFINE_T0.50_S2,12,1949,1949,0.0,0.0,PASS,1.1533972211182115,30.74267578125,938.03515625,SCREEN
SAPR_FULL,f3c114bd9dd1fe8047e90a8e41cca632142944291fa9310e0f52902a0233a410,0.3710836018375083,0.5899644053204209,0.5864060616948162,0.4914207880706103,0.8546336022582602,0.1455381844649922,MISAR_E15_5_S1,MISAR_E15_5_S1_K12,S31_BOUNDARY_GRAPH_STRONG,BOUNDARY_GRAPH,f2874551bc8a5937348832b6c50cff13a5d46cca90eb5686962ccf9a691dc2aa,0,1,GMM_TIED+REFINE_T0.50_S2,12,1949,1949,0.0149501766157386,0.0120743686897052,PASS,1.1533972211182115,30.74267578125,938.03515625,SCREEN
SAPR_RESIDUAL_DISABLED,d411494375463d39fae6283916b74f669887040a5a239538721ff9402c9d48dd,0.3675955413377202,0.5829246292598272,0.5793635228541265,0.4901721506135004,0.8801544471652981,0.1198281959071467,MISAR_E15_5_S1,MISAR_E15_5_S1_K12,S31_BOUNDARY_GRAPH_STRONG,BOUNDARY_GRAPH,f2874551bc8a5937348832b6c50cff13a5d46cca90eb5686962ccf9a691dc2aa,0,1,GMM_TIED+REFINE_T0.50_S2,12,1949,1949,0.0114621161159505,0.0050345926291115,PASS,1.1533972211182115,30.74267578125,938.03515625,SCREEN
RETAINED_TEACHER,778247f76e4d3e1a47fee244da2297fa1b48dcd34db7ff29a9bd5960b8065aa7,0.2389411529541879,0.3928634402768866,0.3889277017461162,0.3845863966718307,0.5687759284703141,0.4327094670922682,A1,A1,S32_BOUNDARY_BALANCED,BOUNDARY_GRAPH,e306c5203b142d89c6736cd2de72b4129119396c9e859c132f5c261aa0cf8158,0,0,GMM_TIED+REFINE_T0.90_S1,10,3484,3484,0.0,0.0,PASS,1.1556942090392113,37.12255859375,938.03515625,SCREEN
SAPR_FULL,fb595d0c1a5b4e90c84e69aa69a2ba1111bf13b8de9cc645716145997aa75e6a,0.2435550579250106,0.4013843831382898,0.3975557220325177,0.3846310479775177,0.4885362467665637,0.511787796384751,A1,A1,S32_BOUNDARY_BALANCED,BOUNDARY_GRAPH,e306c5203b142d89c6736cd2de72b4129119396c9e859c132f5c261aa0cf8158,0,0,GMM_TIED+REFINE_T0.90_S1,10,3484,3484,0.0046139049708226,0.0085209428614031,PASS,1.1556942090392113,37.12255859375,938.03515625,SCREEN
SAPR_RESIDUAL_DISABLED,d399dac42d886b36c140ddb20a6e02d6bd40f8bcbb8be8db142c49222d7129f2,0.2222576012050907,0.3764087930439082,0.3724491450790912,0.3642089809292095,0.4866788657042482,0.5128566315917659,A1,A1,S32_BOUNDARY_BALANCED,BOUNDARY_GRAPH,e306c5203b142d89c6736cd2de72b4129119396c9e859c132f5c261aa0cf8158,0,0,GMM_TIED+REFINE_T0.90_S1,10,3484,3484,-0.0166835517490972,-0.0164546472329784,PASS,1.1556942090392113,37.12255859375,938.03515625,SCREEN
RETAINED_TEACHER,fbf21dccbcc67855181353238b59953ff541b726bf30071dc89554854273d1a9,0.1607414481055021,0.2909157780169758,0.2902764283261132,0.4628878767302947,0.6797173099658796,0.3200961126889805,tonsil_s1,tonsil_s1,S32_BOUNDARY_BALANCED,BOUNDARY_GRAPH,e306c5203b142d89c6736cd2de72b4129119396c9e859c132f5c261aa0cf8158,0,0,GMM_TIED,4,4326,4326,0.0,0.0,PASS,1.10099695622921,41.15478515625,939.046875,SCREEN
SAPR_FULL,a8d6eae8819062fe0aefaeeabc3f41eabb5840a61c397de49a6d4670c5dd9b62,0.1716469583446611,0.2855492519074225,0.2849217420105293,0.4599842445267718,0.7040905186976746,0.2958590968006911,tonsil_s1,tonsil_s1,S32_BOUNDARY_BALANCED,BOUNDARY_GRAPH,e306c5203b142d89c6736cd2de72b4129119396c9e859c132f5c261aa0cf8158,0,0,GMM_TIED,4,4326,4326,0.010905510239159,-0.0053665261095532,PASS,1.10099695622921,41.15478515625,939.046875,SCREEN
SAPR_RESIDUAL_DISABLED,eb8fcd9ff512d71a82ec1ddf1469cfbd5ce94373b016175626d0e3c6edf69abf,0.1653504302454987,0.2894747328569272,0.2888352232239384,0.4658326343131385,0.6793368419741448,0.3205001406764107,tonsil_s1,tonsil_s1,S32_BOUNDARY_BALANCED,BOUNDARY_GRAPH,e306c5203b142d89c6736cd2de72b4129119396c9e859c132f5c261aa0cf8158,0,0,GMM_TIED,4,4326,4326,0.0046089821399966,-0.0014410451600485,PASS,1.10099695622921,41.15478515625,939.046875,SCREEN
RETAINED_TEACHER,ae3066fa154362eec0efeccedfa2790637233655c49a0018b29c865077fe4667,0.4107535716930893,0.6064179094949806,0.6057539990652927,0.4944280545021607,0.8997778442278445,0.1001896341368456,P22,P22,S32_BOUNDARY_BALANCED,BOUNDARY_GRAPH,e306c5203b142d89c6736cd2de72b4129119396c9e859c132f5c261aa0cf8158,0,0,GMM_DIAG+REFINE_T0.50_S2,9,9196,9196,0.0,0.0,PASS,1.1485780235379934,72.77880859375,940.796875,SCREEN
SAPR_FULL,700c55d6048494698a1ddd51f23982c06dd7ce7644b60b04bec55861ddf070c0,0.4774965798886439,0.6215277906283302,0.620877979393777,0.555114826478718,0.9123321908650608,0.0876997335368093,P22,P22,S32_BOUNDARY_BALANCED,BOUNDARY_GRAPH,e306c5203b142d89c6736cd2de72b4129119396c9e859c132f5c261aa0cf8158,0,0,GMM_DIAG+REFINE_T0.50_S2,9,9196,9196,0.0667430081955546,0.0151098811333495,PASS,1.1485780235379934,72.77880859375,940.796875,SCREEN
SAPR_RESIDUAL_DISABLED,8173e58ab18fff8934a019dae041140241fb6f5d8484f7a67a30201c207fb409,0.4833243545941959,0.6262583484959597,0.6256172299304881,0.5595612377228466,0.9091204826850544,0.0908624361922302,P22,P22,S32_BOUNDARY_BALANCED,BOUNDARY_GRAPH,e306c5203b142d89c6736cd2de72b4129119396c9e859c132f5c261aa0cf8158,0,0,GMM_DIAG+REFINE_T0.50_S2,9,9196,9196,0.0725707829011066,0.019840439000979,PASS,1.1485780235379934,72.77880859375,940.796875,SCREEN
RETAINED_TEACHER,f0e5245b581ecebb6fc50707f93ea024df435dab939a0688bf5d960bc44e2aca,0.3514171699802645,0.5366722568151729,0.534236822998133,0.4758400027867638,0.9214136163000596,0.0784680222496969,MISAR_E15_5_S1,MISAR_E15_5_S1,S32_BOUNDARY_BALANCED,BOUNDARY_GRAPH,e306c5203b142d89c6736cd2de72b4129119396c9e859c132f5c261aa0cf8158,0,0,GMM_TIED+REFINE_T0.50_S1,7,1949,1949,0.0,0.0,PASS,1.1252872869372368,28.22021484375,940.796875,SCREEN
SAPR_FULL,e1ee3a3362a98e81f5463d6061022dfad7ddee172713a162e6eee798ed5eaf7e,0.3921046889910498,0.5602019530105288,0.5578123012327679,0.5152261113159949,0.9142488401862764,0.0859654940711585,MISAR_E15_5_S1,MISAR_E15_5_S1,S32_BOUNDARY_BALANCED,BOUNDARY_GRAPH,e306c5203b142d89c6736cd2de72b4129119396c9e859c132f5c261aa0cf8158,0,0,GMM_TIED+REFINE_T0.50_S1,7,1949,1949,0.0406875190107852,0.0235296961953558,PASS,1.1252872869372368,28.22021484375,940.796875,SCREEN
SAPR_RESIDUAL_DISABLED,9a960fd0af6c68d7d2899545e7fcf85dab2aab5c1b57b07774ce3f75d0f49017,0.4002555605828147,0.558214157268708,0.5557848214377297,0.5231518131396837,0.903483210465642,0.0961303827806841,MISAR_E15_5_S1,MISAR_E15_5_S1,S32_BOUNDARY_BALANCED,BOUNDARY_GRAPH,e306c5203b142d89c6736cd2de72b4129119396c9e859c132f5c261aa0cf8158,0,0,GMM_TIED+REFINE_T0.50_S1,7,1949,1949,0.0488383906025501,0.0215419004535351,PASS,1.1252872869372368,28.22021484375,940.796875,SCREEN
RETAINED_TEACHER,2d2dd19e9e9bb20cc27f7029d5b14bcb154c0738e8d5bcda56355c7eb1ea1553,0.3561334252217696,0.5778900366307157,0.574222982664307,0.4774940691101633,0.8696600857674022,0.1306894984666931,MISAR_E15_5_S1,MISAR_E15_5_S1_K12,S32_BOUNDARY_BALANCED,BOUNDARY_GRAPH,e306c5203b142d89c6736cd2de72b4129119396c9e859c132f5c261aa0cf8158,0,1,GMM_TIED+REFINE_T0.50_S2,12,1949,1949,0.0,0.0,PASS,1.1258555687963965,28.33544921875,940.796875,SCREEN
SAPR_FULL,9ae1d8749d2751a8eca3233b05716e6e1320c5649f3e11f3b9417a1afd2894b2,0.3511544806053417,0.5725183068478065,0.5688284416762079,0.4734721076731321,0.8725989239979084,0.1274019471951398,MISAR_E15_5_S1,MISAR_E15_5_S1_K12,S32_BOUNDARY_BALANCED,BOUNDARY_GRAPH,e306c5203b142d89c6736cd2de72b4129119396c9e859c132f5c261aa0cf8158,0,1,GMM_TIED+REFINE_T0.50_S2,12,1949,1949,-0.0049789446164278,-0.0053717297829092,PASS,1.1258555687963965,28.33544921875,940.796875,SCREEN
SAPR_RESIDUAL_DISABLED,823e219ea0d0595826d6cb89eb36d578b4019eeb5f733f64c44e14a9230b2558,0.3757030092472426,0.5860945123163314,0.5825300069533766,0.4967538840467067,0.8732145901882092,0.1267103549066377,MISAR_E15_5_S1,MISAR_E15_5_S1_K12,S32_BOUNDARY_BALANCED,BOUNDARY_GRAPH,e306c5203b142d89c6736cd2de72b4129119396c9e859c132f5c261aa0cf8158,0,1,GMM_TIED+REFINE_T0.50_S2,12,1949,1949,0.0195695840254729,0.0082044756856156,PASS,1.1258555687963965,28.33544921875,940.796875,SCREEN
RETAINED_TEACHER,778247f76e4d3e1a47fee244da2297fa1b48dcd34db7ff29a9bd5960b8065aa7,0.2389411529541879,0.3928634402768866,0.3889277017461162,0.3845863966718307,0.5687759284703141,0.4327094670922682,A1,A1,S40_COMBINED_MINIMAL,COMBINED,b40dc6cb19b4c905f1d45cb7f180ddc8b4bb4c4d10b8ee85be948c85abeb09bc,0,0,GMM_TIED+REFINE_T0.90_S1,10,3484,3484,0.0,0.0,PASS,1.2357187252491713,41.298828125,940.796875,SCREEN
SAPR_FULL,bc6aba19e1457d0957349e2b0c57a9716a846ebea64416af08c61dc9d3e7c0f9,0.245827493918413,0.3964757063713348,0.3926288194816989,0.3857408680445683,0.505345517099037,0.4948332356538613,A1,A1,S40_COMBINED_MINIMAL,COMBINED,b40dc6cb19b4c905f1d45cb7f180ddc8b4bb4c4d10b8ee85be948c85abeb09bc,0,0,GMM_TIED+REFINE_T0.90_S1,10,3484,3484,0.0068863409642251,0.0036122660944481,PASS,1.2357187252491713,41.298828125,940.796875,SCREEN
SAPR_RESIDUAL_DISABLED,3087dd2dff8980935c4f83f05a683377fd4f191b5233dd41feb738da2fc77e3a,0.2318683205601511,0.3903593857615621,0.3864754004488408,0.3735959137916973,0.5077090234630333,0.4918692076065373,A1,A1,S40_COMBINED_MINIMAL,COMBINED,b40dc6cb19b4c905f1d45cb7f180ddc8b4bb4c4d10b8ee85be948c85abeb09bc,0,0,GMM_TIED+REFINE_T0.90_S1,10,3484,3484,-0.0070728323940368,-0.0025040545153244,PASS,1.2357187252491713,41.298828125,940.796875,SCREEN
RETAINED_TEACHER,fbf21dccbcc67855181353238b59953ff541b726bf30071dc89554854273d1a9,0.1607414481055021,0.2909157780169758,0.2902764283261132,0.4628878767302947,0.6797173099658796,0.3200961126889805,tonsil_s1,tonsil_s1,S40_COMBINED_MINIMAL,COMBINED,b40dc6cb19b4c905f1d45cb7f180ddc8b4bb4c4d10b8ee85be948c85abeb09bc,0,0,GMM_TIED,4,4326,4326,0.0,0.0,PASS,1.2626452688127756,46.55224609375,940.796875,SCREEN
SAPR_FULL,8d4611651ae6928a0019e7bb6661b0ffe8c21658b8566ae091739d1aa28e63b2,0.1714646560590524,0.2846073736803126,0.2839783358502429,0.460282906919653,0.6994035541239338,0.3006384636472926,tonsil_s1,tonsil_s1,S40_COMBINED_MINIMAL,COMBINED,b40dc6cb19b4c905f1d45cb7f180ddc8b4bb4c4d10b8ee85be948c85abeb09bc,0,0,GMM_TIED,4,4326,4326,0.0107232079535503,-0.0063084043366632,PASS,1.2626452688127756,46.55224609375,940.796875,SCREEN
SAPR_RESIDUAL_DISABLED,7175e291b00570507c49438fd5ab48dbadf000a99950421d5a4a8c34582c63d9,0.1228780689782653,0.2449815021059661,0.2443119419436411,0.4329007115545682,0.5946815949399988,0.4055539080891694,tonsil_s1,tonsil_s1,S40_COMBINED_MINIMAL,COMBINED,b40dc6cb19b4c905f1d45cb7f180ddc8b4bb4c4d10b8ee85be948c85abeb09bc,0,0,GMM_TIED,4,4326,4326,-0.0378633791272367,-0.0459342759110097,PASS,1.2626452688127756,46.55224609375,940.796875,SCREEN
RETAINED_TEACHER,ae3066fa154362eec0efeccedfa2790637233655c49a0018b29c865077fe4667,0.4107535716930893,0.6064179094949806,0.6057539990652927,0.4944280545021607,0.8997778442278445,0.1001896341368456,P22,P22,S40_COMBINED_MINIMAL,COMBINED,b40dc6cb19b4c905f1d45cb7f180ddc8b4bb4c4d10b8ee85be948c85abeb09bc,0,0,GMM_DIAG+REFINE_T0.50_S2,9,9196,9196,0.0,0.0,PASS,1.295735051855445,83.58642578125,941.5859375,SCREEN
SAPR_FULL,5db7f23e9f3001782c7653498d2a4224d3d924b428b5106541a58f4c3ed1fc42,0.4883973288672573,0.6332778017661778,0.6326458755983226,0.5644393913909447,0.9009512845642196,0.099197086918975,P22,P22,S40_COMBINED_MINIMAL,COMBINED,b40dc6cb19b4c905f1d45cb7f180ddc8b4bb4c4d10b8ee85be948c85abeb09bc,0,0,GMM_DIAG+REFINE_T0.50_S2,9,9196,9196,0.077643757174168,0.0268598922711971,PASS,1.295735051855445,83.58642578125,941.5859375,SCREEN
