dataset,lane,phase,embedding_id,head,training_seed,endpoint_seed,k,total_observations,evaluated_observations,partition_sha256,wall_seconds,status,absolute_ari,absolute_nmi,ami,fmi,morans_i,gearys_c,embedding_rank,teacher_mean_pairwise_ari
A1,A1,COARSE,C00_G04__P4_B35_S1,KMEANS+REFINE_T0.50_S3,NOT_APPLICABLE,0,10,3484,3484,868d8d7bcb230b81347ad277ef9d81bb794d9a2927a64abed7f823c7b4c1a4bf,0.09348440000030678,PASS,0.20692070623550643,0.36754081994749044,0.3636064027619328,0.34639761012366194,,,,
A1,A1,COARSE,C00_G04__P4_B35_S1,KMEANS+REFINE_T0.65_S1,NOT_APPLICABLE,0,10,3484,3484,5c372dc9d467e3f835a003d91e36437b19f3f943983aabf107e4ceaf41e31b5f,0.10365260000980925,PASS,0.2174165001290902,0.3761727696896912,0.37229504922965906,0.35581127369398824,,,,
A1,A1,COARSE,C00_G04__P4_B35_S1,KMEANS+REFINE_T0.65_S2,NOT_APPLICABLE,0,10,3484,3484,34cc60c42886187a33f5a001dfd25b5c82e2a827521dc527db7cc63b00f1e120,0.11443500001041684,PASS,0.21443394501966367,0.37299192211918414,0.36909338296571315,0.3531285106035828,,,,
A1,A1,COARSE,C00_G04__P4_B35_S1,KMEANS+REFINE_T0.65_S3,NOT_APPLICABLE,0,10,3484,3484,f5f6d66912ee529c30d6993d6de615077d31461450a2692a1ac167d131448d03,0.12576819999958389,PASS,0.2130284981716202,0.37143173781289934,0.36752326581840156,0.35186004761124373,,,,
A1,A1,COARSE,C00_G04__P4_B35_S1,KMEANS+REFINE_T0.80_S1,NOT_APPLICABLE,0,10,3484,3484,dc95e0ce732a285d3cd4905c76aed6c06fc9e93aeb8ec633c7759c74e362adad,0.1361895000009099,PASS,0.22120982665498978,0.379433484381658,0.37557808128250114,0.35918945864182195,,,,
A1,A1,COARSE,C00_G04__P4_B35_S1,KMEANS+REFINE_T0.80_S2,NOT_APPLICABLE,0,10,3484,3484,1541d4a72df2913fbb5d224bdeccac1e8020b308032e16125bea4133539a14cb,0.14699629999813624,PASS,0.22098597329021835,0.37876372224495836,0.3749036186849684,0.35900874065683164,,,,
A1,A1,COARSE,C00_G04__P4_B35_S1,KMEANS+REFINE_T0.80_S3,NOT_APPLICABLE,0,10,3484,3484,e2010f0dfdea98b4c49ad3b3c3a2c2fd58b6595c214ec915952732a81eec04b6,0.15741860000707675,PASS,0.22088092309941937,0.37869312192663995,0.3748324775571045,0.3589181212583096,,,,
A1,A1,COARSE,C00_G04__P18_B65_S2,KMEANS,NOT_APPLICABLE,0,10,3484,3484,545fda3fbbb3652295cfdb66428666ccf0dbd78d2fc9034cb0b1d5654d82cc24,0.06524149999313522,PASS,0.21091669326441526,0.38137089615862135,0.37751237928450393,0.3505781278861771,,,,
A1,A1,COARSE,C00_G04__P18_B65_S2,KMEANS+REFINE_T0.50_S1,NOT_APPLICABLE,0,10,3484,3484,00e0688414e2b6cc88211e69289559956ee1bc91776f78040f32d4e7e2be7684,0.07576760000665672,PASS,0.2018913767263989,0.3660435146154865,0.3620840893860079,0.3427667657137481,,,,
A1,A1,COARSE,C00_G04__P18_B65_S2,KMEANS+REFINE_T0.50_S2,NOT_APPLICABLE,0,10,3484,3484,74a145d0834c45dd84d5767eb6d7328a5419710c79c6a6c94a9930d7566454cb,0.08705129999725614,PASS,0.19824449615336506,0.3588584065225704,0.35485323493386034,0.3395597716272401,,,,
A1,A1,COARSE,C00_G04__P18_B65_S2,KMEANS+REFINE_T0.50_S3,NOT_APPLICABLE,0,10,3484,3484,2988844c6732cb1c344b7dd6157f8b491649c16c1516a1367d9c3cd2b892233f,0.09810829999332782,PASS,0.19577930340894073,0.3559029204975641,0.3518771331973007,0.3374775214680203,,,,
A1,A1,COARSE,C00_G04__P18_B65_S2,KMEANS+REFINE_T0.65_S1,NOT_APPLICABLE,0,10,3484,3484,f5777e486d3973000b961f79f16a6fe754bde002c4238367f20e5c8165fce318,0.10912219999590889,PASS,0.20620256714010765,0.3740004403280391,0.37009359592943647,0.34644610557713595,,,,
A1,A1,COARSE,C00_G04__P18_B65_S2,KMEANS+REFINE_T0.65_S2,NOT_APPLICABLE,0,10,3484,3484,09f31837a2ecbeda8571d9a30615865247ca36f93a7ee88e434158c7975b2bd0,0.12107490000198595,PASS,0.20457546843541718,0.3709157398858039,0.36698793357615345,0.3450513961270048,,,,
A1,A1,COARSE,C00_G04__P18_B65_S2,KMEANS+REFINE_T0.65_S3,NOT_APPLICABLE,0,10,3484,3484,42aa6b11024bf866085cd579d1953e1aa772c768c13e12cb7fd2169934771005,0.13243319999310188,PASS,0.20406717512220893,0.3700409270673523,0.366107053980864,0.3446188787835401,,,,
A1,A1,COARSE,C00_G04__P18_B65_S2,KMEANS+REFINE_T0.80_S1,NOT_APPLICABLE,0,10,3484,3484,42ddc5e45271cb9bd180228c3f0ba09f68569cb7e064dbb127565c5a40c7238f,0.14256439999735449,PASS,0.20955146333815913,0.37908867858562784,0.37521507482918937,0.34937848920755127,,,,
A1,A1,COARSE,C00_G04__P18_B65_S2,KMEANS+REFINE_T0.80_S2,NOT_APPLICABLE,0,10,3484,3484,f5ee7c59ed05780ee8dde48b385f6d9be9ae3e590a836abf228f8d76af9ea8cd,0.15326619999541435,PASS,0.20923897063113062,0.37839798090713606,0.3745197280486451,0.34911356631046536,,,,
A1,A1,COARSE,C00_G04__P18_B65_S2,KMEANS+REFINE_T0.80_S3,NOT_APPLICABLE,0,10,3484,3484,f5ee7c59ed05780ee8dde48b385f6d9be9ae3e590a836abf228f8d76af9ea8cd,0.16482999999425374,PASS,0.20923897063113062,0.37839798090713606,0.3745197280486451,0.34911356631046536,,,,
A1,A1,COARSE,C00_G04__COORD_W0.20,KMEANS,NOT_APPLICABLE,0,10,3484,3484,92a25799d59110a052a8c1467fcf275e560e27502f9822d79207d337b0719c33,0.08076949999667704,PASS,0.2290313631810602,0.3791830556281495,0.3753315625821393,0.36624074277271484,,,,
A1,A1,COARSE,C00_G04__COORD_W0.20,KMEANS+REFINE_T0.50_S1,NOT_APPLICABLE,0,10,3484,3484,88393d4c4801fcf79f4b5ef7f495cf74a49f815a56050416ab9b5b4b12d0bbb2,0.09187949998886324,PASS,0.20787203593981957,0.3622401235453728,0.3582749953743777,0.3473658941537892,,,,
A1,A1,COARSE,C00_G04__COORD_W0.20,KMEANS+REFINE_T0.50_S2,NOT_APPLICABLE,0,10,3484,3484,3ddd5f2c27506cb02f9c566a517be35399b967301415888923acdcb3fa25b5b7,0.10225569999602158,PASS,0.20077867774228778,0.35734908804684035,0.3533470425520843,0.34130670756137527,,,,
A1,A1,COARSE,C00_G04__COORD_W0.20,KMEANS+REFINE_T0.50_S3,NOT_APPLICABLE,0,10,3484,3484,4f8328442a73f63b1635b54622c081bd7d33d485780cc68ddc5203dee1bc168c,0.11376120000204537,PASS,0.1949430337957335,0.34826974413145273,0.3442046719343414,0.3364418617479958,,,,
A1,A1,COARSE,C00_G04__COORD_W0.20,KMEANS+REFINE_T0.65_S1,NOT_APPLICABLE,0,10,3484,3484,1c2ef524e5996e398a44f88a481ca25a3ab947fa85cb80680a78e3346a3fb519,0.12461849999090191,PASS,0.22170361999959076,0.3737472888108814,0.36985679605906424,0.35977671348171786,,,,
A1,A1,COARSE,C00_G04__COORD_W0.20,KMEANS+REFINE_T0.65_S2,NOT_APPLICABLE,0,10,3484,3484,56b668220947604e4583172cee0615c7c7b2f682ef0eeafc4bd451e36afef238,0.13588679999520537,PASS,0.2199713411372333,0.37319660405420846,0.3693023992593501,0.3582038759064025,,,,
A1,A1,COARSE,C00_G04__COORD_W0.20,KMEANS+REFINE_T0.65_S3,NOT_APPLICABLE,0,10,3484,3484,b48a2302993abd0772b2d8a683baa5bc47c039f7ef88a469fb8fed97c8a022d7,0.14651489999960177,PASS,0.2184296064439284,0.3707473155914855,0.366836298404054,0.35687754491052376,,,,
A1,A1,COARSE,C00_G04__COORD_W0.20,KMEANS+REFINE_T0.80_S1,NOT_APPLICABLE,0,10,3484,3484,27f3a3034402385d454906b774d402f8d666ea5c197048da14a5664ab2fc4d05,0.1553546999930404,PASS,0.22782256414668686,0.3778017543287985,0.3739399204025371,0.36520596491883195,,,,
A1,A1,COARSE,C00_G04__COORD_W0.20,KMEANS+REFINE_T0.80_S2,NOT_APPLICABLE,0,10,3484,3484,90194e7e0b311afdba1b9b30fe4a63da154a52f26cb22b6c9fd53cf21eba73a1,0.16529499999887776,PASS,0.22704659855226342,0.3764880776504823,0.37261736122942485,0.3645270343724994,,,,
A1,A1,COARSE,C00_G04__COORD_W0.20,KMEANS+REFINE_T0.80_S3,NOT_APPLICABLE,0,10,3484,3484,ce293be602c6d431fff3b7599fcce4c6811e2e5dd496237b11cd0736ea652421,0.1757624999881955,PASS,0.22683791624601038,0.37642948533862813,0.3725580071116401,0.364353441212544,,,,
A1,A1,COARSE,C00_G04__COORD_W0.80,KMEANS,NOT_APPLICABLE,0,10,3484,3484,3ab02b6a8265dc070b1b91990ca486a6009610902af90899cfc2e4dac02b7264,0.07554390000586864,PASS,0.23312278667297728,0.38405880018402594,0.3801944165043373,0.3712326119627358,,,,
A1,A1,COARSE,C00_G04__COORD_W0.80,KMEANS+REFINE_T0.50_S1,NOT_APPLICABLE,0,10,3484,3484,5bebe258b18493b7a5bc510337da44f6d384bebd7e780a83b5132b210137d301,0.0848446000018157,PASS,0.21851427319018013,0.3738780259861365,0.36993750535256575,0.3587530313704503,,,,
A1,A1,COARSE,C00_G04__COORD_W0.80,KMEANS+REFINE_T0.50_S2,NOT_APPLICABLE,0,10,3484,3484,dab308d51bec1ee7d74543c6706c752c906272cc95901ccc3b2a2b6dfeeb95f3,0.0958878000092227,PASS,0.21576525729969742,0.3701610323703298,0.36619447671783373,0.356430026097643,,,,
A1,A1,COARSE,C00_G04__COORD_W0.80,KMEANS+REFINE_T0.50_S3,NOT_APPLICABLE,0,10,3484,3484,1bf2875ed76ec57bd4dc289552444780774625371e9e7e40993eec3aaa9e0a3d,0.10741019999841228,PASS,0.21285756282844778,0.36534397447031003,0.36134573358475935,0.3539059437939325,,,,
A1,A1,COARSE,C00_G04__COORD_W0.80,KMEANS+REFINE_T0.65_S1,NOT_APPLICABLE,0,10,3484,3484,980c078a5373af53846c3e189ea33efdc437f8237f1e27cd9bf06743d7a3a282,0.12037669999699574,PASS,0.22371464779250302,0.37906863233099836,0.3751656080298559,0.3631503793292244,,,,
A1,A1,COARSE,C00_G04__COORD_W0.80,KMEANS+REFINE_T0.65_S2,NOT_APPLICABLE,0,10,3484,3484,ce4969f3d090806fa9a36f4043d10fbaf82dba0e7304ee602375bcb388aae6ec,0.13173740000638645,PASS,0.22107540580295512,0.37748038508783543,0.3735647221434681,0.3609158549230851,,,,
A1,A1,COARSE,C00_G04__COORD_W0.80,KMEANS+REFINE_T0.65_S3,NOT_APPLICABLE,0,10,3484,3484,8415b9b69f09f4f2a40005b7a73341b90143e8e58144d55f096ca137020e6eb0,0.14233790000434965,PASS,0.21942781845389728,0.3762759395676392,0.3723516626514458,0.35950605028353155,,,,
A1,A1,COARSE,C00_G04__COORD_W0.80,KMEANS+REFINE_T0.80_S1,NOT_APPLICABLE,0,10,3484,3484,31add23a995bf8817323027ced588c8bf728cc5c7469983f4bd293b37c0d0f39,0.15191450000565965,PASS,0.22990840339957885,0.38234942164538605,0.3784728644585052,0.368413757165524,,,,
A1,A1,COARSE,C00_G04__COORD_W0.80,KMEANS+REFINE_T0.80_S2,NOT_APPLICABLE,0,10,3484,3484,6cd23f8fbf5129950bb1c7b14ad1cf7a5c71871149caead1174887880eff5557,0.16432480000366922,PASS,0.23030289087090022,0.38262288245909704,0.37874717983169776,0.36880363947781747,,,,
A1,A1,COARSE,C00_G04__COORD_W0.80,KMEANS+REFINE_T0.80_S3,NOT_APPLICABLE,0,10,3484,3484,6cd23f8fbf5129950bb1c7b14ad1cf7a5c71871149caead1174887880eff5557,0.1735809999954654,PASS,0.23030289087090022,0.38262288245909704,0.37874717983169776,0.36880363947781747,,,,
A1,A1,COARSE,R20_MCDF_GATED_base_fused__ID,KMEANS,NOT_APPLICABLE,0,10,3484,3484,d4ef10bc0b13b678a737fb931cb001e8bee7f99d4ff3634d75f633a87bb54c61,0.06087739999929909,PASS,0.22213880133101618,0.37872079086587274,0.37485866879692054,0.3601320379016437,,,,
A1,A1,COARSE,R20_MCDF_GATED_base_fused__ID,KMEANS+REFINE_T0.50_S1,NOT_APPLICABLE,0,10,3484,3484,e165fa2594506b95b07d66585d1eeed6561264bb0856b51aa08515322c70e9eb,0.07088290000683628,PASS,0.19580348855617574,0.34984257526809176,0.34578862607202854,0.3368237069725881,,,,
A1,A1,COARSE,R20_MCDF_GATED_base_fused__ID,KMEANS+REFINE_T0.50_S2,NOT_APPLICABLE,0,10,3484,3484,5dcbd374d99ec55341c60713162659b091ba00b763a582ac2fdf81142b6daf08,0.08134400000562891,PASS,0.19101026163610318,0.34330430604286066,0.339204141055178,0.33280329727279306,,,,
A1,A1,COARSE,R20_MCDF_GATED_base_fused__ID,KMEANS+REFINE_T0.50_S3,NOT_APPLICABLE,0,10,3484,3484,e1b9755d6fd18051c7621858b6b2df71b13049f2e9bdd21bcd52e5cf4978bd71,0.09255070000654086,PASS,0.18404439728820687,0.3368100048595047,0.33266236320960274,0.3269345530911228,,,,
A1,A1,COARSE,R20_MCDF_GATED_base_fused__ID,KMEANS+REFINE_T0.65_S1,NOT_APPLICABLE,0,10,3484,3484,7a23f9433fc854b42e0da79ae1f58f08b03f4d9735ccd985f5dec58789730c50,0.10318859999824781,PASS,0.21618447507461455,0.3739575712997576,0.3700611469951564,0.3549296922975106,,,,
A1,A1,COARSE,R20_MCDF_GATED_base_fused__ID,KMEANS+REFINE_T0.65_S2,NOT_APPLICABLE,0,10,3484,3484,4839146a34ba03100158a0b71d55c19b6020f3707dcaa27acca444c2be4a1c70,0.11277669999981299,PASS,0.212248460233861,0.3685298210624932,0.36459706227888616,0.35147229469304014,,,,
A1,A1,COARSE,R20_MCDF_GATED_base_fused__ID,KMEANS+REFINE_T0.65_S3,NOT_APPLICABLE,0,10,3484,3484,148be0145526ad2b4e5921b9450dcb7e38e6b6ff5ab2a6eb0d6d7602389dbbcb,0.12310739999520592,PASS,0.2101457283836522,0.3667397933663563,0.36279378587008637,0.349663258065016,,,,
A1,A1,COARSE,R20_MCDF_GATED_base_fused__ID,KMEANS+REFINE_T0.80_S1,NOT_APPLICABLE,0,10,3484,3484,0584d3d21e5764a02a9554a79a34524a0ebd8d5c94df9aeed8f7b5103bb5d027,0.1330486000078963,PASS,0.2208548039229663,0.3786988335704785,0.3748346794938776,0.3590529939327433,,,,
A1,A1,COARSE,R20_MCDF_GATED_base_fused__ID,KMEANS+REFINE_T0.80_S2,NOT_APPLICABLE,0,10,3484,3484,362011b66de33973430280ea37e915c2adbea9cf973d8c8a9fa6f761af96c6da,0.14379479999479372,PASS,0.22073668904128174,0.3786590088618879,0.3747944204640482,0.3589545683409445,,,,
A1,A1,COARSE,R20_MCDF_GATED_base_fused__ID,KMEANS+REFINE_T0.80_S3,NOT_APPLICABLE,0,10,3484,3484,ed8b25c675d002220b564204bbc19c43da7d951e3210b0e487ae07f1e2e6ec3b,0.1536478000052739,PASS,0.22062115358674964,0.3786033805388444,0.37473848137548454,0.3588478136690397,,,,
A1,A1,COARSE,R20_MCDF_GATED_base_fused__PCA16,KMEANS,NOT_APPLICABLE,0,10,3484,3484,eaa2a6d175549bad850977afc8fb26d29dbb1cd0592347f3b28d1400591f9542,0.04348779999418184,PASS,0.22353501628557698,0.37799296801094917,0.3741229250055531,0.3615850520914309,,,,
A1,A1,COARSE,R20_MCDF_GATED_base_fused__PCA16,KMEANS+REFINE_T0.50_S1,NOT_APPLICABLE,0,10,3484,3484,97428df341c09fba5b819a9fc7ad980b3db0530347d6ad4e7523744f323de1f0,0.05332769999222364,PASS,0.19311050425815077,0.3533290133689296,0.34930211536291794,0.3341135712673137,,,,
A1,A1,COARSE,R20_MCDF_GATED_base_fused__PCA16,KMEANS+REFINE_T0.50_S2,NOT_APPLICABLE,0,10,3484,3484,90e3e10340ef5bbf82c53ed93c90b3e89cc6b8305caeb7bf679ddae5cc5cbbac,0.06244619999779388,PASS,0.1836345300971038,0.34778833195514536,0.34372393199823237,0.3256934863564577,,,,
A1,A1,COARSE,R20_MCDF_GATED_base_fused__PCA16,KMEANS+REFINE_T0.50_S3,NOT_APPLICABLE,0,10,3484,3484,8a77afb6784a817f65b433dc941287e825e5cb487f971d6c3e71f8a4e691f169,0.07163459999719635,PASS,0.17131322310412228,0.3383054085969771,0.33417688064769635,0.31489074272743506,,,,
A1,A1,COARSE,R20_MCDF_GATED_base_fused__PCA16,KMEANS+REFINE_T0.65_S1,NOT_APPLICABLE,0,10,3484,3484,e655dd5ea04e7bb43c9093b3839afcbc7a06f3bb07ce97af4e2d6427c6bafd88,0.0794115999888163,PASS,0.21402803561133424,0.3708793567317507,0.3669641272391537,0.3529839681303712,,,,
A1,A1,COARSE,R20_MCDF_GATED_base_fused__PCA16,KMEANS+REFINE_T0.65_S2,NOT_APPLICABLE,0,10,3484,3484,da53ac50c1df4336b031c2d0c978a199e0942d1eb8fc50b3dc478bdad82e2e39,0.08837519999360666,PASS,0.20921242782090343,0.36721733765604686,0.36327757993122756,0.34867585088499126,,,,
A1,A1,COARSE,R20_MCDF_GATED_base_fused__PCA16,KMEANS+REFINE_T0.65_S3,NOT_APPLICABLE,0,10,3484,3484,70fe69abaea92298e4d644163933e00564f3cab75966bbd9e8f371a2399dda17,0.10049399999843445,PASS,0.20694698235088238,0.36423159354343343,0.36027184125657324,0.3466811324999442,,,,
A1,A1,COARSE,R20_MCDF_GATED_base_fused__PCA16,KMEANS+REFINE_T0.80_S1,NOT_APPLICABLE,0,10,3484,3484,43226925aaf4082798872ca7b9bab8114010aa3f34ddfe5ccd59db948a21bd48,0.10927849999279715,PASS,0.22210495616734924,0.3768180506749522,0.37293997044231314,0.3603087455319618,,,,
A1,A1,COARSE,R20_MCDF_GATED_base_fused__PCA16,KMEANS+REFINE_T0.80_S2,NOT_APPLICABLE,0,10,3484,3484,78ac557268b1dbc9ef8cbf7e1d03e7051229c9c31099f09f59657d5c8f0085fc,0.11987739999312907,PASS,0.22176544087017974,0.37640171330601435,0.37252108143346613,0.35999938009622673,,,,
A1,A1,COARSE,R20_MCDF_GATED_base_fused__PCA16,KMEANS+REFINE_T0.80_S3,NOT_APPLICABLE,0,10,3484,3484,844472da470535dc8ca379ec66d3fe360119303868ab8dabd5a3f3bffe03522a,0.13144729999476112,PASS,0.2216886237290753,0.37627341836195316,0.37239181863867005,0.3599364270122044,,,,
A1,A1,COARSE,R20_MCDF_GATED_base_fused__PCA32,KMEANS,NOT_APPLICABLE,0,10,3484,3484,0e5ace81bc6faa15fc300be28e63f0e3019c252ec98f3de9fddd050426c54b18,0.04868429999623913,PASS,0.22601262509901404,0.3815943075333865,0.3777424412655296,0.363911460803351,,,,
A1,A1,COARSE,R20_MCDF_GATED_base_fused__PCA32,KMEANS+REFINE_T0.50_S1,NOT_APPLICABLE,0,10,3484,3484,14debd50d26489a1bdbcf175b7e860f904a5f6e96d74bbdcce9fe94c6f76d7d4,0.05761689999781083,PASS,0.2005023551977992,0.35773128529338377,0.3537235165370184,0.3411921715342894,,,,
A1,A1,COARSE,R20_MCDF_GATED_base_fused__PCA32,KMEANS+REFINE_T0.50_S2,NOT_APPLICABLE,0,10,3484,3484,68583d65f8b36992c687bbf80346d1e666c1da5c9390b752f0aa651f60920143,0.06677320000017062,PASS,0.1939397512628034,0.3513495718203857,0.34729505801525207,0.3356395170994969,,,,
A1,A1,COARSE,R20_MCDF_GATED_base_fused__PCA32,KMEANS+REFINE_T0.50_S3,NOT_APPLICABLE,0,10,3484,3484,6c7fe1b13e018d0328b7b88670b2c0eac357fe694dd66eac530a07df48dd1985,0.07809919999272097,PASS,0.18449821154440474,0.3406022224329741,0.33647674106783093,0.3273541667222783,,,,
A1,A1,COARSE,R20_MCDF_GATED_base_fused__PCA32,KMEANS+REFINE_T0.65_S1,NOT_APPLICABLE,0,10,3484,3484,16461d05ab6350a945b2fb319c14f7c2a35690c2285e3d9292e9c478b7f4c2c6,0.08867759999702685,PASS,0.22386651615009945,0.3803296692898664,0.3764664423883029,0.36211970569141433,,,,
A1,A1,COARSE,R20_MCDF_GATED_base_fused__PCA32,KMEANS+REFINE_T0.65_S2,NOT_APPLICABLE,0,10,3484,3484,c002b1dac5e2721aae57dcfe626a4ef499b5b1dd2cd1db6cea000785bb894a3b,0.09957900000154041,PASS,0.21987767367107347,0.37419216653499415,0.37028868205984766,0.3586010397227437,,,,
A1,A1,COARSE,R20_MCDF_GATED_base_fused__PCA32,KMEANS+REFINE_T0.65_S3,NOT_APPLICABLE,0,10,3484,3484,6f9d164ec35c1dfb9e9e3fb2833ff411dbe84f20e3ec6a1c99ee72dadfd3f58c,0.11059909999312367,PASS,0.21882233970809697,0.3725624452303364,0.36864748285148397,0.3577061826987653,,,,
A1,A1,COARSE,R20_MCDF_GATED_base_fused__PCA32,KMEANS+REFINE_T0.80_S1,NOT_APPLICABLE,0,10,3484,3484,167e3a272206f502c5a85b6a783cace0845b951c82e9fe2371679be148e21ee0,0.12127930000133347,PASS,0.22569104407268853,0.381416062509218,0.37756250461947843,0.3636505390887899,,,,
A1,A1,COARSE,R20_MCDF_GATED_base_fused__PCA32,KMEANS+REFINE_T0.80_S2,NOT_APPLICABLE,0,10,3484,3484,34d46abf36c46dd7a5be4859b0b580e41f8d977de09f9341b766af2312e9f171,0.1325524999992922,PASS,0.22630252263432463,0.38232475080299383,0.3784767662625272,0.364210666511955,,,,
A1,A1,COARSE,R20_MCDF_GATED_base_fused__PCA32,KMEANS+REFINE_T0.80_S3,NOT_APPLICABLE,0,10,3484,3484,c4890bfe4702967505547c65f9cd2f2f46404614a08c20b91ae8f3bfde8700ae,0.14346669999940787,PASS,0.22613175914160363,0.3827431720281723,0.3788977033044928,0.3640601248085146,,,,
A1,A1,COARSE,R20_MCDF_GATED_base_fused__WHITE32,KMEANS,NOT_APPLICABLE,0,10,3484,3484,0502b03fd96c6c065198cbbe965e339c32f6f625d2de89d4a69e75b9d2111314,0.06124959999579005,PASS,0.16082326462285815,0.29379417368823174,0.2893091629267555,0.3100144917355198,,,,
A1,A1,COARSE,R20_MCDF_GATED_base_fused__WHITE32,KMEANS+REFINE_T0.50_S1,NOT_APPLICABLE,0,10,3484,3484,28b8b5d81b7eba1ccf5fe1f71e9e1274686be160afe6f6c5a5c80dbcd6c63690,0.07172809999610763,PASS,0.1667607492300256,0.3097104875927771,0.30531009708487117,0.31635198112131074,,,,
A1,A1,COARSE,R20_MCDF_GATED_base_fused__WHITE32,KMEANS+REFINE_T0.50_S2,NOT_APPLICABLE,0,10,3484,3484,5b4d0070fbb1236e25b59156e223f7755ca07517ac059bcd8728b35cdd0becd1,0.08121150000079069,PASS,0.1656915233267947,0.3127765983833683,0.308386127105242,0.316100871758212,,,,
A1,A1,COARSE,R20_MCDF_GATED_base_fused__WHITE32,KMEANS+REFINE_T0.50_S3,NOT_APPLICABLE,0,10,3484,3484,855b3ebde612b92a5de5066b0b31ebe5efbbeb28a33afa4f47f7ed429ae55398,0.09070849999261554,PASS,0.16263343691894178,0.3118237815966932,0.307423651111636,0.313732970975204,,,,
A1,A1,COARSE,R20_MCDF_GATED_base_fused__WHITE32,KMEANS+REFINE_T0.65_S1,NOT_APPLICABLE,0,10,3484,3484,fc99d5a325753fb5dc4552e0d7178dc8e1a7ea310c27b413c3c92683839d597c,0.09979069999826606,PASS,0.16540910195386205,0.30184791642346365,0.29739975660487233,0.31501432240031724,,,,
A1,A1,COARSE,R20_MCDF_GATED_base_fused__WHITE32,KMEANS+REFINE_T0.65_S2,NOT_APPLICABLE,0,10,3484,3484,2cbcdd38684f505a06186c71ccedfb5ad3c784051ace0afc70160b292f49f2a7,0.11057760000403505,PASS,0.1652553734399473,0.30202368275623265,0.2975689186304749,0.315443558485667,,,,
A1,A1,COARSE,R20_MCDF_GATED_base_fused__WHITE32,KMEANS+REFINE_T0.65_S3,NOT_APPLICABLE,0,10,3484,3484,b1dd7f98f9ed47435e0b433169326b733b27ed39065dbd9812dfcc3b9a29142a,0.12185490000410937,PASS,0.16603010505086294,0.30320938856644014,0.29875756308272966,0.3164514462839204,,,,
A1,A1,COARSE,R20_MCDF_GATED_base_fused__WHITE32,KMEANS+REFINE_T0.80_S1,NOT_APPLICABLE,0,10,3484,3484,e19e432ee7358f7aa975cc02b6c089685c0601bc400b8815b094cf3bd5736b17,0.13260040000022855,PASS,0.16200540534324884,0.2963485108045713,0.2918757966795109,0.3113157739845966,,,,
A1,A1,COARSE,R20_MCDF_GATED_base_fused__WHITE32,KMEANS+REFINE_T0.80_S2,NOT_APPLICABLE,0,10,3484,3484,afe81fc37cbd9defcf56adb19fb038429053fcf9493776e16c7263b30f062f7d,0.14319879999675322,PASS,0.16300075407727463,0.29759261617717336,0.29312724549598834,0.3122284929844302,,,,
A1,A1,COARSE,R20_MCDF_GATED_base_fused__WHITE32,KMEANS+REFINE_T0.80_S3,NOT_APPLICABLE,0,10,3484,3484,4a911ea597fab5bf030a747b663cdbf9052319f251876bb6622488bca0b69cce,0.15131919999839738,PASS,0.16304019421751131,0.29740299701230827,0.29293628965448787,0.31227178702414166,,,,
A1,A1,COARSE,R20_MCDF_GATED_base_fused__P4_B35_S1,KMEANS,NOT_APPLICABLE,0,10,3484,3484,a1da19b7591ac803a3f1a9ebb1d1c34d3f16a51b0a9deadee51e13f365dd8e22,0.07042319999891333,PASS,0.22886762552760323,0.3867613117607041,0.3828779348680371,0.36936511858100946,,,,
A1,A1,COARSE,R20_MCDF_GATED_base_fused__P4_B35_S1,KMEANS+REFINE_T0.50_S1,NOT_APPLICABLE,0,10,3484,3484,91a857e9fb7f4c408b0247763cc23bb430822582b6065324a2b08d6ed864b6d7,0.08069309999700636,PASS,0.1911277457843024,0.3589970605648087,0.3549308121210935,0.3369665239923655,,,,
A1,A1,COARSE,R20_MCDF_GATED_base_fused__P4_B35_S1,KMEANS+REFINE_T0.50_S2,NOT_APPLICABLE,0,10,3484,3484,308509550d846d5c29fe183b5122f4ed99f3b9315fc15d0f6671482be68732b0,0.09158100000058766,PASS,0.18437479842927812,0.35221449361153395,0.3481023973194928,0.3314615971510638,,,,
A1,A1,COARSE,R20_MCDF_GATED_base_fused__P4_B35_S1,KMEANS+REFINE_T0.50_S3,NOT_APPLICABLE,0,10,3484,3484,7458069c565b79b2ca740063d6fceea50bf7a6e9ea87524860a24a507cda7b7a,0.10371399999712594,PASS,0.17590068686716118,0.34635188673291367,0.3421997907050546,0.32439574083132355,,,,
A1,A1,COARSE,R20_MCDF_GATED_base_fused__P4_B35_S1,KMEANS+REFINE_T0.65_S1,NOT_APPLICABLE,0,10,3484,3484,0559bb566cc6541706b9503276090bd3d11391fd64fb445994760fbfeddfd8bd,0.11468430000240915,PASS,0.21231704271121085,0.375571236954336,0.37161218659004003,0.35515515850269785,,,,
A1,A1,COARSE,R20_MCDF_GATED_base_fused__P4_B35_S1,KMEANS+REFINE_T0.65_S2,NOT_APPLICABLE,0,10,3484,3484,e76fbaf472da53faeeb3d4483f81889c5319e6ec14f20246953ec525cc29046f,0.12574899999890476,PASS,0.20964442071143044,0.37228921946120097,0.3683077402190806,0.35293117670318497,,,,
