accepted_expansions,calibration_constant__expansion_cycles,calibration_constant__optional_factor,calibration_constant__pairwise_factor,calibration_constant__retained_prior,calibration_constant__scale_temperature,calibration_constant__self_return_factor,calibration_constant__size_factor,calibration_stat__calibrated_optional_weight,calibration_stat__calibrated_pairwise_beta,calibration_stat__calibrated_self_return_strength,calibration_stat__calibrated_size_prior,calibration_stat__k,calibration_stat__n,calibration_stat__observations_per_cluster,calibration_stat__optional_molecular_edge_correlation,calibration_stat__optional_reliability,calibration_stat__registered_conflict_median,calibration_stat__registered_conflict_scale,calibration_stat__registered_neighbor_overlap,calibration_stat__registered_similarity_correlation,calibration_stat__retained_effective_rank,calibration_stat__start_stability_median_ari,calibration_stat__view1_edge_coherence,calibration_stat__view1_edge_persistence,calibration_stat__view1_effective_rank,calibration_stat__view1_zero_fraction,calibration_stat__view2_edge_coherence,calibration_stat__view2_edge_persistence,calibration_stat__view2_effective_rank,calibration_stat__view2_zero_fraction,candidate_key,changed_observations,cluster_sizes,config_id,constants_index,cross_dynamic_cycle_global_monotonicity_claimed,cycle_energy_ledger_json,each_frozen_cycle_monotone,evaluated_observations,expansion_cycles_completed,failure,first_cycle_frozen_unary_start_energy,k,lane,last_cycle_frozen_unary_end_energy,mean_optional_conflict,mean_optional_consistency,mean_optional_presence,mean_optional_reliability,mean_pair_weight,mean_prototype_margin,mean_retained_weight,mean_self_return,mean_self_return_stay_cost,mean_view1_weight,mean_view2_weight,min_cluster_relative_to_equal,min_cluster_size,min_cluster_size_before,missing_view_exact_fallback,molecular_accepted_expansions,molecular_changed_observations,molecular_cross_dynamic_cycle_global_monotonicity_claimed,molecular_cycle_energy_ledger_json,molecular_each_frozen_cycle_monotone,molecular_expansion_cycles_completed,molecular_first_cycle_frozen_unary_start_energy,molecular_last_cycle_frozen_unary_end_energy,molecular_mean_pair_weight,molecular_mean_prototype_margin,molecular_mean_retained_weight,molecular_mean_self_return,molecular_mean_self_return_stay_cost,molecular_mean_view1_weight,molecular_mean_view2_weight,molecular_min_cluster_size,molecular_min_cluster_size_before,molecular_observed_cardinality,molecular_pair_edge_count,molecular_scale_broad_normalized,molecular_scale_fine_normalized,molecular_scale_registered_normalized,molecular_self_return_strength,molecular_total_move_assignments,observed_cardinality,optional_missing_exact_molecular_fallback,optional_view_present,pair_edge_count,partition_key,partition_sha256,scale_broad_normalized,scale_fine_normalized,scale_registered_normalized,selector_graph_same_fraction,selector_margin__optional,selector_margin__retained,selector_margin__view1,selector_margin__view2,selector_min_cluster_relative_to_equal,selector_normalized_cluster_entropy,selector_separation__optional,selector_separation__retained,selector_separation__view1,selector_separation__view2,self_return_strength,start_name,status,total_move_assignments,total_observations,wall_seconds
8.0,2,0.6,12.0,1.0,0.25,6.0,0.2,0.0,27.16381928994079,6.245663122551763,0.1032616142391297,4.0,4519.0,1129.75,0.0,0.0,0.1609915792942047,0.1497921696513891,0.4590561462413728,0.3634866981718594,59.99999999999993,0.4836919288043511,0.3689048129398519,0.3865483403205871,7.796155784086212,0.0,0.3634958261526693,0.3120908364653587,15.43267086670243,0.0,tonsil_s2::SC_592a55b145ad14::gmm_diag::view1::s1::1ce713a31adce28c,276.0,"[896,1534,773,1316]",SC_592a55b145ad14,3,0.0,"[{""cycle_index"":0,""start_energy"":6535.524739550494,""end_energy"":6140.375047028869,""accepted_expansions"":4,""move_assignments"":252},{""cycle_index"":1,""start_energy"":5156.475561440795,""end_energy"":5146.9992516750135,""accepted_expansions"":4,""move_assignments"":42}]",1.0,4518,2.0,,6535.524739550494,4,tonsil_s2,5146.9992516750135,,,,,0.0157361698995302,1.6280525922775269,0.526506781578064,0.6935990972115285,4.331986904144287,0.2835944890975952,0.1898986846208572,0.6842221730471343,773.0,770.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,0.0,43995.0,tonsil_s2__SC_592a55b145ad14__1ce713a31adc,1ce713a31adce28c8f948b7cdf60eaddae71be4a69c651fc4cb963b51e1000e4,0.339404433965683,0.328565776348114,0.332029789686203,0.7765134564981142,,0.0680533722043037,0.1998560279607772,0.0881331786513328,0.6842221730471343,0.973021614951169,,0.027193009853363,0.080362319946289,0.0336007475852966,6.245663122551763,gmm_diag::view1::s1,PASS,294.0,4519,0.1595199000148568
7.0,2,0.6,20.0,1.0,0.25,10.0,0.3,0.0,45.27303214990131,10.40943853758627,0.1548924213586946,4.0,4519.0,1129.75,0.0,0.0,0.1609915792942047,0.1497921696513891,0.4590561462413728,0.3634866981718594,59.99999999999993,0.4836919288043511,0.3689048129398519,0.3865483403205871,7.796155784086212,0.0,0.3634958261526693,0.3120908364653587,15.43267086670243,0.0,tonsil_s2::SC_c7bdee968c6d55::gmm_tied::molecular_fused::s0::b4370344c14110ad,132.0,"[766,1320,1722,711]",SC_c7bdee968c6d55,4,0.0,"[{""cycle_index"":0,""start_energy"":8374.925492038077,""end_energy"":8024.568159955255,""accepted_expansions"":4,""move_assignments"":146},{""cycle_index"":1,""start_energy"":7203.71573002886,""end_energy"":7201.281052950493,""accepted_expansions"":3,""move_assignments"":10}]",1.0,4518,2.0,,8374.925492038077,4,tonsil_s2,7201.281052950493,,,,,0.0157361698995302,1.5765175819396973,0.4964412450790405,0.6935990972115285,7.219977378845215,0.2651436328887939,0.2384151518344879,0.6293427749502102,711.0,708.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,0.0,43995.0,tonsil_s2__SC_c7bdee968c6d55__b4370344c141,b4370344c14110ad636e3257962bffdf148547b1a146380901991a58060d8209,0.339404433965683,0.328565776348114,0.332029789686203,0.7886594642971297,,0.087218277156353,0.2281209677457809,0.1228708326816558,0.6293427749502102,0.9514178298291104,,0.0365887880325317,0.0902178287506103,0.0502864718437194,10.40943853758627,gmm_tied::molecular_fused::s0,PASS,156.0,4519,0.1519962000020314
5.0,2,0.6,20.0,1.0,0.25,10.0,0.3,0.0,45.27303214990131,10.40943853758627,0.1548924213586946,4.0,4519.0,1129.75,0.0,0.0,0.1609915792942047,0.1497921696513891,0.4590561462413728,0.3634866981718594,59.99999999999993,0.4836919288043511,0.3689048129398519,0.3865483403205871,7.796155784086212,0.0,0.3634958261526693,0.3120908364653587,15.43267086670243,0.0,tonsil_s2::SC_c7bdee968c6d55::kmeans::view1::s2::ea889ce50d308329,150.0,"[839,250,2132,1298]",SC_c7bdee968c6d55,4,0.0,"[{""cycle_index"":0,""start_energy"":7781.1847073115105,""end_energy"":7331.658906514518,""accepted_expansions"":3,""move_assignments"":152},{""cycle_index"":1,""start_energy"":6334.29677240061,""end_energy"":6332.113328870068,""accepted_expansions"":2,""move_assignments"":4}]",1.0,4518,2.0,,7781.1847073115105,4,tonsil_s2,6332.113328870068,,,,,0.0157361698995302,1.1893893480300903,0.395992249250412,0.6935990972115285,7.219977378845215,0.223808616399765,0.380199134349823,0.2212878955521133,250.0,251.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,0.0,43995.0,tonsil_s2__SC_c7bdee968c6d55__ea889ce50d30,ea889ce50d3083294e25596ba40928d0733485ae2bd092806f3dabe51c89b81d,0.339404433965683,0.328565776348114,0.332029789686203,0.8091158984849454,,0.0983874276280403,0.2337136715650558,0.1232171058654785,0.2212878955521133,0.8551484576224039,,0.0426592826843261,0.0975667834281921,0.0457004904747009,10.40943853758627,kmeans::view1::s2,PASS,156.0,4519,0.1480769999907352
4.0,2,0.6,20.0,1.0,0.25,10.0,0.3,0.0,45.27303214990131,10.40943853758627,0.1548924213586946,4.0,4519.0,1129.75,0.0,0.0,0.1609915792942047,0.1497921696513891,0.4590561462413728,0.3634866981718594,59.99999999999993,0.4836919288043511,0.3689048129398519,0.3865483403205871,7.796155784086212,0.0,0.3634958261526693,0.3120908364653587,15.43267086670243,0.0,tonsil_s2::SC_c7bdee968c6d55::kmeans::view1::s0::7b56634bf1599e3c,101.0,"[1295,1072,247,1905]",SC_c7bdee968c6d55,4,0.0,"[{""cycle_index"":0,""start_energy"":7209.252781748507,""end_energy"":6943.12251788717,""accepted_expansions"":3,""move_assignments"":147},{""cycle_index"":1,""start_energy"":6261.719775769527,""end_energy"":6261.344243268242,""accepted_expansions"":1,""move_assignments"":1}]",1.0,4518,2.0,,7209.252781748507,4,tonsil_s2,6261.344243268242,,,,,0.0157361698995302,1.096550226211548,0.4435900747776031,0.6935990972115285,7.219977378845215,0.2994622588157654,0.2569477558135986,0.2186324408054879,247.0,248.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,0.0,43995.0,tonsil_s2__SC_c7bdee968c6d55__7b56634bf159,7b56634bf1599e3cd4823f28d6183c66f2ab561d43f29ee793c36296e710ebdd,0.339404433965683,0.328565776348114,0.332029789686203,0.8225404334206994,,0.0910445973277092,0.2459691166877746,0.1072020232677459,0.2186324408054879,0.8818223511585187,,0.0379301309585571,0.1001691818237304,0.0422423481941223,10.40943853758627,kmeans::view1::s0,PASS,148.0,4519,0.1480384999886155
6.0,2,0.6,20.0,1.0,0.25,10.0,0.3,0.0,45.27303214990131,10.40943853758627,0.1548924213586946,4.0,4519.0,1129.75,0.0,0.0,0.1609915792942047,0.1497921696513891,0.4590561462413728,0.3634866981718594,59.99999999999993,0.4836919288043511,0.3689048129398519,0.3865483403205871,7.796155784086212,0.0,0.3634958261526693,0.3120908364653587,15.43267086670243,0.0,tonsil_s2::SC_c7bdee968c6d55::kmeans::molecular_fused::s1::a42de1f60401138c,119.0,"[229,2014,980,1296]",SC_c7bdee968c6d55,4,0.0,"[{""cycle_index"":0,""start_energy"":7505.788462750341,""end_energy"":7190.458030161475,""accepted_expansions"":4,""move_assignments"":120},{""cycle_index"":1,""start_energy"":6394.230347630595,""end_energy"":6393.237019622965,""accepted_expansions"":2,""move_assignments"":4}]",1.0,4518,2.0,,7505.788462750341,4,tonsil_s2,6393.237019622965,,,,,0.0157361698995302,1.086116909980774,0.4107437133789062,0.6935990972115285,7.219977378845215,0.29094398021698,0.2983122766017914,0.2026997123257357,229.0,231.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,0.0,43995.0,tonsil_s2__SC_c7bdee968c6d55__a42de1f60401,a42de1f60401138cabca655aeb08c406c594da649b8c071c25323b9c57584d7a,0.339404433965683,0.328565776348114,0.332029789686203,0.808540561273413,,0.0873129218816757,0.2438728213310241,0.1248464435338974,0.2026997123257357,0.8663258461507422,,0.0355185270309448,0.0951254963874816,0.0499162077903747,10.40943853758627,kmeans::molecular_fused::s1,PASS,124.0,4519,0.1542569999874103
8.0,2,0.6,20.0,1.0,0.25,10.0,0.3,0.0,45.27303214990131,10.40943853758627,0.1548924213586946,4.0,4519.0,1129.75,0.0,0.0,0.1609915792942047,0.1497921696513891,0.4590561462413728,0.3634866981718594,59.99999999999993,0.4836919288043511,0.3689048129398519,0.3865483403205871,7.796155784086212,0.0,0.3634958261526693,0.3120908364653587,15.43267086670243,0.0,tonsil_s2::SC_c7bdee968c6d55::gmm_diag::view1::s1::cf2b9fa0ae8cf205,229.0,"[936,1528,755,1300]",SC_c7bdee968c6d55,4,0.0,"[{""cycle_index"":0,""start_energy"":10043.550207707522,""end_energy"":9527.01989116932,""accepted_expansions"":4,""move_assignments"":212},{""cycle_index"":1,""start_energy"":8111.470055576812,""end_energy"":8106.744099720299,""accepted_expansions"":4,""move_assignments"":28}]",1.0,4518,2.0,,10043.550207707522,4,tonsil_s2,8106.744099720299,,,,,0.0157361698995302,1.6199915409088137,0.5259994864463806,0.6935990972115285,7.219977378845215,0.2838373780250549,0.1901630759239196,0.6682894445673822,755.0,769.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,0.0,43995.0,tonsil_s2__SC_c7bdee968c6d55__cf2b9fa0ae8c,cf2b9fa0ae8cf2058e941f52e7d2c2f6fba51d91dead7a561979219d394a9f44,0.339404433965683,0.328565776348114,0.332029789686203,0.7655181231221633,,0.0666316896677017,0.1964007318019867,0.0869725346565246,0.6682894445673822,0.9739024850212014,,0.0262544751167297,0.0788622498512268,0.0330098271369934,10.40943853758627,gmm_diag::view1::s1,PASS,240.0,4519,0.1646292000077664
8.0,2,0.6,8.0,1.0,0.25,0.0,0.15,0.0,18.109212859960525,0.0,0.0774462106793473,4.0,4519.0,1129.75,0.0,0.0,0.1609915792942047,0.1497921696513891,0.4590561462413728,0.3634866981718594,59.99999999999993,0.4836919288043511,0.3689048129398519,0.3865483403205871,7.796155784086212,0.0,0.3634958261526693,0.3120908364653587,15.43267086670243,0.0,tonsil_s2::SC_b74d80c50a56d6::gmm_tied::molecular_fused::s0::30005ad386cc3588,706.0,"[759,1285,1677,798]",SC_b74d80c50a56d6,5,0.0,"[{""cycle_index"":0,""start_energy"":3725.309052549698,""end_energy"":2622.6707905794246,""accepted_expansions"":4,""move_assignments"":804},{""cycle_index"":1,""start_energy"":2482.5445124977487,""end_energy"":2348.9765239178737,""accepted_expansions"":4,""move_assignments"":179}]",1.0,4518,2.0,,3725.309052549698,4,tonsil_s2,2348.9765239178737,,,,,0.0157361698995302,1.5668270587921145,0.5005483627319336,0.6935990972115285,0.0,0.2587583661079407,0.2406932115554809,0.671830050896216,759.0,745.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,0.0,43995.0,tonsil_s2__SC_b74d80c50a56d6__30005ad386cc,30005ad386cc358861f6573d746f843c25b9c9c47e8b8f272d1e2c2411362970,0.339404433965683,0.328565776348114,0.332029789686203,0.8509237358562936,,0.0854501947760582,0.2137725502252578,0.1106314808130264,0.671830050896216,0.960320256013907,,0.0361109972000122,0.0801682472229003,0.041776418685913,0.0,gmm_tied::molecular_fused::s0,PASS,983.0,4519,0.1706544999906327
8.0,2,0.6,8.0,1.0,0.25,0.0,0.15,0.0,18.109212859960525,0.0,0.0774462106793473,4.0,4519.0,1129.75,0.0,0.0,0.1609915792942047,0.1497921696513891,0.4590561462413728,0.3634866981718594,59.99999999999993,0.4836919288043511,0.3689048129398519,0.3865483403205871,7.796155784086212,0.0,0.3634958261526693,0.3120908364653587,15.43267086670243,0.0,tonsil_s2::SC_b74d80c50a56d6::kmeans::view1::s2::f59c1d30cc525900,823.0,"[793,244,2142,1340]",SC_b74d80c50a56d6,5,0.0,"[{""cycle_index"":0,""start_energy"":3396.247414239335,""end_energy"":2151.7954629440937,""accepted_expansions"":4,""move_assignments"":881},{""cycle_index"":1,""start_energy"":1878.0800988611445,""end_energy"":1816.9706421666347,""accepted_expansions"":4,""move_assignments"":187}]",1.0,4518,2.0,,3396.247414239335,4,tonsil_s2,1816.970642166635,,,,,0.0157361698995302,1.189551591873169,0.363769918680191,0.6935990972115285,0.0,0.2084426134824752,0.4277874827384949,0.2159769860588626,244.0,246.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,0.0,43995.0,tonsil_s2__SC_b74d80c50a56d6__f59c1d30cc52,f59c1d30cc52590010d53f2e7ab9dbb83e011ab82b93909fa2a7e80c11c5d052,0.339404433965683,0.328565776348114,0.332029789686203,0.8892795499584478,,0.0850017517805099,0.2022373080253601,0.1186083778738975,0.2159769860588626,0.8492469325641887,,0.0382298827171325,0.0810573101043701,0.0416200757026672,0.0,kmeans::view1::s2,PASS,1068.0,4519,0.1748472999897785
8.0,2,0.6,8.0,1.0,0.25,0.0,0.15,0.0,18.109212859960525,0.0,0.0774462106793473,4.0,4519.0,1129.75,0.0,0.0,0.1609915792942047,0.1497921696513891,0.4590561462413728,0.3634866981718594,59.99999999999993,0.4836919288043511,0.3689048129398519,0.3865483403205871,7.796155784086212,0.0,0.3634958261526693,0.3120908364653587,15.43267086670243,0.0,tonsil_s2::SC_b74d80c50a56d6::kmeans::view1::s0::eb305d0bab39860c,715.0,"[1262,1313,262,1682]",SC_b74d80c50a56d6,5,0.0,"[{""cycle_index"":0,""start_energy"":3117.647310876741,""end_energy"":2241.1705306782433,""accepted_expansions"":4,""move_assignments"":795},{""cycle_index"":1,""start_energy"":2014.8754711195263,""end_energy"":1955.6266686336837,""accepted_expansions"":4,""move_assignments"":202}]",1.0,4518,2.0,,3117.647310876741,4,tonsil_s2,1955.626668633684,,,,,0.0157361698995302,1.1062889099121094,0.4576608538627624,0.6935990972115285,0.0,0.2807278931140899,0.2616111934185028,0.2319097145386147,262.0,264.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,0.0,43995.0,tonsil_s2__SC_b74d80c50a56d6__eb305d0bab39,eb305d0bab39860ccbae77433666bc5ccd84b3f6989a4aa625e37f9153fa6b8d,0.339404433965683,0.328565776348114,0.332029789686203,0.880841270855974,,0.0889467969536781,0.2175616174936294,0.0959110558032989,0.2319097145386147,0.9004577492430806,,0.0359168052673339,0.0845484137535095,0.037307322025299,0.0,kmeans::view1::s0,PASS,997.0,4519,0.181582499993965
8.0,2,0.6,8.0,1.0,0.25,0.0,0.15,0.0,18.109212859960525,0.0,0.0774462106793473,4.0,4519.0,1129.75,0.0,0.0,0.1609915792942047,0.1497921696513891,0.4590561462413728,0.3634866981718594,59.99999999999993,0.4836919288043511,0.3689048129398519,0.3865483403205871,7.796155784086212,0.0,0.3634958261526693,0.3120908364653587,15.43267086670243,0.0,tonsil_s2::SC_b74d80c50a56d6::kmeans::molecular_fused::s1::224be302dad77549,671.0,"[241,2022,964,1292]",SC_b74d80c50a56d6,5,0.0,"[{""cycle_index"":0,""start_energy"":3221.898804357539,""end_energy"":2275.08998075215,""accepted_expansions"":4,""move_assignments"":773},{""cycle_index"":1,""start_energy"":2026.7294338249496,""end_energy"":1983.3182719038139,""accepted_expansions"":4,""move_assignments"":123}]",1.0,4518,2.0,,3221.898804357539,4,tonsil_s2,1983.3182719038136,,,,,0.0157361698995302,1.087764859199524,0.421457976102829,0.6935990972115285,0.0,0.2820190489292145,0.2965229451656341,0.2133215313122372,241.0,243.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,0.0,43995.0,tonsil_s2__SC_b74d80c50a56d6__224be302dad7,224be302dad775495112ebb0314f5c5057e67d70f00e1a41aaae8c52a481cd09,0.339404433965683,0.328565776348114,0.332029789686203,0.8792431119350508,,0.0832632705569267,0.2264377176761627,0.106929987668991,0.2133215313122372,0.8682954441338476,,0.0327003598213195,0.0829405784606933,0.0389000177383422,0.0,kmeans::molecular_fused::s1,PASS,896.0,4519,0.1863746999879367
8.0,2,0.6,8.0,1.0,0.25,0.0,0.15,0.0,18.109212859960525,0.0,0.0774462106793473,4.0,4519.0,1129.75,0.0,0.0,0.1609915792942047,0.1497921696513891,0.4590561462413728,0.3634866981718594,59.99999999999993,0.4836919288043511,0.3689048129398519,0.3865483403205871,7.796155784086212,0.0,0.3634958261526693,0.3120908364653587,15.43267086670243,0.0,tonsil_s2::SC_b74d80c50a56d6::gmm_diag::view1::s1::46ca803c75ec065b,1113.0,"[742,1407,811,1559]",SC_b74d80c50a56d6,5,0.0,"[{""cycle_index"":0,""start_energy"":4781.512001620029,""end_energy"":2580.3708054426015,""accepted_expansions"":4,""move_assignments"":1302},{""cycle_index"":1,""start_energy"":2480.1478581623296,""end_energy"":2150.379438494268,""accepted_expansions"":4,""move_assignments"":340}]",1.0,4518,2.0,,4781.512001620029,4,tonsil_s2,2150.379438494268,,,,,0.0157361698995302,1.6575665473937988,0.5354665517807007,0.6935990972115285,0.0,0.2727535367012024,0.1917798370122909,0.6567824739986723,742.0,783.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,0.0,43995.0,tonsil_s2__SC_b74d80c50a56d6__46ca803c75ec,46ca803c75ec065b455d9aae72886ae024d31917227d559b4cd2e300edd50964,0.339404433965683,0.328565776348114,0.332029789686203,0.8793070382918877,,0.0718035027384758,0.1921708136796951,0.080640360713005,0.6567824739986723,0.9632723471032058,,0.0297355651855468,0.0747627019882202,0.028872013092041,0.0,gmm_diag::view1::s1,PASS,1642.0,4519,0.1840035999775864
8.0,2,0.6,8.0,1.0,0.25,4.0,0.0,0.0,18.109212859960525,4.163775415034508,0.0,4.0,4519.0,1129.75,0.0,0.0,0.1609915792942047,0.1497921696513891,0.4590561462413728,0.3634866981718594,59.99999999999993,0.4836919288043511,0.3689048129398519,0.3865483403205871,7.796155784086212,0.0,0.3634958261526693,0.3120908364653587,15.43267086670243,0.0,tonsil_s2::SC_82f686ded4e6ad::gmm_tied::molecular_fused::s0::250aa073fa8c3d17,156.0,"[766,1324,1714,715]",SC_82f686ded4e6ad,6,0.0,"[{""cycle_index"":0,""start_energy"":3702.9016889114164,""end_energy"":3508.6360422286084,""accepted_expansions"":4,""move_assignments"":138},{""cycle_index"":1,""start_energy"":3139.74226889637,""end_energy"":3135.6852308999373,""accepted_expansions"":4,""move_assignments"":20}]",1.0,4518,2.0,,3702.901688911416,4,tonsil_s2,3135.6852308999373,,,,,0.0157361698995302,1.577722668647766,0.4956531226634979,0.6935990972115285,2.887991189956665,0.2650333046913147,0.2393135130405426,0.6328833812790441,715.0,709.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,0.0,43995.0,tonsil_s2__SC_82f686ded4e6ad__250aa073fa8c,250aa073fa8c3d17740db904fc86e81bb9c85e6bcdf3e0bdddb2f1bb30920163,0.339404433965683,0.328565776348114,0.332029789686203,0.7927507511346928,,0.0879457145929336,0.2285383194684982,0.1226227506995201,0.6328833812790441,0.9521466475983796,,0.037180483341217,0.0907673835754394,0.0498962998390197,4.163775415034508,gmm_tied::molecular_fused::s0,PASS,158.0,4519,0.1649906000238843
5.0,2,0.6,8.0,1.0,0.25,4.0,0.0,0.0,18.109212859960525,4.163775415034508,0.0,4.0,4519.0,1129.75,0.0,0.0,0.1609915792942047,0.1497921696513891,0.4590561462413728,0.3634866981718594,59.99999999999993,0.4836919288043511,0.3689048129398519,0.3865483403205871,7.796155784086212,0.0,0.3634958261526693,0.3120908364653587,15.43267086670243,0.0,tonsil_s2::SC_82f686ded4e6ad::kmeans::view1::s2::5c6e550d02db4444,185.0,"[821,247,2150,1301]",SC_82f686ded4e6ad,6,0.0,"[{""cycle_index"":0,""start_energy"":3331.9841119876382,""end_energy"":3077.541588311109,""accepted_expansions"":3,""move_assignments"":168},{""cycle_index"":1,""start_energy"":2636.4585455255838,""end_energy"":2630.946769380167,""accepted_expansions"":2,""move_assignments"":25}]",1.0,4518,2.0,,3331.9841119876382,4,tonsil_s2,2630.946769380167,,,,,0.0157361698995302,1.1935412883758545,0.3916099369525909,0.6935990972115285,2.887991189956665,0.223406046628952,0.3849840462207794,0.2186324408054879,247.0,251.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,0.0,43995.0,tonsil_s2__SC_82f686ded4e6ad__5c6e550d02db,5c6e550d02db4444a1eee53676f55fa62b01aac8a31a31e7d35038a706ca317b,0.339404433965683,0.328565776348114,0.332029789686203,0.8148692706002685,,0.0975590795278549,0.2328102588653564,0.1240378618240356,0.2186324408054879,0.8516334982999835,,0.0425529479980468,0.0971347093582153,0.0461125969886779,4.163775415034508,kmeans::view1::s2,PASS,193.0,4519,0.1597981000086292
6.0,2,0.6,8.0,1.0,0.25,4.0,0.0,0.0,18.109212859960525,4.163775415034508,0.0,4.0,4519.0,1129.75,0.0,0.0,0.1609915792942047,0.1497921696513891,0.4590561462413728,0.3634866981718594,59.99999999999993,0.4836919288043511,0.3689048129398519,0.3865483403205871,7.796155784086212,0.0,0.3634958261526693,0.3120908364653587,15.43267086670243,0.0,tonsil_s2::SC_82f686ded4e6ad::kmeans::view1::s0::3fa4f6ee5d1a20ad,117.0,"[1300,1082,241,1896]",SC_82f686ded4e6ad,6,0.0,"[{""cycle_index"":0,""start_energy"":3061.6413652985234,""end_energy"":2915.1355183401415,""accepted_expansions"":4,""move_assignments"":131},{""cycle_index"":1,""start_energy"":2613.4908492693016,""end_energy"":2609.7069371727057,""accepted_expansions"":2,""move_assignments"":10}]",1.0,4518,2.0,,3061.6413652985234,4,tonsil_s2,2609.7069371727057,,,,,0.0157361698995302,1.0958020687103271,0.4410214424133301,0.6935990972115285,2.887991189956665,0.2998208701610565,0.2591576874256134,0.2133215313122372,241.0,248.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,0.0,43995.0,tonsil_s2__SC_82f686ded4e6ad__3fa4f6ee5d1a,3fa4f6ee5d1a20ad1cee2c8c2e09f1ebe98f71c8209d20f92f7bb97981123d0c,0.339404433965683,0.328565776348114,0.332029789686203,0.825353193121524,,0.0909093841910362,0.2455962300300598,0.1074468269944191,0.2133215313122372,0.8810675492562037,,0.0381719470024108,0.1001244783401489,0.0425549149513244,4.163775415034508,kmeans::view1::s0,PASS,141.0,4519,0.1568902999861166
7.0,2,0.6,8.0,1.0,0.25,4.0,0.0,0.0,18.109212859960525,4.163775415034508,0.0,4.0,4519.0,1129.75,0.0,0.0,0.1609915792942047,0.1497921696513891,0.4590561462413728,0.3634866981718594,59.99999999999993,0.4836919288043511,0.3689048129398519,0.3865483403205871,7.796155784086212,0.0,0.3634958261526693,0.3120908364653587,15.43267086670243,0.0,tonsil_s2::SC_82f686ded4e6ad::kmeans::molecular_fused::s1::350927b4d951b99b,131.0,"[224,2027,978,1290]",SC_82f686ded4e6ad,6,0.0,"[{""cycle_index"":0,""start_energy"":3158.1141393094167,""end_energy"":2999.6529187215447,""accepted_expansions"":4,""move_assignments"":131},{""cycle_index"":1,""start_energy"":2645.100220809686,""end_energy"":2642.5777743898516,""accepted_expansions"":3,""move_assignments"":8}]",1.0,4518,2.0,,3158.1141393094167,4,tonsil_s2,2642.577774389852,,,,,0.0157361698995302,1.0724352598190308,0.4081553220748901,0.6935990972115285,2.887991189956665,0.2931259274482727,0.2987187206745147,0.1982739544146935,224.0,228.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,0.0,43995.0,tonsil_s2__SC_82f686ded4e6ad__350927b4d951,350927b4d951b99b398d12a0ac613242625fe05d1e3258fba12b04291e0466b4,0.339404433965683,0.328565776348114,0.332029789686203,0.8120565108994439,,0.0878323093056678,0.2441700100898742,0.1240654438734054,0.1982739544146935,0.8639204054557399,,0.0360354781150817,0.0956605076789856,0.0491256713867187,4.163775415034508,kmeans::molecular_fused::s1,PASS,139.0,4519,0.1502772999810986
8.0,2,0.6,8.0,1.0,0.25,4.0,0.0,0.0,18.109212859960525,4.163775415034508,0.0,4.0,4519.0,1129.75,0.0,0.0,0.1609915792942047,0.1497921696513891,0.4590561462413728,0.3634866981718594,59.99999999999993,0.4836919288043511,0.3689048129398519,0.3865483403205871,7.796155784086212,0.0,0.3634958261526693,0.3120908364653587,15.43267086670243,0.0,tonsil_s2::SC_82f686ded4e6ad::gmm_diag::view1::s1::ab70c741d7b3a86a,383.0,"[862,1511,788,1358]",SC_82f686ded4e6ad,6,0.0,"[{""cycle_index"":0,""start_energy"":4769.815032647346,""end_energy"":4391.46316909674,""accepted_expansions"":4,""move_assignments"":351},{""cycle_index"":1,""start_energy"":3485.499170540603,""end_energy"":3463.1146243148596,""accepted_expansions"":4,""move_assignments"":53}]",1.0,4518,2.0,,4769.815032647346,4,tonsil_s2,3463.11462431486,,,,,0.0157361698995302,1.634381651878357,0.5296648144721985,0.6935990972115285,2.887991189956665,0.2815915048122406,0.1887437403202057,0.6974994467802611,788.0,787.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,0.0,43995.0,tonsil_s2__SC_82f686ded4e6ad__ab70c741d7b3,ab70c741d7b3a86a3c8f1110b6343e3970909ef34643d12f6e0c3fd3db512c46,0.339404433965683,0.328565776348114,0.332029789686203,0.7960749216902129,,0.0689999386668205,0.2000522315502166,0.0880820080637931,0.6974994467802611,0.9725111457021948,,0.0281787514686584,0.0805059075355529,0.033531367778778,4.163775415034508,gmm_diag::view1::s1,PASS,404.0,4519,0.1641483999846968
