absolute_ari,absolute_nmi,ami,candidate,cluster_sizes,fmi,graph_same_fraction,k,lane,margin__molecular_fused,margin__molecular_morph_coord,margin__morph_handcrafted,margin__morph_resnet,margin__retained,margin__view1,margin__view2,min_cluster_relative_to_equal,min_cluster_size,normalized_cluster_entropy,partition_centrality_median_ari,partition_sha256,separation__molecular_fused,separation__molecular_morph_coord,separation__morph_handcrafted,separation__morph_resnet,separation__retained,separation__view1,separation__view2,wall_seconds_lane
0.14469558530731705,0.21858620895444003,0.21328299030926842,kmeans::view2::s2,"[51,23,387,148,1215,446,53,182,853,1]",0.33847224069312093,0.6396396396396397,10,D1,0.11574769765138626,0.06037507578730583,0.07310666888952255,0.08043981343507767,0.08905886858701706,0.09394460916519165,0.2355651557445526,0.0029770765108663296,1,0.7357273130068855,0.14632711928925202,c7efc6fc70201fd7197e251a1a3b5f65e92c00fa88250e0449145503442399a8,0.10983884334564209,0.053830623626708984,0.03664553165435791,0.040225863456726074,0.08617180585861206,0.0738256573677063,0.18108254671096802,27.08006789998035
0.12471216441441123,0.2242523419135127,0.21911567505997656,gmm_diag::view2::s0,"[764,999,121,1,137,161,117,295,720,44]",0.3093154754789985,0.4392106392106392,10,D1,0.08463281393051147,0.04685727506875992,0.0600120984017849,0.07753240317106247,0.07136345654726028,0.08990305662155151,0.16077907383441925,0.0029770765108663296,1,0.787459626356343,0.10870513473525302,58409a714d33b7f64b067c0361e3806f1699a6a742113bb8008461fb68fab713,0.08063066005706787,0.043161213397979736,0.036001384258270264,0.035901546478271484,0.06567853689193726,0.07961887121200562,0.11909890174865723,27.086822399985977
0.15182010762980125,0.2326239905450648,0.22782138667156837,gmm_diag::view2::s1,"[113,287,1251,1,753,193,127,1,165,468]",0.34073320017152575,0.4702702702702703,10,D1,0.08891535550355911,0.045679155737161636,0.056595489382743835,0.06317123770713806,0.07224578410387039,0.096703439950943,0.17084570229053497,0.0029770765108663296,1,0.7568854955904676,0.11997249751094055,0216ae3b33fc62ebf9024b3c55dfa9b8b788cc716a37441f08e4528a154fb90f,0.08658844232559204,0.046266913414001465,0.03625762462615967,0.03659200668334961,0.07196396589279175,0.07860797643661499,0.13096070289611816,27.092830599984154
0.1154548968364438,0.18366326975996705,0.17663997981479937,gmm_tied::view2::s0,"[74,129,2781,95,1,107,18,1,37,116]",0.48069510201250915,0.8402402402402402,10,D1,0.1603269875049591,0.09057102352380753,0.10007662326097488,0.11318115890026093,0.1142142042517662,0.09327446669340134,0.33625221252441406,0.0029770765108663296,1,0.33655966973409,0.0730231330111103,81d113cdb80f8acc05b6b577cfeb5f5fca9691a20a05f0cc2c5193a50670aa4f,0.08869463205337524,0.04328954219818115,0.02526068687438965,0.02660346031188965,0.06962418556213379,0.05187642574310303,0.15517067909240723,27.099804799974663
0.08759498106281442,0.18276721737778215,0.1751850915637053,gmm_tied::view2::s1,"[17,25,3022,1,8,84,100,1,65,36]",0.4937022099893958,0.9047619047619048,10,D1,0.32389479875564575,0.1728130578994751,0.12006925046443939,0.12844030559062958,0.248566135764122,0.18474224209785461,0.5191946029663086,0.0029770765108663296,1,0.21687793234900007,0.0498284102748758,a2b667e789db63682b440c285ff07b4086a6eb5756e0ec684ea4b2966c9ccec7,0.09360897541046143,0.04800260066986084,0.020857393741607666,0.02142876386642456,0.08227825164794922,0.04974377155303955,0.15991032123565674,27.10702309999033
0.11206216132020641,0.24297749832669838,0.23804399351610278,kmeans::molecular_fused::s0,"[15,133,234,538,491,535,607,254,117,435]",0.2691245709140419,0.40746460746460744,10,D1,0.12242787331342697,0.05882104113698006,0.05120719596743584,0.06138186529278755,0.09616974741220474,0.13829393684864044,0.12672200798988342,0.044656147662994944,15,0.9079887563887328,0.15409241086192393,b0bb22080b33e58884bbd5ae5fcbf3d832b1ae01a335d9c54522595fc88b4c16,0.11672365665435791,0.05401504039764404,0.04957091808319092,0.04810971021652222,0.08464765548706055,0.15126121044158936,0.11880701780319214,27.11561919999076
0.11323588206624408,0.21253162427528027,0.20731240006607413,kmeans::molecular_fused::s1,"[154,356,251,639,70,11,667,600,518,93]",0.2776804683728394,0.4364650364650365,10,D1,0.12340713292360306,0.05797787383198738,0.058504585176706314,0.06252302974462509,0.09534968435764313,0.13054804503917694,0.1407262235879898,0.03274784161952962,11,0.8705046938398998,0.13947184994270098,a82eabaef6645ec308c576b9b17640c7d0060805d4d53244efbc70833353f4ec,0.11819809675216675,0.05266910791397095,0.04314160346984863,0.04151260852813721,0.08255279064178467,0.13504242897033691,0.1305692195892334,27.12342729998636
0.07801961820779117,0.17626790537407927,0.1707964777935451,kmeans::molecular_fused::s2,"[504,544,550,233,600,609,15,74,142,88]",0.2465734107451532,0.34285714285714286,10,D1,0.11843692511320114,0.05584258586168289,0.053610578179359436,0.05978865176439285,0.09467972815036774,0.13318699598312378,0.11135698854923248,0.044656147662994944,15,0.8752987748251727,0.12069057475738486,d02e2486a3d41bfaab93ad9293e4c1cb8043612a0c5002c3b78fa0be908b59ba,0.11750704050064087,0.05329155921936035,0.0387568473815918,0.03697085380554199,0.08621907234191895,0.14099526405334473,0.11925661563873291,27.131357799982652
0.17375865609346336,0.3058534186517841,0.3013024060190788,gmm_diag::molecular_fused::s0,"[451,191,183,376,307,475,77,705,510,84]",0.3213939551602992,0.45765765765765765,10,D1,0.10900817811489105,0.05996372550725937,0.06462357193231583,0.07957363873720169,0.09003394097089767,0.135080024600029,0.14693918824195862,0.22923489133670738,77,0.9225409113604448,0.18568712012756014,09886b4f0fbe52b3538ae341ad3d864d8d7b75457b93655f0e1cd29250cc59d8,0.09240508079528809,0.04874992370605469,0.049379706382751465,0.04960387945175171,0.07165706157684326,0.13438159227371216,0.1019238829612732,27.13975329999812
0.19181506471937226,0.3114350691063083,0.3068012976363705,gmm_diag::molecular_fused::s1,"[144,383,584,851,705,205,11,328,40,108]",0.34945980164113044,0.5277563277563277,10,D1,0.1143050342798233,0.06458278000354767,0.06645192950963974,0.08100041002035141,0.09590037912130356,0.13252794742584229,0.16626881062984467,0.03274784161952962,11,0.8434587498516166,0.21362523413624596,186efa7055faf937e427859ad4832dc2d6fc2c5b2195b5f960141e0bc4f261f0,0.10131728649139404,0.05190533399581909,0.05084413290023804,0.04996311664581299,0.07829570770263672,0.12505626678466797,0.12484198808670044,27.149047099985182
0.12005196776679028,0.22438371581715855,0.21922656950013716,gmm_tied::molecular_fused::s0,"[48,1032,1,1071,552,228,20,138,263,6]",0.3211894782380162,0.517031317031317,10,D1,0.12146268784999847,0.061753083020448685,0.06429603695869446,0.06621953099966049,0.10192927718162537,0.13649201393127441,0.12738186120986938,0.0029770765108663296,1,0.71307447259015,0.1561822044454518,2e683302221432cb017d5962372a47650eba9e343197756228913e992925c0ee,0.11437946557998657,0.054879963397979736,0.036466777324676514,0.03932672739028931,0.09201186895370483,0.11370503902435303,0.1444103717803955,27.15689569999813
0.1399992294130334,0.25930768538512117,0.25401919806873313,gmm_tied::molecular_fused::s1,"[71,205,538,1153,941,222,11,64,17,137]",0.3352352946534957,0.5221793221793222,10,D1,0.1294926553964615,0.06553266942501068,0.06365681439638138,0.06541238725185394,0.10667729377746582,0.14331182837486267,0.12774860858917236,0.03274784161952962,11,0.7383158915750827,0.17526435720521,86e1286063c46e17bd42403e9ebf02df1ba433df5e09246e8273e052780f0a5d,0.11928540468215942,0.05656009912490845,0.04768514633178711,0.0481337308883667,0.08942878246307373,0.13030791282653809,0.14591890573501587,27.164759799983585
0.14752470051773633,0.25995916474392594,0.2550373926251616,kmeans::morph_handcrafted::s0,"[455,687,789,140,268,424,182,180,197,37]",0.30519200503265304,0.5602745602745602,10,D1,0.04195365682244301,0.0719173327088356,0.26143109798431396,0.1541186273097992,0.04193723201751709,0.06387873739004135,0.07571997493505478,0.11015183090205419,37,0.8954583675697652,0.12206702125544094,0b8d5912a040b66c6eb4030d7d398b835bbd65846cc48f52d67deba572e2651c,0.038179993629455566,0.05933886766433716,0.195326030254364,0.11604452133178711,0.027869760990142822,0.0560184121131897,0.047723472118377686,27.173274399974616
0.15759145640403274,0.2680072952514744,0.2631215013186232,kmeans::morph_handcrafted::s1,"[180,202,424,719,41,205,333,142,846,267]",0.3155691710531622,0.6368082368082368,10,D1,0.043735068291425705,0.08096962422132492,0.26446303725242615,0.16876670718193054,0.04226211830973625,0.06574120372533798,0.07515629380941391,0.12206013694551951,41,0.8915902922772948,0.13918735981297217,1a8867e62e8c5a479b14af03466e66bffd44ea28d775a2b7608ad5c9319f418a,0.039801955223083496,0.06268739700317383,0.1955973505973816,0.12209737300872803,0.02932274341583252,0.05820000171661377,0.04923802614212036,27.1829859999998
0.16759410539101005,0.2723180625935845,0.2672921072047044,kmeans::morph_handcrafted::s2,"[40,548,184,75,179,141,227,801,975,189]",0.33624098435835825,0.549034749034749,10,D1,0.04076207056641579,0.0665593296289444,0.2568627595901489,0.13846643269062042,0.04064570367336273,0.0647394135594368,0.06461077928543091,0.11908306043465318,40,0.8367937777084031,0.1296646250508911,01da64e6ac14733e0442401e2cf8040c875262f8abe6a25690f5eec4728377fe,0.03794121742248535,0.056177496910095215,0.1950729489326477,0.10792297124862671,0.027957499027252197,0.056444406509399414,0.047156572341918945,27.191096700000344
0.11455579492186346,0.24248729649219375,0.23760441082183978,gmm_diag::morph_handcrafted::s0,"[488,223,493,526,108,98,403,429,294,297]",0.2641535985637812,0.5162591162591162,10,D1,0.03415807709097862,0.06175101175904274,0.20536750555038452,0.13622356951236725,0.03343376889824867,0.048142220824956894,0.06844280660152435,0.2917534980649003,98,0.951471181642629,0.08710044407800996,a39c50de0cc6de0adb3b55d367af363552c7a808c9572bce6b9471dbcc31ae91,0.03267866373062134,0.054224491119384766,0.14922749996185303,0.10482609272003174,0.025835275650024414,0.0455436110496521,0.04160261154174805,27.199872199998936
0.12322506200133886,0.25651013068237016,0.25154773829983423,gmm_diag::morph_handcrafted::s1,"[449,606,231,716,104,666,136,151,96,204]",0.2849298211615835,0.5591591591591591,10,D1,0.03821417689323425,0.06938507407903671,0.22641046345233917,0.15507805347442627,0.038357507437467575,0.0575135163962841,0.0722815990447998,0.2857993450431676,96,0.8950686475738568,0.09371895433257452,ababbef617afd58349cda18c2dbfd4766f9d834d726dd2935201ab1f7233d220,0.03697782754898071,0.058997273445129395,0.16391485929489136,0.11460530757904053,0.026413321495056152,0.05113476514816284,0.04781508445739746,27.209167199995136
0.16648880014087664,0.263917744912825,0.25893017439137556,gmm_tied::morph_handcrafted::s0,"[240,59,809,212,319,236,953,206,146,179]",0.32982914452475665,0.6289146289146289,10,D1,0.04906787723302841,0.08643469959497452,0.2334691286087036,0.17935137450695038,0.04461492598056793,0.07342936843633652,0.07847493141889572,0.17564751414111343,59,0.8721018243271119,0.14373266186049619,6b394fdce6eee6268ff767f2c029c282eb86b771484c42518587f278b7e86442,0.03863281011581421,0.06284350156784058,0.17766505479812622,0.12184631824493408,0.02816617488861084,0.05619180202484131,0.04837667942047119,27.21776219998719
0.15909404815746903,0.24319537847965167,0.23802809065904282,gmm_tied::morph_handcrafted::s1,"[786,1019,201,216,138,364,185,231,183,36]",0.32734141922835824,0.5912483912483912,10,D1,0.039271507412195206,0.07187842577695847,0.24557799100875854,0.15043123066425323,0.03686808422207832,0.058925364166498184,0.06909985840320587,0.10717475439118786,36,0.855374390084831,0.13183865855427174,12acc6ce8f41fb3facb81863e793776ba86fffefb2dcb38e9445f06720a0f0e0,0.03355681896209717,0.055497169494628906,0.18196946382522583,0.10829275846481323,0.026172399520874023,0.047218143939971924,0.042547643184661865,27.227843299973756
0.13688525216685724,0.24344035022304564,0.23826849471903616,kmeans::morph_resnet::s0,"[46,692,731,136,218,133,193,44,798,368]",0.30526648683821495,0.7154011154011154,10,D1,0.049792658537626266,0.12031015753746033,0.17516419291496277,0.23646719753742218,0.046073295176029205,0.06717127561569214,0.08462309092283249,0.1309913664781185,44,0.8494503317535338,0.13803742169665115,0209f0f22b6748cafc79f61fd1e95c1398b4d7e9679d91cbb250de60ca929062,0.03963959217071533,0.09295064210891724,0.12435734272003174,0.18513816595077515,0.030677318572998047,0.055364012718200684,0.04957747459411621,27.23575880000135
0.1431680487222989,0.24688740192868167,0.24175296081444106,kmeans::morph_resnet::s1,"[148,49,199,223,657,374,667,46,861,135]",0.30967089634706296,0.7077649077649077,10,D1,0.04855373874306679,0.12085544317960739,0.17373543977737427,0.23675446212291718,0.04565616697072983,0.06683501601219177,0.08374519646167755,0.13694551949985115,46,0.8547696706719736,0.14048340870285847,8da517127cfdd0a5887b32aad43d2190f92f24687666ed1907e921aba0c49818,0.03937816619873047,0.09286731481552124,0.12227094173431396,0.18491846323013306,0.03054046630859375,0.055742621421813965,0.048695385456085205,27.24580679999781
0.15951997069825702,0.2725021216938905,0.267567900308373,kmeans::morph_resnet::s2,"[208,904,609,211,44,265,318,127,46,627]",0.32188464171473874,0.7124839124839125,10,D1,0.05144686624407768,0.12023483961820602,0.17658184468746185,0.2359672635793686,0.04681849852204323,0.07035048305988312,0.08764485269784927,0.1309913664781185,44,0.8621464302969988,0.15297608335103346,c9b13f4ab89f7ba9df65aa126d4f93303ada49f3de4941d57488dfafc4bed738,0.04141521453857422,0.09270685911178589,0.12586158514022827,0.18435072898864746,0.03117239475250244,0.059467196464538574,0.050835251808166504,27.25434299997869
0.10189989082322268,0.2121968115775068,0.2069669680461326,gmm_diag::morph_resnet::s0,"[132,254,594,140,440,128,74,281,576,740]",0.2647891810668912,0.5647361647361647,10,D1,0.04085142910480499,0.08501476049423218,0.1666785627603531,0.18980266153812408,0.04336750879883766,0.06291136145591736,0.06975001841783524,0.22030366180410837,74,0.9030134881437242,0.09808303558922138,e3fb58b4106f88af837caa6c1dbaed7aa78e1733cdeb0706da357a3f98aa8485,0.035529136657714844,0.06672483682632446,0.1127312183380127,0.13122934103012085,0.027562499046325684,0.050489187240600586,0.0445249080657959,27.26195899999584
0.10304965479413933,0.21084644840715208,0.20560624095957072,gmm_diag::morph_resnet::s1,"[280,728,438,112,141,591,598,255,85,131]",0.26579323242244346,0.5644787644787644,10,D1,0.04039579629898071,0.08587691932916641,0.16816295683383942,0.19001881778240204,0.04326252266764641,0.06377684324979782,0.06966298818588257,0.253051503423638,85,0.9028517810392982,0.09986773494491194,9db1c6a92c9ba2465bcaa4ec21a722e5b23b4acee09f26dfeca4582b9522c1e2,0.035211801528930664,0.06696069240570068,0.11335289478302002,0.131710946559906,0.027125120162963867,0.05026745796203613,0.044117867946624756,27.270001999975648
0.16010595774572708,0.2491314178144777,0.24401233217600388,gmm_tied::morph_resnet::s0,"[444,1020,84,43,201,329,673,134,242,189]",0.32604683434922727,0.6969540969540969,10,D1,0.04506918415427208,0.11140790581703186,0.1881694793701172,0.22256600856781006,0.044847264885902405,0.06472340226173401,0.07827741652727127,0.12801428996725217,43,0.8579725950075303,0.1464913649967933,509ee0cf64694dafa5ddf2780e064ce119506a8a1a7d6eeb0ad129fcea2dce21,0.036399126052856445,0.08542436361312866,0.13077664375305176,0.1706586480140686,0.02947366237640381,0.052911996841430664,0.04444718360900879,27.2785299999814
0.15592959371288156,0.24814531288970582,0.24282704662827098,gmm_tied::morph_resnet::s1,"[44,781,46,226,277,1183,135,28,427,212]",0.3387122119379212,0.707936507936508,10,D1,0.04979312792420387,0.11084388941526413,0.18043144047260284,0.22037243843078613,0.04904276877641678,0.07239952683448792,0.08505882322788239,0.08335814230425723,28,0.7883752374138848,0.1393644243797669,dfb397940b45462b0584947d1672d8f38b91f461f87bde71b5b8f30115ea2fa6,0.03578883409500122,0.0881165862083435,0.1163187026977539,0.17621064186096191,0.029243111610412598,0.050901174545288086,0.04485452175140381,27.286446999991313
0.1398168700883505,0.2554864562368671,0.250568389249412,kmeans::molecular_morph_coord::s0,"[471,208,467,189,799,534,321,57,130,183]",0.2957153303243725,0.6885456885456885,10,D1,0.050460051745176315,0.11735603958368301,0.1811435967683792,0.22259970009326935,0.04948939383029938,0.07242260873317719,0.08711844682693481,0.16969336111938077,57,0.910214659851172,0.147536475768027,a38d3620daf526ec156e1e1c65fcd37d7d0af261f26d3dfa5f462837a3d43983,0.046678900718688965,0.09138453006744385,0.12720197439193726,0.1747053861618042,0.03791278600692749,0.0673169493675232,0.05663466453552246,27.294042499997886
0.139438439715536,0.24836715630201409,0.24338755772085452,kmeans::molecular_morph_coord::s1,"[756,399,639,184,161,185,133,402,48,452]",0.29614531467300953,0.7351351351351352,10,D1,0.054453104734420776,0.12235533446073532,0.17737630009651184,0.2244616150856018,0.05452168360352516,0.07322927564382553,0.08956383913755417,0.1428996725215838,48,0.9039083605287929,0.1553870546238174,5ed2ca0b221fd0e8f186dcf8e965713983cff52f333b7dae19f472e39f60195a,0.045598745346069336,0.09146523475646973,0.12152373790740967,0.1708458662033081,0.04103541374206543,0.06459182500839233,0.054551661014556885,27.302877799986163
0.17387003352278052,0.27779635342163106,0.27289836679744883,kmeans::molecular_morph_coord::s2,"[135,909,119,479,187,114,72,200,682,462]",0.3336265899858467,0.7515229515229516,10,D1,0.05261343717575073,0.12345059216022491,0.18806084990501404,0.23225456476211548,0.05172887444496155,0.07224293053150177,0.08901990950107574,0.21434950878237571,72,0.8692402400726672,0.17605181168341327,fb472fee7de2619e01c8892dedc442fd88736a3923bba77c5d4ea1ad4a065335,0.04613274335861206,0.09309947490692139,0.12448906898498535,0.17843520641326904,0.03922379016876221,0.0661507248878479,0.055774152278900146,27.311754800000926
0.1443830729038557,0.26161754043710705,0.256737127761908,gmm_diag::molecular_morph_coord::s0,"[111,273,653,812,184,363,158,261,119,425]",0.30059400116033125,0.6400686400686401,10,D1,0.062494900077581406,0.09728121012449265,0.16450241208076477,0.18205633759498596,0.06366614997386932,0.080234594643116,0.10147805511951447,0.3304554927061626,111,0.912051023026853,0.15077447430860969,900a949865e894a36deb18499cfa24354f5998f5855dc51d8958b553ed89441d,0.04689621925354004,0.07189059257507324,0.10645067691802979,0.12966740131378174,0.04340672492980957,0.06497466564178467,0.05801975727081299,27.32070019998355
0.17912640581480666,0.28254733539707455,0.2777652452314159,gmm_diag::molecular_morph_coord::s1,"[53,598,93,244,172,313,529,300,852,205]",0.33221931425875745,0.6994422994422994,10,D1,0.06768707931041718,0.10767095535993576,0.1624683141708374,0.19841179251670837,0.0658329501748085,0.08595894277095795,0.10466840863227844,0.15778505507591545,53,0.8952035332681648,0.18576217310239018,8d3a4d5e59a771a53ec4f982ddc19b8037f752d8a982c94c7fc5a1b229a78066,0.052052199840545654,0.07717251777648926,0.10539358854293823,0.1376873254776001,0.04769778251647949,0.07410061359405518,0.06298506259918213,27.328928399976576
0.2209114389944427,0.32097373221934716,0.31624299160393093,gmm_tied::molecular_morph_coord::s0,"[656,207,474,192,1175,31,282,42,120,180]",0.3847707403350488,0.7958815958815959,10,D1,0.05478648468852043,0.11948813498020172,0.1852032095193863,0.22441476583480835,0.053146976977586746,0.07711183279752731,0.09187778830528259,0.09228937183685622,31,0.8164357332359276,0.18096008285374843,28011df3ef6f3e0d1b04001ce65462cd1ce8847a066e04769fcc038c17b6585c,0.047828733921051025,0.09167242050170898,0.12369740009307861,0.1758984923362732,0.038948237895965576,0.07074832916259766,0.05760383605957031,27.337052799994126
0.20524701505232645,0.31131327655446356,0.3065105925024937,gmm_tied::molecular_morph_coord::s1,"[42,274,667,387,280,48,56,215,1178,212]",0.37201649469906634,0.7745173745173746,10,D1,0.057737868279218674,0.11889810115098953,0.19084812700748444,0.22735564410686493,0.05573331192135811,0.07987392693758011,0.09624907374382019,0.12503721345638583,42,0.8178071517051718,0.1742076833600933,f055e8a437c3079becc23ca3b464122e18a845a4e41fca2be3d5e50ee0c46b58,0.04558765888214111,0.09095519781112671,0.12580221891403198,0.17598474025726318,0.0376933217048645,0.06876915693283081,0.053843796253204346,27.346570199995767
0.20794671327245837,0.29692796064998944,0.2963090322074574,teacher::R40_MCDF_MASKED_MODALITY_z2__PCA16|GMM_TIED|0,"[430,1268,1249,1379]",0.4850370511068504,0.7771528056783179,4,tonsil_s1,0.14038510620594025,,,,0.28787729144096375,0.2154834121465683,0.18024304509162903,0.39759593157651413,430,0.946625877854735,0.531092104717967,e00097201bac0e1b77f460806ab298a37815429cac695d94b7e6f70ec955dc3f,0.05282682180404663,,,,0.14534330368041992,0.090221107006073,0.0628746747970581,7.127289099997142
0.16943537499546107,0.28490071306698683,0.28425056959551787,teacher::R40_MCDF_MASKED_MODALITY_base_fused__WHITE32|KMEANS|1,"[1185,1302,231,1608]",0.47049875165501986,0.8024641757064417,4,tonsil_s1,0.15088574588298798,,,,0.2861397862434387,0.23591069877147675,0.18005497753620148,0.21359223300970873,231,0.8947659362673457,0.5807737066674852,7568225889f934c5742a68420b0030362b298371c4e2f25313a7b91c98baefd7,0.056163132190704346,,,,0.1423925757408142,0.10240781307220459,0.05907118320465088,7.135413800016977
0.1582200814356716,0.2822120028307717,0.2815659011613538,teacher::R40_MCDF_MASKED_MODALITY_z2__COORD_W0.80|KMEANS|1,"[1679,1187,1155,305]",0.4611548093044806,0.7941609749564752,4,tonsil_s1,0.1504567414522171,,,,0.2910841405391693,0.23352177441120148,0.1806112378835678,0.2820157189089228,305,0.9101451381083596,0.5716503387645577,b6ee4a276fdfb8db7b8b3342d64839d569ec4603d210db5202f08a52bf2f4890,0.05527132749557495,,,,0.14729571342468262,0.09823423624038696,0.06189322471618652,7.143387500022072
0.15479881250767108,0.2831587497511227,0.28250612529423613,teacher::R40_MCDF_MASKED_MODALITY_z2__WHITE32|KMEANS|1,"[1304,1149,1643,230]",0.4617797943488128,0.7928217490290612,4,tonsil_s1,0.1502557098865509,,,,0.2898036539554596,0.232179194688797,0.18356165289878845,0.21266759130836801,230,0.892524618576934,0.57403080258137,319999b5c4a65b28f5086915aab0d7dd89223f89f26958baf6ca7bce04477ba2,0.055791378021240234,,,,0.14658820629119873,0.09981554746627808,0.061236560344696045,7.150991500006057
0.15899097821755348,0.27112972216071646,0.27050578918011503,teacher::R40_MCDF_MASKED_MODALITY_z2__ID|KMEANS|0,"[1242,1020,1176,888]",0.43962134580370205,0.7515735904647114,4,tonsil_s1,0.13901299238204956,,,,0.27488818764686584,0.21724924445152283,0.16601325571537018,0.8210818307905686,888,0.9940633092907061,0.4862244641949428,94e087c6fa745571007e38488e05e5f90c7f71273d9622e02570b3e5a266304c,0.052475571632385254,,,,0.141635000705719,0.09092587232589722,0.06284517049789429,7.158989200019278
0.15140609141716538,0.26597405070338476,0.2652475119236873,teacher::R20_MCDF_GATED_z2__WHITE32|GMM_TIED+REFINE_T0.90_S1|1,"[2456,405,1239,226]",0.5070522306699616,0.8420383018615241,4,tonsil_s1,0.14152298867702484,,,,0.274854838848114,0.2140311598777771,0.1671137809753418,0.20896902450300509,226,0.7613505445238866,0.33894441957437205,000c0460e77f63cd8ae441a264e784c9ed5cb8e7de440f9551b36d10a3ce22b3,0.05069702863693237,,,,0.13375872373580933,0.08825892210006714,0.05211031436920166,7.167512300016824
0.16251540086960042,0.286063540142871,0.2854095321224329,bank::consensus,"[1271,1181,1673,201]",0.4686406748932471,0.8002544529262087,4,tonsil_s1,0.15021322667598724,,,,0.28915005922317505,0.23269933462142944,0.18418748676776886,0.18585298196948682,201,0.883145650872058,0.5982797294162119,7cc335a24688b1aac24ce7212741b5f430e20d1d1ef2ac3d90c70acfbf44e45a,0.0556638240814209,,,,0.1438359022140503,0.09964358806610107,0.060864806175231934,7.175294600019697
0.23622005623915696,0.3168843080420388,0.3162853699022593,authority::night15f,"[478,1300,1142,1406]",0.5030502656786058,0.7999866077407258,4,tonsil_s1,0.14056546986103058,,,,0.28807345032691956,0.21663646399974823,0.1773831695318222,0.44197873324086917,478,0.9533055618203664,0.5200475109576616,57f469992e9ff6bd56bc97efb7e40cdee70f323f8b0624551a668d50fc1c28eb,0.05286043882369995,,,,0.14418280124664307,0.09039944410324097,0.062287211418151855,7.18246100001852
0.1651808020492972,0.2814517030780546,0.28080223545076693,kmeans::retained::s0,"[1169,303,1084,1770]",0.4683853574120017,0.7884023034685952,4,tonsil_s1,0.1512434184551239,,,,0.2982180416584015,0.2348390817642212,0.17846785485744476,0.2801664355062413,303,0.9033070273151382,0.5452561439064461,4a3b45f61279cfdb08233fbbd82fb609642715a31502f7347c718107561a7c83,0.0550236701965332,,,,0.14978086948394775,0.09865552186965942,0.059609293937683105,7.190159000019776
0.1650198237593933,0.2815502113180658,0.28090073093962337,kmeans::retained::s1,"[1168,300,1093,1765]",0.4682272632709225,0.7882683808758537,4,tonsil_s1,0.1510229855775833,,,,0.29789748787879944,0.2347324788570404,0.1783999353647232,0.27739251040221913,300,0.9030808186402769,0.5449830344690049,c1ee2ac429ae3b698c3ab5cdc1d1d4306264b49ef5855ace5f3c931f1d811554,0.05494421720504761,,,,0.1497725248336792,0.09855693578720093,0.059555888175964355,7.198476400022628
0.14124601705061143,0.2544394199072208,0.2537942266345185,kmeans::retained::s2,"[1356,1264,1056,650]",0.4327526119711231,0.7743404312307486,4,tonsil_s1,0.14405694603919983,,,,0.2954738140106201,0.2201661914587021,0.1617952287197113,0.6010171058714748,650,0.9753748534025626,0.5310902829574424,21ca72377db50c807815270603e20699ab8079a84ddc78407fc83f712fad672c,0.05214756727218628,,,,0.14728814363479614,0.08954691886901855,0.059600651264190674,7.205784600024344
0.2121751564421624,0.2853881208906032,0.2847650082148556,gmm_diag::retained::s0,"[1345,990,1417,574]",0.48512997051232276,0.7696531404847998,4,tonsil_s1,0.13954202830791473,,,,0.281729131937027,0.21791836619377136,0.16690045595169067,0.5307443365695793,574,0.9624812267370988,0.4638360922434134,30e4b8511da0628b02d9216b68c74baf1db3f5af76b0438540e1f856fe1a5d52,0.05161505937576294,,,,0.1400403380393982,0.08937287330627441,0.05953836441040039,7.213309700018726
0.07514166908215263,0.14896690097345383,0.14823703968689575,gmm_diag::retained::s1,"[1211,1250,821,1044]",0.3816485251240551,0.6926476496584973,4,tonsil_s1,0.11170371621847153,,,,0.23901699483394623,0.1782655119895935,0.11637938767671585,0.7591308368007397,821,0.9908522637922259,0.28227236397920885,ccc8f26a93822fa570af1ec15a2187e25c9a2cc23f45ef3cab88f0eb9b87deed,0.043986380100250244,,,,0.12499219179153442,0.07700586318969727,0.04764974117279053,7.221386800025357
0.10153159093821101,0.23026362071379047,0.22957270852133693,gmm_tied::retained::s0,"[1500,903,356,1567]",0.4237162944490926,0.796839426811303,4,tonsil_s1,0.14612172544002533,,,,0.2831953465938568,0.22447776794433594,0.19025640189647675,0.32917244567730003,356,0.9144125491149871,0.497044829483417,36b67ac8cefb99374b9a167c02d0f495d34a96fb7883820a04a13f4ed2b78778,0.054159700870513916,,,,0.14361226558685303,0.09282463788986206,0.06636518239974976,7.230181799997808
0.17436262362532273,0.2598432463580758,0.2591409935956364,gmm_tied::retained::s1,"[1576,305,2003,442]",0.49793605408137953,0.8270389714744878,4,tonsil_s1,0.1369221955537796,,,,0.273262619972229,0.2088255137205124,0.1597764939069748,0.2820157189089228,305,0.8255316278526442,0.3867435252027167,e4ced9afd09f320f3b3ce884a0b2db1c57f9ec15b05ec81877abe6e9bef01805,0.05139118432998657,,,,0.14215517044067383,0.08982431888580322,0.05265533924102783,7.239856700005475
0.1464936089573123,0.2525031896347858,0.25175428330222605,kmeans::view1::s0,"[262,2190,1657,217]",0.5013342876226486,0.8530199544663185,4,tonsil_s1,0.14222925901412964,,,,0.26486948132514954,0.2210855931043625,0.16378472745418549,0.20064724919093851,217,0.7445210125099881,0.3900665007649137,03f973a7d429afdf5c2c5530a5cee32efca5f77739f10380a107e3a32cd7a93c,0.05563926696777344,,,,0.130232036113739,0.1019245982170105,0.05454534292221069,7.249100300017744
