lane,run_id,arm,config_id,ari,nmi,ami,fmi,neighbor_agreement,moran_macro_ovr,geary_macro_ovr,min_cluster_size,cluster_sizes,partition_sha256,representation_sha256,training_seed,evaluator_label_reads
HUMAN_HIPPOCAMPUS_K7,Z02_BALANCED__FULL_BANK_SENSITIVITY__S0,FULL_BANK_SENSITIVITY,Z02_BALANCED,0.19951952807893394,0.275548025004364,0.27250326998755525,0.3581086925751544,0.4681959140297918,0.44579438050667886,0.5498104072948621,48,"[148,309,486,575,48,309,625]",958ae42be881c6bec52d3938b51db208ce229696bffbc676c99da9467aa885c5,5eb61414b23595b1170cdb2730db556cb5f831da3a65281f05062ac10c4c4355,0,1
HUMAN_HIPPOCAMPUS_K7,Z02_BALANCED__PERMUTED_RELATION__S0,PERMUTED_RELATION,Z02_BALANCED,0.18400725434914186,0.2618447781533461,0.25880856725623713,0.33983701363241164,0.4241591230934343,0.37105932509997724,0.6276854477474952,89,"[567,146,361,452,89,494,391]",f5e08645fc86630b5fdcc5ea6eeafc4497e4a754c07c50c81ed6a04bd8fa4fd2,be7bfeb655861732e42a6c4946d88932943cadc8948ea67799addfa672eeeb63,0,1
HUMAN_HIPPOCAMPUS_K7,Z02_BALANCED__ONE_RAW_VIEW1_ADAPTER__S0,ONE_RAW_VIEW1_ADAPTER,Z02_BALANCED,0.19496681131769658,0.2748456714354301,0.271765141680868,0.35941523930055824,0.4585001154286713,0.4325704731285969,0.563726321989871,49,"[49,500,541,148,731,329,202]",7866b974de565665412528fae384a7217bd208bd25f92c29c4b6647a51647b4e,5e4fbdab035c23feb93643ca9c49c161ecf9fa0aca181a83dc91beef9bbe01e4,0,1
HUMAN_HIPPOCAMPUS_K7,Z02_BALANCED__ONE_RAW_VIEW2_ADAPTER__S0,ONE_RAW_VIEW2_ADAPTER,Z02_BALANCED,0.20788885903478907,0.2799361885168909,0.2769186928974699,0.3635758891655586,0.4622820071836719,0.442184646290869,0.5537503671570202,49,"[319,49,147,501,589,566,329]",a5fc9d5155ca688c8a9e21be8e0a732fc8e0788f8063c7359bd1237f6df06f68,8a9e34d64129025028b08adb0fa95a624e32afb128fc2d13d9fbb24ecc22df93,0,1
HUMAN_HIPPOCAMPUS_K7,Z03_ACTIVE__UNBIASED_FULL__S0,UNBIASED_FULL,Z03_ACTIVE,0.18894587021645626,0.261579431302748,0.25845596729435444,0.3522186550014017,0.4496211920092533,0.4281012017925857,0.5676418693951191,46,"[465,667,46,601,143,314,264]",e2b8ded54d195f7546928f939dd35559194a654d8a509a0018311b8b63a8f9b7,62710229b2af1292f6d4915e5a57a066a8dc08d65b0cf470c3c81e71856ef0d8,0,1
HUMAN_HIPPOCAMPUS_K7,Z03_ACTIVE__UNWEIGHTED_RELATION__S0,UNWEIGHTED_RELATION,Z03_ACTIVE,0.2051402815800817,0.26818581484548737,0.2650457246512952,0.372074451767543,0.48550198329806493,0.4483514263366192,0.5471753747161122,46,"[732,46,262,699,397,142,222]",e863a340b6224c200472a0c05552aee48c6a469c05978a76be3f37c8001fc34e,5ff869a65594c2efda9e5a714ca9c956e2abc93fdbf899d2e0c1d2bea79ec4fc,0,1
HUMAN_HIPPOCAMPUS_K7,Z03_ACTIVE__FULL_BANK_SENSITIVITY__S0,FULL_BANK_SENSITIVITY,Z03_ACTIVE,0.18903938378460855,0.26148522269883584,0.2584941654129482,0.34104558029368387,0.4386082718650041,0.3690427590080364,0.6302414371845819,146,"[599,497,392,345,278,146,243]",e0c5a2f730680b0fa1eb569deb9222baf396b821ede104de20ca674d7e8cdbc8,c6cb5b0a97b9f2a9e21d8fcc87f1ddb02ba1538d1a807ba34e9ea59e2231a37d,0,1
HUMAN_HIPPOCAMPUS_K7,Z03_ACTIVE__PERMUTED_RELATION__S0,PERMUTED_RELATION,Z03_ACTIVE,0.15768598900230213,0.2269967617497366,0.22376705474081887,0.32183352203915694,0.3975486696280377,0.3757751763940157,0.6202051545822391,49,"[535,606,341,150,450,369,49]",db5c49d887d611e0a74a884081e36304ae7810cb483a12df5013e5e8a82a4421,9f2211ae40a9ab64c0e23044ea5c1b4d38772f130fb5d7e02c0a1fda15d37318,0,1
HUMAN_HIPPOCAMPUS_K7,Z03_ACTIVE__ONE_RAW_VIEW1_ADAPTER__S0,ONE_RAW_VIEW1_ADAPTER,Z03_ACTIVE,0.1954584666648627,0.27863354522987105,0.27557606453391215,0.35948505720242,0.46880120983377216,0.4440739791228557,0.551924267904222,50,"[148,283,260,50,447,576,736]",b947827c3a36d2455cbb1129916dc44680c4db59c0eaedcd71e46c0d0b240715,2af57d6a0955399b4c8bac84c73e00109c25f173a7f2137b3b0c9f2e7b79295c,0,1
HUMAN_HIPPOCAMPUS_K7,Z03_ACTIVE__ONE_RAW_VIEW2_ADAPTER__S0,ONE_RAW_VIEW2_ADAPTER,Z03_ACTIVE,0.16867742165382207,0.2438785572331492,0.24067579106393427,0.3375853400347768,0.4565303389364179,0.42784383049933233,0.5681988394906318,50,"[437,142,604,281,277,50,709]",fe0abc5de15ea4411df4181eb5d01bc0f657bcaf404d1ff57a2f8d63cbaee77e,769fd69784a66c1fa0b0df931403aecdee046b9dfed79ef0cffb8f90594d2fc5,0,1
