stage,config_id,dataset,unit_id,seed,family,status,transform_status,raw_root,training_manifest_sha256,transform_manifest_sha256,model_file_sha256,model_tensor_state_sha256,alias_target_config_id
R2,B05_SP_RR10_PROTO_RNAANCHOR,a1,u001,1,RNA_PROTEIN,CONTENT_ADDRESSED_NOOP_ALIAS_PRE_LABEL,CONTENT_ADDRESSED_NOOP_ALIAS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B05_SP_RR10_PROTO_RNAANCHOR/u001/attempt_001,3dd69f1e19459825b2397cbb62b05e7ab81433f75858dce1ce008eec2d308aef,e20649e3924f0bcebd32b8e145c8dc399cda1be455ec1b3eb2c713cd66bdf2fc,,,B04_SP_RR10_PROTO
R2,B05_SP_RR10_PROTO_RNAANCHOR,a1,u002,2,RNA_PROTEIN,CONTENT_ADDRESSED_NOOP_ALIAS_PRE_LABEL,CONTENT_ADDRESSED_NOOP_ALIAS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B05_SP_RR10_PROTO_RNAANCHOR/u002/attempt_001,c3a8b1c7044beaeab36e295bcf66813329d090cff3a1569b095d8d5d64aa88c2,2228f6794daf35136e0a24c5ecedec703069c5d7d5be15d6da2669dfa4a199a0,,,B04_SP_RR10_PROTO
R2,B05_SP_RR10_PROTO_RNAANCHOR,tonsil,u005,0,RNA_PROTEIN,CONTENT_ADDRESSED_NOOP_ALIAS_PRE_LABEL,CONTENT_ADDRESSED_NOOP_ALIAS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B05_SP_RR10_PROTO_RNAANCHOR/u005/attempt_001,34e97099037f9e862eab36c9f0a91190c594831fadf9f95b96c3bfb65ecdf991,1220bcbcb411d8f61f8929e6478d2740a609ddca206275bfef89bcc3e42e045c,,,B04_SP_RR10_PROTO
R2,B05_SP_RR10_PROTO_RNAANCHOR,tonsil,u006,1,RNA_PROTEIN,CONTENT_ADDRESSED_NOOP_ALIAS_PRE_LABEL,CONTENT_ADDRESSED_NOOP_ALIAS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B05_SP_RR10_PROTO_RNAANCHOR/u006/attempt_001,2dcec734569e94b26165a0c84be99a4251f7ff1ecff02ec3f33b04e9f26ce19b,401805daf35e235959d13878be10de348a2f436f9e1abbc28609fbad92cb4ed8,,,B04_SP_RR10_PROTO
R2,B05_SP_RR10_PROTO_RNAANCHOR,tonsil,u007,2,RNA_PROTEIN,CONTENT_ADDRESSED_NOOP_ALIAS_PRE_LABEL,CONTENT_ADDRESSED_NOOP_ALIAS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B05_SP_RR10_PROTO_RNAANCHOR/u007/attempt_001,2a1677dfea83bff1e25ae3d821e08ae0b11d133dc59b524735914896ce4cd5b6,393751bbf3bd2f9bedc7b387c6fd481ab36b42a23de935d5a4f55b3ecc21f93d,,,B04_SP_RR10_PROTO
R2,B05_SP_RR10_PROTO_RNAANCHOR,d1,u010,0,RNA_PROTEIN,CONTENT_ADDRESSED_NOOP_ALIAS_PRE_LABEL,CONTENT_ADDRESSED_NOOP_ALIAS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B05_SP_RR10_PROTO_RNAANCHOR/u010/attempt_001,c0b353ca444809ac751e2c746275d0d965688843c9b14d869c168d9a61456b5c,700ff4e4a170fb88ff689ad5cc98df6be61b5e30333fbc97e3d121b48a7c5ccd,,,B04_SP_RR10_PROTO
R2,B05_SP_RR10_PROTO_RNAANCHOR,d1,u011,1,RNA_PROTEIN,CONTENT_ADDRESSED_NOOP_ALIAS_PRE_LABEL,CONTENT_ADDRESSED_NOOP_ALIAS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B05_SP_RR10_PROTO_RNAANCHOR/u011/attempt_001,bcc468ec3384d57ddf502e208710dd068188845265b3031d692366ae830a42e0,3dc462171c848cc244317684c2e2e92490cbed4250370ab07517c3e80850a0ed,,,B04_SP_RR10_PROTO
R2,B05_SP_RR10_PROTO_RNAANCHOR,d1,u012,2,RNA_PROTEIN,CONTENT_ADDRESSED_NOOP_ALIAS_PRE_LABEL,CONTENT_ADDRESSED_NOOP_ALIAS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B05_SP_RR10_PROTO_RNAANCHOR/u012/attempt_001,f7f918b8164be530fe2e54fd7acfbaa7a858ce561093d644c39e50aaf55154a5,f618e7124a6c3f40ea5965c655f71ba643894d749619d67679cd4f4aeec5003a,,,B04_SP_RR10_PROTO
R2,B05_SP_RR10_PROTO_RNAANCHOR,p22,u020,0,RNA_EPIGENOME,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B05_SP_RR10_PROTO_RNAANCHOR/u020/attempt_001,df9e6d8792f7df1e2042af6a34d5301b910b491950110d22b729a4dc9a97af47,96a49f5978c29cb28ba143b26b52be9383b841e91ad8ff544f8f7fd4f15772d2,c8daf58ae084b4faf3ac2c7ca33ea09e278cb8c0508deb4c5d01420d2d69e8db,1bac708307e93f6e5bf66f3cf3d615e448cccba826b6f249ee46172768364282,
R2,B05_SP_RR10_PROTO_RNAANCHOR,p22,u021,1,RNA_EPIGENOME,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B05_SP_RR10_PROTO_RNAANCHOR/u021/attempt_001,d4028a7c906df08037402272a2d46197199eb4c0e2e6586485fad425310e6002,9122e5d1a9dfc1575f33ec999efa405ea0ec221b7eafacb9aa1e8df408861c58,973d1bb6d7658cc2a3bd8d9cac0cad2be53a9375f55e898e9fba2a134973ad25,f1ee03f9c4570e267ee8d72b84e2772cc5a54746650ed239c573e78a63470637,
R2,B05_SP_RR10_PROTO_RNAANCHOR,p22,u022,2,RNA_EPIGENOME,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B05_SP_RR10_PROTO_RNAANCHOR/u022/attempt_001,f2501b19e681e63974ee94fa6c6586c94a3fb71f4a85b3f172f85dc32b6a22b9,d7d72cb6c5e2c611e2d818a1a10820c3eb19ceaa356fbfcdee861903dc85a1bc,55c1c45f5fb08f55af0a43408fd8889b0c70e9e904e15c979d55aa3dfbf715f3,66c8ee0017501c51f55d58e27bfea208b98188c2bb329a751fe0e7a63cab41ea,
R2,B06_SP_RR10_PROTO_DGI,a1,u000,0,RNA_PROTEIN,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B06_SP_RR10_PROTO_DGI/u000/attempt_001,355f32088fd7b2905dd3372535c21749ae62cc7c22b9e7d137148f7ba179a544,74186b935f18d000551170f980f400dfd8778e6c53c53e19160b9448b9eca83a,f13a7a74692fa6226a82025dfe4f6607f04a862044d5ac4ff6f79c45b2b88772,2213d7dd1fc72006b3706dd0f632a72030cd3e817ae39cedb875f17d8e7219a9,
R2,B06_SP_RR10_PROTO_DGI,a1,u001,1,RNA_PROTEIN,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B06_SP_RR10_PROTO_DGI/u001/attempt_001,d0e9403a6b649e6018e79202394f59276d7d29b297667448ca09aadf9ac9d0ed,ec1608d904dceb0d3cac96b3474940f2075f01d0d4709f02a751a1712f4844a8,c753e4e68537156e79a276e261b5a6623a77ffedf7445e4776cbef72def2bca4,350ee21703cd4fe8933ffaddd902fb9c9637325c7bfa321b7f0ecfdc0e06fd0d,
R2,B06_SP_RR10_PROTO_DGI,a1,u002,2,RNA_PROTEIN,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B06_SP_RR10_PROTO_DGI/u002/attempt_001,f688de9b564b1608660875f23dbaca7dde8bb37b7005f911acb5f964e3992827,570884315c29a4e2ad4b6b9544aad26cc03ebc9f3713d5a72f55df1ab6b776fe,c3f7e76198e37bec01c9bef1dd1c417186cfcc52cb4a89217c667ba9c9f3104a,d877423a62bb5b342f9f3b2c51482191d699e45a71b71516b0b42d7bf09ac5c9,
R2,B06_SP_RR10_PROTO_DGI,tonsil,u005,0,RNA_PROTEIN,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B06_SP_RR10_PROTO_DGI/u005/attempt_001,c1b7dd1e4d508c96cbe5d4100fc9e2c57afeb8af1a484f9e9ef1d687f7dd7044,bcd845328952d7f2e145680e31ba2ac84e011896dd16ac44cd7c476e62e25f2d,f768c7e883a71bd61ab9bd074c12e61ab12e46961cfd57298dd80070d999b0ae,40fd6d6c6f5bd3f1d152f8fae16eb8144258e3971883d051fb5c1f5c1747192c,
R2,B06_SP_RR10_PROTO_DGI,tonsil,u006,1,RNA_PROTEIN,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B06_SP_RR10_PROTO_DGI/u006/attempt_001,78fea3fb3e476b61b7ae07a07d79eb66336e233204a9569dd0466e496121ef03,2b324f13408106c6e19bc4ae0a036ca218e10936c4819b5ea82b05601165517b,14a7f9d03eb2e03d0b4c7fa0e7563e846cb28b86bd7842684e2e8fb6787850f6,adbc718ace0435644de793bf78e3189ec979459ba764c1cb708498a70b6fc834,
R2,B06_SP_RR10_PROTO_DGI,tonsil,u007,2,RNA_PROTEIN,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B06_SP_RR10_PROTO_DGI/u007/attempt_001,9974c6473a6dafdf6d2cfb7d0d2b4755bd38737b495326a184a8fe86829a683d,a0035e5b36078bc810c1448650e96f5a25775657523cf9c66fe0a0ee12ab44ec,6b2e2bdaf836a935f1da19c75a66fe5bb8d129180857bb0f45ec54daeb66a587,cbef5e56311a1860b6c5b8795bb6ebba88a6076bde271e9a7e5783d056a92e42,
R2,B06_SP_RR10_PROTO_DGI,d1,u010,0,RNA_PROTEIN,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B06_SP_RR10_PROTO_DGI/u010/attempt_001,f2a005d1c239615e7b8b4d43acf5e7732487e7de0032659fb156360e1d75cddd,1dd6abd6c25783ecb277aec38e666b8d55958dc34ff3e179ddcf8e48191fbe14,6b548933f20bcea6fbcc352e0380e3ab19576c45b713a936f6f8f9453b31b4b0,0d4a4bd0c7e94342fa079be95668009431c65f924bd38856a71c9bd268cc804a,
R2,B06_SP_RR10_PROTO_DGI,d1,u011,1,RNA_PROTEIN,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B06_SP_RR10_PROTO_DGI/u011/attempt_001,213ac5d94c75a5573acba7d15f858470d7195b3965ff7feacb7f5700404b370b,07b005be3f1b52237f05a1e5801eb08a7cdc41d25520afb9eef2dc2085f263a1,b07d1b7dbc579f864ab079d63c5aa349b96bf1a512085ae2eeb66eb2629406bb,8b3a0e1b9118ac41f7a6c6a8c46f2ae392bbb9aa53bd3594a089f5dca68e5177,
R2,B06_SP_RR10_PROTO_DGI,d1,u012,2,RNA_PROTEIN,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B06_SP_RR10_PROTO_DGI/u012/attempt_001,388a268942ecea6c733f3877c0e5500f16abd583d2243f9c584977543c026616,7d7e58ee54cda6e1d16a434be9f86df44a0a9dec8073c7843ac7771718fab071,c76c3a51b8691a42ed1dc54dd76a97a27cc0f7aaae0105db4f4e6359534df851,dcb63eeb167934ea19ea99b799f535e7bd6a9f08d97d3b7dd5724a66efe639cf,
R2,B06_SP_RR10_PROTO_DGI,p22,u020,0,RNA_EPIGENOME,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B06_SP_RR10_PROTO_DGI/u020/attempt_001,28301ce74efa27ff010d4ae2542a0010ad0b79230439c982b5ac5c5e5f77c613,2b213816e08d8a20516ec0d3edd6760179d91a6e044568669fe6c7e47df54d2b,392be218415cb4b50cf5d891b89f39443b9754d846d77b5d4177a00d3104e263,c6536b731c13d3fcf604fa03a45ddce09afc7dc65a50453d48f6ca62d8e48e61,
R2,B06_SP_RR10_PROTO_DGI,p22,u021,1,RNA_EPIGENOME,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B06_SP_RR10_PROTO_DGI/u021/attempt_001,bd4310c4b4896bc6b989958a8b3fb8db36bd70286456cee0392116abbca40978,73a9c5c6a4354b7eb0e7ce28e6803f3f2e312a378aecd172d8f703be2ae7f323,c4ed0836853eef0ead8bf35117cbc354b18ef7b744811c97c44bd0ee275254f2,0c383c04bfd48b85414da91a009ee41634190e2d081a57803459d1d034965eea,
R2,B06_SP_RR10_PROTO_DGI,p22,u022,2,RNA_EPIGENOME,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B06_SP_RR10_PROTO_DGI/u022/attempt_001,91bfbbf8a51130459b8de82e9f90346bc1c02c32db6113f13848ff3e7d59c11c,12a0229321758a80019656f0ec7fa92329b2670bee439c36468595d3d8c33605,f44b174a48bdf734c7bfa822c533a4f2a502a06b65fb9add6bcf87e683c12e60,f58b9ec7bc88c739e12506649e1569e114df0f3de1504591dfd7faa99fc658da,
R2,B07_SP_RR10_PROTO_TRIPLET,a1,u000,0,RNA_PROTEIN,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B07_SP_RR10_PROTO_TRIPLET/u000/attempt_001,1677bc883ffe3fd5dcc7e8ff866902636aa549998f5d628a07a1e7c688c691d5,ba4236220de8e9e470046ddf1e8cfeb085f62ca0f4a16af8ddc4a46b7d4119db,1470d54085679b56166e6f485dcaf23ab83f37898ab0b429d7e36b48c6bf94e5,ab29a8c4dc61b54e6e0a228a9220e097217041f51c5d4538380293aca7252050,
R2,B07_SP_RR10_PROTO_TRIPLET,a1,u001,1,RNA_PROTEIN,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B07_SP_RR10_PROTO_TRIPLET/u001/attempt_001,4d39a887383f7df6cd006b8286bb0f2024142df578b44ae9f9dc92a65f71934f,b1be5ba29e5fdb97fea37f5da588d7eac997fee5d9fd49824a596c1f019dcdac,7ea0d93634918c6b8840314e005b20778ebee16e3b1032fcc7178b55cda18cad,9ba1ea6095c42b23715764b17856349fedffeef056a9096eef7331ce3c58160c,
R2,B07_SP_RR10_PROTO_TRIPLET,a1,u002,2,RNA_PROTEIN,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B07_SP_RR10_PROTO_TRIPLET/u002/attempt_001,9a8732adc2aa5af6eb4b338f7fd88fceb0a45b244d78c8f5de98c00f31ab6a40,4fba31acee07f25970de92de67a959a0f3b1da55dad5b1d57956bc2a0e819f8f,319d75a805d3670b10aef259713b42b18b2d95feb5d41aa86e9cac74dad4e06f,4edf587327f5d24827f17fbbe8ba91beae760ead3e0974fbb864886695a057d2,
R2,B07_SP_RR10_PROTO_TRIPLET,tonsil,u005,0,RNA_PROTEIN,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B07_SP_RR10_PROTO_TRIPLET/u005/attempt_001,f660cd923ced30a91b23af344f022372389ddb84038a3b92086a0898d4afad10,d6eae39d16839610bcc04d761c63a3309aa4d69c9fb2c49e295b3e8498159148,9bb6bf3cd28714ab5140eaa5811e5cae84516abec91c189a28ace6d0f58d97af,b39626ab1f70e0ade03a5397953c28d3e59ce36ec0e9d7d05a22aede51adfff0,
R2,B07_SP_RR10_PROTO_TRIPLET,tonsil,u006,1,RNA_PROTEIN,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B07_SP_RR10_PROTO_TRIPLET/u006/attempt_001,8d3c7c7d74b81bdb134bb6c44474d4e12266e8f2c35186291d6740ca7204806a,aa7b07b9d8a6c7f4ef846c791d0da460766d1f363be2c0be4ed747ac5b7718c5,c9842ceff7caed49128f8545189f242f676c0ee5d2b88be3d530525c392cd139,e1d94a65a7d8ec202c23a92ae24482389edb74f79bbacfd710d0bb6b0af27acb,
R2,B07_SP_RR10_PROTO_TRIPLET,tonsil,u007,2,RNA_PROTEIN,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B07_SP_RR10_PROTO_TRIPLET/u007/attempt_001,ea508d3a48395152b480dc531a149d38b2056176c10fb75ea7b5f35b2263ea21,48484bfecd7d376231f8f6eb9b25c4e09a9440cc7fc9d4f2a0499de545ff6424,0cb4f5e8675f825e01a9f1d606eccc4f7af80bd264388416a9329aabeab6f5db,3f641ca337e79c00efe7848b0563a53f7e3f9fe88096bdc251123abe886385b3,
R2,B07_SP_RR10_PROTO_TRIPLET,d1,u010,0,RNA_PROTEIN,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B07_SP_RR10_PROTO_TRIPLET/u010/attempt_001,97a30158a07380b011c1bf6997a4c97f1b3c940a950f0f2b1c8012c455560093,8637b6137f7344b64528f7e3857b885cdd8e09310bc82ae2de91b8162395b557,7f3e614c9c89990ebe1a16d25ca25d97ce5655eedf06e44d4df970e620f9c2a3,3bf6d3476b2eab65eb443aafd2994500c45d9a0976b4870e8e536ed1890b2c25,
R2,B07_SP_RR10_PROTO_TRIPLET,d1,u011,1,RNA_PROTEIN,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B07_SP_RR10_PROTO_TRIPLET/u011/attempt_001,452d66468ca3fe0b4ca08b929203256d0891154cced745787019ea1d8b76332b,9c2ce0fd40b11316168d63d98da959a85c4a2e71b24d9c0a8f7c283e93f78e57,2d9bf5e1001d62f8806196407f078baed7483e57409f9d8b782a3ba1854d648e,e52ab31bca0bb1c0f359c6b281e276dd554c4d01d6e4f38cd2eeaf2dd5af2f53,
R2,B07_SP_RR10_PROTO_TRIPLET,d1,u012,2,RNA_PROTEIN,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B07_SP_RR10_PROTO_TRIPLET/u012/attempt_001,0682f8aa1fb1e1bb95c606a8e2d63f41cbb85e78ec8f105be1a45e2b6aeb3b4e,127d41682d4c767615cadb7f6feddcc15343cff3db037da1d76cb507bdfe9c2a,3d81529b085d5b573220cb315255c9d40793cb5d346c928d6964156163f64578,6a636b5f7f1ec5a5aa637b378598bf64056c3bd60083045edb9df39ace1c3108,
R2,B07_SP_RR10_PROTO_TRIPLET,p22,u020,0,RNA_EPIGENOME,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B07_SP_RR10_PROTO_TRIPLET/u020/attempt_001,f437470b1e9f10bd3059bf622cb3dd8663acb81ae59e2bd188aba5c4b60e7f90,abf0627b6a10971b4261cca9425c17de878704d343e38c36c98a3733cac484e5,a1ffb2870e47fb1a986247cd99d2e672a8de0804ca3166d42546b394b382da0e,70c986f69f0919ff77b200021f93a64c67f9fa19398bebf29f70d3c2c1c4238f,
R2,B07_SP_RR10_PROTO_TRIPLET,p22,u021,1,RNA_EPIGENOME,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B07_SP_RR10_PROTO_TRIPLET/u021/attempt_001,a4373032aa658662f2b4efa652ded641095e015d2864b445f8c22d1893fc580f,46f574d02e9c4f8ff1d4221ee00608b62e1af164a342324b8c2c7ba8320a1087,4853fdc603a5ea0c227f3f4907c5a412f03602be8022558db2c0b4e0546ebd74,52c7016f1fe63cfb2a9fa56b9f65029670a0cbc9f758f9eb0261a69a6f99fdfa,
R2,B07_SP_RR10_PROTO_TRIPLET,p22,u022,2,RNA_EPIGENOME,SUCCESS_PRE_LABEL,SUCCESS_PRE_LABEL,/root/autodl-fs/night8a_raw_runs_20260820/R2/B07_SP_RR10_PROTO_TRIPLET/u022/attempt_001,86387155766aeac32270ac9ef2808f0b027511b4d2ebfd9e2941622d8b680ec0,aae9aec185eb3ca7cdb69769c2541b922de82f137c87bfc376a7a9ca782d29d8,8afa2ceedb2e88458a1e6b819c3b301f4a936d3880b929c400c136a772f4e944,682cb8ccab3950b6e27610c59f63ed902acaa0e56222105d10bd03bbe4aea271,
