dataset,checkpoint,block,pair_kind,left,right,family,tensor,raw_max_abs,relative_l2,scaled_max
a1,1,8,cross,L2,G1,adam,atten_omics2.u_omega:step,0.0,0.0,0.0
a1,1,8,cross,L2,G1,adam,atten_omics2.u_omega:exp_avg,9.313225746154785e-10,9.068303929571485e-08,9.313225746154785e-10
a1,1,8,cross,L2,G1,adam,atten_omics2.u_omega:exp_avg_sq,1.8189894035458565e-12,1.5905774159654853e-07,1.8189894035458565e-12
a1,1,8,cross,L2,G1,adam,atten_cross.w_omega:step,0.0,0.0,0.0
a1,1,8,cross,L2,G1,adam,atten_cross.w_omega:exp_avg,1.1641532182693481e-10,7.78021571312249e-08,1.1641532182693481e-10
a1,1,8,cross,L2,G1,adam,atten_cross.w_omega:exp_avg_sq,1.4210854715202004e-14,1.2994340696046707e-07,1.4210854715202004e-14
a1,1,8,cross,L2,G1,adam,atten_cross.u_omega:step,0.0,0.0,0.0
a1,1,8,cross,L2,G1,adam,atten_cross.u_omega:exp_avg,2.3283064365386963e-10,7.531471566847505e-08,2.3283064365386963e-10
a1,1,8,cross,L2,G1,adam,atten_cross.u_omega:exp_avg_sq,8.526512829121202e-14,1.2059269894655671e-07,8.526512829121202e-14
a1,1,8,cross,L2,G2,outputs,emb_latent_omics1,4.76837158203125e-07,7.284877183349348e-08,2.2737964738419043e-07
a1,1,8,cross,L2,G2,outputs,emb_latent_omics2,4.76837158203125e-07,2.4866194230571326e-08,1.0505116464448428e-07
a1,1,8,cross,L2,G2,outputs,emb_latent_combined,4.76837158203125e-07,8.233991927774086e-08,1.9713447301371986e-07
a1,1,8,cross,L2,G2,outputs,emb_recon_omics1,5.960464477539063e-08,6.810622887229583e-08,5.960464477539063e-08
a1,1,8,cross,L2,G2,outputs,emb_recon_omics2,2.384185791015625e-07,6.477692261591242e-08,1.1299269050285136e-07
a1,1,8,cross,L2,G2,outputs,emb_latent_omics1_across_recon,2.384185791015625e-07,7.12956721956707e-08,1.56517608426595e-07
a1,1,8,cross,L2,G2,outputs,emb_latent_omics2_across_recon,1.7881393432617188e-07,5.7866061539742873e-08,1.6301464947448968e-07
a1,1,8,cross,L2,G2,outputs,alpha_omics1,1.1920928955078125e-07,5.808194670471051e-08,1.1920928955078125e-07
a1,1,8,cross,L2,G2,outputs,alpha_omics2,1.1920928955078125e-07,2.1214890391243026e-08,1.1920928955078125e-07
a1,1,8,cross,L2,G2,outputs,alpha,1.1920928955078125e-07,4.680636366636889e-08,1.1920928955078125e-07
a1,1,8,cross,L2,G2,losses,rna,0.0,0.0,0.0
a1,1,8,cross,L2,G2,losses,mod2,0.0,0.0,0.0
a1,1,8,cross,L2,G2,losses,corr1,0.0,0.0,0.0
a1,1,8,cross,L2,G2,losses,corr2,0.0,0.0,0.0
a1,1,8,cross,L2,G2,losses,total,0.0,0.0,0.0
a1,1,8,cross,L2,G2,gradients,encoder_omics1.weight,7.450580596923828e-09,5.6675758033854557e-08,7.450580596923828e-09
a1,1,8,cross,L2,G2,gradients,decoder_omics1.weight,5.587935447692871e-09,4.882027381163898e-08,5.587935447692871e-09
a1,1,8,cross,L2,G2,gradients,encoder_omics2.weight,5.960464477539063e-08,6.419379053126833e-08,5.960464477539063e-08
a1,1,8,cross,L2,G2,gradients,decoder_omics2.weight,1.4901161193847656e-08,6.452577332072256e-08,1.4901161193847656e-08
a1,1,8,cross,L2,G2,gradients,atten_omics1.w_omega,3.4924596548080444e-10,1.7170863558168348e-07,3.4924596548080444e-10
a1,1,8,cross,L2,G2,gradients,atten_omics1.u_omega,9.313225746154785e-10,1.312646685611342e-07,9.313225746154785e-10
a1,1,8,cross,L2,G2,gradients,atten_omics2.w_omega,7.450580596923828e-09,1.343942804387832e-07,7.450580596923828e-09
a1,1,8,cross,L2,G2,gradients,atten_omics2.u_omega,1.1175870895385742e-08,1.4125665086441743e-07,1.1175870895385742e-08
a1,1,8,cross,L2,G2,gradients,atten_cross.w_omega,1.862645149230957e-09,8.834984431727624e-08,1.862645149230957e-09
a1,1,8,cross,L2,G2,gradients,atten_cross.u_omega,1.862645149230957e-09,7.358198352644434e-08,1.862645149230957e-09
a1,1,8,cross,L2,G2,parameters,encoder_omics1.weight,7.82310962677002e-08,8.61804167115073e-09,7.82310962677002e-08
a1,1,8,cross,L2,G2,parameters,decoder_omics1.weight,2.6542693376541138e-08,4.533526623647796e-09,2.6542693376541138e-08
a1,1,8,cross,L2,G2,parameters,encoder_omics2.weight,3.725290298461914e-09,1.0151861742052632e-09,3.725290298461914e-09
a1,1,8,cross,L2,G2,parameters,decoder_omics2.weight,3.725290298461914e-09,5.856921147728968e-10,3.725290298461914e-09
a1,1,8,cross,L2,G2,parameters,atten_omics1.w_omega,1.4901161193847656e-08,2.26559880756437e-09,1.4901161193847656e-08
a1,1,8,cross,L2,G2,parameters,atten_omics1.u_omega,0.0,0.0,0.0
a1,1,8,cross,L2,G2,parameters,atten_omics2.w_omega,3.725290298461914e-09,6.664316114617496e-10,3.725290298461914e-09
a1,1,8,cross,L2,G2,parameters,atten_omics2.u_omega,3.725290298461914e-09,2.402402227729733e-09,3.725290298461914e-09
a1,1,8,cross,L2,G2,parameters,atten_cross.w_omega,3.725290298461914e-09,5.004595063369877e-10,3.725290298461914e-09
a1,1,8,cross,L2,G2,parameters,atten_cross.u_omega,0.0,0.0,0.0
a1,1,8,cross,L2,G2,adam,encoder_omics1.weight:step,0.0,0.0,0.0
a1,1,8,cross,L2,G2,adam,encoder_omics1.weight:exp_avg,9.313225746154785e-10,5.3388646360151403e-08,9.313225746154785e-10
a1,1,8,cross,L2,G2,adam,encoder_omics1.weight:exp_avg_sq,6.821210263296962e-13,8.835939174247169e-08,6.821210263296962e-13
a1,1,8,cross,L2,G2,adam,decoder_omics1.weight:step,0.0,0.0,0.0
a1,1,8,cross,L2,G2,adam,decoder_omics1.weight:exp_avg,4.656612873077393e-10,4.6615573659027134e-08,4.656612873077393e-10
a1,1,8,cross,L2,G2,adam,decoder_omics1.weight:exp_avg_sq,2.2737367544323206e-13,7.908602152365e-08,2.2737367544323206e-13
a1,1,8,cross,L2,G2,adam,encoder_omics2.weight:step,0.0,0.0,0.0
a1,1,8,cross,L2,G2,adam,encoder_omics2.weight:exp_avg,7.450580596923828e-09,6.532846573054071e-08,7.450580596923828e-09
a1,1,8,cross,L2,G2,adam,encoder_omics2.weight:exp_avg_sq,3.637978807091713e-11,1.0445471303386128e-07,3.637978807091713e-11
a1,1,8,cross,L2,G2,adam,decoder_omics2.weight:step,0.0,0.0,0.0
a1,1,8,cross,L2,G2,adam,decoder_omics2.weight:exp_avg,9.313225746154785e-10,4.772432000224016e-08,9.313225746154785e-10
a1,1,8,cross,L2,G2,adam,decoder_omics2.weight:exp_avg_sq,1.8189894035458565e-12,9.989339404341496e-08,1.8189894035458565e-12
a1,1,8,cross,L2,G2,adam,atten_omics1.w_omega:step,0.0,0.0,0.0
a1,1,8,cross,L2,G2,adam,atten_omics1.w_omega:exp_avg,4.3655745685100555e-11,1.3096101146738838e-07,4.3655745685100555e-11
a1,1,8,cross,L2,G2,adam,atten_omics1.w_omega:exp_avg_sq,1.3322676295501878e-15,2.2895907248366519e-07,1.3322676295501878e-15
a1,1,8,cross,L2,G2,adam,atten_omics1.u_omega:step,0.0,0.0,0.0
a1,1,8,cross,L2,G2,adam,atten_omics1.u_omega:exp_avg,5.820766091346741e-11,6.958358142418374e-08,5.820766091346741e-11
a1,1,8,cross,L2,G2,adam,atten_omics1.u_omega:exp_avg_sq,1.0658141036401503e-14,1.6849881038843894e-07,1.0658141036401503e-14
a1,1,8,cross,L2,G2,adam,atten_omics2.w_omega:step,0.0,0.0,0.0
a1,1,8,cross,L2,G2,adam,atten_omics2.w_omega:exp_avg,9.313225746154785e-10,1.0866635286472628e-07,9.313225746154785e-10
a1,1,8,cross,L2,G2,adam,atten_omics2.w_omega:exp_avg_sq,6.821210263296962e-13,1.7932596616844921e-07,6.821210263296962e-13
a1,1,8,cross,L2,G2,adam,atten_omics2.u_omega:step,0.0,0.0,0.0
a1,1,8,cross,L2,G2,adam,atten_omics2.u_omega:exp_avg,9.313225746154785e-10,7.084783873173009e-08,9.313225746154785e-10
a1,1,8,cross,L2,G2,adam,atten_omics2.u_omega:exp_avg_sq,1.8189894035458565e-12,1.424393189312057e-07,1.8189894035458565e-12
a1,1,8,cross,L2,G2,adam,atten_cross.w_omega:step,0.0,0.0,0.0
a1,1,8,cross,L2,G2,adam,atten_cross.w_omega:exp_avg,2.3283064365386963e-10,8.429971231049664e-08,2.3283064365386963e-10
a1,1,8,cross,L2,G2,adam,atten_cross.w_omega:exp_avg_sq,2.1316282072803006e-14,1.404661206158104e-07,2.1316282072803006e-14
a1,1,8,cross,L2,G2,adam,atten_cross.u_omega:step,0.0,0.0,0.0
a1,1,8,cross,L2,G2,adam,atten_cross.u_omega:exp_avg,2.3283064365386963e-10,6.203781731167468e-08,2.3283064365386963e-10
a1,1,8,cross,L2,G2,adam,atten_cross.u_omega:exp_avg_sq,5.684341886080802e-14,7.556186553810961e-08,5.684341886080802e-14
a1,5,8,within_legacy,L1,L2,outputs,emb_latent_omics1,2.980232238769531e-07,9.409050247061733e-08,1.4765636277254707e-07
a1,5,8,within_legacy,L1,L2,outputs,emb_latent_omics2,4.76837158203125e-07,4.3496980973006906e-08,1.0520953425632956e-07
a1,5,8,within_legacy,L1,L2,outputs,emb_latent_combined,4.172325134277344e-07,1.0052017161158017e-07,1.8374810004464555e-07
a1,5,8,within_legacy,L1,L2,outputs,emb_recon_omics1,8.940696716308594e-08,7.590944328930095e-08,8.940696716308594e-08
a1,5,8,within_legacy,L1,L2,outputs,emb_recon_omics2,2.384185791015625e-07,7.267038226132961e-08,1.1719169326527464e-07
a1,5,8,within_legacy,L1,L2,outputs,emb_latent_omics1_across_recon,2.384185791015625e-07,8.029782429370458e-08,1.3353429354282905e-07
a1,5,8,within_legacy,L1,L2,outputs,emb_latent_omics2_across_recon,1.1920928955078125e-07,6.369331531432246e-08,1.1381178898930124e-07
a1,5,8,within_legacy,L1,L2,outputs,alpha_omics1,1.1920928955078125e-07,6.600746904763202e-08,1.1920928955078125e-07
a1,5,8,within_legacy,L1,L2,outputs,alpha_omics2,1.1920928955078125e-07,4.340648353080586e-08,1.1920928955078125e-07
a1,5,8,within_legacy,L1,L2,outputs,alpha,1.1920928955078125e-07,5.395392297931184e-08,1.1920928955078125e-07
a1,5,8,within_legacy,L1,L2,losses,rna,0.0,0.0,0.0
a1,5,8,within_legacy,L1,L2,losses,mod2,0.0,0.0,0.0
a1,5,8,within_legacy,L1,L2,losses,corr1,0.0,0.0,0.0
a1,5,8,within_legacy,L1,L2,losses,corr2,0.0,0.0,0.0
a1,5,8,within_legacy,L1,L2,losses,total,0.0,0.0,0.0
a1,5,8,within_legacy,L1,L2,gradients,encoder_omics1.weight,3.725290298461914e-09,6.543508984443053e-08,3.725290298461914e-09
a1,5,8,within_legacy,L1,L2,gradients,decoder_omics1.weight,2.7939677238464355e-09,5.756189310817026e-08,2.7939677238464355e-09
a1,5,8,within_legacy,L1,L2,gradients,encoder_omics2.weight,2.2351741790771484e-08,6.715946715398536e-08,2.2351741790771484e-08
a1,5,8,within_legacy,L1,L2,gradients,decoder_omics2.weight,7.450580596923828e-09,6.73269986643169e-08,7.450580596923828e-09
a1,5,8,within_legacy,L1,L2,gradients,atten_omics1.w_omega,2.9103830456733704e-10,1.8747673460596826e-07,2.9103830456733704e-10
a1,5,8,within_legacy,L1,L2,gradients,atten_omics1.u_omega,4.94765117764473e-10,1.4530850555066872e-07,4.94765117764473e-10
a1,5,8,within_legacy,L1,L2,gradients,atten_omics2.w_omega,7.450580596923828e-09,1.271627788525857e-07,7.450580596923828e-09
a1,5,8,within_legacy,L1,L2,gradients,atten_omics2.u_omega,1.1175870895385742e-08,1.177052202981861e-07,1.1175870895385742e-08
a1,5,8,within_legacy,L1,L2,gradients,atten_cross.w_omega,1.862645149230957e-09,8.412999350770262e-08,1.862645149230957e-09
a1,5,8,within_legacy,L1,L2,gradients,atten_cross.u_omega,3.725290298461914e-09,6.799311615957415e-08,3.725290298461914e-09
a1,5,8,within_legacy,L1,L2,parameters,encoder_omics1.weight,8.940696716308594e-08,1.2003612218105491e-08,8.940696716308594e-08
a1,5,8,within_legacy,L1,L2,parameters,decoder_omics1.weight,2.6542693376541138e-08,8.254075854086806e-09,2.6542693376541138e-08
a1,5,8,within_legacy,L1,L2,parameters,encoder_omics2.weight,1.4901161193847656e-08,4.561552330843355e-09,1.4901161193847656e-08
a1,5,8,within_legacy,L1,L2,parameters,decoder_omics2.weight,1.4901161193847656e-08,3.410978941258911e-09,1.4901161193847656e-08
a1,5,8,within_legacy,L1,L2,parameters,atten_omics1.w_omega,1.4901161193847656e-08,4.603604771669379e-09,1.4901161193847656e-08
a1,5,8,within_legacy,L1,L2,parameters,atten_omics1.u_omega,1.4901161193847656e-08,1.0349054528003988e-08,1.4901161193847656e-08
a1,5,8,within_legacy,L1,L2,parameters,atten_omics2.w_omega,1.4901161193847656e-08,5.144509078201834e-09,1.4901161193847656e-08
a1,5,8,within_legacy,L1,L2,parameters,atten_omics2.u_omega,3.725290298461914e-09,2.401812951070163e-09,3.725290298461914e-09
a1,5,8,within_legacy,L1,L2,parameters,atten_cross.w_omega,1.4901161193847656e-08,3.66593173742125e-09,1.4901161193847656e-08
a1,5,8,within_legacy,L1,L2,parameters,atten_cross.u_omega,1.862645149230957e-09,1.3613275282517716e-09,1.862645149230957e-09
a1,5,8,within_legacy,L1,L2,adam,encoder_omics1.weight:step,0.0,0.0,0.0
a1,5,8,within_legacy,L1,L2,adam,encoder_omics1.weight:exp_avg,1.862645149230957e-09,4.767926337273632e-08,1.862645149230957e-09
a1,5,8,within_legacy,L1,L2,adam,encoder_omics1.weight:exp_avg_sq,1.8189894035458565e-12,6.043077986295428e-08,1.8189894035458565e-12
a1,5,8,within_legacy,L1,L2,adam,decoder_omics1.weight:step,0.0,0.0,0.0
a1,5,8,within_legacy,L1,L2,adam,decoder_omics1.weight:exp_avg,1.3969838619232178e-09,4.366664212595485e-08,1.3969838619232178e-09
a1,5,8,within_legacy,L1,L2,adam,decoder_omics1.weight:exp_avg_sq,5.684341886080801e-13,5.57191220497341e-08,5.684341886080801e-13
a1,5,8,within_legacy,L1,L2,adam,encoder_omics2.weight:step,0.0,0.0,0.0
a1,5,8,within_legacy,L1,L2,adam,encoder_omics2.weight:exp_avg,1.4901161193847656e-08,4.454225159600829e-08,1.4901161193847656e-08
a1,5,8,within_legacy,L1,L2,adam,encoder_omics2.weight:exp_avg_sq,2.9103830456733704e-11,6.116510731103382e-08,2.9103830456733704e-11
a1,5,8,within_legacy,L1,L2,adam,decoder_omics2.weight:step,0.0,0.0,0.0
a1,5,8,within_legacy,L1,L2,adam,decoder_omics2.weight:exp_avg,1.862645149230957e-09,4.3717630898548726e-08,1.862645149230957e-09
a1,5,8,within_legacy,L1,L2,adam,decoder_omics2.weight:exp_avg_sq,1.8189894035458565e-12,5.323159942045875e-08,1.8189894035458565e-12
a1,5,8,within_legacy,L1,L2,adam,atten_omics1.w_omega:step,0.0,0.0,0.0
a1,5,8,within_legacy,L1,L2,adam,atten_omics1.w_omega:exp_avg,8.731149137020111e-11,1.0407208299573765e-07,8.731149137020111e-11
a1,5,8,within_legacy,L1,L2,adam,atten_omics1.w_omega:exp_avg_sq,2.6645352591003757e-15,1.5238262652845082e-07,2.6645352591003757e-15
a1,5,8,within_legacy,L1,L2,adam,atten_omics1.u_omega:step,0.0,0.0,0.0
a1,5,8,within_legacy,L1,L2,adam,atten_omics1.u_omega:exp_avg,3.4924596548080444e-10,9.695388804775294e-08,3.4924596548080444e-10
a1,5,8,within_legacy,L1,L2,adam,atten_omics1.u_omega:exp_avg_sq,2.1316282072803006e-14,1.5760957344765342e-07,2.1316282072803006e-14
a1,5,8,within_legacy,L1,L2,adam,atten_omics2.w_omega:step,0.0,0.0,0.0
a1,5,8,within_legacy,L1,L2,adam,atten_omics2.w_omega:exp_avg,2.7939677238464355e-09,7.792335798948593e-08,2.7939677238464355e-09
a1,5,8,within_legacy,L1,L2,adam,atten_omics2.w_omega:exp_avg_sq,1.3642420526593924e-12,1.0274685425605607e-07,1.3642420526593924e-12
a1,5,8,within_legacy,L1,L2,adam,atten_omics2.u_omega:step,0.0,0.0,0.0
a1,5,8,within_legacy,L1,L2,adam,atten_omics2.u_omega:exp_avg,1.862645149230957e-09,5.6573933110352626e-08,1.862645149230957e-09
a1,5,8,within_legacy,L1,L2,adam,atten_omics2.u_omega:exp_avg_sq,1.8189894035458565e-12,7.74572591562667e-08,1.8189894035458565e-12
a1,5,8,within_legacy,L1,L2,adam,atten_cross.w_omega:step,0.0,0.0,0.0
a1,5,8,within_legacy,L1,L2,adam,atten_cross.w_omega:exp_avg,4.656612873077393e-10,5.834469001644154e-08,4.656612873077393e-10
a1,5,8,within_legacy,L1,L2,adam,atten_cross.w_omega:exp_avg_sq,1.1368683772161603e-13,8.390088950853731e-08,1.1368683772161603e-13
a1,5,8,within_legacy,L1,L2,adam,atten_cross.u_omega:step,0.0,0.0,0.0
a1,5,8,within_legacy,L1,L2,adam,atten_cross.u_omega:exp_avg,9.313225746154785e-10,5.073165969769767e-08,9.313225746154785e-10
a1,5,8,within_legacy,L1,L2,adam,atten_cross.u_omega:exp_avg_sq,4.547473508864641e-13,7.717067845651973e-08,4.547473508864641e-13
a1,5,8,within_generalized,G1,G2,outputs,emb_latent_omics1,2.384185791015625e-07,9.352319149791687e-08,1.1812509021803765e-07
a1,5,8,within_generalized,G1,G2,outputs,emb_latent_omics2,4.76837158203125e-07,4.305712260099777e-08,1.0520953425632956e-07
a1,5,8,within_generalized,G1,G2,outputs,emb_latent_combined,4.172325134277344e-07,1.0116450076899141e-07,1.8374808075129656e-07
a1,5,8,within_generalized,G1,G2,outputs,emb_recon_omics1,5.960464477539063e-08,7.64473885408526e-08,5.960464477539063e-08
a1,5,8,within_generalized,G1,G2,outputs,emb_recon_omics2,2.384185791015625e-07,7.307262718360168e-08,1.1719169326527464e-07
a1,5,8,within_generalized,G1,G2,outputs,emb_latent_omics1_across_recon,2.384185791015625e-07,7.833143636833635e-08,1.3353429354282905e-07
a1,5,8,within_generalized,G1,G2,outputs,emb_latent_omics2_across_recon,1.7881393432617188e-07,6.365785791353508e-08,1.7071768348395185e-07
a1,5,8,within_generalized,G1,G2,outputs,alpha_omics1,1.7881393432617188e-07,6.566241858353495e-08,1.7881393432617188e-07
a1,5,8,within_generalized,G1,G2,outputs,alpha_omics2,1.1920928955078125e-07,4.1835242872673126e-08,1.1920928955078125e-07
a1,5,8,within_generalized,G1,G2,outputs,alpha,1.1920928955078125e-07,5.4756590934136303e-08,1.1920928955078125e-07
a1,5,8,within_generalized,G1,G2,losses,rna,0.0,0.0,0.0
a1,5,8,within_generalized,G1,G2,losses,mod2,0.0,0.0,0.0
a1,5,8,within_generalized,G1,G2,losses,corr1,0.0,0.0,0.0
a1,5,8,within_generalized,G1,G2,losses,corr2,0.0,0.0,0.0
a1,5,8,within_generalized,G1,G2,losses,total,0.0,0.0,0.0
a1,5,8,within_generalized,G1,G2,gradients,encoder_omics1.weight,3.725290298461914e-09,6.575219202832016e-08,3.725290298461914e-09
a1,5,8,within_generalized,G1,G2,gradients,decoder_omics1.weight,3.725290298461914e-09,5.673321186651294e-08,3.725290298461914e-09
a1,5,8,within_generalized,G1,G2,gradients,encoder_omics2.weight,2.9802322387695312e-08,6.943685497157972e-08,2.9802322387695312e-08
a1,5,8,within_generalized,G1,G2,gradients,decoder_omics2.weight,7.450580596923828e-09,6.79806645798769e-08,7.450580596923828e-09
a1,5,8,within_generalized,G1,G2,gradients,atten_omics1.w_omega,2.3283064365386963e-10,1.7443830361439032e-07,2.3283064365386963e-10
a1,5,8,within_generalized,G1,G2,gradients,atten_omics1.u_omega,4.656612873077393e-10,1.1655325998603185e-07,4.656612873077393e-10
a1,5,8,within_generalized,G1,G2,gradients,atten_omics2.w_omega,7.450580596923828e-09,1.289049045281953e-07,7.450580596923828e-09
a1,5,8,within_generalized,G1,G2,gradients,atten_omics2.u_omega,7.450580596923828e-09,1.115625059654963e-07,7.450580596923828e-09
a1,5,8,within_generalized,G1,G2,gradients,atten_cross.w_omega,2.7939677238464355e-09,9.248022630633318e-08,2.7939677238464355e-09
a1,5,8,within_generalized,G1,G2,gradients,atten_cross.u_omega,2.7939677238464355e-09,8.572796392838235e-08,2.7939677238464355e-09
a1,5,8,within_generalized,G1,G2,parameters,encoder_omics1.weight,1.210719347000122e-08,9.241386392009914e-09,1.210719347000122e-08
a1,5,8,within_generalized,G1,G2,parameters,decoder_omics1.weight,5.2619725465774536e-08,9.209346235557693e-09,5.2619725465774536e-08
a1,5,8,within_generalized,G1,G2,parameters,encoder_omics2.weight,1.4901161193847656e-08,4.88125871046923e-09,1.4901161193847656e-08
a1,5,8,within_generalized,G1,G2,parameters,decoder_omics2.weight,1.4901161193847656e-08,3.2118235405870098e-09,1.4901161193847656e-08
a1,5,8,within_generalized,G1,G2,parameters,atten_omics1.w_omega,1.4901161193847656e-08,5.72697149110034e-09,1.4901161193847656e-08
a1,5,8,within_generalized,G1,G2,parameters,atten_omics1.u_omega,0.0,0.0,0.0
a1,5,8,within_generalized,G1,G2,parameters,atten_omics2.w_omega,1.4901161193847656e-08,5.440094714710885e-09,1.4901161193847656e-08
a1,5,8,within_generalized,G1,G2,parameters,atten_omics2.u_omega,3.725290298461914e-09,2.4018129508998283e-09,3.725290298461914e-09
a1,5,8,within_generalized,G1,G2,parameters,atten_cross.w_omega,1.4901161193847656e-08,3.954779001893356e-09,1.4901161193847656e-08
a1,5,8,within_generalized,G1,G2,parameters,atten_cross.u_omega,0.0,0.0,0.0
a1,5,8,within_generalized,G1,G2,adam,encoder_omics1.weight:step,0.0,0.0,0.0
a1,5,8,within_generalized,G1,G2,adam,encoder_omics1.weight:exp_avg,1.862645149230957e-09,4.766687868175102e-08,1.862645149230957e-09
a1,5,8,within_generalized,G1,G2,adam,encoder_omics1.weight:exp_avg_sq,1.8189894035458565e-12,6.115653602882626e-08,1.8189894035458565e-12
a1,5,8,within_generalized,G1,G2,adam,decoder_omics1.weight:step,0.0,0.0,0.0
a1,5,8,within_generalized,G1,G2,adam,decoder_omics1.weight:exp_avg,9.313225746154785e-10,4.39632904102542e-08,9.313225746154785e-10
a1,5,8,within_generalized,G1,G2,adam,decoder_omics1.weight:exp_avg_sq,4.547473508864641e-13,5.5676210184111435e-08,4.547473508864641e-13
a1,5,8,within_generalized,G1,G2,adam,encoder_omics2.weight:step,0.0,0.0,0.0
a1,5,8,within_generalized,G1,G2,adam,encoder_omics2.weight:exp_avg,7.450580596923828e-09,5.1164601928808834e-08,7.450580596923828e-09
a1,5,8,within_generalized,G1,G2,adam,encoder_omics2.weight:exp_avg_sq,2.9103830456733704e-11,7.02912338648074e-08,2.9103830456733704e-11
a1,5,8,within_generalized,G1,G2,adam,decoder_omics2.weight:step,0.0,0.0,0.0
a1,5,8,within_generalized,G1,G2,adam,decoder_omics2.weight:exp_avg,1.862645149230957e-09,4.357176423432766e-08,1.862645149230957e-09
a1,5,8,within_generalized,G1,G2,adam,decoder_omics2.weight:exp_avg_sq,3.637978807091713e-12,6.67035151061499e-08,3.637978807091713e-12
a1,5,8,within_generalized,G1,G2,adam,atten_omics1.w_omega:step,0.0,0.0,0.0
a1,5,8,within_generalized,G1,G2,adam,atten_omics1.w_omega:exp_avg,8.731149137020111e-11,8.916186450397826e-08,8.731149137020111e-11
a1,5,8,within_generalized,G1,G2,adam,atten_omics1.w_omega:exp_avg_sq,2.6645352591003757e-15,1.3171666828540296e-07,2.6645352591003757e-15
a1,5,8,within_generalized,G1,G2,adam,atten_omics1.u_omega:step,0.0,0.0,0.0
a1,5,8,within_generalized,G1,G2,adam,atten_omics1.u_omega:exp_avg,1.1641532182693481e-10,6.602718451637576e-08,1.1641532182693481e-10
a1,5,8,within_generalized,G1,G2,adam,atten_omics1.u_omega:exp_avg_sq,7.105427357601002e-15,8.8790513420416e-08,7.105427357601002e-15
a1,5,8,within_generalized,G1,G2,adam,atten_omics2.w_omega:step,0.0,0.0,0.0
a1,5,8,within_generalized,G1,G2,adam,atten_omics2.w_omega:exp_avg,1.862645149230957e-09,7.936430441321473e-08,1.862645149230957e-09
a1,5,8,within_generalized,G1,G2,adam,atten_omics2.w_omega:exp_avg_sq,1.3642420526593924e-12,1.105123812253529e-07,1.3642420526593924e-12
a1,5,8,within_generalized,G1,G2,adam,atten_omics2.u_omega:step,0.0,0.0,0.0
a1,5,8,within_generalized,G1,G2,adam,atten_omics2.u_omega:exp_avg,3.725290298461914e-09,7.904599472504969e-08,3.725290298461914e-09
a1,5,8,within_generalized,G1,G2,adam,atten_omics2.u_omega:exp_avg_sq,1.8189894035458565e-12,6.314971845931665e-08,1.8189894035458565e-12
a1,5,8,within_generalized,G1,G2,adam,atten_cross.w_omega:step,0.0,0.0,0.0
a1,5,8,within_generalized,G1,G2,adam,atten_cross.w_omega:exp_avg,4.656612873077393e-10,6.112856369981251e-08,4.656612873077393e-10
a1,5,8,within_generalized,G1,G2,adam,atten_cross.w_omega:exp_avg_sq,1.1368683772161603e-13,8.804392973440082e-08,1.1368683772161603e-13
a1,5,8,within_generalized,G1,G2,adam,atten_cross.u_omega:step,0.0,0.0,0.0
a1,5,8,within_generalized,G1,G2,adam,atten_cross.u_omega:exp_avg,9.313225746154785e-10,5.405419557647843e-08,9.313225746154785e-10
a1,5,8,within_generalized,G1,G2,adam,atten_cross.u_omega:exp_avg_sq,4.547473508864641e-13,8.129404145450421e-08,4.547473508864641e-13
a1,5,8,cross,L1,G1,outputs,emb_latent_omics1,2.384185791015625e-07,9.382925585570544e-08,1.1812509021803765e-07
a1,5,8,cross,L1,G1,outputs,emb_latent_omics2,4.76837158203125e-07,4.268717687996759e-08,1.0520953425632956e-07
a1,5,8,cross,L1,G1,outputs,emb_latent_combined,3.5762786865234375e-07,1.0054805249676468e-07,1.5749835492968276e-07
a1,5,8,cross,L1,G1,outputs,emb_recon_omics1,5.960464477539063e-08,7.619888421317983e-08,5.960464477539063e-08
a1,5,8,cross,L1,G1,outputs,emb_recon_omics2,2.384185791015625e-07,7.191104157305e-08,1.1719169326527464e-07
a1,5,8,cross,L1,G1,outputs,emb_latent_omics1_across_recon,2.384185791015625e-07,7.801312496550121e-08,1.3353429354282905e-07
a1,5,8,cross,L1,G1,outputs,emb_latent_omics2_across_recon,1.1920928955078125e-07,6.360840953747724e-08,1.1381178898930124e-07
a1,5,8,cross,L1,G1,outputs,alpha_omics1,1.7881393432617188e-07,6.6695586837337e-08,1.7881393432617188e-07
a1,5,8,cross,L1,G1,outputs,alpha_omics2,1.1920928955078125e-07,4.176988817607434e-08,1.1920928955078125e-07
a1,5,8,cross,L1,G1,outputs,alpha,1.1920928955078125e-07,5.471289946536167e-08,1.1920928955078125e-07
a1,5,8,cross,L1,G1,losses,rna,0.0,0.0,0.0
a1,5,8,cross,L1,G1,losses,mod2,0.0,0.0,0.0
a1,5,8,cross,L1,G1,losses,corr1,0.0,0.0,0.0
a1,5,8,cross,L1,G1,losses,corr2,0.0,0.0,0.0
a1,5,8,cross,L1,G1,losses,total,0.0,0.0,0.0
a1,5,8,cross,L1,G1,gradients,encoder_omics1.weight,3.725290298461914e-09,6.612579165615986e-08,3.725290298461914e-09
a1,5,8,cross,L1,G1,gradients,decoder_omics1.weight,3.725290298461914e-09,5.7089344268994754e-08,3.725290298461914e-09
a1,5,8,cross,L1,G1,gradients,encoder_omics2.weight,2.9802322387695312e-08,7.332078827646084e-08,2.9802322387695312e-08
