dataset,metric,contrast,mean,sample_sd,median,minimum,maximum,bootstrap_95_low,bootstrap_95_high,n,exact_32_sign_flip_two_sided_p
p22,v_measure,factorial_shape_main,-0.00431034000959023,0.011188035937907707,-0.00571171314549529,-0.01827981228556641,0.011950878439597079,-0.012806433155038589,0.004885841805560132,5,0.4375
p22,v_measure,interaction,-0.0029364894889659433,0.019855523755447836,-0.00018995477887950862,-0.036580867027509845,0.014678425633529835,-0.020466530470899948,0.010289045125723862,5,0.8125
p22,v_measure,asr_vs_uniform_same_scale,-0.004938523142199736,0.017224551425209275,-0.0006198986827407049,-0.03450303999449733,0.010738110175800397,-0.020763381438610607,0.006194906632383956,5,0.6875
p22,v_measure,asr_vs_legacy_same_scale,0.0008400616118734661,0.001099467994057581,0.0010320557028371535,-0.000857983867894152,0.0020672058048240016,-0.0001229842368164258,0.0016321295668144664,5,0.1875
p22,hungarian_macro_f1,uniform_scale_effect,-0.0037575607642552854,0.021914002542202184,-0.0006133832826844543,-0.025023804403194405,0.02804178131084678,-0.019692504393960465,0.012586589297259199,5,0.9375
p22,hungarian_macro_f1,legacy_shape_effect,-0.0032175004613087975,0.024971172688204157,-0.00016284204139282998,-0.025629411958996373,0.035216606621251034,-0.020480018160878986,0.016027592987269457,5,0.8125
p22,hungarian_macro_f1,scale_at_legacy_shape,0.001238943824165939,0.0013369409325959944,0.001269103839329211,-0.000856755994290026,0.0028037832478202684,8.166400902003268e-05,0.0021899114844238453,5,0.125
p22,hungarian_macro_f1,legacy_shape_at_full_scale,0.0017790041271124267,0.023083682101232142,-0.000459543179302635,-0.027017574285692625,0.037621528865358744,-0.01629105646313478,0.022323039166254978,5,0.9375
p22,hungarian_macro_f1,factorial_scale_main,-0.0012593084700446733,0.011281552187257703,0.0005890778393694007,-0.012940280198742216,0.014614415188696883,-0.00958462873183007,0.007066011791740723,5,1.0
p22,hungarian_macro_f1,factorial_shape_main,-0.0007192481670981854,0.021551702552299695,-0.013044477569149504,-0.013590208163542727,0.03641906774330489,-0.013400938255231054,0.019135254182045702,5,1.0
p22,hungarian_macro_f1,interaction,0.004996504588421225,0.021329044937326957,0.00240492224410771,-0.026854732244299795,0.025169868779693738,-0.011260346514058984,0.02021575132426079,5,0.6875
p22,hungarian_macro_f1,asr_vs_uniform_same_scale,0.0015173397183071645,0.02203323603412727,-0.0008372375028258272,-0.025786852017693818,0.03585509343285309,-0.01568043674795534,0.021178161058581522,5,1.0
p22,hungarian_macro_f1,asr_vs_legacy_same_scale,-0.0002616644088052622,0.001063183021588855,-0.0002613739045760344,-0.001766435432505653,0.0012307222679988072,-0.001162108254492078,0.0006312907278979152,5,0.5625
p22,hungarian_weighted_f1,uniform_scale_effect,0.0001245305570500843,0.01044337595797669,-0.00038679147779563383,-0.015251764484576658,0.013907030990973124,-0.008680223139416077,0.008189502003465621,5,1.0
p22,hungarian_weighted_f1,legacy_shape_effect,-0.0042277022494824346,0.007478548864038952,-0.0017990626112641683,-0.0175058298311076,6.575148930321184e-06,-0.010871536689458705,-0.0003566348167169719,5,0.25
p22,hungarian_weighted_f1,scale_at_legacy_shape,0.0012864577157647218,0.0013203245712381344,0.0015573999973103048,-0.00028604576038882,0.0030811625210249716,0.0002443269079421384,0.002264651876790413,5,0.125
p22,hungarian_weighted_f1,legacy_shape_at_full_scale,-0.003065775090767797,0.005924712527566008,-0.0006966653492206376,-0.013596875011998466,0.000363919857364281,-0.008436791146887335,-5.577198843198516e-07,5,0.1875
p22,hungarian_weighted_f1,factorial_scale_main,0.000705494136407403,0.005127850407903268,0.0006946997565185908,-0.006847182243633176,0.00710530591050873,-0.003593379894451332,0.004696325056030704,5,0.6875
p22,hungarian_weighted_f1,factorial_shape_main,-0.003646738670125116,0.00405050940529229,-0.0016119182681997302,-0.009101247590164119,-7.80618377771436e-06,-0.0069632928157952745,-0.0006125346779310093,5,0.0625
p22,hungarian_weighted_f1,interaction,0.0011619271587146375,0.010790519798544765,0.00045928960136065733,-0.013603450160928787,0.016809164481886962,-0.007733143722306402,0.01026921452967644,5,0.625
p22,hungarian_weighted_f1,asr_vs_uniform_same_scale,-0.0030199001205191145,0.005315878322246099,-0.0009047483469781792,-0.01248307919531022,0.0002352450932860961,-0.007851746855977403,-0.0002616281226724526,5,0.125
p22,hungarian_weighted_f1,asr_vs_legacy_same_scale,4.58749702486827e-05,0.0008656905982816238,0.00025222657575085794,-0.0012686682043424602,0.0011137958166882456,-0.0006603102923051329,0.0006904977535370671,5,0.875
p22,hungarian_balanced_accuracy,uniform_scale_effect,-0.0037858681313604147,0.024351846579319877,0.000206032597489747,-0.03015012819805618,0.030328769989357185,-0.021952879927952272,0.014334458984495747,5,1.0
p22,hungarian_balanced_accuracy,legacy_shape_effect,-0.003128402425230026,0.028357595610707123,-0.0001723588401744136,-0.03140513499572295,0.040653650033910194,-0.02378671466226636,0.019448556355513524,5,0.9375
p22,hungarian_balanced_accuracy,scale_at_legacy_shape,0.0017186486785380818,0.0019938787415320217,0.0021409988835179306,-0.0010980736271219982,0.004386325729107021,0.00017160421552100402,0.0032636311233563324,5,0.1875
p22,hungarian_balanced_accuracy,legacy_shape_at_full_scale,0.0023761143846684706,0.025464596700509386,-0.0002801705291292089,-0.028360129946013668,0.04259355373299156,-0.01711950221084413,0.02514159597289367,5,1.0
p22,hungarian_balanced_accuracy,factorial_scale_main,-0.0010336097264111665,0.01279498330978503,0.0011759844470304315,-0.014566036043719921,0.016234884436437558,-0.010668976511990846,0.008601757059168514,5,1.0
p22,hungarian_balanced_accuracy,factorial_shape_main,-0.0003761440202807775,0.024321123796780836,-0.013432054480106315,-0.01582104284138669,0.04162360188345088,-0.014721325789813555,0.022123916197398175,5,1.0
p22,hungarian_balanced_accuracy,interaction,0.0055045168098984965,0.023219164001458424,0.001939903699081369,-0.028187771105839254,0.03116818430867252,-0.012392209233987983,0.02322136401471908,5,0.625
p22,hungarian_balanced_accuracy,asr_vs_uniform_same_scale,0.001966031133645929,0.023747334347965228,-0.0006538902968749039,-0.026180708354227922,0.039773739948291364,-0.015929665753690658,0.02324244684318304,5,1.0
p22,hungarian_balanced_accuracy,asr_vs_legacy_same_scale,-0.0004100832510225416,0.0017845029956694036,-0.00041693960982447376,-0.002819813784700198,0.0021794215917857462,-0.0018586641147499082,0.0011090360645966912,5,0.5625
p22,spatial_neighbor_agreement,uniform_scale_effect,0.001829599826011319,0.012572352029078799,0.0018826120052196638,-0.01736488690735105,0.017045454545454586,-0.008901968247063952,0.010980317529360618,5,0.6875
p22,spatial_neighbor_agreement,legacy_shape_effect,0.0019125163114397826,0.014310336506446959,0.00016311439756422352,-0.01835036972596782,0.020892235754676025,-0.009638701609395395,0.013119834710743804,5,0.6875
p22,spatial_neighbor_agreement,scale_at_legacy_shape,-0.00013456937799045666,0.0020140355798932232,-0.000686439756415802,-0.0023379730317529823,0.0029564484558503024,-0.0015346346237494536,0.0015128860374074905,5,0.875
p22,spatial_neighbor_agreement,legacy_shape_at_full_scale,-5.165289256199301e-05,0.013952240342798676,-0.0016719225750325695,-0.018037733797303113,0.02115729665071764,-0.011158384080034755,0.012025608960417555,5,0.9375
p22,spatial_neighbor_agreement,factorial_scale_main,0.0008475152240104312,0.006188242777460622,0.002419530230534983,-0.009025663331883427,0.007945030448020918,-0.004447585906916063,0.005334520443671176,5,0.6875
p22,spatial_neighbor_agreement,factorial_shape_main,0.0009304317094388948,0.012528349132994278,-0.0005437146585471897,-0.010011146150500194,0.021024766202696832,-0.007688125271857293,0.011451310352327104,5,0.875
p22,spatial_neighbor_agreement,interaction,-0.0019641692040017755,0.013079119046370862,0.0002650608960416134,-0.018200848194867336,0.01667844715093525,-0.011350043497172701,0.008294367116137468,5,0.75
p22,spatial_neighbor_agreement,asr_vs_uniform_same_scale,0.0005641039582427121,0.013301708539166361,0.0002038929969552239,-0.01791539799913,0.019682470639408423,-0.010516800782949077,0.011891039582427144,5,0.625
p22,spatial_neighbor_agreement,asr_vs_legacy_same_scale,0.0006157568508047051,0.001348484974419126,0.0009650935189212673,-0.001474826011309216,0.0018758155719877934,-0.0005165289256198191,0.0015794910830795982,5,0.3125
p22,spatial_cluster_moran_mean,uniform_scale_effect,0.0029500983260672964,0.005303441392860423,0.0038400223160550695,-0.005027644890750582,0.007850314552722781,-0.0013990270039885067,0.006842191285856636,5,0.3125
p22,spatial_cluster_moran_mean,legacy_shape_effect,0.002103966219715492,0.007178799644185778,0.0006124772176950843,-0.007131277371621003,0.010935297609699579,-0.00327202189906195,0.007781845294380507,5,0.5625
p22,spatial_cluster_moran_mean,scale_at_legacy_shape,0.0004250416472729501,0.0027202328853743246,0.000505802420354029,-0.002506060615092065,0.004415801631206917,-0.0015617034090760651,0.002591413938703324,5,0.75
p22,spatial_cluster_moran_mean,legacy_shape_at_full_scale,-0.00042109045907885446,0.007302443768523701,-0.001597830060516392,-0.00835517987007861,0.01152481984505993,-0.005488521268096358,0.006179439465064118,5,0.875
p22,spatial_cluster_moran_mean,factorial_scale_main,0.0016875699866701233,0.002463703245752416,0.002672126968815358,-0.0022609212351982766,0.004127911973630993,-0.0003214886931731442,0.003326119767217239,5,0.1875
p22,spatial_cluster_moran_mean,factorial_shape_main,0.0008414378803183187,0.006382568414513754,-0.0010671263273054898,-0.004364553716068698,0.011230058727379755,-0.0035077872823652823,0.006321156901969671,5,0.875
p22,spatial_cluster_moran_mean,interaction,-0.002525056678794346,0.006839077451223263,0.0005757793151518475,-0.010356375167814846,0.005533447311104611,-0.007889452071171577,0.0025643436816163547,5,0.5
p22,spatial_cluster_moran_mean,asr_vs_uniform_same_scale,0.00025923742805677996,0.006074072343372241,2.8310823128152585e-05,-0.008329153181925064,0.008785206151118663,-0.004835127239562609,0.005282448019922459,5,0.6875
p22,spatial_cluster_moran_mean,asr_vs_legacy_same_scale,0.0006803278871356344,0.0021811334610295765,0.001286640058259847,-0.0027396136939412674,0.0029263363632577866,-0.0012581128747443993,0.002188762564934388,5,0.4375
p22,embedding_silhouette,uniform_scale_effect,-0.002115678787231445,0.001314411247799761,-0.002986803650856018,-0.003037571907043457,-9.91523265838623e-05,-0.003014567494392395,-0.0009504646062850952,5,0.0625
p22,embedding_silhouette,legacy_shape_effect,0.00015121400356292724,0.0020546247781272533,-0.00011549890041351318,-0.0014963746070861816,0.003627002239227295,-0.0011496365070343018,0.0019243896007537843,5,0.9375
p22,embedding_silhouette,scale_at_legacy_shape,-0.0033226847648620606,0.0011463928286927951,-0.0030897557735443115,-0.005246207118034363,-0.0023842453956604004,-0.004326367378234863,-0.002585577964782715,5,0.0625
p22,embedding_silhouette,legacy_shape_at_full_scale,-0.001055791974067688,0.001444463902553139,-0.001582816243171692,-0.0024005919694900513,0.0013862401247024536,-0.001973411440849304,0.0001986175775527954,5,0.1875
p22,embedding_silhouette,factorial_scale_main,-0.002719181776046753,0.0011204122905354309,-0.003038279712200165,-0.004125826060771942,-0.0012416988611221313,-0.0035374750569462775,-0.0018185243010520936,5,0.0625
p22,embedding_silhouette,factorial_shape_main,-0.00045228898525238035,0.0016995165342264867,-0.0012580454349517822,-0.0015478506684303284,0.0025066211819648743,-0.0014397114515304565,0.0011115387082099915,5,0.5625
p22,embedding_silhouette,interaction,-0.0012070059776306153,0.0010307725689550449,-0.0010854005813598633,-0.002285093069076538,-0.00010295212268829346,-0.0020274221897125244,-0.00038658976554870603,5,0.0625
p22,embedding_silhouette,asr_vs_uniform_same_scale,6.847381591796875e-05,0.0020326448788075143,-0.00033630430698394775,-0.0022489428520202637,0.003350302577018738,-0.001422750949859619,0.0019256442785263062,5,1.0
p22,embedding_silhouette,asr_vs_legacy_same_scale,0.0011242657899856567,0.0007043110686418332,0.0012072622776031494,0.0001516491174697876,0.001964062452316284,0.000550660490989685,0.0016479551792144775,5,0.0625
p22,embedding_davies_bouldin,uniform_scale_effect,0.06068943664700059,0.09822302309631208,0.03690966805306228,-0.033314060323649475,0.2279101703428692,-0.005125697726234435,0.15113438323826572,5,0.125
p22,embedding_davies_bouldin,legacy_shape_effect,0.00884970173941424,0.13009940629092004,0.003649900016843066,-0.1669453892316084,0.2004462154952198,-0.09870727353222782,0.12168728578045522,5,0.5625
p22,embedding_davies_bouldin,scale_at_legacy_shape,0.0503795997221637,0.008966552045347187,0.04597684281671288,0.041526312561434686,0.06327002128870252,0.0438842056557295,0.058186977162015194,5,0.0625
p22,embedding_davies_bouldin,legacy_shape_at_full_scale,-0.0014601351854226507,0.09545583738684044,0.014062357713785278,-0.15865927711513805,0.10201031849786002,-0.08813838127380694,0.06646320635084146,5,1.0
p22,embedding_davies_bouldin,factorial_scale_main,0.055534518184582146,0.04588679750976064,0.041690433551713424,0.01497798048252652,0.13471824145215194,0.026243975376819682,0.09808813195859493,5,0.0625
p22,embedding_davies_bouldin,factorial_shape_main,0.0036947832769957945,0.1012934041735092,0.012367375980323114,-0.16280233317337323,0.10725428660450254,-0.08535048250931862,0.07513268125681143,5,0.875
p22,embedding_davies_bouldin,interaction,-0.01030983692483689,0.1050425147295801,0.008572818529998916,-0.18638385778143451,0.09658408161235199,-0.10589476006588087,0.06132223509670505,5,1.0
p22,embedding_davies_bouldin,asr_vs_uniform_same_scale,-0.016632482644842204,0.09473371488302554,8.941015072716496e-05,-0.17244270900883585,0.08679273796786857,-0.1029859958720957,0.05191492513569766,5,0.875
p22,embedding_davies_bouldin,asr_vs_legacy_same_scale,-0.015172347459419555,0.0028447906418790697,-0.014955356089629834,-0.01977206038766388,-0.012133308396114817,-0.017663438717336177,-0.01325865884904947,5,0.0625
