dataset,variant,seed,epoch,raw_rna_reconstruction,weighted_rna_before_global_scale,global_scale_multiplier,final_rna_loss,final_rna_contribution,raw_modality2_reconstruction,final_modality2_contribution,raw_corr1,final_corr1_contribution,raw_corr2,final_corr2_contribution,total_loss,m_bad,gene_weight_mean,gene_weight_min,gene_weight_max,cross_omics_rna_attention,rna_spatial_attention,modality2_spatial_attention
a1,locked_legacy_shape_normalized,1,20,1.0015634298324585,1.001617431640625,1.0,1.001617431640625,1.9030730724334717,0.9793047904968262,2.4482619762420654,0.11258885264396667,0.16888327896595,0.08624868094921112,0.8624868392944336,5.382705211639404,2.28993821144104,2.28993821144104,1.0027731657028198,5.62070894241333,0.4919961392879486,0.4989609122276306,0.49897390604019165
a1,locked_legacy_shape_normalized,1,100,1.0020740032196045,1.0018196105957031,1.0,1.0018196105957031,1.9034572839736938,0.8539905548095703,2.134976387023926,0.11779919266700745,0.17669878900051117,0.045760881155729294,0.45760881900787354,4.672740936279297,2.28993821144104,2.28993821144104,1.0027731657028198,5.62070894241333,0.48780396580696106,0.4975736141204834,0.5019246339797974
a1,locked_legacy_shape_normalized,1,199,1.0011149644851685,1.000135064125061,1.0,1.000135064125061,1.900256633758545,0.7913311719894409,1.978327989578247,0.11249164491891861,0.1687374711036682,0.03757369890809059,0.3757369816303253,4.423059463500977,2.28993821144104,2.28993821144104,1.0027731657028198,5.62070894241333,0.5075505971908569,0.498985230922699,0.5070618391036987
a1,locked_legacy_shape_normalized,2,0,1.0022382736206055,1.0024046897888184,1.0,1.0024046897888184,1.9045689105987549,1.1568686962127686,2.892171859741211,0.136939138174057,0.2054087072610855,0.1959286630153656,1.9592866897583008,6.961435794830322,2.28993821144104,2.28993821144104,1.0027731657028198,5.62070894241333,0.5006076693534851,0.4997550845146179,0.4980756640434265
a1,locked_legacy_shape_normalized,2,20,1.0015512704849243,1.0015480518341064,1.0,1.0015480518341064,1.9029412269592285,0.9611389636993408,2.4028472900390625,0.1332545429468155,0.19988182187080383,0.07465967535972595,0.7465967535972595,5.252267360687256,2.28993821144104,2.28993821144104,1.0027731657028198,5.62070894241333,0.4905887246131897,0.5005571246147156,0.4960254728794098
a1,locked_legacy_shape_normalized,2,100,1.001673936843872,1.0013543367385864,1.0,1.0013543367385864,1.9025732278823853,0.8438754677772522,2.1096887588500977,0.12006494402885437,0.18009741604328156,0.040031805634498596,0.40031805634498596,4.592677593231201,2.28993821144104,2.28993821144104,1.0027731657028198,5.62070894241333,0.4847990870475769,0.49987083673477173,0.4999369978904724
a1,locked_legacy_shape_normalized,2,199,1.0004664659500122,0.9994206428527832,1.0,0.9994206428527832,1.8988991975784302,0.7836358547210693,1.9590896368026733,0.11418697237968445,0.17128045856952667,0.032688677310943604,0.32688677310943604,4.356155872344971,2.28993821144104,2.28993821144104,1.0027731657028198,5.62070894241333,0.5009351372718811,0.5004228353500366,0.5058292150497437
a1,locked_legacy_shape_normalized,3,0,1.001896619796753,1.0020313262939453,1.0,1.0020313262939453,1.9038594961166382,1.1018378734588623,2.7545948028564453,0.13628514111042023,0.20442771911621094,0.2118832916021347,2.11883282661438,6.981715202331543,2.28993821144104,2.28993821144104,1.0027731657028198,5.62070894241333,0.49836114048957825,0.49929341673851013,0.5041368007659912
a1,locked_legacy_shape_normalized,3,20,1.0013543367385864,1.0015032291412354,1.0,1.0015032291412354,1.9028561115264893,0.9569418430328369,2.3923544883728027,0.10892820358276367,0.1633923053741455,0.0861644372344017,0.8616443872451782,5.320247173309326,2.28993821144104,2.28993821144104,1.0027731657028198,5.62070894241333,0.49728235602378845,0.49919581413269043,0.5019915699958801
a1,locked_legacy_shape_normalized,3,100,1.0015791654586792,1.0013575553894043,1.0,1.0013575553894043,1.9025793075561523,0.8403907418251038,2.1009769439697266,0.11600033938884735,0.17400050163269043,0.04254733771085739,0.4254733920097351,4.603030204772949,2.28993821144104,2.28993821144104,1.0027731657028198,5.62070894241333,0.49387139081954956,0.49654075503349304,0.49991077184677124
a1,locked_legacy_shape_normalized,3,199,0.9999226927757263,0.9988437294960022,1.0,0.9988437294960022,1.8978030681610107,0.7816175222396851,1.9540438652038574,0.1100449487566948,0.1650674194097519,0.034736160188913345,0.34736159443855286,4.364275932312012,2.28993821144104,2.28993821144104,1.0027731657028198,5.62070894241333,0.515857994556427,0.49814021587371826,0.5021253824234009
a1,locked_legacy_shape_normalized,4,0,1.0019522905349731,1.001922845840454,1.0,1.001922845840454,1.9036533832550049,1.0681930780410767,2.670482635498047,0.12121021002531052,0.18181531131267548,0.20882032811641693,2.088203191757202,6.844154357910156,2.28993821144104,2.28993821144104,1.0027731657028198,5.62070894241333,0.48270219564437866,0.5005794167518616,0.5032573342323303
a1,locked_legacy_shape_normalized,4,20,1.0016121864318848,1.0016285181045532,1.0,1.0016285181045532,1.9030941724777222,0.96015864610672,2.4003965854644775,0.10335595905780792,0.15503394603729248,0.0769428014755249,0.769428014755249,5.22795295715332,2.28993821144104,2.28993821144104,1.0027731657028198,5.62070894241333,0.4778432548046112,0.5014940500259399,0.500884473323822
a1,locked_legacy_shape_normalized,4,100,1.0020376443862915,1.0016666650772095,1.0,1.0016666650772095,1.903166651725769,0.8312948346138,2.0782370567321777,0.1150965690612793,0.17264485359191895,0.03942370414733887,0.39423704147338867,4.548285961151123,2.28993821144104,2.28993821144104,1.0027731657028198,5.62070894241333,0.48645642399787903,0.5013761520385742,0.5007092356681824
a1,locked_legacy_shape_normalized,4,199,1.000328779220581,0.9990007877349854,1.0,0.9990007877349854,1.8981014490127563,0.7679311037063599,1.9198276996612549,0.11024471372365952,0.16536706686019897,0.031872376799583435,0.31872376799583435,4.302020072937012,2.28993821144104,2.28993821144104,1.0027731657028198,5.62070894241333,0.518887460231781,0.502439022064209,0.5053106546401978
a1,locked_uniform_legacy_scale,0,0,1.0024996995925903,1.0024996995925903,2.28993821144104,2.2956624031066895,4.361758708953857,1.1005702018737793,2.7514255046844482,0.1522110104560852,0.2283165156841278,0.21836510300636292,2.1836509704589844,9.525151252746582,2.28993821144104,1.0,1.0,1.0,0.5134401917457581,0.4999057352542877,0.49350428581237793
a1,locked_uniform_legacy_scale,0,20,1.0015606880187988,1.0015606880187988,2.28993821144104,2.2935121059417725,4.357673168182373,0.9678800106048584,2.4197001457214355,0.11195792257785797,0.16793689131736755,0.08784569799900055,0.8784569501876831,7.823767185211182,2.28993821144104,1.0,1.0,1.0,0.5051988363265991,0.4996580183506012,0.49223119020462036
a1,locked_uniform_legacy_scale,0,100,1.0005226135253906,1.0005226135253906,2.28993821144104,2.29113507270813,4.353156566619873,0.8439666032791138,2.1099164485931396,0.11519744247198105,0.17279615998268127,0.048164937645196915,0.48164936900138855,7.117518424987793,2.28993821144104,1.0,1.0,1.0,0.5060818195343018,0.49818742275238037,0.49655595421791077
a1,locked_uniform_legacy_scale,0,199,0.9964168071746826,0.9964168071746826,2.28993821144104,2.2817330360412598,4.335292816162109,0.7805380821228027,1.9513452053070068,0.11210674792528152,0.16816012561321259,0.03895551711320877,0.3895551562309265,6.844353199005127,2.28993821144104,1.0,1.0,1.0,0.5318246483802795,0.4991368055343628,0.5024951696395874
a1,locked_uniform_legacy_scale,1,0,1.0018177032470703,1.0018177032470703,2.28993821144104,2.294100522994995,4.358790874481201,1.1145015954971313,2.7862539291381836,0.12712816894054413,0.1906922459602356,0.24371123313903809,2.437112331390381,9.772850036621094,2.28993821144104,1.0,1.0,1.0,0.4981207847595215,0.5001968741416931,0.5003342032432556
a1,locked_uniform_legacy_scale,1,20,1.0015087127685547,1.0015087127685547,2.28993821144104,2.293393135070801,4.357446670532227,0.9794671535491943,2.4486680030822754,0.11231491714715958,0.16847237944602966,0.08625795692205429,0.8625795841217041,7.837166786193848,2.28993821144104,1.0,1.0,1.0,0.49199989438056946,0.4989430010318756,0.4989717900753021
a1,locked_uniform_legacy_scale,1,100,1.0011279582977295,1.0011279582977295,2.28993821144104,2.2925212383270264,4.355790138244629,0.8547349572181702,2.1368374824523926,0.1170886904001236,0.175633043050766,0.045766640454530716,0.45766639709472656,7.125926971435547,2.28993821144104,1.0,1.0,1.0,0.4882674217224121,0.49755415320396423,0.5019134283065796
a1,locked_uniform_legacy_scale,1,199,0.9980050325393677,0.9980050325393677,2.28993821144104,2.285369873046875,4.342202663421631,0.7915574312210083,1.978893518447876,0.11263544112443924,0.16895316541194916,0.03758562356233597,0.3758562207221985,6.86590576171875,2.28993821144104,1.0,1.0,1.0,0.5080772638320923,0.49886205792427063,0.5070413947105408
a1,locked_uniform_legacy_scale,2,0,1.0022382736206055,1.0022382736206055,2.28993821144104,2.2950637340545654,4.360620975494385,1.1568686962127686,2.892171859741211,0.136939138174057,0.2054087072610855,0.1959286630153656,1.9592866897583008,9.417488098144531,2.28993821144104,1.0,1.0,1.0,0.5006076693534851,0.4997550845146179,0.4980756640434265
a1,locked_uniform_legacy_scale,2,20,1.0014867782592773,1.0014867782592773,2.28993821144104,2.2933428287506104,4.357351303100586,0.9614010453224182,2.4035027027130127,0.1328829526901245,0.19932442903518677,0.07468697428703308,0.7468697428703308,7.707047939300537,2.28993821144104,1.0,1.0,1.0,0.4906565248966217,0.5005506277084351,0.49602583050727844
a1,locked_uniform_legacy_scale,2,100,1.000683307647705,1.000683307647705,2.28993821144104,2.2915029525756836,4.353855609893799,0.8445976376533508,2.1114940643310547,0.11941908299922943,0.17912861704826355,0.04004569351673126,0.4004569351673126,7.04493522644043,2.28993821144104,1.0,1.0,1.0,0.4850386083126068,0.49984169006347656,0.49993088841438293
a1,locked_uniform_legacy_scale,2,199,0.997249960899353,0.997249960899353,2.28993821144104,2.2836408615112305,4.3389177322387695,0.7835747599601746,1.9589369297027588,0.11477408558130264,0.17216113209724426,0.03270648792386055,0.3270648717880249,6.7970805168151855,2.28993821144104,1.0,1.0,1.0,0.5012244582176208,0.5003629326820374,0.505809485912323
a1,locked_uniform_legacy_scale,3,0,1.001896619796753,1.001896619796753,2.28993821144104,2.294281244277954,4.359134197235107,1.1018378734588623,2.7545948028564453,0.13628514111042023,0.20442771911621094,0.2118832916021347,2.11883282661438,9.436989784240723,2.28993821144104,1.0,1.0,1.0,0.49836114048957825,0.49929341673851013,0.5041368007659912
a1,locked_uniform_legacy_scale,3,20,1.0012929439544678,1.0012929439544678,2.28993821144104,2.2928988933563232,4.356507778167725,0.9571195244789124,2.392798900604248,0.10870151221752167,0.1630522608757019,0.08619533479213715,0.8619533777236938,7.7743120193481445,2.28993821144104,1.0,1.0,1.0,0.4973367154598236,0.4991948902606964,0.5019912719726562
a1,locked_uniform_legacy_scale,3,100,1.0003678798675537,1.0003678798675537,2.28993821144104,2.290780544281006,4.352482795715332,0.8408951759338379,2.1022379398345947,0.11563093215227127,0.1734464019536972,0.04255750775337219,0.4255750775337219,7.053741931915283,2.28993821144104,1.0,1.0,1.0,0.4940260350704193,0.49648600816726685,0.49991050362586975
a1,locked_uniform_legacy_scale,3,199,0.9961864948272705,0.9961864948272705,2.28993821144104,2.281205415725708,4.334290027618408,0.7815036177635193,1.9537590742111206,0.11071896553039551,0.16607844829559326,0.03475508838891983,0.3475508689880371,6.801678657531738,2.28993821144104,1.0,1.0,1.0,0.516331136226654,0.497993528842926,0.5021239519119263
a1,locked_uniform_legacy_scale,4,0,1.0019522905349731,1.0019522905349731,2.28993821144104,2.2944087982177734,4.359376430511475,1.0681930780410767,2.670482635498047,0.12121021002531052,0.18181531131267548,0.20882032811641693,2.088203191757202,9.299877166748047,2.28993821144104,1.0,1.0,1.0,0.4827021658420563,0.5005794167518616,0.5032573342323303
a1,locked_uniform_legacy_scale,4,20,1.0015454292297363,1.0015454292297363,2.28993821144104,2.2934770584106445,4.357606410980225,0.9604834914207458,2.4012086391448975,0.1029464602470398,0.1544196903705597,0.07696954905986786,0.769695520401001,7.682929992675781,2.28993821144104,1.0,1.0,1.0,0.47796517610549927,0.50149005651474,0.5008848905563354
a1,locked_uniform_legacy_scale,4,100,1.000672459602356,1.000672459602356,2.28993821144104,2.291478157043457,4.353808403015137,0.8320708870887756,2.0801773071289062,0.11442329734563828,0.17163494229316711,0.03943224623799324,0.3943224549293518,6.999943256378174,2.28993821144104,1.0,1.0,1.0,0.4867897033691406,0.5013461112976074,0.5007022619247437
a1,locked_uniform_legacy_scale,4,199,0.9961692690849304,0.9961692690849304,2.28993821144104,2.2811660766601562,4.3342156410217285,0.7678727507591248,1.9196819067001343,0.1109868660569191,0.16648030281066895,0.031892385333776474,0.31892386078834534,6.739301681518555,2.28993821144104,1.0,1.0,1.0,0.5189551711082458,0.5023380517959595,0.5052881240844727
a1,locked_unweighted,0,0,1.0024996995925903,1.0024996995925903,1.0,1.0024996995925903,1.9047493934631348,1.1005702018737793,2.7514255046844482,0.1522110104560852,0.2283165156841278,0.21836510300636292,2.1836509704589844,7.068141937255859,2.28993821144104,1.0,1.0,1.0,0.5134401917457581,0.4999057352542877,0.49350428581237793
a1,locked_unweighted,0,20,1.0016274452209473,1.0016274452209473,1.0,1.0016274452209473,1.9030921459197998,0.9677193760871887,2.4192984104156494,0.11213096976280212,0.16819645464420319,0.08780912309885025,0.8780912160873413,5.368678569793701,2.28993821144104,1.0,1.0,1.0,0.5051314830780029,0.4996771216392517,0.49223020672798157
a1,locked_unweighted,0,100,1.0017693042755127,1.0017693042755127,1.0,1.0017693042755127,1.9033616781234741,0.8433412909507751,2.1083531379699707,0.11563900113105774,0.1734585016965866,0.04814579710364342,0.48145797848701477,4.666631698608398,2.28993821144104,1.0,1.0,1.0,0.5054888129234314,0.498337984085083,0.4965604245662689
a1,locked_unweighted,0,199,1.000032663345337,1.000032663345337,1.0,1.000032663345337,1.900062084197998,0.7805571556091309,1.9513928890228271,0.1113201230764389,0.16698017716407776,0.038923174142837524,0.38923174142837524,4.4076666831970215,2.28993821144104,1.0,1.0,1.0,0.5312889218330383,0.49938586354255676,0.5025097131729126
a1,locked_unweighted,1,0,1.0018177032470703,1.0018177032470703,1.0,1.0018177032470703,1.9034535884857178,1.1145015954971313,2.7862539291381836,0.12712816894054413,0.1906922459602356,0.24371123313903809,2.437112331390381,7.317512512207031,2.28993821144104,1.0,1.0,1.0,0.4981207847595215,0.5001968741416931,0.5003342032432556
a1,locked_unweighted,1,20,1.0015639066696167,1.0015639066696167,1.0,1.0015639066696167,1.9029713869094849,0.979292094707489,2.448230266571045,0.11261040717363358,0.16891561448574066,0.08624691516160965,0.8624691367149353,5.382586479187012,2.28993821144104,1.0,1.0,1.0,0.49197468161582947,0.498960018157959,0.498974084854126
a1,locked_unweighted,1,100,1.0020414590835571,1.0020414590835571,1.0,1.0020414590835571,1.9038786888122559,0.8540369272232056,2.135092258453369,0.11772296577692032,0.17658445239067078,0.045759815722703934,0.45759814977645874,4.673153400421143,2.28993821144104,1.0,1.0,1.0,0.487815797328949,0.4975622296333313,0.5019240975379944
a1,locked_unweighted,1,199,1.0009452104568481,1.0009452104568481,1.0,1.0009452104568481,1.9017958641052246,0.79146409034729,1.978660225868225,0.11231197416782379,0.16846796870231628,0.03757208585739136,0.3757208585739136,4.424644947052002,2.28993821144104,1.0,1.0,1.0,0.5076305866241455,0.4989544153213501,0.5070586800575256
a1,locked_unweighted,2,0,1.0022382736206055,1.0022382736206055,1.0,1.0022382736206055,1.9042526483535767,1.1568686962127686,2.892171859741211,0.136939138174057,0.2054087072610855,0.1959286630153656,1.9592866897583008,6.961119651794434,2.28993821144104,1.0,1.0,1.0,0.5006076693534851,0.4997550845146179,0.4980756640434265
a1,locked_unweighted,2,20,1.0015496015548706,1.0015496015548706,1.0,1.0015496015548706,1.9029442071914673,0.9611449241638184,2.402862310409546,0.13323335349559784,0.19985002279281616,0.0746561586856842,0.746561586856842,5.252218246459961,2.28993821144104,1.0,1.0,1.0,0.49057868123054504,0.5005578994750977,0.4960253834724426
a1,locked_unweighted,2,100,1.0016452074050903,1.0016452074050903,1.0,1.0016452074050903,1.9031258821487427,0.843958854675293,2.1098971366882324,0.11990316212177277,0.17985475063323975,0.040027644485235214,0.40027645230293274,4.593154430389404,2.28993821144104,1.0,1.0,1.0,0.4848039746284485,0.49985742568969727,0.4999357759952545
a1,locked_unweighted,2,199,1.0003026723861694,1.0003026723861694,1.0,1.0003026723861694,1.900575041770935,0.7837949395179749,1.9594873189926147,0.11393149942159653,0.1708972454071045,0.0326823927462101,0.3268239200115204,4.357783317565918,2.28993821144104,1.0,1.0,1.0,0.5009374022483826,0.5003877282142639,0.5058268904685974
a1,locked_unweighted,3,0,1.001896619796753,1.001896619796753,1.0,1.001896619796753,1.9036035537719727,1.1018378734588623,2.7545948028564453,0.13628514111042023,0.20442771911621094,0.2118832767009735,2.11883282661438,6.98145866394043,2.28993821144104,1.0,1.0,1.0,0.49836114048957825,0.49929341673851013,0.5041368007659912
a1,locked_unweighted,3,20,1.0013548135757446,1.0013548135757446,1.0,1.0013548135757446,1.902574062347412,0.9569377899169922,2.3923444747924805,0.10891375690698624,0.16337063908576965,0.08616525679826736,0.8616525530815125,5.319941520690918,2.28993821144104,1.0,1.0,1.0,0.49728065729141235,0.49919530749320984,0.5019914507865906
a1,locked_unweighted,3,100,1.0015380382537842,1.0015380382537842,1.0,1.0015380382537842,1.90292227268219,0.8404357433319092,2.1010894775390625,0.11593266576528549,0.17389899492263794,0.04254451021552086,0.4254451096057892,4.603355884552002,2.28993821144104,1.0,1.0,1.0,0.49382951855659485,0.4965361952781677,0.49991026520729065
a1,locked_unweighted,3,199,0.9996935129165649,0.9996935129165649,1.0,0.9996935129165649,1.8994176387786865,0.7817319631576538,1.9543299674987793,0.10987578332424164,0.16481366753578186,0.03473254665732384,0.34732547402381897,4.365886688232422,2.28993821144104,1.0,1.0,1.0,0.5157308578491211,0.4981235861778259,0.5021228790283203
a1,locked_unweighted,4,0,1.0019522905349731,1.0019522905349731,1.0,1.0019522905349731,1.9037092924118042,1.0681930780410767,2.670482635498047,0.12121021002531052,0.18181531131267548,0.20882032811641693,2.088203191757202,6.844210624694824,2.28993821144104,1.0,1.0,1.0,0.48270219564437866,0.5005794167518616,0.5032573342323303
a1,locked_unweighted,4,20,1.0016101598739624,1.0016101598739624,1.0,1.0016101598739624,1.9030592441558838,0.9601453542709351,2.4003634452819824,0.10336009413003922,0.15504014492034912,0.07694301754236221,0.7694301605224609,5.227893352508545,2.28993821144104,1.0,1.0,1.0,0.47784170508384705,0.5014937520027161,0.5008845329284668
a1,locked_unweighted,4,100,1.0019888877868652,1.0019888877868652,1.0,1.0019888877868652,1.9037789106369019,0.831341564655304,2.0783538818359375,0.11501997709274292,0.17252996563911438,0.03942029923200607,0.3942030072212219,4.548866271972656,2.28993821144104,1.0,1.0,1.0,0.48646414279937744,0.5013740658760071,0.5007107257843018
a1,locked_unweighted,4,199,1.0000700950622559,1.0000700950622559,1.0,1.0000700950622559,1.9001331329345703,0.7680807113647461,1.9202017784118652,0.1100451871752739,0.16506777703762054,0.03186621516942978,0.318662166595459,4.304064750671387,2.28993821144104,1.0,1.0,1.0,0.5188693404197693,0.502396285533905,0.5053137540817261
p22,locked_asr_hvg_legacy_scale_diagnostic,0,0,1.0025255680084229,1.002535104751587,2.290322780609131,2.296128988265991,3.4441933631896973,1.0422450304031372,5.2112250328063965,0.08939982950687408,0.13409975171089172,0.1078769788146019,0.1078769788146019,8.897395133972168,2.290322780609131,1.1724190711975098,1.0001224279403687,1.563356637954712,0.4961727559566498,0.5000008344650269,0.49960628151893616
p22,locked_asr_hvg_legacy_scale_diagnostic,0,160,0.9970481395721436,0.9969584941864014,2.290322780609131,2.2833566665649414,3.425034999847412,0.8731085062026978,4.365542411804199,0.09389783442020416,0.14084675908088684,0.033519670367240906,0.033519670367240906,7.964943885803223,2.290322780609131,1.1724190711975098,1.0001224279403687,1.563356637954712,0.5457653999328613,0.4971310794353485,0.5005516409873962
p22,locked_asr_hvg_legacy_scale_diagnostic,0,800,0.9869545102119446,0.9868642091751099,2.290322780609131,2.260237693786621,3.3903565406799316,0.7793741226196289,3.8968706130981445,0.0589740052819252,0.0884610116481781,0.019561005756258965,0.019561005756258965,7.395248889923096,2.290322780609131,1.1724190711975098,1.0001224279403687,1.563356637954712,0.6510582566261292,0.5915712714195251,0.5615427494049072
p22,locked_asr_hvg_legacy_scale_diagnostic,0,1599,0.982622504234314,0.9824855327606201,2.290322780609131,2.250209093093872,3.3753137588500977,0.7357878088951111,3.6789391040802,0.05163779482245445,0.07745669037103653,0.012075015343725681,0.012075015343725681,7.143784046173096,2.290322780609131,1.1724190711975098,1.0001224279403687,1.563356637954712,0.6406987905502319,0.7472929954528809,0.7858362793922424
p22,locked_asr_hvg_legacy_scale_diagnostic,1,0,1.0024077892303467,1.0024034976959229,2.290322780609131,2.295827627182007,3.4437413215637207,1.0317832231521606,5.158915996551514,0.08358776569366455,0.12538164854049683,0.11229388415813446,0.11229388415813446,8.840332984924316,2.290322780609131,1.1724190711975098,1.0001224279403687,1.563356637954712,0.5009194016456604,0.5003657341003418,0.5002002120018005
p22,locked_asr_hvg_legacy_scale_diagnostic,1,160,0.9971532821655273,0.9970689415931702,2.290322780609131,2.283609628677368,3.425414562225342,0.8717341423034668,4.358670711517334,0.093661829829216,0.1404927372932434,0.03431565314531326,0.03431565314531326,7.958893775939941,2.290322780609131,1.1724190711975098,1.0001224279403687,1.563356637954712,0.5204246640205383,0.49632325768470764,0.5003665089607239
p22,locked_asr_hvg_legacy_scale_diagnostic,1,800,0.9871554374694824,0.9870653748512268,2.290322780609131,2.2606983184814453,3.391047477722168,0.777770459651947,3.88885235786438,0.05564264580607414,0.08346396684646606,0.020629841834306717,0.020629841834306717,7.383993625640869,2.290322780609131,1.1724190711975098,1.0001224279403687,1.563356637954712,0.586199939250946,0.6154806017875671,0.5772719383239746
p22,locked_asr_hvg_legacy_scale_diagnostic,1,1599,0.9831081032752991,0.9829636216163635,2.290322780609131,2.2513039112091064,3.376955986022949,0.7350611090660095,3.6753056049346924,0.04980652034282684,0.07470978051424026,0.01289896946400404,0.01289896946400404,7.1398701667785645,2.290322780609131,1.1724190711975098,1.0001224279403687,1.563356637954712,0.5812891721725464,0.7532743811607361,0.8026074767112732
p22,locked_asr_hvg_legacy_scale_diagnostic,2,0,1.0025173425674438,1.0025322437286377,2.290322780609131,2.2961225509643555,3.444183826446533,1.029787540435791,5.148937702178955,0.0835193619132042,0.125279039144516,0.11075494438409805,0.11075494438409805,8.829155921936035,2.290322780609131,1.1724190711975098,1.0001224279403687,1.563356637954712,0.503917396068573,0.501480758190155,0.5002117156982422
p22,locked_asr_hvg_legacy_scale_diagnostic,2,160,0.9972447752952576,0.9971835017204285,2.290322780609131,2.283872127532959,3.4258081912994385,0.8730852603912354,4.365426063537598,0.09030283987522125,0.13545426726341248,0.03393185883760452,0.03393185883760452,7.960619926452637,2.290322780609131,1.1724190711975098,1.0001224279403687,1.563356637954712,0.5191804766654968,0.4988204538822174,0.5011466145515442
p22,locked_asr_hvg_legacy_scale_diagnostic,2,800,0.987088680267334,0.9870039224624634,2.290322780609131,2.2605576515197754,3.390836477279663,0.7790474891662598,3.895237445831299,0.05325540527701378,0.07988310605287552,0.019980618730187416,0.019980618730187416,7.385937213897705,2.290322780609131,1.1724190711975098,1.0001224279403687,1.563356637954712,0.6252269744873047,0.6297172904014587,0.5919591784477234
p22,locked_asr_hvg_legacy_scale_diagnostic,2,1599,0.982997477054596,0.9828596115112305,2.290322780609131,2.251065731048584,3.376598596572876,0.7346755266189575,3.673377513885498,0.04891349375247955,0.07337024062871933,0.013113453052937984,0.013113453052937984,7.136460304260254,2.290322780609131,1.1724190711975098,1.0001224279403687,1.563356637954712,0.6003357172012329,0.7697467803955078,0.8224597573280334
p22,locked_asr_hvg_legacy_scale_diagnostic,3,0,1.002363920211792,1.0023820400238037,2.290322780609131,2.295778512954712,3.4436678886413574,1.03486168384552,5.1743083000183105,0.08703014254570007,0.1305452138185501,0.11209534108638763,0.11209534108638763,8.860616683959961,2.290322780609131,1.1724190711975098,1.0001224279403687,1.563356637954712,0.5033033490180969,0.49937814474105835,0.5015715956687927
p22,locked_asr_hvg_legacy_scale_diagnostic,3,160,0.9970596432685852,0.9969743490219116,2.290322780609131,2.283393144607544,3.4250898361206055,0.8713510036468506,4.356755256652832,0.09618686139583588,0.14428028464317322,0.03391406312584877,0.03391406312584877,7.9600396156311035,2.290322780609131,1.1724190711975098,1.0001224279403687,1.563356637954712,0.549995481967926,0.49476420879364014,0.5025165677070618
p22,locked_asr_hvg_legacy_scale_diagnostic,3,800,0.9868350028991699,0.9867469668388367,2.290322780609131,2.2599689960479736,3.38995361328125,0.7770377993583679,3.8851890563964844,0.06005231663584709,0.09007847309112549,0.019234973937273026,0.019234973937273026,7.384456157684326,2.290322780609131,1.1724190711975098,1.0001224279403687,1.563356637954712,0.6742730736732483,0.6041622757911682,0.5635088086128235
p22,locked_asr_hvg_legacy_scale_diagnostic,3,1599,0.9824120402336121,0.9822674989700317,2.290322780609131,2.2497096061706543,3.3745644092559814,0.7336603999137878,3.668302059173584,0.05283984914422035,0.07925977557897568,0.011854654178023338,0.011854654178023338,7.133981227874756,2.290322780609131,1.1724190711975098,1.0001224279403687,1.563356637954712,0.660138726234436,0.7574241757392883,0.7819643020629883
p22,locked_asr_hvg_legacy_scale_diagnostic,4,0,1.002403736114502,1.0024117231369019,2.290322780609131,2.295846462249756,3.443769693374634,1.0305736064910889,5.152868270874023,0.08389130979776382,0.12583696842193604,0.11399556696414948,0.11399556696414948,8.836470603942871,2.290322780609131,1.1724190711975098,1.0001224279403687,1.563356637954712,0.49832892417907715,0.49936115741729736,0.49898669123649597
p22,locked_asr_hvg_legacy_scale_diagnostic,4,160,0.9973282217979431,0.9972253441810608,2.290322780609131,2.283967971801758,3.4259519577026367,0.8704668879508972,4.352334499359131,0.09711949527263641,0.14567923545837402,0.03525586053729057,0.03525586053729057,7.959221363067627,2.290322780609131,1.1724190711975098,1.0001224279403687,1.563356637954712,0.5423709750175476,0.4947248101234436,0.5026964545249939
p22,locked_asr_hvg_legacy_scale_diagnostic,4,800,0.9871328473091125,0.9870390295982361,2.290322780609131,2.2606379985809326,3.3909568786621094,0.7775205969810486,3.8876030445098877,0.055568307638168335,0.0833524614572525,0.019776076078414917,0.019776076078414917,7.381688117980957,2.290322780609131,1.1724190711975098,1.0001224279403687,1.563356637954712,0.618696391582489,0.6173882484436035,0.5908856391906738
p22,locked_asr_hvg_legacy_scale_diagnostic,4,1599,0.9831716418266296,0.983032763004303,2.290322780609131,2.25146222114563,3.3771934509277344,0.7353129982948303,3.676564931869507,0.04969894513487816,0.07454841583967209,0.012879581190645695,0.012879581190645695,7.141186237335205,2.290322780609131,1.1724190711975098,1.0001224279403687,1.563356637954712,0.5965129137039185,0.7561930418014526,0.8067569732666016
p22,locked_legacy_loss_replay,0,0,1.0025255680084229,1.0025604963302612,2.290322780609131,2.296186923980713,3.4442803859710693,1.0422450304031372,5.2112250328063965,0.08939982950687408,0.13409975171089172,0.1078769788146019,0.1078769788146019,8.897481918334961,2.290322780609131,2.290322780609131,1.0027776956558228,5.62070894241333,0.4961727559566498,0.5000008344650269,0.49960628151893616
p22,locked_legacy_loss_replay,0,160,0.9976985454559326,0.996730387210846,2.290322780609131,2.28283429145813,3.4242515563964844,0.87309330701828,4.365466594696045,0.09392839670181274,0.14089259505271912,0.03346050903201103,0.03346050903201103,7.964071273803711,2.290322780609131,2.290322780609131,1.0027776956558228,5.62070894241333,0.5459296703338623,0.4971093535423279,0.5005531907081604
