dataset,metric,contrast,seed,paired_delta
p22,nmi,interaction,0,-0.036580867027509734
p22,nmi,asr_vs_uniform_same_scale,0,-0.03450303999449722
p22,nmi,asr_vs_legacy_same_scale,0,0.0020672058048240016
p22,nmi,uniform_scale_effect,1,-0.015312559965517947
p22,nmi,legacy_shape_effect,1,-0.016496726551451624
p22,nmi,scale_at_legacy_shape,1,-0.0006341343319882231
p22,nmi,legacy_shape_at_full_scale,1,-0.0018183009179219
p22,nmi,factorial_scale_main,1,-0.007973347148753085
p22,nmi,factorial_shape_main,1,-0.009157513734686762
p22,nmi,interaction,1,0.014678425633529724
p22,nmi,asr_vs_uniform_same_scale,1,-0.0012690889821401763
p22,nmi,asr_vs_legacy_same_scale,1,0.0005492119357817238
p22,nmi,uniform_scale_effect,2,0.004833288071111497
p22,nmi,legacy_shape_effect,2,-0.0002585619323599575
p22,nmi,scale_at_legacy_shape,2,0.004643333292231766
p22,nmi,legacy_shape_at_full_scale,2,-0.00044851671123968817
p22,nmi,factorial_scale_main,2,0.004738310681671631
p22,nmi,factorial_shape_main,2,-0.00035353932179982284
p22,nmi,interaction,2,-0.00018995477887973067
p22,nmi,asr_vs_uniform_same_scale,2,0.0009613017725791373
p22,nmi,asr_vs_legacy_same_scale,2,0.0014098184838188255
p22,nmi,uniform_scale_effect,3,-0.008705368695930527
p22,nmi,legacy_shape_effect,3,-0.00977147190541272
p22,nmi,scale_at_legacy_shape,3,-0.0005858511760956642
p22,nmi,legacy_shape_at_full_scale,3,-0.0016519543855778585
p22,nmi,factorial_scale_main,3,-0.004645609936013095
p22,nmi,factorial_shape_main,3,-0.00571171314549529
p22,nmi,interaction,3,0.008119517519834862
p22,nmi,asr_vs_uniform_same_scale,3,-0.0006198986827405939
p22,nmi,asr_vs_legacy_same_scale,3,0.0010320557028372646
p22,nmi,uniform_scale_effect,4,0.0003145768225468748
p22,nmi,legacy_shape_effect,4,0.01230566283549972
p22,nmi,scale_at_legacy_shape,4,-0.00039499196925840696
p22,nmi,legacy_shape_at_full_scale,4,0.011596094043694438
p22,nmi,factorial_scale_main,4,-4.020757335576608e-05
p22,nmi,factorial_shape_main,4,0.011950878439597079
p22,nmi,interaction,4,-0.0007095687918052818
p22,nmi,asr_vs_uniform_same_scale,4,0.010738110175800286
p22,nmi,asr_vs_legacy_same_scale,4,-0.000857983867894152
p22,ami,uniform_scale_effect,0,0.03659373131517052
p22,ami,legacy_shape_effect,0,1.0943398776497304e-05
p22,ami,scale_at_legacy_shape,0,-4.316853346386651e-05
p22,ami,legacy_shape_at_full_scale,0,-0.03662595644985789
p22,ami,factorial_scale_main,0,0.018275281390853326
p22,ami,factorial_shape_main,0,-0.018307506525540695
p22,ami,interaction,0,-0.036636899848634386
p22,ami,asr_vs_uniform_same_scale,0,-0.03455522612370099
p22,ami,asr_vs_legacy_same_scale,0,0.0020707303261569
p22,ami,uniform_scale_effect,1,-0.01532312863677554
p22,ami,legacy_shape_effect,1,-0.016509883866258512
p22,ami,scale_at_legacy_shape,1,-0.0006348056324004814
p22,ami,legacy_shape_at_full_scale,1,-0.0018215608618834533
p22,ami,factorial_scale_main,1,-0.007978967134588011
p22,ami,factorial_shape_main,1,-0.009165722364070983
p22,ami,interaction,1,0.014688323004375059
p22,ami,asr_vs_uniform_same_scale,1,-0.0012714938979914159
p22,ami,asr_vs_legacy_same_scale,1,0.0005500669638920375
p22,ami,uniform_scale_effect,2,0.00484386689053129
p22,ami,legacy_shape_effect,2,-0.0002585419697811453
p22,ami,scale_at_legacy_shape,2,0.004652657893527423
p22,ami,legacy_shape_at_full_scale,2,-0.0004497509667850119
p22,ami,factorial_scale_main,2,0.0047482623920293565
p22,ami,factorial_shape_main,2,-0.0003541464682830786
p22,ami,interaction,2,-0.00019120899700386662
p22,ami,asr_vs_uniform_same_scale,2,0.0009628006500629338
p22,ami,asr_vs_legacy_same_scale,2,0.0014125516168479457
p22,ami,uniform_scale_effect,3,-0.008727316926934847
p22,ami,legacy_shape_effect,3,-0.009796281820403152
p22,ami,scale_at_legacy_shape,3,-0.0005860492924255611
p22,ami,legacy_shape_at_full_scale,3,-0.001655014185893866
p22,ami,factorial_scale_main,3,-0.004656683109680204
p22,ami,factorial_shape_main,3,-0.005725648003148509
p22,ami,interaction,3,0.008141267634509286
p22,ami,asr_vs_uniform_same_scale,3,-0.0006211723976223826
p22,ami,asr_vs_legacy_same_scale,3,0.0010338417882714834
p22,ami,uniform_scale_effect,4,0.0003155618877238586
p22,ami,legacy_shape_effect,4,0.012314021276055742
p22,ami,scale_at_legacy_shape,4,-0.00039537500037001294
p22,ami,legacy_shape_at_full_scale,4,0.01160308438796187
p22,ami,factorial_scale_main,4,-3.990655632307716e-05
p22,ami,factorial_shape_main,4,0.011958552832008806
p22,ami,interaction,4,-0.0007109368880938716
p22,ami,asr_vs_uniform_same_scale,4,0.010743354092615731
p22,ami,asr_vs_legacy_same_scale,4,-0.0008597302953461394
p22,fmi,uniform_scale_effect,0,0.03172087988450356
p22,fmi,legacy_shape_effect,0,-8.445874497553518e-05
p22,fmi,scale_at_legacy_shape,0,-0.00043192981578943357
p22,fmi,legacy_shape_at_full_scale,0,-0.03223726844526853
p22,fmi,factorial_scale_main,0,0.015644475034357064
p22,fmi,factorial_shape_main,0,-0.016160863595122033
p22,fmi,interaction,0,-0.032152809700292995
p22,fmi,asr_vs_uniform_same_scale,0,-0.03047543305195044
p22,fmi,asr_vs_legacy_same_scale,0,0.0017618353933180897
p22,fmi,uniform_scale_effect,1,0.0042820201286971615
p22,fmi,legacy_shape_effect,1,0.00399909348968247
p22,fmi,scale_at_legacy_shape,1,-0.002211357850876172
p22,fmi,legacy_shape_at_full_scale,1,-0.0024942844898908634
p22,fmi,factorial_scale_main,1,0.0010353311389104947
p22,fmi,factorial_shape_main,1,0.0007524044998958035
p22,fmi,interaction,1,-0.006493377979573334
p22,fmi,asr_vs_uniform_same_scale,1,-0.0009604010950763353
p22,fmi,asr_vs_legacy_same_scale,1,0.001533883394814528
p22,fmi,uniform_scale_effect,2,0.00446701848861264
p22,fmi,legacy_shape_effect,2,-4.669031337656282e-05
p22,fmi,scale_at_legacy_shape,2,0.004319118659827037
p22,fmi,legacy_shape_at_full_scale,2,-0.00019459014216216541
p22,fmi,factorial_scale_main,2,0.004393068574219838
p22,fmi,factorial_shape_main,2,-0.00012064022776936412
p22,fmi,interaction,2,-0.0001478998287856026
p22,fmi,asr_vs_uniform_same_scale,2,0.0006912011407389507
p22,fmi,asr_vs_legacy_same_scale,2,0.0008857912829011161
p22,fmi,uniform_scale_effect,3,-0.03872241977299817
p22,fmi,legacy_shape_effect,3,-0.038404518111306296
p22,fmi,scale_at_legacy_shape,3,-0.0017615475910212064
p22,fmi,legacy_shape_at_full_scale,3,-0.0014436459293293291
p22,fmi,factorial_scale_main,3,-0.02024198368200969
p22,fmi,factorial_shape_main,3,-0.019924082020317813
p22,fmi,interaction,3,0.03696087218197697
p22,fmi,asr_vs_uniform_same_scale,3,-0.0002593805754692591
p22,fmi,asr_vs_legacy_same_scale,3,0.00118426535386007
p22,fmi,uniform_scale_effect,4,-3.423574778904648e-05
p22,fmi,legacy_shape_effect,4,-0.009748613382851545
p22,fmi,scale_at_legacy_shape,4,-0.0012022489993093188
p22,fmi,legacy_shape_at_full_scale,4,-0.010916626634371818
p22,fmi,factorial_scale_main,4,-0.0006182423735491827
p22,fmi,factorial_shape_main,4,-0.010332620008611682
p22,fmi,interaction,4,-0.0011680132515202724
p22,fmi,asr_vs_uniform_same_scale,4,-0.01101368204026304
p22,fmi,asr_vs_legacy_same_scale,4,-9.705540589122208e-05
p22,homogeneity,uniform_scale_effect,0,0.03150648472767592
p22,homogeneity,legacy_shape_effect,0,0.00020500691649272262
p22,homogeneity,scale_at_legacy_shape,0,0.0008488914241400192
p22,homogeneity,legacy_shape_at_full_scale,0,-0.03045258638704318
p22,homogeneity,factorial_scale_main,0,0.01617768807590797
p22,homogeneity,factorial_shape_main,0,-0.015123789735275228
p22,homogeneity,interaction,0,-0.0306575933035359
p22,homogeneity,asr_vs_uniform_same_scale,0,-0.028466832297083244
p22,homogeneity,asr_vs_legacy_same_scale,0,0.0019857540899599346
p22,homogeneity,uniform_scale_effect,1,-0.005020520571204168
p22,homogeneity,legacy_shape_effect,1,-0.0065623977477166084
p22,homogeneity,scale_at_legacy_shape,1,-0.0003598265909358078
p22,homogeneity,legacy_shape_at_full_scale,1,-0.0019017037674482484
p22,homogeneity,factorial_scale_main,1,-0.002690173581069988
p22,homogeneity,factorial_shape_main,1,-0.0042320507575824284
p22,homogeneity,interaction,1,0.00466069398026836
p22,homogeneity,asr_vs_uniform_same_scale,1,-0.001412464582181694
p22,homogeneity,asr_vs_legacy_same_scale,1,0.0004892391852665545
p22,homogeneity,uniform_scale_effect,2,0.0063772131726694825
p22,homogeneity,legacy_shape_effect,2,8.927301399053178e-05
p22,homogeneity,scale_at_legacy_shape,2,0.005511407991387718
p22,homogeneity,legacy_shape_at_full_scale,2,-0.0007765321672912329
p22,homogeneity,factorial_scale_main,2,0.0059443105820286
p22,homogeneity,factorial_shape_main,2,-0.00034362957665035054
p22,homogeneity,interaction,2,-0.0008658051812817646
p22,homogeneity,asr_vs_uniform_same_scale,2,0.0008247492037537496
p22,homogeneity,asr_vs_legacy_same_scale,2,0.0016012813710449825
p22,homogeneity,uniform_scale_effect,3,-0.013328462258396012
p22,homogeneity,legacy_shape_effect,3,-0.015053284396058353
p22,homogeneity,scale_at_legacy_shape,3,1.875730840383838e-05
p22,homogeneity,legacy_shape_at_full_scale,3,-0.0017060648292585023
p22,homogeneity,factorial_scale_main,3,-0.006654852474996087
p22,homogeneity,factorial_shape_main,3,-0.008379674612658428
p22,homogeneity,interaction,3,0.01334721956679985
p22,homogeneity,asr_vs_uniform_same_scale,3,-0.0007363627190430933
p22,homogeneity,asr_vs_legacy_same_scale,3,0.0009697021102154091
p22,homogeneity,uniform_scale_effect,4,0.0006133037338977854
p22,homogeneity,legacy_shape_effect,4,0.0037625600408160986
p22,homogeneity,scale_at_legacy_shape,4,-0.00017158604950806566
p22,homogeneity,legacy_shape_at_full_scale,4,0.0029776702574102476
p22,homogeneity,factorial_scale_main,4,0.00022085884219485985
p22,homogeneity,factorial_shape_main,4,0.003370115149113173
p22,homogeneity,interaction,4,-0.000784889783405851
p22,homogeneity,asr_vs_uniform_same_scale,4,0.0019833654002942014
p22,homogeneity,asr_vs_legacy_same_scale,4,-0.0009943048571160462
p22,v_measure,uniform_scale_effect,0,0.0365364038907946
p22,v_measure,legacy_shape_effect,0,1.0621228188512077e-05
p22,v_measure,scale_at_legacy_shape,0,-4.446313671524482e-05
p22,v_measure,legacy_shape_at_full_scale,0,-0.03657024579932133
p22,v_measure,factorial_scale_main,0,0.018245970377039678
p22,v_measure,factorial_shape_main,0,-0.01827981228556641
p22,v_measure,interaction,0,-0.036580867027509845
p22,v_measure,asr_vs_uniform_same_scale,0,-0.03450303999449733
p22,v_measure,asr_vs_legacy_same_scale,0,0.0020672058048240016
p22,v_measure,uniform_scale_effect,1,-0.015312559965517947
p22,v_measure,legacy_shape_effect,1,-0.016496726551451624
p22,v_measure,scale_at_legacy_shape,1,-0.0006341343319881121
p22,v_measure,legacy_shape_at_full_scale,1,-0.001818300917921789
p22,v_measure,factorial_scale_main,1,-0.00797334714875303
p22,v_measure,factorial_shape_main,1,-0.009157513734686706
p22,v_measure,interaction,1,0.014678425633529835
p22,v_measure,asr_vs_uniform_same_scale,1,-0.0012690889821401763
p22,v_measure,asr_vs_legacy_same_scale,1,0.0005492119357816128
p22,v_measure,uniform_scale_effect,2,0.004833288071111386
p22,v_measure,legacy_shape_effect,2,-0.0002585619323600685
p22,v_measure,scale_at_legacy_shape,2,0.004643333292231877
p22,v_measure,legacy_shape_at_full_scale,2,-0.00044851671123957715
p22,v_measure,factorial_scale_main,2,0.004738310681671631
p22,v_measure,factorial_shape_main,2,-0.00035353932179982284
p22,v_measure,interaction,2,-0.00018995477887950862
p22,v_measure,asr_vs_uniform_same_scale,2,0.0009613017725791373
p22,v_measure,asr_vs_legacy_same_scale,2,0.0014098184838187144
p22,v_measure,uniform_scale_effect,3,-0.008705368695930416
p22,v_measure,legacy_shape_effect,3,-0.00977147190541272
p22,v_measure,scale_at_legacy_shape,3,-0.0005858511760955531
p22,v_measure,legacy_shape_at_full_scale,3,-0.0016519543855778585
p22,v_measure,factorial_scale_main,3,-0.004645609936012984
p22,v_measure,factorial_shape_main,3,-0.00571171314549529
p22,v_measure,interaction,3,0.008119517519834862
p22,v_measure,asr_vs_uniform_same_scale,3,-0.0006198986827407049
p22,v_measure,asr_vs_legacy_same_scale,3,0.0010320557028371535
p22,v_measure,uniform_scale_effect,4,0.0003145768225467638
p22,v_measure,legacy_shape_effect,4,0.012305662835499609
p22,v_measure,scale_at_legacy_shape,4,-0.00039499196925829594
p22,v_measure,legacy_shape_at_full_scale,4,0.01159609404369455
p22,v_measure,factorial_scale_main,4,-4.020757335576608e-05
p22,v_measure,factorial_shape_main,4,0.011950878439597079
p22,v_measure,interaction,4,-0.0007095687918050597
p22,v_measure,asr_vs_uniform_same_scale,4,0.010738110175800397
p22,v_measure,asr_vs_legacy_same_scale,4,-0.000857983867894152
p22,hungarian_macro_f1,uniform_scale_effect,0,0.02804178131084678
p22,hungarian_macro_f1,legacy_shape_effect,0,-0.00016284204139282998
p22,hungarian_macro_f1,scale_at_legacy_shape,0,0.0011870490665469857
p22,hungarian_macro_f1,legacy_shape_at_full_scale,0,-0.027017574285692625
p22,hungarian_macro_f1,factorial_scale_main,0,0.014614415188696883
p22,hungarian_macro_f1,factorial_shape_main,0,-0.013590208163542727
p22,hungarian_macro_f1,interaction,0,-0.026854732244299795
p22,hungarian_macro_f1,asr_vs_uniform_same_scale,0,-0.025786852017693818
p22,hungarian_macro_f1,asr_vs_legacy_same_scale,0,0.0012307222679988072
p22,hungarian_macro_f1,uniform_scale_effect,1,-0.025023804403194405
p22,hungarian_macro_f1,legacy_shape_effect,1,-0.025473422894412345
p22,hungarian_macro_f1,scale_at_legacy_shape,1,-0.000856755994290026
p22,hungarian_macro_f1,legacy_shape_at_full_scale,1,-0.0013063744855079662
p22,hungarian_macro_f1,factorial_scale_main,1,-0.012940280198742216
p22,hungarian_macro_f1,factorial_shape_main,1,-0.013389898689960156
p22,hungarian_macro_f1,interaction,1,0.02416704840890438
p22,hungarian_macro_f1,asr_vs_uniform_same_scale,1,-0.0014399151369282048
p22,hungarian_macro_f1,asr_vs_legacy_same_scale,1,-0.00013354065142023863
p22,hungarian_macro_f1,uniform_scale_effect,2,0.0027083674941201785
p22,hungarian_macro_f1,legacy_shape_effect,2,-3.8432032993473975e-05
p22,hungarian_macro_f1,scale_at_legacy_shape,2,0.0028037832478202684
p22,hungarian_macro_f1,legacy_shape_at_full_scale,2,5.698372070661595e-05
p22,hungarian_macro_f1,factorial_scale_main,2,0.0027560753709702235
p22,hungarian_macro_f1,factorial_shape_main,2,9.275843856570987e-06
p22,hungarian_macro_f1,interaction,2,9.541575370008992e-05
p22,hungarian_macro_f1,asr_vs_uniform_same_scale,2,-0.00020439018386941843
p22,hungarian_macro_f1,asr_vs_legacy_same_scale,2,-0.0002613739045760344
p22,hungarian_macro_f1,uniform_scale_effect,3,-0.023900764940364527
p22,hungarian_macro_f1,legacy_shape_effect,3,-0.025629411958996373
p22,hungarian_macro_f1,scale_at_legacy_shape,3,0.001269103839329211
p22,hungarian_macro_f1,legacy_shape_at_full_scale,3,-0.000459543179302635
p22,hungarian_macro_f1,factorial_scale_main,3,-0.011315830550517658
p22,hungarian_macro_f1,factorial_shape_main,3,-0.013044477569149504
p22,hungarian_macro_f1,interaction,3,0.025169868779693738
p22,hungarian_macro_f1,asr_vs_uniform_same_scale,3,-0.0008372375028258272
p22,hungarian_macro_f1,asr_vs_legacy_same_scale,3,-0.0003776943235231922
p22,hungarian_macro_f1,uniform_scale_effect,4,-0.0006133832826844543
p22,hungarian_macro_f1,legacy_shape_effect,4,0.035216606621251034
p22,hungarian_macro_f1,scale_at_legacy_shape,4,0.0017915389614232557
p22,hungarian_macro_f1,legacy_shape_at_full_scale,4,0.037621528865358744
p22,hungarian_macro_f1,factorial_scale_main,4,0.0005890778393694007
p22,hungarian_macro_f1,factorial_shape_main,4,0.03641906774330489
p22,hungarian_macro_f1,interaction,4,0.00240492224410771
p22,hungarian_macro_f1,asr_vs_uniform_same_scale,4,0.03585509343285309
p22,hungarian_macro_f1,asr_vs_legacy_same_scale,4,-0.001766435432505653
p22,hungarian_weighted_f1,uniform_scale_effect,0,0.013907030990973124
p22,hungarian_weighted_f1,legacy_shape_effect,0,6.575148930321184e-06
p22,hungarian_weighted_f1,scale_at_legacy_shape,0,0.00030358083004433656
p22,hungarian_weighted_f1,legacy_shape_at_full_scale,0,-0.013596875011998466
p22,hungarian_weighted_f1,factorial_scale_main,0,0.00710530591050873
p22,hungarian_weighted_f1,factorial_shape_main,0,-0.006795149931534072
p22,hungarian_weighted_f1,interaction,0,-0.013603450160928787
p22,hungarian_weighted_f1,asr_vs_uniform_same_scale,0,-0.01248307919531022
p22,hungarian_weighted_f1,asr_vs_legacy_same_scale,0,0.0011137958166882456
p22,hungarian_weighted_f1,uniform_scale_effect,1,-0.0007453353617494773
p22,hungarian_weighted_f1,legacy_shape_effect,1,-0.0018415630688800588
p22,hungarian_weighted_f1,scale_at_legacy_shape,1,-0.00028604576038882
p22,hungarian_weighted_f1,legacy_shape_at_full_scale,1,-0.0013822734675194015
p22,hungarian_weighted_f1,factorial_scale_main,1,-0.0005156905610691487
p22,hungarian_weighted_f1,factorial_shape_main,1,-0.0016119182681997302
p22,hungarian_weighted_f1,interaction,1,0.00045928960136065733
p22,hungarian_weighted_f1,asr_vs_uniform_same_scale,1,-0.0011091275462423722
p22,hungarian_weighted_f1,asr_vs_legacy_same_scale,1,0.0002731459212770293
p22,hungarian_weighted_f1,uniform_scale_effect,2,0.0030995131183990665
p22,hungarian_weighted_f1,legacy_shape_effect,2,1.3691149093331134e-06
p22,hungarian_weighted_f1,scale_at_legacy_shape,2,0.0030811625210249716
p22,hungarian_weighted_f1,legacy_shape_at_full_scale,2,-1.6981482464761832e-05
p22,hungarian_weighted_f1,factorial_scale_main,2,0.003090337819712019
p22,hungarian_weighted_f1,factorial_shape_main,2,-7.80618377771436e-06
p22,hungarian_weighted_f1,interaction,2,-1.8350597374094946e-05
p22,hungarian_weighted_f1,asr_vs_uniform_same_scale,2,0.0002352450932860961
p22,hungarian_weighted_f1,asr_vs_legacy_same_scale,2,0.00025222657575085794
p22,hungarian_weighted_f1,uniform_scale_effect,3,-0.015251764484576658
p22,hungarian_weighted_f1,legacy_shape_effect,3,-0.0175058298311076
p22,hungarian_weighted_f1,scale_at_legacy_shape,3,0.0015573999973103048
p22,hungarian_weighted_f1,legacy_shape_at_full_scale,3,-0.0006966653492206376
p22,hungarian_weighted_f1,factorial_scale_main,3,-0.006847182243633176
p22,hungarian_weighted_f1,factorial_shape_main,3,-0.009101247590164119
p22,hungarian_weighted_f1,interaction,3,0.016809164481886962
p22,hungarian_weighted_f1,asr_vs_uniform_same_scale,3,-0.0008377906073508967
p22,hungarian_weighted_f1,asr_vs_legacy_same_scale,3,-0.0001411252581302591
p22,hungarian_weighted_f1,uniform_scale_effect,4,-0.00038679147779563383
p22,hungarian_weighted_f1,legacy_shape_effect,4,-0.0017990626112641683
p22,hungarian_weighted_f1,scale_at_legacy_shape,4,0.0017761909908328155
p22,hungarian_weighted_f1,legacy_shape_at_full_scale,4,0.000363919857364281
p22,hungarian_weighted_f1,factorial_scale_main,4,0.0006946997565185908
p22,hungarian_weighted_f1,factorial_shape_main,4,-0.0007175713769499437
p22,hungarian_weighted_f1,interaction,4,0.0021629824686284493
p22,hungarian_weighted_f1,asr_vs_uniform_same_scale,4,-0.0009047483469781792
p22,hungarian_weighted_f1,asr_vs_legacy_same_scale,4,-0.0012686682043424602
p22,hungarian_balanced_accuracy,uniform_scale_effect,0,0.030328769989357185
p22,hungarian_balanced_accuracy,legacy_shape_effect,0,-0.0001723588401744136
p22,hungarian_balanced_accuracy,scale_at_legacy_shape,0,0.0021409988835179306
p22,hungarian_balanced_accuracy,legacy_shape_at_full_scale,0,-0.028360129946013668
p22,hungarian_balanced_accuracy,factorial_scale_main,0,0.016234884436437558
p22,hungarian_balanced_accuracy,factorial_shape_main,0,-0.01426624439309404
p22,hungarian_balanced_accuracy,interaction,0,-0.028187771105839254
p22,hungarian_balanced_accuracy,asr_vs_uniform_same_scale,0,-0.026180708354227922
p22,hungarian_balanced_accuracy,asr_vs_legacy_same_scale,0,0.0021794215917857462
p22,hungarian_balanced_accuracy,uniform_scale_effect,1,-0.024290721292422823
p22,hungarian_balanced_accuracy,legacy_shape_effect,1,-0.025028378312756727
p22,hungarian_balanced_accuracy,scale_at_legacy_shape,1,-0.0010980736271219982
p22,hungarian_balanced_accuracy,legacy_shape_at_full_scale,1,-0.001835730647455902
p22,hungarian_balanced_accuracy,factorial_scale_main,1,-0.01269439745977241
p22,hungarian_balanced_accuracy,factorial_shape_main,1,-0.013432054480106315
p22,hungarian_balanced_accuracy,interaction,1,0.023192647665300825
p22,hungarian_balanced_accuracy,asr_vs_uniform_same_scale,1,-0.002656672220064271
p22,hungarian_balanced_accuracy,asr_vs_legacy_same_scale,1,-0.0008209415726083691
p22,hungarian_balanced_accuracy,uniform_scale_effect,2,0.004976706246829998
p22,hungarian_balanced_accuracy,legacy_shape_effect,2,0.00031020998859376814
p22,hungarian_balanced_accuracy,scale_at_legacy_shape,2,0.004386325729107021
p22,hungarian_balanced_accuracy,legacy_shape_at_full_scale,2,-0.0002801705291292089
p22,hungarian_balanced_accuracy,factorial_scale_main,2,0.00468151598796851
p22,hungarian_balanced_accuracy,factorial_shape_main,2,1.5019729732279608e-05
p22,hungarian_balanced_accuracy,interaction,2,-0.0005903805177229771
p22,hungarian_balanced_accuracy,asr_vs_uniform_same_scale,2,-0.00045231340889462235
p22,hungarian_balanced_accuracy,asr_vs_legacy_same_scale,2,-0.00017214287976541343
p22,hungarian_balanced_accuracy,uniform_scale_effect,3,-0.03015012819805618
p22,hungarian_balanced_accuracy,legacy_shape_effect,3,-0.03140513499572295
p22,hungarian_balanced_accuracy,scale_at_legacy_shape,3,0.0010180561106163388
p22,hungarian_balanced_accuracy,legacy_shape_at_full_scale,3,-0.0002369506870504301
p22,hungarian_balanced_accuracy,factorial_scale_main,3,-0.014566036043719921
p22,hungarian_balanced_accuracy,factorial_shape_main,3,-0.01582104284138669
p22,hungarian_balanced_accuracy,interaction,3,0.03116818430867252
p22,hungarian_balanced_accuracy,asr_vs_uniform_same_scale,3,-0.0006538902968749039
p22,hungarian_balanced_accuracy,asr_vs_legacy_same_scale,3,-0.00041693960982447376
p22,hungarian_balanced_accuracy,uniform_scale_effect,4,0.000206032597489747
p22,hungarian_balanced_accuracy,legacy_shape_effect,4,0.040653650033910194
p22,hungarian_balanced_accuracy,scale_at_legacy_shape,4,0.002145936296571116
p22,hungarian_balanced_accuracy,legacy_shape_at_full_scale,4,0.04259355373299156
p22,hungarian_balanced_accuracy,factorial_scale_main,4,0.0011759844470304315
p22,hungarian_balanced_accuracy,factorial_shape_main,4,0.04162360188345088
p22,hungarian_balanced_accuracy,interaction,4,0.001939903699081369
p22,hungarian_balanced_accuracy,asr_vs_uniform_same_scale,4,0.039773739948291364
p22,hungarian_balanced_accuracy,asr_vs_legacy_same_scale,4,-0.002819813784700198
p22,spatial_neighbor_agreement,uniform_scale_effect,0,0.017045454545454586
p22,spatial_neighbor_agreement,legacy_shape_effect,0,0.00016311439756422352
p22,spatial_neighbor_agreement,scale_at_legacy_shape,0,-0.0011553936494127504
p22,spatial_neighbor_agreement,legacy_shape_at_full_scale,0,-0.018037733797303113
p22,spatial_neighbor_agreement,factorial_scale_main,0,0.007945030448020918
p22,spatial_neighbor_agreement,factorial_shape_main,0,-0.008937309699869445
p22,spatial_neighbor_agreement,interaction,0,-0.018200848194867336
p22,spatial_neighbor_agreement,asr_vs_uniform_same_scale,0,-0.01791539799913
p22,spatial_neighbor_agreement,asr_vs_legacy_same_scale,0,0.00012233579817311213
p22,spatial_neighbor_agreement,uniform_scale_effect,1,-0.01736488690735105
p22,spatial_neighbor_agreement,legacy_shape_effect,1,-0.01835036972596782
p22,spatial_neighbor_agreement,scale_at_legacy_shape,1,-0.000686439756415802
p22,spatial_neighbor_agreement,legacy_shape_at_full_scale,1,-0.0016719225750325695
p22,spatial_neighbor_agreement,factorial_scale_main,1,-0.009025663331883427
p22,spatial_neighbor_agreement,factorial_shape_main,1,-0.010011146150500194
p22,spatial_neighbor_agreement,interaction,1,0.01667844715093525
p22,spatial_neighbor_agreement,asr_vs_uniform_same_scale,1,0.0002038929969552239
p22,spatial_neighbor_agreement,asr_vs_legacy_same_scale,1,0.0018758155719877934
p22,spatial_neighbor_agreement,uniform_scale_effect,2,0.0018826120052196638
p22,spatial_neighbor_agreement,legacy_shape_effect,2,-0.001080632883862509
p22,spatial_neighbor_agreement,scale_at_legacy_shape,2,0.0029564484558503024
p22,spatial_neighbor_agreement,legacy_shape_at_full_scale,2,-6.796433231870402e-06
p22,spatial_neighbor_agreement,factorial_scale_main,2,0.002419530230534983
p22,spatial_neighbor_agreement,factorial_shape_main,2,-0.0005437146585471897
p22,spatial_neighbor_agreement,interaction,2,0.0010738364506306386
p22,spatial_neighbor_agreement,asr_vs_uniform_same_scale,2,0.0009582970856893969
p22,spatial_neighbor_agreement,asr_vs_legacy_same_scale,2,0.0009650935189212673
p22,spatial_neighbor_agreement,uniform_scale_effect,3,0.007299369290996061
p22,spatial_neighbor_agreement,legacy_shape_effect,3,0.007938234014788992
p22,spatial_neighbor_agreement,scale_at_legacy_shape,3,-0.0023379730317529823
p22,spatial_neighbor_agreement,legacy_shape_at_full_scale,3,-0.001699108307960051
p22,spatial_neighbor_agreement,factorial_scale_main,3,0.002480698129621539
p22,spatial_neighbor_agreement,factorial_shape_main,3,0.0031195628534144704
p22,spatial_neighbor_agreement,interaction,3,-0.009637342322749043
p22,spatial_neighbor_agreement,asr_vs_uniform_same_scale,3,-0.00010874293170948235
p22,spatial_neighbor_agreement,asr_vs_legacy_same_scale,3,0.0015903653762505687
p22,spatial_neighbor_agreement,uniform_scale_effect,4,0.00028545019573733565
p22,spatial_neighbor_agreement,legacy_shape_effect,4,0.020892235754676025
p22,spatial_neighbor_agreement,scale_at_legacy_shape,4,0.0005505110917789491
p22,spatial_neighbor_agreement,legacy_shape_at_full_scale,4,0.02115729665071764
p22,spatial_neighbor_agreement,factorial_scale_main,4,0.00041798064375814237
p22,spatial_neighbor_agreement,factorial_shape_main,4,0.021024766202696832
p22,spatial_neighbor_agreement,interaction,4,0.0002650608960416134
p22,spatial_neighbor_agreement,asr_vs_uniform_same_scale,4,0.019682470639408423
p22,spatial_neighbor_agreement,asr_vs_legacy_same_scale,4,-0.001474826011309216
p22,spatial_cluster_moran_mean,uniform_scale_effect,0,0.0073351525038912735
p22,spatial_cluster_moran_mean,legacy_shape_effect,0,0.0006124772176950843
p22,spatial_cluster_moran_mean,scale_at_legacy_shape,0,-0.0016325045838824215
p22,spatial_cluster_moran_mean,legacy_shape_at_full_scale,0,-0.00835517987007861
p22,spatial_cluster_moran_mean,factorial_scale_main,0,0.002851323960004426
p22,spatial_cluster_moran_mean,factorial_shape_main,0,-0.003871351326191763
p22,spatial_cluster_moran_mean,interaction,0,-0.008967657087773695
p22,spatial_cluster_moran_mean,asr_vs_uniform_same_scale,0,-0.008329153181925064
p22,spatial_cluster_moran_mean,asr_vs_legacy_same_scale,0,2.6026688153546473e-05
