stage,candidate,dataset,family,seed,success,ari,nmi,q,neighbor_agreement,moran_i,geary_c,boundary_disagreement,ami,mi,fmi,homogeneity,completeness,v_measure,silhouette,davies_bouldin,calinski_harabasz,foscttm_mean,recall_at_1,recall_at_5,recall_at_10,paired_median_rank,training_runtime_seconds,peak_gpu_mib
r1,Q01_GLOBAL_QUALITY_BLEND,d1,RNA+protein,1,True,0.25774595242803516,0.3825536871181137,0.32014981977307444,0.6252245240091007,0.5591771414347498,0.45012185892762463,0.37477547599089933,0.37844573293057293,0.7295725236485255,0.3978563550363358,0.4195556391017447,0.35154942075983414,0.38255368711811366,0.14030705763472687,1.630064951790645,485.16330879794015,0.1638668287539135,0.003274784161952962,0.015331944030961596,0.030217326585293244,335.5,0.9726953506469727,61.29638671875
r1,Q02_SPOT_QUALITY_BLEND,d1,RNA+protein,1,True,0.2591197596208638,0.38245481697796846,0.32078728829941616,0.6261525565800503,0.5606151932545351,0.4486805293743492,0.3738474434199497,0.37835039386172586,0.7301197788699448,0.3987681488085349,0.41987034943790996,0.35116202796880175,0.3824548169779684,0.14157622768495357,1.6433482313607155,488.3452842656242,0.15373608030553068,0.003870199464126228,0.01682048228639476,0.0325989877939863,308.0,0.9374277591705322,61.29638671875
r1,Q03_MASKED_RESIDUAL,d1,RNA+protein,1,True,0.25603549444295826,0.381881680525715,0.3189585874843366,0.6255837624236619,0.5594070609450659,0.44996933614906054,0.37441623757633813,0.3777688101344091,0.7282080239596309,0.39644516393932056,0.41877095557752786,0.3509653586630308,0.38188168052571503,0.14074443431302253,1.6265176406396176,488.7294294020711,0.16275361668694827,0.003274784161952962,0.01562965168204823,0.030515034236379874,334.5,6.954272985458374,61.29638671875
r1,Q04_SPOT_GATED_MASKED_RESIDUAL,d1,RNA+protein,1,True,0.25698122465302675,0.38174111178247916,0.31936116821775296,0.6238773799544964,0.5562401976204705,0.4530933363135599,0.37612262004550356,0.3776274052358505,0.7279208020490714,0.39718588882813555,0.4186057827285749,0.35084391448039115,0.38174111178247916,0.142628321850207,1.6107780754516656,500.12772628478774,0.15446088938875246,0.0034236379874962785,0.01637392080976481,0.03125930336409646,316.0,6.9054529666900635,61.29638671875
r1,Q05_BOUNDARY_GATED_RESIDUAL,d1,RNA+protein,1,True,0.2576878924053204,0.38254396487119247,0.32011592863825644,0.6244761106454317,0.5578890498099127,0.451517480295663,0.37552388935456826,0.37843423152862343,0.7292465331705609,0.3979102613369724,0.4193681715931829,0.3516647158695041,0.3825439648711924,0.14139485740533225,1.625687669017804,493.47744719898856,0.15962662247566872,0.0034236379874962785,0.016076213158678177,0.030217326585293244,326.0,6.903115272521973,61.29638671875
r1,Q06_COORDINATE_PRIOR_RESIDUAL,d1,RNA+protein,1,True,0.2590387405205412,0.384863047994642,0.3219508942575916,0.6255538258891151,0.5599099739665029,0.4494750246274892,0.3744461741108849,0.3807759019931093,0.7349024996893583,0.39857405940059715,0.4226207511114808,0.3532987022409273,0.38486304799464194,0.14227804828611634,1.6450636987078102,497.6664130175447,0.1533179331535503,0.003572491813039595,0.017118189937481394,0.03111044953855314,312.5,7.019345283508301,61.29638671875
r1,Q07_CONFIDENCE_MNN_RESIDUAL,d1,RNA+protein,1,True,0.257083265660298,0.38229898975334164,0.31969112770681984,0.6242366183690576,0.5568340691413558,0.45251659970325536,0.37576338163094236,0.37818882311028834,0.7289568424859743,0.3972846870177727,0.41920157902510513,0.3513678481885595,0.3822989897533417,0.14201540774429608,1.6115530405911902,499.1553720020228,0.15443136686111342,0.0034236379874962785,0.016522774635308126,0.03111044953855314,316.0,7.2705347537994385,61.29638671875
r1,Q00_REFERENCE_ALIAS,d1,RNA+protein,2,True,0.23102745409241648,0.3793379883028963,0.3051827211976564,0.6353430726859058,0.5700139695195519,0.43949800138599626,0.36465692731409416,0.3752229779736625,0.7257047469102155,0.3740348775061287,0.41733139478230497,0.34768510591490376,0.3793379883028963,0.129945337155313,1.5663487911852418,514.0628262307574,0.16453383396920543,0.003870199464126228,0.01816016671628461,0.03245013396844299,314.5,,
r1,Q01_GLOBAL_QUALITY_BLEND,d1,RNA+protein,2,True,0.23107157075137047,0.37697391470331343,0.304022742727342,0.6381571069333014,0.5712323948796959,0.4381204588429841,0.3618428930666986,0.37283764893477994,0.7202602959931603,0.37447460718635234,0.4142004516477694,0.34588708622953884,0.37697391470331343,0.13216255234517613,1.559905649477433,508.85954142352597,0.1637932884035334,0.0037213456385829114,0.018309020541827925,0.03334325692170289,312.5,0.9402256011962891,61.29638671875
r1,Q02_SPOT_QUALITY_BLEND,d1,RNA+protein,2,True,0.230970089177342,0.3768551895033587,0.30391263934035034,0.6372590108968986,0.5696504227678698,0.43967177676629643,0.3627409891031014,0.3727193227199021,0.7202243244156696,0.374307449864726,0.4141797654545612,0.34570164599715814,0.3768551895033587,0.1321135116513919,1.5642285313218172,509.22633107212295,0.15380846812480176,0.004019053289669544,0.021732658529324204,0.034831795177136055,288.0,0.9640092849731445,61.29638671875
r1,Q03_MASKED_RESIDUAL,d1,RNA+protein,2,True,0.23178098407612552,0.378889093896615,0.30533503898637027,0.6371093282241648,0.5703915398699977,0.43908482222411155,0.3628906717758352,0.3747664318077438,0.7240682191067633,0.37501866971772946,0.4163902759130643,0.34758471787006495,0.378889093896615,0.1327871250309113,1.5573834993709943,512.3646768502296,0.16279798913464594,0.003870199464126228,0.018309020541827925,0.03319440309615957,310.0,7.042104721069336,61.29638671875
r1,Q04_SPOT_GATED_MASKED_RESIDUAL,d1,RNA+protein,2,True,0.23268069505745864,0.38038225226704275,0.3065314736622507,0.635702311100467,0.5689356228587363,0.44059116581874125,0.36429768889953296,0.37626614370533434,0.726349846975156,0.3760182410039512,0.41770237280197764,0.3491839890782273,0.3803822522670428,0.13454267632758196,1.5417123776368051,524.2308816921136,0.1550758533916597,0.003870199464126228,0.019946412622804405,0.034385233700506106,295.0,6.942882299423218,61.29638671875
r1,Q05_BOUNDARY_GATED_RESIDUAL,d1,RNA+protein,2,True,0.23282037447361334,0.3803591706934963,0.3065897725835548,0.6357322476350138,0.5690777321281423,0.44040665248822436,0.3642677523649862,0.3762442848420632,0.7265459621314903,0.3760277671423714,0.41781515284383264,0.3490663317385408,0.3803591706934963,0.1331118714701487,1.5513841194514242,517.6458611641488,0.15929668828164883,0.003870199464126228,0.019053289669544508,0.03378981839833284,303.0,6.9794087409973145,61.29638671875
r1,Q06_COORDINATE_PRIOR_RESIDUAL,d1,RNA+protein,2,True,0.2325951668376401,0.3803542309388884,0.3064746988882643,0.6351335169440786,0.5680468694903245,0.4414544771354073,0.3648664830559214,0.37623890394757675,0.7264744969378061,0.3758951231325116,0.4177740553188604,0.3490867004234754,0.3803542309388885,0.13432033872912524,1.5431734024674522,522.647811580669,0.15357751862179975,0.003870199464126228,0.01979755879726109,0.034385233700506106,292.5,6.9725425243377686,61.29638671875
r1,Q07_CONFIDENCE_MNN_RESIDUAL,d1,RNA+protein,2,True,0.23285672931904797,0.38051176688578936,0.3066842481024187,0.6354328822895462,0.5686669691055811,0.44086838676085094,0.3645671177104538,0.3763963708628457,0.7265729693239296,0.37617625932546717,0.4178306838836086,0.3493126028799229,0.38051176688578936,0.1345289303759649,1.5415280892604106,524.4665577419914,0.15505754587827392,0.003870199464126228,0.019946412622804405,0.034385233700506106,295.0,7.239348888397217,61.29638671875
r1,Q00_REFERENCE_ALIAS,p22,RNA+ATAC,0,True,0.5049393284724745,0.6498424118737981,0.5773908701731363,0.9026827927432656,0.8602496177558985,0.1407128551260459,0.09731720725673443,0.6492246465137402,1.297104384174141,0.5807542866462554,0.6492601360776238,0.6504257330119628,0.649842411873798,0.2016543158223186,1.5780199601142124,1606.9585503624523,0.1096103679851348,0.020878642888212267,0.06611570247933884,0.09998912570682905,307.5,,
r1,Q01_GLOBAL_QUALITY_BLEND,p22,RNA+ATAC,0,True,0.49446254424816033,0.6441327196292826,0.5692976319387215,0.9038372732270479,0.8622311689060471,0.13899104696246886,0.09616272677295212,0.6435060297835481,1.286811592577617,0.5718687266631061,0.6441081225973574,0.6441573185398897,0.6441327196292826,0.13409799728908464,2.134037938298459,767.8237124321308,0.10202328671637975,0.021585471944323618,0.06818181818181818,0.10325141365811222,289.0,2.908576726913452,167.787109375
r1,Q02_SPOT_QUALITY_BLEND,p22,RNA+ATAC,0,True,0.49437029853580566,0.6434590294126215,0.5689146639742135,0.9034194612424409,0.8610883609595527,0.14040468627275357,0.09658053875755912,0.642831281092764,1.2855696364104892,0.5717946174974763,0.6434864666690373,0.6434315944958692,0.6434590294126215,0.13579561040157512,2.1215107521316168,779.4333512049486,0.09493631058353147,0.022672901261418008,0.07084602000869944,0.10754675946063506,265.0,3.1490724086761475,167.9267578125
r1,Q03_MASKED_RESIDUAL,p22,RNA+ATAC,0,True,0.49401410147275354,0.6433919525239715,0.5687030269983625,0.9041891148982958,0.8631887618672663,0.13815691993134008,0.09581088510170421,0.6427637308265034,1.2849366895418424,0.5715555977355606,0.6431696477799167,0.6436144109956985,0.6433919525239714,0.13414190626138173,2.127983425227828,776.2585443742,0.10171794910002954,0.02142235754675946,0.0676924749891257,0.10210961287516311,291.5,18.081947088241577,174.42236328125
r1,Q04_SPOT_GATED_MASKED_RESIDUAL,p22,RNA+ATAC,0,True,0.4947425311419543,0.6441370044026352,0.5694397677722948,0.9040571742715778,0.8620737327925726,0.13924335390650588,0.09594282572842217,0.6435102932628913,1.2866682643526541,0.5721442227191705,0.6440363802580527,0.6442376599951327,0.6441370044026352,0.1360674506146812,2.111721579574255,797.2791131188613,0.0927560473251131,0.021966072205306657,0.06943236189647672,0.1056981296215746,269.0,18.802321672439575,174.4921875
r1,Q05_BOUNDARY_GATED_RESIDUAL,p22,RNA+ATAC,0,True,0.49428958381909555,0.6440348172924882,0.5691622005557919,0.9041451346893897,0.8622198292338163,0.1392893710892645,0.09585486531061027,0.643408097574947,1.286746209918614,0.5717252309616006,0.644075395582786,0.6439942441149271,0.6440348172924883,0.13517170439885268,2.124355370379791,787.9496781041989,0.09742460194410364,0.02169421487603306,0.06867116137451065,0.10455632883862549,279.5,19.415778160095215,174.4921875
r1,Q06_COORDINATE_PRIOR_RESIDUAL,p22,RNA+ATAC,0,True,0.4954497527861342,0.6450509170401749,0.5702503349131546,0.9041341396371633,0.862058984657756,0.13945720115399693,0.09586586036283673,0.6444259239285942,1.2886569650366735,0.5727238513980385,0.645031816009005,0.6450700192026383,0.6450509170401748,0.13667320619407114,2.106786601711811,798.0387740812037,0.09202703210914455,0.021802957807742496,0.07030230535015224,0.10607872988255763,265.5,18.756476402282715,175.3818359375
r1,Q07_CONFIDENCE_MNN_RESIDUAL,p22,RNA+ATAC,0,True,0.4943912331134614,0.6438618471941138,0.5691265401537876,0.9038812534359538,0.8617881064808649,0.13952840076144785,0.09611874656404618,0.6432346967689462,1.2862061961439395,0.5718319897665121,0.6438050939624179,0.6439186104326062,0.6438618471941138,0.13590684940559467,2.1123631305251824,797.7032446753543,0.09280970329913873,0.022020443671161374,0.06948673336233145,0.10553501522401044,270.0,18.850465059280396,227.44921875
r1,Q00_REFERENCE_ALIAS,p22,RNA+ATAC,1,True,0.48984404531808956,0.640229542847059,0.5650367940825742,0.9004288070368335,0.859236796033955,0.14202103140782146,0.09957119296316652,0.6395946450750456,1.27779153409141,0.5679346310435812,0.6395931703146917,0.6408671829768644,0.6402295428470589,0.2352969013170079,1.5636494536667451,1909.8852687545257,0.08830954352567408,0.01962809917355372,0.06356024358416702,0.09389952153110048,289.75,,
r1,Q01_GLOBAL_QUALITY_BLEND,p22,RNA+ATAC,1,True,0.4729814136144772,0.6304056671080315,0.5516935403612544,0.9020890599230347,0.8585063227081292,0.1430311602698958,0.09791094007696532,0.6297533405131481,1.256959815198784,0.5540621169582239,0.6291659411664619,0.6316502882757374,0.6304056671080316,0.14580290148074704,2.077227990494701,831.7087327383281,0.08468634612159671,0.019954327968682035,0.06481078729882557,0.09650935189212702,277.0,2.9229893684387207,167.7890625
r1,Q02_SPOT_QUALITY_BLEND,p22,RNA+ATAC,1,True,0.4744404012709545,0.6312818435105777,0.5528611223907661,0.9010885101704234,0.8566853493270858,0.14484615504488496,0.09891148982957665,0.6306311909217249,1.2588438772254826,0.5552750794418094,0.6301090004782318,0.6324590607890603,0.6312818435105777,0.14734296429744112,2.0669014406016024,843.7146834029112,0.08181267075715119,0.02044367116137451,0.0665506742061766,0.09868421052631579,265.5,2.835986614227295,167.9287109375
r1,Q03_MASKED_RESIDUAL,p22,RNA+ATAC,1,True,0.47379292557543645,0.6310978480780569,0.5524453868267467,0.9019791094007696,0.8583477497938243,0.14317583126243194,0.09802089059923036,0.6304469218165338,1.2585222388879225,0.5547301246809766,0.6299480057631109,0.6322518956767522,0.6310978480780569,0.14511835736625112,2.079230203047392,840.4039835991189,0.0847205419005024,0.019791213571117877,0.06415832970856894,0.09531317964332318,281.0,18.976890802383423,174.42431640625
r1,Q04_SPOT_GATED_MASKED_RESIDUAL,p22,RNA+ATAC,1,True,0.4741449519813431,0.6310088312124369,0.55257689159689,0.9022649807586586,0.8587303899370922,0.1428530689121921,0.09773501924134143,0.6303578809701399,1.2586975147863326,0.55493610736153,0.6300357393757958,0.6319849335845985,0.631008831212437,0.1478752899649341,2.0576552980850287,865.9482443593489,0.07869309090341428,0.019845585036972598,0.06649630274032188,0.0984123531970422,265.75,18.624743938446045,174.494140625
r1,Q05_BOUNDARY_GATED_RESIDUAL,p22,RNA+ATAC,1,True,0.4746148959984382,0.6327597838189597,0.553687339908699,0.9029576690489279,0.8586985801990172,0.14273931929494896,0.09704233095107206,0.6321118879037649,1.2620244732813524,0.555385085229145,0.631701034437285,0.6338220881485971,0.6327597838189597,0.14666578132794927,2.0707483893118694,855.6698903224344,0.0818435433426028,0.019464984775989562,0.06595258808177469,0.09694432361896477,272.0,19.15734076499939,174.494140625
r1,Q06_COORDINATE_PRIOR_RESIDUAL,p22,RNA+ATAC,1,True,0.4748043136242675,0.6329275326114837,0.5538659231178756,0.9018141836173722,0.8580412895718522,0.14346222157761224,0.0981858163826278,0.6322801741893964,1.2625707689322951,0.5555264951755426,0.6319744804243599,0.6338834636500403,0.6329275326114838,0.14856461131848533,2.0628049277255824,866.1767816684641,0.07787285934897104,0.020063070900391475,0.06731187472814266,0.09895606785558939,261.25,17.993877172470093,175.3837890625
r1,Q07_CONFIDENCE_MNN_RESIDUAL,p22,RNA+ATAC,1,True,0.47442768225667664,0.6315417730887304,0.5529847276727036,0.9025728422210005,0.8590504156148415,0.14253812506038177,0.09742715777899946,0.6308917720831073,1.2597749503357394,0.555176999580226,0.6305750452018787,0.63251146968734,0.6315417730887304,0.14792496370730462,2.058290308981425,865.7141620234181,0.07868289662313874,0.020008699434536755,0.06660504567203132,0.09835798173118747,265.5,19.47842836380005,220.4228515625
r1,Q00_REFERENCE_ALIAS,p22,RNA+ATAC,2,True,0.5070851708762827,0.6539310561570045,0.5805081135166437,0.9040351841671248,0.8634544703934734,0.13678697740367,0.0959648158328752,0.6533260936637542,1.3130488960751752,0.5820204514542419,0.6572410943511924,0.6506541913306519,0.6539310561570045,0.2411955444511898,1.5986474623448703,1943.3924753635474,0.07761894844698064,0.021096128751631145,0.06557198782079166,0.09944541104828186,262.0,,
r1,Q01_GLOBAL_QUALITY_BLEND,p22,RNA+ATAC,2,True,0.4927851586914152,0.6434433758471124,0.5681142672692638,0.9017482133040132,0.8592059721118992,0.1420554753904505,0.09825178669598678,0.6428171865767025,1.2886203867705242,0.5698721406317085,0.6450135069119521,0.6418808704362977,0.6434433758471124,0.1379577160087649,2.106171646702673,851.1561253963819,0.07382655792136969,0.021857329273597216,0.0682361896476729,0.10189212701174424,248.0,2.9385194778442383,167.7861328125
r1,Q02_SPOT_QUALITY_BLEND,p22,RNA+ATAC,2,True,0.4900081561062565,0.6393235466808461,0.5646658513935513,0.9070918086860913,0.8848301229088795,0.11708622960581594,0.0929081913139087,0.6387676232857434,1.270079337615005,0.5678910663028689,0.6357328628523001,0.6429550219983464,0.6393235466808461,0.15006007048892675,2.1074391370885506,967.1038777457853,0.07068955199804346,0.02240104393214441,0.06970421922575033,0.10444758590691605,234.0,2.9533143043518066,167.92578125
r1,Q03_MASKED_RESIDUAL,p22,RNA+ATAC,2,True,0.4924246935812616,0.6432605810646637,0.5678426373229626,0.9023089609675646,0.8603170722798059,0.1409463695683694,0.09769103903243537,0.6426342565817916,1.288569525973243,0.5695269326625192,0.6449880487540994,0.641542341991342,0.6432605810646639,0.1380348886107091,2.110002934698423,860.2416822742048,0.07408352001165601,0.02142235754675946,0.06698564593301436,0.10053284036537626,252.75,18.37823462486267,174.42138671875
r1,Q04_SPOT_GATED_MASKED_RESIDUAL,p22,RNA+ATAC,2,True,0.4926308621740089,0.6435843644711609,0.5681076133225849,0.9031225948323255,0.86097931017785,0.14034319355564825,0.09687740516767451,0.6429584341380835,1.2890255433816604,0.5697040799120606,0.6452163063471315,0.6419606570900471,0.6435843644711609,0.1405423671549218,2.0839663354507922,884.5492928539949,0.06885157175224066,0.022129186602870814,0.06845367551109179,0.10314267072640278,238.0,19.00439453125,174.4912109375
r1,Q05_BOUNDARY_GATED_RESIDUAL,p22,RNA+ATAC,2,True,0.49278519325541925,0.6434638275272206,0.56812451039132,0.902759758108851,0.8604737893480608,0.14087449872047675,0.09724024189114899,0.6428377445721586,1.2888966169155436,0.5698224830774378,0.6451517727475566,0.6417846917815897,0.6434638275272205,0.13952798985709755,2.092933510213074,874.8371722463946,0.0717357193152755,0.021802957807742496,0.06736624619399739,0.10172901261418008,244.5,18.38583755493164,174.4912109375
r1,Q06_COORDINATE_PRIOR_RESIDUAL,p22,RNA+ATAC,2,True,0.5004339788562455,0.6478382722348124,0.574136125545529,0.9012534359538208,0.8626568881233214,0.13785220605102716,0.09874656404617921,0.6472245461332335,1.3037004135569674,0.5761183523940725,0.652561750802635,0.6431826827622673,0.6478382722348123,0.1533779039433282,2.0802760997074015,906.1386334076215,0.06808031295257813,0.02223792953458025,0.06894301870378425,0.10395824271422358,234.5,18.373931884765625,175.380859375
r1,Q07_CONFIDENCE_MNN_RESIDUAL,p22,RNA+ATAC,2,True,0.49276695853498925,0.6438100415059407,0.5682885000204649,0.902979659153381,0.8607971340165006,0.14052524888234108,0.09702034084661904,0.6431845525080768,1.2895657720658507,0.5698051823425314,0.6454867155395525,0.6421420553426884,0.6438100415059408,0.14062503887561656,2.0843627769695043,884.8287550239456,0.06886406033689374,0.022074815137016094,0.06845367551109179,0.10314267072640278,238.0,19.263189554214478,220.26416015625
